"","AU0_60Close","AU0_60_hpft","AU0_60_hpfc","PG0_60Close","PG0_60_hpft","PG0_60_hpfc","EB0_60Close","EB0_60_hpft","EB0_60_hpfc","FU0_60Close","FU0_60_hpft","FU0_60_hpfc","TA0_60Close","TA0_60_hpft","TA0_60_hpfc","PP0_60Close","PP0_60_hpft","PP0_60_hpfc","L0_60Close","L0_60_hpft","L0_60_hpfc","V0_60Close","V0_60_hpft","V0_60_hpfc","LUM_60Close","LUM_60_hpft","LUM_60_hpfc","RU0_60Close","RU0_60_hpft","RU0_60_hpfc"
"2022-05-19 14:30:00",395.04,398.769277355613,-3.72927735561333,6079,6071.5719822609,7.42801773910109,10089,10157.235766772,-68.2357667719769,4167,4213.99446564919,-46.9944656491941,6634,6674.88061562781,-40.8806156278132,8529,8647.9782646936,-118.9782646936,8619,8715.61212500724,-96.6121250072356,8510,8515.7804575794,-5.78045757940426,NA,NA,NA,13010,13013.9027876371,-3.90278763709133
"2022-05-19 15:00:00",394.96,398.773410295891,-3.81341029589144,6088,6070.41249444229,17.5875055577128,10111,10163.7187681176,-52.7187681175744,4157,4214.23281524127,-57.2328152412745,6632,6680.14892306025,-48.148923060253,8493,8649.19328657675,-156.193286576753,8582,8717.20216883125,-135.202168831255,8501,8514.24228711399,-13.242287113987,5954,5886.91549009755,67.0845099024481,13070,13017.401783198,52.5982168019925
"2022-05-19 22:00:00",397.44,398.778540651529,-1.33854065152862,5979,6069.24032516486,-90.2403251648627,10033,10170.2512702149,-137.251270214858,4094,4214.44979752253,-120.44979752253,6712,6685.41997462581,26.5800253741887,8482,8650.45594460405,-168.455944604053,8572,8718.85032976996,-146.850329769956,8484,8512.72894651054,-28.7289465105375,5792,5893.96755030561,-101.967550305609,13075,13020.9048186634,54.0951813366001
"2022-05-19 23:00:00",397.84,398.784643213813,-0.944643213813189,5997,6068.056221806,-71.056221806003,10077,10176.8334969895,-99.8334969895261,4126,4214.64527789871,-88.6452778987056,6714,6690.69404044845,23.3059595515455,8501,8651.76622591911,-150.766225919107,8575,8720.55658903795,-145.556589037947,8491,8511.24048868789,-20.2404886878925,5823,5900.98750038582,-77.9875003858245,13135,13024.4100016057,110.589998394254
"2022-05-20 00:00:00",397.02,398.791692220742,-1.77169222074158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-20 01:00:00",397.3,398.799661519828,-1.49966151982834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-20 02:00:00",397.16,398.808524226244,-1.64852422624429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-20 02:30:00",397.1,398.818252835259,-1.71825283525864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-20 10:00:00",397.44,398.828819160709,-1.3888191607088,6052,6066.8608944414,-14.8608944414022,10101,10183.465615633,-82.465615633012,4181,4214.81907198638,-33.8190719863762,6676,6695.97140163926,-19.9714016392606,8501,8653.12404803262,-152.124048032617,8583,8722.32086714774,-139.320867147742,8540,8509.77695468952,30.2230453104787,5883,5907.97470791991,-24.9747079199128,13135,13027.9154619583,107.08453804171
"2022-05-20 10:15:00",396.74,398.840194306175,-2.10019430617541,6009,6065.655023775,-56.6550237750032,10077,10190.1477520695,-113.147752069483,4150,4214.97095875977,-64.9709587597699,6662,6701.25234894305,-39.2523489430501,8477,8654.52926613454,-177.529266134541,8561,8724.14302444466,-163.143024444657,8496,8508.33837719223,-12.3383771922319,NA,NA,NA,12990,13031.4193753677,-41.419375367738
"2022-05-20 11:30:00",397.36,398.852348801155,-1.49234880115483,5991,6064.4392843678,-73.439284367799,10073,10196.8799981353,-123.879998135267,4149,4215.10070321371,-66.1007032137118,6694,6706.53716484928,-12.5371648492753,8456,8655.98167253301,-199.98167253301,8517,8726.02286368432,-209.022863684316,8417,8506.92480136587,-89.9248013658712,NA,NA,NA,13065,13034.9199617452,30.080038254774
"2022-05-20 14:30:00",397.16,398.865252307009,-1.70525230700923,5962,6063.21432736189,-101.214327361886,10031,10203.6623988959,-172.662398895896,4143,4215.20804348661,-72.2080434866097,6704,6711.82611562205,-7.82611562204885,8459,8657.4809861525,-198.480986152497,8509,8727.96012018542,-218.960120185418,8442,8505.53626728008,-63.5362672800774,NA,NA,NA,13090,13038.4154238808,51.58457611918
"2022-05-20 15:00:00",397.18,398.878873868223,-1.69887386822304,5948,6061.98077354252,-113.980773542517,10037,10210.4949482099,-173.494948209937,4136,4215.29269039349,-79.2926903934891,6698,6717.11946234311,-19.1194623431146,8437,8659.02684325328,-222.026843253285,8468,8729.95444286531,-261.954442865314,8435,8504.17277783318,-69.1727778331782,5834,5928.73315808031,-94.7331580803112,13085,13041.9039769984,43.0960230015906
"2022-05-20 22:00:00",397.48,398.893181824399,-1.4131818243993,6019,6060.73920185703,-41.7392018570308,10128,10217.3775685642,-89.3775685641565,4203,4215.35432490148,-12.3543249014759,6702,6722.41746285922,-20.4174628592233,8521,8660.61879805147,-139.618798051468,8534,8732.00539013183,-198.005390131827,8500,8502.83430966021,-2.83430966021325,5902,5935.58257837442,-33.5825783744213,13060,13045.3838576449,14.6161423550871
"2022-05-20 23:00:00",398.3,398.908143812894,-0.608143812894255,5985,6059.49014413768,-74.4901441376774,10090,10224.3101107296,-134.310110729606,4179,4215.39259520131,-36.3925952013092,6668,6727.72036711391,-59.7203671139057,8489,8662.25631298614,-173.256312986137,8517,8734.11241211147,-217.112412111466,8496,8501.52081080286,-5.52081080285864,5881,5942.39572322594,-61.3957232259381,13030,13048.8533201814,-18.8533201814168
"2022-05-21 00:00:00",399.1,398.923726886911,0.176273113089136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-21 01:00:00",399.16,398.93989784827,0.220102151729767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-21 02:00:00",399.42,398.956623571658,0.463376428341621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-21 02:30:00",399.48,398.973871022742,0.506128977258197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 10:00:00",400.94,398.991607358729,1.94839264127093,5968,6058.2341149634,-90.2341149634019,10054,10231.2923885323,-177.292388532292,4234,4215.40714437694,18.5928556230595,6640,6733.02841661093,-93.0284166109281,8470,8663.93879278381,-193.938792783811,8529,8736.27487708316,-207.274877083157,8431,8500.23222813135,-69.2322281313489,5909,5949.17181469123,-40.1718146912311,12945,13052.3106250107,-107.310625010703
"2022-05-23 10:15:00",401.26,399.009799946042,2.25020005395838,5967,6056.97159812193,-89.9715981219255,10045,10238.3241602797,-193.324160279697,4241,4215.39760046904,25.6023995309598,6660,6738.34182816808,-78.3418281680814,8474,8665.66557055356,-191.665570553556,8536,8738.49206358046,-202.492063580461,8423,8498.96850623376,-75.968506233765,NA,NA,NA,12960,13055.7540247424,-95.7540247423704
"2022-05-23 11:30:00",399.6,399.028416956488,0.571583043512039,5943,6055.70304010182,-112.703040101819,9999,10245.4051109937,-246.405110993737,4234,4215.36359920388,18.6364007961205,6630,6743.66078014892,-113.66078014892,8453,8667.43589923805,-214.435899238046,8509,8740.76316445763,-231.763164457627,8377,8497.72956108037,-120.729561080373,NA,NA,NA,12945,13059.1817276281,-114.181727628128
"2022-05-23 14:30:00",399.6,399.047427492019,0.552572507981011,5943,6054.428850201,-111.428850200998,10001,10252.534845784,-251.534845783962,4231,4215.30478689072,15.6952131092847,6654,6748.98541853365,-94.9854185336506,8445,8669.2489525532,-224.248952553198,8503,8743.08728886698,-240.087288866977,8360,8496.5152772391,-136.515277239096,NA,NA,NA,13000,13062.5919023388,-62.5919023387905
"2022-05-23 15:00:00",399.32,399.066800890856,0.2531991091445,5948,6053.14939113047,-105.149391130469,10003,10259.7128679059,-256.71286790595,4250,4215.22081754236,34.7791824576446,6684,6754.31584231968,-70.3158423196769,8475,8671.10381557556,-196.103815575562,8535,8745.46345015922,-210.463450159218,8380,8495.32548937315,-115.325489373146,5915,5969.26965593749,-54.2696559374877,13045,13065.9826703471,-20.982670347061
"2022-05-23 22:00:00",399.22,399.086506719629,0.133493280370916,5850,6051.86497954106,-201.864979541058,9954,10266.9385766409,-312.938576640906,4169,4215.11135165934,-46.1113516593432,6662,6759.65211124127,-97.6521112412721,8510,8672.99948068632,-162.999480686322,8530,8747.89056244268,-217.890562442675,8367,8494.15997571581,-127.159975715805,5834,5975.8893376205,-141.889337620503,13065,13069.3521272527,-4.35212725267453
"2022-05-23 23:00:00",398.88,399.106514649633,-0.226514649633251,5816,6050.57588861904,-234.575888619039,9939,10274.2112651553,-335.211265155289,4128,4214.97606411851,-86.976064118508,6638,6764.99425596694,-126.994255966943,8495,8674.93485920527,-179.934859205274,8539,8750.36745282837,-211.367452828371,8385,8493.01846682941,-108.018466829409,5788,5982.4677732544,-194.467773254399,13060,13072.6983599819,-12.6983599819451
"2022-05-24 00:00:00",398.86,399.126794407343,-0.266794407343045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-24 01:00:00",398.44,399.147315625601,-0.707315625600862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-24 02:00:00",399.14,399.168047826967,-0.028047826967036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-24 02:30:00",399.54,399.188960241627,0.35103975837332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-24 10:00:00",399.32,399.210022088171,0.109977911829454,5840,6049.28230810782,-209.28230810782,9948,10281.5300972592,-333.5300972592,4161,4214.81461073621,-53.8146107362148,6632,6770.34226679975,-138.342266799749,8498,8676.90879507473,-178.908795074729,8544,8752.89285836043,-208.89285836043,8356,8491.90064071351,-135.900640713507,5795,5989.00402482369,-194.004024823695,13140,13076.0194536622,63.9805463377989
"2022-05-24 10:15:00",400.56,399.231202730295,1.32879726970488,5835,6047.98433078659,-212.984330786594,9933,10288.8940982001,-355.894098200069,4154,4214.6266113763,-60.6266113763039,6638,6775.69608154842,-137.696081548425,8501,8678.92005785907,-177.920057859072,8544,8755.46542871191,-211.465428711909,8353,8490.80613071711,-137.806130717108,NA,NA,NA,13185,13079.3134881718,105.686511828212
"2022-05-24 11:30:00",400.26,399.252471577158,1.00752842284248,5840,6046.68196292564,-206.681962925639,9945,10296.3021553571,-351.302155357125,4156,4214.41166365791,-58.4116636579076,6622,6781.05558083659,-159.055580836592,8490,8680.9673431691,-190.967343169103,8536,8758.08372720799,-222.083727207986,8375,8489.73451401335,-114.734514013353,NA,NA,NA,13145,13082.5785698361,62.4214301638942
"2022-05-24 14:30:00",400,399.273798587186,0.726201412813862,5830,6045.37512275609,-215.375122756086,9909,10303.7530089976,-394.75300899759,4131,4214.16934013946,-83.1693401394567,6566,6786.42058836982,-220.420588369822,8477,8683.04927307052,-206.049273070515,8517,8760.74622976262,-243.746229762618,8340,8488.68531081196,-148.685310811958,NA,NA,NA,13065,13085.812848667,-20.8128486669596
"2022-05-24 15:00:00",400.18,399.295154135281,0.884845864718926,5840,6044.06364307506,-204.063643075057,9887,10311.2452541743,-424.245254174329,4130,4213.8991892345,-83.8991892345017,6580,6791.79086210653,-211.790862106532,8429,8685.16439069093,-256.164390690934,8494,8763.45132048928,-269.45132048928,8326,8487.65799389598,-161.657993895976,5784,6008.34909575301,-224.349095753011,13020,13089.0145004788,-69.0145004788197
"2022-05-24 22:00:00",401.8,399.316508896525,2.48349110347506,5876,6042.74726765224,-166.747267652235,9965,10318.7773227652,-353.777322765209,4262,4213.60072497755,48.3992750224477,6702,6797.16606889212,-95.1660688921214,8476,8687.31115398539,-211.311153985395,8514,8766.19728274657,-252.197282746571,8353,8486.65197458785,-133.65197458785,5932,6014.70562288164,-82.7056228816353,13065,13092.1816924828,-27.1816924828481
"2022-05-24 23:00:00",401.42,399.33783391176,2.08216608824001,5822,6041.42565590563,-219.425655905627,9955,10326.3474712823,-371.347471282255,4253,4213.27342672268,39.7265732773245,6686,6802.54578802615,-116.545788026154,8460,8689.48791502088,-229.487915020884,8517,8768.98228851273,-251.982288512727,8324,8485.66659738721,-161.666597387208,5894,6021.01403823274,-127.014038232739,13050,13095.3125633624,-45.312563362389
"2022-05-25 00:00:00",401.74,399.359101248403,2.38089875159749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-25 01:00:00",401.54,399.380283834555,2.15971616544478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-25 02:00:00",401.1,399.401355582487,1.69864441751254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-25 02:30:00",401.42,399.422291297208,1.99770870279201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-25 10:00:00",401.48,399.443066485877,2.03693351412292,5830,6040.09839832661,-210.09839832661,10094,10333.95381,-239.95381000005,4274,4212.91679383021,61.0832061697949,6742,6807.92955947039,-65.9295594703857,8501,8691.69293851689,-190.692938516889,8538,8771.80440551767,-233.804405517666,8346,8484.70115154733,-138.70115154733,5954,6027.27294249398,-73.2729424939801,13140,13098.405240565,41.5947594350188
"2022-05-25 10:15:00",401.5,399.463657481428,2.03634251857238,5824,6038.76499470482,-214.76499470482,10097,10341.5942956931,-244.594295693109,4265,4212.53034208189,52.4696579181092,6730,6813.31687501121,-83.316875011212,8490,8693.92439433177,-203.924394331773,8523,8774.6615973321,-251.661597332101,8325,8483.7548594949,-158.7548594949,NA,NA,NA,13130,13101.4578328079,28.5421671921385
"2022-05-25 11:30:00",400.88,399.484041458779,1.39595854122104,5838,6037.42485798367,-199.424857983666,10037,10349.2667859488,-312.266785948767,4267,4212.11361250883,54.8863874911686,6706,6818.70719918241,-112.707199182412,8487,8696.18037349915,-209.180373499153,8542,8777.55173088133,-235.551730881329,8271,8482.82688632327,-211.826886323267,NA,NA,NA,13095,13104.4684660018,-9.46846600175766
"2022-05-25 14:30:00",400.86,399.504196434593,1.3558035654074,5759,6036.07731233134,-277.077312331342,10000,10356.9690372487,-356.969037248745,4239,4211.66616783088,27.3338321691244,6686,6824.09996207791,-138.099962077911,8450,8698.45888275844,-248.458882758439,8494,8780.47256906392,-286.472569063918,8156,8481.91633150282,-325.916331502817,NA,NA,NA,13075,13107.4352778557,-32.4352778556995
"2022-05-25 15:00:00",400.84,399.524101002562,1.31589899743829,5846,6034.72159948184,-188.721599481838,10009,10364.6986769964,-355.698676996391,4297,4211.1875934558,85.8124065441977,6718,6829.49454720302,-111.49454720302,8506,8700.75784238242,-194.757842382421,8542,8783.42177741076,-241.421777410756,8232,8481.02220694326,-249.022206943256,6014,6045.73791534269,-31.7379153426877,13145,13110.3564021647,34.643597835268
"2022-05-25 22:00:00",400.7,399.543734316816,1.15626568318404,5922,6033.35684663651,-111.356846636506,10088,10372.4531850384,-284.453185038391,4255,4210.67748609008,44.3225139099204,6688,6834.89028097807,-146.890280978069,8579,8703.07506994084,-124.07506994084,8640,8786.39690303657,-146.396903036567,8209,8480.14338983355,-271.143389833555,6032,6051.78393975208,-19.7839397520767,13170,13113.2299593165,56.7700406835024
"2022-05-25 23:00:00",400.54,399.563076075424,0.976923924575552,5934,6031.98210298679,-97.9821029867877,10093,10380.2298941898,-287.229894189766,4244,4210.13547791155,33.8645220884545,6680,6840.28644373603,-160.286443736029,8605,8705.40830249839,-100.408302498393,8669,8789.39539326197,-120.395393261966,8180,8479.27865442696,-299.278654426962,6032,6057.77289077894,-25.7728907789356,13170,13116.0540840188,53.945915981217
"2022-05-26 00:00:00",400.26,399.58210645441,0.677893545590264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-26 01:00:00",400.22,399.600806033615,0.619193966384781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-26 02:00:00",400.5,399.619155673098,0.880844326901652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-26 02:30:00",401.2,399.637136488867,1.56286351113335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-26 10:00:00",401.7,399.654729961033,2.04527003896698,5919,6030.59637169367,-111.596371693673,10112,10388.0260196842,-276.026019684202,4237,4209.56121941913,27.438780580875,6670,6845.68225509134,-175.682255091339,8578,8707.7552258322,-129.755225832205,8637,8792.41463489297,-155.414634892971,8161,8478.42666289691,-317.426662896908,6038,6063.70319759705,-25.7031975970516,13110,13118.8269344461,-8.82693444606799
"2022-05-26 10:15:00",402.24,399.671918215736,2.56808178426383,5955,6029.1986154163,-74.1986154162978,10137,10395.838658026,-258.838658025984,4248,4208.95437511008,39.0456248899154,6698,6851.07686840246,-153.076868402463,8589,8710.11348421458,-121.113484214578,8645,8795.451964969,-150.451964968998,8205,8477.58595370709,-272.585953707087,NA,NA,NA,13150,13121.5466910717,28.4533089283379
"2022-05-26 11:30:00",402.54,399.688684224546,2.85131577545381,5997,6027.78775068434,-30.7877506843405,10183,10403.6647916214,-220.664791621396,4279,4208.31462082371,70.685379176287,6748,6856.46936440789,-108.469364407887,8637,8712.48066828228,-75.4806682822764,8674,8798.50465628733,-124.50465628733,8263,8476.75493410977,-213.754934109773,NA,NA,NA,13210,13124.2115307204,85.7884692796368
"2022-05-26 14:30:00",402.24,399.705012020574,2.53498797942557,6009,6026.36266335678,-17.3626633567753,10266,10411.5012958832,-145.50129588319,4275,4207.64164853928,67.3583514607245,6722,6861.85876057028,-139.858760570284,8686,8714.85431860857,-28.8543186085711,8717,8801.56991945442,-84.5699194544254,8242,8475.93189868117,-233.931898681166,NA,NA,NA,13220,13126.8196419784,93.1803580216257
"2022-05-26 15:00:00",402.4,399.720886815553,2.6791131844469,6059,6024.9222265661,34.0777734339024,10296,10419.3449550102,-123.344955010197,4286,4206.93517945431,79.0648205456914,6720,6867.24402951543,-147.244029515433,8747,8717.23194456609,29.7680554339066,8749,8804.64491361155,-55.644913611548,8225,8475.11505363977,-250.115053639774,6244,6081.12641841476,162.873581585236,13255,13129.3692488934,125.630751106624
"2022-05-26 22:00:00",402.98,399.736294869075,3.24370513092502,6101,6023.46530626788,77.5346937321193,10388,10427.1924930568,-39.1924930568355,4343,4206.19496260987,136.805037390131,6742,6872.62408605714,-130.624086057143,8749,8719.61104360024,29.3889563997616,8806,8807.72676294213,-1.72676294213176,8194,8474.30250850606,-280.302508506059,6001,6086.80639960627,-85.8063996062715,13260,13131.85861403,128.141385970005
"2022-05-26 23:00:00",402.98,399.751223548171,3.22877645182861,6137,6021.99078250398,115.00921749602,10420,10435.0405830917,-15.0405830916998,4373,4205.4207797291,167.579220270899,6782,6877.99778414447,-95.9977841444648,8770,8721.98912546133,48.0108745386711,8838,8810.81256862825,27.1874313717456,8196,8473.49226941297,-277.492269412975,6020,6092.42004479007,-72.4200447900753,13285,13134.2860518836,150.71394811642
"2022-05-27 00:00:00",402.8,399.765661560691,3.03433843930908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-27 01:00:00",402.92,399.779598949129,3.14040105087131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-27 02:00:00",403.32,399.793027010252,3.52697298974768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-27 02:30:00",403.24,399.805938338946,3.43406166105424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-27 10:00:00",404.2,399.818326988002,4.38167301199832,6134,6020.49756736605,113.502432633948,10360,10442.8858819828,-82.885881982764,4348,4204.61246908481,143.387530915188,6776,6883.36392373168,-107.363923731681,8728,8724.36371204789,3.6362879521076,8806,8813.89943113822,-7.89943113821542,8217,8472.68222662769,-255.68222662769,6017,6097.96587764902,-80.9658776490215,13205,13136.6499299182,68.3500700818133
"2022-05-27 10:15:00",404.44,399.830188429715,4.60981157028496,6143,6018.98462048589,124.015379514112,10395,10450.7250403809,-55.7250403808636,4344,4203.7699382204,140.230061779602,6772,6888.72126509147,-116.721265091468,8742,8726.73234510424,15.2676548957591,8815,8816.98446217851,-1.98446217851047,8235,8471.87015571324,-236.870155713238,NA,NA,NA,13215,13138.9486778968,76.0513221032095
"2022-05-27 11:30:00",404.32,399.841519947589,4.47848005241052,6187,6017.45094841262,169.549051587384,10409,10458.5546746751,-49.5546746750999,4326,4202.89315394981,123.106846050193,6756,6894.06852411658,-138.068524116581,8728,8729.09256787775,-1.09256787774838,8809,8820.06477019031,-11.0647701903143,8212,8471.05372654388,-259.053726543884,NA,NA,NA,13225,13141.1807538355,83.8192461645395
"2022-05-27 14:30:00",404.3,399.852320730639,4.44767926936127,6184,6015.89560895836,168.104391041641,10389,10466.3713782201,-77.3713782201149,4296,4201.98214105254,94.0178589474628,6712,6899.40436845186,-187.404368451865,8686,8731.44192992685,-45.4419299268471,8748,8823.13746279452,-75.1374627945167,8137,8470.23051108131,-333.230511081315,NA,NA,NA,13225,13143.3446471869,81.6553528130617
"2022-05-27 15:00:00",404.44,399.8625918191,4.57740818089979,6181,6014.31773002002,166.682269979981,10372,10474.1717238866,-102.171723886637,4281,4201.03697519541,79.9630248045847,6698,6904.72740867024,-206.727408670244,8725,8733.77798035836,-8.77798035835804,8794,8826.19964303828,-32.1996430382785,8175,8469.39797420481,-294.397974204814,6019,6114.18126890545,-95.181268905448,13220,13145.4388820515,74.561117948533
"2022-05-27 22:00:00",402.36,399.872336091702,2.48766390829803,6141,6012.71650898201,128.283491017985,10432,10481.9522525632,-49.9522525631599,4205,4200.05777090863,4.94222909136788,6726,6910.03617787915,-184.036177879154,8745,8736.0982494952,8.90175050480027,8785,8829.24838290995,-44.2483829099463,8222,8468.55344304957,-246.553443049566,6050,6119.44042454002,-69.4404245400152,13300,13147.4620162822,152.537983717753
"2022-05-27 23:00:00",402.32,399.88155831929,2.43844168070959,6170,6011.09121212861,158.90878787139,10440,10489.7094629046,-49.709462904551,4186,4199.04467577575,-13.0446757757529,6722,6915.32912373324,-193.329123733244,8712,8738.40026403188,-26.4002640318783,8763,8832.28074108785,-69.2807410878521,8181,8467.6941230585,-286.694123058501,6068,6124.62384510645,-56.6238451064541,13310,13149.4126385531,160.587361446946
"2022-05-28 00:00:00",402.28,399.890264301011,2.38973569898899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-28 01:00:00",402.2,399.898460843964,2.30153915603585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-28 02:00:00",402.34,399.906155743069,2.433844256931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-28 02:30:00",402.3,399.91335774461,2.38664225538989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-30 10:00:00",401.2,399.920076600924,1.27992339907553,6193,6009.44115877125,183.558841228747,10357,10497.4398329173,-140.439832917304,4238,4197.99783942321,40.0021605767909,6728,6920.60461781406,-192.604617814055,8732,8740.68155434243,-8.68155434243008,8800,8835.29375795978,-35.2937579597759,8277,8466.81711775923,-189.817117759228,6202,6129.7298321902,72.2701678098039,13315,13151.2894005907,163.710599409273
"2022-05-30 10:15:00",401.1,399.926323050892,1.173676949108,6205,6007.76573390791,197.234266092091,10366,10505.1398200602,-139.139820060187,4234,4196.91740608542,37.0825939145798,6734,6925.86095178863,-191.860951788632,8751,8742.93963988821,8.06036011178524,8820,8838.28444527569,-18.2844452756878,8292,8465.91941217156,-173.919412171555,NA,NA,NA,13320,13153.0910205027,166.908979497275
"2022-05-30 11:30:00",401.02,399.93210836246,1.08789163754026,6174,6006.06439841235,167.935601587651,10359,10512.8058237396,-153.805823739645,4183,4195.80353653201,-12.8035365320072,6762,6931.09633770897,-169.096337708967,8749,8745.17203654187,3.82796345812757,8828,8841.24980019649,-13.2498001964875,8326,8464.99791285251,-138.997912852509,NA,NA,NA,13160,13154.8162840676,5.18371593241334
"2022-05-30 14:30:00",401.2,399.937444288727,1.26255571127262,6175,6004.33669468712,170.663305312876,10382,10520.4341858474,-138.434185847376,4154,4194.65640686103,-40.6564068610314,6764,6936.30890831944,-172.308908319443,8803,8747.37626350791,55.623736492086,8878,8844.18681232501,33.8131876749888,8388,8464.04945446785,-76.0494544678536,NA,NA,NA,13145,13156.4640460574,-11.4640460573643
"2022-05-30 15:00:00",401.12,399.942343032484,1.17765696751587,6182,6002.58223455261,179.417765447386,10355,10528.021184698,-173.021184697982,4118,4193.47618787821,-75.4761878782055,6754,6941.49672646685,-187.496726466851,8801,8749.54984157322,51.4501584267842,8874,8847.09246578728,26.9075342127181,8389,8463.07081422722,-74.0708142272169,6113,6144.56610922791,-31.5661092279065,13145,13158.033163387,-13.0331633869922
"2022-05-30 22:00:00",401.36,399.946817318409,1.41318268159131,6149,6000.80070037448,148.199299625516,10449,10535.5630413828,-86.5630413827636,4089,4192.26303358342,-103.263033583417,6738,6946.65778377247,-208.657783772469,8827,8751.6903145172,75.3096854828031,8903,8849.96375868618,53.0362413138254,8378,8462.05873790438,-84.0587379043815,6156,6149.34536269683,6.65463730316826,13170,13159.5224882324,10.4775117675558
