"","FG0_hpft","CU0_hpft","RB0_hpft","CL00Y_hpft","CU0_hpft","RB0_hpft","CL00Y_hpft","AL0_hpft","I0_hpft","CF0_hpft","FG0_hpft","SA0_hpft","P0_hpft","Y0_hpft","I0_hpft","V0_hpft","TA0_hpft"
"2011-05-04",NA,70444.2760186689,4867.57778380361,99.0860342059442,70444.2760186689,4867.57778380361,99.0860342059442,17027.1209318839,NA,27101.6632345751,NA,NA,9309.50457950661,10317.1100684274,NA,8211.30963468223,10361.7276637252
"2011-05-05",NA,70408.9174214521,4866.71273709936,99.0622894604697,70408.9174214521,4866.71273709936,99.0622894604697,17030.6704341146,NA,27033.1081831998,NA,NA,9303.96252569258,10315.1135588737,NA,8207.54002129905,10347.6940153505
"2011-05-06",NA,70372.5560206752,4865.79461911821,99.0351766684829,70372.5560206752,4865.79461911821,99.0351766684829,17034.1985921022,NA,26964.0124954932,NA,NA,9298.32804818927,10313.0147175226,NA,8203.6787951477,10333.5297030676
"2011-05-09",NA,70335.2101488512,4864.8234862802,99.0047682073459,70335.2101488512,4864.8234862802,99.0047682073459,17037.7045975482,NA,26894.4090399106,NA,NA,9292.60320394611,10310.8147587086,NA,8199.72600284242,10319.2453474912
"2011-05-10",NA,70296.8963062532,4863.79936946191,98.971135687561,70296.8963062532,4863.79936946191,98.971135687561,17041.1874668071,NA,26824.3297841906,NA,NA,9286.78985715089,10308.5147078545,NA,8195.68173494649,10304.8512527962
"2011-05-11",NA,70257.6296062452,4862.72228473203,98.9343521850937,70257.6296062452,4862.72228473203,98.9343521850937,17044.6460725066,NA,26753.8058489284,NA,NA,9280.88971301223,10306.1154304897,NA,8191.54614827411,10290.3574465191
"2011-05-12",NA,70217.4238407232,4861.59224162832,98.8944928050308,70217.4238407232,4861.59224162832,98.8944928050308,17048.0791462413,NA,26682.8676626198,NA,NA,9274.904353231,10303.6176670962,NA,8187.31944482688,10275.7736739329
"2011-05-13",NA,70176.2911821939,4860.40923285568,98.8516323530389,70176.2911821939,4860.40923285568,98.8516323530389,17051.4852771427,NA,26611.5450032123,NA,NA,9268.83523678578,10301.0220291399,NA,8183.00182183406,10261.1093908107
"2011-05-16",NA,70134.2413240679,4859.17321821879,98.8058456660055,70134.2413240679,4859.17321821879,98.8058456660055,17054.8628691245,NA,26539.8666698709,NA,NA,9262.68365941755,10298.3289662075,NA,8178.5933990943,10246.3736570208
"2011-05-17",NA,70091.2824194565,4857.88415321946,98.7572079108171,70091.2824194565,4857.88415321946,98.7572079108171,17058.2101952781,NA,26467.8609650917,NA,NA,9256.45081483539,10295.5388266039,NA,8174.09428276483,10231.5752202996
"2011-05-18",NA,70047.4208670746,4856.54197634029,98.7057936608534,70047.4208670746,4856.54197634029,98.7057936608534,17061.5253592742,NA,26395.5556829926,NA,NA,9250.13776005732,10292.6518204355,NA,8169.50453411481,10216.7224752196
"2011-05-19",NA,70002.6615976768,4855.14661164393,98.6516767259268,70002.6615976768,4855.14661164393,98.6516767259268,17064.8062981125,NA,26322.9781514787,NA,NA,9243.74541467918,10289.668005883,NA,8164.82416311725,10201.8235280039
"2011-05-20",NA,69957.0082162031,4853.69796560822,98.5949314921532,69957.0082162031,4853.69796560822,98.5949314921532,17068.050743549,NA,26250.1552373302,NA,NA,9237.27458828658,10286.5873151964,NA,8160.05313654793,10186.8862059724
"2011-05-23",NA,69910.4632682885,4852.19593431612,98.5356324607057,69910.4632682885,4852.19593431612,98.5356324607057,17071.2562352077,NA,26177.1133224646,NA,NA,9230.72601285858,10283.4095906504,NA,8155.19135718411,10171.9180909823
"2011-05-24",NA,69863.0283046082,4850.6404019883,98.473854754888,69863.0283046082,4850.6404019883,98.473854754888,17074.4201213059,NA,26103.8782741027,NA,NA,9224.10039835268,10280.1346197135,NA,8150.23867611123,10156.9265346965
"2011-05-25",NA,69814.7034040868,4849.03122258879,98.4096730616439,69814.7034040868,4849.03122258879,98.4096730616439,17077.5395325277,NA,26030.4754728937,NA,NA,9217.39841226329,10276.7621239607,NA,8145.19484306244,10141.9186259147
"2011-05-26",NA,69765.4873836488,4847.36823245603,98.3431624590193,69765.4873836488,4847.36823245603,98.3431624590193,17080.6114323863,NA,25956.929934127,NA,NA,9210.62073113773,10273.2918001093,NA,8140.05952913386,10126.901175276
"2011-05-27",NA,69715.3778802041,4845.65125716807,98.2743991743364,69715.3778802041,4845.65125716807,98.2743991743364,17083.6326138675,NA,25883.2663546089,NA,NA,9203.76801771741,10269.7233040528,NA,8134.83233506973,10111.8807272495
"2011-05-30",NA,69664.3718339374,4843.88011429709,98.2034601611221,69664.3718339374,4843.88011429709,98.2034601611221,17086.5997146946,NA,25809.5092567362,NA,NA,9196.84096259544,10266.0563010716,NA,8129.51285125614,10096.8636473601
"2011-05-31",NA,69612.4657487909,4842.05461783922,98.1304233962205,69612.4657487909,4842.05461783922,98.1304233962205,17089.5092078119,NA,25735.682985878,NA,NA,9189.84029201017,10262.290474748,NA,8124.10067228188,10081.8561383184
"2011-06-01",NA,69559.6554985922,4840.17459424073,98.0553677561627,69559.6554985922,4840.17459424073,98.0553677561627,17092.3574125598,NA,25661.8117408636,NA,NA,9182.76678724241,10258.4255425363,NA,8118.59538260316,10066.8642280403
"2011-06-02",NA,69505.9365262547,4838.23988356623,97.9783739608979,69505.9365262547,4838.23988356623,97.9783739608979,17095.1405265401,NA,25587.9199248526,NA,NA,9175.62127262845,10254.4612507061,NA,8112.99662078461,10051.8938155327
"2011-06-03",NA,69451.3037581365,4836.25033655566,97.8995234225912,69451.3037581365,4836.25033655566,97.8995234225912,17097.8546265059,NA,25514.0321779383,NA,NA,9168.4046052565,10250.397363539,NA,8107.30406937427,10036.9506638633
"2011-06-07",NA,69395.7513575586,4834.20581335695,97.7365836340049,69395.7513575586,4834.20581335695,97.7365836340049,17100.495667211,NA,25440.1733952895,NA,NA,9161.11769032081,10246.2336889421,NA,8101.51740761467,10022.0403575723
"2011-06-08",NA,69339.2730615407,4832.10618682866,97.6526621623093,69339.2730615407,4832.10618682866,97.6526621623093,17103.0595195573,NA,25366.3690367114,NA,NA,9153.76155768313,10241.9701495723,NA,8095.63634066413,10007.1683609326
"2011-06-09",NA,69281.8621376298,4829.95134214519,97.5672191670024,69281.8621376298,4829.95134214519,97.5672191670024,17105.5420914444,NA,25292.6449194936,NA,NA,9146.3373144549,10237.6067465279,NA,8089.66059578898,9992.33998360393
"2011-06-10",NA,69223.5110930927,4827.74117973134,97.4803407741944,69223.5110930927,4827.74117973134,97.4803407741944,17107.939308108,NA,25219.0270856411,NA,NA,9138.84612736976,10233.1435330034,NA,8083.58992272688,9977.56034379077
"2011-06-13",NA,69164.2116449074,4825.4756078859,97.3921148885854,69164.2116449074,4825.4756078859,97.3921148885854,17110.2471090277,NA,25145.5417951461,NA,NA,9131.28922089264,10228.5806136121,NA,8077.42407962328,9962.83434709004
"2011-06-14",NA,69103.9548348251,4823.15454534847,97.3026300099813,69103.9548348251,4823.15454534847,97.3026300099813,17112.4614448685,NA,25072.2156204897,NA,NA,9123.66783649942,10223.9181148161,NA,8071.1628045384,9948.16668598687
"2011-06-15",NA,69042.730888536,4820.77790322165,97.2119744554281,69042.730888536,4820.77790322165,97.2119744554281,17114.5782496592,NA,24999.0752765381,NA,NA,9115.98322753414,10219.156185159,NA,8064.80580559502,9933.56181865993
"2011-06-16",NA,68980.5294513922,4818.3455879972,97.1202375081513,68980.5294513922,4818.3455879972,97.1202375081513,17116.5934522773,NA,24926.1469812101,NA,NA,9108.23667889319,10214.2950104205,NA,8058.35278010155,9919.02396512352
"2011-06-17",NA,68917.3399898756,4815.85749592483,97.0275076982436,68917.3399898756,4815.85749592483,97.0275076982436,17118.5029652407,NA,24853.4566159182,NA,NA,9100.4295159895,10209.3348271592,NA,8051.80342338011,9904.55714964073
"2011-06-20",NA,68853.1516271552,4813.31350781686,96.9338727455158,68853.1516271552,4813.31350781686,96.9338727455158,17120.3026115356,NA,24781.0295635025,NA,NA,9092.56306083108,10204.2758734649,NA,8045.1574128319,9890.16516622329
"2011-06-21",NA,68787.9532436194,4810.71346940905,96.8394186677638,68787.9532436194,4810.71346940905,96.8394186677638,17121.988138296,NA,24708.8907362111,NA,NA,9084.63861292701,10199.1183703414,NA,8038.41441891263,9875.85158213142
"2011-06-22",NA,68721.7331892547,4808.05717463761,96.744230137766,68721.7331892547,4808.05717463761,96.744230137766,17123.5551974576,NA,24637.0646180387,NA,NA,9076.65745005895,10193.8625204907,NA,8031.57406240978,9861.6197140611
"2011-06-23",NA,68654.4795916781,4805.34437704789,96.6483904685861,68654.4795916781,4805.34437704789,96.6483904685861,17124.999404999,NA,24565.5753896196,NA,NA,9068.62085635832,10188.5085402067,NA,8024.63593169735,9847.47264398123
"2011-06-24",NA,68586.1801726996,4802.57478303867,96.551982024947,68586.1801726996,4802.57478303867,96.551982024947,17126.3163320267,NA,24494.4468814446,NA,NA,9060.53010989771,10183.0566466671,NA,8017.59958142996,9833.41317293329
"2011-06-27",NA,68516.8222265141,4799.74806951768,96.4550853947865,68516.8222265141,4799.74806951768,96.4550853947865,17127.5015124446,NA,24423.7024298033,NA,NA,9052.38645873117,10177.5070444379,NA,8010.46451680959,9819.44377562251
"2011-06-28",NA,68446.3929042204,4796.8638838067,96.3577789661527,68446.3929042204,4796.8638838067,96.3577789661527,17128.5504506774,NA,24353.3649495855,NA,NA,9044.19109116988,10171.8599087139,NA,8003.23020062758,9805.56660292257
"2011-06-29",NA,68374.8788952709,4793.92183364899,96.2601387853737,68374.8788952709,4793.92183364899,96.2601387853737,17129.4585963794,NA,24283.4564798946,NA,NA,9035.94505812982,10166.1152933656,NA,7995.89604174662,9791.78336860243
"2011-06-30",NA,68302.266361502,4790.92148922835,96.162239655481,68302.266361502,4790.92148922835,96.162239655481,17130.221372935,NA,24213.9981841886,NA,NA,9027.64928147966,10160.2731423675,NA,7988.46139602405,9778.0953608498
"2011-07-01",NA,68228.5413428669,4787.86239265247,96.064155879286,68228.5413428669,4787.86239265247,96.064155879286,17130.83420602,NA,24145.0105155824,NA,NA,9019.30459465191,10154.3333178016,NA,7980.92557761111,9764.50346863581
"2011-07-04",NA,68153.690523219,4784.74407035396,95.9659614527866,68153.690523219,4784.74407035396,95.9659614527866,17131.2925501531,NA,24076.5133427027,NA,NA,9010.91177335357,10148.2956345137,NA,7973.28789302762,9751.00821300259
"2011-07-05",NA,68077.7012690559,4781.56602319356,95.8677299073002,68077.7012690559,4781.56602319356,95.8677299073002,17131.5919153124,NA,24008.5257653227,NA,NA,9002.47149767954,10142.1598220596,NA,7965.54765667782,9737.60970803803
"2011-07-06",NA,68000.5620283563,4778.32775503164,95.7695343748547,68000.5620283563,4778.32775503164,95.7695343748547,17131.7279122141,NA,23941.0662232808,NA,NA,8993.98439030427,10135.9255734977,NA,7957.70425394511,9724.30773176487
"2011-07-07",NA,67922.2621801073,4775.02877238818,95.6714484100433,67922.2621801073,4775.02877238818,95.6714484100433,17131.6962211884,NA,23874.1525390516,NA,NA,8985.45100756986,10129.5925363503,NA,7949.75713819082,9711.10171101143
"2011-07-08",NA,67842.7922480719,4771.66859570175,95.5735459314083,67842.7922480719,4771.66859570175,95.5735459314083,17131.4926355246,NA,23807.8020799736,NA,NA,8976.87183720696,10123.1603176614,NA,7941.70584226354,9697.99076741945
"2011-07-11",NA,67762.1440488887,4768.24675903993,95.4759020969721,67762.1440488887,4768.24675903993,95.4759020969721,17131.113051151,NA,23742.0317053025,NA,NA,8968.2473076494,10116.6285180295,NA,7933.54996731657,9684.97370471489
"2011-07-12",NA,67680.3110638888,4764.76281148823,95.378592323709,67680.3110638888,4764.76281148823,95.378592323709,17130.5534729192,NA,23676.8578701105,NA,NA,8959.57783208969,10109.9967780829,NA,7925.28917786915,9672.04904223605
"2011-07-13",NA,67597.2883070774,4761.21633675244,95.2816918938779,67597.2883070774,4761.21633675244,95.2816918938779,17129.8099858258,NA,23612.2963920555,NA,NA,8950.86380873722,10103.2647820063,NA,7916.92318657593,9659.21495500309
"2011-07-14",NA,67513.0722184254,4757.60695418543,95.1852769377066,67513.0722184254,4757.60695418543,95.1852769377066,17128.8787242421,NA,23548.3621724354,NA,NA,8942.10558802602,10096.4322338268,NA,7908.45174937491,9646.46924103201
"2011-07-15",NA,67427.6612479503,4753.93433513369,95.0894247297324,67427.6612479503,4753.93433513369,95.0894247297324,17127.7559342248,NA,23485.0693510185,NA,NA,8933.30352168662,10089.4989205475,NA,7899.87469788075,9633.8095167852
"2011-07-18",NA,67341.055749989,4750.19819822947,94.9942127531226,67341.055749989,4750.19819822947,94.9942127531226,17126.4379697675,NA,23422.4313014655,NA,NA,8924.45797876697,10082.4647389466,NA,7891.19192635216,9621.23324476083
"2011-07-19",NA,67253.2578200936,4746.39831049513,94.8997193800054,67253.2578200936,4746.39831049513,94.8997193800054,17124.9213346015,NA,23360.4605851572,NA,NA,8915.56934596398,10075.3296910027,NA,7882.40338490293,9608.73776022121
"2011-07-20",NA,67164.2714134918,4742.53450170173,94.8060233693295,67164.2714134918,4742.53450170173,94.8060233693295,17123.202767478,NA,23299.1690390911,NA,NA,8906.63801391892,10068.0938553871,NA,7873.50907895782,9596.3202548965
"2011-07-21",NA,67074.1027203461,4738.60667131352,94.7132047036995,67074.1027203461,4738.60667131352,94.7132047036995,17121.2792303956,NA,23238.5678593651,NA,NA,8897.66446025652,10060.7574119081,NA,7864.50907701892,9583.97781604496
"2011-07-22",NA,66982.7601033258,4734.61479215204,94.6213448513281,66982.7601033258,4734.61479215204,94.6213448513281,17119.1478969087,NA,23178.6675190407,NA,NA,8888.64928717254,10053.3206610363,NA,7855.40351434235,9571.70746630873
"2011-07-25",NA,66890.2539612676,4730.55890912584,94.5305271061535,66890.2539612676,4730.55890912584,94.5305271061535,17116.8060991872,NA,23119.4778076614,NA,NA,8879.5932433308,10045.7840277638,NA,7846.19260285841,9559.50622503172
"2011-07-26",NA,66796.5968454694,4726.43914584105,94.4408369316969,66796.5968454694,4726.43914584105,94.4408369316969,17114.2513846998,NA,23061.0079076822,NA,NA,8870.49722510951,10038.1480663319,NA,7836.87664113666,9547.37111333257
"2011-07-27",NA,66701.8032251166,4722.25568685013,94.3523617216536,66701.8032251166,4722.25568685013,94.3523617216536,17111.4814965149,NA,23003.2663672692,NA,NA,8861.36221999419,10030.4133922482,NA,7827.456133933,9535.29914757367
"2011-07-28",NA,66605.8900550929,4718.0087876218,94.265190998171,66605.8900550929,4718.0087876218,94.265190998171,17108.4945500341,NA,22946.2610831267,NA,NA,8852.18934009942,10022.5807160322,NA,7817.93183737724,9523.28738571328
"2011-07-29",NA,66508.8768151646,4713.69878412443,94.1794155431727,66508.8768151646,4713.69878412443,94.1794155431727,17105.289156078,NA,22889.9994773134,NA,NA,8842.97984661302,10014.6508637728,NA,7808.30476286724,9511.33294800332
"2011-08-01",NA,66410.7855248246,4709.32610160813,94.0951274509155,66410.7855248246,4709.32610160813,94.0951274509155,17101.8644427894,NA,22834.4884236655,NA,NA,8833.73511225161,10006.6247522583,NA,7798.57617067135,9499.43295251012
"2011-08-02",NA,66311.6407461944,4704.89125432011,94.0124194442114,66311.6407461944,4704.89125432011,94.0124194442114,17098.2200238893,NA,22779.7341780466,NA,NA,8824.45659861259,9998.50337654626,NA,7788.74761731092,9487.58449277422
"2011-08-03",NA,66211.4699469901,4700.39486632645,93.9313845744338,66211.4699469901,4700.39486632645,93.9313845744338,17094.3561054993,NA,22725.7423702907,NA,NA,8815.14592778632,9990.28786949806,NA,7778.82095958201,9475.78474772268
"2011-08-04",NA,66110.3029504011,4695.83767665226,NA,66110.3029504011,4695.83767665226,NA,17090.2734070432,NA,22672.5180537041,NA,NA,8805.80488867193,9981.97950100274,NA,7768.79831728158,9464.03100144747
"2011-08-05",NA,66008.171997161,4691.22054279362,93.8521158010229,66008.171997161,4691.22054279362,93.8521158010229,17085.9732372485,NA,22620.0656550482,NA,NA,8796.43544165245,9973.57969377324,NA,7758.68208351141,9452.32062989572
"2011-08-08",NA,65905.1116013607,4686.54443970786,NA,65905.1116013607,4686.54443970786,NA,17081.4573366902,NA,22568.3888725286,NA,NA,8787.03968608044,9965.0899928855,NA,7748.47490815313,9440.65107513917
"2011-08-09",NA,65801.1573360431,4681.8103902109,93.6992420865469,65801.1573360431,4681.8103902109,93.6992420865469,17076.7276108856,NA,22517.4907346825,NA,NA,8777.61975419729,9956.51196343036,NA,7738.17956977467,9429.01966254955
"2011-08-10",NA,65696.3455079237,4677.01945657629,NA,65696.3455079237,4677.01945657629,NA,17071.7859626825,NA,22467.3735369978,NA,NA,8768.17779765587,9947.84718906308,NA,7727.7989509143,9417.42361140939
"2011-08-11",NA,65590.7124893749,4672.17273546451,93.6258125891163,65590.7124893749,4672.17273546451,93.6258125891163,17066.6343727529,NA,22418.0387988855,NA,NA,8758.71590956914,9939.09720114331,NA,7717.33594313001,9405.85993638002
"2011-08-12",NA,65484.2952288485,4667.27137023799,93.5544971085795,65484.2952288485,4667.27137023799,93.5544971085795,17061.2750359778,NA,22369.4872823245,NA,NA,8749.23616230859,9930.2635095996,NA,7706.79349882675,9394.325549021
"2011-08-15",NA,65377.1311374675,4662.31655668424,93.4853715519329,65377.1311374675,4662.31655668424,93.4853715519329,17055.7103821777,NA,22321.7189998568,NA,NA,8739.74063042991,9921.34763713443,NA,7696.17465831638,9382.81741055305
"2011-08-16",NA,65269.2580296716,4657.30954917581,93.4185084471693,65269.2580296716,4657.30954917581,93.4185084471693,17049.9429977224,NA,22274.733261526,NA,NA,8730.23139872525,9912.35112204902,NA,7685.4825521084,9371.33258126856
"2011-08-17",NA,65160.7145147353,4652.25168131934,93.3539780052421,65160.7145147353,4652.25168131934,93.3539780052421,17043.9756257655,NA,22228.5289364358,NA,NA,8720.7106041772,9903.27555665103,NA,7674.72040943305,9359.86826497134
"2011-08-18",NA,65051.5397148066,4647.14435934498,93.2918476392804,65051.5397148066,4647.14435934498,93.2918476392804,17037.8110508191,NA,22183.1044225698,NA,NA,8711.18041839497,9894.12256699837,NA,7663.8915399265,9348.42175668021
"2011-08-19",NA,64941.7734296479,4641.98907659764,93.2321823756793,64941.7734296479,4641.98907659764,93.2321823756793,17031.4521673598,NA,22138.4577340992,NA,NA,8701.64307221783,9884.89384475921,NA,7652.99936288049,9336.99062593935
"2011-08-22",NA,64831.4561404295,4636.78740200754,93.1750427303151,64831.4561404295,4636.78740200754,93.1750427303151,17024.901938973,NA,22094.5865222151,NA,NA,8692.10085634766,9875.591152649,NA,7642.04738898441,9325.57268765431
"2011-08-23",NA,64720.6289104259,4631.54097560706,93.1204846835985,64720.6289104259,4631.54097560706,93.1204846835985,17018.1634195837,NA,22051.4881721343,NA,NA,8682.55611041033,9866.21630923078,NA,7631.03919795893,9314.16603492563
"2011-08-24",NA,64609.333248739,4626.25151150814,93.0685605969705,64609.333248739,4626.25151150814,93.0685605969705,17011.2397416952,NA,22009.1597612892,NA,NA,8673.01122690006,9856.77119937416,NA,7619.97843274905,9302.76904211518
"2011-08-25",NA,64497.6114619924,4620.92080213729,93.0193196570605,64497.6114619924,4620.92080213729,93.0193196570605,17004.1341501771,NA,21967.5981205502,NA,NA,8663.46870555476,9847.25783600067,NA,7608.86884541068,9291.38043652543
"2011-08-26",NA,64385.5066259373,4615.55072083557,92.9728077814206,64385.5066259373,4615.55072083557,92.9728077814206,16996.8499989269,NA,21926.800014994,NA,NA,8653.9311457274,9837.67835820113,NA,7597.71429754889,9279.99928161584
"2011-08-29",NA,64273.0627639058,4610.14322158205,92.9290676967438,64273.0627639058,4610.14322158205,92.9290676967438,16989.3907724088,NA,21886.7621404222,NA,NA,8644.40123627626,9828.03502194095,NA,7586.51876491038,9268.62491474613
"2011-08-30",NA,64160.3251618338,4604.70033459967,92.8881389870256,64160.3251618338,4604.70033459967,92.8881389870256,16981.7601134655,NA,21847.4810430802,NA,NA,8634.88172643863,9818.33019988563,NA,7575.28634819457,9257.25695518771
"2011-08-31",NA,64047.340485013,4599.22415536298,92.8500588970381,64047.340485013,4599.22415536298,92.8500588970381,16973.961822268,NA,21808.9531816818,NA,NA,8625.37549756108,9808.56647384635,NA,7564.021281815,9245.89533610713
"2011-09-01",NA,63934.1570892427,4593.71686420914,92.8148629775433,63934.1570892427,4593.71686420914,92.8148629775433,16965.9998904722,NA,21771.1749787777,NA,NA,8615.8855686879,9798.74665697924,NA,7552.72795507673,9234.54033572011
"2011-09-02",NA,63820.8251130016,4588.18073728219,92.7825851175763,63820.8251130016,4588.18073728219,92.7825851175763,16957.8785147764,NA,21734.142830485,NA,NA,8606.41513686622,9788.87383089013,NA,7541.41091476608,9223.19259356213
"2011-09-05",NA,63707.3964539633,4582.61814798265,92.7532575259069,63707.3964539633,4582.61814798265,92.7532575259069,16949.602098145,NA,21697.8530910975,NA,NA,8596.96757610846,9778.95134059981,NA,7530.07483468335,9211.85306227202
"2011-09-06",NA,63593.9246670328,4577.03157049625,92.7269098763612,63593.9246670328,4577.03157049625,92.7269098763612,16941.175240766,NA,21662.3021255969,NA,NA,8587.54644130693,9768.98281929302,NA,7518.72451825398,9200.5230222033
"2011-09-07",NA,63480.4647094811,4571.42356886554,92.7035680715635,63480.4647094811,4571.42356886554,92.7035680715635,16932.6027062685,NA,21627.4862585186,NA,NA,8578.15545229804,9758.97216761838,NA,7507.36488461314,9189.20404973586
"2011-09-08",NA,63367.0729465138,4565.79679681917,92.6832554443232,63367.0729465138,4565.79679681917,92.6832554443232,16923.8894045386,NA,21593.4017721083,NA,NA,8568.79847378163,9748.92353879434,NA,7496.00098156481,9177.89805089446
"2011-09-09",NA,63253.8075288585,4560.15401290402,92.6659942553657,63253.8075288585,4560.15401290402,92.6659942553657,16915.0404489997,NA,21560.0449827206,NA,NA,8559.4795605386,9738.84138821704,NA,7484.63801301214,9166.60733051176
"2011-09-13",NA,63140.728406568,4554.49807371731,92.6407062285325,63140.728406568,4554.49807371731,92.6407062285325,16906.0611643477,NA,21527.4124223166,NA,NA,8550.20295468522,9728.7304693465,NA,7473.28132918723,9155.33458450089
"2011-09-14",NA,63027.8973345031,4548.83193127866,92.6327143716481,63027.8973345031,4548.83193127866,92.6327143716481,16896.957110877,NA,21495.5008212523,NA,NA,8540.9731126734,9718.5958486217,NA,7461.93643341495,9144.08292436387
"2011-09-15",NA,62915.3773775749,4543.15863206119,92.627845074628,62915.3773775749,4543.15863206119,92.627845074628,16887.7340489229,NA,21464.3071011004,NA,NA,8531.79464381409,9708.44283771539,NA,7450.6089785401,9132.85589094529
"2011-09-16",NA,62803.2324365497,4537.48130982642,92.6261121927527,62803.2324365497,4537.48130982642,92.6261121927527,16878.3978950882,NA,21433.8283361669,NA,NA,8522.67227275679,9698.2769588675,NA,7439.30474888215,9121.65741774726
"2011-09-19",NA,62691.5273069617,4531.80318135562,92.627528094087,62691.5273069617,4531.80318135562,92.627528094087,16868.9547508574,NA,21404.0617994584,NA,NA,8513.61085155072,9688.10394908202,NA,7428.02966078401,9110.49184053042
"2011-09-20",NA,62580.3280933602,4526.12754383627,92.6321031972541,62580.3280933602,4526.12754383627,92.6321031972541,16859.4109126564,NA,21375.0049050087,NA,NA,8504.61535597519,9677.92975027489,NA,7416.78976315118,9099.36382588503
"2011-09-21",NA,62469.7011807467,4520.45773173957,92.6398452350609,62469.7011807467,4520.45773173957,92.6398452350609,16849.7727744829,NA,21346.6551788452,NA,NA,8495.69082066734,9667.76045312862,NA,7405.59111810413,9088.27826423885
"2011-09-22",NA,62359.7131110653,4514.7971146196,92.6507594014174,62359.7131110653,4514.7971146196,92.6507594014174,16840.0468690539,NA,21319.0101986629,NA,NA,8486.84237094917,9657.60233105976,NA,7394.43982215949,9077.24029595208
"2011-09-23",NA,62250.4306206608,4509.14910855086,92.6648476495483,62250.4306206608,4509.14910855086,92.6648476495483,16830.2399110577,NA,21292.0676241469,NA,NA,8478.07522155617,9647.46183367519,NA,7383.34201499197,9066.25530928575
"2011-09-26",NA,62141.9195779431,4503.51715159982,92.6821069224474,62141.9195779431,4503.51715159982,92.6821069224474,16820.3587371053,NA,21265.825090589,NA,NA,8469.39461085066,9637.34551243265,NA,7372.30377863788,9055.32881103563
"2011-09-27",NA,62034.2436562041,4497.9046838381,92.7025288948987,62034.2436562041,4497.9046838381,92.7025288948987,16810.4100452324,NA,21240.2799988781,NA,NA,8460.8056953186,9627.25988511684,NA,7361.331109013,9044.46638147039
"2011-09-28",NA,61927.4628821038,4492.31510172077,92.7261006070559,61927.4628821038,4492.31510172077,92.7261006070559,16800.4001943717,NA,21215.4294416068,NA,NA,8452.3134018678,9617.21129865209,NA,7350.4298254029,9033.67343744526
"2011-09-29",NA,61821.6343911682,4486.75178107424,92.752805398461,61821.6343911682,4486.75178107424,92.752805398461,16790.3354275457,NA,21191.2702405029,NA,NA,8443.92252149119,9607.20603413089,NA,7339.6056597373,9022.95532948536
"2011-09-30",NA,61716.8125256586,4481.21806080579,92.7826216044728,61716.8125256586,4481.21806080579,92.7826216044728,16780.2219028724,NA,21167.7989112314,NA,NA,8435.63767061465,9597.25025723135,NA,7328.86422182755,9012.31727514875
"2011-10-10",NA,61613.0478159826,4475.71720180022,93.0249931209362,61613.0478159826,4475.71720180022,93.0249931209362,16770.0656481231,NA,21145.0115287029,NA,NA,8427.46321850656,9587.34994877433,NA,7318.21094390267,9001.76427417167
"2011-10-11",NA,61510.3879292829,4470.25240615512,93.0755346372006,61510.3879292829,4470.25240615512,93.0755346372006,16759.872633107,NA,21122.9038979881,NA,NA,8419.40338329529,9577.51100391196,NA,7307.65109331787,8991.30123025935
"2011-10-12",NA,61408.8775841877,4464.82681036081,93.1288237583067,61408.8775841877,4464.82681036081,93.1288237583067,16749.6487883368,NA,21101.4715389323,NA,NA,8411.46212043498,9567.73912874599,NA,7297.18973768798,8980.9329686764
"2011-10-13",NA,61308.5584816375,4459.44348962589,93.1847958785414,61308.5584816375,4459.44348962589,93.1847958785414,16739.4000154428,NA,21080.7097180335,NA,NA,8403.64312851582,9558.03982951452,NA,7286.83173685223,8970.66423643777
"2011-10-14",NA,61209.4696444659,4454.10547169424,93.2433829989815,61209.4696444659,4454.10547169424,93.2433829989815,16729.1322141335,NA,21060.6134986351,NA,NA,8395.94992529902,9548.41850012931,NA,7276.58175546548,8960.49973883682
"2011-10-17",NA,61111.6474381963,4448.81572584286,93.3045135100987,61111.6474381963,4448.81572584286,93.3045135100987,16718.851251297,NA,21041.1776895687,NA,NA,8388.38585673565,9538.88043445269,NA,7266.44424661209,8950.44411475465
"2011-10-18",NA,61015.1260791044,4443.5771634345,93.3681133414695,61015.1260791044,4443.5771634345,93.3681133414695,16708.5629797121,NA,21022.3968679333,NA,NA,8380.95411502786,9529.43085507643,NA,7256.42348291096,8940.50195574317
"2011-10-19",NA,60919.9376291795,4438.39258388778,93.4341055355602,60919.9376291795,4438.39258388778,93.4341055355602,16698.2732154304,NA,21004.2653313232,NA,NA,8373.65776159616,9520.07492801097,NA,7246.52355657278,8930.67777297845
"2011-10-20",NA,60826.1112506388,4433.26464005334,93.5024111308198,60826.1112506388,4433.26464005334,93.5024111308198,16687.9876469557,NA,20986.7770332522,NA,NA,8366.49965574737,9510.81769053416,NA,7236.74831740405,8920.97590051139
"2011-10-21",NA,60733.6733692829,4428.19582299581,93.5729481795372,60733.6733692829,4428.19582299581,93.5729481795372,16677.7118539654,NA,20969.9255885812,NA,NA,8359.48247091774,9501.66406828533,NA,7227.1013438308,8911.40047783341
"2011-10-24",NA,60642.6463285248,4423.18841244367,93.6456318064224,60642.6463285248,4423.18841244367,93.6456318064224,16667.4511916876,NA,20953.7041939461,NA,NA,8352.6086199209,9492.61880303429,NA,7217.58583119864,8901.95525878138
