"","T00C1_hpfc","CN_10yry_hpfc","USDCNH_hpfc","CN_5yry_hpfc","CN_2yry_hpfc","IH00C1_hpfc","IF00C1_hpfc","SPX_hpfc"
"2012-06-08",NA,-0.00585559624196651,0.032118794091132,-0.0594911656723863,-0.159551290662396,NA,38.9869319454848,-40.3078922157171
"2012-06-11",NA,-0.0384511310457863,0.0293949603762087,-0.0781071842655011,-0.228563274382833,NA,80.0978114377058,-57.441998971563
"2012-06-12",NA,-0.0164490816465047,0.0301825886962942,-0.0315139321132868,-0.212586959531243,NA,70.6322270826254,-42.6012665733593
"2012-06-13",NA,-0.00531477557352148,0.0279821191114056,-0.00342024685654613,-0.196458204868628,NA,99.789199262434,-52.3158674970554
"2012-06-14",NA,0.0138010820507279,0.0297939792052691,0.0633235867068856,-0.171728722397835,NA,92.5677191627487,-38.5159566089583
"2012-06-15",NA,0.0220977883007461,0.0341185849949376,0.0690172851929606,-0.14930014291399,NA,91.7667367203384,-25.2016671500887
"2012-06-18",NA,0.0341809030226496,0.0254563401818357,0.0779530101661866,-0.138801870429699,NA,110.185163608316,-23.6931164405387
"2012-06-19",NA,0.0464658669231188,0.0173076343641642,0.106294339990199,-0.118435107781041,NA,97.8218735669733,-10.9304113830124
"2012-06-20",NA,0.0356787853119729,0.0166728466174269,0.0734841377169121,-0.100025113162219,NA,90.8756947905647,-13.6636490864703
"2012-06-21",NA,0.0355688980463552,0.0240523488629292,0.0796219686111306,-0.0806232124990454,NA,54.7454150376832,-44.2929221416578
"2012-06-25",NA,0.00949458689796169,0.0302203944720395,0.02641885141488,-0.119812071483026,NA,13.6297845025972,-56.9999037692737
"2012-06-26",NA,0.00488561095891888,0.025176596941764,0.0079438694806192,-0.121121664366473,NA,9.12753074996402,-51.1977350432673
"2012-06-27",NA,0.0036498574268711,0.0216491064254211,0.00791433713822889,-0.130578680795346,NA,5.03737571046696,-39.8118418195556
"2012-06-28",NA,-0.032213482758432,0.0223382186602126,-0.0620703025020194,-0.155350841483881,NA,-8.24196245811624,-43.1022334413158
"2012-06-29",NA,-0.0400052201659262,0.0181442204344363,-0.0660106096012592,-0.186439146503409,NA,23.488232319668,-10.4689027951133
"2012-07-02",NA,-0.0290587061821611,0.0106673893026556,-0.0246707610020038,-0.180743232200845,NA,20.6266795262141,-7.6118249507659
"2012-07-03",NA,-0.0243718440534245,0.0102079953193854,-0.0243388772679316,-0.17577136364057,NA,27.7720889347981,0.399029349313795
"2012-07-04",NA,-0.0412172115552494,0.00526630412961636,-0.0558651618203704,-0.189152878501227,NA,30.523161792483,NA
"2012-07-05",NA,-0.0394955374309681,0.0158425771588129,-0.0536500807157012,-0.19295499908286,NA,7.87858786645202,-6.54630749086629
"2012-07-06",NA,-0.0384075333863904,0.0309370736555451,-0.0758940769180162,-0.200178202831079,NA,44.8370443068418,-19.957803232223
"2012-07-09",NA,-0.0783190734553271,0.0291500463196659,-0.132151231504497,-0.280344513172089,NA,-1.80279499289945,-22.6954229297127
"2012-07-10",NA,-0.0870058370957116,0.0232817350630111,-0.141568698407039,-0.284688411834272,NA,-7.84227467315743,-34.2091233885251
"2012-07-11",NA,-0.114796185195715,0.0239323677477931,-0.195213590844729,-0.288821036286289,NA,0.317261370885963,-34.7588520324853
"2012-07-12",NA,-0.123424008218316,0.0311021626125558,-0.210319420748325,-0.292775574658143,NA,20.2744724857328,-41.9845421447348
"2012-07-13",NA,-0.122889815841092,0.0316913280032163,-0.210686286021687,-0.29735176235956,NA,33.028017886728,-20.5061126405043
"2012-07-16",NA,-0.0836861554978844,0.0380000594092251,-0.179819438652311,-0.295205752203651,NA,-4.82345159140679,-24.1934650803037
"2012-07-17",NA,-0.0761413562949191,0.0321285392201385,-0.168963036881021,-0.296063457507494,NA,2.71870123357343,-14.7164925482457
"2012-07-18",NA,-0.0566030657791012,0.031376934117888,-0.155033561463313,-0.308239662563912,NA,1.65311553773322,-6.16507812781963
"2012-07-19",NA,-0.086304880472603,0.0306453975036763,-0.150663963213724,-0.290233371254507,NA,7.37842937334405,-2.99909881932908
"2012-07-20",NA,-0.0676470401665891,0.0339340698087688,-0.152453795528595,-0.258743460046741,NA,-10.7067198906561,-17.4184290746712
"2012-07-23",NA,-0.078017488500677,0.0462430787968325,-0.16564113222979,-0.265125701034989,NA,-33.0036979352704,-30.1329421060406
"2012-07-24",NA,-0.0807227802456165,0.048072538204562,-0.164596276069277,-0.265021127678998,NA,-26.7138660157694,-42.9225039255519
"2012-07-25",NA,-0.0729691409864427,0.0504225426536637,-0.171874306125497,-0.273992297353596,NA,-33.0385717450683,-43.9269680895801
"2012-07-26",NA,-0.0798566200484302,0.0482931668946029,-0.174607708995582,-0.232970754295649,NA,-39.9791516936018,-22.3861704120552
"2012-07-27",NA,-0.0797852365945088,0.0441844648350836,-0.154495566897551,-0.209654596150555,NA,-30.7369287749521,2.9700714507328
"2012-07-30",NA,-0.0797842758136594,0.0450964704204857,-0.151342315702197,-0.22371800563209,NA,-37.1132093769859,1.70194909603811
"2012-07-31",NA,-0.0815103121893274,0.038529199332018,-0.146370779483821,-0.224002511129448,NA,-35.7092871821774,-4.88034710659171
"2012-08-01",NA,-0.0709437592064823,0.0414826486098576,-0.100314767703206,-0.196081507255813,NA,-27.3264405317994,-9.486627491131
"2012-08-02",NA,-0.0691177728126195,0.0404567993677331,-0.145906305444905,-0.211452538863424,NA,-43.7659330064323,-20.4167003742026
"2012-08-03",NA,-0.0736321462965575,0.0459516155721561,-0.14494404299395,-0.22501306975234,NA,-25.2290168909461,4.95962984893952
"2012-08-06",NA,-0.0623815873299381,0.0435030142992501,-0.075753404523171,-0.16930496693385,NA,-6.71692637924055,7.58256722249214
"2012-08-07",NA,-0.056388077573916,0.0395594355998457,-0.0612279807656423,-0.153596375104688,NA,2.96911476355772,14.0823137405532
"2012-08-08",NA,-0.0381001214931329,0.0371362009149995,-0.0221745642599273,-0.0221633202720506,NA,3.82788554885134,14.3290682628793
"2012-08-09",NA,-0.0281506785386501,0.0327331864393011,0.0290417855973646,0.00509720723434783,NA,32.6581637605956,14.283023828167
"2012-08-10",NA,-0.0835393590790715,0.0358502530166344,-0.0960773147576302,-0.0364117737538664,NA,27.8587256006238,16.7243675520574
"2012-08-13",NA,-0.0854966157552355,0.0339872479604143,-0.0468977346956611,-0.0415921849989955,NA,-14.1716662289429,14.3332806461523
"2012-08-14",NA,-0.0777667398597964,0.0329440037648988,-0.0148755163116308,-0.0359821905018676,NA,-22.6342605416063,13.5199374088895
"2012-08-15",NA,-0.0591392718873736,0.0408203388753586,0.00645298854889892,-0.0229931053666131,NA,-38.9303002928866,14.4845062138907
"2012-08-16",NA,-0.0439469615576668,0.0410160581194522,0.0707561947627475,0.0476448423532516,NA,-47.6610190822263,23.8271498461839
"2012-08-17",NA,-0.0357892008113033,0.037730949451282,0.0502358478726665,0.0234347674421791,NA,-71.8276344166921,25.8380251034841
"2012-08-20",NA,-0.050316867251705,0.0337647838705674,0.070583890146172,0.0676806419991383,NA,-57.2313441024526,25.1672789343256
"2012-08-21",NA,-0.0423908475593208,0.0292173167805922,0.0917529804825283,0.0888759855824585,NA,-49.0733162549268,19.5650476068368
"2012-08-22",NA,-0.0425960359979366,0.0309882896276674,0.0566402444841127,0.0809719789675055,NA,-60.7546953323261,19.2414569860079
"2012-08-23",NA,-0.00883170174688429,0.0317774317807126,0.16951394517028,0.13853827990105,NA,-45.4766055080603,7.18662484942005
"2012-08-24",NA,-0.0357970963779729,0.0335844597994692,0.0788756554809618,0.119977845992504,NA,-72.6401458417254,15.590661021013
"2012-08-27",NA,-0.0560973828245367,0.0374090771080777,0.0292037199839581,0.0924648961686561,NA,-116.84639659506,14.2536723540676
"2012-08-28",NA,-0.0550406541571076,0.0362509732482583,0.0166322172297653,0.0853260552864468,NA,-116.896408002994,12.4657592573095
"2012-08-29",NA,-0.048143025375562,0.0341098222983357,0.0880559940596607,0.0926745300412054,NA,-131.391182001033,13.0070162475707
"2012-08-30",NA,-0.0122703025990147,0.0334852833518863,0.0688764620703141,0.12611301242195,NA,-140.531672204289,1.34753268883805
"2012-08-31",NA,-0.00812160537960013,0.0308770014029107,0.0277949964596177,0.134744156109743,NA,-145.11877791625,7.79739256852121
"2012-09-03",NA,-0.0117774600201321,0.0279846076039149,0.0262190697122771,0.106385965678284,NA,-125.553340349938,NA
"2012-09-04",NA,-0.0115493028010835,0.0290077203440659,0.0197765392792034,0.100646576733008,NA,-148.036140732423,5.50667931701406
"2012-09-05",NA,-0.0259073667188775,0.0331459464449008,-0.0122946567761123,0.0653790178823338,NA,-147.767908391881,3.35547314158333
"2012-09-06",NA,-0.023484076533673,0.0310988807372508,-0.00965989856537768,0.059918987661682,NA,-115.549311464431,31.3838519732535
"2012-09-07",NA,-0.0278785129631531,0.0250661043507937,-0.00691789445153979,0.0590688242480953,NA,-14.5809570047071,36.5318923560336
"2012-09-10",NA,0.0297744878362604,0.0275471855601629,0.0930312074462779,0.0885338708627374,NA,-17.0634043041129,27.0396578611089
"2012-09-11",NA,0.0451851660742596,0.0242416822786598,0.115048411800331,0.0920126925384309,NA,-30.397206626721,30.8671969588495
"2012-09-12",NA,0.0388161192551684,0.0180491410326991,0.126945860334244,0.104845975575082,NA,-22.7829101833565,33.2145469425191
"2012-09-13",NA,0.050834918092699,0.023069098328178,0.165458049231678,0.245002532091801,NA,-51.6210486197583,55.9917323461225
"2012-09-14",NA,0.0348424505888486,0.0101010832101748,0.166386088868659,0.241384464202013,NA,-22.7121461642136,61.1187639741069
"2012-09-17",NA,0.115972684770197,0.0141446151879509,0.230708706504769,0.301401983203079,NA,-81.6567057069171,55.8856294861888
"2012-09-18",NA,0.120476890021426,0.0201992095953628,0.24477648208871,0.282604274532911,NA,-118.05522074993,53.3622912780449
"2012-09-19",NA,0.0473405002339479,0.0132643759194827,0.143797850786144,0.207540736704607,NA,-103.108151041371,54.4386886444807
"2012-09-20",NA,0.0540975133109618,0.00833961529780767,0.190940082604047,0.242112756835127,NA,-154.41590753046,52.9947388224761
"2012-09-21",NA,0.0612485742536755,0.00792442338488904,0.17020372144251,0.209821636252458,NA,-145.378858545412,52.2303365462458
"2012-09-24",NA,0.0254388186665329,0.0120182923880345,0.160060716293379,0.179314354060496,NA,-127.19730858509,48.3153546441101
"2012-09-25",NA,0.0171054127350436,0.00862071123889799,0.160980615396227,0.178248529644833,NA,-129.671502054741,32.3596443544699
"2012-09-26",NA,0.00543564262963551,0.00323116390125647,0.101056904259349,0.140358108724628,NA,-147.801630781178,23.4330369441001
"2012-09-27",NA,0.000163390060643217,0.0103491307754437,0.0222563802392547,0.0782105750488445,NA,-90.5878329903806,36.6053503035999
"2012-09-28",NA,-0.0224107988417955,0.0014740909261315,0.0165791322529905,0.0756066876813656,NA,-32.0301858131485,29.4663926372944
"2012-10-08",NA,0.0200928437260915,0.000341208290926572,0.0421780026750833,0.0527029008566948,NA,-70.9287289348559,40.6834516745582
"2012-10-09",NA,0.0231039660675082,0.00150032981362653,0.0427790379944533,0.0500303985520315,NA,-23.6834888006308,25.6090355741383
"2012-10-10",NA,0.0111497590432223,-0.00133780339790891,0.0515833408430874,0.0519983301282938,NA,-26.09446253678,16.0112815489426
"2012-10-11",NA,0.00950074117577279,-0.00867372799391612,0.0498108016347453,0.049117099477158,NA,-27.5616374796446,15.6098614102341
"2012-10-12",NA,0.0182574263788344,-0.0150079800716414,0.0423612894608043,0.0321870889965235,NA,-40.4849901793304,10.6744403508147
"2012-10-15",NA,-0.00936655878952763,-0.0203410921429627,0.00424932497858246,0.0205746052374059,NA,-45.4644857929543,21.5246771110241
"2012-10-16",NA,-0.0086486558550429,-0.0236735905160611,0.000190282031020065,0.0215863185807101,NA,-49.3000727429213,35.6202260188087
"2012-10-17",NA,-0.000955837868679894,-0.0325059930909273,0.0167534145200137,-0.00428237190634277,NA,-38.9916806583441,40.9107325046811
"2012-10-18",NA,0.00604574701042267,-0.0278388079818422,0.0182385430178434,0.103102182629989,NA,-16.1392187895879,36.6358272751844
"2012-10-19",NA,0.00932328435153515,-0.0256725298664165,0.0159399256161648,0.100784743924885,NA,-15.3425802695514,11.7751241260071
"2012-10-22",NA,0.0192167545543515,-0.0320076419148172,0.00917296042458105,0.0941563410518412,NA,1.39834844030178,11.6882217090685
"2012-10-23",NA,0.022536553775206,-0.0263446166852203,0.00695958153572665,0.0920554863794677,NA,-25.7163127797051,-9.74528619107733
"2012-10-24",NA,0.0258681686604133,-0.0336839135051285,0.00476698632204649,0.0900091600245719,NA,-28.6864446270305,-14.8358106213147
"2012-10-25",NA,0.0292120827119508,-0.040025980812238,0.00259495727108956,0.0880174374905652,NA,-43.9119171691273,-11.3537586002367
"2012-10-26",NA,0.0325687687389623,-0.0338712531206778,0.000443274899966173,0.0860803570748971,NA,-99.9925886157541,-13.1295310138925
"2012-10-29",NA,0.0393222861928119,-0.0282201483994351,-0.00379993220828798,0.0823700946742781,NA,-108.728299025049,NA
"2012-10-30",NA,0.0427199973068521,-0.03177307061649,-0.00589189772514788,0.0805968105500028,NA,-108.118847122323,NA
"2012-10-31",NA,0.0461322369790852,-0.0314304120747425,-0.00796439636765699,0.0788779657989462,NA,-99.1639866890107,-13.6635240551353
"2012-11-01",NA,0.0495594037123239,-0.0302925519433901,-0.0100176441705152,0.0772134245853798,NA,-49.063426814521,1.00387151038084
"2012-11-02",NA,0.0530018769401711,-0.0286598563995603,-0.0120518538763035,0.0756030184687896,NA,-49.0168355978555,-13.1577294350362
"2012-11-05",NA,0.0634246140950912,-0.0285326790986458,-0.0180423146859915,0.071094451511807,NA,-50.2238608572576,-10.8787124240559
"2012-11-06",NA,0.0669316765363974,-0.0274113618492233,-0.0200024040449333,0.0696982728893125,NA,-67.4841301491603,-0.539457550437672
"2012-11-07",NA,0.0544889401281269,-0.0312962346655951,-0.0136388846496592,0.061210476941905,NA,-67.3972502697224,-35.2003404111473
"2012-11-08",NA,0.0282633065791371,-0.0327876162313174,-0.0209574874944597,0.0594751577126324,NA,-115.562800119727,-53.0317363801326
"2012-11-09",NA,0.0312549884079951,-0.0290858122933316,-0.031158382380336,0.0724919394980423,NA,-117.18033074074,-51.5140062809765
"2012-11-12",NA,0.0299025357987402,-0.0414038046588072,-0.0361230265735615,0.0634840737318738,NA,-114.049345405348,-52.1674890160357
"2012-11-13",NA,0.0282986891551593,-0.0433241493617713,-0.030887882254733,0.0616716331511821,NA,-149.969298948251,-58.5125021938733
"2012-11-14",NA,0.018179697507868,-0.0512524002682629,-0.0491023439903046,0.0555423419438892,NA,-148.339599061042,-78.4093418591007
"2012-11-15",NA,0.00317903130872539,-0.0291887905836846,-0.0529998293451428,0.0582623299746388,NA,-174.359591443833,-81.4382798696046
"2012-11-16",NA,-0.0062031798385927,-0.0153335323277718,-0.0562804022538594,0.0492310374823418,NA,-199.228560479162,-75.7695556720052
"2012-11-19",NA,-0.0296377799928594,-0.0235488635806551,-0.1000876057287,-0.00714312243668318,NA,-193.945718476379,-49.6533750496417
"2012-11-20",NA,-0.03254483213775,-0.020519833506448,-0.108434001599582,-0.0261188741873399,NA,-190.71019539169,-49.6399124657346
"2012-11-21",NA,-0.0233327137193059,-0.0249999122989612,-0.103430048212076,-0.0529156189959111,NA,-180.921041011984,-47.3393218588601
"2012-11-22",NA,-0.0111012473142305,-0.0239892685430015,-0.0573089391014021,-0.0816672983439111,NA,-187.377226292183,NA
"2012-11-23",NA,-0.000150245854340682,-0.0219880604893467,-0.0210704917155938,-0.0949744985063881,NA,-182.277647401736,-30.151736648334
"2012-11-26",NA,0.00475521775687255,-0.0252145357384912,-0.034182343335325,-0.0699012236146184,NA,-198.221123055907,-33.9572706853642
"2012-11-27",NA,0.0056529376962558,-0.0245424878613841,-0.0359390434854758,-0.0623689927910888,NA,-222.206396623642,-42.2660253576531
"2012-11-28",NA,0.010704475639849,-0.0260804119931295,0.0125894062366578,-0.0609613569188267,NA,-240.232129537309,-32.2480880163031
"2012-11-29",NA,0.00597668281960167,-0.0366284171406453,0.0321366091513099,-0.057612040855596,NA,-258.296891378082,-27.2135285413647
"2012-11-30",NA,-0.0190302606240054,-0.0331866015303064,0.0333028300414876,-0.0722214109267321,NA,-247.399152424884,-27.9824034828366
"2012-12-03",NA,-0.0153908463281294,-0.0327550482477096,0.0355847143071601,-0.056571582907159,NA,-270.337276187044,-35.7147581416924
"2012-12-04",NA,-0.0147458744757991,-0.038333826660505,0.0378627204987345,-0.0516521692319543,NA,-258.309523908984,-39.1506262521674
"2012-12-05",NA,-0.00184575989175652,-0.0374229925966731,0.0513275329502472,-0.0459595451069708,NA,-175.914045088566,-37.9600267854092
"2012-12-06",NA,0.00517637557242131,-0.0305225860385468,0.0545126657412214,-0.00322725898491511,NA,-189.348882448957,-34.3529625292921
"2012-12-07",NA,-0.00597925583864091,-0.0321326314992863,0.0706182784011262,0.0119444930128322,NA,-141.012005997464,-31.2894205805204
"2012-12-10",NA,0.0101560198772161,-0.0278841127805092,0.0709925513118734,0.0291279005219152,NA,-129.501307472195,-31.8893738356793
"2012-12-11",NA,0.00752474567648326,-0.012225532951586,0.0692478224141486,0.0323221661118501,NA,-138.61462032257,-23.6927822575629
"2012-12-12",NA,0.00865482625525614,-0.0146773755989171,0.0660715787132877,0.0373167467979767,NA,-133.74972446738,-24.1595926271689
"2012-12-13",NA,0.00980835994623093,-0.0168396098793508,0.0629161901082934,0.0423494925090943,NA,-151.704342527737,-34.3097419318551
"2012-12-14",NA,0.0109855367426834,-0.0180121988827097,0.0597816182344552,0.0474201425108205,NA,-32.276141837969,-41.3131571723898
"2012-12-17",NA,0.0146607619521002,-0.0143882581286952,0.0505020370130167,0.0628566357392533,NA,-35.6627270239395,-25.6797511672687
"2012-12-18",NA,0.0159343226571009,-0.0238916200772784,0.0474498476603728,0.0680759139135925,NA,-44.8616893698213,-10.4094196577744
"2012-12-19",NA,0.0138609771664861,-0.0260051216587211,0.025903633181403,0.0677029165412171,NA,-43.4706054182674,-22.5620477701973
