"","SA0_hpft","USDCNH_hpft","USDX_hpft","GBPUSD_hpft","EURUSD_hpft","AUDUSD_hpft","USDJPY_hpft"
"2010-07-14",NA,NA,83.1668048700887,1.52115420258731,1.28156431069884,0.896526704131811,87.9752803411291
"2010-07-15",NA,NA,83.1386430023505,1.52177357691702,1.2818443531981,0.897083226559688,87.9047022835593
"2010-07-16",NA,NA,83.1095832174916,1.52240199741573,1.28214460328859,0.897654493286201,87.8339656265124
"2010-07-19",NA,NA,83.0796500484454,1.52303897283237,1.28246460818576,0.898240314396337,87.7630952152619
"2010-07-20",NA,NA,83.0488678009683,1.52368401505656,1.28280391959224,0.898840488130492,87.6921153726085
"2010-07-21",NA,NA,83.0172605908156,1.52433663802859,1.28316209439227,0.899454800228919,87.6210501224549
"2010-07-22",NA,NA,82.9848523812696,1.52499635292588,1.28353869244467,0.900083029884042,87.5499231488743
"2010-07-23",NA,NA,82.9516672442183,1.52566267202678,1.28393327230115,0.900724947006407,87.4787578668217
"2010-07-26",NA,NA,82.9177290676635,1.5263351088512,1.28434539353089,0.901380318578675,87.4075773605962
"2010-07-27",NA,NA,82.8830615611749,1.52701318408563,1.28477461862411,0.902048909630463,87.3364047067432
"2010-07-28",NA,NA,82.8476880880376,1.52769642737191,1.28522051282177,0.902730485447489,87.2652628588014
"2010-07-29",NA,NA,82.8116317209196,1.5283843786805,1.28568264765848,0.903424810881911,87.1941748172653
"2010-07-30",NA,NA,82.7749152151582,1.52907659050806,1.28616060036463,0.904131647177073,87.1231638202029
"2010-08-02",NA,NA,82.7375608583183,1.52977263007336,1.28665395739577,0.904850754160596,87.0522529510129
"2010-08-03",NA,NA,82.6995904481701,1.5304720810979,1.28716231299487,0.905581892019084,86.9814650231028
"2010-08-04",NA,NA,82.6610250311764,1.53117454847851,1.28768526981515,0.906324824721075,86.9108227166733
"2010-08-05",NA,NA,82.6218848024468,1.53187966419861,1.28822244615038,0.907079319301405,86.8403482400892
"2010-08-06",NA,NA,82.5821892622267,1.53258708579781,1.28877347447871,0.907845146794273,86.7700632061378
"2010-08-09",NA,NA,82.5419571617968,1.53329649566701,1.28933800124052,0.908622081921322,86.6999889257096
"2010-08-10",NA,NA,82.5012063421452,1.53400760158277,1.28991568909089,0.90940990360181,86.6301461888348
"2010-08-11",NA,NA,82.4599539118008,1.53472013724075,1.29050621583952,0.910208393804733,86.5605553225866
"2010-08-12",NA,NA,82.4182163546219,1.5354338532812,1.29110927007826,0.911017335983076,86.4912364018271
"2010-08-13",NA,NA,82.3760101420856,1.53614851451431,1.29172454432335,0.911836508130018,86.4222088439476
"2010-08-16",NA,NA,82.3333518166757,1.53686389590492,1.29235172732559,0.912665682031172,86.3534915821974
"2010-08-17",NA,NA,82.2902581416076,1.53757978186375,1.29299050092256,0.913504621685891,86.2851034579731
"2010-08-18",NA,NA,82.2467459200468,1.53829596553835,1.29364054184614,0.914353085031323,86.2170630177431
"2010-08-19",NA,NA,82.2028319137155,1.53901225058394,1.29430152435192,0.915210826489158,86.1493884297082
"2010-08-20",NA,NA,82.1585329022165,1.53972845128078,1.29497312036397,0.916077593721371,86.0820974995263
"2010-08-23",NA,NA,82.1138657673209,1.5404443918247,1.29565499754808,0.916953124795484,86.0152077974941
"2010-08-24",NA,6.69414458561027,82.0688477468964,1.54115990189743,1.29634681366056,0.917837148653088,85.9487367028952
"2010-08-25",NA,6.69276803981764,82.0234965401756,1.54187481761078,1.29704821626633,0.918729383507766,85.8827013117755
"2010-08-26",NA,6.69139150739944,81.9778303677001,1.54258897501047,1.29775883831935,0.919629532346103,85.8171180717302
"2010-08-27",NA,6.69001501815369,81.9318679445986,1.54330221019395,1.2984782995261,0.920537283798954,85.7520028711998
"2010-08-30",NA,6.688638624038,81.8856283630539,1.54401436356218,1.29920620853208,0.921452312596079,85.6873710872499
"2010-08-31",NA,6.68726240304545,81.8391310492978,1.54472527952479,1.29994216469116,0.922374284564606,85.623237881173
"2010-09-01",NA,6.68588646473385,81.7923959646036,1.54543480703244,1.3006857552845,0.923302853357231,85.5596179730507
"2010-09-02",NA,6.68451095492817,81.745443603838,1.54614279349589,1.30143655480304,0.924237659244436,85.4965256352004
"2010-09-03",NA,6.68313606042297,81.6982947336947,1.54684908366602,1.30219412918708,0.925178337411206,85.4339745117889
"2010-09-06",NA,6.68176200769084,81.6509703873007,1.54755351975454,1.30295803634261,0.92612451757061,85.3719777069188
"2010-09-07",NA,6.68038906035042,81.6034917266297,1.5482559432088,1.30372782913505,0.927075825641749,85.310547860086
"2010-09-08",NA,6.67901751622097,81.5558800868658,1.54895619111378,1.30450305424678,0.928031883772032,85.2496971428717
"2010-09-09",NA,6.67764771140339,81.5081573432503,1.54965409590166,1.30528324648524,0.928992307463758,85.1894371437947
"2010-09-10",NA,6.67628002167386,81.4603457984884,1.55034948836933,1.30606792639571,0.929956708072441,85.129778835593
"2010-09-13",NA,6.67491486263674,81.4124682438118,1.55104219573641,1.30685660117887,0.930924694476633,85.0707325629302
"2010-09-14",NA,6.67355268656964,81.3645480531461,1.55173203929101,1.30764876229965,0.931895873919339,85.0123082654681
"2010-09-15",NA,6.67219397844081,81.3166087771417,1.55241883575685,1.30844389053489,0.932869855741479,84.9545154526726
"2010-09-16",NA,6.67083925068513,81.2686738984314,1.5531023970081,1.30924145688599,0.933846252220543,84.8973629138075
"2010-09-17",NA,6.66948904169896,81.2207669671872,1.55378253433244,1.31004092721056,0.93482467775461,84.8408597628259
"2010-09-20",NA,6.66814391267993,81.1729115299956,1.55445906269545,1.31084176767973,0.935804748045399,84.785015433057
"2010-09-21",NA,6.66680443888438,81.1251312075313,1.55513180087286,1.31164344238093,0.936786079280456,84.7298397791035
"2010-09-27",NA,6.66282577616755,80.9352289731301,1.55778129041583,1.31484781473449,0.940716539224811,84.5160311153066
"2010-09-28",NA,6.66151468706304,80.8881711841242,1.55843243844758,1.31564572585782,0.941698627349263,84.4643546336847
"2010-09-29",NA,6.66021206313354,80.8413236851253,1.55907878374816,1.31644136621438,0.942679804880306,84.4134089489709
"2010-09-30",NA,6.65891841601734,80.7947067894095,1.55972018924183,1.31723425870467,0.943659738328244,84.3632040808853
"2010-10-08",NA,6.65260162652203,80.5208705048451,1.56345844666011,1.32190972261521,0.949495856058528,84.0780456857094
"2010-10-11",NA,6.65137162885171,80.4763565317022,1.56406227128633,1.32267177698493,0.950458623524104,84.0332743621584
"2010-10-12",NA,6.65015363424493,80.4321989056489,1.56466042860448,1.32342806900933,0.951417866905892,83.9893087471076
"2010-10-13",NA,6.64894793793064,80.3884077891178,1.56525288059618,1.32417834513605,0.952373358440826,83.9461540415491
"2010-10-14",NA,6.64775479001808,80.3449920374163,1.56583959765059,1.32492237561068,0.953324884660684,83.9038146283058
"2010-10-15",NA,6.64657439165486,80.301959134155,1.56642055831957,1.32565996119372,0.95427224765061,83.8622940113394
"2010-10-18",NA,6.64540688518617,80.2593149901141,1.56699575568882,1.32639093615986,0.955215266309152,83.821594585227
"2010-10-19",NA,6.64425235360934,80.2170641346448,1.56756519631113,1.32711516468629,0.956153774303344,83.7817177474002
"2010-10-20",NA,6.64311080927566,80.1752098448957,1.56812889583495,1.32783253765698,0.957087619265441,83.742663832296
"2010-10-21",NA,6.64198219436762,80.1337545849127,1.56868687463539,1.3285429727767,0.958016654137801,83.7044321691806
"2010-10-22",NA,6.64086639377159,80.0926995765095,1.56923915468775,1.32924641096754,0.958940744227374,83.6670210652177
"2010-10-25",NA,6.63976324215806,80.0520449362767,1.56978576140364,1.32994282392919,0.959859762688051,83.6304277220672
"2010-10-26",NA,6.63867254201071,80.0117896553497,1.57032671968241,1.33063221054119,0.960773592618845,83.594648396029
"2010-10-27",NA,6.63759407110947,79.9719315252771,1.57086205616546,1.33131460029535,0.961682129577567,83.5596781114128
"2010-10-28",NA,6.6365275914553,79.9324673613369,1.57139180479957,1.33199004929054,0.962585279136196,83.5255108613418
"2010-10-29",NA,6.63547286191008,79.8933932050267,1.5719160053756,1.33265863457693,0.963482951131749,83.4921398040854
"2010-11-01",NA,6.63442963801738,79.8547040055544,1.57243470454957,1.33332045511686,0.964375062186398,83.4595571779758
"2010-11-02",NA,6.63339765259722,79.8163935367829,1.57294796223975,1.33397563564212,0.965261537403257,83.4277539431787
"2010-11-03",NA,6.63237661659061,79.7784544958962,1.57345585223891,1.33462432720703,0.966142311237673,83.3967197992962
"2010-11-04",NA,6.63136623085358,79.740878296019,1.57395845910872,1.33526670691767,0.967017332091121,83.3664433514542
"2010-11-05",NA,6.6303661785187,79.7036549289574,1.57445588375679,1.33590298097056,0.967886564840638,83.3369121272664
"2010-11-08",NA,6.62937611735218,79.6667727988532,1.5749482448824,1.33653339182768,0.96874999419737,83.3081126596198
"2010-11-09",NA,6.62839568368083,79.6302190227883,1.57543567918419,1.33715820968619,0.969607624760619,83.2800306228878
"2010-11-10",NA,6.62742451222927,79.5939796320421,1.57591833867652,1.3377777268442,0.970459479420863,83.2526507869684
"2010-11-11",NA,6.62646222681118,79.5580398682868,1.57639639172803,1.33839225868258,0.971305594871642,83.2259568676787
"2010-11-12",NA,6.6255084434176,79.5223841778984,1.57687001872858,1.33900213638175,0.972146022497515,83.1999320671724
"2010-11-15",NA,6.62456276834125,79.48699642936,1.57733941602518,1.33960770666765,0.972980824717436,83.17455918005
"2010-11-16",NA,6.62362480415112,79.4518599031977,1.57780479407281,1.34020932866611,0.973810069677041,83.1498207239889
"2010-11-17",NA,6.6226941525635,79.4169575380911,1.57826637558696,1.34080737034573,0.974633830076847,83.1256991031732
"2010-11-18",NA,6.6217704102828,79.3822721768771,1.57872439287106,1.34140220744236,0.975452179935955,83.1021767838675
"2010-11-19",NA,6.62085316566601,79.3477865355098,1.57917908390549,1.34199421990511,0.976265195078283,83.0792363209183
"2010-11-22",NA,6.6199419933174,79.3134830189839,1.57963069463838,1.34258379661073,0.977072956927857,83.0568603096076
"2010-11-23",NA,6.61903645364109,79.2793436529179,1.58007947879767,1.34317133677237,0.977875550932677,83.0350315398137
"2010-11-24",NA,6.61813609859126,79.2453501804061,1.58052570018459,1.34375725258936,0.978673067470914,83.013732963922
"2010-11-25",NA,6.61724048238052,79.211484510158,1.58096962794119,1.34434196239062,0.979465594905373,82.9929476769161
"2010-11-26",NA,6.61634916267876,79.1777287760194,1.58141152933879,1.34492587964506,0.980253223387439,82.9726588962415
"2010-11-29",NA,6.61546170222349,79.1440653220359,1.5818516691811,1.34550941230661,0.981036043289416,82.9528500944093
"2010-11-30",NA,6.61457767704207,79.1104769850903,1.5822903030078,1.34609295967923,0.981814138678522,82.9335052099283
"2010-12-01",NA,6.61369667475176,79.0769472906955,1.58272767649926,1.34667691052236,0.9825875861666,82.914608655494
"2010-12-02",NA,6.61281829967879,79.0434606859595,1.58316402364177,1.34726163578252,0.983356452521698,82.8961452102412
"2010-12-03",NA,6.61194217322251,79.0100022888955,1.58359957026698,1.34784749165883,0.984120798895279,82.8781000110242
"2010-12-06",NA,6.61106793070495,78.9765576955831,1.58403453304484,1.34843482225483,0.984880683397982,82.8604586881885
"2010-12-07",NA,6.61019522069955,78.9431125723724,1.58446912633067,1.34902396884359,0.985636167397355,82.843206728189
"2010-12-08",NA,6.60932370229233,78.9096528515865,1.58490355702501,1.34961526301114,0.986387314377074,82.8263295924892
"2010-12-09",NA,6.60845304647607,78.8761648652208,1.58533802976771,1.35020903095997,0.987134187144498,82.8098126709559
"2010-12-10",NA,6.60758294064413,78.8426353877095,1.5857727459316,1.35080558871757,0.987876845453364,82.7936417683334
"2010-12-13",NA,6.60671309039709,78.8090516704357,1.58620790302954,1.35140524065096,0.988615347761858,82.7778031606728
"2010-12-14",NA,6.60584321804235,78.775401476259,1.58664369618816,1.35200827963346,0.989349751338997,82.762283602018
"2010-12-15",NA,6.60497306564046,78.741672787512,1.58708031466114,1.35261498638344,0.99008011609297,82.7470704590919
"2010-12-16",NA,6.60410239371133,78.707853848845,1.58751794826277,1.35322564078913,0.99080650592096,82.7321511348782
"2010-12-17",NA,6.60323098304059,78.673933511855,1.5879567793337,1.35384051339062,0.991528982620259,82.7175135585373
"2010-12-20",NA,6.60235863421284,78.6399011829291,1.58839697842638,1.35445986223396,0.992247607241415,82.703146216376
"2010-12-21",NA,6.60148516838519,78.605746965406,1.58883870164354,1.35508393096351,0.992962439789597,82.6890381165617
"2010-12-22",NA,6.60061043281484,78.5714617687168,1.58928209252302,1.35571294773924,0.993673540580976,82.6751787082574
"2010-12-23",NA,6.59973429915336,78.5370373638391,1.58972727854831,1.35634712415204,0.994380971600703,82.6615578585166
"2010-12-24",NA,6.59885666008801,78.5024663892022,1.59017436972518,1.35698665455032,0.995084797449017,82.648165775341
"2010-12-27",NA,6.59797742805049,78.4677422822437,1.59062345509078,1.35763171371114,0.995785086702282,82.6349928024967
"2010-12-28",NA,6.59709653764647,78.4328592978344,1.59107460459564,1.35828245781583,0.996481911208693,82.6220293795806
"2010-12-29",NA,6.596213939612,78.3978124482271,1.59152786933136,1.35893902583687,0.997175346212159,82.6092660143973
"2010-12-30",NA,6.59532959849078,78.3625975422765,1.59198328010412,1.35960154298913,0.997865471717699,82.5966930113661
"2010-12-31",NA,6.59444348741863,78.327210964312,1.59244084642051,1.36027011508474,0.998552375925048,82.5843004643966
"2011-01-04",NA,6.59266585385024,78.25591055866,1.59336239303022,1.36162578093749,0.999916914574206,82.5600146295429
"2011-01-05",NA,6.59177425877572,78.219991446032,1.59382630852856,1.36231302733737,1.00059476754849,82.5480988988288
"2011-01-06",NA,6.59088074829507,78.1838902945932,1.59429225042632,1.36300663423245,1.00126982911172,82.5363191867164
"2011-01-07",NA,6.58998527166481,78.1476059823241,1.59476014947954,1.36370664677211,1.00194221385017,82.5246637017044
"2011-01-10",NA,6.58908777777742,78.1111384644656,1.5952299173089,1.36441308819496,1.00261203334507,82.5131209142296
"2011-01-11",NA,6.58818821875563,78.074488912526,1.59570144909983,1.3651259516856,1.00327939713473,82.5016795532179
"2011-01-12",NA,6.58728654957945,78.0376596425498,1.59617462175489,1.36584520008258,1.00394441202429,82.4903286232562
"2011-01-13",NA,6.58638272329094,78.0006541095987,1.59664929493893,1.36657076641052,1.00460717808968,82.4790573886538
"2011-01-14",NA,6.58547669012687,77.9634765881543,1.59712531377704,1.3673025560629,1.00526779170953,82.4678553864015
"2011-01-17",NA,6.58456839665228,77.926131840193,1.59760251444536,1.36804045228921,1.00592634611801,82.456712389495
"2011-01-18",NA,6.5836577865483,77.8886250974832,1.59808072893463,1.36878432663979,1.00658292782481,82.4456183371601
"2011-01-19",NA,6.58274480429451,77.850962188631,1.59855978567964,1.36953403452722,1.00723761840976,82.4345632319858
"2011-01-20",NA,6.58182939182512,77.8131493892395,1.59903951390856,1.37028941905248,1.00789049590484,82.4235371155747
"2011-01-21",NA,6.58091148993973,77.7751932721328,1.59951974261815,1.37105031400182,1.0085416353503,82.412529965639
"2011-01-24",NA,6.57999103888845,77.7371008263267,1.60000030037547,1.37181654436138,1.00919110356446,82.4015316757569
"2011-01-25",NA,6.57906797833791,77.6988791874995,1.60048101594612,1.37258793137619,1.00983895928791,82.3905322045985
"2011-01-26",NA,6.57814224622235,77.6605356082692,1.60096171602875,1.37336429016675,1.0104852566353,82.379521671411
"2011-01-27",NA,6.57721378003455,77.6220774161214,1.60144221720257,1.37414543023686,1.01113004441414,82.3684902076222
"2011-01-28",NA,6.57628251700178,77.5835119879237,1.60192233027555,1.37493115928629,1.01177336668443,82.3574278497853
"2011-01-31",NA,6.57534839446968,77.5448467492883,1.60240186297937,1.37572128495469,1.01241525918519,82.3463247756195
"2011-02-01",NA,6.57441135297394,77.5060893558568,1.60288061646406,1.37651560912315,1.01305574989532,82.3351710647012
"2011-02-09",NA,6.56872457472978,77.2720359801512,1.60572566964134,1.38135835172878,1.01687036499152,82.2666060674834
"2011-02-10",NA,6.56776540745492,77.2328478678593,1.60619352771938,1.38217632620291,1.01750157756322,82.2548039826738
"2011-02-11",NA,6.56680279240651,77.1936304996868,1.60665910319014,1.38299680420279,1.01813152926403,82.2428658371142
"2011-02-14",NA,6.5658366508392,77.1543927663059,1.60712221880387,1.38381954486924,1.01876022794988,82.2307809750278
"2011-02-15",NA,6.56486690842942,77.1151440694545,1.60758269497157,1.38464429577031,1.01938767480858,82.2185392313502
"2011-02-16",NA,6.56389349774153,77.0758943960254,1.60804034916022,1.38547078925434,1.02001386451331,82.2061309119257
"2011-02-17",NA,6.56291635532187,77.0366543425577,1.60849499859591,1.38629874458919,1.0206387820697,82.1935468647026
"2011-02-18",NA,6.56193541714073,76.9974349950519,1.60894645924799,1.38712786720726,1.02126240545056,82.1807785468677
"2011-02-21",NA,6.56095061982304,76.95824782945,1.60939454894798,1.38795785043,1.02188470905777,82.1678179887118
"2011-02-22",NA,6.55996189857365,76.9191045707698,1.60983909216332,1.38878838008553,1.02250566470456,82.1546576335644
"2011-02-23",NA,6.55896918758441,76.8800172465062,1.61027991815862,1.38961913416558,1.02312523887816,82.1412903307488
"2011-02-24",NA,6.55797242643662,76.8409982482809,1.61071685915859,1.39044978041535,1.02374338793614,82.1277092542171
"2011-02-25",NA,6.55697155947795,76.8020601785217,1.61114975181914,1.39127997929698,1.02436005909038,82.1139078626066
"2011-02-28",NA,6.55596653871462,76.7632157425842,1.61157843539339,1.39210938653975,1.02497519345846,82.0998794832265
"2011-03-01",NA,6.55495732381176,76.7244778227166,1.61200274948592,1.39293765114346,1.02558872911557,82.0856172640258
"2011-03-02",NA,6.55394387961534,76.685859361842,1.61242253800919,1.39376441834243,1.02620060125366,82.0711142289948
"2011-03-03",NA,6.55292617367579,76.6473734291741,1.61283765148825,1.3945893300899,1.026810739861,82.0563634080701
"2011-03-04",NA,6.55190417894043,76.6090330873711,1.61324794812734,1.39541202388952,1.02741907070935,82.0413577604564
"2011-03-07",NA,6.55087787314073,76.5708513216383,1.61365329198482,1.39623213369444,1.02802551468837,82.0260901435206
"2011-03-08",NA,6.5498472379747,76.5328410266416,1.61405355280362,1.39704929494096,1.02862998755417,82.0105535298105
"2011-03-09",NA,6.54881225746428,76.4950150512257,1.61444860832383,1.39786314544958,1.02923239802523,81.9947409141566
"2011-03-10",NA,6.54777291838142,76.4573863546679,1.61483833791683,1.39867332136697,1.02983264711911,81.9786454813075
"2011-03-11",NA,6.5467292123293,76.4199679892452,1.6152226232487,1.3994794547628,1.03043062790349,81.9622607695405
"2011-03-14",NA,6.54568113989221,76.3827733431362,1.61560134729246,1.4002811720547,1.03102622070105,81.9455807145189
"2011-03-15",NA,6.54462871230705,76.3458159161403,1.61597439003557,1.40107809574191,1.03161929945609,81.9285992013679
"2011-03-16",NA,6.54357195024311,76.3091091945095,1.61634162956348,1.40186984696734,1.03220972900816,81.9113101542423
"2011-03-17",NA,6.54251088589054,76.2726666662253,1.61670293735848,1.40265604146796,1.03279735699305,81.89370732013
"2011-03-18",NA,6.5414455625705,76.2365017369654,1.61705818062801,1.40343629131429,1.03338200739834,81.8757834864833
"2011-03-21",NA,6.54037603600041,76.2006276914314,1.61740722546229,1.40421020830567,1.03396348280069,81.8575301991441
"2011-03-22",NA,6.53930237432099,76.1650575925557,1.61774994040758,1.40497741026149,1.03454157032454,81.8389384683275
"2011-03-23",NA,6.53822465647157,76.1298041847252,1.61808619714872,1.40573751987458,1.03511604553532,81.8199990531209
"2011-03-24",NA,6.53714296684683,76.0948799250169,1.61841587574113,1.40649016770095,1.03568667385401,81.8007023368936
"2011-03-25",NA,6.53605739863584,76.0602972003179,1.61873886075153,1.4072349901921,1.03625321155966,81.7810383227239
"2011-03-28",NA,6.53496805509588,76.0260682260212,1.61905503698808,1.40797162649049,1.03681540886047,81.7609966496422
"2011-03-29",NA,6.53387504917444,75.9922052587319,1.61936428316653,1.40869971646812,1.03737301172636,81.7405667743728
"2011-03-30",NA,6.53277850561302,75.9587206310867,1.61966646929928,1.409418899182,1.03792576041651,81.7197381242913
"2011-03-31",NA,6.53167856139882,75.9256267450814,1.61996145698098,1.41012881339993,1.03847339172904,81.6985002257458
"2011-04-01",NA,6.53057536394465,75.8929360569769,1.62024910174374,1.41082909771655,1.03901564001259,81.676843188032
"2011-04-06",NA,6.5272478242131,75.7974079871079,1.62106647053762,1.41286862825152,1.040607406057,81.6092681099612
"2011-04-07",NA,6.52613321399955,75.766454891029,1.62132322350819,1.41352687149346,1.04112543571479,81.5858504636012
"2011-04-08",NA,6.52501617624709,NA,1.62157187109913,1.41417374651346,NA,81.5619772999877
"2011-04-11",NA,6.52389689041883,75.7359673581097,1.62181226804422,1.41480892122484,1.04163673389034,81.5376452068134
"2011-04-12",NA,6.52277553493778,75.7059574552672,1.62204427586802,1.41543207752341,1.04214103209787,81.5128520937088
"2011-04-13",NA,6.52165228847627,75.6764369617339,1.62226776195968,1.41604291019804,1.04263806530866,81.4875971857577
"2011-04-14",NA,6.520527333933,75.6474173194572,1.62248259534352,1.41664112667321,1.04312756884904,81.4618808518744
"2011-04-15",NA,6.51940085435039,75.6189096866404,1.62268864699997,1.41722644882321,1.04360928108846,81.4357045242996
"2011-04-18",NA,6.51827303399966,75.5909248298613,1.62288579101683,1.41779860776462,1.04408294489063,81.4090704033463
"2011-04-19",NA,6.51714405843308,75.5634731895944,1.62307390574426,1.4183573452677,1.04454830865441,81.3819813896841
"2011-04-20",NA,6.51601411536354,75.536565172865,1.62325287123298,1.4189024081464,1.04500512322454,81.3544409589308
