"","IH00C1_hpft","T00C1_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","USDX_hpft","USDCNH_hpft"
"2011-03-29",NA,NA,NA,3.33372783232373,3.67537591183009,75.9922052587319,6.53387504917444
"2011-03-30",NA,NA,NA,3.33134952530684,3.67332224187519,75.9587206310867,6.53277850561302
"2011-03-31",NA,NA,NA,3.32881000178806,3.67113395393012,75.9256267450814,6.53167856139882
"2011-04-01",NA,NA,NA,3.32610946290458,3.66881101347043,75.8929360569769,6.53057536394465
"2011-04-06",NA,NA,NA,3.31704464350881,3.66103432203529,75.7974079871079,6.5272478242131
"2011-04-07",NA,NA,NA,3.31370321826448,3.65817301302286,75.766454891029,6.52613321399955
"2011-04-08",NA,NA,NA,3.31020266556561,3.65517741213526,NA,6.52501617624709
"2011-04-11",NA,NA,NA,3.30654359199743,3.65204776429246,75.7359673581097,6.52389689041883
"2011-04-12",NA,NA,NA,3.30272671566779,3.64878439746802,75.7059574552672,6.52277553493778
"2011-04-13",NA,NA,NA,3.29875287185478,3.64538772303198,75.6764369617339,6.52165228847627
"2011-04-14",NA,NA,NA,3.29462301458317,3.64185823482538,75.6474173194572,6.520527333933
"2011-04-15",NA,NA,NA,3.29033818933318,3.63819653549142,75.6189096866404,6.51940085435039
"2011-04-18",NA,NA,NA,3.28589952234505,3.63440334272829,75.5909248298613,6.51827303399966
"2011-04-19",NA,NA,NA,3.28130823065903,3.63047944140638,75.5634731895944,6.51714405843308
"2011-04-20",NA,NA,NA,3.27656559088059,3.62642568935294,75.536565172865,6.51601411536354
"2011-04-21",NA,NA,NA,3.27167292867749,3.62224301120313,75.5102109785787,6.51488339389115
"2011-04-22",NA,NA,NA,3.26663161660693,3.61793236464922,75.4844203151683,6.51375207918325
"2011-04-25",NA,NA,NA,3.26144309267174,3.6134947241489,75.4592022626691,6.51262034798153
"2011-04-26",NA,NA,NA,3.25610885827116,3.60893108787309,75.4345653329868,6.51148836534938
"2011-04-27",NA,NA,NA,3.25063047414548,3.60424248611278,75.4105174431179,6.51035628720653
"2011-04-28",NA,NA,NA,3.24500955637994,3.59942996832631,75.3870658219968,6.50922426493059
"2011-04-29",NA,NA,NA,3.23924775800146,3.59449459869713,75.3642168426868,6.50809244251807
"2011-05-03",NA,NA,NA,3.22730841289379,3.58425960798455,75.3203475884298,6.50582990899625
"2011-05-04",NA,NA,NA,3.22113441119805,3.57896218594493,75.2993353040973,6.50469940399575
"2011-05-05",NA,NA,NA,3.21482661149071,3.57354631190121,75.2789417022736,6.50356951531837
"2011-05-06",NA,NA,NA,3.20838686271152,3.56801311337078,75.2591685003766,6.5024403070553
"2011-05-09",NA,NA,NA,3.2018170283402,3.56236371265671,75.2400169160954,6.50131183210829
"2011-05-10",NA,NA,NA,3.19511896012214,3.55659922044202,75.2214879442483,6.50018413513655
"2011-05-11",NA,NA,NA,3.18829450491811,3.55072072564036,75.2035823398998,6.49905725322993
"2011-05-12",NA,NA,NA,3.18134549920578,3.54472930112727,75.1863005764119,6.49793121534164
"2011-05-13",NA,NA,NA,3.1742737967022,3.53862600865046,75.1696431835394,6.49680604068727
"2011-05-16",NA,NA,NA,3.16708125470161,3.53241189022806,75.1536107338995,6.49568174747745
"2011-05-17",NA,NA,NA,3.15976974939981,3.52608797753352,75.1382040234719,6.49455835131616
"2011-05-18",NA,NA,NA,3.15234116233268,3.51965531914211,75.1234240368891,6.49343587145244
"2011-05-19",NA,NA,NA,3.14479737099766,3.51311495792918,75.1092718546001,6.49231432793799
"2011-05-20",NA,NA,NA,3.13714023952348,3.50646793505276,75.0957486672442,6.49119374271111
"2011-05-23",NA,NA,NA,3.12937164659043,3.49971529782377,75.082855665762,6.49007413944027
"2011-05-24",NA,NA,NA,3.12149348446189,3.49285809493046,75.0705942743337,6.48895554274729
"2011-05-25",NA,NA,NA,3.11350765392789,3.48589738241244,75.0589663541193,6.48783798404375
"2011-05-26",NA,NA,NA,3.10541605929473,3.47883423430808,75.047974109121,6.48672149889324
"2011-05-27",NA,NA,NA,3.09722060755249,3.47166972986478,75.0376200951274,6.48560612685319
"2011-05-30",NA,NA,NA,3.08892321585331,3.46440494174357,75.0279070837092,6.48449190986968
"2011-05-31",NA,NA,NA,3.08052579009717,3.45704095423333,75.0188377275476,6.48337889315176
