"","V0_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","GR_10yry_hpft","IT_10yry_hpft","AU_10yry_hpft","INA_10yry_hpft","IND_10yry_hpft"
"2013-04-17",6611.08443670312,3.52187167044771,1.96031210881429,1.99636646105875,1.46283120301504,4.28951264149192,3.38852196602559,0.697607449152362,7.68311615109189
"2013-04-18",6611.73745334907,3.52112151299293,1.9634634881791,1.99800453641639,1.46331477923406,4.28777295598927,3.38903023291708,0.698584042575349,7.68046219597835
"2013-04-19",6612.38937500268,3.52041055827231,1.96670315783282,1.99973429002559,1.46386714364305,4.28607255466356,3.38960511401523,0.699596155070546,7.67785835264343
"2013-04-22",6613.039976103,3.51852549918875,1.97696119752213,2.00548541987649,1.46594325749541,4.28123495275026,3.39174938517623,0.702837699661136,7.67037532107271
"2013-04-23",6613.68899496587,3.51798389065347,1.98056281292235,2.0075932283527,1.46677674019128,4.27971945488199,3.39261028640007,0.703983750378794,7.6679999566172
"2013-04-24",6614.3361190473,3.5174877125134,1.98425660224481,2.00979789615265,1.46768167445885,4.27825693863777,3.39354721117868,0.705161026067737,7.66568891393132
"2013-04-25",6614.98097847489,3.51703819226061,1.98804302934846,2.01210014579956,1.46865840618749,4.27684997167279,3.39456179278414,0.706368541971688,7.66344513917347
"2013-04-26",6615.62316231467,3.51663654383421,1.99192245712665,2.0145005865843,1.46970719541915,4.27550099091443,3.39565555554829,0.707605266144797,7.66127160880596
"2013-05-02",6616.26222863853,3.51538737451772,2.0127196466548,2.0279894243535,1.47603663020813,4.26970388486967,3.40235897679493,0.71418756133123,7.65156465014883
"2013-05-03",6616.89769392482,3.51529719790716,2.01715842559578,2.03098587012409,1.47751946693247,4.26874808222012,3.40395432385271,0.715575208521681,7.64987732150814
"2013-05-06",6617.52902659374,3.51536489719238,2.03102580364237,2.04057107160275,1.48239766467376,4.26631710315802,3.40926361824611,0.719856424515895,7.6453813897832
"2013-05-07",6618.15566327908,3.5155034611847,2.03582947514603,2.04396347701991,1.48416544115671,4.26565611186459,3.41120928085141,0.721317989711239,7.64408246640068
"2013-05-08",6618.77703130204,3.51570158228083,2.04072227133586,2.04745360936836,1.4860030996447,4.26507125646269,3.4132433407741,0.722794191536973,7.64288902514964
"2013-05-09",6619.3925546126,3.51596016009954,2.04570315668781,2.05104075733498,1.48790994365563,4.26456316751941,3.4153658647411,0.724283381463578,7.64180450130135
"2013-05-10",6620.00166179984,3.51628006615034,2.05077100444005,2.05472412240707,1.48988522048922,4.26413229245378,3.41757679785098,0.725783858549848,7.64083235332095
"2013-05-13",6620.60377136998,3.51761607296428,2.06648361762455,2.06634232096467,1.49621327330135,4.26330469449723,3.42473816091011,0.730335269532208,7.63862450631434
"2013-05-14",6621.1983121625,3.51818946382514,2.07188621868552,2.07040094154693,1.49845365561685,4.26318364827961,3.42730053185416,0.731863009013877,7.6381360955677
"2013-05-15",6621.78472310136,3.51882812098629,2.07736887869632,2.07455059617307,1.50075794701748,4.26313955386492,3.42994991639019,0.733393007266838,7.63777706874097
"2013-05-16",6622.36244674872,3.51953274271198,2.0829300195347,2.07879006851864,1.50312513916971,4.26317194578128,3.43268583835342,0.734923459236561,7.63755071622192
"2013-05-17",6622.93089186028,3.52030399741023,2.08856801456266,2.08311809483968,1.50555419449143,4.26328025019888,3.43550776372926,0.736452610549304,7.63746025615305
"2013-05-20",6623.48942901276,3.52302380745508,2.1059258465619,2.09662015328452,1.5132017744705,4.2640533404296,3.44448303206534,0.741015483167551,7.63803493781022
"2013-05-21",6624.03740897023,3.52406768583604,2.11185362087482,2.10128883931563,1.51586732961271,4.26445730725136,3.44764196652933,0.742522829588762,7.63851824532026
"2013-05-22",6624.57417072034,3.52518108500393,2.11784910297702,2.10603906883974,1.51858907099731,4.2649324707947,3.45088295250339,0.744020735354345,7.639152000268
"2013-05-23",6625.09904331466,3.52636448589998,2.12391028030676,2.11086929036542,1.52136575585607,4.26547744181619,3.45420494830898,0.745507678236158,7.63993876778101
"2013-05-24",6625.61135598078,3.52761833603253,2.1300350667871,2.11577790308524,1.52419611720266,4.26609069469172,3.45760683625776,0.746982190560951,7.64088099966384
"2013-05-27",6626.11041103696,3.53180652854835,2.14876959806137,2.13095737722233,1.53299626477541,4.26832303018715,3.46828002315081,0.751317234057994,7.64466331724498
"2013-05-28",6626.59549401436,3.53334593677133,2.15512710246697,2.13616259051143,1.53602825845953,4.26919197246427,3.47198936917446,0.752728302206326,7.64624961981519
"2013-05-29",6627.06586104994,3.53495748752446,2.16153714407853,2.14143744134872,1.53910732313947,4.27012019470851,3.47577225241214,0.754120268433147,7.64800186696319
"2013-05-30",6627.5207366192,3.53664140525997,2.1679974150388,2.1467800064011,1.54223209192896,4.2711057007397,3.4796272146437,0.755491909209325,7.64992178423882
"2013-05-31",6627.95931540846,3.53839787501278,2.17450560272148,2.15218830742562,1.54540118590969,4.27214639016137,3.48355279402324,0.756842064200062,7.65201099343811
"2013-06-03",6628.38077452775,3.5441038717718,2.19429430048405,2.16878711456598,1.55516073624187,4.27557781493936,3.49573821809558,0.760753018280567,7.65930929498266
"2013-06-04",6628.78427746297,3.54615164029614,2.20097071966678,2.17443764351702,1.55849341107073,4.27681719682208,3.499931062353,0.762006870737932,7.66209005900825
"2013-06-05",6629.16898010217,3.54827232596289,2.20768326063102,2.18014335394518,1.56186351340007,4.2781004707275,3.50418676853397,0.76323426381798,7.66504667183322
"2013-06-06",6629.53402850194,3.55046589602824,2.21442950059684,2.18590202615833,1.56526965531385,4.27942522343997,3.50850369911152,0.764434296884529,7.66817996850268
"2013-06-07",6629.87857112919,3.55273228667508,2.22120698880684,2.1917114042224,1.56871046466014,4.28078896936444,3.51288018920009,0.765606110953914,7.67149059513769
"2013-06-13",6630.20175457663,3.56515251364525,2.25547423944768,2.22143758516009,1.58638638492883,4.28810326001587,3.53559235788726,0.771014385566989,7.69071363329747
"2013-06-14",6630.50272962076,3.56785301229854,2.26238549674633,2.22750204276709,1.59000617791612,4.28964718114116,3.54028709943922,0.772000861008863,7.69509182901618
"2013-06-17",6630.78064282108,3.57638288095854,2.28318752175384,2.24589063328817,1.60101004993319,4.29439504867923,3.5546390786743,0.774758777142691,7.70928544555798
"2013-06-18",6631.03465913051,3.57936782929698,2.2901352465998,2.25207727642597,1.60472161291384,4.29600795356014,3.55950503900803,0.775609125930648,7.71436684991748
"2013-06-19",6631.26396384724,3.58242294942622,2.29708519087344,2.2582884597358,1.60845266416066,4.29763174411001,3.5644081742642,0.776424154578521,7.71962152122927
"2013-06-20",6631.46774804225,3.58554779037888,2.30403450677983,2.26452172726901,1.61220179350497,4.29926384219933,3.5693461087178,0.7772033968766,7.72504808892226
"2013-06-21",6631.64522499864,3.5887418669521,2.31098030639293,2.27077459055034,1.61596758315061,4.30090166695728,3.57431641273836,0.777946407934376,7.73064499780958
"2013-06-24",6631.79561359341,3.598734662313,2.33176808279805,2.2896254657982,1.62735079147349,4.30582406464648,3.58939795045106,0.779953919546163,7.74844023586131
"2013-06-25",6631.91809688774,3.6022008999495,2.33867162904529,2.29593139861248,1.63116929350263,4.30745993360915,3.5944746355279,0.780548057319781,7.75470035517612
"2013-06-26",6632.01179726358,3.60573401261573,2.3455579540524,2.30224437822439,1.63499774084775,4.30908969393975,3.599572762037,0.781104190641287,7.76112114483673
"2013-06-27",6632.07580324106,3.60933352181918,2.35242457985365,2.30856208012744,1.63883499680488,4.31071142731033,3.60469052754018,0.781622092615293,7.7677003400881
"2013-06-28",6632.10916117291,3.61299893942227,2.35926913365937,2.31488229872039,1.64268000114259,4.31232345014422,3.60982625998423,0.782101573918885,7.77443560254718
"2013-07-01",6632.11088348488,3.62438540797031,2.37964773167999,2.33383793048289,1.65425191667449,4.31708657560626,3.62532565359601,0.783308091166948,7.79555286431193
"2013-07-02",6632.07994246175,3.6283090590795,2.38638165945561,2.34014858271278,1.65811860283367,4.31864557622271,3.63051803709756,0.783632620567696,7.80288678819142
"2013-07-03",6632.01528884774,3.63229574134155,2.39308263527065,2.34645238168256,1.66198865269516,4.32018825139736,3.63572120852833,0.783918240958651,7.81036329166012
"2013-07-04",6631.91585185933,3.63634476540259,2.39974864319098,2.3527477015325,1.66586136118353,4.32171351456756,3.64093396645176,0.784164959300331,7.81797926696346
"2013-07-05",6631.78055161276,3.64045540892442,2.40637770321045,2.35903298914638,1.66973605960366,4.3232203109216,3.64615516286993,0.78437282805644,7.82573148260168
"2013-07-08",6631.60829916517,3.65314931485216,2.42602438540071,2.37781406729991,1.68136560956638,4.32762035968094,3.66185898804097,0.784764450618775,7.8497709743687
"2013-07-09",6631.3980048376,3.6574984731477,2.43248740350781,2.3840448975339,1.68524188719102,4.32904396223225,3.66710406145153,0.784818202456373,7.85803291389763
"2013-07-10",6631.14856175201,3.66190503987214,2.43890491508437,2.39025882460992,1.68911708046677,4.33044463862361,3.67235319723223,0.784833915121422,7.86641285980366
"2013-07-11",6630.85883765087,3.66636803056207,2.44527552208386,2.39645468720208,1.69299065987436,4.33182159281453,3.6776058409473,0.784811860846695,7.87490679819521
"2013-07-12",6630.52769773491,3.67088641346364,2.45159791371788,2.40263140397297,1.69686212106109,4.33317405792931,3.68286151820674,0.784752349135988,7.88351057281442
"2013-07-15",6630.15401925095,3.6847632649444,2.47026404973166,2.42103690468945,1.70845866575454,4.33707766379453,3.69864247873684,0.784352541500217,7.90993695838343
"2013-07-16",6629.73668956143,3.68949245165279,2.47638213646355,2.42712749107706,1.71231641162105,4.33832564572659,3.70390615557978,0.784146750969553,7.91893539330225
"2013-07-17",6629.27461869999,3.69427153709367,2.48244657071826,2.43319432797062,1.71616927958151,4.33954620016506,3.70917091926616,0.783905358296297,7.92802059635687
"2013-07-18",6628.76673954396,3.69909936296127,2.48845641146452,2.43923654954658,1.72001661814554,4.34073892142665,3.71443643449493,0.783628783251433,7.93718772612927
"2013-07-19",6628.21202867313,3.70397475558464,2.494410745595,2.44525329513701,1.72385773193664,4.34190345816602,3.71970238986927,0.783317464246307,7.9464319920359
"2013-07-22",6627.60954378244,3.71887455396326,2.5119318159266,2.46314201904194,1.73533609990495,4.34522518769267,3.73549954743021,0.782179656365902,7.97457991842252
"2013-07-23",6626.95841564363,3.72392848307419,2.51765528265565,2.46904809754451,1.73914438755342,4.34627435455396,3.74076382690768,0.781734030149,7.98408509467291
"2013-07-24",6626.25786075566,3.72902416562321,2.5233188404755,2.4749242070794,1.74294218252915,4.34729414587106,3.74602672112511,0.7812560464344,7.99364370266997
"2013-07-25",6625.50717954634,3.73416047570828,2.52892160152989,2.48076937843155,1.74672844737357,4.34828436165918,3.75128778554045,0.780746206288798,8.0032511431471
"2013-07-26",6624.70575666235,3.73933630672137,2.5344626807244,2.48658261131871,1.75050208967509,4.3492448055322,3.75654655493259,0.780205012326499,8.01290299224976
"2013-07-29",6623.8530550794,3.75509008634743,2.55070745280504,2.503820223621,1.76173592584318,4.35194575096043,3.77230462475915,0.77839835107892,8.042081873912
"2013-07-30",6622.94857923059,3.76041313746502,2.55599354423569,2.50949521698616,1.76544767115397,4.35278546645704,3.77754977901841,0.777736817339251,8.05186851404396
"2013-07-31",6621.99184435707,3.76577024037821,2.56121392776271,2.51513299955754,1.76914104960006,4.35359472309907,3.78279042646435,0.777046495388554,8.06167838500477
"2013-08-01",6620.98237481526,3.77116027551892,2.56636786074257,2.52073247604668,1.77281489160264,4.35437348591283,3.78802609586283,0.776327916466408,8.0715074242071
"2013-08-02",6619.91971893964,3.77658211316275,2.57145462896504,2.52629252457229,1.77646801553717,4.35512174200007,3.79325629581175,0.775581620060202,8.08135161383941
"2013-08-05",6618.80348459605,3.7930269059946,2.58630524281292,2.54272441782026,1.78729107083766,4.35718357692347,3.80890866156395,0.773181963663645,8.11093535761686
"2013-08-06",6617.63334582091,3.79856431898859,2.59111685891272,2.54811493886826,1.79084924406179,4.35780981952044,3.81411141909044,0.772330405406503,8.12080077847315
"2013-08-07",6616.40905568359,3.80412760992101,2.59585823403787,2.55346003904286,1.79438060165909,4.35840542285666,3.81930568596108,0.771454007497696,8.13066197320787
"2013-08-08",6615.1304364362,3.80971552118027,2.60052884695862,2.55875850258904,1.79788387055744,4.35897026848041,3.82449067956956,0.770553377117202,8.14051521010753
"2013-08-09",6613.79737795262,3.81532676467868,2.60512820709196,2.56400912134651,1.80135777174038,4.35950419560975,3.82966557295376,0.769629127871178,8.15035676255869
"2013-08-12",6612.4098527248,3.83228753501284,2.61849384615184,2.57946200877834,1.81159023946821,4.36091811965086,3.84512064247379,0.766720748135169,8.17977393268469
"2013-08-13",6610.96791228042,3.83797920856447,2.62280320423898,2.58450941242504,1.81493356563702,4.36132567981964,3.85024584377436,0.765708082989432,8.18953130022581
"2013-08-14",6609.47168775586,3.84368781058994,2.62703875100897,2.58950311184498,1.81824090692326,4.36170061862424,3.85535600329067,0.764674809769245,8.19925824967861
"2013-08-15",6607.92140702706,3.84941208789618,2.63119994597794,2.59444196206185,1.82151091041046,4.36204236845246,3.86044997563557,0.763621517276857,8.20895114067714
"2013-08-16",6606.31735812555,3.85515081511414,2.6352862829548,2.59932482108824,1.82474223631024,4.36235029733176,3.86552661486142,0.762548786181845,8.2186064579968
"2013-08-19",6604.65987334481,3.87244213297253,2.64709171545257,2.61362630873354,1.83419121686546,4.36306379421818,3.88064161783739,0.759219716774518,8.24731446603408
"2013-08-20",6602.94933197031,3.87822731592458,2.6508745541235,2.61827436631678,1.83725513926247,4.3632287632359,3.88563827693372,0.758074980000214,8.25678855530581
"2013-08-21",6601.18615889748,3.88402150241023,2.65458090279679,2.62286136206497,1.84027430378496,4.36335575616597,3.89061256927093,0.756913681065917,8.26621132383445
"2013-08-22",6599.37081087148,3.88982375223654,2.65821069882372,2.6273865214526,1.84324766548717,4.36344378113555,3.89556365790233,0.755736403629971,8.27558102736411
"2013-08-23",6597.50377514905,3.89563321432206,2.66176394793297,2.63184916289323,1.84617422891306,4.36349182835028,3.90049073869691,0.754543728079513,8.28489598438221
"2013-08-26",6595.58556198194,3.91309738145775,2.67196580437606,2.64485650150561,1.85466406112213,4.36338587907376,3.91512112663068,0.750879044739312,8.31249537665557
"2013-08-27",6593.61670745526,3.91892843881132,2.67521463976468,2.64906398475575,1.8573947671584,4.36326368900674,3.91994563318378,0.749630529035669,8.32157433987374
"2013-08-28",6591.59779081482,3.92476327732329,2.67838815021679,2.65320680043578,1.86007473660776,4.36309627359526,3.92474309271708,0.748369520057608,8.33059006462689
"2013-08-29",6589.5294352811,3.93060129334831,2.68148675025871,2.65728473814221,1.86270340290917,4.36288256598138,3.92951300335467,0.74709661917424,8.33954104423024
"2013-08-30",6587.41229854959,3.93644190615629,2.68451087161744,2.66129763949014,1.86528024494044,4.36262153481644,3.93425485051271,0.745812428842024,8.3484260334122
"2013-09-02",6585.24706951241,3.95397414423201,2.69314123461324,2.67294510749207,1.87269509535807,4.36154437269584,3.94830679536392,0.741897987509993,8.37467493443278
"2013-09-03",6583.03445879916,3.95982018439107,2.69587248823275,2.67669701308547,1.87506009773424,4.3610839676176,3.95293114057561,0.740574453296148,8.38328634746677
"2013-09-04",6580.77520587265,3.96566655673999,2.69853199154768,2.68038361832815,1.87737120705913,4.3605712631779,3.95752478444944,0.739242494094696,8.39182740557413
"2013-09-05",6578.47008201002,3.97151292970094,2.70112043967383,2.68400496730992,1.87962816104797,4.36000529152104,3.96208720304874,0.737902669326531,8.40029746815983
"2013-09-06",6576.11988710318,3.97735900796157,2.7036385944712,2.68756114476076,1.88183075223963,4.35938507711443,3.96661790900896,0.736555542445935,8.4086958934599
"2013-09-09",6573.72546301258,3.99489312472926,2.71078029321762,2.69784025368273,1.88811125921324,4.35718980850461,3.98001566715011,0.732476245969393,8.43345546960055
"2013-09-10",6571.28769040474,4.00073584211368,2.71302678107513,2.70113768149166,1.890095736113,4.35634377366515,3.98441574947436,0.731105917285409,8.44156191543354
"2013-09-11",6568.80748560873,4.00657733261464,2.71520820708266,2.70437127675389,1.89202593821655,4.35543938278148,3.98878251796941,0.729731408613056,8.44959444259927
"2013-09-12",6566.28579128951,4.01241749827646,2.71732587744517,2.70754153787268,1.89390211287538,4.35447600481036,3.99311581933346,0.728353404073027,8.45755278247045
"2013-09-13",6563.72359194132,4.01825627302289,2.71938119955479,2.71064903901824,1.89572458927546,4.35345308251814,3.99741558798682,0.726972592857354,8.46543667361448
"2013-09-16",6561.12190459541,4.0357644436883,2.72518843494381,2.71960201085662,1.90087443550902,4.35002252775183,4.01011353440345,0.722820284235671,8.48863927162483
"2013-09-17",6558.48177574595,4.04159808696549,2.72701010642742,2.72246598341673,1.90248709101602,4.34875733243811,4.01427920812903,0.721435215393868,8.49622302682105
"2013-09-18",6555.80427415806,4.04743077716796,2.72877766670202,2.72527137900512,1.90404886640583,4.34743103853956,4.01841154033088,0.720050828140921,8.50373116879931
"2013-09-23",6553.09049195929,4.07658732982705,2.73686960189556,2.73845824706723,1.91112122004214,4.33988372879206,4.03857964894984,0.713163568560888,8.54012613120195
"2013-09-24",6550.34153127859,4.08241869781823,2.73835213131581,2.74093616326849,1.9123942146367,4.33819195122663,4.04251601961371,0.711797861545349,8.54717313423296
"2013-09-25",6547.55850743527,4.0882504980151,2.73979382480477,2.74336409392669,1.91362214115937,4.3364398617374,4.04642049234776,0.710437638395592,8.55414201348237
"2013-09-26",6544.74253767413,4.09408286083828,2.74119658191665,2.74574351630547,1.91480597029809,4.33462771862841,4.05029327859089,0.709083556976632,8.56103263169444
"2013-09-27",6541.89473818238,4.09991589167922,2.74256227335587,2.74807596002858,1.9159466795107,4.33275579200933,4.05413456191315,0.707736261745061,8.56784495076106
"2013-09-30",6539.01621491965,4.1174195617897,2.74645502158221,2.75480723133121,1.91911966008399,4.3267844813006,4.06547066854088,0.70374137811053,8.58781269667236
"2013-10-08",6536.10806479518,4.16411624197169,2.75563140543307,2.77107566272663,1.92590682196883,4.30835928021625,4.09431395353948,0.693538574395231,8.63766121682945
"2013-10-09",6533.17137685766,4.16995127922926,2.75668278724981,2.77296294106901,1.92659819490605,4.30581466299605,4.09777404539632,0.692319249845592,8.64355132104063
"2013-10-10",6530.20723763103,4.17578450360447,2.75771752972942,2.77482209165796,1.92725715193022,4.3032192279076,4.1012010373737,0.691114034177656,8.64936702830506
"2013-10-11",6527.216734395,4.18161533574079,2.75873690424266,2.77665433505382,1.92788440733928,4.30057383644757,4.10459468552833,0.689923379274565,8.65510865059474
"2013-10-14",6524.20096261083,4.19908690594738,2.76171510715994,2.78200122827436,1.92958288257086,4.29234682965862,4.11457340691321,0.686443095611991,8.67189087462867
"2013-10-15",6521.16102095709,4.20490127930491,2.76268518736359,2.78373725296114,1.93009027841523,4.2895105256801,4.11783158850822,0.68531493701096,8.67733771574638
"2013-10-16",6518.09802291027,4.21070949142359,2.76364588610663,2.7854519003,1.93056948174128,4.28662870578459,4.12105542920683,0.684203406464132,8.6827109773111
"2013-10-17",6515.01307940012,4.21651059509866,2.76459835226831,2.78714618503183,1.93102121827971,4.28370223408678,4.12424478078486,0.683108886356164,8.68801065472276
"2013-10-18",6511.90730834296,4.22230360153743,2.76554372908726,2.78882109757048,1.93144623419372,4.28073195708034,4.1273995627862,0.68203175196054,8.6932367352336
"2013-10-21",6508.78182764975,4.23962354525665,2.76834812151466,2.79373927628682,1.93256878033719,4.27156640875427,4.13665580496272,0.678908155287747,8.708472643527
"2013-10-22",6505.63775650977,4.24537346472737,2.76927560769365,2.7953463646338,1.93289476257592,4.26842883591955,4.13967159110471,0.677903945226217,8.7134033209929
"2013-10-23",6502.47621048232,4.25110972221093,2.77020091144743,2.79693885820387,1.93319795337766,4.26525122914685,4.14265239102634,0.676918696583469,8.71825964603016
"2013-10-24",6499.29827179426,4.25683106537308,2.7711248281035,2.7985176441755,1.93347913528326,4.26203423246161,4.14559808310231,0.67595265737756,8.72304133018796
"2013-10-25",6496.10499271371,4.26253620144893,2.77204805783357,2.80008358032112,1.93373908951155,4.25877843274178,4.14850849252761,0.675006052925375,8.72774804935965
"2013-10-28",6492.89739273004,4.27954100524236,2.77481904715365,2.80471224796325,1.9343989214176,4.24878325828485,4.15702526560653,0.672284696321149,8.74141430006784
"2013-10-29",6489.67645367356,4.28516785815588,2.77574445045225,2.80623438143241,1.93458112538407,4.24537714520738,4.15979145940603,0.67141755868454,8.74581672734644
"2013-10-30",6486.44312104123,4.2907716698994,2.77667112915616,2.80774710067754,1.93474550329653,4.24193457947905,4.16252050585308,0.670570600998615,8.7501416871508
"2013-10-31",6483.19831152864,4.29635099522282,2.77759917968283,2.80925087263993,1.9348926237519,4.23845598486196,4.16521183061844,0.669743903940679,8.75438849230587
"2013-11-01",6479.94290403243,4.30190435486811,2.77852859648579,2.81074608931303,1.9350230120495,4.23494174256902,4.16786478144588,0.66893752439081,8.75855638241316
"2013-11-04",6476.67772859084,4.31839330079381,2.78132364998158,2.81518313588684,1.93531810521156,4.22418850330681,4.17558619724753,0.666640405992996,8.77057833191206
"2013-11-05",6473.40356566252,4.32382719985817,2.78225680124353,2.81664639756899,1.93538552968593,4.22053482677158,4.17807833371616,0.665915263876434,8.77442221387513
"2013-11-06",6470.12115160983,4.32922706176816,2.78319014221485,2.81810181006624,1.93543785956799,4.21684685843229,4.18052833577423,0.66521027916726,8.77818288359965
"2013-11-07",6466.83117385188,4.33459110095247,2.78412325417177,2.81954929054362,1.93547522292167,4.2131247342469,4.18293540637698,0.664525336674455,8.7818594152432
"2013-11-08",6463.5342598205,4.3399174891698,2.78505567986943,2.82098868793349,1.9354976918264,4.20936857246223,4.18529876314234,0.663860295491667,8.78545090024895
"2013-11-11",6460.23098245385,4.3556519895062,2.78784353223535,2.82525597842988,1.93547580273626,4.19789673755675,4.19211858680809,0.661982813221871,8.79570669642986
"2013-11-12",6456.92186982638,4.360808970798,2.78876776042784,2.82666043456793,1.93543852463986,4.19400515482171,4.19429910158405,0.661395471916142,8.79895001827151
"2013-11-13",6453.60741064787,4.36591887839525,2.78968849510675,2.82805530752942,1.93538602809657,4.19007978377398,4.196431922149,0.660826938056118,8.80210468622261
"2013-11-14",6450.28804943089,4.37097983630371,2.79060515762614,2.8294402104044,1.93531811944067,4.18612060347039,4.19851630077657,0.660276908463522,8.80517023307095
"2013-11-15",6446.9641878609,4.37598998923092,2.79151717360243,2.83081474420365,1.9352345903793,4.18212757392035,4.20055151725703,0.659745056056883,8.80814624157771
"2013-11-18",6443.6361655003,4.39069774674434,2.79421922866838,2.8348720060289,1.93488778478162,4.16994448896877,4.2063550657489,0.658254965831463,8.81653421414627
"2013-11-19",6440.30427149642,4.39548719851178,2.79510635284558,2.83620087098084,1.9347390373662,4.1658149712596,4.20818650447932,0.657792150118742,8.81914968777638
"2013-11-20",6436.96874182355,4.40021754670627,2.79598547882939,2.83751717203944,1.93457305577247,4.16165088664286,4.20996521899533,0.657345615031224,8.82167484650783
"2013-11-21",6433.62976479386,4.4048874308049,2.79685580191352,2.8388203836568,1.9343893711526,4.15745198549342,4.21169049792558,0.656914950801135,8.82410977167107
"2013-11-22",6430.28749483689,4.40949560200877,2.79771648184874,2.84010993994786,1.93418746729892,4.15321798195463,4.21336165884855,0.656499733463638,8.8264546364967
"2013-11-25",6426.94205181306,4.42293938502745,2.80023224043109,2.84389037940092,1.93346686299239,4.14030203120013,4.21804434748134,0.655342308521637,8.83295223114905
"2013-11-26",6423.59353272911,4.42729077380629,2.80104585711035,2.8451188571047,1.93318639875059,4.13592416665007,4.21949319242135,0.654984374489196,8.83494078042594
"2013-11-27",6420.24201105425,4.43157596429653,2.80184549578768,2.84633034225296,1.93288475469607,4.13150934980702,4.22088520212183,0.654639587654662,8.83684179080402
"2013-11-28",6416.88753603748,4.43579433287418,2.80263022369456,2.84752411955701,1.93256124806863,4.12705714166957,4.22221991485106,0.65430746492012,8.83865607661747
"2013-11-29",6413.53012169217,4.43994533177683,2.80339907009727,2.84869945212451,1.93221515771331,4.12256707491739,4.22349686065751,0.653987510109061,8.84038451964336
"2013-12-02",6410.1697440491,4.45198924174996,2.80560023511159,2.85210696502489,1.93103350874278,4.10886461992393,4.22697659237912,0.653095388581605,8.84506478613627
"2013-12-03",6406.80633841062,4.45586587629637,2.8062953628614,2.85320053720795,1.93058899867915,4.10421787442657,4.22801802697287,0.652818747940996,8.84646029675702
"2013-12-04",6403.43980280658,4.45967267121259,2.80696942699462,2.85427151963744,1.93011765931097,4.09953052986913,4.22899955922954,0.65255150462404,8.84777562052324
"2013-12-05",6400.06999938454,4.46340914021666,2.80762136502777,2.85531901095412,1.92961853399364,4.09480198718648,4.22992084246042,0.652293053422198,8.84901215418327
"2013-12-06",6396.69675993503,4.46707478711721,2.80825010746287,2.85634210551157,1.92909064536574,4.09003163882712,4.23078156180587,0.652042782285224,8.85017139461123
"2013-12-09",6393.3199658228,4.47764179601594,2.80998674808287,2.85925600664604,1.92732444368063,4.07546419824117,4.23299834516683,0.651334828768421,8.85320202398972
"2013-12-10",6389.939551448,4.48101927082189,2.81051243957669,2.86017256857636,1.92667161069047,4.07052133157386,4.23361524624296,0.651111072586834,8.85406927631676
"2013-12-11",6386.55550150843,4.48432361581609,2.81100993801883,2.86106034743739,1.92598515516752,4.06553425040535,4.23417120018369,0.650892425058097,8.85486821590716
"2013-12-12",6383.16782966205,4.48755445997041,2.8114783166614,2.86191853036506,1.92526416622587,4.06050259152059,4.23466634446177,0.650678292052709,8.85560075135213
"2013-12-13",6379.77657372542,4.49071148292436,2.81191664833901,2.86274633117337,1.92450774703991,4.05542599148353,4.2351008689754,0.650468087339471,8.85626877930993
"2013-12-16",6376.38180327444,4.49973715445414,2.81304244757759,2.86503994955157,1.92201716116066,4.03992298572923,4.23604322784856,0.649855267067444,8.85790486849581
"2013-12-17",6372.98360864536,4.50259655499371,2.81335182709019,2.86573881471769,1.92111036122425,4.03466315676642,4.23623797648707,0.649655058259254,8.85833400463278
"2013-12-18",6369.58210440483,4.50538109393871,2.81362692595266,2.86640369092381,1.92016389357388,4.02935674480813,4.23637362910018,0.649455988913744,8.85870826823055
"2013-12-19",6366.17743488816,4.50809064963227,2.81386698862121,2.86703391910817,1.91917696906428,4.02400346022156,4.23645055196174,0.649257547214783,8.85902962977288
"2013-12-20",6362.76976940502,4.51072514089312,2.81407127458732,2.86762885792686,1.91814881915056,4.01860302232029,4.23646911284468,0.649059229011587,8.85930003092874
"2013-12-23",6359.35926644435,4.51817799439467,2.81446262142068,2.86919576075938,1.91480964509157,4.00211632718448,4.23617854840995,0.648460086437812,8.85982429545132
"2013-12-24",6355.9461184858,4.52051217558627,2.81451715461931,2.86964349739787,1.91360940227047,3.99652500041982,4.23596767539874,0.648257409130215,8.85990956034999
"2013-12-25",6352.53054514222,4.52277143636327,2.81453278939585,2.87005308973439,1.91236454059125,3.99088561239039,4.23570052697393,0.648052506981669,8.85995310881374
"2013-12-26",6349.11279043699,4.52495589971971,2.81450903510668,2.87042408415907,1.91107451522365,3.98519816264194,4.23537755261794,0.647844956630178,8.8599567526007
"2013-12-27",6345.69313041623,4.52706570052479,2.81444547363912,2.87075607343285,1.90973883513023,3.97946273178586,4.23499920772397,0.64763434874626,8.85992230720863
"2013-12-30",6342.27188282878,4.53106194977935,2.81419763185039,2.87130166259271,1.90692884980013,3.96784866906465,4.23407833887833,0.647202427637417,8.85974650522828
"2013-12-31",6338.84941060654,4.53294874136164,2.81401290293188,2.87151472967418,1.90545388284907,3.96197063823685,4.23353683222776,0.646980415057901,8.85960890917849
"2014-01-02",6335.4261212119,4.53650057256822,2.81352130830631,2.87182067979902,1.9023629189797,3.95007468661214,4.23229433810897,0.646522771076242,8.85924376190198
