"","T00C1_hpft","USDCNH_hpft","USDX_hpft","EURUSD_hpft","GBPUSD_hpft","AUDUSD_hpft","USDJPY_hpft"
"2013-03-22",NA,6.18924927594281,81.7510501406172,1.31110327043643,1.54269899138324,1.01917747834881,94.6208313925327
"2013-03-25",NA,6.18810111066938,81.7709435662884,1.31108532370076,1.54222797655958,1.01846554648638,94.7286530822521
"2013-03-26",NA,6.18752249385147,81.790572628385,1.31106874847679,1.54176864477849,1.01774251219042,94.8352516091666
"2013-03-27",NA,6.18694089732722,81.8099269806622,1.31105375794089,1.54132108446173,1.01700839402674,94.9406140369098
"2013-03-28",NA,6.18635636211995,81.8289967230667,1.31104055490703,1.54088537337935,1.01626322306843,95.0447272657398
"2013-03-29",NA,6.18576893907405,81.8477725342794,1.31102932852606,1.5404615775946,1.01550704154579,95.1475779807104
"2013-04-01",NA,6.18458567637301,81.8662455728921,1.31102025594466,1.54004975412418,1.01473990191432,95.2491525053031
"2013-04-02",NA,6.18398998518685,81.8844074655154,1.31101350230994,1.53964995152682,1.01396186716726,95.349436775437
"2013-04-03",NA,6.18339170296911,81.9022501999338,1.31100922159992,1.53926221131354,1.01317301156613,95.4484159006653
"2013-04-08",NA,6.18036486937599,81.953789262348,1.31101258476647,1.53817161167148,1.01074245748958,95.7373617737284
"2013-04-09",NA,6.17975320038183,81.9702828295018,1.31101951842998,1.53783232601259,1.00991131970964,95.8309591316707
"2013-04-10",NA,6.17913972513823,81.9864225518702,1.31102954810074,1.53750516926454,1.00906992315254,95.9231729402467
"2013-04-11",NA,6.17852458169815,82.0022022866803,1.31104278391126,1.53719013940099,1.0082184207317,96.0139904896277
"2013-04-12",NA,6.17790791045432,82.017616095185,1.31105933432841,1.5368872325333,1.00735698393283,96.1034006477077
"2013-04-15",NA,6.17667055881386,82.0326581452007,1.31107930738804,1.53659644510762,1.00648580316588,96.1913938018959
"2013-04-16",NA,6.17605017368892,82.0473226509976,1.31110281110145,1.53631777237663,1.00560508688105,96.2779612723916
"2013-04-17",NA,6.17542885636204,82.0616039456224,1.31112995055364,1.53605120603958,1.00471505366177,96.3630944201525
"2013-04-18",NA,6.17480676816548,82.0754962681556,1.31116083368064,1.53579673766433,1.00381593589558,96.4467851774166
"2013-04-19",NA,6.17418407099827,82.0889940967635,1.31119556505788,1.53555435383733,1.0029079764218,96.5290262233218
"2013-04-22",NA,6.17231396096387,82.1020921140206,1.31123424671414,1.5353240379221,1.00199142890316,96.6098109699816
"2013-04-23",NA,6.17169047708272,82.1147852757333,1.31127697811723,1.53510576809279,1.00106655737443,96.6891340575898
"2013-04-24",NA,6.17106722355331,82.1270687600573,1.31132385657131,1.53489951990935,1.00013363620792,96.7669912218265
"2013-04-25",NA,6.17044437744759,82.1389381151966,1.31137497471908,1.53470526434107,0.999192950082454,96.8433793106642
"2013-04-26",NA,6.1698221159337,82.1503892253872,1.3114304209358,1.53452296909192,0.998244795195657,96.9182963017945
"2013-05-02",NA,6.16672567557981,82.1919352008332,1.31169713151068,1.5339129032943,0.994383868836296,97.2032397232715
"2013-05-03",NA,6.16611055448515,82.2012377212047,1.31177544773613,1.53379010354253,0.993403284577375,97.270793696471
"2013-05-06",NA,6.16488579988888,82.2100984868804,1.31185858467818,1.53367919399133,0.992417299077426,97.3368752964256
"2013-05-07",NA,6.16427647886261,82.2185133291299,1.31194662453382,1.53358019214396,0.991426308070953,97.4014856070655
"2013-05-08",NA,6.16366940485945,82.2264781287856,1.31203964749171,1.53349312390349,0.990430720760848,97.4646265320661
"2013-05-09",NA,6.16306473303783,82.2339887962289,1.31213773210912,1.53341802113349,0.989430957334512,97.5263006317321
"2013-05-10",NA,6.16246260744949,82.241041115157,1.31224095858037,1.53335492417433,0.988427448961993,97.5865110720918
"2013-05-13",NA,6.16126653330682,82.2476310618958,1.31234940373597,1.53330387815385,0.98742063490242,97.6452623351908
"2013-05-14",NA,6.16067284296265,82.2537549678308,1.31246313893316,1.53326492929329,0.986410960025246,97.7025605579567
"2013-05-15",NA,6.1600822128316,82.2594095704201,1.3125822295977,1.53323812203481,0.985398872332942,97.7584135657778
"2013-05-16",NA,6.1594947556617,82.2645921842722,1.31270673311007,1.53322349575077,0.984384820898179,97.8128310803099
"2013-05-17",NA,6.15891057775992,82.26930075668,1.31283669668946,1.53322108558146,0.983369256282191,97.8658246881162
"2013-05-20",NA,6.15717869306718,82.2735338530807,1.31297215775564,1.53323092450803,0.982352628060425,97.9174077933721
"2013-05-21",NA,6.15660857743689,82.277290841115,1.31311314180844,1.53325303839314,0.981335381522089,97.9675960093182
"2013-05-22",NA,6.15604218229501,82.2805717194041,1.31325966443861,1.53328745011043,0.980317961397273,98.0164067359841
"2013-05-23",NA,6.15547957196153,82.2833771325312,1.31341173209613,1.5333341749885,0.979300811864073,98.0638592551785
"2013-05-24",NA,6.15492080185182,82.2857085556958,1.31356933954965,1.53339321624968,0.978284372835554,98.109974958333
"2013-05-27",NA,6.15381494901337,82.2875680703406,NA,1.53346456788425,0.977269082033639,98.1547768473862
"2013-05-28",NA,6.15326791752263,82.2889583177179,NA,1.5335482150394,0.976255371689027,98.1982892346302
"2013-05-29",NA,6.15272482596452,82.2898824939875,NA,1.53364413357637,0.975243668134148,98.2405376167365
"2013-05-30",NA,6.15218566446458,82.2903445976568,NA,1.53375228714235,0.97423439139548,98.2815491527817
"2013-05-31",NA,6.15165041594559,82.2903491729186,1.31373247313038,1.53387263085107,0.973227956851819,98.3213521921035
"2013-06-03",NA,6.15006790827389,82.2899010614409,1.31390111066704,1.53400511537174,0.972224776478191,98.3599761333282
"2013-06-04",NA,6.14954806914414,82.2890055057064,1.31407522431187,1.53414968563913,0.971225255541647,98.3974512343121
"2013-06-05",NA,6.14903201109055,82.2876678970486,1.31425478377782,1.53430628575919,0.970229801283103,98.4338082034822
"2013-06-06",NA,6.14851969171238,82.2858938132243,1.31443975626661,1.53447485894928,0.969238818370231,98.4690784034301
"2013-06-07",NA,6.14801106016314,82.283688936293,1.31463010680782,1.53465535119369,0.96825270476194,98.5032934721252
"2013-06-13",NA,6.14503323758118,82.2706651325046,1.31544472301436,1.5354957741113,0.964364693521926,98.630219779899
"2013-06-14",NA,6.14454865870692,82.2663810256514,1.31566158138876,1.53573539812316,0.963408665596214,98.6596181806663
"2013-06-17",NA,6.14311367673307,82.2616929917745,1.31588370716487,1.53598683712466,0.962459751419428,98.6881399672309
"2013-06-18",NA,6.14264134888457,82.2566035630335,1.31611110701333,1.53625011996672,0.961518307961378,98.7158106237526
"2013-06-19",NA,6.1421718831483,82.2511146012459,1.31634379592009,1.53652529038667,0.96058468910828,98.7426539527846
"2013-06-20",NA,6.14170519173395,82.2452273123919,1.3165817983324,1.5368124035925,0.959659243158458,98.7686923779917
"2013-06-21",NA,6.14124118343192,82.2389425175661,1.31682514392911,1.5371115195354,0.958742304941018,98.7939473546785
"2013-06-24",NA,6.13986427210606,82.2322608538234,1.31707386462873,1.5374227036178,0.957834192478175,98.8184397475844
"2013-06-25",NA,6.13940999244981,82.2251830289277,1.31732799035525,1.53774602284946,0.95693520819098,98.8421900353956
"2013-06-26",NA,6.13895787986461,82.2177098365138,1.3175875489353,1.53808154654557,0.956045640928184,98.8652182344773
"2013-06-27",NA,6.13850782792045,82.2098422210156,1.31785256433975,1.53842934577975,0.955165766751154,98.8875439427974
"2013-06-28",NA,6.13805973351162,82.2015814254353,1.3181230536828,1.53878948911173,0.954295850128301,98.9091863345395
"2013-07-01",NA,6.13672618902218,82.1929289987249,1.31839902835258,1.53916203996346,0.953436143885438,98.9301643864905
"2013-07-02",NA,6.13628491550383,82.1838868942751,1.31868049265921,1.53954705440346,0.952586884191712,98.9504971584425
"2013-07-03",NA,6.1358450902411,82.1744574197565,1.31896744578758,1.53994458140611,0.951748295048552,98.9702039912099
"2013-07-04",NA,6.13540660654808,82.1646434434018,1.31925987837408,1.540354659799,0.950920584507098,98.9893049115745
"2013-07-05",NA,6.13496935565345,82.1544482697627,1.31955777362809,1.5407773234724,0.950103942534704,99.0078203430618
"2013-07-08",NA,6.13366389147084,82.1438756437664,1.31986110307747,1.54121259252905,0.949298543837278,99.0257711476435
"2013-07-09",NA,6.13323047215993,82.1329302592278,1.32016982313861,1.54166046566902,0.94850454488992,99.0431790893168
"2013-07-10",NA,6.13279774411785,82.1216176557484,1.32048387664439,1.54212092248997,0.947722087163334,99.0600667150785
"2013-07-11",NA,6.13236560386359,82.1099443844503,1.32080318899642,1.54259391958176,0.946951299105548,99.0764574303998
"2013-07-12",NA,6.13193394940517,82.0979177894372,1.32112767630237,1.54307939694984,0.94619229687865,99.0923749342081
"2013-07-15",NA,6.13064091308808,82.0855454793858,1.32145724979094,1.54357728443359,0.945445184677446,99.1078429186293
"2013-07-16",NA,6.13021023197604,82.0728354317237,1.32179181485102,1.54408749819865,0.944710049669498,99.1228851326776
"2013-07-17",NA,6.1297795704515,82.0597960184127,1.32213127048207,1.54460994053119,0.943986964370756,99.1375256114768
"2013-07-18",NA,6.12934884544397,82.0464357879852,1.32247551328949,1.54514450169374,0.943275993149811,99.1517883806909
"2013-07-19",NA,6.12891797690896,82.0327635577439,1.32282443569079,1.54569106218943,0.942577192113479,99.165697636485
"2013-07-22",NA,6.12762377407593,82.0187884647515,1.32317792494663,1.54624949295444,0.941890606507093,99.1792781364536
"2013-07-23",NA,6.12719160972584,82.0045198846753,1.32353586466997,1.54681965719876,0.941216271830179,99.1925551401346
