"ZS00YDate","ZS00YClose","ZS00Y_hpft","ZS00Y_hpfc"
2010-03-25,942.5,946.156440979752,-3.65644097975228
2010-03-26,952,946.133798770278,5.86620122972235
2010-03-29,967.5,946.12074397017,21.3792560298297
2010-03-30,974,946.117466690767,27.8825333092328
2010-03-31,941,946.124165880726,-5.12416588072595
2010-04-01,942,946.141052014248,-4.14105201424786
2010-04-05,936,946.168333447376,-10.168333447376
2010-04-06,944.5,946.206216824375,-1.70621682437504
2010-04-07,952.5,946.25490458647,6.24509541352962
2010-04-08,946.5,946.314598469473,0.185401530527241
2010-04-09,952.25,946.385502790709,5.86449720929119
2010-04-12,968.5,946.467821944151,22.0321780558491
2010-04-13,975.5,946.561762747943,28.9382372520569
2010-04-14,977,946.667541127381,30.3324588726192
2010-04-15,993,946.785384969709,46.2146150302913
2010-04-16,995,946.915534700358,48.0844652996425
2010-04-19,986.5,947.058249848048,39.4417501519518
2010-04-20,994,947.21380981768,46.7861901823198
2010-04-21,1006,947.382510317767,58.6174896822333
2010-04-22,1015,947.564666396398,67.4353336036019
2010-04-23,1010,947.760617331736,62.2393826682637
2010-04-26,1009,947.970730277012,61.0292697229881
2010-04-27,993,948.195398112736,44.8046018872636
2010-04-28,993.5,948.43503894643,45.0649610535702
2010-04-29,996,948.690089406049,47.3099105939512
2010-04-30,999,948.961004747585,50.0389952524149
2010-05-03,986.5,949.248259783059,37.2517402169408
2010-05-04,987,949.552350008592,37.4476499914082
2010-05-05,978,949.873786318688,28.1262136813123
2010-05-06,954,950.213095087152,3.78690491284788
2010-05-07,960,950.570814314096,9.42918568590447
2010-05-10,961,950.947483564945,10.0525164350546
2010-05-11,966,951.343646302779,14.6563536972212
2010-05-12,965.5,951.759850145985,13.7401498540149
2010-05-13,964.5,952.196648771375,12.3033512286252
2010-05-14,953.5,952.654601535289,0.845398464711167
2010-05-17,941,953.134272879769,-12.1342728797687
2010-05-18,939.5,953.636227596375,-14.1362275963752
2010-05-19,938.5,954.161025460846,-15.6610254608457
2010-05-20,944,954.709220405507,-10.7092204055069
2010-05-21,941,955.281359889098,-14.2813598890982
2010-05-24,940.5,955.877986943549,-15.3779869435493
2010-05-25,930.5,956.499638697528,-25.9996386975277
2010-05-26,938,957.146845923016,-19.1468459230156
2010-05-27,951.75,957.820128644806,-6.07012864480581
2010-05-28,937.75,958.519998973123,-20.7699989731228
2010-06-01,932,959.246966509105,-27.246966509105
2010-06-02,932.5,960.001532268302,-27.5015322683021
2010-06-03,955,960.784186003545,-5.78418600354489
2010-06-04,935,961.595406099663,-26.5954060996635
2010-06-07,935,962.435668550397,-27.4356685503969
2010-06-08,931,963.305438356162,-32.3054383561616
2010-06-09,896.5,964.205169176564,-67.7051691765643
2010-06-10,894.75,965.135301317391,-70.3853013173913
2010-06-11,909.25,966.09624709781,-56.8462470978101
2010-06-14,916.25,967.088389742562,-50.8383897425619
2010-06-15,915.5,968.112088978477,-52.6120889784767
2010-06-16,924.5,969.167683517775,-44.6676835177748
2010-06-17,925,970.255490324931,-45.2554903249306
2010-06-18,930.5,971.375807900688,-40.8758079006883
2010-06-21,939,972.528916038933,-33.5289160389333
2010-06-22,936,973.715077637164,-37.7150776371636
2010-06-23,923.5,974.934541733324,-51.4345417333242
2010-06-24,912,976.18754177557,-64.1875417755696
2010-06-25,912,977.474289950937,-65.4742899509373
2010-06-28,918.5,978.794971914041,-60.2949719140414
2010-06-29,912,980.149746254996,-68.1497462549962
2010-06-30,902.5,981.538746640452,-79.0387466404525
2010-07-01,905.5,982.962078566651,-77.4620785666507
2010-07-02,905.75,984.41981485833,-78.6698148583298
2010-07-06,900,985.911996320625,-85.9119963206249
2010-07-07,932.5,987.438631239642,-54.9386312396424
2010-07-08,946,988.999692388968,-42.9996923889685
2010-07-09,953.25,990.595129832839,-37.3451298328393
2010-07-12,951,992.224875861071,-41.2248758610716
2010-07-13,954.5,993.888847326477,-39.3888473264768
2010-07-14,962,995.586944041265,-33.5869440412646
2010-07-15,988,997.319049535795,-9.31904953579537
2010-07-16,985,999.085033456962,-14.0850334569619
2010-07-19,972,1000.88476159953,-28.8847615995256
2010-07-20,973,1002.71809393607,-29.7180939360658
2010-07-21,978.5,1004.58487849935,-26.0848784993491
2010-07-22,979.5,1006.48495103787,-26.984951037867
2010-07-23,981.5,1008.41813651772,-26.9181365177224
2010-07-26,966,1010.38424875054,-44.3842487505392
2010-07-27,965.5,1012.38309042101,-46.8830904210089
2010-07-28,978,1014.41444586722,-36.4144458672227
2010-07-29,988,1016.47808004761,-28.4780800476057
2010-07-30,1005,1018.57374286829,-13.5737428682931
2010-08-02,1010,1020.70117246381,-10.7011724638146
2010-08-03,1018,1022.86010135787,-4.86010135786996
2010-08-04,1024.25,1025.05025765066,-0.800257650658454
2010-08-05,1029,1027.27136743348,1.72863256652289
2010-08-06,1033.5,1029.52315646673,3.9768435332745
2010-08-09,1035,1031.80535122546,3.19464877453983
2010-08-10,1022,1034.11767982855,-12.1176798285529
2010-08-11,1015.5,1036.45987171541,-20.9598717154109
2010-08-12,1028.5,1038.83165131648,-10.3316513164753
2010-08-13,1044,1041.23273439827,2.76726560173195
2010-08-16,1031.5,1043.66283245648,-12.1628324564831
2010-08-17,1042,1046.12165813087,-4.12165813087042
2010-08-18,1030.75,1048.60891903345,-17.8589190334472
2010-08-19,1012.25,1051.12432107259,-38.8743210725894
2010-08-20,1004,1053.66756277439,-49.6675627743899
2010-08-23,1005.5,1056.23832659599,-50.7383265959889
2010-08-24,999,1058.83627446386,-59.8362744638596
2010-08-25,999,1061.46104733137,-62.4610473313747
2010-08-26,1014.5,1064.1122614179,-49.6122614178994
2010-08-27,1026,1066.78950712398,-40.7895071239794
2010-08-30,1022.5,1069.49235434244,-46.9923543424415
2010-08-31,1010,1072.22035610534,-62.2203561053424
2010-09-01,1005.5,1074.97304602,-69.4730460199997
2010-09-02,1009,1077.74993197434,-68.7499319743368
2010-09-03,1035,1080.55049313894,-45.5504931389387
2010-09-07,1052,1083.37418026592,-31.3741802659159
2010-09-08,1048.75,1086.2204252786,-37.470425278602
2010-09-09,1046,1089.08864713156,-43.0886471315612
2010-09-10,1031,1091.97824929056,-60.9782492905616
2010-09-13,1034.5,1094.88861741024,-60.3886174102441
2010-09-14,1035.5,1097.81911193932,-62.3191119393192
2010-09-15,1042.5,1100.76906836426,-58.2690683642567
2010-09-16,1036.25,1103.73779641132,-67.4877964113234
2010-09-17,1069,1106.72458172069,-37.7245817206886
2010-09-20,1084.5,1109.7286820358,-25.228682035796
2010-09-21,1080,1112.74933950625,-32.7493395062492
2010-09-22,1088.5,1115.78578585313,-27.2857858531311
2010-09-23,1093.5,1118.83723926028,-25.3372392602811
2010-09-24,1126,1121.90290663267,4.09709336732653
2010-09-27,1128.5,1124.98198440188,3.51801559811726
2010-09-28,1110,1128.07367069307,-18.0736706930732
2010-09-29,1099,1131.17716508558,-32.177165085577
2010-09-30,1106.75,1134.29165968785,-27.5416596878531
2010-10-01,1057,1137.41633330759,-80.4163333075898
2010-10-04,1054,1140.55035336786,-86.5503533678621
2010-10-05,1071.75,1143.69285405085,-71.9428540508483
2010-10-06,1062,1146.8429337623,-84.8429337623024
2010-10-07,1065,1149.9996611697,-84.9996611697027
2010-10-08,1135,1153.16206986988,-18.1620698698776
2010-10-11,1152.5,1156.32915832419,-3.82915832418956
2010-10-12,1178.5,1159.49991748655,19.000082513449
2010-10-13,1187,1162.67333672805,24.3266632719497
2010-10-14,1199,1165.84841327364,33.1515867263606
2010-10-15,1195.75,1169.02415440394,26.7258455960602
2010-10-18,1195,1172.1995811031,22.8004188968979
2010-10-19,1191.5,1175.37372540268,16.126274597325
2010-10-20,1223.75,1178.54562875897,45.2043712410322
2010-10-21,1213,1181.71433929427,31.2856607057338
2010-10-22,1211.5,1184.8789238165,26.6210761834952
2010-10-25,1230,1188.03846206586,41.9615379341404
2010-10-26,1231,1191.19204478659,39.8079552134076
2010-10-27,1236,1194.33878006814,41.6612199318631
2010-10-28,1236,1197.477792455,38.5222075449962
2010-10-29,1236,1200.60822371274,35.3917762872595
2010-11-01,1235,1203.72923153042,31.2707684695826
2010-11-02,1234,1206.83998822669,27.160011773306
2010-11-03,1237.5,1209.93967904625,27.5603209537509
2010-11-04,1274.75,1213.02750046063,61.7224995393654
2010-11-05,1284,1216.10266033377,67.8973396662349
2010-11-08,1274.75,1219.16439204309,55.5856079569115
2010-11-09,1329,1222.21195703213,106.788042967867
2010-11-10,1319.5,1225.24463972125,94.255360278754
2010-11-11,1339,1228.26176867268,110.738231327315
2010-11-12,1269,1231.2627114101,37.7372885899006
2010-11-15,1286.5,1234.24688123183,52.2531187681735
2010-11-16,1219.75,1237.2137070353,-17.4637070352952
2010-11-17,1205,1240.16263931734,-35.1626393173396
2010-11-18,1242,1243.09312135589,-1.0931213558925
2010-11-19,1201.5,1246.00458189416,-44.5045818941622
2010-11-22,1221.5,1248.89644922339,-27.3964492233917
2010-11-23,1239,1251.76813323851,-12.7681332385143
2010-11-24,1255,1254.61903250985,0.380967490146089
2010-11-26,1238.5,1257.44854032986,-18.9485403298607
2010-11-29,1235,1260.25605014851,-25.2560501485053
2010-11-30,1243,1263.04094758314,-20.0409475831365
2010-12-01,1283,1265.80260781141,17.1973921885876
2010-12-02,1279.75,1268.5403977267,11.2096022733031
2010-12-03,1300.25,1271.25369133114,28.9963086688618
2010-12-06,1288.5,1273.94186726051,14.5581327394912
2010-12-07,1285.5,1276.6043161364,8.89568386360047
2010-12-08,1296,1279.24043459827,16.7595654017285
2010-12-09,1281.5,1281.84962296259,-0.349622962588603
2010-12-10,1273,1284.43128847363,-11.4312884736323
2010-12-13,1312,1286.98483823114,25.0151617688583
2010-12-14,1306,1289.50967460959,16.4903253904143
2010-12-15,1307.75,1292.00521032371,15.7447896762932
2010-12-16,1300.5,1294.47086490472,6.02913509527849
2010-12-17,1310.5,1296.90606439206,13.5939356079398
2010-12-20,1327,1299.31023731741,27.689762682591
2010-12-21,1337.5,1301.68281783152,35.8171821684811
2010-12-22,1339.75,1304.02325153116,35.7267484688379
2010-12-23,1360,1306.3309988184,53.6690011815975
2010-12-27,1384.5,1308.60553486323,75.8944651367707
2010-12-28,1387,1310.84635702037,76.1536429796348
2010-12-29,1377,1313.05299401621,63.9470059837947
2010-12-30,1376,1315.22500605596,60.7749939440439
2010-12-31,1403,1317.36197977798,85.6380202220183
2011-01-03,1379,1319.46352694258,59.536473057422
2011-01-04,1369.5,1321.52929470939,47.9707052906124
2011-01-05,1393.5,1323.55895484803,69.9410451519715
2011-01-06,1378,1325.55219895719,52.4478010428091
2011-01-07,1365,1327.50874754649,37.4912524535147
2011-01-10,1380.5,1329.42834280527,51.0716571947283
2011-01-11,1357,1331.31074242041,25.6892575795865
2011-01-12,1415,1333.15572518955,81.8442748104534
2011-01-13,1416,1334.96308052934,81.0369194706573
2011-01-14,1422.5,1336.73263168756,85.7673683124425
2011-01-18,1413.25,1338.46423540939,74.7857645906095
2011-01-19,1411.5,1340.15778389277,71.3422161072263
2011-01-20,1414.25,1341.81320024909,72.43679975091
2011-01-21,1412.25,1343.43043707973,68.8195629202732
2011-01-24,1404.5,1345.00947692852,59.4905230714786
2011-01-25,1374.5,1346.5503307866,27.9496692133955
2011-01-26,1385.5,1348.05303423607,37.4469657639295
2011-01-27,1399.5,1349.51763441217,49.9823655878253
2011-01-28,1398,1350.94419392936,47.0558060706423
2011-01-31,1413,1352.3327960627,60.6672039373028
2011-02-01,1438,1353.68354353841,84.3164564615901
2011-02-02,1444,1354.99656415991,89.003435840088
2011-02-03,1435.5,1356.27202058368,79.2279794163159
2011-02-04,1433.5,1357.51011225669,75.9898877433063
2011-02-07,1424.5,1358.71107137552,65.7889286244814
2011-02-08,1434.25,1359.87516154794,74.374838452065
2011-02-09,1451,1361.00267357628,89.9973264237233
2011-02-10,1431,1362.09392900634,68.9060709936563
2011-02-11,1417,1363.14928658529,53.850713414714
2011-02-14,1417,1364.16913354319,52.8308664568063
2011-02-15,1380.4,1365.1538793699,15.2461206301027
2011-02-16,1377.4,1366.10395539342,11.2960446065837
2011-02-17,1417.4,1367.01979924385,50.3802007561476
2011-02-18,1373.4,1367.90185322064,5.49814677936471
2011-02-22,1311,1368.75058044845,-57.7505804484503
2011-02-23,1335,1369.56644632449,-34.5664463244936
2011-02-24,1327,1370.3498923744,-43.3498923744046
2011-02-25,1373.4,1371.10134583531,2.29865416468549
2011-02-28,1367,1371.82121602534,-4.82121602534202
2011-03-01,1374,1372.50991321263,1.49008678737066
2011-03-02,1390,1373.16784567261,16.8321543273928
2011-03-03,1412,1373.7954222965,38.2045777034959
2011-03-04,1413.4,1374.39305893336,39.0069410666392
2011-03-07,1395,1374.9611872244,20.0388127756026
2011-03-08,1380.4,1375.50025493482,4.89974506518127
2011-03-09,1348.4,1376.01071811305,-27.6107181130544
2011-03-10,1353,1376.49303483279,-23.4930348327923
2011-03-11,1333.4,1376.94765175464,-43.5476517546354
2011-03-14,1341.4,1377.37500582809,-35.9750058280923
2011-03-15,1274,1377.77551600186,-103.775516001862
2011-03-16,1289,1378.14958635396,-89.1495863539611
2011-03-17,1331,1378.49757806585,-47.4975780658518
2011-03-18,1365,1378.81981546809,-13.8198154680933
2011-03-21,1364.4,1379.11660325765,-14.7166032576487
2011-03-22,1365.4,1379.38824041894,-13.9882404189425
2011-03-23,1350,1379.63501985314,-29.635019853143
2011-03-24,1358,1379.85722867926,-21.8572286792604
2011-03-25,1360.4,1380.05514176636,-19.6551417663587
2011-03-28,1349.4,1380.22902494859,-30.8290249485877
2011-03-29,1363.4,1380.37913593551,-16.9791359355134
2011-03-30,1374,1380.50571969316,-6.50571969316212
2011-03-31,1410.4,1380.60901416911,29.790985830887
2011-04-01,1390.4,1380.68925462163,9.71074537836989
2011-04-04,1384,1380.74668862351,3.25331137648592
2011-04-05,1372,1380.78156776157,-8.78156776156973
2011-04-06,1377,1380.7941449673,-3.79414496730064
2011-04-07,1363,1380.78466954237,-17.7846695423733
2011-04-08,1395.2,1380.7533892201,14.4466107799042
2011-04-11,1377,1380.7005443822,-3.70054438219518
2011-04-12,1343,1380.6263813822,-37.6263813821989
2011-04-13,1346,1380.53114504386,-34.5311450438641
2011-04-14,1339.4,1380.41506463776,-41.0150646377573
2011-04-15,1343.4,1380.27835516061,-36.8783551606091
2011-04-18,1355,1380.12121465526,-25.1212146552627
2011-04-19,1354.4,1379.94382592048,-25.5438259204827
2011-04-20,1368.2,1379.74636137094,-11.5463613709437
2011-04-21,1390,1379.5289828625,10.4710171374993
2011-04-25,1394.4,1379.2918474783,15.1081525217051
2011-04-26,1389,1379.03511662966,9.9648833703434
2011-04-27,1382.4,1378.75895797302,3.64104202698416
2011-04-28,1350,1378.46354328403,-28.4635432840276
2011-04-29,1393,1378.14904584326,14.8509541567398
2011-05-02,1394,1377.8156271657,16.1843728343047
2011-05-03,1365,1377.463454905,-12.4634549049994
2011-05-04,1351.4,1377.0927034049,-25.6927034048992
2011-05-05,1323,1376.70354185718,-53.7035418571796
2011-05-06,1326,1376.29612883333,-50.2961288333318
2011-05-09,1335.4,1375.8706007059,-40.4706007059036
2011-05-10,1339.4,1375.42707305711,-36.0270730571066
2011-05-11,1328.4,1374.96564474022,-46.5656447402157
2011-05-12,1344.6,1374.48639971635,-29.8863997163536
2011-05-13,1328,1373.98940269829,-45.9894026982926
2011-05-16,1323.4,1373.47470604495,-50.0747060449464
2011-05-17,1338.4,1372.94234310509,-34.542343105094
2011-05-18,1376.4,1372.39232652861,4.00767347139253
2011-05-19,1379,1371.82465468694,7.17534531306359
2011-05-20,1381.4,1371.2393276082,10.1606723918044
2011-05-23,1373.4,1370.63634828644,2.76365171355644
2011-05-24,1374.4,1370.01572391579,4.38427608420984
2011-05-25,1377.4,1369.37746283268,8.02253716732242
2011-05-26,1389,1368.72157518588,20.2784248141224
2011-05-27,1379,1368.04807444034,10.9519255596555
2011-05-31,1377,1367.35698244334,9.64301755665935
2011-06-01,1388,1366.64832556916,21.3516744308384
2011-06-02,1406.4,1365.92213417817,40.4778658218272
2011-06-03,1408.4,1365.17844745666,43.2215525433409
2011-06-06,1382.4,1364.41732132285,17.9826786771524
2011-06-07,1394,1363.638829561,30.3611704390032
2011-06-08,1391,1362.84305338866,28.1569466113407
2011-06-09,1386,1362.03008657353,23.96991342647
2011-06-10,1382.4,1361.20003452224,21.1999654777631
2011-06-13,1376.4,1360.35301254954,16.046987450465
2011-06-14,1361,1359.48914473347,1.5108552665315
2011-06-15,1369.4,1358.60856178525,10.791438214752
2011-06-16,1349,1357.71139504058,-8.71139504058376
2011-06-17,1333.4,1356.79778029597,-23.3977802959684
2011-06-20,1336.4,1355.86784974692,-19.4678497469173
2011-06-21,1348.4,1354.92172591727,-6.52172591727425
2011-06-22,1333.4,1353.95952328366,-20.5595232836588
2011-06-23,1318,1352.98135362686,-34.9813536268579
2011-06-24,1310,1351.98732022916,-41.9873202291565
2011-06-27,1316,1350.97751191301,-34.9775119130125
2011-06-28,1316,1349.95200014496,-33.952000144964
2011-06-29,1319,1348.91084193322,-29.9108419332248
2011-06-30,1293,1347.85408025168,-54.8540802516849
2011-07-01,1312.4,1346.78174571029,-34.3817457102857
2011-07-05,1317,1345.69384624448,-28.6938462444762
2011-07-06,1319,1344.59037557768,-25.5903755776789
2011-07-07,1335.4,1343.47131557244,-8.07131557244229
2011-07-08,1346.2,1342.33663751326,3.86336248673995
2011-07-11,1348.4,1341.1863093483,7.21369065169792
2011-07-12,1355.4,1340.02030062264,15.3796993773601
2011-07-13,1378.4,1338.83858386325,39.5614161367456
2011-07-14,1383.4,1337.64113795447,45.7588620455306
2011-07-15,1387,1336.42795813367,50.5720418663264
2011-07-18,1383.6,1335.19905855316,48.400941446841
2011-07-19,1383.4,1333.95447426967,49.4455257303261
2011-07-20,1386,1332.69426034693,53.3057396530729
2011-07-21,1388,1331.41849228744,56.5815077125614
2011-07-22,1390,1330.1272676282,59.8727323718036
2011-07-25,1371.4,1328.82070729468,42.5792927053205
2011-07-26,1388.4,1327.49895696137,60.9010430386286
2011-07-27,1378,1326.16217990335,51.8378200966539
2011-07-28,1369.2,1324.81056456964,44.3894354303616
2011-07-29,1358.4,1323.44432083703,34.955679162971
2011-08-01,1365,1322.06367693105,42.9363230689543
2011-08-02,1382.4,1320.66887552656,61.7311244734375
2011-08-03,1370.4,1319.26017704656,51.1398229534379
2011-08-04,1345.4,1317.83786743117,27.5621325688324
2011-08-05,1332.4,1316.40225375967,15.9977462403278
2011-08-08,1307,1314.95365450448,-7.95365450447676
2011-08-09,1295.4,1313.49239475076,-18.0923947507597
2011-08-10,1299.4,1312.018796296,-12.6187962959999
2011-08-11,1332.4,1310.53317345901,21.8668265409874
2011-08-12,1333.4,1309.03583534247,24.3641646575294
2011-08-15,1350.4,1307.52710008795,42.872899912049
2011-08-16,1350.4,1306.00729590821,44.3927040917867
2011-08-17,1367,1304.47676873791,62.5232312620918
2011-08-18,1361.4,1302.93588286186,58.4641171381367
2011-08-19,1364.4,1301.38502840952,63.0149715904842
2011-08-22,1386,1299.82461967699,86.1753803230061
2011-08-23,1397.4,1298.25509700828,99.1449029917152
2011-08-24,1390,1296.67693636881,93.3230636311919
2011-08-31,1448,1295.09065470652,152.909345293484
2011-09-01,1427.5,1293.49680754535,134.003192454655
2011-09-02,1440,1291.89601361581,148.103986384195
2011-09-06,1410.25,1290.28894703997,119.961052960035
2011-09-07,1420,1288.6763431601,131.323656839902
2011-09-08,1418,1287.05898690557,130.941013094434
2011-09-09,1426.75,1285.43771748964,141.312282510364
2011-09-12,1395.75,1283.81342825133,111.936571748669
2011-09-13,1386.25,1282.1870709425,104.062929057498
2011-09-14,1383,1280.55964358506,102.440356414935
2011-09-15,1362,1278.93218721637,83.0678127836332
2011-09-16,1355.5,1277.30578521848,78.1942147815183
2011-09-19,1336.75,1275.68155531037,61.0684446896257
2011-09-20,1340,1274.06064753336,65.9393524666416
2011-09-21,1322,1272.44423717198,49.5557628280164
2011-09-22,1288,1270.83352676748,17.1664732325197
2011-09-23,1256,1269.22973934542,-13.229739345417
2011-09-26,1259.5,1267.63410502732,-8.13410502732337
2011-09-27,1263,1266.04784846609,-3.04784846608597
2011-09-28,1218.75,1264.47219095225,-45.7221909522542
2011-09-29,1230,1262.90835251654,-32.9083525165409
2011-09-30,1178.5,1261.35753428992,-82.8575342899234
2011-10-03,1175.75,1259.82092380039,-84.0709238003886
2011-10-04,1165,1258.29967432599,-93.2996743259943
2011-10-05,1165,1256.79490439318,-91.7949043931822
2011-10-06,1160.75,1255.30769396213,-94.5576939621337
2011-10-07,1158.25,1253.83908504868,-95.5890850486764
2011-10-10,1177,1252.39008058228,-75.3900805822847
2011-10-11,1235,1250.96164397974,-15.961643979743
2011-10-12,1222,1249.55470749466,-27.5547074946575
2011-10-13,1257,1248.17019678272,8.82980321727658
2011-10-14,1271.5,1246.80902610953,24.6909738904654
2011-10-17,1250.25,1245.47211339069,4.77788660931209
2011-10-18,1250,1244.16038674798,5.83961325202424
2011-10-19,1224,1242.87477627815,-18.8747762781507
2011-10-20,1224.5,1241.61621449191,-17.1162144919117
2011-10-21,1212.5,1240.38562609783,-27.885626097834
2011-10-24,1220.25,1239.18392872928,-18.9339287292848
2011-10-25,1223,1238.01202849291,-15.0120284929113
2011-10-26,1212.75,1236.87082366884,-24.1208236688449
2011-10-27,1235,1235.76120633182,-0.761206331817021
2011-10-28,1218.5,1234.68405858591,-16.1840585859142
2011-10-31,1207.5,1233.64026222067,-26.140262220675
2011-11-01,1198.75,1232.63069233573,-33.8806923357325
2011-11-02,1206,1231.65621322545,-25.6562132254543
2011-11-03,1219,1230.71767517925,-11.7176751792513
2011-11-04,1217.5,1229.81591788134,-12.3159178813377
2011-11-07,1203.25,1228.95177617222,-25.701776172217
2011-11-08,1205,1228.12607980152,-23.1260798015226
2011-11-09,1185.5,1227.33964789484,-41.8396478948373
2011-11-10,1167.5,1226.59329001828,-59.093290018278
2011-11-11,1171.25,1225.88779844321,-54.637798443207
2011-11-14,1178,1225.22394101425,-47.2239410142541
2011-11-15,1199,1224.60246299089,-25.6024629908919
2011-11-16,1191,1224.02409011214,-33.0240901121351
2011-11-17,1168,1223.48953753392,-55.4895375339248
2011-11-18,1168.25,1222.99950676138,-54.7495067613754
2011-11-21,1145.5,1222.55467636244,-77.0546763624385
2011-11-22,1151,1222.15570227402,-71.1557022740219
2011-11-23,1123.75,1221.80320858152,-98.0532085815217
2011-11-24,1122.5,1221.49778995745,-98.9977899574465
2011-11-25,1109.25,1221.24000054306,-111.990000543065
2011-11-28,1122.75,1221.03035355802,-98.280353558016
2011-11-29,1124.5,1220.86931592977,-96.369315929769
2011-11-30,1134.5,1220.7573139606,-86.2573139605971
2011-12-01,1128.5,1220.69473411756,-92.194734117564
2011-12-02,1136.5,1220.6819272124,-84.1819272123968
2011-12-05,1127,1220.71920594736,-93.7192059473636
2011-12-06,1130,1220.80684822717,-90.8068482271711
2011-12-07,1132.25,1220.94509321683,-88.6950932168322
2011-12-08,1132,1221.13414254545,-89.1341425454494
2011-12-09,1105.5,1221.37416117916,-115.874161179156
2011-12-12,1112,1221.66527723962,-109.66527723962
2011-12-13,1117.25,1222.0075709507,-104.757570950701
2011-12-14,1104,1222.40107720518,-118.401077205177
2011-12-15,1113.75,1222.84578759327,-109.095787593265
2011-12-16,1130.25,1223.34164476284,-93.0916447628371
2011-12-19,1139.5,1223.88854626589,-84.3885462658858
2011-12-20,1144.75,1224.4863511742,-79.7363511742037
2011-12-21,1153.5,1225.13488367672,-71.6348836767247
2011-12-22,1161.25,1225.83393500251,-64.5839350025089
2011-12-23,1163.5,1226.58326676977,-63.0832667697747
2011-12-27,1200.75,1227.38261390028,-26.6326139002828
2011-12-28,1198.25,1228.23168523961,-29.9816852396116
2011-12-29,1186.75,1229.13017862458,-42.3801786245754
2011-12-30,1197.75,1230.07777949875,-32.3277794987451
2012-01-03,1217.5,1231.07415578737,-13.5741557873656
2012-01-04,1221.5,1232.11896205289,-10.6189620528902
2012-01-05,1207.5,1233.21184724652,-25.7118472465227
2012-01-06,1193.75,1234.35245593014,-40.6024559301406
2012-01-09,1232.75,1235.54042203731,-2.79042203731219
2012-01-10,1232,1236.7753627183,-4.77536271829511
2012-01-11,1201.75,1238.05689396968,-36.3068939696811
2012-01-12,1183.5,1239.38462981433,-55.8846298143319
2012-01-13,1158.5,1240.75816926733,-82.2581692673323
2012-01-17,1183,1242.17708824308,-59.1770882430772
2012-01-18,1181.75,1243.64092865388,-61.8909286538804
2012-01-19,1196.75,1245.14920795063,-48.3992079506328
2012-01-20,1185.5,1246.70141800098,-61.2014180009787
2012-01-23,1214,1248.2970306663,-34.2970306663028
2012-01-24,1219.5,1249.93549250986,-30.43549250986
2012-01-25,1213,1251.61623591765,-38.6162359176538
2012-01-26,1222.5,1253.33868069499,-30.8386806949898
2012-01-27,1218.25,1255.10223068495,-36.8522306849488
2012-01-30,1185.25,1256.90627698301,-71.6562769830127
2012-01-31,1200.25,1258.75019545136,-58.5001954513586
2012-02-01,1217,1260.63333233238,-43.6333323323841
2012-02-02,1217,1262.55500968692,-45.5550096869167
2012-02-03,1232.5,1264.5145315394,-32.0145315394048
2012-02-06,1234.25,1266.51118308378,-32.2611830837793
2012-02-07,1232,1268.5442362805,-36.5442362804988
2012-02-08,1230.75,1270.61294975437,-39.8629497543709
2012-02-09,1228,1272.71656702445,-44.7165670244454
2012-02-10,1228.5,1274.85431513202,-46.3543151320204
2012-02-13,1253.5,1277.02540263427,-23.525402634275
2012-02-14,1254.5,1279.22901892745,-24.7290189274465
2012-02-15,1262.5,1281.46434368325,-18.9643436832462
2012-02-16,1259,1283.73054635154,-24.7305463515358
2012-02-17,1266.75,1286.02678854299,-19.2767885429865
2012-02-21,1269.25,1288.35222164564,-19.1022216456363
2012-02-22,1270.75,1290.70598907928,-19.9559890792845
2012-02-23,1276.75,1293.08722636772,-16.3372263677229
2012-02-24,1280,1295.49506078562,-15.4950607856209
2012-02-27,1293.5,1297.92861285456,-4.42861285456053
2012-02-28,1306.5,1300.38699669107,6.11300330892881
2012-02-29,1314.25,1302.86932458116,11.3806754188379
2012-03-01,1316.5,1305.37471133756,11.1252886624409
2012-03-02,1327.25,1307.90227647738,19.3477235226231
2012-03-05,1320,1310.4511441165,9.54885588350267
2012-03-06,1330.5,1313.02044636833,17.4795536316711
2012-03-07,1326.75,1315.6093192934,11.1406807066029
2012-03-08,1337.25,1318.21690617763,19.0330938223663
2012-03-09,1337.75,1320.84235491205,16.9076450879543
2012-03-12,1334.25,1323.4848212551,10.7651787448989
2012-03-13,1348.75,1326.1434679543,22.6065320456975
2012-03-14,1353.5,1328.81746220696,24.6825377930419
2012-03-15,1368,1331.50598055505,36.4940194449451
2012-03-16,1375.25,1334.20820974333,41.0417902566724
2012-03-19,1368,1336.92335160169,31.0766483983106
2012-03-20,1346.25,1339.65062492508,6.59937507491839
2012-03-21,1357.25,1342.38926135425,14.8607386457466
2012-03-22,1350.75,1345.13849525788,5.61150474211509
2012-03-23,1366.5,1347.89756714749,18.6024328525114
2012-03-26,1379.25,1350.66571985418,28.5842801458205
2012-03-27,1371.75,1353.44220389852,18.3077961014772
2012-03-28,1369,1356.22628161671,12.7737183832936
2012-03-29,1354.25,1359.01722291261,-4.76722291260933
2012-03-30,1402,1361.81430297025,40.185697029749
2012-04-02,1421.25,1364.61679500308,56.633204996923
2012-04-03,1415,1367.42398883569,47.5760111643105
2012-04-04,1422,1370.23519770257,51.7648022974343
2012-04-05,1432.25,1373.04975450421,59.2002454957932
2012-04-09,1430,1375.8670135386,54.1329864613992
2012-04-10,1429.25,1378.68635357473,50.5636464252688
