"CF0Date","CF0Close","CF0_hpft","CF0_hpfc"
2012-03-23,21360,20578.1488943336,781.851105666396
2012-03-26,21295,20567.8846046586,727.115395341361
2012-03-27,21275,20557.3335084427,717.666491557253
2012-03-28,21215,20546.5002726871,668.499727312928
2012-03-29,21265,20535.3898610477,729.610138952324
2012-03-30,21240,20524.0075135112,715.992486488808
2012-04-05,21155,20512.3587716567,642.641228343266
2012-04-06,21190,20500.4494730246,689.550526975436
2012-04-09,21240,20488.2857207976,751.71427920237
2012-04-10,21430,20475.8739031906,954.126096809431
2012-04-11,21350,20463.220719148,886.77928085199
2012-04-12,21400,20450.3332620103,949.6667379897
2012-04-13,21380,20437.2189916783,942.781008321699
2012-04-16,21380,20423.8857606052,956.114239394823
2012-04-17,21180,20410.3418109533,769.65818904672
2012-04-18,21225,20396.5957801041,828.404219895934
2012-04-19,21445,20382.6566235838,1062.34337641623
2012-04-20,21390,20368.5336393481,1021.46636065191
2012-04-23,21235,20354.2365644831,880.763435516903
2012-04-24,21180,20339.7755583076,840.224441692447
2012-04-25,21170,20325.1611442124,844.838855787598
2012-04-26,21165,20310.4041929039,854.595807096139
2012-04-27,21100,20295.5159243102,804.484075689843
2012-05-02,21015,20280.5079116157,734.492088384277
2012-05-03,20980,20265.3920605455,714.607939454461
2012-05-04,21045,20250.1805804348,794.819419565197
2012-05-07,20840,20234.8859760086,605.114023991407
2012-05-08,20785,20219.5210805382,565.478919461795
2012-05-09,20575,20204.0989774251,370.901022574883
2012-05-10,20490,20188.6329838167,301.367016183291
2012-05-11,19685,20173.1365701761,-488.136570176099
2012-05-14,19320,20157.6233315394,-837.623331539369
2012-05-15,19235,20142.1066611666,-907.106661166588
2012-05-16,19055,20126.599606078,-1071.59960607801
2012-05-17,18880,20111.1148383325,-1231.11483833253
2012-05-18,19055,20095.6645870328,-1040.66458703279
2012-05-21,19260,20080.260572388,-820.260572388035
2012-05-22,19065,20064.9140844387,-999.914084438747
2012-05-23,18715,20049.6360741624,-1334.63607416245
2012-05-24,18855,20034.4370792127,-1179.43707921267
2012-05-25,18765,20019.3270855579,-1254.32708555786
2012-05-28,18675,20004.3155916346,-1329.31559163458
2012-05-29,18820,19989.411577391,-1169.41157739099
2012-05-30,18730,19974.62347329,-1244.62347328998
2012-05-31,18695,19959.9592264065,-1264.95922640649
2012-06-01,18565,19945.426269338,-1380.426269338
2012-06-04,18640,19931.0315117987,-1291.03151179872
2012-06-05,18805,19916.7812928907,-1111.78129289068
2012-06-06,18750,19902.6814180548,-1152.68141805477
2012-06-07,18995,19888.7372331666,-893.737233166571
2012-06-08,18980,19874.9536076292,-894.953607629248
2012-06-11,19025,19861.3350414112,-836.335041411155
2012-06-12,18940,19847.8856645425,-907.885664542503
2012-06-13,18875,19834.6092613468,-959.609261346784
2012-06-14,19065,19821.5092408636,-756.509240863625
2012-06-15,19280,19808.588615469,-528.588615468986
2012-06-18,19395,19795.8500848282,-400.850084828209
2012-06-19,19370,19783.2961301089,-413.296130108877
2012-06-20,19450,19770.9290667839,-320.929066783946
2012-06-21,19090,19758.7510394866,-668.751039486594
2012-06-25,19210,19746.7640601901,-536.764060190116
2012-06-26,19140,19734.9698644334,-594.969864433414
2012-06-27,19095,19723.3699658785,-628.369965878457
2012-06-28,19155,19711.9656322512,-556.965632251223
2012-06-29,19205,19700.7578715341,-495.757871534074
2012-07-02,19440,19689.7474614821,-249.747461482086
2012-07-03,19515,19678.9349749245,-163.93497492449
2012-07-04,19415,19668.3208814548,-253.320881454749
2012-07-05,19540,19657.9055829025,-117.905582902486
2012-07-06,19475,19647.6893763845,-172.689376384459
2012-07-09,19490,19637.6725102795,-147.672510279456
2012-07-10,19500,19627.8551615845,-127.855161584461
2012-07-11,19435,19618.2374462542,-183.237446254188
2012-07-12,19495,19608.8194273923,-113.819427392271
2012-07-13,19490,19599.601092361,-109.601092360962
2012-07-16,19570,19590.5823814728,-20.5823814728163
2012-07-17,19360,19581.7631897363,-221.763189736268
2012-07-18,19405,19573.1434036515,-168.143403651537
2012-07-19,19535,19564.7228180511,-29.7228180511329
2012-07-20,19460,19556.5011582638,-96.5011582638407
2012-07-23,19375,19548.4781373321,-173.47813733209
2012-07-24,19390,19540.6534284088,-150.653428408822
2012-07-25,19210,19533.0266329378,-323.026632937778
2012-07-26,19155,19525.5972900888,-370.597290088765
2012-07-27,19165,19518.3648055057,-353.364805505667
2012-07-30,18865,19511.3284316417,-646.328431641718
2012-07-31,19000,19504.4872748841,-504.48727488406
2012-08-01,19020,19497.8401744532,-477.840174453169
2012-08-02,18990,19491.3857610349,-501.385761034855
2012-08-03,18900,19485.1224677951,-585.122467795107
2012-08-06,19175,19479.0485206475,-304.048520647474
2012-08-07,19390,19473.1619036387,-83.1619036387167
2012-08-08,19265,19467.4604751348,-202.460475134761
2012-08-09,19380,19461.9420591254,-81.9420591254122
2012-08-10,19395,19456.6043959115,-61.6043959114627
2012-08-13,19275,19451.4451919224,-176.445191922372
2012-08-14,19320,19446.4621281224,-126.46212812241
2012-08-15,19455,19441.6528125411,13.3471874588739
2012-08-16,19460,19437.0148009332,22.9851990668205
2012-08-17,19435,19432.5456545708,2.45434542920293
2012-08-20,19510,19428.2429442272,81.7570557728292
2012-08-21,19600,19424.10424169,175.895758310034
2012-08-22,19645,19420.1271525422,224.872847457793
2012-08-23,19590,19416.3093550746,173.690644925395
2012-08-24,19455,19412.6486205317,42.3513794682837
2012-08-27,19335,19409.1427919546,-74.1427919545536
2012-08-28,19365,19405.7897298907,-40.7897298906885
2012-08-29,19460,19402.5872642398,57.412735760202
2012-08-30,19540,19399.5332080413,140.466791958734
2012-08-31,19525,19396.6253980663,128.374601933742
2012-09-03,19660,19393.861729149,266.138270851025
2012-09-04,19540,19391.2401491892,148.759850810794
2012-09-05,19585,19388.7587160969,196.241283903147
2012-09-06,19570,19386.4155492735,183.584450726468
2012-09-07,19595,19384.208849239,210.791150760956
2012-09-10,19625,19382.1368923996,242.863107600376
2012-09-11,19585,19380.1980422942,204.801957705753
2012-09-12,19575,19378.3907628517,196.609237148306
2012-09-13,19440,19376.7136026573,63.2863973427089
2012-09-14,19490,19375.1651915671,114.834808432937
2012-09-17,19580,19373.7441855971,206.255814402914
2012-09-18,19810,19372.4492882314,437.55071176863
2012-09-19,19760,19371.2792882117,388.720711788299
2012-09-20,19780,19370.233155146,409.766844853956
2012-09-21,19680,19369.3100193238,310.689980676204
2012-09-24,19475,19368.5091804155,106.490819584504
2012-09-25,19490,19367.8300665182,122.169933481795
2012-09-26,19395,19367.2721497482,27.7278502518191
2012-09-27,19295,19366.8349527216,-71.8349527216166
2012-09-28,19405,19366.5180095167,38.4819904832993
2012-10-08,19440,19366.3208245175,73.6791754825392
2012-10-09,19570,19366.2429180155,203.757081984542
2012-10-10,19555,19366.2838407576,188.716159242362
2012-10-11,19435,19366.443227716,68.5567722840286
2012-10-12,19435,19366.7207918706,68.279208129389
2012-10-15,19430,19367.1162745396,62.8837254603653
2012-10-16,19540,19367.6294452654,172.370554734568
2012-10-17,19630,19368.2600995841,261.739900415922
2012-10-18,19820,19369.0081042825,450.991895717493
2012-10-19,19675,19369.8734343404,305.126565659583
2012-10-22,19720,19370.8562511595,349.143748840492
2012-10-23,19620,19371.9568422685,248.043157731527
2012-10-24,19575,19373.1756395179,201.824360482148
2012-10-25,19585,19374.5131772896,210.486822710365
2012-10-26,19560,19375.9700733915,184.029926608516
2012-10-29,19500,19377.5470326382,122.452967361784
2012-10-30,19595,19379.2448359147,215.755164085277
2012-10-31,19525,19381.0643147237,143.935685276313
2012-11-01,19560,19383.0063897517,176.993610248348
2012-11-02,19505,19385.0720411826,119.927958817406
2012-11-05,19445,19387.2623223629,57.7376776371022
2012-11-06,19190,19389.5783362119,-199.578336211937
2012-11-07,19145,19392.0212095157,-247.021209515661
2012-11-08,19125,19394.591986562,-269.591986562014
2012-11-09,19065,19397.2916095312,-332.291609531195
2012-11-12,19090,19400.120909164,-310.120909164006
2012-11-13,19095,19403.0805788455,-308.080578845539
2012-11-14,19120,19406.1711837697,-286.171183769716
2012-11-15,19175,19409.393161782,-234.393161781987
2012-11-16,19150,19412.746832436,-262.746832436047
2012-11-19,19100,19416.2324183971,-316.232418397109
2012-11-20,19095,19419.8500337213,-324.850033721347
2012-11-21,19095,19423.5996617472,-328.59966174717
2012-11-22,19155,19427.4811515329,-272.48115153294
2012-11-23,19190,19431.4942163076,-241.494216307641
2012-11-26,19195,19435.6384566665,-240.638456666475
2012-11-27,19205,19439.9133733815,-234.913373381528
2012-11-28,19135,19444.3183677546,-309.31836775464
2012-11-29,19095,19448.8527439837,-353.85274398366
2012-11-30,19095,19453.5156784064,-358.515678406432
2012-12-03,19175,19458.3062010925,-283.306201092513
2012-12-04,19120,19463.2231939157,-343.223193915688
2012-12-05,19115,19468.2654216419,-353.265421641928
2012-12-06,19120,19473.4315071629,-353.431507162889
2012-12-07,19140,19478.7199273443,-338.719927344285
2012-12-10,19280,19484.1290129575,-204.129012957536
2012-12-11,19075,19489.6569547611,-414.656954761122
2012-12-12,19150,19495.3018591342,-345.301859134186
2012-12-13,19180,19501.061661054,-321.061661054001
2012-12-14,19230,19506.9341527634,-276.934152763431
2012-12-17,19390,19512.9169937919,-122.916993791904
2012-12-18,19340,19519.0077291949,-179.00772919491
2012-12-19,19285,19525.2038532193,-240.203853219336
2012-12-20,19185,19531.5027861173,-346.502786117253
2012-12-21,19190,19537.9018488502,-347.901848850221
2012-12-24,19195,19544.3982191494,-349.398219149393
2012-12-25,19210,19550.9889309374,-340.988930937371
2012-12-26,19240,19557.6708737095,-317.670873709547
2012-12-27,19210,19564.4407960101,-354.440796010119
2012-12-28,19070,19571.2953150712,-501.29531507116
2012-12-31,18950,19578.230901613,-628.230901612984
2013-01-04,19045,19585.2438191405,-540.243819140551
2013-01-07,19225,19592.3300714736,-367.330071473609
2013-01-08,19225,19599.4854391167,-374.485439116731
2013-01-09,19260,19606.7055507349,-346.705550734908
2013-01-10,19265,19613.985880196,-348.985880196049
2013-01-11,19320,19621.3217580539,-301.32175805392
2013-01-14,19380,19628.7083706054,-248.708370605435
2013-01-15,19395,19636.1407795934,-241.140779593397
2013-01-16,19540,19643.6139439544,-103.613943954352
2013-01-17,19550,19651.1227229471,-101.122722947083
2013-01-18,19600,19658.6619330006,-58.6619330005958
2013-01-21,19475,19666.2263487436,-191.22634874364
2013-01-22,19505,19673.8107205567,-168.810720556654
2013-01-23,19720,19681.4097197747,38.5902802252971
2013-01-24,19785,19689.0179479533,95.982052046697
2013-01-25,19870,19696.6300225996,173.369977400349
2013-01-28,19875,19704.2406008961,170.759399103946
2013-01-29,20385,19711.844411689,673.15558831099
2013-01-30,20325,19719.4362544101,605.563745589943
2013-01-31,20275,19727.0112067462,547.988793253769
2013-02-01,20130,19734.5645967003,395.435403299722
2013-02-04,20200,19742.0919787914,457.90802120858
2013-02-05,20175,19749.589070996,425.410929004039
2013-02-06,20020,19757.051780571,262.948219428961
2013-02-07,19770,19764.4761906216,5.5238093784185
2013-02-08,19700,19771.8584929446,-71.8584929445667
2013-02-18,19810,19779.1948816205,30.8051183795246
2013-02-19,20030,19786.4815210262,243.518478973776
2013-02-20,19960,19793.7145882725,166.285411727535
2013-02-21,19815,19800.8903611306,14.1096388694127
2013-02-22,19895,19808.0051861075,86.9948138924718
2013-02-25,19800,19815.0554155428,-15.0554155428416
2013-02-26,19675,19822.037437736,-147.037437735965
2013-02-27,19715,19828.9476347633,-113.947634763273
2013-02-28,19875,19835.7823279215,39.2176720785391
2013-03-01,19840,19842.5377914063,-2.53779140625117
2013-03-04,20090,19849.2103156242,240.789684375755
2013-03-05,20100,19855.7961899328,244.203810067239
2013-03-06,20160,19862.2918032221,297.708196777947
2013-03-07,20135,19868.6936453266,266.306354673431
2013-03-08,20250,19874.9983291413,375.001670858691
2013-03-11,20155,19881.2025776414,273.797422358573
2013-03-12,20100,19887.3032688129,212.696731187123
2013-03-13,20300,19893.2973938183,406.702606181676
2013-03-14,20300,19899.1820317407,400.817968259273
2013-03-15,20370,19904.9544297776,465.045570222448
2013-03-18,20140,19910.6120008084,229.387999191589
2013-03-19,20160,19916.1523499439,243.847650056067
2013-03-20,20160,19921.5731771145,238.426822885541
2013-03-21,20205,19926.8722830472,278.127716952811
2013-03-22,20160,19932.0475670258,227.952432974249
2013-03-25,20140,19937.0970433,202.902956699986
2013-03-26,20275,19942.0188203463,332.981179653651
2013-03-27,20260,19946.8110905134,313.188909486592
2013-03-28,20235,19951.4721837906,283.527816209439
2013-03-29,20305,19956.0005596269,348.99944037307
2013-04-01,20280,19960.3947946707,319.605205329277
2013-04-02,20270,19964.6536098325,305.346390167464
2013-04-03,20220,19968.7758581345,251.224141865485
2013-04-08,20305,19972.7605188172,332.239481182767
2013-04-09,20275,19976.6066749669,298.393325033115
2013-04-10,20385,19980.3135470043,404.686452995732
2013-04-11,20305,19983.8804786937,321.119521306304
2013-04-12,20260,19987.306981081,272.69301891895
2013-04-15,20170,19990.5926979501,179.407302049923
2013-04-16,20165,19993.7373858044,171.262614195559
2013-04-17,20185,19996.7408753078,188.259124692216
2013-04-18,20160,19999.6030679169,160.396932083128
2013-04-19,19885,20002.323942907,-117.323942907042
2013-04-22,19955,20004.9035458555,-49.9035458555124
2013-04-23,19930,20007.3418738424,-77.3418738424027
2013-04-24,19875,20009.6389033199,-134.638903319918
2013-04-25,19830,20011.7945787698,-181.794578769807
2013-04-26,19910,20013.8087890196,-103.808789019565
2013-05-02,19870,20015.6813477506,-145.681347750591
2013-05-03,19985,20017.4120257335,-32.4120257334855
2013-05-06,20065,20019.0005335202,45.9994664798064
2013-05-07,20070,20020.4465682648,49.5534317352057
2013-05-08,20090,20021.7498461355,68.2501538644718
2013-05-09,20175,20022.9101037842,152.089896215762
2013-05-10,20310,20023.9271060745,286.072893925526
2013-05-13,20175,20024.800680738,150.199319262021
2013-05-14,20170,20025.5307737572,144.469226242779
2013-05-15,20145,20026.1173932011,118.882606798865
2013-05-16,20120,20026.5606068565,93.4393931434588
2013-05-17,20165,20026.8605316515,138.13946834854
2013-05-20,20240,20027.0173231377,212.982676862322
2013-05-21,20210,20027.0311939687,182.968806031318
2013-05-22,20165,20026.9024448362,138.097555163806
2013-05-23,20150,20026.6314520643,123.368547935741
2013-05-24,20155,20026.2186490603,128.781350939732
2013-05-27,20150,20025.6645202279,124.335479772081
2013-05-28,20190,20024.9696032033,165.03039679669
2013-05-29,20135,20024.134487018,110.865512981964
2013-05-30,20100,20023.159828921,76.8401710790211
2013-05-31,20120,20022.0463319881,97.9536680118589
2013-06-03,20165,20020.7947310579,144.205268942071
2013-06-04,20210,20019.4058014591,190.594198540893
2013-06-05,20215,20017.8803781289,197.119621871063
2013-06-06,20205,20016.2193747888,188.780625211231
2013-06-07,20230,20014.4237866412,215.576213358802
2013-06-13,20345,20012.4946869234,332.505313076647
2013-06-14,20065,20010.4332379825,54.5667620174637
2013-06-17,19885,20008.2407396108,-123.240739610768
2013-06-18,19965,20005.9185141556,-40.918514155608
2013-06-19,19980,20003.4678330215,-23.467833021526
2013-06-20,19910,20000.8899506996,-90.8899506996201
2013-06-21,19925,19998.1861119797,-73.186111979671
2013-06-24,19990,19995.3575240814,-5.35752408143697
2013-06-25,20010,19992.4053639727,17.5946360273453
2013-06-26,20035,19989.3308064064,45.6691935936306
2013-06-27,20045,19986.1350334085,58.864966591468
2013-06-28,19950,19982.8192458827,-32.8192458826562
2013-07-01,19950,19979.384669065,-29.38466906502
2013-07-02,19975,19975.8325146258,-0.832514625832204
2013-07-03,19995,19972.1639820884,22.8360179116187
2013-07-04,20010,19968.3802706323,41.6197293677323
2013-07-05,19990,19964.4825888762,25.5174111237515
2013-07-08,20000,19960.4721626431,39.5278373568594
2013-07-09,19900,19956.3502283036,-56.3502283036087
2013-07-10,19715,19952.1180385677,-237.118038567746
2013-07-11,19820,19947.7768228523,-127.776822852286
2013-07-12,19785,19943.3277125594,-158.327712559421
2013-07-15,19780,19938.7717862734,-158.771786273401
2013-07-16,19860,19934.1100571319,-74.1100571318691
2013-07-17,19860,19929.3434726429,-69.3434726428999
2013-07-18,19880,19924.4729496802,-44.4729496802116
2013-07-19,19905,19919.4993764538,-14.4993764537844
2013-07-22,19920,19914.4236227905,5.57637720954496
2013-07-23,19905,19909.2465525236,-4.24655252357713
2013-07-24,19960,19903.9690317915,56.0309682085311
2013-07-25,19980,19898.5919249769,81.4080750230863
2013-07-26,19815,19893.1161196233,-78.1161196232794
2013-07-29,19705,19887.5425369259,-182.542536925876
2013-07-30,19765,19881.8720657895,-116.872065789457
2013-07-31,19840,19876.1055196629,-36.1055196628659
2013-08-01,19820,19870.2436636849,-50.24366368492
2013-08-02,19835,19864.2872480697,-29.287248069698
2013-08-05,19835,19858.2370022625,-23.2370022625277
2013-08-06,19835,19852.0936436028,-17.0936436028379
2013-08-07,19765,19845.8578798244,-80.8578798244502
2013-08-08,19765,19839.5304115957,-74.530411595719
2013-08-09,19795,19833.1119061613,-38.1119061612875
2013-08-12,19720,19826.6029999581,-106.602999958069
2013-08-13,19810,19820.0043136692,-10.004313669233
2013-08-14,19850,19813.3164239122,36.6835760878168
2013-08-15,19765,19806.5399031691,-41.5399031691082
2013-08-16,19810,19799.6753390859,10.3246609141223
2013-08-19,19825,19792.7233021373,32.27669786272
2013-08-20,19830,19785.6843670659,44.3156329341448
2013-08-21,19770,19778.5591219562,-8.55912195622803
2013-08-22,19755,19771.3481732111,-16.3481732110519
2013-08-23,19780,19764.0521236952,15.9478763047513
2013-08-26,19940,19756.6715695158,183.328430484186
2013-08-27,19900,19749.207113372,150.792886628016
2013-08-28,19890,19741.6594337438,148.340566256175
2013-08-29,19855,19734.0292714431,120.970728556951
2013-08-30,19860,19726.3174285993,133.68257140071
2013-09-02,19870,19718.5247573465,151.475242653515
2013-09-03,19895,19710.652165078,184.347834922033
2013-09-04,19700,19702.7006218005,-2.70062180050559
2013-09-05,19655,19694.6711737229,-39.6711737228534
2013-09-06,19640,19686.5648659378,-46.5648659378108
2013-09-09,19705,19678.3827271392,26.617272860836
2013-09-10,19685,19670.125766773,14.874233226992
2013-09-11,19670,19661.7950052879,8.20499471208809
2013-09-12,19675,19653.3914692809,21.6085307191207
2013-09-13,19695,19644.9161887405,50.0838112595163
2013-09-16,19740,19636.3702025873,103.629797412684
2013-09-17,19755,19627.7545704446,127.24542955536
2013-09-18,19790,19619.0703947721,170.929605227852
2013-09-23,19800,19610.3188306276,189.681169372371
2013-09-24,19770,19601.5011037243,168.498896275703
2013-09-25,19770,19592.6185181821,177.381481817889
2013-09-26,19780,19583.6724477715,196.327552228542
2013-09-27,19860,19574.6643395852,285.335660414798
2013-09-30,19925,19565.5957218701,359.404278129862
2013-10-08,19935,19556.4682408193,378.531759180654
2013-10-09,20045,19547.2836911891,497.716308810867
2013-10-10,19995,19538.0440242056,456.955975794382
2013-10-11,20000,19528.7513968309,471.24860316913
2013-10-14,18945,19519.4081549141,-574.40815491414
2013-10-15,18975,19510.0168391,-535.016839099956
2013-10-16,18955,19500.5797525956,-545.579752595571
2013-10-17,18770,19491.0989774539,-721.098977453901
2013-10-18,18770,19481.5763702069,-711.576370206915
2013-10-21,18760,19472.0134893134,-712.01348931339
2013-10-22,18750,19462.4115990951,-712.411599095126
2013-10-23,18685,19452.771669556,-767.771669555974
2013-10-24,18610,19443.0943762177,-833.094376217662
2013-10-25,18595,19433.3800772359,-838.380077235918
2013-10-28,18530,19423.6287863987,-893.628786398708
2013-10-29,18525,19413.8401709415,-888.84017094147
2013-10-30,18570,19404.0135287094,-834.01352870941
2013-10-31,18685,19394.1477901369,-709.147790136875
2013-11-01,18700,19384.2415409106,-684.241540910639
2013-11-04,18665,19374.2930735843,-709.293073584287
2013-11-05,18635,19364.3003978734,-729.300397873401
2013-11-06,18535,19354.2612303003,-819.261230300337
2013-11-07,18550,19344.172985924,-794.172985924042
2013-11-08,18645,19334.0327411538,-689.03274115383
2013-11-11,18690,19323.83724412,-633.837244119963
2013-11-12,18615,19313.5829581339,-698.582958133929
2013-11-13,18660,19303.2660845047,-643.266084504694
2013-11-14,18700,19292.882535775,-592.882535774957
2013-11-15,18620,19282.4279585871,-662.427958587123
2013-11-18,18420,19271.8977545098,-851.897754509841
2013-11-19,18410,19261.2870512907,-851.287051290688
2013-11-20,18550,19250.5906245368,-700.590624536797
2013-11-21,18615,19239.8028979676,-624.802897967585
2013-11-22,18610,19228.9180057066,-618.91800570659
2013-11-25,18540,19217.9298236089,-677.929823608856
2013-11-26,18600,19206.8319716937,-606.831971693685
2013-11-27,18555,19195.617789751,-640.61778975104
2013-11-28,18610,19184.2803667316,-574.28036673161
2013-11-29,18690,19172.8125267799,-482.812526779912
2013-12-02,18785,19161.2068566565,-376.20685665648
2013-12-03,18730,19149.4557435461,-419.455743546122
2013-12-04,18760,19137.5514191253,-377.551419125303
2013-12-05,18735,19125.4859416837,-390.485941683712
2013-12-06,18795,19113.2512134473,-318.251213447262
2013-12-09,18820,19100.8389752303,-280.838975230292
2013-12-10,18805,19088.2408362947,-283.240836294731
2013-12-11,18810,19075.448289815,-265.448289815039
2013-12-12,18815,19062.4527118854,-247.452711885359
2013-12-13,18805,19049.2453688746,-244.24536887461
2013-12-16,18780,19035.8174248638,-255.817424863827
2013-12-17,18780,19022.1599429743,-242.159942974272
2013-12-18,18790,19008.2638805808,-218.263880580806
2013-12-19,18845,18994.1200949602,-149.120094960217
2013-12-20,18840,18979.7193531672,-139.719353167222
2013-12-23,18795,18965.0523606165,-170.052360616516
2013-12-24,18840,18950.1097649693,-110.109764969323
2013-12-25,18870,18934.8821435926,-64.882143592564
2013-12-26,18980,18919.3600283387,60.6399716613254
2013-12-27,19315,18903.5339242408,411.466075759155
2013-12-30,19195,18887.3943613981,307.605638601945
2013-12-31,19345,18870.9320399933,474.067960006714
2014-01-02,19385,18854.1377873607,530.862212639282
2014-01-03,19325,18837.0026267958,487.997373204227
2014-01-06,19280,18819.5178010299,460.482198970124
2014-01-07,19495,18801.6747545141,693.325245485868
2014-01-08,19760,18783.4651220436,976.534877956377
2014-01-09,19695,18764.8808250064,930.119174993641
2014-01-10,19625,18745.9141884515,879.085811548542
2014-01-13,19760,18726.557921901,1033.44207809895
2014-01-14,19885,18706.805098256,1178.19490174396
2014-01-15,19845,18686.6492176014,1158.35078239857
2014-01-16,19770,18666.0842670392,1103.9157329608
2014-01-17,19860,18645.1047124884,1214.89528751163
2014-01-20,19810,18623.7054761814,1186.29452381859
2014-01-21,19810,18601.8819825408,1208.11801745921
2014-01-22,19805,18579.6301463546,1225.36985364537
2014-01-23,19775,18556.946381798,1218.05361820202
2014-01-24,19850,18533.8276095648,1316.17239043524
2014-01-27,19810,18510.2712538444,1299.72874615561
2014-01-28,19700,18486.2752828775,1213.72471712254
2014-01-29,19745,18461.838202161,1283.16179783899
2014-01-30,19755,18436.9590188964,1318.04098110361
2014-02-07,19880,18411.6372706939,1468.36272930612
2014-02-10,20055,18385.8730399876,1669.12696001237
2014-02-11,19940,18359.6670161749,1580.33298382509
2014-02-12,20015,18333.0205786014,1681.97942139861
2014-02-13,19915,18305.935759859,1609.06424014101
2014-02-14,20065,18278.4152878041,1786.58471219589
2014-02-17,20005,18250.4625554155,1754.53744458446
2014-02-18,19960,18222.0816941722,1737.91830582776
2014-02-19,20045,18193.2775608103,1851.7224391897
2014-02-20,19970,18164.0557304504,1805.94426954959
2014-02-21,19985,18134.4225436413,1850.57745635872
2014-02-24,19800,18104.3850874356,1695.61491256436
2014-02-25,19775,18073.9512138415,1701.0487861585
2014-02-26,19565,18043.1294757656,1521.87052423442
2014-02-27,19400,18011.9291292597,1388.07087074033
2014-02-28,18765,17980.3600594548,784.639940545164
2014-03-03,19190,17948.4327252562,1241.56727474377
2014-03-04,19300,17916.1579099068,1383.84209009315
2014-03-05,19370,17883.5469098638,1486.45309013624
2014-03-06,19300,17850.6115936087,1449.3884063913
2014-03-07,19350,17817.3644440635,1532.63555593648
2014-03-10,19030,17783.8185432683,1246.18145673172
2014-03-11,18985,17749.9876067938,1235.01239320621
2014-03-12,18820,17715.8858653316,1104.11413466835
2014-03-13,18930,17681.5280600787,1248.4719399213
2014-03-14,18925,17646.9293886268,1278.07061137321
2014-03-17,18960,17612.1055646367,1347.89443536332
2014-03-18,16140,17577.0728300724,-1437.07283007237
2014-03-19,16180,17541.847984063,-1361.84798406299
2014-03-20,16185,17506.4472317092,-1321.44723170924
2014-03-21,16220,17470.8862151788,-1250.88621517883
2014-03-24,16170,17435.1800304068,-1265.18003040679
2014-03-25,15980,17399.3432562614,-1419.34325626143
2014-03-26,15985,17363.3899486368,-1378.38994863675
2014-03-27,15770,17327.3335767273,-1557.33357672733
2014-03-28,15800,17291.1870399567,-1491.18703995665
2014-03-31,15970,17254.9625940095,-1284.96259400948
2014-04-01,15930,17218.6718781735,-1288.67187817347
2014-04-02,15860,17182.3260005845,-1322.3260005845
2014-04-03,15770,17145.9355366933,-1375.93553669326
2014-04-04,15835,17109.5105153542,-1274.51051535423
2014-04-08,16210,17073.0603966653,-863.060396665317
2014-04-09,16075,17036.5941138931,-961.594113893076
2014-04-10,16050,17000.1202435496,-950.12024354957
2014-04-11,16110,16963.6469646625,-853.646964662538
2014-04-14,16140,16927.1820635183,-787.182063518251
2014-04-15,16210,16890.7329735396,-680.732973539588
2014-04-16,16235,16854.30680276,-619.306802760023
2014-04-17,16305,16817.9103778255,-512.910377825473
2014-04-18,16210,16781.5502693853,-571.55026938527
2014-04-21,16050,16745.2328360722,-695.232836072187
2014-04-22,15995,16708.9642002631,-713.96420026308
2014-04-23,15960,16672.7501969537,-712.750196953657
2014-04-24,16050,16636.5963660154,-586.596366015418
2014-04-25,16050,16600.5079526975,-550.507952697535
2014-04-28,16180,16564.489959774,-384.489959773966
2014-04-29,16105,16528.5471624608,-423.547162460816
2014-04-30,16150,16492.6841770415,-342.684177041545
2014-05-05,16130,16456.9054447221,-326.905444722146
2014-05-06,16035,16421.2152650565,-386.21526505646
2014-05-07,16020,16385.6178024692,-365.617802469225
2014-05-08,16005,16350.1170617392,-345.117061739178
2014-05-09,16025,16314.7168965134,-289.716896513358
2014-05-12,15910,16279.4210177811,-369.421017781113
2014-05-13,15940,16244.2330167747,-304.23301677471
2014-05-14,16055,16209.1563320225,-154.156332022515
2014-05-15,15995,16174.1942762952,-179.194276295223
2014-05-16,15910,16139.3500986415,-229.350098641527
2014-05-19,15820,16104.6269740384,-284.626974038418
2014-05-20,15880,16070.0279826588,-190.027982658821
2014-05-21,15905,16035.5560870221,-130.556087022095
2014-05-22,15870,16001.2141710979,-131.214171097898
2014-05-23,15860,15967.0050648891,-107.00506488913
2014-05-26,15855,15932.9315441598,-77.9315441598158
2014-05-27,15825,15898.9963404429,-73.9963404428966
2014-05-28,15730,15865.2021530573,-135.202153057332
2014-05-29,15730,15831.5516507348,-101.551650734823
2014-05-30,15710,15798.04744632,-88.0474463199651
2014-06-03,15495,15764.6921106802,-269.692110680246
2014-06-04,15445,15731.4881782877,-286.488178287714
2014-06-05,15340,15698.4380721345,-358.438072134544
2014-06-06,15450,15665.54409679,-215.544096789967
2014-06-09,15385,15632.8084086598,-247.808408659825
2014-06-10,15475,15600.233075052,-125.233075052008
2014-06-11,15515,15567.8200608412,-52.8200608412
2014-06-12,15440,15535.5712791351,-95.5712791350749
2014-06-13,15455,15503.4886212082,-48.4886212081868
2014-06-16,15625,15471.5739388294,153.426061170586
2014-06-17,15545,15439.8290637241,105.170936275858
2014-06-18,15395,15408.2558910387,-13.2558910386869
2014-06-19,15490,15376.8563593919,113.143640608098
2014-06-20,15470,15345.6324019242,124.367598075841
2014-06-23,15485,15314.5859985445,170.414001455541
