"SPXDate","SPXClose","SPX_hpft","SPX_hpfc"
2013-05-13,1633.77,1599.97817082534,33.7918291746593
2013-05-14,1650.34,1601.35471163364,48.9852883663586
2013-05-15,1658.78,1602.72448608718,56.0555139128171
2013-05-16,1650.47,1604.08744165627,46.3825583437254
2013-05-17,1667.47,1605.44354898229,62.0264510177063
2013-05-20,1666.29,1606.79279787934,59.4972021206589
2013-05-21,1669.16,1608.13520380075,61.0247961992483
2013-05-22,1655.35,1609.47080679359,45.8791932064056
2013-05-23,1650.51,1610.79967213014,39.7103278698589
2013-05-24,1649.6,1612.12188404728,37.4781159527203
2013-05-28,1660.06,1613.43754319654,46.6224568034574
2013-05-29,1648.36,1614.74676572142,33.6132342785753
2013-05-30,1654.41,1616.04968703727,38.3603129627295
2013-05-31,1630.74,1617.34645645376,13.3935435462418
2013-06-03,1640.42,1618.63723913721,21.7827608627932
2013-06-04,1631.38,1619.92220579026,11.45779420974
2013-06-05,1608.9,1621.20153611969,-12.3015361196915
2013-06-06,1622.56,1622.47541456848,0.0845854315190131
2013-06-07,1643.38,1623.74402049463,19.6359795053668
2013-06-10,1642.81,1625.00753329111,17.8024667088867
2013-06-11,1626.13,1626.26614046761,-0.136140467609935
2013-06-12,1612.52,1627.52003689265,-15.0000368926532
2013-06-13,1636.36,1628.76941737848,7.59058262152059
2013-06-14,1626.73,1630.01447053692,-3.28447053691896
2013-06-17,1639.04,1631.25538811745,7.78461188255306
2013-06-18,1651.81,1632.49236051186,19.3176394881369
2013-06-19,1628.93,1633.72558132982,-4.79558132982232
2013-06-20,1588.19,1634.95525216611,-46.7652521661068
2013-06-21,1592.43,1636.1815726332,-43.7515726332039
2013-06-24,1573.09,1637.40472301272,-64.3147230127237
2013-06-25,1588.03,1638.62486550113,-50.5948655011351
2013-06-26,1603.26,1639.84213570979,-36.5821357097902
2013-06-27,1613.2,1641.05664833615,-27.856648336154
2013-06-28,1606.28,1642.26850295611,-35.9885029561115
2013-07-01,1614.96,1643.47778763073,-28.517787630727
2013-07-02,1614.08,1644.68457554486,-30.6045755448581
2013-07-03,1615.41,1645.88892809526,-30.4789280952618
2013-07-05,1631.89,1647.090894028,-15.2008940280024
2013-07-08,1640.46,1648.29050949037,-7.83050949036998
2013-07-09,1652.32,1649.48780434622,2.83219565378219
2013-07-10,1652.62,1650.68280522259,1.937194777411
2013-07-11,1675.02,1651.87553991723,23.1444600827682
2013-07-12,1680.19,1653.06603702866,27.1239629713426
2013-07-15,1682.5,1654.25433472237,28.2456652776308
2013-07-16,1676.26,1655.44048237582,20.8195176241786
2013-07-17,1680.91,1656.62454104209,24.2854589579059
2013-07-18,1689.37,1657.80658038022,31.5634196197838
2013-07-19,1692.09,1658.98668008785,33.1033199121508
2013-07-22,1695.53,1660.16493290971,35.3650670902943
2013-07-23,1692.39,1661.34144527408,31.0485547259236
2013-07-24,1685.94,1662.51633822775,23.4236617722479
2013-07-25,1690.25,1663.68974565175,26.5602543482548
2013-07-26,1691.65,1664.86181110947,26.7881888905342
2013-07-29,1685.33,1666.03268914327,19.2973108567329
2013-07-30,1685.96,1667.20254536866,18.7574546313395
2013-07-31,1685.73,1668.3715533779,17.3584466221043
2013-08-01,1706.87,1669.5398945168,37.330105483204
2013-08-02,1709.67,1670.70775730647,38.9622426935319
2013-08-05,1707.14,1671.87534569878,35.2646543012158
2013-08-06,1697.37,1673.04287975104,24.3271202489599
2013-08-07,1690.91,1674.21059409752,16.6994059024778
2013-08-08,1697.48,1675.37873342837,22.1012665716304
2013-08-09,1691.42,1676.54754933659,14.8724506634142
2013-08-12,1689.47,1677.71730255095,11.7526974490515
2013-08-13,1694.16,1678.88825994791,15.2717400520943
2013-08-14,1685.39,1680.060693262,5.32930673799914
2013-08-15,1661.32,1681.2348805405,-19.9148805405022
2013-08-16,1655.83,1682.41110203359,-26.58110203359
2013-08-19,1646.06,1683.58962975944,-37.5296297594447
2013-08-20,1652.35,1684.77072474869,-32.4207247486907
2013-08-21,1642.8,1685.9546325187,-43.1546325187018
2013-08-22,1656.96,1687.14158518543,-30.1815851854287
2013-08-23,1663.5,1688.33179702644,-24.8317970264359
2013-08-26,1656.78,1689.52546984343,-32.7454698434337
2013-08-27,1630.48,1690.72279517367,-60.2427951736691
2013-08-28,1634.96,1691.92395101872,-56.9639510187237
2013-08-29,1638.17,1693.12909047824,-54.9590904782353
2013-08-30,1632.97,1694.33834310522,-61.3683431052209
2013-09-03,1639.77,1695.55181573484,-55.7818157348391
2013-09-04,1653.08,1696.76958983503,-43.6895898350311
2013-09-05,1655.08,1697.99172381579,-42.9117238157907
2013-09-06,1655.17,1699.21825802758,-44.0482580275773
2013-09-09,1671.71,1700.44921508288,-28.7392150828763
2013-09-10,1683.99,1701.68459938639,-17.69459938639
2013-09-11,1689.13,1702.92440346319,-13.7944034631912
2013-09-12,1683.42,1704.16861252411,-20.7486125241117
2013-09-13,1687.99,1705.41720607794,-17.4272060779352
2013-09-16,1697.6,1706.6701550568,-9.07015505680007
2013-09-17,1704.76,1707.92742318915,-3.16742318914659
2013-09-18,1725.52,1709.18897045416,16.3310295458379
2013-09-19,1722.34,1710.45475552177,11.8852444782312
2013-09-20,1709.91,1711.72474381246,-1.81474381245832
2013-09-23,1701.84,1712.99890565962,-11.1589056596235
2013-09-24,1697.42,1714.2772106465,-16.857210646505
2013-09-25,1692.77,1715.5596237437,-22.7896237437
2013-09-26,1698.67,1716.84610295371,-18.1761029537133
2013-09-27,1691.75,1718.13659685874,-26.386596858736
2013-09-30,1681.55,1719.43104652769,-37.8810465276886
2013-10-01,1695,1720.72938212234,-25.7293821223418
2013-10-02,1693.87,1722.03151814595,-28.1615181459526
2013-10-03,1678.66,1723.33735846629,-44.6773584662927
2013-10-04,1690.5,1724.6467953103,-34.1467953102992
2013-10-07,1676.12,1725.95970243708,-49.8397024370774
2013-10-08,1655.45,1727.27593949082,-71.8259394908176
2013-10-09,1656.4,1728.595345514,-72.1953455139966
2013-10-10,1692.56,1729.91772985912,-37.3577298591194
2013-10-11,1703.2,1731.24287203605,-28.0428720360528
2013-10-14,1710.14,1732.57053611246,-22.430536112462
2013-10-15,1698.06,1733.90047456423,-35.8404745642286
2013-10-16,1721.54,1735.23243059535,-13.6924305953545
2013-10-17,1733.15,1736.56613259483,-3.41613259482861
2013-10-18,1744.5,1737.90130329174,6.5986967082639
2013-10-21,1744.66,1739.23766400307,5.42233599692513
2013-10-22,1754.67,1740.57493877347,14.0950612265251
2013-10-23,1746.38,1741.91285388894,4.46714611105705
2013-10-24,1752.07,1743.25114146182,8.81885853818294
2013-10-25,1759.77,1744.58953545098,15.1804645490249
2013-10-28,1762.11,1745.92777346066,16.1822265393441
2013-10-29,1771.95,1747.26559937009,24.684400629908
2013-10-30,1763.31,1748.6027637476,14.7072362524031
2013-10-31,1756.54,1749.93902736503,6.60097263497466
2013-11-01,1761.64,1751.27415707361,10.3658429263927
2013-11-04,1767.93,1752.60792245315,15.3220775468457
2013-11-05,1762.97,1753.9400973683,9.02990263170248
2013-11-06,1770.49,1755.2704620172,15.2195379828011
2013-11-07,1747.15,1756.59880033062,-9.44880033062092
2013-11-08,1770.61,1757.92490253047,12.6850974695314
2013-11-11,1771.89,1759.24855493289,12.6414450671073
2013-11-12,1767.69,1760.56954909756,7.12045090243767
2013-11-13,1782,1761.8876818096,20.1123181903983
2013-11-14,1790.62,1763.20275279744,27.4172472025589
2013-11-15,1798.18,1764.51457010314,33.6654298968612
2013-11-18,1791.53,1765.82295310195,25.7070468980521
2013-11-19,1787.87,1767.12773508504,20.7422649149582
2013-11-20,1781.37,1768.42875996987,12.9412400301346
2013-11-21,1795.85,1769.72588024787,26.1241197521313
2013-11-22,1804.76,1771.01895375991,33.7410462400927
2013-11-25,1802.48,1772.30784914548,30.1721508545174
2013-11-26,1802.75,1773.5924489913,29.1575510087003
2013-11-27,1807.23,1774.87264835601,32.3573516439938
2013-11-29,1805.81,1776.14835435081,29.6616456491878
2013-12-02,1800.9,1777.41948746215,23.4805125378497
2013-12-03,1795.15,1778.6859804374,16.464019562602
2013-12-04,1792.81,1779.94777572984,12.862224270158
2013-12-05,1785.03,1781.2048225983,3.82517740169771
2013-12-06,1805.09,1782.45707561833,22.632924381672
2013-12-09,1808.37,1783.70449094667,24.6655090533275
2013-12-10,1802.62,1784.94703409562,17.6729659043809
2013-12-11,1782.22,1786.18468077317,-3.96468077316953
2013-12-12,1775.5,1787.41741399262,-11.9174139926195
2013-12-13,1775.32,1788.64521512843,-13.3252151284285
2013-12-16,1786.54,1789.86806062888,-3.32806062887874
2013-12-17,1781,1791.08592143414,-10.0859214341393
2013-12-18,1810.65,1792.2987671087,18.351232891305
2013-12-19,1809.6,1793.50656304793,16.0934369520726
2013-12-20,1818.32,1794.70928223286,23.6107177671397
2013-12-23,1827.99,1795.9069042969,32.083095703097
2013-12-24,1833.32,1797.0994186332,36.2205813668007
2013-12-26,1842.02,1798.28682789674,43.7331721032627
2013-12-27,1841.4,1799.46914971466,41.9308502853447
2013-12-30,1841.07,1800.64641979161,40.4235802083902
2013-12-31,1848.36,1801.81869116478,46.5413088352153
2014-01-02,1831.98,1802.98603358087,28.9939664191287
2014-01-03,1831.37,1804.14853602482,27.2214639751763
2014-01-06,1826.77,1805.30629946658,21.4637005334195
2014-01-07,1837.88,1806.45943612831,31.4205638716898
2014-01-08,1837.49,1807.60806710441,29.8819328955865
2014-01-09,1838.13,1808.75232647729,29.3776735227068
2014-01-10,1842.37,1809.89236068135,32.4776393186473
2014-01-13,1819.2,1811.02832829453,8.17167170546747
2014-01-14,1838.88,1812.16040131972,26.7195986802794
2014-01-15,1848.38,1813.28875513765,35.0912448623453
2014-01-16,1845.89,1814.41357617388,31.4764238261199
2014-01-17,1838.7,1815.53506535924,23.1649346407576
2014-01-21,1843.8,1816.65343663568,27.1465633643172
2014-01-22,1844.86,1817.76891352059,27.0910864794056
2014-01-23,1828.46,1818.88173075266,9.57826924733952
2014-01-24,1790.29,1819.99213426894,-29.7021342689376
2014-01-27,1781.56,1821.10037396575,-39.5403739657519
2014-01-28,1792.5,1822.20668746176,-29.7066874617623
2014-01-29,1774.2,1823.31129603123,-49.1112960312283
2014-01-30,1794.19,1824.41440866885,-30.2244086688544
2014-01-31,1782.59,1825.51621406872,-42.926214068716
2014-02-03,1741.89,1826.61688843133,-84.7268884313297
2014-02-04,1755.2,1827.71659021324,-72.5165902132417
2014-02-05,1751.64,1828.81544284831,-77.1754428483096
2014-02-06,1773.43,1829.91353979495,-56.4835397949477
2014-02-07,1797.02,1831.01094261035,-33.9909426103492
2014-02-10,1799.84,1832.10768950368,-32.2676895036796
2014-02-11,1819.75,1833.20380463362,-13.4538046336163
2014-02-12,1819.26,1834.29929882067,-15.0392988206731
2014-02-13,1829.83,1835.3941773241,-5.56417732409942
2014-02-14,1838.63,1836.48843918651,2.14156081349388
2014-02-18,1840.76,1837.58208115049,3.17791884950564
2014-02-19,1828.75,1838.6751008439,-9.92510084390183
2014-02-20,1839.78,1839.76749720819,0.0125027918091783
2014-02-21,1836.25,1840.85926508218,-4.60926508218488
2014-02-24,1847.61,1841.95039930987,5.65960069012616
2014-02-25,1845.12,1843.04089282997,2.07910717003377
2014-02-26,1845.16,1844.13074092062,1.02925907938144
2014-02-27,1854.29,1845.21993971941,9.07006028058914
2014-02-28,1859.45,1846.30848578937,13.1415142106271
2014-03-03,1845.73,1847.39637944274,-1.66637944273685
2014-03-04,1873.91,1848.4836264239,25.4263735760954
2014-03-05,1873.81,1849.57023178847,24.2397682115328
2014-03-06,1877.03,1850.65621110225,26.3737888977469
2014-03-07,1878.04,1851.74158995084,26.2984100491623
2014-03-10,1877.17,1852.82640482166,24.3435951783385
2014-03-11,1867.63,1853.91070307287,13.7192969271326
2014-03-12,1868.2,1854.99454212526,13.2054578747365
2014-03-13,1846.34,1856.07798507066,-9.73798507066341
2014-03-14,1841.13,1857.16110045948,-16.0311004594847
2014-03-17,1858.83,1858.24395281686,0.586047183144349
2014-03-18,1872.25,1859.32660004129,12.9233999587101
2014-03-19,1860.77,1860.40910027355,0.36089972644826
2014-03-20,1872.01,1861.49151699642,10.5184830035823
2014-03-21,1866.52,1862.57391384185,3.9460861581538
2014-03-24,1857.44,1863.65635878971,-6.21635878971367
2014-03-25,1865.62,1864.73892145105,0.881078548949977
2014-03-26,1852.56,1865.82166886729,-13.2616688672919
2014-03-27,1849.04,1866.90466844408,-17.8646684440787
2014-03-28,1857.62,1867.98798210521,-10.3679821052101
2014-03-31,1872.34,1869.07166438995,3.26833561005219
2014-04-01,1885.52,1870.15576555185,15.3642344481502
2014-04-02,1890.9,1871.24033719547,19.6596628045313
2014-04-03,1888.77,1872.32543727632,16.4445627236822
2014-04-04,1865.09,1873.41113187642,-8.3211318764215
2014-04-07,1845.04,1874.49749387533,-29.4574938753282
2014-04-08,1851.96,1875.58459271296,-23.6245927129604
2014-04-09,1872.18,1876.6724856527,-4.49248565270143
2014-04-10,1833.08,1877.76122019248,-44.6812201924778
2014-04-11,1815.69,1878.8508419732,-63.1608419731983
2014-04-14,1830.61,1879.94137816636,-49.3313781663584
2014-04-15,1842.98,1881.0328298353,-38.0528298352979
2014-04-16,1862.31,1882.12517765175,-19.8151776517482
2014-04-17,1864.85,1883.21838655793,-18.3683865579327
2014-04-21,1871.89,1884.31241330528,-12.4224133052774
2014-04-22,1879.55,1885.40720705245,-5.85720705245205
2014-04-23,1875.39,1886.50271182321,-11.112711823205
2014-04-24,1878.61,1887.59886922015,-8.98886922014781
2014-04-25,1863.4,1888.69561625234,-25.2956162523447
2014-04-28,1869.43,1889.79288621322,-20.3628862132234
2014-04-29,1878.33,1890.89060194002,-12.5606019400202
2014-04-30,1883.95,1891.98867785277,-8.03867785277344
2014-05-01,1883.68,1893.08702317947,-9.40702317947393
2014-05-02,1881.14,1894.18554382525,-13.045543825246
2014-05-05,1884.66,1895.28414180673,-10.6241418067291
2014-05-06,1867.72,1896.38271374806,-28.6627137480589
2014-05-07,1878.21,1897.48115188178,-19.2711518817784
2014-05-08,1875.63,1898.57933659242,-22.9493365924172
2014-05-09,1878.48,1899.67714029859,-21.1971402985866
2014-05-12,1896.65,1900.77442593256,-4.12442593256275
2014-05-13,1897.45,1901.87104766458,-4.42104766457843
2014-05-14,1888.53,1902.96685795999,-14.4368579599948
2014-05-15,1870.85,1904.06170745669,-33.2117074566869
2014-05-16,1877.86,1905.15544082492,-27.2954408249157
2014-05-19,1885.08,1906.24788900656,-21.1678890065594
2014-05-20,1872.83,1907.33887166066,-34.5088716606551
2014-05-21,1888.03,1908.42819969629,-20.3981996962865
2014-05-22,1892.49,1909.51566975796,-17.0256697579571
2014-05-23,1900.53,1910.60107005838,-10.0710700583795
2014-05-27,1920.03,1911.68418177254,8.34581822746455
2014-05-28,1909.78,1912.76478191243,-2.98478191242912
2014-05-29,1920.03,1913.84265093989,6.18734906010883
2014-05-30,1923.57,1914.91756808296,8.65243191704056
2014-06-02,1924.97,1915.98931512729,8.98068487271397
2014-06-03,1924.24,1917.05767743508,7.18232256491981
2014-06-04,1927.88,1918.12244408081,9.75755591918995
2014-06-05,1940.46,1919.18340710782,21.2765928921762
2014-06-06,1949.44,1920.24036259286,29.1996374071436
2014-06-09,1951.27,1921.29311540752,29.9768845924785
2014-06-10,1950.79,1922.34148249339,28.4485175066096
2014-06-11,1943.89,1923.38529318328,20.5047068167237
2014-06-12,1930.11,1924.42438856946,5.68561143053538
2014-06-13,1936.16,1925.45861822007,10.7013817799281
2014-06-16,1937.78,1926.4878340534,11.2921659465988
2014-06-17,1941.99,1927.51189241126,14.4781075887371
2014-06-18,1956.98,1928.53065430323,28.4493456967695
2014-06-19,1959.48,1929.54398672354,29.9360132764619
2014-06-20,1962.87,1930.55176842623,32.3182315737675
2014-06-23,1962.61,1931.5538905397,31.0561094603003
2014-06-24,1949.98,1932.55025755138,17.4297424486187
2014-06-25,1959.53,1933.54078678606,25.9892132139355
2014-06-26,1957.22,1934.52540277329,22.694597226708
2014-06-27,1960.96,1935.50404078551,25.4559592144943
2014-06-30,1960.23,1936.47664547618,23.7533545238189
2014-07-01,1973.32,1937.44317202126,35.8768279787391
2014-07-02,1974.62,1938.40358541537,36.2164145846286
2014-07-03,1985.44,1939.35786548318,46.082134516822
2014-07-07,1977.65,1940.30600701975,37.3439929802474
2014-07-08,1963.71,1941.24802386866,22.4619761313352
2014-07-09,1972.83,1942.18394531,30.6460546899967
2014-07-10,1964.68,1943.11380990872,21.5661900912823
2014-07-11,1967.57,1944.03766889761,23.5323311023875
2014-07-14,1977.1,1944.95558242409,32.1444175759076
2014-07-15,1973.28,1945.86762036288,27.4123796371241
2014-07-16,1981.57,1946.77386587589,34.7961341241108
2014-07-17,1958.12,1947.67441345624,10.4455865437578
2014-07-18,1978.22,1948.56937198036,29.6506280196413
2014-07-21,1973.63,1949.45885464245,24.171145357552
2014-07-22,1983.53,1950.34298689311,33.1870131068939
2014-07-23,1987.01,1951.2219041743,35.7880958257025
2014-07-24,1987.98,1952.09575564617,35.884244353829
2014-07-25,1978.34,1952.96470526223,25.3752947377716
2014-07-28,1978.91,1953.82893180908,25.0810681909218
2014-07-29,1969.95,1954.68862456247,15.2613754375327
2014-07-30,1970.07,1955.54398316562,14.5260168343807
2014-07-31,1930.67,1956.39521357023,-25.7252135702303
2014-08-01,1925.15,1957.24252773244,-32.0925277324392
2014-08-04,1938.99,1958.08612697463,-19.0961269746338
2014-08-05,1920.21,1958.92619935343,-38.716199353432
2014-08-06,1920.24,1959.76292503188,-39.5229250318849
2014-08-07,1909.57,1960.59646816932,-51.0264681693246
2014-08-08,1931.59,1961.4269765879,-29.8369765878995
2014-08-11,1936.92,1962.25457701746,-25.3345770174579
2014-08-12,1933.75,1963.07938385445,-29.3293838544453
2014-08-13,1946.72,1963.90150102301,-17.1815010230097
2014-08-14,1955.18,1964.72102032372,-9.54102032372066
2014-08-15,1955.06,1965.538026455,-10.4780264549984
2014-08-18,1971.74,1966.35260017139,5.38739982861034
2014-08-19,1981.6,1967.16481789624,14.4351821037559
2014-08-20,1986.51,1967.97475827985,18.5352417201528
2014-08-21,1992.37,1968.78250593941,23.5874940605866
2014-08-22,1988.4,1969.58815315387,18.8118468461256
2014-08-25,1997.92,1970.39180195229,27.5281980477086
2014-08-26,2000.02,1971.19356213978,28.826437860222
2014-08-27,2000.12,1971.9935549005,28.1264450994954
2014-08-28,1996.74,1972.79191333432,23.9480866656766
2014-08-29,2003.37,1973.58878216744,29.7812178325596
2014-09-02,2002.28,1974.38431602522,27.8956839747764
2014-09-03,2000.72,1975.17868184341,25.5413181565899
2014-09-04,1997.65,1975.97205808869,21.677941911314
2014-09-05,2007.71,1976.76463378549,30.9453662145093
2014-09-08,2001.54,1977.55660691905,23.9833930809456
2014-09-09,1988.44,1978.34818826618,10.0918117338233
2014-09-10,1995.69,1979.13959851743,16.5504014825713
2014-09-11,1997.45,1979.93106253493,17.5189374650701
2014-09-12,1985.54,1980.72281202207,4.81718797792957
2014-09-15,1984.13,1981.51508592386,2.6149140761372
2014-09-16,1998.98,1982.30812517656,16.6718748234446
2014-09-17,2001.57,1983.10217179729,18.4678282027064
2014-09-18,2011.36,1983.89747469471,27.4625253052928
2014-09-19,2010.4,1984.69429041128,25.7057095887192
2014-09-22,1994.29,1985.49288684141,8.79711315859487
2014-09-23,1982.77,1986.29354250518,-3.52354250517678
2014-09-24,1998.3,1987.09653955907,11.2034604409298
2014-09-25,1965.99,1987.90215870306,-21.9121587030587
2014-09-26,1982.85,1988.71068526818,-5.86068526818352
2014-09-29,1977.8,1989.52239552788,-11.7223955278786
2014-09-30,1972.29,1990.337563333,-18.0475633330039
2014-10-01,1946.16,1991.15645768886,-44.9964576888593
2014-10-02,1946.17,1991.9793401406,-45.8093401406013
2014-10-03,1967.9,1992.80645363367,-24.9064536336668
2014-10-06,1964.82,1993.63802217773,-28.8180221777311
2014-10-07,1935.1,1994.47425948718,-59.3742594871769
2014-10-08,1968.89,1995.31536736416,-26.4253673641567
2014-10-09,1928.21,1996.1615230679,-67.9515230678961
2014-10-10,1906.13,1997.01289293443,-90.8828929344256
2014-10-13,1874.74,1997.86961521137,-123.129615211367
2014-10-14,1877.7,1998.73179057899,-121.031790578988
2014-10-15,1862.49,1999.59946882075,-137.109468820746
2014-10-16,1862.76,2000.47264969041,-137.712649690407
2014-10-17,1886.76,2001.3512762662,-114.591276266202
2014-10-20,1904.01,2002.23523470149,-98.225234701493
2014-10-21,1941.28,2003.12436378221,-61.844363782208
2014-10-22,1927.11,2004.01846169193,-76.9084616919317
2014-10-23,1950.82,2004.91730105025,-54.0973010502519
2014-10-24,1964.58,2005.82062268589,-41.2406226858915
2014-10-27,1961.63,2006.72814506594,-45.0981450659435
2014-10-28,1985.05,2007.63956961028,-22.5895696102792
2014-10-29,1982.3,2008.55457909701,-26.2545790970087
2014-10-30,1994.65,2009.47284696662,-14.8228469666194
2014-10-31,2018.05,2010.39403580701,7.65596419298829
2014-11-03,2017.81,2011.31780207892,6.49219792108116
2014-11-04,2012.1,2012.24380540774,-0.143805407740613
2014-11-05,2023.57,2013.17170810249,10.398291897511
2014-11-06,2031.21,2014.10117241274,17.1088275872637
2014-11-07,2031.92,2015.03186488629,16.8881351137091
2014-11-10,2038.26,2015.96345914306,22.2965408569405
2014-11-11,2039.68,2016.89563578383,22.7843642161744
2014-11-12,2038.25,2017.82808462587,20.4219153741326
2014-11-13,2039.33,2018.7605049046,20.5694950953979
2014-11-14,2039.82,2019.69260429705,20.1273957029544
2014-11-17,2041.32,2020.62409898281,20.6959010171849
2014-11-18,2051.8,2021.55471346138,30.2452865386154
2014-11-19,2048.72,2022.48418078708,26.2358192129169
2014-11-20,2052.75,2023.41224651642,29.3377534835772
2014-11-21,2063.5,2024.33866705075,39.1613329492537
2014-11-24,2069.41,2025.26321091845,44.1467890815475
2014-11-25,2067.03,2026.18566283565,40.8443371643521
2014-11-26,2072.83,2027.10582576696,45.7241742330407
2014-11-28,2067.56,2028.02351956041,39.5364804395903
2014-12-01,2053.44,2028.93858296456,24.5014170354398
2014-12-02,2066.55,2029.85087107077,36.6991289292345
2014-12-03,2074.33,2030.76024909828,43.5697509017191
2014-12-04,2071.92,2031.6665974363,40.2534025636979
2014-12-05,2075.37,2032.56981448401,42.8001855159885
2014-12-08,2060.31,2033.46981527973,26.8401847202739
2014-12-09,2059.82,2034.36653255364,25.4534674463604
2014-12-10,2026.14,2035.2599101306,-9.11991013060297
2014-12-11,2035.33,2036.1499023569,-0.81990235690152
2014-12-12,2002.33,2037.03645980902,-34.7064598090231
2014-12-15,1989.63,2037.91953272453,-48.2895327245343
2014-12-16,1972.74,2038.79905699475,-66.0590569947501
2014-12-17,2012.89,2039.67494855003,-26.7849485500255
2014-12-18,2061.23,2040.54709601457,20.6829039854276
2014-12-19,2070.65,2041.41537694077,29.2346230592305
2014-12-22,2078.54,2042.27967743047,36.2603225695283
2014-12-23,2082.17,2043.13989566998,39.0301043300212
2014-12-24,2081.88,2043.99594483413,37.8840551658742
2014-12-26,2088.77,2044.84775423123,43.9222457687667
2014-12-29,2090.57,2045.69526882936,44.8747311706378
2014-12-30,2080.35,2046.53845175227,33.8115482477303
2014-12-31,2058.9,2047.37728467312,11.5227153268781
2015-01-02,2058.2,2048.21176324141,9.98823675858622
2015-01-05,2020.58,2049.04188786966,-28.4618878696616
2015-01-06,2002.61,2049.86766309913,-47.25766309913
2015-01-07,2025.9,2050.68908170607,-24.7890817060738
2015-01-08,2062.14,2051.50611693234,10.6338830676553
2015-01-09,2044.81,2052.31873177297,-7.50873177296795
2015-01-12,2028.26,2053.1268936186,-24.8668936185954
2015-01-13,2023.03,2053.93056675608,-30.9005667560755
2015-01-14,2011.27,2054.72970519327,-43.459705193272
2015-01-15,1992.67,2055.52425016502,-62.8542501650158
2015-01-16,2019.42,2056.31412494161,-36.8941249416142
2015-01-20,2022.55,2057.09922681199,-34.5492268119924
2015-01-21,2032.12,2057.87943781449,-25.7594378144918
2015-01-22,2063.15,2058.65462570621,4.49537429379513
2015-01-23,2051.82,2059.42464759632,-7.60464759632132
2015-01-26,2057.09,2060.18936245222,-3.09936245222415
2015-01-27,2029.55,2060.94862609784,-31.3986260978447
2015-01-28,2002.16,2061.70229307596,-59.5422930759632
2015-01-29,2021.25,2062.45020495043,-41.2002049504296
2015-01-30,1994.99,2063.19217867269,-68.2021786726936
2015-02-02,2020.85,2063.92801416371,-43.0780141637111
2015-02-03,2050.03,2064.6574831524,-14.6274831524014
2015-02-04,2041.51,2065.38033956097,-23.8703395609665
2015-02-05,2062.52,2066.09633126518,-3.57633126518063
2015-02-06,2055.47,2066.80519627379,-11.3351962737865
2015-02-09,2046.74,2067.50667111722,-20.7666711172209
2015-02-10,2068.59,2068.20048764039,0.38951235960909
2015-02-11,2068.53,2068.88636910412,-0.356369104118004
2015-02-12,2088.48,2069.56403893023,18.9159610697712
2015-02-13,2096.99,2070.23322039322,26.7567796067782
2015-02-17,2100.34,2070.89364458671,29.4463554132901
2015-02-18,2099.68,2071.5450536645,28.1349463354976
2015-02-19,2097.45,2072.18720195228,25.2627980477189
2015-02-20,2110.3,2072.81985540564,37.4801445943552
2015-02-23,2109.66,2073.44279042281,36.2172095771935
2015-02-24,2115.48,2074.05579889474,41.4242011052568
2015-02-25,2113.86,2074.65868768318,39.201312316821
2015-02-26,2110.74,2075.25128077294,35.48871922706
2015-02-27,2104.5,2075.83341835311,28.6665816468942
2015-03-02,2117.39,2076.40495528237,40.9850447176319
2015-03-03,2107.78,2076.96575826902,30.8142417309785
2015-03-04,2098.53,2077.51571096292,21.0142890370818
2015-03-05,2101.04,2078.05470975129,22.9852902487064
2015-03-06,2071.26,2078.58265970783,-7.32265970783397
2015-03-09,2079.43,2079.09947540745,0.330524592544967
2015-03-10,2044.16,2079.60506839813,-35.4450683981306
2015-03-11,2040.24,2080.09935036448,-39.8593503644808
2015-03-12,2065.95,2080.58221833957,-14.6322183395684
2015-03-13,2053.4,2081.05355288019,-27.6535528801873
2015-03-16,2081.19,2081.51322849477,-0.323228494769823
2015-03-17,2074.28,2081.96110826089,-7.68110826089201
2015-03-18,2099.5,2082.39705512253,17.1029448774654
2015-03-19,2089.27,2082.82092884856,6.44907115143842
2015-03-20,2108.1,2083.23259627755,24.8674037224487
2015-03-23,2104.42,2083.63192691383,20.7880730861692
2015-03-24,2091.5,2084.01880054096,7.48119945903973
2015-03-25,2061.05,2084.39310553544,-23.3431055354356
2015-03-26,2056.15,2084.75473336617,-28.6047333661671
2015-03-27,2061.02,2085.10356585296,-24.0835658529612
2015-03-30,2086.24,2085.43947299161,0.800527008389373
2015-03-31,2067.89,2085.76231482267,-17.8723148226731
2015-04-01,2059.69,2086.07195171766,-26.3819517176628
2015-04-02,2066.96,2086.36823666037,-19.4082366603715
2015-04-06,2080.62,2086.65101172936,-6.03101172936182
2015-04-07,2076.33,2086.9201109806,-10.5901109805989
2015-04-08,2081.9,2087.17536597712,-5.2753659771188
2015-04-09,2091.18,2087.41660390437,3.76339609563117
2015-04-10,2102.06,2087.6436497672,14.4163502327991
2015-04-13,2092.43,2087.85633012609,4.57366987391452
2015-04-14,2095.84,2088.05447750066,7.78552249934183
2015-04-15,2106.63,2088.23792630114,18.3920736988598
2015-04-16,2104.99,2088.40651415594,16.5834858440625
2015-04-17,2081.18,2088.560086296,-7.38008629599614
2015-04-20,2100.4,2088.69849480726,11.701505192736
2015-04-21,2097.29,2088.82158872499,8.46841127500977
2015-04-22,2107.96,2088.9292219214,19.0307780785991
2015-04-23,2112.93,2089.02125176918,23.9087482308157
2015-04-24,2117.69,2089.09754350763,28.5924564923738
2015-04-27,2108.92,2089.1579722589,19.7620277410958
