"C0Date","C0Close","C0_hpft","C0_hpfc"
2010-11-30,2279,2252.20561070747,26.7943892925303
2010-12-01,2276,2255.24253655647,20.7574634435292
2010-12-02,2286,2258.25330455385,27.7466954461482
2010-12-03,2280,2261.23740892105,18.76259107895
2010-12-06,2288,2264.19435534886,23.8056446511385
2010-12-07,2304,2267.12365728368,36.8763427163251
2010-12-08,2286,2270.02483801225,15.9751619877536
2010-12-09,2308,2272.89743606452,35.1025639354757
2010-12-10,2312,2275.74099657399,36.25900342601
2010-12-13,2324,2278.555079184,45.4449208160034
2010-12-14,2344,2281.339258526,62.6607414739958
2010-12-15,2325,2284.09312801658,40.9068719834205
2010-12-16,2323,2286.81630697368,36.183693026322
2010-12-17,2330,2289.50843162455,40.4915683754526
2010-12-20,2335,2292.16915315331,42.8308468466936
2010-12-21,2337,2294.79813948158,42.2018605184184
2010-12-22,2334,2297.39507623562,36.6049237643786
2010-12-23,2350,2299.9596664863,50.0403335137007
2010-12-24,2349,2302.49162843537,46.5083715646328
2010-12-27,2340,2304.99070096934,35.0092990306558
2010-12-28,2329,2307.4566421994,21.5433578006036
2010-12-29,2325,2309.88922470803,15.1107752919689
2010-12-30,2335,2312.28822998307,22.7117700169331
2010-12-31,2330,2314.65344575846,15.3465542415421
2011-01-04,2341,2316.98466915615,24.0153308438502
2011-01-05,2329,2319.28170364199,9.71829635800905
2011-01-06,2332,2321.54436260862,10.4556373913814
2011-01-07,2305,2323.77246346589,-18.7724634658855
2011-01-10,2306,2325.9658279455,-19.9658279455003
2011-01-11,2306,2328.12427001953,-22.1242700195342
2011-01-12,2310,2330.24759540699,-20.2475954069889
2011-01-13,2323,2332.33560068139,-9.33560068139023
2011-01-14,2338,2334.38807404687,3.61192595312785
2011-01-17,2342,2336.40479984864,5.59520015135897
2011-01-18,2371,2338.38556392475,32.6144360752521
2011-01-19,2363,2340.33015442637,22.6698455736297
2011-01-20,2338,2342.23837298582,-4.23837298581882
2011-01-21,2341,2344.11003060647,-3.11003060646895
2011-01-24,2350,2345.94493653963,4.05506346037354
2011-01-25,2344,2347.74289875114,-3.74289875113964
2011-01-26,2333,2349.50372688287,-16.5037268828697
2011-01-27,2342,2351.22722902968,-9.22722902967772
2011-01-28,2341,2352.91320646438,-11.9132064643841
2011-01-31,2361,2354.56145664566,6.43854335434373
2011-02-01,2389,2356.17177210758,32.8282278924234
2011-02-09,2431,2357.743948046,73.256051953995
2011-02-10,2429,2359.2777932263,69.7222067737041
2011-02-11,2440,2360.7731466952,79.2268533048031
2011-02-14,2474,2362.22987631962,111.770123680383
2011-02-15,2448,2363.6478827158,84.3521172841978
2011-02-16,2434,2365.02711270112,68.972887298885
2011-02-17,2431,2366.36754796079,64.6324520392066
2011-02-18,2437,2367.66919869075,69.3308013092495
2011-02-21,2437,2368.93210180318,68.0678981968188
2011-02-22,2439,2370.15632286905,68.8436771309495
2011-02-23,2392,2371.34195559574,20.6580444042589
2011-02-24,2391,2372.48912214784,18.5108778521603
2011-02-25,2414,2373.59795322922,40.4020467707817
2011-02-28,2429,2374.66858719524,54.3314128047582
2011-03-01,2426,2375.70117910201,50.2988208979946
2011-03-02,2436,2376.69590646394,59.3040935360581
2011-03-03,2422,2377.65296758702,44.3470324129827
2011-03-04,2431,2378.5725852912,52.4274147087962
2011-03-07,2444,2379.45500072765,64.544999272352
2011-03-08,2429,2380.30047671896,48.6995232810398
2011-03-09,2430,2381.10930276798,48.8906972320159
2011-03-10,2425,2381.88178850806,43.1182114919427
2011-03-11,2409,2382.61826378182,26.3817362181798
2011-03-14,2395,2383.3190762555,11.6809237445007
2011-03-15,2404,2383.98458450024,20.0154154997566
2011-03-16,2393,2384.61515191574,8.38484808425699
2011-03-17,2408,2385.2111501752,22.7888498248047
2011-03-18,2413,2385.7729544178,27.2270455822001
2011-03-21,2411,2386.30094920275,24.6990507972535
2011-03-22,2396,2386.79553034374,9.20446965625503
2011-03-23,2409,2387.25710386418,21.7428961358185
2011-03-24,2395,2387.68607959212,7.31392040787826
2011-03-25,2402,2388.0828763433,13.9171236567021
2011-03-28,2388,2388.44791595674,-0.447915956736988
2011-03-29,2385,2388.78162602427,-3.78162602426722
2011-03-30,2388,2389.08443395248,-1.08443395248066
2011-03-31,2377,2389.35676558488,-12.3567655848793
2011-04-01,2393,2389.59904631667,3.400953683329
2011-04-06,2399,2389.81169643526,9.18830356473639
2011-04-07,2383,2389.99513763388,-6.99513763388455
2011-04-08,2386,2390.14979540389,-4.14979540388676
2011-04-11,2398,2390.27609234509,7.72390765491107
2011-04-12,2387,2390.37444934195,-3.37444934195257
2011-04-13,2387,2390.4452904716,-3.44529047159936
2011-04-14,2381,2390.48903841641,-9.48903841640827
2011-04-15,2378,2390.50611443455,-12.5061144345542
2011-04-18,2385,2390.49693586185,-5.49693586185445
2011-04-19,2382,2390.46191486458,-8.46191486458197
2011-04-20,2385,2390.40146133681,-5.40146133680977
2011-04-21,2367,2390.31598167478,-23.3159816747831
2011-04-22,2376,2390.20588004205,-14.2058800420496
2011-04-25,2378,2390.0715509642,-12.0715509642002
2011-04-26,2377,2389.91338309466,-12.9133830946607
2011-04-27,2366,2389.7317600971,-23.7317600971044
2011-04-28,2364,2389.52706029721,-25.5270602972118
2011-04-29,2340,2389.29965221095,-49.2996522109537
2011-05-03,2368,2389.04989380239,-21.0498938023881
2011-05-04,2363,2388.77812265717,-25.7781226571658
2011-05-05,2374,2388.48466765971,-14.4846676597113
2011-05-06,2351,2388.16984703874,-37.1698470387404
2011-05-09,2372,2387.83397303574,-15.8339730357406
2011-05-10,2391,2387.47734252753,3.52265747247316
2011-05-11,2389,2387.10024584587,1.89975415413479
2011-05-12,2372,2386.70297477864,-14.7029747786422
2011-05-13,2388,2386.285821899,1.71417810100318
2011-05-16,2384,2385.84907370254,-1.8490737025374
2011-05-17,2374,2385.39301739333,-11.3930173933291
2011-05-18,2377,2384.91793941119,-7.91793941119194
2011-05-19,2388,2384.42412148646,3.57587851353856
2011-05-20,2391,2383.91184207658,7.08815792341562
2011-05-23,2408,2383.38138111707,24.6186188829307
2011-05-24,2410,2382.83302147343,27.1669785265683
2011-05-25,2410,2382.26705618753,27.732943812472
2011-05-26,2423,2381.68378953093,41.3162104690735
2011-05-27,2421,2381.08353723878,39.9164627612219
2011-05-30,2426,2380.46663212491,45.5333678750937
2011-05-31,2416,2379.8334235029,36.1665764971012
2011-06-01,2413,2379.18427950803,33.8157204919676
2011-06-02,2417,2378.51958322535,38.4804167746523
2011-06-03,2425,2377.83973171791,47.1602682820937
2011-06-07,2407,2377.14513795514,29.8548620448598
2011-06-08,2407,2376.43623440053,30.5637655994728
2011-06-09,2412,2375.71346585842,36.2865341415775
2011-06-10,2413,2374.977289767,38.0227102330033
2011-06-13,2419,2374.2281785638,44.7718214362
2011-06-14,2413,2373.46662040343,39.5333795965746
2011-06-15,2412,2372.69312194737,39.3068780526257
2011-06-16,2387,2371.90820619862,15.091793801384
2011-06-17,2366,2371.11241240808,-5.11241240807601
2011-06-20,2371,2370.30628606491,0.693713935091189
2011-06-21,2381,2369.49037054511,11.5096294548889
2011-06-22,2375,2368.66520951136,6.33479048863508
2011-06-23,2351,2367.83135138399,-16.8313513839898
2011-06-24,2359,2366.98934720188,-7.98934720187873
2011-06-27,2324,2366.13974104648,-42.1397410464786
2011-06-28,2302,2365.2830736968,-63.2830736968017
2011-06-29,2318,2364.41986851294,-46.4198685129449
2011-06-30,2307,2363.55062269636,-56.5506226963614
2011-07-01,2267,2362.67581426039,-95.6758142603914
2011-07-04,2279,2361.79589784261,-82.7958978426095
2011-07-05,2279,2360.91128853205,-81.9112885320464
2011-07-06,2290,2360.02236719326,-70.0223671932641
2011-07-07,2288,2359.12948083198,-71.1294808319813
2011-07-08,2296,2358.23294750948,-62.2329475094819
2011-07-11,2287,2357.33305588498,-70.3330558849831
2011-07-12,2277,2356.43006889311,-79.4300688931094
2011-07-13,2307,2355.52422039562,-48.5242203956194
2011-07-14,2313,2354.61571142109,-41.6157114210854
2011-07-15,2311,2353.70472294012,-42.7047229401179
2011-07-18,2316,2352.79141872105,-36.7914187210522
2011-07-19,2320,2351.87594487983,-31.8759448798248
2011-07-20,2321,2350.95843232426,-29.958432324264
2011-07-21,2316,2350.03899878597,-34.0389987859732
2011-07-22,2318,2349.11774961295,-31.1177496129478
2011-07-25,2316,2348.19477608283,-32.1947760828253
2011-07-26,2325,2347.27015661042,-22.2701566104162
2011-07-27,2337,2346.34395630251,-9.34395630250544
2011-07-28,2332,2345.41623106029,-13.416231060292
2011-07-29,2329,2344.48703292256,-15.4870329225595
2011-08-01,2333,2343.55640838236,-10.5564083823586
2011-08-02,2330,2342.62439753102,-12.6243975310243
2011-08-03,2342,2341.6910360963,0.308963903702425
2011-08-04,2330,2340.7563545875,-10.7563545875028
2011-08-05,2316,2339.82038364167,-23.8203836416745
2011-08-08,2324,2338.88314944961,-14.8831494496054
2011-08-09,2391,2337.94466835569,53.0553316443055
2011-08-10,2388,2337.00495055225,50.9950494477475
2011-08-11,2413,2336.06402816252,76.9359718374761
2011-08-12,2409,2335.12195438906,73.8780456109392
2011-08-15,2419,2334.17881423665,84.8211857633485
2011-08-16,2406,2333.2347232483,72.7652767517012
2011-08-17,2405,2332.28983202867,72.7101679713315
2011-08-18,2393,2331.34432126067,61.6556787393316
2011-08-19,2389,2330.39840168266,58.6015983173351
2011-08-22,2392,2329.452309519,62.5476904809951
2011-08-23,2394,2328.50630521758,65.4936947824224
2011-08-24,2380,2327.56067508097,52.4393249190267
2011-08-25,2370,2326.61573248424,43.3842675157576
2011-08-26,2371,2325.67181247874,45.3281875212557
2011-08-29,2391,2324.72926804915,66.270731950854
2011-08-30,2390,2323.78847091697,66.211529083034
2011-08-31,2396,2322.84982019738,73.1501798026168
2011-09-01,2395,2321.91374237475,73.086257625247
2011-09-02,2397,2320.98069417078,76.0193058292164
2011-09-05,2405,2320.0511625181,84.9488374819028
2011-09-06,2406,2319.12566577263,86.8743342273693
2011-09-07,2406,2318.20475740477,87.7952425952304
2011-09-08,2403,2317.28902679525,85.7109732047472
2011-09-09,2404,2316.37909961584,87.620900384159
2011-09-13,2402,2315.47563696776,86.5243630322372
2011-09-14,2383,2314.5793361712,68.4206638288041
2011-09-15,2385,2313.69093031202,71.3090696879783
2011-09-16,2386,2312.81118075846,73.1888192415448
2011-09-19,2375,2311.94087835504,63.0591216449597
2011-09-20,2386,2311.08084419964,74.9191558003646
2011-09-21,2378,2310.23192545617,67.7680745438338
2011-09-22,2360,2309.39500025716,50.6049997428417
2011-09-23,2302,2308.57097474772,-6.57097474771782
2011-09-26,2264,2307.76077599105,-43.7607759910511
2011-09-27,2302,2306.96532833418,-4.965328334182
2011-09-28,2282,2306.18553803516,-24.1855380351598
2011-09-29,2260,2305.42230929953,-45.4223092995306
2011-09-30,2285,2304.67653633564,-19.6765363356433
2011-10-10,2266,2303.94909457595,-37.9490945759507
2011-10-11,2214,2303.24085131953,-89.240851319528
2011-10-12,2239,2302.55265817873,-63.5526581787298
2011-10-13,2235,2301.88532987735,-66.885329877354
2011-10-14,2279,2301.23965486913,-22.2396548691351
2011-10-17,2273,2300.61639396008,-27.6163939600768
2011-10-18,2251,2300.0162987632,-49.0162987632031
2011-10-19,2258,2299.440109476,-41.440109476
2011-10-20,2235,2298.88854603463,-63.8885460346268
2011-10-21,2253,2298.36231124557,-45.3623112455651
2011-10-24,2259,2297.86208150629,-38.8620815062853
2011-10-25,2259,2297.38851446336,-38.3885144633636
2011-10-26,2259,2296.94225169932,-37.9422516993234
2011-10-27,2263,2296.52391892841,-33.5239189284096
2011-10-28,2262,2296.1341261811,-34.1341261811046
2011-10-31,2242,2295.77346963039,-53.7734696303935
2011-11-01,2240,2295.44253133967,-55.4425313396746
2011-11-02,2251,2295.14187114455,-44.1418711445471
2011-11-03,2240,2294.87202596279,-54.8720259627933
2011-11-04,2232,2294.63351446582,-62.633514465821
2011-11-07,2216,2294.42683264305,-78.4268326430503
2011-11-08,2228,2294.2524505939,-66.252450593903
2011-11-09,2231,2294.11080599912,-63.110805999118
2011-11-10,2227,2294.00230915344,-67.0023091534381
2011-11-11,2224,2293.92734426404,-69.9273442640441
2011-11-14,2216,2293.88626784213,-77.8862678421271
2011-11-15,2217,2293.87940749375,-76.8794074937496
2011-11-16,2210,2293.90705862986,-83.9070586298651
2011-11-17,2213,2293.96948488262,-80.9694848826221
2011-11-18,2203,2294.06691520031,-91.0669152003054
2011-11-21,2175,2294.1995450617,-119.199545061702
2011-11-22,2165,2294.36753230219,-129.367532302185
2011-11-23,2159,2294.57098548487,-135.570985484871
2011-11-24,2161,2294.80995969751,-133.809959697514
2011-11-25,2159,2295.08445398829,-136.084453988286
2011-11-28,2180,2295.39441209365,-115.394412093646
2011-11-29,2183,2295.7397214983,-112.739721498301
2011-11-30,2178,2296.12022198744,-118.12022198744
2011-12-01,2190,2296.53570674426,-106.535706744261
2011-12-02,2182,2296.98592012584,-114.985920125835
2011-12-05,2195,2297.47056245158,-102.470562451581
2011-12-06,2195,2297.98928651043,-102.989286510426
2011-12-07,2195,2298.54170273411,-103.541702734109
2011-12-08,2193,2299.12737898263,-106.127378982632
2011-12-09,2249,2299.74584031613,-50.7458403161274
2011-12-12,2252,2300.3965679258,-48.3965679258041
2011-12-13,2245,2301.0790220267,-56.0790220266953
2011-12-14,2250,2301.79264282863,-51.7926428286335
2011-12-15,2254,2302.53684736059,-48.5368473605907
2011-12-16,2257,2303.31103124257,-46.3110312425674
2011-12-19,2264,2304.11457003138,-40.1145700313843
2011-12-20,2260,2304.94682014074,-44.9468201407352
2011-12-21,2243,2305.80712140257,-62.8071214025726
2011-12-22,2248,2306.69479506969,-58.6947950696853
2011-12-23,2256,2307.60913643282,-51.6091364328218
2011-12-26,2257,2308.54941652074,-51.5494165207403
2011-12-27,2254,2309.51488502905,-55.514885029052
2011-12-28,2267,2310.5047703449,-43.5047703448955
2011-12-29,2269,2311.5182779078,-42.5182779077967
2011-12-30,2273,2312.5545951741,-39.5545951740985
2012-01-04,2283,2313.61289202491,-30.6128920249098
2012-01-05,2283,2314.69232199095,-31.6923219909525
2012-01-06,2294,2315.79202594887,-21.7920259488739
2012-01-09,2293,2316.911131675,-23.9111316750045
2012-01-10,2298,2318.04875793767,-20.0487579376665
2012-01-11,2299,2319.20401362131,-20.2040136213145
2012-01-12,2306,2320.37599932308,-14.3759993230797
2012-01-13,2289,2321.56380728849,-32.5638072884852
2012-01-16,2279,2322.76652382067,-43.7665238206742
2012-01-17,2296,2323.98322176219,-27.9832217621855
2012-01-18,2295,2325.21295586424,-30.2129558642434
2012-01-19,2295,2326.45476931095,-31.4547693109514
2012-01-20,2304,2327.70769279756,-23.7076927975616
2012-01-30,2327,2328.9707440172,-1.97074401719617
2012-01-31,2337,2330.24293086318,6.75706913682097
2012-02-01,2332,2331.52326041421,0.476739585790331
2012-02-02,2330,2332.8107425421,-2.81074254209843
2012-02-03,2349,2334.10438731568,14.8956126843182
2012-02-06,2367,2335.40320364198,31.596796358017
2012-02-07,2375,2336.70620658527,38.2937934147344
2012-02-08,2389,2338.01242427064,50.9875757293641
2012-02-09,2381,2339.32090065231,41.6790993476914
2012-02-10,2383,2340.63070076072,42.3692992392799
2012-02-13,2388,2341.94090685477,46.0590931452317
2012-02-14,2373,2343.25061870711,29.7493812928864
2012-02-15,2368,2344.5589551294,23.4410448706027
2012-02-16,2368,2345.86504723046,22.1349527695419
2012-02-17,2371,2347.16803580871,23.8319641912911
2012-02-20,2386,2348.46707081228,37.5329291877241
2012-02-21,2383,2349.76131204045,33.238687959546
2012-02-22,2374,2351.04993480715,22.9500651928479
2012-02-23,2378,2352.33212816581,25.6678718341887
2012-02-24,2382,2353.60709065649,28.3929093435076
2012-02-27,2397,2354.87403142933,42.1259685706679
2012-02-28,2410,2356.13217137095,53.8678286290468
2012-02-29,2421,2357.38074878117,63.6192512188309
2012-03-01,2411,2358.61902422657,52.3809757734335
2012-03-02,2409,2359.84628457141,49.1537154285892
2012-03-05,2406,2361.06183833212,44.9381616678809
2012-03-06,2395,2362.26501434328,32.7349856567151
2012-03-07,2402,2363.45516001515,38.5448399848484
2012-03-08,2404,2364.63163628926,39.3683637107364
2012-03-09,2434,2365.79382004006,68.2061799599371
2012-03-12,2445,2366.9411044153,78.0588955846958
2012-03-13,2449,2368.07291075641,80.9270892435879
2012-03-14,2437,2369.18869267123,67.811307328767
2012-03-15,2470,2370.28793721961,99.7120627803922
2012-03-16,2487,2371.37015949185,115.629840508152
2012-03-19,2477,2372.43491579521,104.565084204794
2012-03-20,2466,2373.4818102337,92.5181897663017
2012-03-21,2468,2374.51049013435,93.4895098656463
2012-03-22,2465,2375.52064106742,89.4793589325787
2012-03-23,2459,2376.51198724802,82.4880127519815
2012-03-26,2447,2377.48428987842,69.5157101215789
2012-03-27,2444,2378.43734425813,65.5626557418675
2012-03-28,2457,2379.37097442161,77.6290255783872
2012-03-29,2433,2380.28503150434,52.7149684956641
2012-03-30,2432,2381.17939873051,50.820601269487
2012-04-05,2464,2382.05398111458,81.9460188854209
2012-04-06,2453,2382.90870467813,70.0912953218721
2012-04-09,2454,2383.74352931599,70.2564706840064
2012-04-10,2448,2384.55844389587,63.4415561041307
2012-04-11,2432,2385.35346632667,46.6465336733294
2012-04-12,2434,2386.12864074156,47.8713592584357
2012-04-13,2426,2386.88403055548,39.1159694445235
2012-04-16,2416,2387.6197189714,28.3802810286001
2012-04-17,2420,2388.33580536134,31.6641946386576
2012-04-18,2423,2389.03240082853,33.9675991714675
2012-04-19,2439,2389.70962956496,49.2903704350418
2012-04-20,2429,2390.36762980341,38.6323701965871
2012-04-23,2422,2391.00656015135,30.9934398486543
2012-04-24,2414,2391.62659518527,22.3734048147268
2012-04-25,2421,2392.22792229315,28.7720777068544
2012-04-26,2425,2392.81073811123,32.1892618887745
2012-04-27,2430,2393.37525116892,36.6247488310765
2012-05-02,2428,2393.92168330145,34.0783166985504
2012-05-03,2417,2394.45027148321,22.5497285167931
2012-05-04,2428,2394.96126677519,33.0387332248083
2012-05-07,2424,2395.45492955957,28.5450704404314
2012-05-08,2424,2395.9315338754,28.0684661246037
2012-05-09,2407,2396.39136556106,10.6086344389373
2012-05-10,2412,2396.83472205736,15.1652779426355
2012-05-11,2396,2397.26190519028,-1.2619051902834
2012-05-14,2388,2397.67322305451,-9.67322305451348
2012-05-15,2394,2398.06898322312,-4.06898322311879
2012-05-16,2377,2398.44948927065,-21.4494892706468
2012-05-17,2396,2398.81504308971,-2.81504308970726
2012-05-18,2395,2399.16593770653,-4.16593770653293
2012-05-21,2410,2399.50246498376,10.4975350162431
2012-05-22,2402,2399.82491506195,2.17508493804706
2012-05-23,2391,2400.13358242097,-9.13358242097013
2012-05-24,2391,2400.42876243975,-9.42876243975375
2012-05-25,2359,2400.71074672177,-41.7107467217709
2012-05-28,2368,2400.97982297304,-32.9798229730437
2012-05-29,2371,2401.23626165805,-30.2362616580471
2012-05-30,2361,2401.48031960869,-40.4803196086861
2012-05-31,2367,2401.71224115845,-34.71224115845
2012-06-01,2366,2401.93225390787,-35.9322539078715
2012-06-04,2367,2402.14057110887,-35.1405711088746
2012-06-05,2406,2402.33739116037,3.66260883962592
2012-06-06,2405,2402.52289793561,2.47710206438738
2012-06-07,2402,2402.69727682184,-0.697276821841619
2012-06-08,2393,2402.86071423022,-9.86071423022441
2012-06-11,2412,2403.01339628367,8.98660371633064
2012-06-12,2409,2403.15550502909,5.84449497090838
2012-06-13,2416,2403.2872262281,12.7127737718967
2012-06-14,2410,2403.40874805817,6.59125194182602
2012-06-15,2417,2403.52026395173,13.4797360482679
2012-06-18,2425,2403.62197006581,21.3780299341905
2012-06-19,2435,2403.71406812938,31.2859318706232
2012-06-20,2441,2403.79676870823,37.2032312917707
2012-06-21,2440,2403.87029530051,36.1297046994892
2012-06-25,2449,2403.93488678268,45.0651132173208
2012-06-26,2448,2403.99079696573,44.0092030342727
2012-06-27,2445,2404.03829828883,40.9617017111705
2012-06-28,2443,2404.07768138274,38.9223186172601
2012-06-29,2447,2404.10925381016,42.8907461898424
2012-07-02,2444,2404.13333922269,39.8666607773075
2012-07-03,2444,2404.15027900127,39.8497209987329
2012-07-04,2448,2404.16043100608,43.8395689939206
2012-07-05,2456,2404.16416956958,51.83583043042
2012-07-06,2461,2404.16188714575,56.8381128542459
2012-07-09,2474,2404.15399761545,69.8460023845474
2012-07-10,2353,2404.14093835408,-51.140938354079
2012-07-11,2352,2404.12317560858,-52.1231756085772
2012-07-12,2348,2404.1011544863,-56.1011544863024
2012-07-13,2368,2404.07529854896,-36.0752985489568
2012-07-16,2411,2404.0460081683,6.95399183169971
2012-07-17,2395,2404.01366880402,-9.01366880401621
2012-07-18,2387,2403.97866879028,-16.9786687902769
2012-07-19,2397,2403.94139273537,-6.94139273537473
2012-07-20,2392,2403.9022182293,-11.9022182293005
2012-07-23,2396,2403.86151999275,-7.86151999275332
2012-07-24,2379,2403.81966782653,-24.8196678265312
2012-07-25,2384,2403.7770282818,-19.7770282817986
2012-07-26,2382,2403.73395765027,-21.7339576502664
2012-07-27,2381,2403.69080404862,-22.6908040486172
2012-07-30,2400,2403.64790660959,-3.64790660958905
2012-07-31,2398,2403.60559508646,-5.60559508645556
2012-08-01,2397,2403.56419772459,-6.56419772459159
2012-08-02,2383,2403.52404045225,-20.5240404522455
2012-08-03,2384,2403.48544648428,-19.4854464842846
2012-08-06,2376,2403.44873055177,-27.4487305517746
2012-08-07,2379,2403.41419933127,-24.4141993312706
2012-08-08,2375,2403.38214815313,-28.3821481531333
2012-08-09,2384,2403.35286225586,-19.3528622558628
2012-08-10,2393,2403.32661514594,-10.3266151459388
2012-08-13,2421,2403.30367233014,17.6963276698619
2012-08-14,2424,2403.28429504662,20.7157049533838
2012-08-15,2437,2403.2687518485,33.731248151499
2012-08-16,2412,2403.25731985194,8.74268014805509
2012-08-17,2410,2403.25029011625,6.74970988375223
2012-08-20,2414,2403.24795731459,10.752042685413
2012-08-21,2418,2403.25061891019,14.7493810898077
2012-08-22,2408,2403.25857681076,4.74142318924323
2012-08-23,2412,2403.27213902076,8.72786097923602
2012-08-24,2385,2403.29161550462,-18.2916155046228
2012-08-27,2390,2403.3173198345,-13.3173198344962
2012-08-28,2382,2403.34955802151,-21.3495580215134
2012-08-29,2393,2403.38863057196,-10.3886305719611
2012-08-30,2394,2403.43482916709,-9.43482916708754
2012-08-31,2386,2403.48844119389,-17.4884411938885
2012-09-03,2390,2403.54975013939,-13.549750139387
2012-09-04,2398,2403.61903226159,-5.61903226159224
2012-09-05,2368,2403.69655821758,-35.696558217581
2012-09-06,2362,2403.78259634174,-41.7825963417403
2012-09-07,2362,2403.87740021296,-41.8774002129579
2012-09-10,2368,2403.98120613887,-35.9812061388691
2012-09-11,2356,2404.09423311666,-48.0942331166623
2012-09-12,2360,2404.21668527035,-44.2166852703518
2012-09-13,2363,2404.34874684375,-41.3487468437475
2012-09-14,2362,2404.49058380322,-42.4905838032182
2012-09-17,2345,2404.64234502326,-59.6423450232634
2012-09-18,2352,2404.80416181445,-52.8041618144504
2012-09-19,2355,2404.97614083364,-49.9761408336382
2012-09-20,2368,2405.15836691054,-37.1583669105442
2012-09-21,2359,2405.35090421676,-46.3509042167598
2012-09-24,2354,2405.55380156411,-51.5538015641055
2012-09-25,2352,2405.76708860482,-53.7670886048152
2012-09-26,2340,2405.99077368082,-65.9907736808237
2012-09-27,2324,2406.22484290894,-82.2248429089399
2012-09-28,2341,2406.469255128,-65.4692551279986
2012-10-08,2311,2406.72393518846,-95.7239351884593
2012-10-09,2316,2406.98878087838,-90.9887808783789
2012-10-10,2320,2407.2636504174,-87.2636504173989
2012-10-11,2321,2407.54836441403,-86.5483644140294
2012-10-12,2316,2407.84270740555,-91.8427074055517
2012-10-15,2313,2408.14642815358,-95.1464281535808
2012-10-16,2324,2408.45923745568,-84.4592374556755
2012-10-17,2340,2408.78080677971,-68.7808067797098
2012-10-18,2347,2409.11077268145,-62.1107726814522
2012-10-19,2407,2409.44874328549,-2.448743285493
2012-10-22,2411,2409.79430104231,1.20569895768863
2012-10-23,2410,2410.14702739017,-0.147027390170196
2012-10-24,2410,2410.50650426573,-0.506504265733887
2012-10-25,2437,2410.87231354488,26.1276864551158
2012-10-26,2424,2411.24403689413,12.7559631058707
2012-10-29,2418,2411.62126678012,6.37873321988003
2012-10-30,2421,2412.00360094231,8.99639905769477
2012-10-31,2420,2412.39063975685,7.6093602431507
2012-11-01,2419,2412.78198731866,6.2180126813396
2012-11-02,2426,2413.17725086806,12.8227491319442
2012-11-05,2428,2413.57604021563,14.4239597843744
2012-11-06,2427,2413.97797047237,13.0220295276284
2012-11-07,2427,2414.38266271158,12.6173372884202
2012-11-08,2427,2414.78974338931,12.2102566106876
2012-11-09,2421,2415.19884417714,5.80115582285905
2012-11-12,2423,2415.60960179386,7.39039820613723
2012-11-13,2399,2416.02165535624,-17.0216553562419
2012-11-14,2411,2416.43464703593,-5.43464703593428
2012-11-15,2408,2416.84821196852,-8.84821196852505
2012-11-16,2414,2417.26198304314,-3.2619830431374
2012-11-19,2428,2417.6755894914,10.3244105086005
2012-11-20,2426,2418.08865919657,7.91134080343262
2012-11-21,2428,2418.50082430959,9.49917569040875
2012-11-22,2427,2418.91172025165,8.08827974834697
2012-11-23,2440,2419.32098637051,20.6790136294867
2012-11-26,2445,2419.7282653573,25.2717346426994
2012-11-27,2441,2420.13320845102,20.8667915489828
2012-11-28,2433,2420.53547733698,12.4645226630218
2012-11-29,2436,2420.934742326,15.0652576740016
2012-11-30,2438,2421.33067888122,16.6693211187794
2012-12-03,2444,2421.72296869317,22.2770313068335
2012-12-04,2441,2422.11130034278,18.888699657223
2012-12-05,2454,2422.49537161942,31.5046283805797
2012-12-06,2455,2422.87488812031,32.1251118796915
2012-12-07,2452,2423.24956846538,28.7504315346164
2012-12-10,2448,2423.61914455383,24.3808554461735
2012-12-11,2444,2423.98336016908,20.0166398309173
2012-12-12,2442,2424.34196917267,17.6580308273323
2012-12-13,2440,2424.69473370018,15.3052662998204
2012-12-14,2445,2425.04142318633,19.9585768136704
2012-12-17,2450,2425.3818133924,24.6181866075997
2012-12-18,2446,2425.71568832975,20.2843116702471
2012-12-19,2448,2426.04284218592,21.9571578140769
2012-12-20,2447,2426.36307753316,20.636922466838
2012-12-21,2443,2426.67620601992,16.3237939800767
2012-12-24,2428,2426.98204782514,1.01795217486242
2012-12-25,2431,2427.28042987534,3.71957012466027
2012-12-26,2434,2427.57117951784,6.42882048215796
2012-12-27,2438,2427.85412563747,10.1458743625255
2012-12-28,2437,2428.12909977648,8.87090022351808
2012-12-31,2433,2428.39593767102,4.60406232897597
2013-01-04,2446,2428.65447872411,17.3455212758948
2013-01-07,2445,2428.90456424188,16.0954357581187
2013-01-08,2456,2429.14604270043,26.8539572995675
2013-01-09,2444,2429.37876922905,14.6212307709452
2013-01-10,2445,2429.60261005741,15.3973899425936
2013-01-11,2438,2429.81743745896,8.1825625410354
2013-01-14,2434,2430.02313007186,3.97686992814479
2013-01-15,2434,2430.21956991657,3.78043008342606
2013-01-16,2435,2430.40664065746,4.59335934253524
2013-01-17,2431,2430.58422752158,0.415772478422749
2013-01-18,2434,2430.75221763462,3.24778236537857
2013-01-21,2427,2430.91049829422,-3.91049829421792
2013-01-22,2426,2431.05895814051,-5.0589581405087
2013-01-23,2427,2431.19748419712,-4.19748419712092
2013-01-24,2417,2431.32596139657,-14.3259613965667
2013-01-25,2419,2431.44427293628,-12.444272936278
2013-01-28,2424,2431.5522960919,-7.55229609190131
2013-01-29,2422,2431.64990299513,-9.64990299512833
2013-01-30,2424,2431.73696265584,-7.73696265584016
