"AU0Date","AU0Close","AU0_hpft","AU0_hpfc"
2010-08-23,268.6,274.905414327996,-6.3054143279957
2010-08-24,266.86,275.181827887193,-8.32182788719278
2010-08-25,269.8,275.459464619105,-5.65946461910489
2010-08-26,271.11,275.738268404434,-4.6282684044342
2010-08-27,270.22,276.01818078448,-5.7981807844801
2010-08-30,270.41,276.299141387409,-5.8891413874086
2010-08-31,270.28,276.581087444648,-6.30108744464781
2010-09-01,274.1,276.863953753292,-2.76395375329152
2010-09-02,273.1,277.147672505816,-4.04767250581638
2010-09-03,273.72,277.432174752195,-3.71217475219469
2010-09-06,273.25,277.717389869252,-4.46738986925157
2010-09-07,273.15,278.003245699348,-4.85324569934754
2010-09-08,275.33,278.289668238206,-2.95966823820569
2010-09-09,273.83,278.576581475412,-4.74658147541168
2010-09-10,272.01,278.863908177144,-6.8539081771437
2010-09-13,272.08,279.151569147533,-7.07156914753328
2010-09-14,272.6,279.439482357582,-6.83948235758223
2010-09-15,276.55,279.727562855191,-3.17756285519062
2010-09-16,275.95,280.015722861091,-4.06572286109093
2010-09-17,278.24,280.303873282539,-2.06387328253901
2010-09-20,279.2,280.591923346185,-1.39192334618453
2010-09-21,277.4,280.879781425555,-3.4797814255547
2010-09-27,281.15,281.167355318813,-0.0173553188126341
2010-09-28,279.42,281.454551385718,-2.03455138571816
2010-09-29,283.19,281.741275978858,1.44872402114201
2010-09-30,284.11,282.027434609818,2.08256539018227
2010-10-08,285.69,282.312933389025,3.37706661097469
2010-10-11,290.85,282.597679287758,8.25232071224194
2010-10-12,289.98,282.881580673238,7.09841932676188
2010-10-13,292.47,283.164549323865,9.30545067613512
2010-10-14,297.47,283.446499952239,14.0235000477613
2010-10-15,297.18,283.727351117458,13.4526488825417
2010-10-18,292.41,284.007027175372,8.40297282462819
2010-10-19,293.34,284.285458042618,9.05454195738188
2010-10-20,286.99,284.562577109276,2.42742289072363
2010-10-21,286.95,284.83832150822,2.11167849178032
2010-10-22,284.41,285.112629375717,-0.702629375716821
2010-10-25,291.5,285.385439720915,6.11456027908514
2010-10-26,289.28,285.656691262527,3.62330873747269
2010-10-27,287.83,285.926325246779,1.90367475322147
2010-10-28,287.55,286.194284417628,1.35571558237167
2010-10-29,290.01,286.460512305931,3.5494876940693
2010-11-01,295.27,286.724953002944,8.5450469970559
2010-11-02,294.28,286.987552067142,7.29244793285784
2010-11-03,292.39,287.248258589171,5.14174141082884
2010-11-04,293.67,287.50702467409,6.16297532591034
2010-11-05,301.24,287.763804552341,13.4761954476592
2010-11-08,301.62,288.018555001897,13.6014449981027
2010-11-09,311.23,288.271238371247,22.9587616287533
2010-11-10,305.76,288.52182263117,17.2381773688301
2010-11-11,307.16,288.770285242671,18.3897147573295
2010-11-12,301,289.016610792328,11.9833892076723
2010-11-15,295.9,289.260791468288,6.63920853171228
2010-11-16,294.55,289.502824412145,5.04717558785455
2010-11-17,288.4,289.742709509879,-1.34270950987865
2010-11-18,292.99,289.980448733764,3.00955126623634
2010-11-19,294,290.21604350106,3.78395649893966
2010-11-22,294.31,290.449496473051,3.86050352694914
2010-11-23,294.98,290.680811875153,4.29918812484724
2010-11-24,298.68,290.909995528562,7.77000447143766
2010-11-25,297.45,291.137055031585,6.3129449684145
2010-11-26,295.21,291.362001194339,3.8479988056612
2010-11-29,294.8,291.58484743645,3.21515256354957
2010-11-30,296.31,291.805608768161,4.50439123183931
2010-12-01,303.95,292.024301528727,11.9256984712726
2010-12-02,304.96,292.240943919337,12.7190560806625
2010-12-03,303.65,292.45555907079,11.1944409292104
2010-12-06,308.51,292.668175371418,15.8418246285817
2010-12-07,309.84,292.878825836897,16.9611741631025
2010-12-08,301.3,293.08755003127,8.21244996873004
2010-12-09,300.35,293.294394529651,7.05560547034871
2010-12-10,301.38,293.499409301848,7.88059069815206
2010-12-13,302.34,293.702647234172,8.63735276582835
2010-12-14,305.95,293.904164470455,12.0458355295454
2010-12-15,301.1,294.10402072486,6.99597927514049
2010-12-16,300.25,294.302280690819,5.94771930918128
2010-12-17,299.53,294.499011953617,5.03098804638269
2010-12-20,302.35,294.694284557091,7.65571544290866
2010-12-21,302.38,294.888170624682,7.49182937531764
2010-12-22,302.33,295.080745444396,7.249254555604
2010-12-23,302.01,295.272087401063,6.73791259893746
2010-12-24,301.5,295.462277876061,6.03772212393938
2010-12-27,301.6,295.651401035951,5.94859896404869
2010-12-28,303.73,295.839543543047,7.89045645695314
2010-12-29,307.1,296.026794518571,11.0732054814291
2010-12-30,308.37,296.213246345345,12.156753654655
2010-12-31,309.11,296.398995983409,12.7110040165909
2011-01-04,307.81,296.584145417914,11.2258545820858
2011-01-05,299.95,296.76880188823,3.18119811176962
2011-01-06,298.91,296.953077274046,1.9569227259543
2011-01-07,297.01,297.137084770026,-0.127084770026267
2011-01-10,299.21,297.320938379752,1.88906162024779
2011-01-11,299.66,297.504752054271,2.15524794572886
2011-01-12,301.06,297.688640525493,3.37135947450683
2011-01-13,299.84,297.872719416221,1.96728058377861
2011-01-14,297.4,298.057105742843,-0.657105742842977
2011-01-17,292.75,298.24191733494,-5.49191733494011
2011-01-18,294.33,298.427271750474,-4.09727175047371
2011-01-19,295.86,298.613284277267,-2.75328427726731
2011-01-20,293.3,298.800068509496,-5.50006850949606
2011-01-21,290.2,298.987736903239,-8.78773690323874
2011-01-24,291.6,299.176399641068,-7.57639964106786
2011-01-25,287.75,299.366163273055,-11.6161632730554
2011-01-26,288.95,299.557131217501,-10.6071312175007
2011-01-27,290.41,299.749402091042,-9.33940209104162
2011-01-28,284.73,299.94307012576,-15.2130701257597
2011-01-31,288.35,300.138225693197,-11.7882256931968
2011-02-01,289.61,300.334952876432,-10.7249528764317
2011-02-09,292.96,300.533330885761,-7.57333088576104
2011-02-10,292.7,300.733434498212,-8.03343449821208
2011-02-11,293.32,300.93533536031,-7.61533536030972
2011-02-14,293,301.139101797876,-8.13910179787604
2011-02-15,293.59,301.344798988859,-7.75479898885911
2011-02-16,295.88,301.552488746829,-5.6724887468294
2011-02-17,296.06,301.762229679841,-5.70222967984068
2011-02-18,297.42,301.974078051161,-4.55407805116084
2011-02-21,299.27,302.188087766993,-2.91808776699296
2011-02-22,299.5,302.404310851062,-2.90431085106153
2011-02-23,299.7,302.622798120867,-2.9227981208668
2011-02-24,301.2,302.843599193392,-1.64359919339248
2011-02-25,299.61,303.06676247745,-3.45676247745009
2011-02-28,301.28,303.29233570246,-2.01233570246032
2011-03-01,302,303.52036516895,-1.52036516894964
2011-03-02,303.58,303.750896345627,-0.170896345627286
2011-03-03,301.61,303.983974072748,-2.37397407274752
2011-03-04,299.99,304.219643119918,-4.2296431199177
2011-03-07,304.33,304.45794727544,-0.127947275439821
2011-03-08,301.92,304.698928579259,-2.77892857925885
2011-03-09,301.78,304.942629018427,-3.16262901842723
2011-03-10,303.17,305.1890894313,-2.0190894313
2011-03-11,299.12,305.438349348929,-6.31834934892851
2011-03-14,301.26,305.690447467754,-4.4304474677537
2011-03-15,299.38,305.945419872467,-6.56541987246654
2011-03-16,296.82,306.203300816383,-9.38330081638267
2011-03-17,295.8,306.464121838946,-10.6641218389463
2011-03-18,299.05,306.727910600918,-7.6779106009176
2011-03-21,303.1,306.99469035494,-3.89469035494024
2011-03-22,302.29,307.264481179915,-4.97448117991487
2011-03-23,302.42,307.537301544836,-5.1173015448362
2011-03-24,303.3,307.813167862452,-4.51316786245188
2011-03-25,303.28,308.092094430212,-4.81209443021155
2011-03-28,299.9,308.374093680012,-8.47409368001186
2011-03-29,299.82,308.65917605462,-8.83917605462013
2011-03-30,300.35,308.947348493959,-8.59734849395911
2011-03-31,301.26,309.238614284179,-7.97861428417938
2011-04-01,301.89,309.53297315765,-7.64297315765007
2011-04-06,306.13,309.83042154869,-3.70042154869041
2011-04-07,305.33,310.130952732325,-4.80095273232535
2011-04-08,307.8,310.43455845397,-2.63455845397039
2011-04-11,307.47,310.741228474526,-3.27122847452639
2011-04-12,305.89,311.050951465874,-5.16095146587437
2011-04-13,307.11,311.363714747691,-4.25371474769147
2011-04-14,307.69,311.679503506337,-3.98950350633728
2011-04-15,308.32,311.998301169845,-3.67830116984533
2011-04-18,312.22,312.320089517157,-0.100089517157342
2011-04-19,311.25,312.644848806752,-1.39484880675158
2011-04-20,314.54,312.972559255729,1.5674407442711
2011-04-21,315.14,313.303200504624,1.83679949537599
2011-04-22,315.64,313.636752841875,2.0032471581253
2011-04-25,316.69,313.973197315197,2.71680268480273
2011-04-26,312.8,314.312515800354,-1.51251580035399
2011-04-27,313.36,314.654691296125,-1.29469129612518
2011-04-28,318.1,314.99970617609,3.10029382390973
2011-04-29,317.4,315.34754227864,2.05245772135977
2011-05-03,317.15,315.698182723708,1.45181727629191
2011-05-04,314.21,316.051611479634,-1.8416114796343
2011-05-05,313.11,316.407813114877,-3.29781311487665
2011-05-06,309.38,316.766771436651,-7.38677143665103
2011-05-09,310.9,317.128468888989,-6.22846888898877
2011-05-10,312.09,317.492884862531,-5.40288486253112
2011-05-11,314.64,317.859996173305,-3.2199961733048
2011-05-12,310.1,318.229777404018,-8.12977740401761
2011-05-13,314.24,318.60220180635,-4.36220180634983
2011-05-16,310.9,318.977239271464,-8.07723927146375
2011-05-17,311.59,319.354857887359,-7.76485788735941
2011-05-18,310.86,319.735022403238,-8.8750224032382
2011-05-19,312.37,320.117694358615,-7.7476943586145
2011-05-20,313.24,320.502831624426,-7.26283162442559
2011-05-23,314.14,320.890388869026,-6.75038886902574
2011-05-24,317.09,321.280317758608,-4.19031775860755
2011-05-25,317.23,321.672567169021,-4.44256716902117
2011-05-26,317.9,322.067084244013,-4.16708424401284
2011-05-27,317.54,322.463814290946,-4.92381429094555
2011-05-30,319.49,322.862700894678,-3.37270089467795
2011-05-31,320.01,323.263685604762,-3.25368560476224
2011-06-01,317.53,323.666708576615,-6.13670857661471
2011-06-02,320.25,324.071708620699,-3.82170862069937
2011-06-03,319.35,324.478622010827,-5.12862201082659
2011-06-07,321.3,324.887383441052,-3.58738344105245
2011-06-08,320.05,325.297925485478,-5.24792548547786
2011-06-09,319,325.710179235314,-6.71017923531358
2011-06-10,320.56,326.124073612493,-5.56407361249346
2011-06-13,318.5,326.539534765235,-8.0395347652345
2011-06-14,317.11,326.956486541791,-9.84648654179144
2011-06-15,317.19,327.374849467191,-10.1848494671914
2011-06-16,318.15,327.794539996328,-9.64453999632796
2011-06-17,317.66,328.215470374079,-10.5554703740792
2011-06-20,320.27,328.637548858667,-8.36754885866692
2011-06-21,321.31,329.060679345099,-7.75067934509904
2011-06-22,321.2,329.484762269579,-8.28476226957931
2011-06-23,321.07,329.909694864489,-8.83969486448868
2011-06-24,316.82,330.335370937623,-13.5153709376234
2011-06-27,311.52,330.761680642805,-19.241680642805
2011-06-28,312.16,331.188508547143,-19.0285085471428
2011-06-29,313.57,331.61573126401,-18.0457312640101
2011-06-30,314.18,332.04321754116,-17.8632175411595
2011-07-01,311.8,332.470828666964,-20.6708286669642
2011-07-04,311.95,332.898418545861,-20.9484185458614
2011-07-05,311.24,333.325832537799,-22.0858325377994
2011-07-06,316.56,333.752907343493,-17.1929073434926
2011-07-07,319.55,334.179470534259,-14.6294705342592
2011-07-08,319.19,334.605342574563,-15.4153425745627
2011-07-11,321.86,335.03033788163,-13.1703378816298
2011-07-12,322.07,335.454264500606,-13.3842645006061
2011-07-13,326.66,335.876925032548,-9.21692503254759
2011-07-14,329.67,336.298116545996,-6.62811654599626
2011-07-15,328.11,336.717632299587,-8.60763229958652
2011-07-18,332.48,337.135262812154,-4.65526281215446
2011-07-19,334.11,337.55079504449,-3.44079504448955
2011-07-20,330.59,337.964014033076,-7.37401403307615
2011-07-21,333.45,338.374703392119,-4.92470339211938
2011-07-22,330.2,338.782643687701,-8.58264368770091
2011-07-25,336.1,339.187613450232,-3.0876134502318
2011-07-26,335.41,339.589387662397,-4.17938766239698
2011-07-27,336.62,339.987740030592,-3.36774003059153
2011-07-28,335.2,340.382442533618,-5.18244253361763
2011-07-29,334.5,340.773265758193,-6.27326575819348
2011-08-01,333.51,341.159978148814,-7.6499781488142
2011-08-02,335.58,341.542345556862,-5.96234555686231
2011-08-03,345.3,341.920130671532,3.37986932846847
2011-08-04,345.62,342.293093717416,3.32690628258449
2011-08-05,344.08,342.660996316223,1.41900368377699
2011-08-08,354.47,343.023601464857,11.4463985351427
2011-08-09,362.46,343.380672746786,19.0793272532144
2011-08-10,361.78,343.73197847696,18.04802152304
2011-08-11,367.43,344.077294856946,23.3527051430543
2011-08-12,362.99,344.416405548656,18.5735944513438
2011-08-15,360.27,344.749103867051,15.5208961329489
2011-08-16,366.46,345.075190804701,21.3848091952994
2011-08-17,369.31,345.394473769863,23.9155262301367
2011-08-18,370.38,345.7067690104,24.6732309895995
2011-08-19,383.8,346.011902659925,37.7880973400749
2011-08-22,392.38,346.309711050949,46.0702889490505
2011-08-23,391.69,346.600046136088,45.0899538639118
2011-08-24,380.9,346.882778911544,34.0172210884561
2011-08-25,363.51,347.157799011889,16.3522009881106
2011-08-26,367.8,347.425010133047,20.3749898669534
2011-08-29,376.79,347.684322730316,29.1056772696838
2011-08-30,372.3,347.935655681157,24.3643443188434
2011-08-31,380.19,348.178939894164,32.0110601058364
2011-09-01,376.35,348.414116349158,27.9358836508425
2011-09-02,381.24,348.641139258058,32.5988607419418
2011-09-05,390.6,348.859974380352,41.7400256196485
2011-09-06,395.25,349.070600950601,46.1793990493985
2011-09-07,378.7,349.273015456977,29.426984543023
2011-09-08,382,349.467233476381,32.5327665236195
2011-09-09,388.31,349.653282749661,38.656717250339
2011-09-13,378.59,349.831204465387,28.7587955346127
2011-09-14,378.33,350.001055791254,28.3289442087457
2011-09-15,375.54,350.162905782693,25.3770942173071
2011-09-16,365.91,350.316835205199,15.5931647948007
2011-09-19,377.95,350.462935314107,27.4870646858935
2011-09-20,368.8,350.601303810341,18.1986961896594
2011-09-21,375.2,350.732049756921,24.4679502430788
2011-09-22,367.01,350.855289739415,16.1547102605852
2011-09-23,361.24,350.971150457492,10.2688495425081
2011-09-26,341.94,351.079765288501,-9.13976528850089
2011-09-27,341.44,351.181271854542,-9.74127185454224
2011-09-28,341.25,351.275803999713,-10.0258039997131
2011-09-29,335.09,351.363491541447,-16.2734915414467
2011-09-30,338.39,351.444460152915,-13.054460152915
2011-10-10,341.63,351.518828780475,-9.88882878047508
2011-10-11,345.93,351.586710974306,-5.65671097430601
2011-10-12,346.83,351.648216196942,-4.81821619694154
2011-10-13,346.42,351.703451572647,-5.28345157264721
2011-10-14,346.09,351.752522234044,-5.66252223404403
2011-10-17,347.35,351.795531129786,-4.4455311297859
2011-10-18,343.01,351.832578867854,-8.82257886785389
2011-10-19,340.52,351.86376421864,-11.3437642186402
2011-10-20,333.28,351.889182305629,-18.6091823056286
2011-10-21,335.25,351.908923563257,-16.6589235632569
2011-10-24,341.7,351.923070733672,-10.2230707336723
2011-10-25,341.1,351.931699672891,-10.8316996728908
2011-10-26,354.14,351.934882011115,2.20511798888512
2011-10-27,355.44,351.932684901175,3.50731509882543
2011-10-28,357.93,351.925176407397,6.00482359260328
2011-10-31,352.62,351.912426043891,0.707573956109075
2011-11-01,352.66,351.894505806921,0.765494193078875
2011-11-02,355.8,351.871487985228,3.92851201477193
2011-11-03,355.98,351.843445183985,4.13655481601515
2011-11-04,362.03,351.810451632246,10.2195483677535
2011-11-07,364.6,351.772583268956,12.8274167310442
2011-11-08,368.18,351.729920257411,16.4500797425889
2011-11-09,367.02,351.682548063241,15.3374519367587
2011-11-10,360.15,351.63055895189,8.51944104811029
2011-11-11,362.9,351.574051528667,11.3259484713325
2011-11-14,367.36,351.513127920496,15.8468720795042
2011-11-15,363.53,351.447894935983,12.0821050640174
2011-11-16,362.82,351.378465934185,11.4415340658149
2011-11-17,362.88,351.304959268438,11.575040731562
2011-11-18,353.56,351.227498021522,2.33250197847812
2011-11-21,353.71,351.146210060897,2.56378993910343
2011-11-22,346.59,351.06122421817,-4.47122421816999
2011-11-23,351,350.97267038472,0.0273296152796976
2011-11-24,348.8,350.880676603701,-2.08067660370135
2011-11-25,346.5,350.785370929566,-4.28537092956641
2011-11-28,351.26,350.686880556694,0.573119443306352
2011-11-29,352.63,350.585330908076,2.04466909192442
2011-11-30,353.2,350.4808476436,2.71915235639972
2011-12-01,359,350.373557268334,8.62644273166613
2011-12-02,359.06,350.26358741134,8.79641258866011
2011-12-05,358.96,350.151069267506,8.80893073249428
2011-12-06,352.75,350.036137667794,2.71386233220618
2011-12-07,356.23,349.918931084427,6.31106891557253
2011-12-08,357.88,349.79958911144,8.08041088856025
2011-12-09,351.35,349.678253951601,1.67174604839874
2011-12-12,346.96,349.555071147801,-2.59507114780106
2011-12-13,339.66,349.430186933956,-9.7701869339559
2011-12-14,337.53,349.303746471285,-11.7737464712853
2011-12-15,322.33,349.175890882411,-26.8458908824113
2011-12-16,328.7,349.046756423158,-20.346756423158
2011-12-19,328.39,348.91646825234,-20.5264682523401
2011-12-20,329.7,348.785143118238,-19.0851431182383
2011-12-21,334.48,348.65288928432,-14.1728892843199
2011-12-22,331.51,348.519807125019,-17.009807125019
2011-12-23,330.92,348.38599115627,-17.4659911562696
2011-12-26,327.35,348.251528862835,-20.9015288628346
2011-12-27,326.23,348.116500509738,-21.886500509738
2011-12-28,324.18,347.980977722152,-23.800977722152
2011-12-29,316,347.84502307825,-31.8450230782505
2011-12-30,319.45,347.70868931784,-28.2586893178397
2012-01-04,327.3,347.572016017274,-20.2720160172743
2012-01-05,331.95,347.435031071903,-15.4850310719033
2012-01-06,333.41,347.297753997439,-13.8877539974389
2012-01-09,330.3,347.160197908704,-16.8601979087036
2012-01-10,332.2,347.022370179882,-14.8223701798816
2012-01-11,336.2,346.884271215829,-10.6842712158287
2012-01-12,336.98,346.74589529443,-9.76589529443022
2012-01-13,336.65,346.607232277122,-9.95723227712244
2012-01-16,335.15,346.468267988512,-11.3182679885123
2012-01-17,339.77,346.32898413729,-6.55898413728993
2012-01-18,338.65,346.189357753626,-7.53935775362618
2012-01-19,340.68,346.049363156472,-5.36936315647224
2012-01-20,339.57,345.908971548312,-6.33897154831201
2012-01-30,353.21,345.768151912152,7.44184808784831
2012-01-31,355.02,345.62687061072,9.39312938928012
2012-02-01,354.07,345.485097082907,8.58490291709295
2012-02-02,356.84,345.342804650345,11.4971953496553
2012-02-03,358.58,345.199970183318,13.3800298166815
2012-02-06,353.33,345.056575304592,8.27342469540757
2012-02-07,352.63,344.912607167697,7.7173928323029
2012-02-08,357.66,344.768056346063,12.8919436539374
2012-02-09,355.09,344.622916603182,10.467083396818
2012-02-10,353.1,344.477187031557,8.62281296844299
2012-02-13,352.56,344.33087105036,8.22912894963959
2012-02-14,350.3,344.18397564309,6.11602435691015
2012-02-15,352.18,344.036511194835,8.1434888051645
2012-02-16,350.81,343.888490618804,6.92150938119645
2012-02-17,353.34,343.739930194393,9.60006980560741
2012-02-20,353.73,343.590849062074,10.1391509379262
2012-02-21,355.59,343.441270330602,12.148729669398
2012-02-22,358.22,343.291221299849,14.9287787001508
2012-02-23,362.49,343.140734291484,19.3492657085159
2012-02-24,362.23,342.989847798131,19.2401522018694
2012-02-27,360.9,342.838608310623,18.0613916893771
2012-02-28,361.85,342.687070272899,19.1629297271014
2012-02-29,364.75,342.53529559475,22.2147044052498
2012-03-01,349.83,342.383354107154,7.44664589284626
2012-03-02,350.49,342.231324823751,8.25867517624896
2012-03-05,348.82,342.079289836328,6.74071016367214
2012-03-06,346.76,341.927334650474,4.83266534952599
