"CU0Date","CU0Close","CU0_hpft","CU0_hpfc"
2010-10-25,64610,62914.0504742561,1695.94952574392
2010-10-26,64520,63036.5492709781,1483.4507290219
2010-10-27,64230,63159.1671300713,1070.83286992873
2010-10-28,64020,63281.8719347919,738.128065208131
2010-10-29,62460,63404.6320110352,-944.632011035161
2010-11-01,63700,63527.4159898091,172.584010190935
2010-11-02,63540,63650.1921116486,-110.192111648554
2010-11-03,64070,63772.9286884278,297.07131157222
2010-11-04,64700,63895.5939864721,804.406013527858
2010-11-05,67390,64018.156394904,3371.84360509599
2010-11-08,66590,64140.5846353552,2449.41536464482
2010-11-09,68020,64262.8488232423,3757.15117675774
2010-11-10,67520,64384.9200864707,3135.07991352926
2010-11-11,69200,64506.7711060022,4693.22889399778
2010-11-12,65640,64628.3758587081,1011.62414129192
2010-11-15,64930,64749.7102614636,180.289738536442
2010-11-16,64310,64870.7506493031,-560.750649303111
2010-11-17,61550,64991.4734317852,-3441.47343178516
2010-11-18,62720,65111.8547866765,-2391.8547866765
2010-11-19,64010,65231.8694691772,-1221.86946917722
2010-11-22,63420,65351.4912457904,-1931.4912457904
2010-11-23,61490,65470.693377948,-3980.69337794802
2010-11-24,62480,65589.4483286817,-3109.44832868166
2010-11-25,62080,65707.7269155629,-3627.72691556288
2010-11-26,61670,65825.4986708433,-4155.49867084326
2010-11-29,62440,65942.7316272179,-3502.73162721789
2010-11-30,62660,66059.3920996658,-3399.39209966583
2010-12-01,63670,66175.4449552788,-2505.44495527875
2010-12-02,65380,66290.8536559749,-910.853655974857
2010-12-03,65790,66405.5806280224,-615.580628022363
2010-12-06,65530,66519.58792118,-989.587921179968
2010-12-07,66850,66632.837330749,217.162669250996
2010-12-08,65520,66745.2902429759,-1225.29024297586
2010-12-09,67420,66856.9081338726,563.091866127424
2010-12-10,67780,66967.6519729673,812.348027032715
2010-12-13,68780,67077.4829625441,1702.51703745585
2010-12-14,68810,67186.3626406826,1623.63735931738
2010-12-15,67880,67294.2532492124,585.746750787624
2010-12-16,67170,67401.1177011105,-231.117701110523
2010-12-17,68430,67506.919151478,923.080848522002
2010-12-20,68640,67611.6206598799,1028.37934012012
2010-12-21,69250,67715.1856674463,1534.81433255373
2010-12-22,68700,67817.5780403994,882.421959600615
2010-12-23,68660,67918.7622793926,741.237720607401
2010-12-24,68950,68018.7032498335,931.296750166547
2010-12-27,68710,68117.3661235296,592.633876470407
2010-12-28,69000,68214.7164572502,785.283542749841
2010-12-29,69510,68310.7200527338,1199.27994726623
2010-12-30,70820,68405.3430363236,2414.65696367641
2010-12-31,72380,68498.5520300992,3881.44796990077
2011-01-04,72400,68590.3146542582,3809.68534574176
2011-01-05,71280,68680.6001334348,2599.39986656521
2011-01-06,72020,68769.3792670339,3250.62073296614
2011-01-07,69780,68856.6239289491,923.37607105087
2011-01-10,70040,68942.3073367486,1097.69266325139
2011-01-11,70920,69026.403089687,1893.59691031297
2011-01-12,71360,69108.8852407643,2251.1147592357
2011-01-13,71690,69189.7286257092,2500.27137429076
2011-01-14,71550,69268.9090107776,2281.09098922244
2011-01-17,71290,69346.4031957348,1943.59680426515
2011-01-18,72000,69422.18892326,2577.81107673996
2011-01-19,72900,69496.2447394322,3403.75526056781
2011-01-20,71610,69568.5502558999,2041.44974410009
2011-01-21,70970,69639.0864912808,1330.91350871917
2011-01-24,71780,69707.8353080505,2072.16469194954
2011-01-25,70830,69774.779118827,1055.22088117303
2011-01-26,70800,69839.901192785,960.098807215002
2011-01-27,71700,69903.185235277,1796.81476472298
2011-01-28,71730,69964.6153485244,1765.38465147557
2011-01-31,73420,70024.1763774818,3395.8236225182
2011-02-01,74950,70081.8538968384,4868.1461031616
2011-02-09,75540,70137.6348849848,5402.36511501522
2011-02-10,75880,70191.5083326051,5688.49166739489
2011-02-11,75520,70243.4654635037,5276.53453649629
2011-02-14,76270,70293.4998528772,5976.50014712283
2011-02-15,76100,70341.6072570365,5758.39274296347
2011-02-16,75660,70387.7859027314,5272.21409726864
2011-02-17,74680,70432.0363969946,4247.96360300542
2011-02-18,73850,70474.3615261939,3375.63847380607
2011-02-21,74630,70514.7658326236,4115.23416737643
2011-02-22,73580,70553.2552539335,3026.74474606646
2011-02-23,71700,70589.8374288484,1110.16257115156
2011-02-24,71420,70624.5212472258,795.47875277425
2011-02-25,72590,70657.3160578185,1932.68394218152
2011-02-28,74320,70688.2315381971,3631.76846180285
2011-03-01,74000,70717.2781648309,3282.72183516905
2011-03-02,74700,70744.4679154162,3955.53208458381
2011-03-03,74140,70769.8141245898,3370.18587541021
2011-03-04,74720,70793.3317620474,3926.66823795265
2011-03-07,74200,70815.0371905881,3384.96280941191
2011-03-08,71070,70834.948396135,235.051603864946
2011-03-09,71600,70853.0847638168,746.915236183156
2011-03-10,69230,70869.4657759289,-1639.46577592886
2011-03-11,69220,70884.1112235026,-1664.11122350258
2011-03-14,69280,70897.0402198853,-1617.04021988532
2011-03-15,68630,70908.2711905482,-2278.27119054823
2011-03-16,70580,70917.8218925442,-337.821892544159
2011-03-17,69810,70925.7091411773,-1115.70914117734
2011-03-18,71820,70931.9496121109,888.050387889123
2011-03-21,71480,70936.5595198166,543.440480183418
2011-03-22,71280,70939.5554458542,340.44455414583
2011-03-23,71980,70940.9541964211,1039.04580357893
2011-03-24,72410,70940.7727184349,1469.22728156509
2011-03-25,72360,70939.0283883154,1420.97161168463
2011-03-28,71070,70935.7391898042,134.260810195752
2011-03-29,70830,70930.9236940174,-100.923694017379
2011-03-30,71300,70924.600527558,375.399472441984
2011-03-31,70700,70916.7882753257,-216.788275325649
2011-04-01,70440,70907.5056773854,-467.505677385398
2011-04-06,71480,70896.7713841926,583.228615807397
2011-04-07,71690,70884.6038529547,805.396147045332
2011-04-08,73160,70871.0217819666,2288.97821803342
2011-04-11,73370,70856.0442024363,2513.95579756372
2011-04-12,72310,70839.6910917467,1470.30890825326
2011-04-13,72180,70821.9834664465,1358.01653355354
2011-04-14,71100,70802.9429508511,297.05704914893
2011-04-15,70830,70782.5917306275,47.4082693724768
2011-04-18,71040,70760.9521142315,279.047885768466
2011-04-19,69720,70738.0464297161,-1018.04642971612
2011-04-20,71060,70713.8971204836,346.102879516448
2011-04-21,71480,70688.5262091139,791.473790886081
2011-04-22,71410,70661.955861256,748.044138744015
2011-04-25,70740,70634.208569718,105.791430282008
2011-04-26,69900,70605.3071365215,-705.307136521475
2011-04-27,69550,70575.2744074186,-1025.27440741859
2011-04-28,70050,70544.1329366133,-494.132936613315
2011-04-29,69200,70511.9048545052,-1311.90485450516
2011-05-03,69000,70478.6120872388,-1478.61208723882
2011-05-04,67910,70444.2760186689,-2534.27601866894
2011-05-05,67040,70408.9174214521,-3368.91742145206
2011-05-06,65940,70372.5560206752,-4432.55602067517
2011-05-09,66980,70335.2101488512,-3355.21014885121
2011-05-10,67100,70296.8963062532,-3196.89630625322
2011-05-11,66340,70257.6296062452,-3917.62960624521
2011-05-12,64220,70217.4238407232,-5997.42384072319
2011-05-13,66450,70176.2911821939,-3726.29118219394
2011-05-16,65890,70134.2413240679,-4244.24132406788
2011-05-17,66540,70091.2824194565,-3551.2824194565
2011-05-18,66840,70047.4208670746,-3207.42086707464
2011-05-19,67440,70002.6615976768,-2562.66159767684
2011-05-20,67550,69957.0082162031,-2407.00821620314
2011-05-23,66350,69910.4632682885,-3560.46326828849
2011-05-24,66810,69863.0283046082,-3053.02830460817
2011-05-25,66960,69814.7034040868,-2854.70340408682
2011-05-26,68080,69765.4873836488,-1685.4873836488
2011-05-27,68660,69715.3778802041,-1055.37788020412
2011-05-30,68140,69664.3718339374,-1524.37183393738
2011-05-31,68570,69612.4657487909,-1042.4657487909
2011-06-01,68310,69559.6554985922,-1249.65549859223
2011-06-02,67660,69505.9365262547,-1845.93652625473
2011-06-03,68420,69451.3037581365,-1031.30375813647
2011-06-07,68260,69395.7513575586,-1135.75135755863
2011-06-08,67500,69339.2730615407,-1839.27306154066
2011-06-09,67370,69281.8621376298,-1911.86213762978
2011-06-10,67590,69223.5110930927,-1633.51109309273
2011-06-13,67190,69164.2116449074,-1974.21164490743
2011-06-14,67700,69103.9548348251,-1403.95483482511
2011-06-15,68610,69042.730888536,-432.730888536014
2011-06-16,68150,68980.5294513922,-830.529451392228
2011-06-17,68330,68917.3399898756,-587.339989875574
2011-06-20,67570,68853.1516271552,-1283.15162715521
2011-06-21,68250,68787.9532436194,-537.953243619359
2011-06-22,67740,68721.7331892547,-981.733189254669
2011-06-23,67620,68654.4795916781,-1034.47959167813
2011-06-24,68240,68586.1801726996,-346.18017269963
2011-06-27,67400,68516.8222265141,-1116.82222651406
2011-06-28,67170,68446.3929042204,-1276.3929042204
2011-06-29,68080,68374.8788952709,-294.878895270944
2011-06-30,69860,68302.266361502,1557.73363849804
2011-07-01,69880,68228.5413428669,1651.45865713311
2011-07-04,70770,68153.690523219,2616.30947678097
2011-07-05,70330,68077.7012690559,2252.29873094414
2011-07-06,70770,68000.5620283563,2769.43797164368
2011-07-07,71050,67922.2621801073,3127.73781989267
2011-07-08,71870,67842.7922480719,4027.20775192811
2011-07-11,71470,67762.1440488887,3707.85595111135
2011-07-12,71130,67680.3110638888,3449.68893611115
2011-07-13,72460,67597.2883070774,4862.71169292264
2011-07-14,72120,67513.0722184254,4606.92778157462
2011-07-15,71640,67427.6612479503,4212.33875204975
2011-07-18,71840,67341.055749989,4498.94425001104
2011-07-19,72660,67253.2578200936,5406.74217990642
2011-07-20,72420,67164.2714134918,5255.72858650821
2011-07-21,72000,67074.1027203461,4925.89727965387
2011-07-22,72190,66982.7601033258,5207.23989667423
2011-07-25,71530,66890.2539612676,4639.74603873238
2011-07-26,72810,66796.5968454694,6013.40315453058
2011-07-27,72810,66701.8032251166,6108.19677488338
2011-07-28,72750,66605.8900550929,6144.10994490706
2011-07-29,72660,66508.8768151646,6151.12318483544
2011-08-01,73440,66410.7855248246,7029.21447517536
2011-08-02,72010,66311.6407461944,5698.35925380559
2011-08-03,72060,66211.4699469901,5848.5300530099
2011-08-04,71610,66110.3029504011,5499.69704959888
2011-08-05,68570,66008.171997161,2561.82800283898
2011-08-08,67680,65905.1116013607,1774.88839863928
2011-08-09,65960,65801.1573360431,158.842663956858
2011-08-10,67090,65696.3455079237,1393.6544920763
2011-08-11,66710,65590.7124893749,1119.28751062507
2011-08-12,66460,65484.2952288485,975.704771151463
2011-08-15,67300,65377.1311374675,1922.8688625325
2011-08-16,66510,65269.2580296716,1240.74197032843
2011-08-17,66800,65160.7145147353,1639.28548526466
2011-08-18,66700,65051.5397148066,1648.46028519344
2011-08-19,66350,64941.7734296479,1408.22657035211
2011-08-22,65910,64831.4561404295,1078.54385957051
2011-08-23,66650,64720.6289104259,1929.37108957406
2011-08-24,66470,64609.333248739,1860.66675126104
2011-08-25,66790,64497.6114619924,2292.38853800757
2011-08-26,67440,64385.5066259373,3054.49337406275
2011-08-29,67610,64273.0627639058,3336.93723609423
2011-08-30,68250,64160.3251618338,4089.6748381662
2011-08-31,68360,64047.340485013,4312.65951498703
2011-09-01,68190,63934.1570892427,4255.84291075733
2011-09-02,67830,63820.8251130016,4009.1748869984
2011-09-05,67100,63707.3964539633,3392.60354603666
2011-09-06,67000,63593.9246670328,3406.07533296717
2011-09-07,67800,63480.4647094811,4319.53529051894
2011-09-08,67720,63367.0729465138,4352.92705348624
2011-09-09,67620,63253.8075288585,4366.19247114151
2011-09-13,66310,63140.728406568,3169.27159343204
2011-09-14,65050,63027.8973345031,2022.10266549695
2011-09-15,65080,62915.3773775749,2164.62262242508
2011-09-16,65970,62803.2324365497,3166.76756345029
2011-09-19,63370,62691.5273069617,678.472693038334
2011-09-20,62960,62580.3280933602,379.671906639823
2011-09-21,62940,62469.7011807467,470.298819253262
2011-09-22,60260,62359.7131110653,-2099.71311106528
2011-09-23,56940,62250.4306206608,-5310.43062066079
2011-09-26,53320,62141.9195779431,-8821.91957794315
2011-09-27,55040,62034.2436562041,-6994.24365620405
2011-09-28,55170,61927.4628821038,-6757.46288210375
2011-09-29,52600,61821.6343911682,-9221.63439116822
2011-09-30,54790,61716.8125256586,-6926.81252565856
2011-10-10,54480,61613.0478159826,-7133.04781598259
2011-10-11,54210,61510.3879292829,-7300.38792928291
2011-10-12,54930,61408.8775841877,-6478.8775841877
2011-10-13,54880,61308.5584816375,-6428.55848163748
2011-10-14,56010,61209.4696444659,-5199.46964446589
2011-10-17,55900,61111.6474381963,-5211.64743819628
2011-10-18,54000,61015.1260791044,-7015.12607910444
2011-10-19,54300,60919.9376291795,-6619.9376291795
2011-10-20,50950,60826.1112506388,-9876.11125063878
2011-10-21,51670,60733.6733692829,-9063.67336928289
2011-10-24,54750,60642.6463285248,-5892.64632852477
2011-10-25,56710,60553.0487252229,-3843.04872522291
2011-10-26,57230,60464.8967204465,-3234.89672044648
2011-10-27,58040,60378.2048867073,-2338.20488670732
2011-10-28,59250,60292.9864593393,-1042.98645933927
2011-10-31,58230,60209.2537071605,-1979.25370716055
2011-11-01,57710,60127.018467855,-2417.01846785499
2011-11-02,58670,60046.2917609679,-1376.29176096791
2011-11-03,56800,59967.0836069404,-3167.08360694042
2011-11-04,59360,59889.4034573162,-529.403457316167
2011-11-07,57950,59813.2594544885,-1863.25945448853
2011-11-08,57840,59738.6595220203,-1898.65952202025
2011-11-09,57970,59665.6108132758,-1695.61081327579
2011-11-10,54830,59594.1196967905,-4764.1196967905
2011-11-11,55610,59524.1918401988,-3914.19184019877
2011-11-14,58430,59455.8309418478,-1025.83094184783
2011-11-15,57490,59389.0390821101,-1899.03908211013
2011-11-16,56610,59323.81791732,-2713.81791731995
2011-11-17,57010,59260.1683188299,-2250.16831882988
2011-11-18,55550,59198.0900362019,-3648.09003620194
2011-11-21,55090,59137.5818888752,-4047.58188887519
2011-11-22,54980,59078.6411883124,-4098.64118831244
2011-11-23,54310,59021.2635728688,-4711.26357286878
2011-11-24,54440,58965.442986688,-4525.44298668804
2011-11-25,53590,58911.1714264638,-5321.17142646379
2011-11-28,55370,58858.4390182574,-3488.43901825735
2011-11-29,55460,58807.2336885682,-3347.23368856818
2011-11-30,54560,58757.5419219184,-4197.54192191841
2011-12-01,57960,58709.3488192139,-749.348819213941
2011-12-02,58060,58662.6377462704,-602.637746270409
2011-12-05,57960,58617.3917591516,-657.391759151625
2011-12-06,57670,58573.5936648121,-903.593664812053
2011-12-07,58360,58531.2259984664,-171.225998466429
2011-12-08,57860,58490.2709218283,-630.27092182827
2011-12-09,57070,58450.7105258283,-1380.71052582825
2011-12-12,56760,58412.5266408692,-1652.52664086917
2011-12-13,56120,58375.7005266218,-2255.70052662175
2011-12-14,55710,58340.2127596679,-2630.21275966793
2011-12-15,53460,58306.042984173,-4846.04298417303
2011-12-16,54300,58273.1697570819,-3973.16975708185
2011-12-19,53580,58241.5696321787,-4661.5696321787
2011-12-20,53740,58211.2175208975,-4471.21752089754
2011-12-21,54620,58182.0864077686,-3562.0864077686
2011-12-22,54870,58154.1474291021,-3284.14742910211
2011-12-23,55850,58127.3702487817,-2277.37024878175
2011-12-26,55200,58101.7231731583,-2901.72317315829
2011-12-27,55050,58077.1735672091,-3027.17356720905
2011-12-28,55170,58053.6875964552,-2883.6875964552
2011-12-29,54220,58031.2301751089,-3811.23017510894
2011-12-30,55360,58009.7650253773,-2649.76502537731
2012-01-04,55790,57989.2542940602,-2199.25429406022
2012-01-05,56060,57969.6590326524,-1909.65903265241
2012-01-06,55900,57950.9393835638,-2050.93938356375
2012-01-09,55490,57933.0546998282,-2443.05469982818
2012-01-10,55870,57915.9634867058,-2045.96348670577
2012-01-11,56860,57899.6232395936,-1039.6232395936
2012-01-12,57400,57883.9906081695,-483.990608169492
2012-01-13,58000,57869.0218123729,130.978187627092
2012-01-16,58030,57854.6728720845,175.327127915513
2012-01-17,59930,57840.8998613204,2089.10013867955
2012-01-18,59450,57827.6589265751,1622.34107342488
2012-01-19,60560,57814.90707789,2745.09292211
2012-01-20,60720,57802.6019959176,2917.3980040824
2012-01-30,60320,57790.7024960225,2529.29750397754
2012-01-31,60620,57779.1685995032,2840.83140049678
2012-02-01,59500,57767.9613731684,1732.03862683164
2012-02-02,59880,57757.0430581125,2122.9569418875
2012-02-03,59820,57746.3766113849,2073.62338861507
2012-02-06,60530,57735.9258675804,2794.07413241957
2012-02-07,60030,57725.6555184456,2304.34448155444
2012-02-08,61390,57715.531410685,3674.46858931501
2012-02-09,61070,57705.5203435271,3364.47965647291
2012-02-10,61560,57695.5906350775,3864.40936492252
2012-02-13,60770,57685.7119941826,3084.2880058174
2012-02-14,60080,57675.8557270802,2404.14427291982
2012-02-15,60430,57665.9944149286,2764.00558507137
2012-02-16,59210,57656.1016326629,1553.89836733707
2012-02-17,59750,57646.1520977468,2103.84790225316
2012-02-20,59340,57636.1211699632,1703.87883003678
2012-02-21,60050,57625.9850787409,2424.01492125912
2012-02-22,60490,57615.7207578236,2874.27924217635
2012-02-23,60420,57605.3061429464,2814.69385705358
2012-02-24,59620,57594.7203579546,2025.27964204543
2012-02-27,60400,57583.9436901745,2816.05630982549
2012-02-28,61060,57572.9572641026,3487.04273589742
2012-02-29,61070,57561.7433682798,3508.25663172017
2012-03-01,60290,57550.2857326498,2739.71426735024
2012-03-02,61330,57538.5695373283,3791.43046267167
2012-03-05,61010,57526.5810949196,3483.41890508036
2012-03-06,60390,57514.308285252,2875.69171474798
2012-03-07,59470,57501.7404280599,1968.2595719401
2012-03-08,59500,57488.8680317719,2011.13196822809
2012-03-09,60520,57475.6824184169,3044.31758158308
2012-03-12,60620,57462.1757413443,3157.82425865574
2012-03-13,61040,57448.3414123026,3591.65858769736
2012-03-14,60530,57434.1741483576,3095.82585164236
2012-03-15,60420,57419.6701512221,3000.32984877792
2012-03-16,60780,57404.8269022985,3375.17309770148
2012-03-19,60300,57389.6431232065,2910.35687679349
2012-03-20,60350,57374.1189307254,2975.88106927456
2012-03-21,60400,57358.2556446585,3041.74435534145
2012-03-22,59750,57342.0558149196,2407.94418508041
2012-03-23,60030,57325.5232487569,2704.47675124308
2012-03-26,60180,57308.6627487659,2871.33725123412
2012-03-27,60710,57291.4802354644,3418.51976453559
2012-03-28,60110,57273.9828162656,2836.01718373444
2012-03-29,59740,57256.1790116602,2483.82098833978
2012-03-30,60010,57238.0785144355,2771.92148556445
2012-04-05,59970,57219.692044091,2750.30795590903
2012-04-06,60440,57201.0314659256,3238.96853407443
2012-04-09,59840,57182.1097821053,2657.89021789467
2012-04-10,59370,57162.9413336559,2207.05866634406
2012-04-11,57870,57143.5415602681,726.458439731858
2012-04-12,58250,57123.9268139419,1126.07318605814
2012-04-13,58030,57104.1137469654,925.886253034593
2012-04-16,56720,57084.119477101,-364.11947710098
2012-04-17,56530,57063.9615048346,-533.961504834548
2012-04-18,57820,57043.6571801401,776.342819859943
2012-04-19,57670,57023.2236322731,646.776367726949
2012-04-20,57750,57002.6783113978,747.321688602177
2012-04-23,57330,56982.03893503,347.961064969953
2012-04-24,57600,56961.3235295986,638.676470401412
2012-04-25,57590,56940.5502653649,649.44973463513
2012-04-26,58290,56919.7375765937,1370.26242340632
2012-04-27,58460,56898.9041660063,1561.09583399375
2012-05-02,58780,56878.0693027352,1901.9306972648
2012-05-03,58100,56857.2529012073,1242.74709879269
2012-05-04,58310,56836.4756620311,1473.52433796889
2012-05-07,57590,56815.7587995168,774.241200483219
2012-05-08,57650,56795.1241370702,854.875862929824
2012-05-09,57390,56774.5938181374,615.406181862634
2012-05-10,57770,56754.1903395358,1015.80966046421
2012-05-11,57340,56733.9364524669,606.063547533055
2012-05-14,56260,56713.8553280272,-453.855328027215
2012-05-15,55950,56693.9703878357,-743.970387835719
2012-05-16,54690,56674.3048659051,-1984.30486590508
2012-05-17,55730,56654.8816887216,-924.881688721556
2012-05-18,55230,56635.722962539,-1405.72296253896
2012-05-21,55890,56616.8504113021,-726.850411302055
2012-05-22,55850,56598.2851778862,-748.285177886242
2012-05-23,55000,56580.0481047169,-1580.04810471691
2012-05-24,55150,56562.1597249078,-1412.1597249078
2012-05-25,55370,56544.6399184441,-1174.63991844406
2012-05-28,56210,56527.5079815816,-317.507981581633
2012-05-29,56080,56510.7827250266,-430.782725026602
2012-05-30,55320,56494.4828282415,-1174.48282824148
2012-05-31,54530,56478.626792619,-1948.626792619
2012-06-01,54330,56463.2326340685,-2133.23263406853
2012-06-04,52770,56448.3175630149,-3678.31756301492
2012-06-05,53490,56433.8979080923,-2943.89790809226
2012-06-06,53820,56419.9884774635,-2599.98847746352
2012-06-07,53640,56406.6028624046,-2766.60286240463
2012-06-08,53030,56393.7535794595,-3363.75357945953
2012-06-11,54350,56381.4520015705,-2031.45200157054
2012-06-12,53740,56369.7081112404,-2629.70811124045
2012-06-13,54070,56358.531051249,-2288.53105124903
2012-06-14,54090,56347.9288773633,-2257.92887736329
2012-06-15,55070,56337.9086993615,-1267.90869936148
2012-06-18,55210,56328.4766936844,-1118.47669368435
2012-06-19,54910,56319.6385126712,-1409.63851267118
2012-06-20,54910,56311.3993463286,-1401.39934632858
2012-06-21,54060,56303.7638019751,-2243.76380197505
2012-06-25,54030,56296.7359076457,-2266.73590764567
2012-06-26,53620,56290.3187638971,-2670.31876389712
2012-06-27,53740,56284.5145343043,-2544.5145343043
2012-06-28,54200,56279.324278641,-2079.32427864104
2012-06-29,55240,56274.7480048838,-1034.74800488376
2012-07-02,55370,56270.7848614957,-900.78486149568
2012-07-03,56100,56267.4335692201,-167.433569220152
2012-07-04,55970,56264.69247645,-294.692476449956
2012-07-05,55980,56262.5598623705,-282.55986237053
2012-07-06,55720,56261.033884351,-541.033884350952
2012-07-09,55180,56260.1125829603,-1080.11258296031
2012-07-10,55080,56259.7937751296,-1179.79377512962
2012-07-11,55150,56260.0748313126,-1110.07483131255
2012-07-12,55150,56260.9526342829,-1110.95263428295
2012-07-13,55770,56262.4236079564,-492.423607956354
2012-07-16,56170,56264.4837170236,-94.4837170236028
2012-07-17,55920,56267.1287226278,-347.128722627782
2012-07-18,55820,56270.354346855,-450.354346855039
2012-07-19,56230,56274.1561683048,-44.156168304778
2012-07-20,55910,56278.5295794164,-368.529579416358
2012-07-23,54370,56283.4699543781,-1913.46995437814
2012-07-24,54500,56288.9725150421,-1788.97251504213
2012-07-25,53630,56295.0316923079,-2665.03169230786
2012-07-26,54190,56301.6411775873,-2111.64117758725
2012-07-27,54770,56308.793560676,-1538.79356067597
2012-07-30,54830,56316.4805584994,-1486.48055849936
2012-07-31,55050,56324.6932519095,-1274.69325190952
2012-08-01,54780,56333.4221073073,-1553.42210730729
2012-08-02,54650,56342.6570641858,-1692.65706418576
2012-08-03,54100,56352.3874199154,-2252.38741991541
2012-08-06,54460,56362.601772192,-1902.60177219204
2012-08-07,54700,56373.287787663,-1673.28778766302
2012-08-08,54700,56384.4323465176,-1684.43234651756
2012-08-09,55160,56396.0216372753,-1236.02163727533
2012-08-10,54620,56408.0411521795,-1788.04115217947
2012-08-13,54440,56420.4758725501,-1980.47587255013
2012-08-14,54620,56433.3100406051,-1813.31004060508
2012-08-15,54490,56446.5270799113,-1956.52707991125
2012-08-16,54210,56460.1096644867,-2250.10966448666
2012-08-17,54660,56474.0396596005,-1814.03965960047
2012-08-20,54630,56488.2980004162,-1858.29800041622
2012-08-21,54870,56502.8648722475,-1632.86487224753
2012-08-22,55330,56517.7196922608,-1187.71969226079
2012-08-23,55980,56532.8412026624,-552.841202662388
2012-08-24,55620,56548.207654703,-928.207654702983
2012-08-27,55840,56563.7970711112,-723.797071111166
2012-08-28,55470,56579.5870909317,-1109.58709093169
2012-08-29,55210,56595.5550540205,-1385.5550540205
2012-08-30,55680,56611.6778415754,-931.677841575378
2012-08-31,55420,56627.9317620609,-1207.93176206094
2012-09-03,56180,56644.2927388239,-464.292738823937
2012-09-04,56020,56660.7361959004,-640.736195900444
2012-09-05,55730,56677.2373654066,-947.237365406627
2012-09-06,56220,56693.7712146042,-473.771214604152
2012-09-07,56650,56710.3123192048,-60.3123192048364
2012-09-10,58120,56726.8350590825,1393.16494091745
2012-09-11,58360,56743.3137891804,1616.68621081958
2012-09-12,58290,56759.72344032,1530.27655968
2012-09-13,58100,56776.0396115957,1323.96038840427
2012-09-14,60360,56792.2385346571,3567.76146534286
2012-09-17,59770,56808.2969884257,2961.70301157426
2012-09-18,59590,56824.1932265916,2765.8067734084
2012-09-19,60520,56839.9067270947,3680.09327290533
2012-09-20,59310,56855.4181111475,2454.58188885252
2012-09-21,59740,56870.7095211653,2869.29047883472
2012-09-24,59070,56885.7641141886,2184.23588581144
2012-09-25,59180,56900.5662333073,2279.43376669265
2012-09-26,59150,56915.1011244873,2234.8988755127
2012-09-27,59070,56929.35497592,2140.64502407999
2012-09-28,59770,56943.3148996141,2826.68510038588
2012-10-08,58930,56956.9688924353,1973.03110756473
2012-10-09,59230,56970.3061196865,2259.69388031354
2012-10-10,58860,56983.3165622433,1876.68343775674
2012-10-11,58980,56995.9911350478,1984.00886495224
2012-10-12,58980,57008.3215287874,1971.67847121258
2012-10-15,58550,57020.3002542587,1529.69974574129
2012-10-16,58790,57031.9206372707,1758.07936272928
2012-10-17,58660,57043.1766359494,1616.82336405059
2012-10-18,59130,57054.0629351391,2075.9370648609
2012-10-19,58460,57064.5748880153,1395.42511198468
2012-10-22,57890,57074.7087058613,815.291294138707
2012-10-23,57280,57084.4611767738,195.538823226244
2012-10-24,57500,57093.8294258578,406.170574142183
2012-10-25,57230,57102.8106590457,127.189340954254
2012-10-26,56680,57111.4022501641,-431.402250164115
2012-10-29,56580,57119.6016256163,-539.601625616293
2012-10-30,56480,57127.4060334806,-647.406033480568
2012-10-31,56860,57134.812498784,-274.812498783957
2012-11-01,57110,57141.8177789442,-31.8177789442117
2012-11-02,56620,57148.4185177818,-528.4185177818
2012-11-05,55780,57154.6113459646,-1374.61134596462
2012-11-06,56060,57160.3926757336,-1100.39267573357
2012-11-07,56600,57165.7583511212,-565.758351121191
2012-11-08,55700,57170.7037613018,-1470.70376130182
2012-11-09,55930,57175.2240615869,-1245.22406158686
2012-11-12,55670,57179.3137993596,-1509.3137993596
2012-11-13,55460,57182.9670072765,-1722.96700727654
2012-11-14,55910,57186.1770941049,-1276.17709410491
2012-11-15,55840,57188.9367564063,-1348.93675640632
2012-11-16,55740,57191.2381632237,-1451.23816322366
2012-11-19,56050,57193.0729260017,-1143.07292600168
2012-11-20,56340,57194.4320563028,-854.43205630283
2012-11-21,55900,57195.3060931885,-1295.30609318849
2012-11-22,56040,57195.6852225324,-1155.6852225324
2012-11-23,56140,57195.5590947806,-1055.55909478057
2012-11-26,56250,57194.9168826667,-944.916882666681
2012-11-27,56220,57193.7473225969,-973.74732259687
2012-11-28,56180,57192.0387603865,-1012.03876038655
2012-11-29,56390,57189.7791393443,-799.779139344319
2012-11-30,57300,57186.9559844427,113.044015557274
2012-12-03,57550,57183.5564900563,366.443509943689
2012-12-04,57280,57179.5678972889,100.432102711055
2012-12-05,57760,57174.9775987183,585.022401281743
2012-12-06,57400,57169.7730284347,230.226971565322
2012-12-07,57450,57163.9418623541,286.058137645917
2012-12-10,57980,57157.4718715569,822.528128443078
2012-12-11,57900,57150.3509453729,749.649054627138
2012-12-12,57980,57142.5673131289,837.432686871107
2012-12-13,57610,57134.1095140268,475.890485973184
2012-12-14,57840,57124.9664334296,715.033566570445
2012-12-17,58130,57115.1271534134,1014.87284658662
2012-12-18,57880,57104.5810516222,775.418948377765
2012-12-19,57650,57093.317925207,556.682074793046
2012-12-20,56870,57081.3278918457,-211.327891845673
2012-12-21,56740,57068.6012993258,-328.601299325761
2012-12-24,56850,57055.1284080804,-205.128408080428
2012-12-25,57020,57040.8993427114,-20.8993427114351
2012-12-26,57160,57025.9041430322,134.095856967792
