"PP0Date","PP0Close","PP0_hpft","PP0_hpfc"
2015-04-17,8669,8203.67185239224,465.328147607756
2015-04-20,8689,8203.14554287463,485.854457125367
2015-04-21,8663,8202.55158507979,460.448414920207
2015-04-22,8586,8201.88244492566,384.117555074338
2015-04-23,8650,8201.13077866113,448.869221338869
2015-04-24,8681,8200.28940131406,480.71059868594
2015-04-27,8886,8199.35131345634,686.648686543663
2015-04-28,8892,8198.30971436672,693.69028563328
2015-04-29,8824,8197.15808715681,626.84191284319
2015-04-30,8933,8195.89020168158,737.109798318421
2015-05-04,8910,8194.50008690759,715.499913092407
2015-05-05,8885,8192.98207649293,692.017923507072
2015-05-06,8890,8191.33079985455,698.669200145449
2015-05-07,8709,8189.54117246142,519.458827538582
2015-05-08,8624,8187.60839858472,436.391601415277
2015-05-11,8559,8185.52789721883,373.47210278117
2015-05-12,8436,8183.29526774505,252.704732254954
2015-05-13,8450,8180.90626392282,269.093736077182
2015-05-14,8467,8178.35674396933,288.643256030669
2015-05-15,8504,8175.64267733491,328.357322665086
2015-05-18,8378,8172.76015278278,205.239847217217
2015-05-19,8266,8169.7053948066,96.2946051933979
2015-05-20,8275,8166.47471273735,108.525287262654
2015-05-21,8429,8163.06445571036,265.935544289637
2015-05-22,8430,8159.4710177212,270.528982278803
2015-05-25,8403,8155.69090269225,247.309097307749
2015-05-26,8325,8151.72072637201,173.279273627991
2015-05-27,8343,8147.55720673635,195.442793263651
2015-05-28,8294,8143.19713338817,150.802866611834
2015-05-29,8316,8138.63737671772,177.362623282281
2015-06-01,8319,8133.8748694523,185.1251305477
2015-06-02,8365,8128.90661763272,236.093382367277
2015-06-03,8407,8123.72970382359,283.27029617641
2015-06-04,8460,8118.34130818074,341.658691819257
2015-06-05,8487,8112.7387279528,374.261272047195
2015-06-08,8402,8106.91940161657,295.080598383431
2015-06-09,8399,8100.88092235312,298.119077646884
2015-06-10,8586,8094.62100531812,491.378994681884
2015-06-11,8680,8088.13748889692,591.862511103083
2015-06-12,8577,8081.42841459202,495.571585407984
2015-06-15,8634,8074.4920685588,559.507931441199
2015-06-16,8591,8067.32694180011,523.673058199892
2015-06-17,8454,8059.93175659799,394.068243402012
2015-06-18,8464,8052.30545170056,411.69454829944
2015-06-19,8536,8044.44712874686,491.552871253144
2015-06-23,8550,8036.35605955351,513.643940446492
2015-06-24,8631,8028.03171912645,602.968280873547
2015-06-25,8615,8019.47379479046,595.526205209537
2015-06-26,8708,8010.68222311345,697.317776886552
2015-06-29,8621,8001.65718683032,619.342813169676
2015-06-30,8619,7992.39915691889,626.600843081115
2015-07-01,8613,7982.90886036784,630.091139632157
2015-07-02,8644,7973.18728317856,670.812716821437
2015-07-03,8596,7963.23567180596,632.764328194038
2015-07-06,8362,7953.0555499923,408.944450007695
2015-07-07,8169,7942.64870303856,226.351296961444
2015-07-08,7932,7932.01708528757,-0.0170852875719163
2015-07-09,8355,7921.16274464671,433.837255353291
2015-07-10,8339,7910.08772901587,428.912270984127
2015-07-13,8241,7898.79426562605,342.205734373949
2015-07-14,8195,7887.2847590034,307.715240996596
2015-07-15,8226,7875.5617551272,350.438244872798
2015-07-16,8124,7863.62792717536,260.372072824642
2015-07-17,8130,7851.4860931825,278.513906817503
2015-07-20,8175,7839.13917881014,335.860821189861
2015-07-21,8142,7826.59022484624,315.409775153762
2015-07-22,8240,7813.84241091015,426.157589089854
2015-07-23,8211,7800.89904699944,410.100953000564
2015-07-24,8007,7787.76361926731,219.236380732686
2015-07-27,7790,7774.43978338689,15.5602166131079
2015-07-28,7898,7760.93128565443,137.068714345566
2015-07-29,7957,7747.24187879814,209.758121201861
2015-07-30,7915,7733.37537220502,181.624627794978
2015-07-31,7885,7719.33566196741,165.664338032586
2015-08-03,7730,7705.12671925464,24.8732807453624
2015-08-04,7488,7690.75258371455,-202.752583714547
2015-08-05,7553,7676.21730527627,-123.217305276273
2015-08-06,7482,7661.52485005962,-179.524850059621
2015-08-07,7607,7646.67913325105,-39.6791332510467
2015-08-10,7688,7631.68399582929,56.316004170705
2015-08-11,7896,7616.54326237065,279.456737629355
2015-08-12,7898,7601.26078073034,296.739219269664
2015-08-13,7911,7585.84051428008,325.15948571992
2015-08-14,7913,7570.28654905125,342.713450948754
2015-08-17,7746,7554.60310548321,191.396894516786
2015-08-18,7640,7538.79454567948,101.20545432052
2015-08-19,7701,7522.86531085933,178.13468914067
2015-08-20,7650,7506.8198840757,143.1801159243
2015-08-21,7617,7490.66282201608,126.337177983923
2015-08-24,7347,7474.39874055224,-127.398740552236
2015-08-25,7359,7458.03230777907,-99.0323077790675
2015-08-26,7364,7441.56813912978,-77.5681391297811
2015-08-27,7467,7425.01080910142,41.9891908985846
2015-08-28,7628,7408.36486012782,219.635139872178
2015-08-31,7551,7391.63485199937,159.365148000631
2015-09-01,7678,7374.82543529456,303.174564705436
2015-09-02,7632,7357.94132646748,274.058673532515
2015-09-07,7643,7340.98736729192,302.012632708084
2015-09-08,7582,7323.96851282664,258.03148717336
2015-09-09,7630,7306.8898429703,323.110157029696
2015-09-10,7622,7289.7565442815,332.243455718501
2015-09-11,7595,7272.57393687958,322.426063120415
2015-09-14,7516,7255.34747821988,260.652521780122
2015-09-15,7430,7238.08275903575,191.917240964254
2015-09-16,7436,7220.78547780373,215.214522196268
2015-09-17,7343,7203.46141233135,139.538587668652
2015-09-18,7340,7186.11642938711,153.883570612891
2015-09-21,7426,7168.75645341917,257.243546580831
2015-09-22,7363,7151.38747248494,211.612527515063
2015-09-23,7380,7134.01558097599,245.984419024008
2015-09-24,7313,7116.64696075601,196.353039243987
2015-09-25,7216,7099.28789536874,116.712104631256
2015-09-28,7178,7081.94474952236,96.0552504776356
2015-09-29,7081,7064.62393616919,16.3760638308056
2015-09-30,7088,7047.33190796688,40.668092033123
2015-10-08,7194,7030.07512434229,163.924875657708
2015-10-09,7426,7012.86006153286,413.139938467145
2015-10-12,7388,6995.69326353584,392.306736464159
2015-10-13,7292,6978.58144512413,313.418554875867
2015-10-14,7248,6961.53148323438,286.468516765622
2015-10-15,7214,6944.55038435786,269.449615642143
2015-10-16,7139,6927.64527340054,211.354726599457
2015-10-19,7098,6910.8233866477,187.176613352299
2015-10-20,7141,6894.09204775048,246.907952249518
2015-10-21,7102,6877.45865773098,224.541342269021
2015-10-22,7157,6860.93071967364,296.069280326362
2015-10-23,7079,6844.51582947858,234.484170521421
2015-10-26,6984,6828.22170542971,155.778294570294
2015-10-27,6973,6812.05616273677,160.943837263228
2015-10-28,6963,6796.02708100222,166.972918997779
2015-10-29,6946,6780.14240635652,165.857593643482
2015-10-30,6842,6764.41015394957,77.5898460504308
2015-11-02,6865,6748.83840749008,116.161592509919
2015-11-03,6780,6733.43528275966,46.5647172403404
2015-11-04,6824,6718.20894355609,105.791056443905
2015-11-05,6641,6703.16757292555,-62.1675729255518
2015-11-06,6655,6688.31939764335,-33.3193976433531
2015-11-09,6620,6673.67261878765,-53.6726187876546
2015-11-10,6519,6659.23542366405,-140.235423664051
2015-11-11,6498,6645.01597739116,-147.015977391158
2015-11-12,6471,6631.02238712053,-160.022387120531
2015-11-13,6303,6617.2626992335,-314.2626992335
2015-11-16,6181,6603.74489396354,-422.744893963544
2015-11-17,6177,6590.47682164119,-413.476821641189
2015-11-18,6183,6577.4661578517,-394.466157851703
2015-11-19,6157,6564.72040726529,-407.720407265295
2015-11-20,5934,6552.24691149588,-618.246911495884
2015-11-23,5734,6540.05284362151,-806.052843621509
2015-11-24,5960,6528.14512116122,-568.145121161225
2015-11-25,5530,6516.53032844696,-986.530328446963
2015-11-26,5740,6505.21481495983,-765.214814959831
2015-11-27,5724,6494.20452238976,-770.204522389756
2015-11-30,5665,6483.50507611735,-818.505076117346
2015-12-01,5804,6473.12178315243,-669.121783152426
2015-12-02,5766,6463.05961216663,-697.05961216663
2015-12-03,5777,6453.3232552448,-676.323255244796
2015-12-04,5709,6443.91711633385,-734.917116333852
2015-12-07,5710,6434.84531981744,-724.845319817438
2015-12-08,5400,6426.1116862933,-1026.1116862933
2015-12-09,5447,6417.7197367366,-970.719736736601
2015-12-10,5466,6409.67256797102,-943.672567971016
2015-12-11,5481,6401.97287556178,-920.972875561785
2015-12-14,5521,6394.62296499847,-873.622964998472
2015-12-15,5523,6387.62476107692,-864.624761076922
2015-12-16,5540,6380.97982747389,-840.979827473893
2015-12-17,5529,6374.68937046383,-845.689370463831
2015-12-18,5565,6368.75424869469,-803.754248694689
2015-12-21,5717,6363.17497123972,-646.174971239716
2015-12-22,5794,6357.95171493392,-563.951714933916
2015-12-23,5766,6353.08438950713,-587.084389507125
2015-12-24,5887,6348.57267157628,-461.572671576283
2015-12-25,5870,6344.41599508052,-474.415995080518
2015-12-28,5736,6340.61360316398,-604.613603163983
2015-12-29,5825,6337.16454286451,-512.164542864508
2015-12-30,5815,6334.06761129873,-519.067611298731
2015-12-31,5825,6331.32139387453,-506.321393874531
2016-01-04,5792,6328.9242614377,-536.924261437702
2016-01-05,5815,6326.87437554281,-511.874375542811
2016-01-06,5726,6325.16967579931,-599.169675799306
2016-01-07,5627,6323.80789022958,-696.807890229582
2016-01-08,5684,6322.78649918275,-638.786499182751
2016-01-11,5633,6322.10269497605,-689.102694976052
2016-01-12,5584,6321.75340587761,-737.753405877611
2016-01-13,5585,6321.7352753093,-736.735275309304
2016-01-14,5677,6322.04464173428,-645.044641734279
2016-01-15,5673,6322.67753907983,-649.677539079832
2016-01-18,5806,6323.62973463662,-517.629734636623
2016-01-19,5948,6324.89672714544,-376.896727145436
2016-01-20,5896,6326.47380137921,-430.473801379209
2016-01-21,5917,6328.35608631765,-411.356086317652
2016-01-22,5967,6330.53853300027,-363.53853300027
2016-01-25,5992,6333.01592242785,-341.015922427849
2016-01-26,6066,6335.78288532892,-269.782885328917
2016-01-27,6194,6338.83391146935,-144.833911469347
2016-01-28,6176,6342.16337909829,-166.163379098289
2016-01-29,6114,6345.76560659594,-231.765606595939
2016-02-01,6111,6349.63484365725,-238.634843657252
2016-02-02,6189,6353.76524417595,-164.76524417595
2016-02-03,6258,6358.15086340127,-100.150863401272
2016-02-04,6409,6362.78568847696,46.2143115230408
2016-02-05,6428,6367.66366514757,60.3363348524326
2016-02-15,6312,6372.77875826112,-60.7787582611156
2016-02-16,6279,6378.12495760639,-99.1249576063929
2016-02-17,6182,6383.69622784886,-201.696227848861
2016-02-18,6243,6389.48649267894,-146.486492678936
2016-02-19,6404,6395.4895924146,8.51040758540123
2016-02-22,6380,6401.69930682151,-21.6993068215093
2016-02-23,6423,6408.10941918414,14.8905808158602
2016-02-24,6442,6414.71370381679,27.2862961832129
2016-02-25,6544,6421.50594118879,122.494058811213
2016-02-26,6588,6428.47992304878,159.520076951219
2016-02-29,6548,6435.62949177941,112.370508220589
2016-03-01,6639,6442.94855570243,196.051444297569
2016-03-02,6746,6450.43106958941,295.568930410589
2016-03-03,6820,6458.0710692517,361.928930748299
2016-03-04,7014,6465.86271267658,548.137287323419
2016-03-07,7037,6473.80030745791,563.199692542091
2016-03-08,7056,6481.87838776821,574.121612231789
2016-03-09,7173,6490.09172058357,682.908279416425
2016-03-10,7082,6498.43531019917,583.56468980083
2016-03-11,6918,6506.90444319719,411.09555680281
2016-03-14,6878,6515.49464738174,362.505352618257
2016-03-15,6870,6524.20162048696,345.798379513043
2016-03-16,7073,6533.02121009234,539.978789907663
2016-03-17,7298,6541.94940671697,756.050593283033
2016-03-18,7391,6550.98242408487,840.017575915125
2016-03-21,7398,6560.1167884414,837.883211558599
2016-03-22,7182,6569.34937326103,612.65062673897
2016-03-23,7206,6578.67739836582,627.322601634176
2016-03-24,7280,6588.09833682281,691.901663177193
2016-03-25,7408,6597.60992100898,810.390078991016
2016-03-28,6836,6607.21016930544,228.789830694562
2016-03-29,6827,6616.89743507624,210.102564923756
2016-03-30,6859,6626.67016625791,232.329833742091
2016-03-31,6780,6636.52689763487,143.473102365127
2016-04-01,7131,6646.46626002728,484.533739972724
2016-04-05,6967,6656.48694356149,310.513056438515
2016-04-06,6912,6666.58783865031,245.412161349693
2016-04-07,6817,6676.76796406059,140.232035939406
2016-04-08,6720,6687.02644000236,32.9735599976448
2016-04-11,6830,6697.36244465218,132.637555347818
2016-04-12,6842,6707.77516981609,134.224830183912
2016-04-13,6803,6718.26386212782,84.736137872178
2016-04-14,6842,6728.82782370388,113.172176296118
2016-04-15,6814,6739.46639168726,74.5336083127413
2016-04-18,6788,6750.17895000206,37.8210499979366
2016-04-19,6700,6760.96491338114,-60.9649133811368
2016-04-20,6590,6771.8237121912,-181.823712191201
2016-04-21,6852,6782.7547515988,69.2452484012044
2016-04-22,6802,6793.75736161155,8.24263838844974
2016-04-25,6952,6804.83090086042,147.169099139578
2016-04-26,7092,6815.97473138359,276.025268616412
2016-04-27,7100,6827.18827605287,272.811723947126
2016-04-28,6897,6838.47107183793,58.5289281620669
2016-04-29,6950,6849.82276847774,100.177231522259
2016-05-03,6834,6861.24303990488,-27.243039904876
2016-05-04,6811,6872.73160146118,-61.731601461182
2016-05-05,6814,6884.28815722724,-70.2881572272361
2016-05-06,6742,6895.91238576622,-153.912385766215
2016-05-09,6633,6907.60393658718,-274.60393658718
2016-05-10,6693,6919.36239557779,-226.362395577787
2016-05-11,6765,6931.18723511571,-166.187235115706
2016-05-12,6820,6943.07783400921,-123.077834009212
2016-05-13,6815,6955.03350237158,-140.033502371584
2016-05-16,6691,6967.05349944078,-276.053499440777
2016-05-17,6694,6979.13702657044,-285.13702657044
2016-05-18,6601,6991.2831710049,-390.283171004896
2016-05-19,6554,7003.49090212401,-449.49090212401
2016-05-20,6506,7015.75902798059,-509.759027980592
2016-05-23,6368,7028.08617082589,-660.086170825892
2016-05-24,6312,7040.47074219716,-728.470742197155
2016-05-25,6403,7052.91088077865,-649.910880778654
2016-05-26,6499,7065.40442413429,-566.404424134285
2016-05-27,6423,7077.94894118066,-654.948941180656
2016-05-30,6587,7090.54176670571,-503.541766705709
2016-05-31,6700,7103.17996476776,-403.179964767758
2016-06-01,6648,7115.86039128127,-467.860391281272
2016-06-02,6617,7128.57973550226,-511.579735502255
2016-06-03,6777,7141.33449329213,-364.33449329213
2016-06-06,6773,7154.12094904575,-381.120949045752
2016-06-07,6771,7166.93523655681,-395.935236556809
2016-06-08,6833,7179.77333207884,-346.773332078841
2016-06-13,6930,7192.63104820181,-262.631048201807
2016-06-14,6840,7205.50405417339,-365.504054173385
2016-06-15,6821,7218.38791068021,-397.387910680208
2016-06-16,6919,7231.27802732419,-312.278027324192
2016-06-17,7065,7244.1696494431,-179.169649443101
2016-06-20,7207,7257.05789329151,-50.0578932915068
2016-06-21,7290,7269.93780106246,20.0621989375376
2016-06-22,7365,7282.80439425706,82.1956057429423
2016-06-23,7355,7295.65270266937,59.3472973306316
2016-06-24,7462,7308.47779006976,153.522209930239
2016-06-27,7784,7321.27474476043,462.725255239569
2016-06-28,8067,7334.03871850342,732.961281496577
2016-06-29,7929,7346.76505433281,582.234945667192
2016-06-30,8052,7359.44939825944,692.550601740556
2016-07-01,8007,7372.08763696661,634.912363033393
2016-07-04,8379,7384.6759434103,994.324056589696
2016-07-05,8365,7397.21075299354,967.789247006463
2016-07-06,8325,7409.68891213319,915.311087866811
2016-07-07,8298,7422.10766729097,875.892332709027
2016-07-08,8097,7434.46464328178,662.53535671822
2016-07-11,8094,7446.75782697878,647.242173021221
2016-07-12,8300,7458.98547912092,841.01452087908
2016-07-13,8141,7471.14612799088,669.853872009119
2016-07-14,8211,7483.23864951288,727.761350487119
2016-07-15,8195,7495.26219650188,699.737803498124
2016-07-18,8068,7507.21622260014,560.783777399862
2016-07-19,8051,7519.1004706934,531.899529306597
2016-07-20,8051,7530.9149154728,520.0850845272
2016-07-21,8192,7542.65975149527,649.34024850473
2016-07-22,8168,7554.33538830025,613.664611699754
2016-07-25,8057,7565.94250383813,491.057496161873
2016-07-26,8018,7577.48202972365,440.517970276349
2016-07-27,8033,7588.95510055488,444.044899445123
2016-07-28,8328,7600.36303302242,727.636966977578
2016-07-29,8206,7611.70732736707,594.292672632927
2016-08-01,8293,7622.98978460566,670.010215394345
2016-08-02,8315,7634.21245141157,680.787548588432
2016-08-03,8311,7645.37765141359,665.622348586413
2016-08-04,8261,7656.48798965056,604.512010349443
2016-08-05,8320,7667.54634630284,652.453653697162
2016-08-08,8440,7678.5558514318,761.444148568204
2016-08-09,8492,7689.51990479692,802.480095203083
2016-08-10,8259,7700.442220908,558.557779092001
2016-08-11,7365,7711.32684598797,-346.326845987966
2016-08-12,7419,7722.17805714499,-303.178057144995
2016-08-15,7511,7732.99998832973,-221.999988329729
2016-08-16,7458,7743.7966481712,-285.796648171198
2016-08-17,7355,7754.57195353249,-399.571953532489
2016-08-18,7510,7765.3297031398,-255.329703139799
2016-08-19,7567,7776.07353055245,-209.073530552446
2016-08-22,7468,7786.80696378673,-318.806963786734
2016-08-23,7601,7797.53344443631,-196.533444436309
2016-08-24,7547,7808.25628231286,-261.256282312859
2016-08-25,7497,7818.97870598905,-321.978705989052
2016-08-26,7440,7829.70383604472,-389.703836044716
2016-08-29,7251,7840.43465996664,-589.434659966642
2016-08-30,7262,7851.17400415369,-589.174004153694
2016-08-31,7274,7861.92445135616,-587.924451356156
2016-09-01,7224,7872.68834078349,-648.688340783487
2016-09-02,7170,7883.46776862084,-713.467768620838
2016-09-05,7140,7894.26456291167,-754.264562911667
2016-09-06,7311,7905.08025678051,-594.080256780505
2016-09-07,7318,7915.91607156929,-597.916071569295
2016-09-08,7289,7926.77298305105,-637.772983051051
2016-09-09,7215,7937.65171984437,-722.651719844374
2016-09-12,7110,7948.55274693816,-838.552746938161
2016-09-13,7096,7959.4762306061,-863.476230606102
2016-09-14,7118,7970.42199049795,-852.421990497946
2016-09-19,7102,7981.38948933702,-879.389489337025
2016-09-20,7132,7992.37783748973,-860.377837489735
2016-09-21,7169,8003.38578181828,-834.385781818277
2016-09-22,7117,8014.41171353914,-897.411713539136
2016-09-23,7077,8025.45367896735,-948.453678967349
2016-09-26,7066,8036.509353464,-970.509353464003
2016-09-27,7171,8047.57602033759,-876.57602033759
2016-09-28,7176,8058.65056172704,-882.650561727045
2016-09-29,7317,8069.72949743004,-752.729497430037
2016-09-30,7309,8080.80898239199,-771.808982391986
2016-10-10,7578,8091.8848604102,-513.884860410205
2016-10-11,7662,8102.95265624721,-440.952656247208
2016-10-12,7674,8114.00768224617,-440.007682246169
2016-10-13,7527,8125.04506847815,-598.04506847815
2016-10-14,7518,8136.0597631327,-618.059763132703
2016-10-17,7602,8147.04646719172,-545.046467191722
2016-10-18,7822,8157.99962615592,-335.999626155923
2016-10-19,7874,8168.9134602258,-294.913460225801
2016-10-20,7815,8179.78205071315,-364.782050713152
2016-10-21,7877,8190.59935702427,-313.59935702427
2016-10-24,7993,8201.35918777932,-208.359187779317
2016-10-25,8246,8212.05522196907,33.9447780309294
2016-10-26,8172,8222.68105245703,-50.681052457033
2016-10-27,8099,8233.23028613789,-134.230286137893
2016-10-28,8407,8243.69650895714,163.30349104286
2016-10-31,8733,8254.07325137482,478.926748625183
2016-11-01,8672,8264.35411135381,407.645888646189
2016-11-02,8428,8274.53288482636,153.467115173637
2016-11-03,8500,8284.60353622892,215.396463771075
2016-11-04,8274,8294.56009343538,-20.5600934353846
2016-11-07,8273,8304.39667335536,-31.3966733553549
2016-11-08,8536,8314.10738440018,221.892615599821
2016-11-09,8808,8323.68632200288,484.313677997125
2016-11-10,8909,8333.12767331831,575.872326681689
2016-11-11,9070,8342.42582569656,727.574174303436
2016-11-14,8663,8351.57540453005,311.424595469946
2016-11-15,8556,8360.57133596208,195.428664037916
2016-11-16,8553,8369.40867486525,183.591325134749
2016-11-17,8512,8378.08255689527,133.917443104733
2016-11-18,8308,8386.58819359702,-78.5881935970153
2016-11-21,8515,8394.92085187132,120.079148128678
2016-11-22,8747,8403.07576613364,343.924233866364
2016-11-23,8514,8411.04822043575,102.951779564253
2016-11-24,8464,8418.83364099289,45.166359007105
2016-11-25,8396,8426.427496578,-30.4274965780042
2016-11-28,8478,8433.82527463285,44.174725367148
2016-11-29,8361,8441.02245002206,-80.0224500220555
2016-11-30,8187,8448.01451587045,-261.014515870451
2016-12-01,8330,8454.7969322242,-124.796932224199
2016-12-02,8498,8461.36505123701,36.6349487629876
2016-12-05,8875,8467.71417347663,407.285826523371
2016-12-06,8934,8473.83961465419,460.160385345809
2016-12-07,9315,8479.73685883617,835.263141163828
2016-12-08,9266,8485.40158030096,780.598419699046
2016-12-09,9449,8490.82979859126,958.170201408742
2016-12-12,9581,8496.01785591754,1084.98214408246
2016-12-13,9670,8500.9624905592,1169.0375094408
2016-12-14,9792,8505.66088928402,1286.33911071598
2016-12-15,9719,8510.1107220929,1208.8892779071
2016-12-16,9632,8514.31019070722,1117.68980929278
2016-12-19,9243,8518.25799655474,724.742003445264
2016-12-20,9037,8521.95330307131,515.046696928686
2016-12-21,9106,8525.39557327216,580.604426727844
2016-12-22,8983,8528.58448307181,454.415516928194
2016-12-23,8872,8531.51994838309,340.480051616911
2016-12-26,9053,8534.20207295673,518.797927043266
2016-12-27,9175,8536.63110128336,638.36889871664
2016-12-28,9197,8538.807492304,658.192507695999
2016-12-29,9176,8540.73196883671,635.268031163287
2016-12-30,8800,8542.40552576808,257.594474231916
2017-01-03,8569,8543.82942058032,25.1705794196781
2017-01-04,8532,8545.0050172346,-13.005017234601
2017-01-05,8552,8545.9336900961,6.06630990390471
2017-01-06,8438,8546.61680815497,-108.616808154965
2017-01-09,8645,8547.05574290824,97.9442570917612
2017-01-10,8590,8547.25182095563,42.7481790443668
2017-01-11,8590,8547.20640938266,42.7935906173424
2017-01-12,8742,8546.92089294607,195.079107053933
2017-01-13,8881,8546.39667409039,334.603325909613
2017-01-16,9199,8545.63523589902,653.364764100981
2017-01-17,9023,8544.63819976608,478.361800233921
2017-01-18,9088,8543.40745716124,544.592542838759
2017-01-19,8946,8541.94509728962,404.054902710384
2017-01-20,9028,8540.25343446815,487.746565531849
2017-01-23,9190,8538.33495003544,651.665049964558
2017-01-24,9128,8536.19232694369,591.80767305631
2017-01-25,9418,8533.82851751711,884.171482482886
2017-01-26,9320,8531.24671871007,788.753281289926
2017-02-03,9252,8528.45049295761,723.549507042385
2017-02-06,9349,8525.44372873355,823.556271266449
2017-02-07,9262,8522.23061359802,739.769386401978
2017-02-08,9209,8518.81567553672,690.184324463282
2017-02-09,9207,8515.2037483251,691.796251674898
2017-02-10,9230,8511.39995103371,718.600048966285
2017-02-13,9548,8507.40968869414,1040.59031130586
2017-02-14,9575,8503.2386633781,1071.7613366219
2017-02-15,9210,8498.89300729524,711.106992704762
2017-02-16,8980,8494.37929567859,485.620704321412
2017-02-17,8921,8489.7043977042,431.2956022958
2017-02-20,8937,8484.87538328448,452.124616715517
2017-02-21,8778,8479.89950061129,298.100499388714
2017-02-22,8773,8474.78418476701,298.215815232989
2017-02-23,8640,8469.53699405685,170.463005943154
2017-02-24,8656,8464.16561005657,191.834389943426
2017-02-27,8687,8458.67778480416,228.322215195842
2017-02-28,8580,8453.08134963445,126.918650365545
2017-03-01,8564,8447.38423026141,116.615769738591
2017-03-02,8591,8441.59440486215,149.405595137854
2017-03-03,8622,8435.71989981795,186.280100182049
2017-03-06,8725,8429.76880326861,295.231196731388
2017-03-07,8642,8423.7492803543,218.250719645696
2017-03-08,8316,8417.66961825209,-101.669618252088
2017-03-09,8276,8411.53819435504,-135.538194355038
2017-03-10,8120,8405.36334403006,-285.363344030056
2017-03-13,8245,8399.15334661811,-154.153346618111
2017-03-14,8140,8392.91636350236,-252.91636350236
2017-03-15,8238,8386.66049234521,-148.660492345214
2017-03-16,8348,8380.39372626364,-32.3937262636416
2017-03-17,8355,8374.12399692428,-19.1239969242755
2017-03-20,8292,8367.85922260353,-75.8592226035286
2017-03-21,8269,8361.60731367272,-92.6073136727214
2017-03-22,8103,8355.37614914602,-252.376149146021
2017-03-23,8171,8349.17356975737,-178.173569757371
2017-03-24,8142,8343.00731191869,-201.007311918694
2017-03-27,7906,8336.88503839203,-430.885038392026
2017-03-28,7928,8330.81432885115,-402.814328851153
2017-03-29,8237,8324.80258485918,-87.8025848591824
2017-03-30,8124,8318.8570414721,-194.857041472097
2017-03-31,8047,8312.98489745191,-265.984897451913
2017-04-05,8311,8307.19327101429,3.80672898571355
2017-04-06,8323,8301.48917042764,21.5108295723606
2017-04-07,8261,8295.87960553417,-34.8796055341671
2017-04-10,8052,8290.37159506709,-238.371595067087
2017-04-11,8100,8284.97214334238,-184.97214334238
2017-04-12,7925,8279.68815614253,-354.688156142528
2017-04-13,7935,8274.52646279035,-339.526462790346
2017-04-14,7739,8269.49374599407,-530.493745994071
2017-04-17,7670,8264.59654811629,-594.596548116291
2017-04-18,7687,8259.84119223394,-572.841192233943
2017-04-19,7668,8255.23375564216,-587.23375564216
2017-04-20,7729,8250.78007884642,-521.780078846422
2017-04-21,7642,8246.48575961346,-604.485759613463
2017-04-24,7565,8242.35618002721,-677.35618002721
2017-04-25,7553,8238.39647230101,-685.396472301014
2017-04-26,7668,8234.61148865688,-566.611488656883
2017-04-27,7781,8231.00579800154,-450.005798001538
2017-04-28,7849,8227.58373502678,-378.583735026784
2017-05-02,7833,8224.34944841064,-391.34944841064
2017-05-03,7794,8221.3069303399,-427.306930339896
2017-05-04,7592,8218.46001123224,-626.460011232234
2017-05-05,7521,8215.81234487519,-694.812344875194
2017-05-08,7570,8213.36732610235,-643.367326102346
2017-05-09,7565,8211.12806253965,-646.128062539653
2017-05-10,7446,8209.09739587096,-763.097395870956
2017-05-11,7520,8207.27790069676,-687.277900696761
2017-05-12,7488,8205.67183618359,-717.671836183595
2017-05-15,7714,8204.28117740539,-490.281177405391
2017-05-16,7793,8203.10760277933,-410.10760277933
2017-05-17,7765,8202.15258805928,-437.152588059277
2017-05-18,7837,8201.41743947808,-364.417439478084
2017-05-19,8095,8200.90328256682,-105.903282566821
2017-05-22,8092,8200.61109222126,-108.611092221265
2017-05-23,8080,8200.5417995607,-120.541799560704
2017-05-24,8013,8200.69629080943,-187.696290809426
2017-05-25,8084,8201.0754023643,-117.0754023643
2017-05-26,8026,8201.67989303622,-175.679893036221
2017-05-31,7848,8202.51047324169,-354.510473241688
2017-06-01,7903,8203.56778077803,-300.567780778028
2017-06-02,7674,8204.85230690234,-530.852306902338
2017-06-05,7661,8206.36441862947,-545.364418629473
2017-06-06,7676,8208.10426354067,-532.104263540668
2017-06-07,7695,8210.07176378593,-515.071763785926
2017-06-08,7730,8212.2666215645,-482.266621564499
2017-06-09,7720,8214.68832616618,-494.688326166174
2017-06-12,7927,8217.33616752987,-290.336167529868
2017-06-13,7688,8220.20923111166,-532.209231111656
2017-06-14,7720,8223.3064823535,-503.306482353498
2017-06-15,7630,8226.62666670358,-596.626666703582
2017-06-16,7683,8230.16832156375,-547.168321563755
2017-06-19,7708,8233.929737714,-525.929737713997
2017-06-20,7662,8237.90897975725,-575.90897975725
2017-06-21,7636,8242.1038948981,-606.103894898101
2017-06-22,7547,8246.51209228342,-699.51209228342
2017-06-23,7625,8251.13093052123,-626.130930521227
2017-06-26,7725,8255.95747906961,-530.95747906961
2017-06-27,7777,8260.98854856849,-483.988548568487
2017-06-28,7714,8266.22073018193,-552.220730181927
2017-06-29,7873,8271.65041501218,-398.650415012183
2017-06-30,7903,8277.27376589674,-374.273765896737
2017-07-03,7979,8283.08678088583,-304.086780885834
2017-07-04,7798,8289.08530332059,-491.085303320586
2017-07-05,7849,8295.26505084449,-446.265050844488
2017-07-06,8014,8301.62153810636,-287.621538106362
2017-07-07,8097,8308.15009528718,-211.150095287183
2017-07-10,7985,8314.84593367644,-329.845933676436
2017-07-11,8067,8321.70417728274,-254.704177282738
