"USB05YUSDDate","USB05YUSDClose","USB05YUSD_hpft","USB05YUSD_hpfc"
2017-08-21,118.814,118.285287945186,0.528712054813855
2017-08-22,118.648,118.273973664922,0.374026335078464
2017-08-23,118.827,118.262312953595,0.564687046404985
2017-08-24,118.677,118.25030404886,0.426695951140204
2017-08-25,118.74,118.237945421788,0.502054578211567
2017-08-28,118.841,118.225235719832,0.615764280167517
2017-08-29,118.953,118.212173797972,0.740826202027532
2017-08-30,118.871,118.198758765722,0.67224123427839
2017-08-31,118.929,118.184990038821,0.744009961179259
2017-09-01,118.759,118.170867310888,0.588132689112197
2017-09-04,118.892,118.156390583085,0.73560941691497
2017-09-05,119.219,118.141560099685,1.07743990031537
2017-09-06,119.021,118.12637640903,0.894623590969998
2017-09-07,119.306,118.110840504835,1.1951594951647
2017-09-08,119.252,118.094953750616,1.15704624938431
2017-09-11,118.863,118.078718003918,0.784281996081695
2017-09-12,118.718,118.062135600566,0.6558643994344
2017-09-13,118.601,118.045209200571,0.55579079942921
2017-09-14,118.533,118.027941735055,0.505058264944805
2017-09-15,118.391,118.010336364882,0.380663635118044
2017-09-18,118.286,117.992396459685,0.293603540315365
2017-09-19,118.238,117.974125546448,0.263874453552231
2017-09-20,118.026,117.95552727352,0.070472726480051
2017-09-21,117.959,117.936605398325,0.0223946016750298
2017-09-22,118.067,117.917363707417,0.149636292582737
2017-09-25,118.184,117.897805996608,0.286194003392157
2017-09-26,118.102,117.877936123562,0.22406387643807
2017-09-27,117.897,117.857758064246,0.0392419357543861
2017-09-28,117.985,117.837275887244,0.147724112755739
2017-09-29,117.743,117.816493677363,-0.0734936773632677
2017-10-02,117.75,117.795415580472,-0.0454155804721239
2017-10-03,117.821,117.774045712061,0.0469542879391965
2017-10-04,117.831,117.752388168846,0.0786118311537271
2017-10-05,117.695,117.730447066954,-0.0354470669545047
2017-10-06,117.627,117.708226555007,-0.0812265550066672
2017-10-09,117.62,117.685730766971,-0.0657307669714675
2017-10-10,117.63,117.662963803242,-0.0329638032416195
2017-10-11,117.598,117.639929737039,-0.041929737039257
2017-10-12,117.69,117.616632627961,0.0733673720393242
2017-10-13,117.871,117.59307651827,0.277923481729884
2017-10-16,117.627,117.569265480559,0.0577345194407379
2017-10-17,117.583,117.545203702302,0.0377962976978168
2017-10-18,117.429,117.520895394838,-0.0918953948375618
2017-10-19,117.627,117.496344785128,0.130655214871817
2017-10-20,117.33,117.47155606215,-0.141556062150247
2017-10-23,117.433,117.446533468888,-0.013533468888087
2017-10-24,117.246,117.421281189812,-0.175281189812351
2017-10-25,117.217,117.3958034038,-0.178803403799598
2017-10-26,117.078,117.370104217272,-0.292104217272095
2017-10-27,117.298,117.344187662742,-0.0461876627420445
2017-10-30,117.468,117.318057651977,0.149942348022788
2017-10-31,117.362,117.291718077653,0.0702819223465236
2017-11-01,117.347,117.265172894427,0.0818271055732185
2017-11-02,117.408,117.238426086005,0.16957391399502
2017-11-03,117.436,117.21148166992,0.224518330080466
2017-11-06,117.455,117.184343733797,0.270656266202633
2017-11-07,117.434,117.157016458072,0.276983541927864
2017-11-08,117.341,117.129504135056,0.211495864944033
2017-11-09,117.38,117.101811171554,0.278188828445587
2017-11-10,117.168,117.073942061798,0.0940579382022959
2017-11-13,117.06,117.045901415008,0.0140985849925019
2017-11-14,117.107,117.017693879286,0.0893061207143764
2017-11-15,117.227,116.989324108561,0.23767589143864
2017-11-16,117.079,116.96079679368,0.118203206320382
2017-11-17,117.085,116.932116723731,0.152883276268997
2017-11-20,116.918,116.903288736667,0.0147112633334286
2017-11-21,116.805,116.874317733633,-0.0693177336332687
2017-11-22,117.091,116.845208621859,0.245791378140919
2017-11-23,117.085,116.815966279919,0.269033720081075
2017-11-24,117.02,116.786595687988,0.233404312012465
2017-11-27,117.014,116.757101937448,0.25689806255234
2017-11-28,117.066,116.727490216162,0.338509783837859
2017-11-29,116.883,116.697765818185,0.185234181815126
2017-11-30,116.655,116.667934177497,-0.0129341774965078
2017-12-01,116.753,116.638000804646,0.114999195354338
2017-12-04,116.614,116.607971204835,0.0060287951653977
2017-12-05,116.594,116.577850930802,0.0161490691983839
2017-12-06,116.74,116.547645537777,0.192354462222906
2017-12-07,116.696,116.517360587667,0.178639412333256
2017-12-08,116.678,116.487001721888,0.190998278112048
2017-12-11,116.58,116.4565746557,0.123425344299542
2017-12-12,116.515,116.426085183315,0.0889148166850911
2017-12-13,116.822,116.395539149961,0.426460850038898
2017-12-14,116.684,116.364942437623,0.319057562377382
2017-12-15,116.592,116.334301104565,0.257698895435166
2017-12-18,116.549,116.303621340939,0.24537865906131
2017-12-19,116.319,116.272909443417,0.0460905565825421
2017-12-20,116.219,116.242171810104,-0.0231718101041047
2017-12-21,116.181,116.211414858154,-0.0304148581535526
2017-12-22,116.151,116.180644995142,-0.0296449951424731
2017-12-26,116.184,116.149868616075,0.034131383924788
2017-12-27,116.381,116.119092103702,0.261907896297907
2017-12-28,116.308,116.088321854882,0.219678145118037
2017-12-29,116.38,116.057564374736,0.322435625264073
2018-01-02,116.217,116.026826259191,0.190173740808912
2018-01-03,116.207,115.996114237457,0.210885762543435
2018-01-04,116.079,115.965435117352,0.113564882648407
