"T00C1Date","T00C1Close","T00C1_hpft","T00C1_hpfc"
2015-03-23,97.02,96.0269263270672,0.993073672932831
2015-03-24,96.92,96.0247013548795,0.895298645120467
2015-03-25,96.85,96.0224767931886,0.827523206811366
2015-03-26,96.37,96.0202534225716,0.349746577428379
2015-03-27,96.49,96.0180323656705,0.471967634329484
2015-03-30,96.16,96.0158148896985,0.14418511030152
2015-03-31,95.65,96.0136024569611,-0.363602456961129
2015-04-01,96.1,96.0113965893644,0.088603410635581
2015-04-02,96.32,96.0091986585156,0.310801341484378
2015-04-03,96.01,96.0070100726471,0.00298992735289097
2015-04-07,95.93,96.0048323684641,-0.0748323684640756
2015-04-08,95.16,96.0026670839076,-0.842667083907627
2015-04-09,95.26,96.0005157259861,-0.740515725986126
2015-04-10,95.19,95.9983794533833,-0.808379453383291
2015-04-13,95.63,95.9962591186834,-0.366259118683416
2015-04-14,95.57,95.9941552403192,-0.424155240319243
2015-04-15,96.15,95.9920681853267,0.157931814673351
2015-04-16,96.18,95.9899981454129,0.190001854587155
2015-04-17,96.3,95.9879453775677,0.31205462243228
2015-04-20,97.25,95.9859102173203,1.26408978267974
2015-04-21,97.39,95.9838931291903,1.4061068708097
2015-04-22,97.42,95.9818951002215,1.43810489977846
2015-04-23,97.34,95.9799176986858,1.36008230131426
2015-04-24,97.03,95.9779630873094,1.05203691269058
2015-04-27,97.76,95.9760339910224,1.78396600897765
2015-04-28,97.74,95.9741335696242,1.76586643037584
2015-04-29,97.69,95.9722657203342,1.71773427966582
2015-04-30,97.96,95.9704350703101,1.98956492968993
2015-05-04,97.6,95.9686469567516,1.63135304324844
2015-05-05,97.5,95.9669075392647,1.53309246073534
2015-05-06,97.15,95.9652236517911,1.18477634820892
2015-05-07,97.2,95.9636027619915,1.23639723800852
2015-05-08,97.45,95.9620528272651,1.48794717273493
2015-05-11,97.32,95.9605823160882,1.35941768391177
2015-05-12,96.99,95.9592003119947,1.03079968800525
2015-05-13,97.22,95.9579164604471,1.26208353955294
2015-05-14,97.1,95.9567408329988,1.1432591670012
2015-05-15,97.18,95.955684022898,1.22431597710199
2015-05-18,96.71,95.9547570959703,0.755242904029728
2015-05-19,96.56,95.9539716241244,0.606028375875585
2015-05-20,96.88,95.9533394914557,0.926660508544333
2015-05-21,96.68,95.9528728325673,0.727127167432663
2015-05-22,96.74,95.9525841651072,0.78741583489283
2015-05-25,96.52,95.952486307288,0.567513692712032
2015-05-26,95.66,95.9525924028084,-0.292592402808451
2015-05-27,95.8,95.9529158299541,-0.152915829954048
2015-05-28,95,95.9534698460652,-0.953469846065165
2015-05-29,94.92,95.9542676452732,-1.03426764527319
2015-06-01,94.21,95.9553220275819,-1.74532202758188
2015-06-02,94.99,95.9566453654723,-0.966645365472309
2015-06-03,95.06,95.9582493099782,-0.898249309978212
2015-06-04,94.91,95.9601451125606,-1.05014511256061
2015-06-05,95.3,95.9623436533822,-0.662343653382216
2015-06-08,95.56,95.964855378516,-0.404855378515998
2015-06-09,95.47,95.9676904602508,-0.497690460250789
2015-06-10,94.98,95.9708589035226,-0.990858903522621
2015-06-11,94.83,95.9743705075431,-1.14437050754313
2015-06-12,94.62,95.9782346619429,-1.35823466194292
2015-06-15,94.21,95.9824602833158,-1.77246028331579
2015-06-16,95.13,95.9870557268154,-0.857055726815362
2015-06-17,94.96,95.9920286149313,-1.03202861493127
2015-06-18,95.25,95.9973862158823,-0.747386215882342
2015-06-19,95.02,96.0031353712865,-0.983135371286544
2015-06-23,94.91,96.0092826138219,-1.09928261382188
2015-06-24,94.89,96.0158340697811,-1.12583406978114
2015-06-25,94.8,96.0227954110544,-1.22279541105437
2015-06-26,94.71,96.0301718441584,-1.32017184415843
2015-06-29,94.54,96.0379680701564,-1.49796807015634
2015-06-30,94.75,96.0461882444051,-1.29618824440514
2015-07-01,94.64,96.0548359030611,-1.41483590306115
2015-07-02,94.61,96.0639140464885,-1.45391404648853
2015-07-03,95.22,96.0734250902153,-0.853425090215333
2015-07-06,95.92,96.0833708487813,-0.163370848781265
2015-07-07,96.28,96.0937527839517,0.186247216048333
2015-07-08,95.8,96.1045722899642,-0.304572289964155
2015-07-09,96.15,96.115830838042,0.0341691619579955
2015-07-10,95.95,96.1275297735102,-0.17752977351024
2015-07-13,95.72,96.1396704558181,-0.419670455818073
2015-07-14,95.57,96.152254171032,-0.582254171032
2015-07-15,95.44,96.1652820317429,-0.725282031742919
2015-07-16,95.75,96.1787549098614,-0.428754909861391
2015-07-17,95.8,96.1926733774953,-0.392673377495296
2015-07-20,95.75,96.207037829523,-0.457037829523004
2015-07-21,95.54,96.2218484985066,-0.681848498506583
2015-07-22,95.63,96.2371054280887,-0.607105428088689
2015-07-23,95.91,96.2528083800609,-0.34280838006092
2015-07-24,95.86,96.2689568652634,-0.408956865263405
2015-07-27,96.04,96.2855502528324,-0.245550252832374
2015-07-28,96.03,96.3025877428583,-0.272587742858284
2015-07-29,96.11,96.3200684339305,-0.210068433930543
2015-07-30,95.98,96.3379913119631,-0.357991311963051
2015-07-31,95.54,96.3563552760341,-0.816355276034104
2015-08-03,95.56,96.375159077244,-0.815159077244052
2015-08-04,95.71,96.3944011292436,-0.684401129243625
2015-08-05,95.61,96.4140795087312,-0.804079508731177
2015-08-06,95.88,96.4341920094996,-0.55419200949962
2015-08-07,95.92,96.4547360929678,-0.534736092967786
2015-08-10,95.68,96.4757089914749,-0.795708991474935
2015-08-11,95.19,96.4971077163217,-1.30710771632168
2015-08-12,95.33,96.5189289498932,-1.18892894989323
2015-08-13,95.32,96.541168834271,-1.22116883427101
2015-08-14,95.64,96.5638230200801,-0.923823020080045
2015-08-17,95.32,96.5868866531633,-1.2668866531633
2015-08-18,95.5,96.6103544974917,-1.11035449749173
2015-08-19,95.37,96.6342207933573,-1.2642207933573
2015-08-20,95.45,96.6584793220759,-1.20847932207594
2015-08-21,95.52,96.6831233423849,-1.16312334238496
2015-08-24,95.79,96.7081456134851,-0.918145613485051
2015-08-25,95.8,96.733538413789,-0.933538413789045
2015-08-26,96,96.7592936421848,-0.759293642184844
2015-08-27,96.4,96.7854028116737,-0.385402811673685
2015-08-28,96.25,96.8118571213947,-0.5618571213947
2015-08-31,96.76,96.8386476111772,-0.0786476111772211
2015-09-01,96.92,96.8657650886019,0.0542349113981253
2015-09-02,96.62,96.8932003287379,-0.273200328737919
2015-09-07,96.42,96.920944129075,-0.500944129075042
2015-09-08,96.38,96.9489871741717,-0.568987174171675
2015-09-09,96.19,96.977319941517,-0.787319941517033
2015-09-10,96.39,97.0059326734031,-0.615932673403066
2015-09-11,96.25,97.0348152866759,-0.784815286675936
2015-09-14,96.41,97.0639574435795,-0.653957443579535
2015-09-15,96.65,97.0933484819471,-0.443348481947053
2015-09-16,96.54,97.1229774692923,-0.582977469292264
2015-09-17,96.36,97.1528332898659,-0.792833289865849
2015-09-18,96.39,97.1829045869391,-0.792904586939053
2015-09-21,96.42,97.2131796760581,-0.79317967605815
2015-09-22,96.26,97.2436465450142,-0.983646545014175
2015-09-23,96.31,97.2742928537295,-0.96429285372954
2015-09-24,96.51,97.305105855527,-0.795105855526969
2015-09-25,96.67,97.3360724051295,-0.666072405129452
2015-09-28,96.93,97.3671790285951,-0.437179028595103
2015-09-29,97.23,97.3984119766542,-0.168411976654164
2015-09-30,97.32,97.429757319325,-0.109757319325
2015-10-08,97.27,97.4612010570109,-0.191201057010936
2015-10-09,98.13,97.4927291447464,0.637270855253619
2015-10-12,98.18,97.5243274585305,0.655672541469529
2015-10-13,98.72,97.5559821377849,1.16401786221514
2015-10-14,98.71,97.5876795929598,1.12232040704024
2015-10-15,98.53,97.6194067156635,0.910593284336506
2015-10-16,98.07,97.6511508614266,0.418849138573405
2015-10-19,98.22,97.6828997621822,0.537100237817813
2015-10-20,99.17,97.7146413229988,1.45535867700117
2015-10-21,98.89,97.7463636709607,1.14363632903934
2015-10-22,99.29,97.7780555347386,1.51194446526136
2015-10-23,98.96,97.809706115737,1.15029388426299
2015-10-26,99.25,97.8413052403369,1.40869475966308
2015-10-27,99.76,97.8728432104049,1.88715678959509
2015-10-28,99.39,97.9043109101052,1.48568908989482
2015-10-29,98.68,97.9357000036769,0.744299996323082
2015-10-30,98.83,97.9670027694831,0.862997230516909
2015-11-02,98.81,97.9982117935505,0.811788206449464
2015-11-03,98.6,98.0293200186343,0.570679981365695
2015-11-04,98.36,98.06032072305,0.299679276949968
2015-11-05,98.67,98.0912074210097,0.578792578990256
2015-11-06,98.25,98.1219737506008,0.128026249399209
2015-11-09,97.29,98.1526135891602,-0.86261358916017
2015-11-10,97.66,98.1831208669457,-0.523120866945672
2015-11-11,98.18,98.2134891576451,-0.033489157645137
2015-11-12,98.08,98.2437118187092,-0.163711818709216
2015-11-13,97.94,98.273782193746,-0.333782193746035
2015-11-16,98.34,98.3036935586914,0.0363064413085926
2015-11-17,98.52,98.3334390515087,0.186560948491286
2015-11-18,97.97,98.3630118251697,-0.393011825169705
2015-11-19,98.21,98.3924051097625,-0.182405109762473
2015-11-20,98.63,98.4216119729196,0.208388027080437
2015-11-23,98.5,98.4506254068751,0.0493745931249151
2015-11-24,98.51,98.4794384900027,0.0305615099973081
2015-11-25,98.59,98.5080443210849,0.0819556789151198
2015-11-26,98.94,98.5364360115371,0.403563988462889
2015-11-27,98.69,98.5646067066517,0.125393293348249
2015-11-30,99.01,98.592549718539,0.417450281460964
2015-12-01,98.75,98.6202584111415,0.129741588858517
2015-12-02,98.83,98.6477263209581,0.182273679041935
2015-12-03,98.96,98.6749470381189,0.285052961881081
2015-12-04,98.86,98.701914228098,0.158085771901998
2015-12-07,98.95,98.7286216741991,0.221378325800924
2015-12-08,99.19,98.7550632250719,0.434936774928093
2015-12-09,99.17,98.7812328208755,0.388767179124528
2015-12-10,99.11,98.807124581554,0.302875418445945
2015-12-11,99.37,98.8327327877519,0.537267212248105
2015-12-14,98.87,98.8580518453107,0.0119481546893029
2015-12-15,99.08,98.8830763821567,0.196923617843292
2015-12-16,99.16,98.907801031154,0.252198968846033
2015-12-17,99.15,98.9322205065682,0.217779493431793
2015-12-18,99.56,98.9563296269142,0.603670373085796
2015-12-21,99.81,98.980123300727,0.829876699273038
2015-12-22,99.9,99.0035966860742,0.896403313925762
2015-12-23,99.98,99.026745284063,0.953254715937053
2015-12-24,100.28,99.0495649663363,1.23043503366371
2015-12-25,100.26,99.0720519985738,1.18794800142616
2015-12-28,100.48,99.0942031550696,1.38579684493039
2015-12-29,100.23,99.1160157011655,1.11398429883455
2015-12-30,100.15,99.1374874750371,1.01251252496287
2015-12-31,100.04,99.1586167753359,0.881383224664091
2016-01-04,99.86,99.1794023192457,0.680597680754334
2016-01-05,99.6,99.1998431882784,0.400156811721568
2016-01-06,100.02,99.2199387452778,0.800061254722146
2016-01-07,99.86,99.2396885184965,0.620311481503474
2016-01-08,100.24,99.2590923669004,0.980907633099635
2016-01-11,100.23,99.2781504058666,0.951849594133405
2016-01-12,100.62,99.2968631562402,1.32313684375978
2016-01-13,100.82,99.3152315323229,1.50476846767713
2016-01-14,100.44,99.333256995348,1.106743004652
2016-01-15,100.64,99.3509416285597,1.28905837144028
2016-01-18,100.29,99.3682879726847,0.921712027315266
2016-01-19,100.13,99.3852991012946,0.744700898705365
2016-01-20,100.27,99.4019784689596,0.868021531040404
2016-01-21,100.36,99.4183298380801,0.94167016191994
2016-01-22,100.42,99.4343573298617,0.985642670138259
2016-01-25,99.83,99.4500654547575,0.379934545242465
2016-01-26,99.91,99.4654591306466,0.444540869353378
2016-01-27,99.77,99.4805434324581,0.289456567541899
2016-01-28,99.96,99.4953236188749,0.464676381125045
2016-01-29,100.36,99.5098050682311,0.850194931768943
2016-02-01,100.34,99.5239933509377,0.816006649062288
2016-02-02,99.92,99.5378943888442,0.382105611155838
2016-02-03,100.07,99.5515144411025,0.518485558897529
2016-02-04,100.25,99.5648599248132,0.685140075186772
2016-02-05,100.29,99.5779374713963,0.712062528603663
2016-02-15,100.7,99.5907539954831,1.10924600451688
2016-02-16,100.36,99.6033167060413,0.75668329395868
2016-02-17,100.42,99.615633270557,0.804366729443003
2016-02-18,99.89,99.6277116692988,0.262288330701186
2016-02-19,99.76,99.6395602150278,0.120439784972164
2016-02-22,99.69,99.651187328925,0.0388126710750024
2016-02-23,99.61,99.6626014819561,-0.0526014819560952
2016-02-24,99.51,99.6738111611303,-0.163811161130318
2016-02-25,99.35,99.6848248317133,-0.334824831713318
2016-02-26,99.42,99.6956508912585,-0.275650891258538
2016-02-29,99.46,99.7062975989156,-0.246297598915558
2016-03-01,99.39,99.7167730998914,-0.326773099891417
2016-03-02,99.14,99.7270854375836,-0.58708543758356
2016-03-03,98.96,99.7372425203145,-0.7772425203145
2016-03-04,99.08,99.747252013729,-0.667252013728955
2016-03-07,98.69,99.7571212621914,-1.06712126219145
2016-03-08,98.82,99.766857334251,-0.946857334251023
2016-03-09,99.14,99.7764668573515,-0.636466857351501
2016-03-10,99.42,99.7859560675441,-0.365956067544139
2016-03-11,99.79,99.7953309377909,-0.00533093779085704
