"USB10YUSDDate","USB10YUSDClose","USB10YUSD_hpft","USB10YUSD_hpfc"
2016-09-21,131.592,130.284147204373,1.30785279562727
2016-09-22,131.803,130.235470550779,1.56752944922085
2016-09-23,131.856,130.186079960251,1.66992003974882
2016-09-26,132.2,130.135987897882,2.06401210211753
2016-09-27,132.32,130.085207519047,2.23479248095314
2016-09-28,132.2,130.033752832295,2.16624716770487
2016-09-29,132.347,129.981638769954,2.36536123004643
2016-09-30,132.008,129.928881159786,2.07911884021399
2016-10-03,131.695,129.875496807303,1.81950319269665
2016-10-04,131.199,129.82150337744,1.37749662256034
2016-10-05,131.047,129.766919287238,1.28008071276233
2016-10-06,130.723,129.711763523143,1.01123647685697
2016-10-07,130.871,129.656055600734,1.21494439926576
2016-10-10,130.481,129.599815453596,0.88118454640406
2016-10-11,130.565,129.543063517521,1.02193648247946
2016-10-12,130.556,129.485820592547,1.07017940745328
2016-10-13,130.801,129.428107901142,1.37289209885832
2016-10-14,130.426,129.36994710814,1.05605289185999
2016-10-17,130.758,129.311360445878,1.44663955412245
2016-10-18,130.969,129.252370583217,1.71662941678319
2016-10-19,130.928,129.193000787005,1.7349992129954
2016-10-20,130.777,129.133275033673,1.64372496632714
2016-10-21,130.94,129.073218016832,1.86678198316781
2016-10-24,130.702,129.012855109543,1.6891448904566
2016-10-25,130.728,128.95221245652,1.77578754347963
2016-10-26,130.436,128.891316900701,1.5446830992988
2016-10-27,129.976,128.830196019063,1.14580398093736
2016-10-28,130.056,128.768878027092,1.28712197290798
2016-10-31,130.2,128.707391613905,1.49260838609476
2016-11-01,130.206,128.645766000663,1.5602339993369
2016-11-02,130.494,128.58403102551,1.90996897448959
2016-11-03,130.5,128.52221717153,1.97778282846977
2016-11-04,130.773,128.46035571131,2.31264428868998
2016-11-07,130.274,128.398478734973,1.875521265027
2016-11-08,129.825,128.336619288597,1.48838071140335
2016-11-09,128.326,128.274811193523,0.0511888064766219
2016-11-10,127.831,128.213088886332,-0.382088886332455
2016-11-11,127.524,128.151486824762,-0.627486824762351
2016-11-14,126.822,128.090039308612,-1.26803930861178
2016-11-15,126.766,128.028780378301,-1.26278037830114
2016-11-16,126.834,127.967743550095,-1.13374355009515
2016-11-17,126.339,127.906961818275,-1.56796181827486
2016-11-18,125.813,127.846467708478,-2.03346770847768
2016-11-21,125.911,127.786293098209,-1.87529309820901
2016-11-22,126.042,127.72646902442,-1.68446902442012
2016-11-23,125.548,127.667025748892,-2.11902574889157
2016-11-24,125.336,127.607992837112,-2.27199283711241
2016-11-25,125.499,127.549398978651,-2.05039897865095
2016-11-28,125.903,127.491271923926,-1.58827192392563
2016-11-29,125.955,127.433638575802,-1.4786385758024
2016-11-30,125.349,127.376525180619,-2.0275251806195
2016-12-01,124.76,127.319957373506,-2.55995737350571
2016-12-02,125.271,127.263959951492,-1.99295995149247
2016-12-05,125.249,127.208556653426,-1.95955665342629
2016-12-06,125.288,127.153770394346,-1.86577039434597
2016-12-07,125.627,127.099623279287,-1.47262327928712
2016-12-08,125.242,127.046136642051,-1.80413664205149
2016-12-09,124.731,126.993331207718,-2.26233120771833
2016-12-12,124.724,126.941226955608,-2.21722695560817
2016-12-13,124.748,126.889842929886,-2.14184292988597
2016-12-14,123.829,126.839197258201,-3.01019725820106
2016-12-15,123.382,126.789307182854,-3.40730718285447
2016-12-16,123.527,126.740188701852,-3.21318870185235
2016-12-19,124.028,126.691856404756,-2.66385640475606
2016-12-20,123.847,126.644323552926,-2.79732355292601
2016-12-21,123.977,126.597602306587,-2.62060230658682
2016-12-22,123.927,126.551703669667,-2.62470366966703
2016-12-23,124.061,126.50663756284,-2.44563756284032
2016-12-27,123.826,126.462412821835,-2.63641282183534
2016-12-28,124.243,126.419037271451,-2.17603727145102
2016-12-29,124.502,126.3765176467,-1.87451764670023
2016-12-30,124.762,126.334859783109,-1.5728597831092
2017-01-03,124.669,126.294068741354,-1.6250687413545
2017-01-04,124.771,126.254148931955,-1.48314893195493
2017-01-05,125.47,126.215104093692,-0.745104093692001
2017-01-06,124.945,126.176937352272,-1.23193735227196
2017-01-09,125.33,126.139651525407,-0.809651525407379
2017-01-10,125.307,126.103248921575,-0.796248921574709
2017-01-11,125.331,126.067731514574,-0.736731514574153
2017-01-12,125.449,126.033100949069,-0.58410094906947
2017-01-13,125.19,125.999358565186,-0.809358565186347
2017-01-16,125.31,125.966505461609,-0.656505461608844
2017-01-17,125.725,125.934542402465,-0.209542402465163
2017-01-18,124.902,125.903469880509,-1.00146988050894
2017-01-19,124.565,125.87328830188,-1.30828830187955
2017-01-20,124.632,125.843997658747,-1.21199765874744
2017-01-23,125.256,125.81559740249,-0.559597402489692
2017-01-24,124.762,125.788086483494,-1.02608648349376
2017-01-25,124.237,125.761463620828,-1.52446362082828
2017-01-26,124.403,125.735727109421,-1.33272710942137
2017-01-27,124.52,125.71087461405,-1.19087461404989
2017-01-30,124.529,125.686903248594,-1.15790324859404
2017-01-31,124.867,125.663809634672,-0.796809634671874
2017-02-01,124.64,125.641589915276,-1.00158991527562
2017-02-02,124.663,125.620239904025,-0.957239904025145
2017-02-03,124.687,125.599755000525,-0.912755000525128
2017-02-06,125.307,125.580130208693,-0.273130208693317
2017-02-07,125.409,125.561360155155,-0.152360155154971
2017-02-08,125.731,125.54343935363,0.187560646369743
2017-02-09,125.19,125.526362254864,-0.336362254864084
2017-02-10,125.089,125.510123387126,-0.421123387125752
2017-02-13,124.863,125.494717139652,-0.631717139652349
2017-02-14,124.464,125.4801377276,-1.0161377276
2017-02-15,124.221,125.466379105001,-1.24537910500089
2017-02-16,124.684,125.453434805858,-0.769434805858085
2017-02-17,124.974,125.441297849383,-0.467297849382807
2017-02-20,124.921,125.429960936734,-0.508960936733878
2017-02-21,124.889,125.419416575906,-0.530416575906495
2017-02-22,125.02,125.409657064512,-0.389657064512325
2017-02-23,125.297,125.400674480913,-0.103674480912896
2017-02-24,125.809,125.392460742398,0.416539257602012
2017-02-27,125.334,125.385007723402,-0.0510077234021647
2017-02-28,125.217,125.378307470544,-0.161307470543956
2017-03-01,124.468,125.372352009356,-0.904352009355529
2017-03-02,124.199,125.367133298691,-1.16813329869063
2017-03-03,124.302,125.362642923581,-1.06064292358052
2017-03-06,124.299,125.358871986197,-1.05987198619712
2017-03-07,124.104,125.355811150286,-1.25181115028567
2017-03-08,123.736,125.35345064148,-1.6174506414801
2017-03-09,123.463,125.351780167971,-1.88878016797069
2017-03-10,123.645,125.350788769357,-1.70578876935663
2017-03-13,123.343,125.35046470449,-2.00746470448992
2017-03-14,123.431,125.350795527119,-1.91979552711931
2017-03-15,124.383,125.351767961189,-0.968767961188663
2017-03-16,124.062,125.353367937075,-1.2913679370748
2017-03-17,124.354,125.355580984705,-1.00158098470488
2017-03-20,124.649,125.358392100209,-0.709392100208775
2017-03-21,125.019,125.361785865699,-0.342785865698708
2017-03-22,125.044,125.365746570056,-0.321746570056193
2017-03-23,124.928,125.370258360467,-0.442258360467168
2017-03-24,124.937,125.375305251122,-0.438305251122363
2017-03-27,125.205,125.380871073397,-0.175871073397279
2017-03-28,124.802,125.386939477493,-0.584939477493242
2017-03-29,125.16,125.393494040911,-0.233494040911408
2017-03-30,124.82,125.400518099363,-0.580518099363402
2017-03-31,125.143,125.407994892044,-0.264994892044198
2017-04-03,125.72,125.415907418185,0.304092581815314
2017-04-04,125.404,125.424238567478,-0.0202385674779974
2017-04-05,125.66,125.432971355317,0.227028644682945
2017-04-06,125.622,125.442088788729,0.179911211271036
2017-04-07,125.224,125.451573968586,-0.227573968585717
2017-04-10,125.361,125.461410070127,-0.100410070126911
2017-04-11,125.935,125.471580174522,0.463419825477724
2017-04-12,126.415,125.482067321436,0.932932678564447
2017-04-13,126.471,125.49285474209,0.978145257909763
2017-04-17,126.335,125.503926053347,0.831073946653368
2017-04-18,126.94,125.515265276391,1.42473472360883
2017-04-19,126.589,125.526856775942,1.06214322405763
2017-04-20,126.41,125.538685505647,0.871314494353351
2017-04-21,126.387,125.550736858198,0.83626314180167
2017-04-24,126.164,125.562996586458,0.601003413542074
2017-04-25,125.719,125.575450788963,0.143549211036927
2017-04-26,125.979,125.588085812683,0.39091418731746
2017-04-27,125.972,125.600888063922,0.371111936077677
2017-04-28,126.013,125.613844110577,0.399155889423261
2017-05-01,125.821,125.626940673943,0.194059326057382
2017-05-02,126.081,125.640164640312,0.44083535968783
2017-05-03,125.773,125.653502976194,0.119497023806212
2017-05-04,125.473,125.666942830319,-0.193942830319251
2017-05-05,125.56,125.680471400816,-0.120471400815855
2017-05-08,125.243,125.694075805643,-0.451075805642786
2017-05-09,125.159,125.707743112961,-0.548743112960822
2017-05-10,125.105,125.721460204475,-0.616460204474557
2017-05-11,125.255,125.73521373506,-0.480213735059968
2017-05-12,125.813,125.748990104773,0.0640098952267074
2017-05-15,125.656,125.76277551517,-0.106775515169709
2017-05-16,125.787,125.776556194264,0.0104438057365014
2017-05-17,126.625,125.790318325932,0.834681674067763
2017-05-18,126.509,125.804048098371,0.704951901629494
2017-05-19,126.456,125.817732044797,0.638267955203092
2017-05-22,126.342,125.831356989829,0.51064301017139
2017-05-23,126.085,125.844910021917,0.240089978082941
2017-05-24,126.383,125.858378440593,0.524621559406807
2017-05-25,126.32,125.871749644631,0.448250355368528
2017-05-26,126.375,125.885011249663,0.489988750336521
2017-05-29,126.442,125.89815105661,0.543848943389962
2017-05-30,126.656,125.911157068933,0.744842931066778
2017-05-31,126.684,125.9240175149,0.75998248509979
2017-06-01,126.664,125.936720930667,0.727279069333
2017-06-02,127.083,125.949256166535,1.13374383346502
2017-06-05,126.883,125.961612373434,0.921387626566124
2017-06-06,127.208,125.973779170938,1.23422082906248
2017-06-07,126.968,125.985746559484,0.982253440515684
2017-06-08,126.902,125.99750504969,0.904494950310223
2017-06-09,126.788,126.009045558193,0.778954441806743
2017-06-12,126.713,126.020359375517,0.692640624483049
2017-06-13,126.74,126.031438114171,0.708561885829007
2017-06-14,127.394,126.042273672974,1.35172632702554
2017-06-15,127.034,126.052858243639,0.981141756361344
2017-06-16,127.182,126.063184576624,1.11881542337611
2017-06-19,126.81,126.073245827955,0.736754172045433
2017-06-20,127.056,126.083035616128,0.972964383871495
2017-06-21,126.974,126.092547864188,0.88145213581216
2017-06-22,127.064,126.10177689736,0.96222310264002
2017-06-23,127.122,126.110717405228,1.01128259477223
2017-06-26,127.125,126.11936447512,1.00563552488036
2017-06-27,126.589,126.127713612387,0.461286387612522
2017-06-28,126.522,126.135760738072,0.386239261927695
2017-06-29,126.173,126.143501963891,0.0294980361086376
2017-06-30,125.84,126.15093356122,-0.310933561219543
2017-07-03,125.405,126.158051813623,-0.753051813623373
2017-07-04,125.402,126.164852876143,-0.76285287614308
2017-07-05,125.6,126.171332592537,-0.571332592536917
2017-07-06,125.314,126.177486491231,-0.863486491230914
2017-07-07,125.201,126.183309864485,-0.982309864485065
2017-07-10,125.349,126.188797647628,-0.839797647628299
2017-07-11,125.467,126.193944369942,-0.726944369942381
2017-07-12,125.854,126.198744213571,-0.344744213570519
2017-07-13,125.678,126.203191060167,-0.525191060166617
2017-07-14,125.877,126.207278648881,-0.330278648880527
2017-07-17,125.959,126.21100050177,-0.252000501769734
2017-07-18,126.378,126.214350004368,0.163649995631887
2017-07-19,126.275,126.217320438042,0.0576795619579046
2017-07-20,126.354,126.219905151805,0.134094848195083
2017-07-21,126.538,126.222097518512,0.315902481488287
2017-07-24,126.384,126.223890966448,0.160109033552111
2017-07-25,125.754,126.225279054479,-0.471279054479094
2017-07-26,126.126,126.226255407654,-0.100255407654263
2017-07-27,125.95,126.226813456214,-0.276813456214441
2017-07-28,126.149,126.226946588959,-0.0779465889588278
2017-07-31,126.074,126.226648080263,-0.15264808026297
2017-08-01,126.414,126.225911172284,0.188088827716072
2017-08-02,126.254,126.224729044078,0.0292709559219832
2017-08-03,126.61,126.223094952451,0.386905047549048
2017-08-04,126.308,126.221002166308,0.0869978336921436
2017-08-07,126.347,126.218444114485,0.128555885515452
2017-08-08,126.308,126.215414261779,0.0925857382205859
2017-08-09,126.429,126.211906126129,0.217093873870887
2017-08-10,126.8,126.207913263742,0.592086736257608
2017-08-11,126.937,126.203429320566,0.733570679433653
2017-08-14,126.663,126.198448187291,0.464551812709031
2017-08-15,126.248,126.192964057838,0.0550359421619823
2017-08-16,126.65,126.186971318154,0.463028681845971
2017-08-17,126.975,126.180464376934,0.794535623065594
2017-08-18,126.861,126.173437834274,0.68756216572555
2017-08-21,126.974,126.165886618698,0.808113381302257
2017-08-22,126.673,126.157805942936,0.515194057063945
2017-08-23,127.044,126.149191353766,0.894808646234035
2017-08-24,126.805,126.140038610922,0.664961389077601
2017-08-25,126.989,126.13034384402,0.858656155980475
2017-08-28,127.086,126.120103457539,0.965896542461198
2017-08-29,127.303,126.109314210897,1.19368578910289
2017-08-30,127.206,126.097973262773,1.10802673722728
2017-08-31,127.344,126.086078265266,1.25792173473427
2017-09-01,126.953,126.07362732849,0.879372671510177
2017-09-04,127.191,126.060619082534,1.13038091746585
2017-09-05,127.767,126.047052520984,1.71994747901592
2017-09-06,127.435,126.032927104679,1.40207289532142
2017-09-07,127.965,126.018243005415,1.94675699458475
2017-09-08,127.852,126.003000974552,1.84899902544822
2017-09-11,127.216,125.987202568155,1.22879743184456
2017-09-12,126.947,125.970850106597,0.976149893402901
2017-09-13,126.787,125.953946418182,0.833053581817819
2017-09-14,126.769,125.936494734718,0.832505265282343
2017-09-15,126.578,125.918498632362,0.659501367638164
2017-09-18,126.334,125.899962031396,0.434037968604269
2017-09-19,126.237,125.880889124713,0.356110875287435
2017-09-20,125.952,125.86128428462,0.0907157153803642
2017-09-21,125.871,125.841152030626,0.0298479693743831
2017-09-22,126.071,125.820496919739,0.250503080261488
2017-09-25,126.297,125.799323521303,0.497676478697417
2017-09-26,126.169,125.777636508211,0.39136349178882
2017-09-27,125.696,125.755440759077,-0.0594407590773227
2017-09-28,125.787,125.732741314288,0.0542586857121802
2017-09-29,125.487,125.709543189658,-0.222543189657946
2017-10-02,125.462,125.685851423432,-0.22385142343222
2017-10-03,125.6,125.661670961864,-0.0616709618639001
2017-10-04,125.628,125.637006658676,-0.0090066586761757
2017-10-05,125.391,125.611863342099,-0.220863342099441
2017-10-06,125.325,125.586245836642,-0.261245836641842
2017-10-09,125.347,125.560158875514,-0.213158875514297
2017-10-10,125.36,125.533607083939,-0.173607083938748
2017-10-11,125.404,125.506594999029,-0.102594999028784
2017-10-12,125.589,125.479127086133,0.109872913866629
2017-10-13,125.961,125.451207768193,0.509792231807325
2017-10-16,125.643,125.422841513565,0.220158486435174
2017-10-17,125.605,125.394033001335,0.2109669986653
2017-10-18,125.289,125.364787001593,-0.0757870015927926
2017-10-19,125.536,125.335108371635,0.200891628365364
2017-10-20,125.001,125.305001937428,-0.304001937428167
2017-10-23,125.149,125.274472607982,-0.125472607981544
2017-10-24,124.802,125.243525166642,-0.44152516664204
2017-10-25,124.693,125.212164344891,-0.519164344890687
2017-10-26,124.471,125.1803946917,-0.709394691699978
2017-10-27,124.871,125.14822054144,-0.277220541439727
2017-10-30,125.175,125.115645935247,0.0593540647532843
2017-10-31,125.047,125.082674799664,-0.0356747996639387
2017-11-01,125.095,125.049311085769,0.0456889142310443
2017-11-02,125.276,125.015558729894,0.260441270105773
2017-11-03,125.398,124.981421687258,0.416578312742122
2017-11-06,125.498,124.946904020733,0.551095979266666
2017-11-07,125.495,124.91200996539,0.582990034610215
2017-11-08,125.336,124.876743984099,0.459256015901194
2017-11-09,125.317,124.841110780717,0.475889219283109
2017-11-10,124.798,124.805115248938,-0.00711524893848223
2017-11-13,124.742,124.76876247917,-0.0267624791697479
2017-11-14,124.865,124.732057558877,0.132942441122758
2017-11-15,125.237,124.695005564464,0.54199443553582
2017-11-16,124.921,124.657611627287,0.263388372712552
2017-11-17,125.043,124.619881102742,0.423118897257569
2017-11-20,124.815,124.581819455099,0.233180544901357
2017-11-21,124.765,124.543432323526,0.22156767647389
2017-11-22,125.169,124.504725443582,0.66427455641801
2017-11-23,125.186,124.465704642411,0.720295357589201
2017-11-24,125.019,124.426376021741,0.592623978258931
2017-11-27,125.054,124.386745981044,0.667254018956143
2017-11-28,125.082,124.346821164755,0.735178835244545
2017-11-29,124.719,124.306608493129,0.412391506871124
2017-11-30,124.325,124.266115190311,0.0588848096893343
2017-12-01,124.698,124.225348650913,0.472651349086661
2017-12-04,124.596,124.18431629389,0.411683706110447
2017-12-05,124.671,124.143025733568,0.527974266432329
2017-12-06,124.904,124.101484754449,0.802515245550883
2017-12-07,124.666,124.059701359279,0.606298640721454
2017-12-08,124.601,124.017683882528,0.583316117471587
2017-12-11,124.514,123.975440909291,0.538559090709481
2017-12-12,124.386,123.932981265777,0.453018734223436
2017-12-13,124.853,123.890314000816,0.962685999183753
2017-12-14,124.757,123.847448350499,0.909551649500808
2017-12-15,124.707,123.804393948851,0.902606051149111
2017-12-18,124.479,123.761160805869,0.717839194131087
2017-12-19,123.991,123.717759304652,0.273240695348321
2017-12-20,123.722,123.674200125023,0.0477998749765524
2017-12-21,123.751,123.630494059756,0.120505940244358
2017-12-22,123.748,123.586651921377,0.161348078622542
2017-12-26,123.831,123.542684572231,0.288315427768754
2017-12-27,124.22,123.498602941354,0.721397058646375
2017-12-28,124.076,123.454418076959,0.62158192304077
2017-12-29,124.23,123.410141325459,0.819858674540605
2018-01-02,123.922,123.365784290202,0.556215709797502
2018-01-03,123.998,123.321358913433,0.676641086566695
2018-01-04,123.87,123.276877367314,0.593122632686178
2018-01-05,123.726,123.232352103702,0.49364789629753
2018-01-08,123.655,123.187795819631,0.467204180369422
2018-01-09,123.214,123.143221416184,0.0707785838163379
2018-01-10,123.212,123.098641987571,0.113358012429341
2018-01-11,123.225,123.054070657258,0.170929342742443
2018-01-12,123.128,123.009520595568,0.118479404432104
2018-01-15,123.109,122.965005043481,0.14399495651913
2018-01-16,123.149,122.92053729095,0.228462709050115
2018-01-17,122.849,122.87613068745,-0.0271306874501574
2018-01-18,122.568,122.831798676894,-0.263798676894254
2018-01-19,122.296,122.78755469198,-0.491554691979966
2018-01-22,122.303,122.743412056362,-0.440412056361579
2018-01-23,122.613,122.699383890504,-0.0863838905038588
2018-01-24,122.392,122.655483132823,-0.263483132823453
2018-01-25,122.592,122.611722686029,-0.0197226860292599
2018-01-26,122.246,122.568115343917,-0.322115343916676
2018-01-29,121.987,122.524673892129,-0.537673892129083
2018-01-30,121.75,122.48141098316,-0.731410983159813
2018-01-31,121.689,122.438339047249,-0.749339047249312
2018-02-01,121.244,122.395470212302,-1.15147021230218
2018-02-02,120.976,122.352816296477,-1.37681629647716
2018-02-05,121.859,122.310388641961,-0.451388641960602
2018-02-06,121.403,122.268198021819,-0.865198021818776
2018-02-07,121.056,122.226255022532,-1.17025502253197
2018-02-08,121.163,122.184569872942,-1.02156987294248
2018-02-09,121.082,122.143152318156,-1.06115231815583
2018-02-12,120.996,122.102011681002,-1.10601168100169
2018-02-13,121.15,122.061156845673,-0.911156845672872
2018-02-14,120.428,122.020596239181,-1.59259623918096
2018-02-15,120.456,121.980337911902,-1.52433791190161
2018-02-16,120.688,121.940389255896,-1.25238925589566
2018-02-19,120.509,121.900757033123,-1.39175703312316
2018-02-20,120.568,121.861447487858,-1.29344748785779
2018-02-21,120.253,121.822466289076,-1.56946628907588
2018-02-22,120.422,121.783818571096,-1.36181857109585
2018-02-23,120.779,121.745508819481,-0.966508819481282
2018-02-26,120.865,121.707540956874,-0.842540956873997
2018-02-27,120.483,121.669918506401,-1.18691850640075
2018-02-28,120.697,121.632644642915,-0.93564464291481
2018-03-01,121.225,121.595722050646,-0.370722050646324
2018-03-02,120.749,121.559153027067,-0.810153027067485
2018-03-05,120.606,121.522939716408,-0.916939716407963
2018-03-06,120.6,121.487083928014,-0.887083928013523
2018-03-07,120.611,121.451587092203,-0.84058709220276
2018-03-08,120.809,121.416450272611,-0.607450272611451
2018-03-09,120.584,121.381674185408,-0.797674185408426
2018-03-12,120.755,121.347259295668,-0.592259295667906
2018-03-13,120.922,121.313205738738,-0.391205738738409
2018-03-14,121.074,121.279513405151,-0.205513405150949
2018-03-15,121.005,121.246182023728,-0.241182023728214
2018-03-16,120.89,121.213211238342,-0.323211238342192
2018-03-19,120.794,121.18060059317,-0.386600593170084
2018-03-20,120.491,121.148349498786,-0.657349498786126
2018-03-21,120.657,121.11645720596,-0.459457205959882
2018-03-22,121.076,121.084922693739,-0.00892269373860416
2018-03-23,121.195,121.053744751248,0.141255248751566
2018-03-26,120.896,121.022922163927,-0.126922163927002
2018-03-27,121.471,120.992453775603,0.478546224397097
2018-03-28,121.324,120.962338377638,0.361661622362076
2018-03-29,121.507,120.932574959207,0.574425040792619
2018-04-02,121.688,120.903162658981,0.784837341018925
