"IND_10yryDate","IND_10yryClose","IND_10yry_hpft","IND_10yry_hpfc"
2014-08-16,8.6436,7.71005119774367,-0.013051197743671
2014-08-17,8.6074,7.71056933154403,-0.0135693315440264
2014-08-18,8.5712,7.71109155722578,0.00890844277422118
2014-08-19,8.535,7.7116167120449,-0.00961671204490232
2014-08-20,8.483,7.71214363693977,-0.00114363693976469
2014-08-21,8.512,7.71267116887357,0.00732883112643376
2014-08-22,8.516,7.71319814433678,0.0528018556632233
2014-08-23,8.53033333333333,7.71372340284931,0.0589432638173539
2014-08-24,8.54466666666667,7.71424580575725,0.0650875275760867
2014-08-25,8.559,7.71476423877144,0.0712357612285636
2014-08-26,8.56,7.71527761450729,0.00472238549270657
2014-08-27,8.554,7.71578487502624,0.0232151249737549
2014-08-28,8.565,7.71628496434175,-0.00228496434174971
2014-08-29,8.565,7.71677683606348,0.042223163936523
2014-08-30,8.565,7.71725944285656,0.0404072238101029
2014-08-31,8.565,7.71773175483952,0.0386015784938094
2014-09-01,8.55,7.71819275883359,0.0368072411664118
2014-09-02,8.519,7.71864145761634,0.0763585423836613
2014-09-03,8.521,7.71907686917995,0.0589231308200448
2014-09-04,8.524,7.71949804308021,0.0605019569197916
2014-09-05,8.524,7.7199040532293,0.0530959467707025
2014-09-06,8.51666666666667,7.7202939985485,0.0670393347848299
2014-09-07,8.50933333333333,7.72066699990684,0.0809996667598261
2014-09-08,8.502,7.72102220588468,0.094977794115318
2014-09-09,8.522,7.72135879854444,0.0656412014555582
2014-09-10,8.543,7.72167599920848,0.0173240007915186
2014-09-11,8.508,7.72197305633261,-0.0119730563326088
2014-09-12,8.505,7.72224922553369,0.00575077446631081
2014-09-13,8.505,7.72250375747942,0.0201629091872475
2014-09-14,8.5035,7.72273590521458,0.0345974281187501
2014-09-15,8.502,7.72294493011855,0.0490550698814513
2014-09-16,8.499,7.72313010787187,0.0368698921281269
2014-09-17,8.498,7.72329073443248,0.025709265567516
2014-09-18,8.453,7.72342612099884,0.0279738790011626
2014-09-19,8.458,7.7235355893966,0.0302644106034003
2014-09-20,8.451,7.7236184730147,0.0325815269853032
