"EG0Date","EG0Close","EG0_hpft","EG0_hpfc"
2019-07-18,4370,4583.17848626775,-213.178486267751
2019-07-19,4497,4582.77165715139,-85.771657151392
2019-07-22,4486,4582.44334974648,-96.4433497464773
2019-07-23,4393,4582.19113458523,-189.191134585235
2019-07-24,4429,4582.01254233407,-153.012542334074
2019-07-25,4445,4581.90502545526,-136.90502545526
2019-07-26,4464,4581.86597316198,-117.865973161981
2019-07-29,4561,4581.8927180764,-20.8927180764025
2019-07-30,4523,4581.98254409962,-58.9825440996209
2019-07-31,4495,4582.1327264964,-87.1327264963959
2019-08-01,4445,4582.34051615069,-137.340516150693
2019-08-02,4409,4582.60312792912,-173.60312792912
2019-08-05,4287,4582.91771992735,-295.917719927349
2019-08-06,4359,4583.28137848048,-224.281378480478
2019-08-07,4353,4583.69106760313,-230.69106760313
2019-08-08,4373,4584.14365860089,-211.14365860089
2019-08-09,4440,4584.63592742111,-144.635927421109
2019-08-12,4466,4585.16456273275,-119.16456273275
2019-08-13,4457,4585.7261934181,-128.726193418104
2019-08-14,4455,4586.31739910164,-131.317399101645
2019-08-15,4513,4586.9347061976,-73.9347061975991
2019-08-16,4558,4587.57458683891,-29.5745868389078
2019-08-19,4553,4588.23348259685,-35.2334825968511
2019-08-20,4564,4588.90782281779,-24.9078228177888
2019-08-21,4568,4589.59402228388,-21.5940222838798
2019-08-22,4551,4590.28848548149,-39.2884854814874
2019-08-23,4545,4590.98760797083,-45.98760797083
2019-08-26,4622,4591.68776907186,30.3122309281377
2019-08-27,4574,4592.3853290951,-18.3853290950979
2019-08-28,4615,4593.07666088093,21.9233391190728
2019-08-29,4583,4593.75812966995,-10.7581296699469
2019-08-30,4576,4594.42610976501,-18.4261097650099
2019-09-02,4620,4595.07697102203,24.9230289779678
2019-09-03,4582,4595.70707568023,-13.7070756802327
2019-09-04,4587,4596.31279628104,-9.31279628104296
2019-09-05,4637,4596.89049969998,40.1095003000176
2019-09-06,4677,4597.43654896298,79.5634510370202
2019-09-09,4767,4597.94732367563,169.052676324372
2019-09-10,4746,4598.41923633192,147.58076366808
2019-09-11,4780,4598.84876930532,181.151230694679
2019-09-12,4754,4599.23246597332,154.767534026676
2019-09-16,4993,4599.56694459405,393.43305540595
2019-09-17,5322,4599.84888740021,722.151112599792
2019-09-18,5083,4600.07513925389,482.924860746113
2019-09-19,5062,4600.24284352562,461.757156474377
2019-09-20,5009,4600.34934320744,408.650656792561
2019-09-23,5072,4600.39217216346,471.607827836538
2019-09-24,5080,4600.36903317738,479.630966822615
2019-09-25,5173,4600.27782397652,572.722176023476
2019-09-26,4982,4600.11664054853,381.88335945147
2019-09-27,4970,4599.88381562125,370.116184378752
2019-09-30,4983,4599.57783977794,383.422160222058
2019-10-08,4979,4599.19735659272,379.802643407282
2019-10-09,4975,4598.74116813117,376.258831868834
2019-10-10,4814,4598.20823345414,215.791766545864
2019-10-11,4773,4597.59766715232,175.402332847678
2019-10-14,4686,4596.90867301656,89.0913269834392
2019-10-15,4656,4596.1405273418,59.859472658195
2019-10-16,4584,4595.29254324975,-11.2925432497544
2019-10-17,4553,4594.36405860553,-41.3640586055324
2019-10-18,4567,4593.35440660631,-26.3544066063046
2019-10-21,4515,4592.26290335124,-77.2629033512452
2019-10-22,4529,4591.08885404557,-62.0888540455709
2019-10-23,4530,4589.83153195703,-59.8315319570295
2019-10-24,4588,4588.49018468834,-0.490184688337436
2019-10-25,4579,4587.06403511041,-8.06403511041065
2019-10-28,4621,4585.55230589153,35.4476941084659
2019-10-29,4556,4583.95421636653,-27.9542163665344
2019-10-30,4588,4582.26900052268,5.73099947731688
2019-10-31,4575,4580.49588079242,-5.49588079242422
2019-11-01,4566,4578.63408197714,-12.6340819771423
2019-11-04,4543,4576.68282660641,-33.6828266064066
2019-11-05,4554,4574.64133198756,-20.6413319875644
2019-11-06,4472,4572.50880150431,-100.508801504312
2019-11-07,4456,4570.2844300086,-114.284430008597
2019-11-08,4438,4567.96737080567,-129.967370805667
2019-11-11,4451,4565.55672996052,-114.556729960523
2019-11-12,4516,4563.05155981436,-47.0515598143582
2019-11-13,4537,4560.45086535575,-23.4508653557528
2019-11-14,4599,4557.75363212394,41.2463678760632
2019-11-15,4571,4554.95883596452,16.041164035482
2019-11-18,4581,4552.06546977247,28.9345302275308
2019-11-19,4593,4549.07253307375,43.9274669262485
2019-11-20,4602,4545.97903735463,56.0209626453675
