"USDJPYDate","USDJPYClose","USDJPY_hpft","USDJPY_hpfc"
2013-06-17,94.62,98.6881399672309,-4.06813996723094
2013-06-18,95.38,98.7158106237526,-3.33581062375263
2013-06-19,96.4,98.7426539527846,-2.3426539527846
2013-06-20,97.34,98.7686923779917,-1.42869237799174
2013-06-21,97.86,98.7939473546785,-0.933947354678472
2013-06-24,97.7,98.8184397475844,-1.11843974758436
2013-06-25,97.83,98.8421900353956,-1.01219003539559
2013-06-26,97.84,98.8652182344773,-1.02521823447733
2013-06-27,98.41,98.8875439427974,-0.477543942797456
2013-06-28,99.11,98.9091863345395,0.200813665460495
2013-07-01,99.61,98.9301643864905,0.679835613509476
2013-07-02,100.61,98.9504971584425,1.65950284155746
2013-07-03,99.93,98.9702039912099,0.959796008790108
2013-07-04,100.05,98.9893049115745,1.06069508842548
2013-07-05,101.19,99.0078203430618,2.18217965693818
2013-07-08,100.92,99.0257711476435,1.89422885235655
2013-07-09,101.12,99.0431790893168,2.07682091068322
2013-07-10,99.77,99.0600667150785,0.709933284921475
2013-07-11,99.06,99.0764574303998,-0.0164574303998195
2013-07-12,99.23,99.0923749342081,0.137625065791862
2013-07-15,99.8,99.1078429186293,0.692157081370723
2013-07-16,99.1,99.1228851326776,-0.0228851326776032
2013-07-17,99.55,99.1375256114768,0.412474388523196
2013-07-18,100.51,99.1517883806909,1.35821161930912
2013-07-19,100.38,99.165697636485,1.21430236351499
2013-07-22,99.54,99.1792781364536,0.360721863546386
2013-07-23,99.45,99.1925551401346,0.257444859865399
2013-07-24,100.26,99.2055540561742,1.05444594382578
2013-07-25,99.15,99.2183003996367,-0.0683003996366897
2013-07-26,98.23,99.2308201214507,-1.00082012145075
2013-07-29,97.87,99.2431391443132,-1.37313914431322
2013-07-30,98.01,99.2552829772223,-1.24528297722225
2013-07-31,97.9,99.2672765615747,-1.36727656157474
2013-08-01,99.49,99.279144324018,0.210855675982022
2013-08-02,98.89,99.2909101260222,-0.400910126022183
2013-08-05,98.27,99.3025979162168,-1.03259791621678
2013-08-06,97.71,99.3142314775113,-1.60423147751127
2013-08-07,96.35,99.3258341659805,-2.97583416598049
2013-08-08,96.65,99.3374286745745,-2.68742867457454
2013-08-09,96.22,99.3490364661534,-3.12903646615336
2013-08-12,96.8,99.3606778927019,-2.56067789270188
2013-08-13,98.19,99.3723720127872,-1.18237201278723
2013-08-14,98.06,99.3841368264954,-1.32413682649535
2013-08-15,97.22,99.395989845167,-2.17598984516699
2013-08-16,97.55,99.407948032798,-1.85794803279797
2013-08-19,97.56,99.4200274539176,-1.86002745391762
2013-08-20,97.21,99.432243405054,-2.22224340505397
2013-08-21,97.74,99.4446104138747,-1.70461041387474
2013-08-22,98.72,99.4571420894614,-0.737142089461363
2013-08-23,98.71,99.4698513362783,-0.759851336278256
2013-08-26,98.38,99.4827507540844,-1.10275075408436
2013-08-27,97.06,99.4958526285472,-2.43585262854718
2013-08-28,97.62,99.5091687895014,-1.88916878950142
2013-08-29,98.26,99.5227100598976,-1.26271005989762
2013-08-30,98.16,99.5364864817802,-1.37648648178021
2013-09-02,99.31,99.5505075752404,-0.240507575240381
2013-09-03,99.56,99.5647822913846,-0.00478229138461614
2013-09-04,99.7,99.5793194819037,0.120680518096286
2013-09-05,100.11,99.5941279965115,0.5158720034885
2013-09-06,99.1,99.6092167348065,-0.509216734806508
2013-09-09,99.6,99.6245948096276,-0.0245948096276469
2013-09-10,100.35,99.6402711233241,0.709728876675864
2013-09-11,99.84,99.6562545680786,0.183745431921427
2013-09-12,99.42,99.6725543294477,-0.252554329447659
2013-09-13,99.29,99.68917966894,-0.399179668939973
2013-09-16,99.07,99.706139743669,-0.636139743668963
2013-09-17,99.15,99.7234435457436,-0.573443545743615
2013-09-18,97.8,99.7410998043175,-1.94109980431746
2013-09-19,99.43,99.7591170115064,-0.329117011506404
2013-09-20,99.33,99.7775028570529,-0.447502857052872
2013-09-23,98.8,99.7962648946556,-0.996264894655635
2013-09-24,98.72,99.8154104930351,-1.09541049303514
2013-09-25,98.44,99.8349466090943,-1.39494660909426
2013-09-26,98.91,99.854879746938,-0.944879746938013
2013-09-27,98.26,99.8752158340568,-1.61521583405678
2013-09-30,98.22,99.8959604073646,-1.67596040736459
2013-10-01,98.01,99.9171183361117,-1.90711833611173
2013-10-02,97.35,99.9386937967726,-2.58869379677256
2013-10-03,97.26,99.9606901774959,-2.70069017749588
2013-10-04,97.47,99.9831097963695,-2.51310979636952
2013-10-07,96.71,100.005953855123,-3.29595385512314
2013-10-08,96.87,100.029222516668,-3.15922251666774
2013-10-09,97.35,100.052914581501,-2.70291458150092
2013-10-10,98.15,100.077027544223,-1.9270275442235
2013-10-11,98.56,100.101557782161,-1.54155778216098
2013-10-14,98.58,100.126500876083,-1.54650087608312
2013-10-15,98.17,100.151851769541,-1.98185176954137
2013-10-16,98.75,100.177604766826,-1.42760476682634
2013-10-17,97.96,100.20375335301,-2.24375335300992
2013-10-18,97.77,100.23029042305,-2.46029042305026
2013-10-21,98.14,100.257207944428,-2.11720794442751
2013-10-22,98.13,100.284496867637,-2.15449686763666
2013-10-23,97.38,100.312147268006,-2.93214726800582
2013-10-24,97.28,100.340148330278,-3.06014833027818
2013-10-25,97.36,100.368488027167,-3.00848802716689
2013-10-28,97.68,100.397153066441,-2.71715306644123
2013-10-29,98.18,100.426128912284,-2.24612891228404
2013-10-30,98.51,100.455399905717,-1.94539990571651
2013-10-31,98.36,100.484949459299,-2.12494945929937
2013-11-01,98.69,100.514760181444,-1.8247601814441
2013-11-04,98.62,100.544813802193,-1.9248138021927
2013-11-05,98.56,100.575091297305,-2.01509129730526
2013-11-06,98.69,100.605572846901,-1.9155728469012
2013-11-07,98.01,100.636237798142,-2.62623779814213
2013-11-08,99.14,100.667064706369,-1.52706470636883
2013-11-11,99.19,100.698031041341,-1.50803104134116
2013-11-12,99.68,100.729113641591,-1.04911364159129
2013-11-13,99.38,100.760288722293,-1.38028872229282
2013-11-14,99.99,100.791532064958,-0.801532064957524
2013-11-15,100.2,100.822818880541,-0.622818880541211
2013-11-18,99.93,100.854124048679,-0.924124048678745
2013-11-19,100.18,100.885422191557,-0.705422191556698
2013-11-20,100.07,100.916687549366,-0.846687549365933
2013-11-21,101.07,100.947894070704,0.122105929296008
2013-11-22,101.33,100.979015354182,0.3509846458181
2013-11-25,101.46,101.010025048885,0.449974951115346
2013-11-26,101.29,101.04089694898,0.249103051020228
2013-11-27,102.16,101.071605034636,1.08839496536361
2013-11-28,102.25,101.102123388993,1.14787661100689
2013-11-29,102.4,101.132426545087,1.26757345491291
2013-12-02,102.94,101.162489510441,1.77751048955883
2013-12-03,102.43,101.192287816543,1.23771218345681
2013-12-04,102.28,101.221797729631,1.05820227036937
2013-12-05,101.73,101.250996027563,0.479003972437126
2013-12-06,102.83,101.279859925616,1.55014007438365
2013-12-09,103.28,101.30836683707,1.97163316293022
2013-12-10,102.74,101.336494815967,1.40350518403276
2013-12-11,102.39,101.364222731346,1.02577726865369
2013-12-12,103.31,101.391530032397,1.91846996760329
2013-12-13,103.18,101.418396592323,1.76160340767651
2013-12-16,103.01,101.444803077351,1.56519692264911
2013-12-17,102.65,101.470730881878,1.17926911812202
2013-12-18,104.02,101.496162047295,2.52383795270535
2013-12-19,104.23,101.521079102451,2.70892089754856
2013-12-20,104.04,101.545465619453,2.49453438054729
2013-12-23,104.06,101.569306290163,2.49069370983701
2013-12-24,104.27,101.592586837586,2.67741316241447
2013-12-25,104.34,101.615294014276,2.72470598572355
2013-12-26,104.73,101.637415679527,3.09258432047309
2013-12-27,105.17,101.658940818913,3.51105918108684
2013-12-30,105.06,101.679859696359,3.38014030364122
2013-12-31,105.28,101.700164027121,3.57983597287855
2014-01-01,105.28,101.719846923671,3.56015307632855
2014-01-02,104.76,101.738902978238,3.02109702176193
2014-01-03,104.76,101.757328254676,3.00267174532439
2014-01-06,104.18,101.775120065638,2.40487993436216
2014-01-07,104.53,101.792276964963,2.73772303503661
2014-01-08,104.75,101.808798500571,2.941201499429
2014-01-09,104.8,101.824685352045,2.97531464795533
2014-01-10,104.07,101.839939414741,2.23006058525947
2014-01-13,102.95,101.854563813894,1.09543618610554
2014-01-14,104.17,101.868562596556,2.30143740344358
2014-01-15,104.6,101.881940262586,2.71805973741416
2014-01-16,104.31,101.894702263165,2.41529773683523
2014-01-17,104.27,101.906855173011,2.36314482698947
2014-01-20,104.2,101.918406565229,2.28159343477118
2014-01-21,104.35,101.929364989754,2.42063501024582
2014-01-22,104.48,101.939739939639,2.54026006036089
2014-01-23,103.17,101.949541908529,1.22045809147066
2014-01-24,102.26,101.958782440115,0.301217559885418
2014-01-27,102.61,101.967473582569,0.642526417430855
2014-01-28,102.87,101.975627508582,0.894372491417859
2014-01-29,102.2,101.983256656434,0.216743343565917
2014-01-30,102.72,101.990373834104,0.72962616589612
2014-01-31,102.15,101.996991939165,0.153008060835209
2014-02-03,100.96,102.003124170788,-1.0431241707883
2014-02-04,101.65,102.00878379139,-0.358783791390151
2014-02-05,101.37,102.013983632204,-0.643983632204079
2014-02-06,102.1,102.018736376155,0.08126362384481
2014-02-07,102.28,102.023054439972,0.256945560027567
2014-02-10,102.18,102.026950273976,0.15304972602447
2014-02-11,102.61,102.030436434695,0.579563565304882
2014-02-12,102.48,102.033525541927,0.446474458072979
2014-02-13,102.21,102.036230455034,0.173769544965866
2014-02-14,101.8,102.038564217935,-0.238564217934727
2014-02-17,101.93,102.040539946377,-0.110539946376987
2014-02-18,102.34,102.042170657495,0.29782934250475
2014-02-19,102.22,102.043469322731,0.176530677269282
2014-02-20,102.3,102.044449036637,0.255550963363205
2014-02-21,102.56,102.045122966736,0.514877033264089
2014-02-24,102.45,102.045504386186,0.404495613813963
2014-02-25,102.13,102.045606780974,0.0843932190262471
2014-02-26,102.36,102.045443804289,0.314556195710865
2014-02-27,102.09,102.045029144206,0.0449708557936999
2014-02-28,101.77,102.044376618825,-0.274376618824895
2014-03-03,101.38,102.043500064832,-0.663500064832309
2014-03-04,102.26,102.042413205501,0.217586794499248
2014-03-05,102.31,102.041129489838,0.26887051016209
2014-03-06,103.03,102.039662456793,0.990337543206767
2014-03-07,103.26,102.038025756456,1.22197424354389
2014-03-10,103.28,102.036233448282,1.24376655171825
2014-03-11,103,102.034300096841,0.965699903159298
2014-03-12,102.75,102.032240780826,0.71775921917401
2014-03-13,101.82,102.030070978113,-0.210070978112825
2014-03-14,101.38,102.027806463269,-0.64780646326885
2014-03-17,101.75,102.025462924027,-0.275462924026734
2014-03-18,101.43,102.023055780342,-0.593055780342248
2014-03-19,102.33,102.020600338306,0.309399661694331
2014-03-20,102.39,102.018111658862,0.371888341137922
2014-03-21,102.26,102.01560493085,0.244395069150278
2014-03-24,102.2,102.013095496831,0.186904503169353
2014-03-25,102.25,102.01059880039,0.239401199610022
2014-03-26,102.03,102.008130362372,0.0218696376283623
2014-03-27,102.17,102.005705802578,0.164294197421671
2014-03-28,102.81,102.003340749853,0.806659250147221
2014-03-31,103.22,102.001050900951,1.21894909904945
2014-04-01,103.65,101.998852286067,1.65114771393259
2014-04-02,103.87,101.996761439264,1.87323856073637
2014-04-03,103.93,101.994795577118,1.93520442288223
2014-04-04,103.3,101.99297269053,1.30702730947
2014-04-07,103.09,101.991311570336,1.09868842966411
2014-04-08,101.79,101.989831547644,-0.199831547643829
2014-04-09,101.99,101.988552407716,0.0014475922844457
2014-04-10,101.52,101.98749385321,-0.467493853210363
2014-04-11,101.61,101.986675587386,-0.376675587386374
2014-04-14,101.84,101.986117120258,-0.146117120258099
2014-04-15,101.92,101.985837806138,-0.0658378061380541
2014-04-16,102.23,101.985856938939,0.244143061060779
2014-04-17,102.38,101.98619378536,0.393806214639931
2014-04-18,102.42,101.986867713018,0.433132286981539
2014-04-21,102.59,101.987898252315,0.602101747684575
2014-04-22,102.57,101.989305112691,0.580694887309122
2014-04-23,102.53,101.99110825247,0.53889174752974
2014-04-24,102.32,101.993327870016,0.32667212998382
2014-04-25,102.18,101.995984386444,0.184015613555667
2014-04-28,102.49,101.999098357906,0.490901642094337
2014-04-29,102.63,102.002690416615,0.627309583385351
2014-04-30,102.24,102.006781397706,0.23321860229352
2014-05-01,102.32,102.011392395619,0.308607604380866
2014-05-02,102.2,102.016544601194,0.183455398805665
2014-05-05,102.14,102.02225933284,0.117740667159884
2014-05-06,101.68,102.028557984797,-0.348557984796574
2014-05-07,101.89,102.035461999976,-0.145461999975777
2014-05-08,101.64,102.042992677207,-0.402992677206883
2014-05-09,101.8,102.051171255192,-0.251171255192373
2014-05-12,102.12,102.060018806053,0.0599811939473532
2014-05-13,102.25,102.069556298086,0.180443701914165
2014-05-14,101.89,102.079804724383,-0.189804724382757
2014-05-15,101.58,102.090785152622,-0.510785152622487
2014-05-16,101.52,102.102518572025,-0.582518572025212
2014-05-19,101.49,102.115025760677,-0.625025760676565
2014-05-20,101.31,102.128327255869,-0.818327255868954
2014-05-21,101.36,102.142443336535,-0.782443336535285
2014-05-22,101.73,102.157393943346,-0.427393943345607
2014-05-23,101.91,102.173198693537,-0.263198693537385
2014-05-26,101.93,102.189877027684,-0.259877027684274
2014-05-27,101.97,102.207448277562,-0.237448277561875
2014-05-28,101.84,102.225931667521,-0.385931667521006
2014-05-29,101.77,102.245346323764,-0.475346323763894
2014-05-30,101.75,102.265711212964,-0.515711212964123
2014-06-02,102.37,102.287045105307,0.0829548946929298
2014-06-03,102.5,102.309366557799,0.190633442201063
2014-06-04,102.73,102.332694161742,0.397305838258122
2014-06-05,102.41,102.357046587234,0.0529534127663517
2014-06-06,102.5,102.382442668607,0.117557331393478
2014-06-09,102.51,102.408901262079,0.101098737921451
2014-06-10,102.34,102.436441272462,-0.0964412724622749
2014-06-11,102.05,102.46508164636,-0.415081646359594
2014-06-12,101.71,102.494841290508,-0.784841290508273
2014-06-13,102.02,102.525738940071,-0.505738940071118
2014-06-16,101.82,102.55779300578,-0.737793005780199
2014-06-17,102.13,102.591021689324,-0.46102168932361
2014-06-18,101.92,102.625442887416,-0.705442887415814
2014-06-19,101.93,102.6610743062,-0.731074306200311
2014-06-20,102.04,102.697933360215,-0.657933360215449
2014-06-23,101.93,102.736037161807,-0.806037161807291
2014-06-24,101.97,102.775402551361,-0.805402551360898
2014-06-25,101.86,102.816046036072,-0.956046036072272
2014-06-26,101.71,102.857983790223,-1.14798379022253
2014-06-27,101.42,102.901231592896,-1.48123159289577
2014-06-30,101.32,102.945804748649,-1.62580474864872
2014-07-01,101.52,102.991717949756,-1.47171794975632
2014-07-02,101.77,103.038985216452,-1.26898521645238
2014-07-03,102.19,103.087619960618,-0.897619960618473
2014-07-04,102.06,103.137635069593,-1.07763506959273
2014-07-07,101.87,103.189043059669,-1.31904305966935
2014-07-08,101.57,103.241856001693,-1.67185600169261
2014-07-09,101.64,103.296085421269,-1.65608542126852
2014-07-10,101.34,103.351742152925,-2.01174215292463
2014-07-11,101.33,103.408836346631,-2.0788363466313
2014-07-14,101.53,103.467377320785,-1.93737732078484
2014-07-15,101.67,103.527373534473,-1.85737353447263
2014-07-16,101.69,103.588832645947,-1.89883264594733
2014-07-17,101.16,103.6517615457,-2.49176154570006
2014-07-18,101.34,103.71616633932,-2.37616633931987
2014-07-21,101.39,103.782052102402,-2.3920521024018
2014-07-22,101.45,103.849422928331,-2.39942292833114
2014-07-23,101.48,103.918281921712,-2.43828192171233
2014-07-24,101.81,103.988631195327,-2.17863119532669
2014-07-25,101.85,104.060471854066,-2.21047185406648
2014-07-28,101.86,104.133804102265,-2.2738041022654
2014-07-29,102.12,104.20862723054,-2.08862723054047
2014-07-30,102.79,104.284939589604,-1.49493958960439
2014-07-31,102.79,104.36273866682,-1.57273866681962
2014-08-01,102.57,104.442021331598,-1.87202133159826
2014-08-04,102.59,104.522783803245,-1.932783803245
2014-08-05,102.59,104.605021527249,-2.01502152724947
2014-08-06,102.1,104.688729150163,-2.58872915016309
2014-08-07,102.09,104.773900485606,-2.68390048560587
2014-08-08,101.99,104.86052827713,-2.87052827712951
2014-08-11,102.19,104.948604158861,-2.75860415886145
2014-08-12,102.25,105.038118578373,-2.78811857837347
2014-08-13,102.42,105.129060842937,-2.70906084293742
2014-08-14,102.45,105.221419107333,-2.77141910733333
2014-08-15,102.35,105.315180406519,-2.96518040651861
2014-08-18,102.56,105.410330629859,-2.85033062985913
2014-08-19,102.91,105.50685444104,-2.59685444103974
2014-08-20,103.76,105.604735325528,-1.84473532552796
2014-08-21,103.83,105.703955695357,-1.87395569535678
2014-08-22,103.87,105.804497200022,-1.93449720002166
2014-08-25,104.04,105.906340714396,-1.86634071439601
2014-08-26,104.05,106.009466313717,-1.95946631371726
2014-08-27,103.88,106.113853301747,-2.2338533017471
2014-08-28,103.72,106.219480172281,-2.49948017228115
2014-08-29,104.09,106.326324495732,-2.23632449573207
2014-09-01,104.35,106.434362809329,-2.08436280932874
2014-09-02,105.07,106.543570725896,-1.47357072589568
2014-09-03,104.79,106.653922996662,-1.86392299666157
2014-09-04,105.24,106.765393763742,-1.52539376374176
2014-09-05,105.07,106.877956398782,-1.80795639878177
2014-09-08,106.03,106.991583642888,-0.96158364288762
2014-09-09,106.2,107.106247489832,-0.906247489832243
2014-09-10,106.86,107.221919535904,-0.361919535904362
2014-09-11,107.09,107.338571002791,-0.248571002790551
2014-09-12,107.37,107.456172962574,-0.0861729625736274
2014-09-15,107.18,107.574696384587,-0.394696384586617
2014-09-16,107.11,107.694112202542,-0.584112202542186
2014-09-17,108.34,107.814391187001,0.525608812998957
2014-09-18,108.67,107.935503867074,0.734496132925617
2014-09-19,109.03,108.057420989141,0.972579010858794
2014-09-22,108.81,108.18011360319,0.629886396810338
2014-09-23,108.86,108.303553161234,0.556446838765734
2014-09-24,109.04,108.42771137566,0.612288624340428
2014-09-25,108.76,108.55256018886,0.207439811140002
2014-09-26,109.27,108.67807179633,0.591928203670262
2014-09-29,109.5,108.804218479306,0.695781520693692
2014-09-30,109.65,108.930972763711,0.719027236289151
2014-10-01,108.87,109.05830746307,-0.188307463069687
2014-10-02,108.42,109.186195688125,-0.766195688124514
2014-10-03,109.78,109.314610471782,0.465389528218392
2014-10-06,108.78,109.443524530232,-0.663524530232096
2014-10-07,108.02,109.572910772039,-1.55291077203927
2014-10-08,108.11,109.702741831492,-1.59274183149243
2014-10-09,107.83,109.83298970097,-2.00298970097043
2014-10-10,107.64,109.963625714476,-2.32362571447624
2014-10-13,106.85,110.094620378058,-3.24462037805812
2014-10-14,107.05,110.22594323727,-3.17594323727021
2014-10-15,105.91,110.357562496471,-4.44756249647099
2014-10-16,106.33,110.489445047212,-4.15944504721234
2014-10-17,106.89,110.621555942602,-3.73155594260207
2014-10-20,106.94,110.753858516401,-3.81385851640118
2014-10-21,106.99,110.886314559895,-3.89631455989506
2014-10-22,107.15,111.018884287874,-3.86888428787349
2014-10-23,108.26,111.151526304547,-2.89152630454651
2014-10-24,108.15,111.284197614881,-3.13419761488113
2014-10-27,107.81,111.416854028607,-3.60685402860729
2014-10-28,108.14,111.549450059902,-3.40945005990183
2014-10-29,108.9,111.681938732013,-2.78193873201312
2014-10-30,109.2,111.81427165886,-2.61427165886042
2014-10-31,112.33,111.946399304421,0.383600695579283
2014-11-03,113.75,112.078271052037,1.67172894796295
2014-11-04,113.67,112.209836443616,1.46016355638371
2014-11-05,114.74,112.341045712092,2.39895428790805
2014-11-06,115.16,112.471849693969,2.68815030603053
2014-11-07,114.56,112.602200217387,1.95779978261279
2014-11-10,114.86,112.732050221655,2.12794977834533
2014-11-11,115.47,112.861353455359,2.60864654464099
2014-11-12,115.6,112.990064546694,2.60993545330556
2014-11-13,115.77,113.118139202167,2.65186079783331
2014-11-14,116.27,113.245534207122,3.02446579287831
2014-11-17,116.43,113.37220744308,3.05779255692025
2014-11-18,116.92,113.498118041754,3.42188195824575
2014-11-19,117.99,113.623226398824,4.36677360117617
2014-11-20,118.03,113.74749432444,4.28250567556041
2014-11-21,117.73,113.870885433796,3.85911456620379
2014-11-24,118.26,113.993365112309,4.26663488769057
2014-11-25,117.97,114.114900340595,3.8550996594055
2014-11-26,117.71,114.235459862922,3.47454013707847
2014-11-27,117.72,114.355014017107,3.36498598289289
2014-11-28,118.7,114.473534577201,4.22646542279873
2014-12-01,118.34,114.590994708202,3.74900529179771
2014-12-02,119.23,114.70736932216,4.5226306778396
2014-12-03,119.83,114.822634880816,5.00736511918374
2014-12-04,119.77,114.936769715379,4.83323028462086
2014-12-05,121.43,115.049754226907,6.38024577309278
2014-12-08,120.65,115.161570814318,5.48842918568245
2014-12-09,119.57,115.272204513865,4.29779548613534
2014-12-10,117.95,115.381642630502,2.56835736949813
2014-12-11,119.07,115.489874245717,3.58012575428333
2014-12-12,118.63,115.596889502653,3.03311049734706
2014-12-15,117.7,115.702680024333,1.99731997566666
2014-12-16,116.58,115.807238687546,0.77276131245369
2014-12-17,118.68,115.910559194694,2.76944080530559
2014-12-18,118.83,116.012635567604,2.81736443239581
2014-12-19,119.54,116.113462972883,3.42653702711671
2014-12-22,120.04,116.213037741719,3.82696225828087
2014-12-23,120.78,116.311357621694,4.46864237830604
2014-12-24,120.44,116.408421942304,4.03157805769556
2014-12-25,120.16,116.504231880201,3.65576811979876
2014-12-26,120.39,116.598790278528,3.79120972147152
2014-12-29,120.69,116.692101491578,3.99789850842232
2014-12-30,119.52,116.784171440775,2.73582855922549
2014-12-31,119.8,116.875007700114,2.92499229988611
2015-01-01,119.77,116.964618974474,2.80538102552615
2015-01-02,120.46,117.053015177808,3.40698482219245
2015-01-05,119.62,117.140207383696,2.47979261630357
2015-01-06,118.54,117.226208074036,1.31379192596404
2015-01-07,119.16,117.311030755765,1.84896924423506
2015-01-08,119.62,117.394689478893,2.22531052110652
2015-01-09,118.56,117.477199057717,1.08280094228274
2015-01-12,118.34,117.558575226391,0.781424773608907
2015-01-13,117.83,117.638834166652,0.191165833347556
2015-01-14,117.25,117.717992383253,-0.467992383252586
2015-01-15,116.28,117.796066459958,-1.51606645995833
2015-01-16,117.61,117.873072787089,-0.26307278708928
2015-01-19,117.57,117.949027128284,-0.379027128284104
2015-01-20,118.67,118.023945138438,0.646054861561829
2015-01-21,117.77,118.097842315773,-0.327842315772525
2015-01-22,118.58,118.17073442556,0.409265574440121
2015-01-23,117.81,118.242637097556,-0.432637097556481
2015-01-26,118.48,118.313566130694,0.166433869306133
2015-01-27,117.78,118.383537145066,-0.60353714506593
2015-01-28,117.38,118.452565829566,-1.07256582956557
2015-01-29,118.27,118.520667623609,-0.25066762360911
2015-01-30,117.4,118.587857523255,-1.18785752325506
2015-02-02,117.47,118.654150420945,-1.18415042094466
2015-02-03,117.5,118.719560718109,-1.21956071810935
2015-02-04,117.27,118.784102326701,-1.51410232670105
2015-02-05,117.54,118.847788654553,-1.30778865455298
2015-02-06,118.84,118.910632483627,-0.0706324836272434
2015-02-09,118.59,118.972646055302,-0.382646055302023
2015-02-10,119.39,119.033841581758,0.356158418241684
2015-02-11,120.27,119.094231117005,1.17576888299484
2015-02-12,118.89,119.153826862274,-0.263826862274424
2015-02-13,118.74,119.212641504813,-0.47264150481284
2015-02-16,118.44,119.270687622813,-0.830687622813156
2015-02-17,119.25,119.327977599095,-0.0779775990945059
2015-02-18,118.63,119.384523473106,-0.754523473105656
2015-02-19,118.96,119.44033725206,-0.480337252059639
2015-02-20,119.07,119.495430631283,-0.425430631283244
2015-02-23,118.81,119.549815107549,-0.73981510754939
2015-02-24,118.88,119.603502001775,-0.723502001775177
2015-02-25,118.86,119.656502329066,-0.796502329066487
2015-02-26,119.47,119.708826805465,-0.238826805464716
2015-02-27,119.62,119.76048581777,-0.140485817769831
2015-03-02,120.17,119.811489654059,0.358510345941117
2015-03-03,119.69,119.861848544338,-0.171848544337891
2015-03-04,119.71,119.911572866807,-0.20157286680681
2015-03-05,120.14,119.96067292863,0.179327071369662
2015-03-06,120.69,120.009158953649,0.680841046350535
2015-03-09,121.14,120.057041239834,1.08295876016578
2015-03-10,121.13,120.104330366586,1.02566963341389
2015-03-11,121.46,120.151037360959,1.30896263904146
2015-03-12,121.28,120.197173673975,1.08282632602461
2015-03-13,121.4,120.242751297732,1.15724870226797
2015-03-16,121.34,120.287782671922,1.05221732807767
2015-03-17,121.36,120.332280714598,1.02771928540152
2015-03-18,120.11,120.376258778758,-0.266258778758054
2015-03-19,120.76,120.419730642216,0.340269357784013
2015-03-20,120.04,120.462709972727,-0.422709972726788
2015-03-23,119.72,120.505210578699,-0.785210578699293
2015-03-24,119.75,120.547246093811,-0.797246093810899
2015-03-25,119.49,120.588829827163,-1.0988298271634
2015-03-26,119.18,120.629974758309,-1.44997475830888
2015-03-27,119.13,120.67069341259,-1.54069341258957
2015-03-30,120.04,120.710997715984,-0.670997715984348
2015-03-31,120.12,120.750898957612,-0.630898957612343
2015-04-01,119.74,120.790408149229,-1.05040814922897
2015-04-02,119.71,120.829536041801,-1.11953604180144
2015-04-03,118.89,120.8682929521,-1.97829295210035
2015-04-06,119.54,120.906688734125,-1.36668873412523
2015-04-07,120.28,120.944732424129,-0.664732424128856
2015-04-08,120.12,120.98243249343,-0.862432493429621
2015-04-09,120.57,121.019797138574,-0.449797138573656
2015-04-10,120.16,121.05683419961,-0.89683419961032
2015-04-13,120.14,121.093551330661,-0.953551330661198
2015-04-14,119.39,121.129955815132,-1.73995581513246
2015-04-15,119.13,121.166054542272,-2.03605454227248
2015-04-16,118.99,121.2018536821,-2.21185368209964
2015-04-17,118.9,121.23735856301,-2.33735856301036
2015-04-20,119.22,121.27257359911,-2.05257359911048
2015-04-21,119.65,121.307502238334,-1.65750223833375
2015-04-22,119.89,121.342147080164,-1.45214708016354
2015-04-23,119.58,121.376510038938,-1.79651003893832
2015-04-24,118.92,121.410592428738,-2.49059242873784
2015-04-27,119.03,121.444394821037,-2.41439482103724
2015-04-28,118.86,121.477916757799,-2.61791675779895
2015-04-29,119.02,121.511156782973,-2.49115678297286
2015-04-30,119.36,121.544112358367,-2.18411235836732
2015-05-01,120.17,121.576779916047,-1.40677991604656
2015-05-04,120.12,121.609154985251,-1.48915498525062
2015-05-05,119.86,121.641232513714,-1.78123251371417
2015-05-06,119.46,121.673006833614,-2.21300683361434
2015-05-07,119.74,121.704471540837,-1.96447154083731
2015-05-08,119.74,121.735619316503,-1.99561931650303
2015-05-11,120.08,121.766442029697,-1.68644202969656
2015-05-12,119.85,121.796930724595,-1.94693072459512
2015-05-13,119.14,121.827075748268,-2.68707574826756
2015-05-14,119.14,121.856866643001,-2.71686664300135
2015-05-15,119.35,121.886291840354,-2.53629184035394
2015-05-18,119.97,121.915338648839,-1.94533864883904
2015-05-19,120.67,121.94399332857,-1.27399332857043
2015-05-20,121.3,121.972241335536,-0.672241335536174
2015-05-21,121.04,122.000067599107,-0.960067599106794
2015-05-22,121.52,122.027456770775,-0.507456770774778
2015-05-25,121.55,122.05439310518,-0.504393105180368
2015-05-26,123.11,122.080860647202,1.0291393527984
2015-05-27,123.67,122.10684323322,1.56315676677996
2015-05-28,123.94,122.132325125022,1.80767487497771
2015-05-29,124.13,122.157291230542,1.97270876945803
2015-06-01,124.79,122.181727204931,2.60827279506918
2015-06-02,124.09,122.205619518781,1.88438048121881
2015-06-03,124.23,122.228955720839,2.00104427916126
2015-06-04,124.35,122.251724138777,2.09827586122291
2015-06-05,125.59,122.273913927421,3.31608607257921
2015-06-08,124.5,122.295515108939,2.20448489106127
2015-06-09,124.35,122.316519076234,2.03348092376613
2015-06-10,122.68,122.336918133457,0.343081866543418
2015-06-11,123.42,122.356705425315,1.063294574685
2015-06-12,123.39,122.375874238336,1.01412576166404
2015-06-15,123.39,122.394418298567,0.995581701433471
2015-06-16,123.35,122.412331751254,0.937668248746044
