"CN_2yryDate","CN_2yryClose","CN_2yry_hpft","CN_2yry_hpfc"
2016-06-11,2.5373,2.4280321189509,0.102967881049098
2016-06-10,2.531,2.42862838131294,0.0960716186870571
2016-06-09,2.5247,2.42919910350279,0.0892008964972068
2016-06-08,2.5184,2.42974467218819,0.0670553278118131
2016-06-07,2.4968,2.43026551090903,0.0527344890909668
2016-06-06,2.483,2.43076207092316,0.0534879290768362
2016-06-04,2.48425,2.43123482528672,0.0542651747132826
2016-06-03,2.4855,2.4316842691656,0.00631573083440195
2016-06-02,2.438,2.4321109201568,-0.00611092015679725
2016-06-01,2.426,2.43251529846795,0.126884701532053
2016-05-31,2.5594,2.43289792178062,-0.0392979217806245
2016-05-30,2.3936,2.43325936022548,-0.0128926935588166
2016-05-29,2.42036666666667,2.43360016768897,0.0135331656443662
2016-05-28,2.44713333333333,2.43392089272827,0.0399791072717297
2016-05-27,2.4739,2.43422208949455,0.0357779105054463
2016-05-26,2.47,2.43450432866484,0.0126956713351581
2016-05-25,2.4472,2.43476819570522,-0.00346819570521541
2016-05-24,2.4313,2.43501428132969,-0.012914281329689
2016-05-23,2.4221,2.43524317481866,0.00105682518134198
2016-05-22,2.4363,2.43545546011426,0.0150445398857424
2016-05-21,2.4505,2.43565172159546,0.0290482784045395
2016-05-20,2.4647,2.43583254986008,0.0802674501399213
2016-05-19,2.5161,2.43599854751329,0.073801452486705
2016-05-18,2.5098,2.43615035033965,0.0629496496603531
2016-05-17,2.4991,2.43628862463017,0.00371137536983054
2016-05-16,2.44,2.43641406269681,0.0223526039698561
2016-05-15,2.45876666666667,2.43652735838565,0.0410059749476855
2016-05-14,2.47753333333333,2.4366292147824,0.0596707852176011
2016-05-13,2.4963,2.43672035192304,0.0461796480769571
2016-05-12,2.4829,2.43680151450903,0.0758984854909733
2016-05-11,2.5127,2.4368734663306,0.0826265336693998
2016-05-10,2.5195,2.43693700255142,0.10516299744858
2016-05-09,2.5421,2.43699295248963,0.0975737141770412
2016-05-08,2.53456666666667,2.43704218893349,0.0899911443998421
2016-05-07,2.52703333333333,2.43708562500436,0.0824143749956414
2016-05-06,2.5195,2.43712421102229,0.0849757889777127
2016-05-05,2.5221,2.43715893137413,0.0723410686258752
2016-05-04,2.5095,2.43719080557229,0.0197091944277077
2016-05-03,2.4569,2.4372208830321,0.0433041169678967
2016-05-02,2.480525,2.43725022131585,0.0668997786841496
2016-05-01,2.50415,2.43727989588601,0.090495104113985
2016-04-30,2.527775,2.43731100985875,0.114088990141247
2016-04-29,2.5514,2.43734470375725,0.128155296242746
2016-04-28,2.5655,2.43738216526452,0.125517834735482
2016-04-27,2.5629,2.43742463503779,0.120175364962212
2016-04-26,2.5576,2.43747340561834,-0.0202734056183387
2016-04-25,2.4172,2.43752981922309,-0.0256964858897552
2016-04-24,2.41183333333333,2.43759520968876,-0.0311285430220903
2016-04-23,2.40646666666667,2.43767090023018,-0.0365709002301791
2016-04-22,2.4011,2.43775820119489,-0.0290582011948878
2016-04-21,2.4087,2.43785840781349,-0.0386584078134903
2016-04-20,2.3992,2.43797280330508,-0.0600728033050822
2016-04-19,2.3779,2.43810265490893,-0.0585026549089325
2016-04-18,2.3796,2.43824920503263,-0.048549205032632
2016-04-17,2.3897,2.43841367190114,-0.0386136719011373
2016-04-16,2.3998,2.4385972536711,-0.0286972536710995
2016-04-15,2.4099,2.43880113253785,-0.0601011325378481
2016-04-14,2.3787,2.43902647883437,-0.071526478834365
2016-04-13,2.3675,2.43927443805033,-0.0746744380503303
2016-04-12,2.3646,2.43954612610923,-0.135146126109232
2016-04-11,2.3044,2.43984262806711,-0.129142628067108
2016-04-10,2.3107,2.44016497311609,-0.12316497311609
2016-04-09,2.317,2.44051413706585,-0.117214137065845
2016-04-08,2.3233,2.44089104481461,-0.134091044814608
2016-04-07,2.3068,2.44129657280907,-0.133596572809069
2016-04-06,2.3077,2.4417315420681,-0.133831542068104
2016-04-05,2.3079,2.44219671838696,-0.132746718386959
2016-04-04,2.30945,2.44269281224055,-0.131692812240546
2016-04-03,2.311,2.44322047923138,-0.130670479231376
2016-04-02,2.31255,2.44378032052558,-0.129680320525578
2016-04-01,2.3141,2.44437288327537,-0.220772883275374
2016-03-31,2.2236,2.44499866102833,-0.173998661028333
2016-03-30,2.271,2.44565805607336,-0.179458056073355
2016-03-29,2.2662,2.44635139877536,-0.177851398775364
2016-03-28,2.2685,2.44707894531871,-0.181745611985376
2016-03-27,2.26533333333333,2.44784087837066,-0.185674211703989
2016-03-26,2.26216666666667,2.44863730547241,-0.189637305472411
2016-03-25,2.259,2.44946825741493,-0.174568257414933
2016-03-24,2.2749,2.45033368660064,-0.17523368660064
2016-03-23,2.2751,2.4512334732726,-0.1653334732726
2016-03-22,2.2859,2.45216742523926,-0.146767425239256
2016-03-21,2.3054,2.45313528196687,-0.141335281966868
2016-03-20,2.3118,2.45413672225389,-0.135936722253894
2016-03-19,2.3182,2.45517136647645,-0.130571366476449
2016-03-18,2.3246,2.45623877881997,-0.106538778819971
2016-03-17,2.3497,2.45733846949687,-0.0697384694968683
2016-03-16,2.3876,2.45846990468078,-0.0426699046807806
2016-03-15,2.4158,2.45963252171821,0.00176747828179078
2016-03-14,2.4614,2.46082574031765,0.00320759301568781
2016-03-13,2.46403333333333,2.4620489809181,0.00461768574856565
2016-03-12,2.46666666666667,2.46330166528464,0.00599833471536001
2016-03-11,2.4693,2.46458321709099,-0.00118321709099011
2016-03-10,2.4634,2.46589306249034,0.0205069375096601
2016-03-09,2.4864,2.46723062714679,0.0118693728532086
2016-03-08,2.4791,2.46859534520127,0.0112046547987295
2016-03-07,2.4798,2.46998665570091,0.0171800109657571
2016-03-06,2.48716666666667,2.47140400232447,0.023129331008861
2016-03-05,2.49453333333333,2.47284683585221,0.0290531641477887
2016-03-04,2.5019,2.47431461662512,-0.00311461662512152
2016-03-03,2.4712,2.47580681699359,-0.00960681699359264
2016-03-02,2.4662,2.47732290802062,-0.0115229080206203
2016-03-01,2.4658,2.47886235679809,0.0173376432019125
2016-02-29,2.4962,2.48042462565474,0.0202087076785921
2016-02-28,2.50063333333333,2.48200918408607,0.0230574825805963
2016-02-27,2.50506666666667,2.48361550994098,0.0258844900590216
2016-02-26,2.5095,2.48524309059944,0.031156909400565
2016-02-25,2.5164,2.48689142414102,0.0244085758589768
2016-02-24,2.5113,2.48856002152429,0.0177399784757067
2016-02-23,2.5063,2.49024840379738,0.0373515962026161
2016-02-22,2.5276,2.49195609934137,0.0366772339919602
2016-02-21,2.52863333333333,2.49368265197702,0.035984014689645
2016-02-20,2.52966666666667,2.49542762068599,0.03527237931401
2016-02-19,2.5307,2.49719057932426,0.0335094206757439
2016-02-18,2.5307,2.49897111632796,0.0344288836720376
2016-02-17,2.5334,2.50076883398474,0.0452311660152565
2016-02-16,2.546,2.50258334881374,0.0112166511862605
2016-02-15,2.5138,2.50441429603083,0.0115457039691702
2016-02-14,2.51596,2.50626131548842,0.0118586845115824
2016-02-13,2.51812,2.5081240518114,0.0121559481886021
2016-02-12,2.52028,2.51000215452659,0.0124378454734092
2016-02-11,2.52244,2.51189527818562,0.0127047218143839
2016-02-10,2.5246,2.51380308248137,0.0129569175186296
2016-02-09,2.52676,2.51572523235841,0.013194767641585
2016-02-08,2.52892,2.51766139811713,0.0134186018828667
2016-02-07,2.53108,2.5196112555121,0.0136287444879022
2016-02-06,2.53324,2.5215744858446,0.0138255141553986
2016-02-05,2.5354,2.52355077604953,0.0526492239504671
2016-02-04,2.5762,2.52553981877666,0.0592601812233435
2016-02-03,2.5848,2.52754132843882,0.0314586715611761
2016-02-02,2.559,2.52955504394467,0.0314449560553259
2016-02-01,2.561,2.53158071720659,0.0313526161267445
2016-01-31,2.56293333333333,2.53361811313502,0.0312485535316494
2016-01-30,2.56486666666667,2.53566700960035,0.0311329903996474
2016-01-29,2.5668,2.53772719738985,0.0194728026101464
2016-01-28,2.5572,2.53979848015992,-0.0794984801599196
2016-01-27,2.4603,2.54188066961621,0.0439193303837902
2016-01-26,2.5858,2.54397354460292,-0.0212735446029203
2016-01-25,2.5227,2.54607690211873,-0.0213102354520603
2016-01-24,2.52476666666667,2.54819053036868,-0.0213571970353455
2016-01-23,2.52683333333333,2.55031420874903,-0.0214142087490341
2016-01-22,2.5289,2.55244770782783,-0.0108477078278327
2016-01-21,2.5416,2.55459078932136,-0.0315907893213582
2016-01-20,2.523,2.55674321046188,-0.0876432104618801
2016-01-19,2.4691,2.55890471542333,-0.0371047154233315
2016-01-18,2.5218,2.5610750121514,-0.0593750121514006
2016-01-17,2.5017,2.56325379325422,-0.0816537932542221
2016-01-16,2.4816,2.56544072679669,-0.103940726796692
2016-01-15,2.4615,2.5676354470913,-0.0589354470913038
2016-01-14,2.5087,2.56983754548564,-0.0592375454856352
2016-01-13,2.5106,2.57204658896571,-0.063746588965713
2016-01-12,2.5083,2.57426212003116,-0.0689621200311588
2016-01-11,2.5053,2.57648365483131,-0.0665169881646418
2016-01-10,2.50996666666667,2.57871068100933,-0.0640773476759933
2016-01-09,2.51463333333333,2.58094265871294,-0.0616426587129449
2016-01-08,2.5193,2.58317902160288,-0.0496790216028775
2016-01-07,2.5335,2.58541917785926,-0.0375191778592615
2016-01-06,2.5479,2.5876625151269,-0.0627625151268996
2016-01-05,2.5249,2.5899084055417,-0.108608405541703
2016-01-04,2.4813,2.59215619529607,-0.115231195296065
2016-01-03,2.476925,2.59440518568804,-0.121855185688035
2016-01-02,2.47255,2.59665463038372,-0.128479630383721
2016-01-01,2.468175,2.5989037326792,-0.135103732679196
2015-12-31,2.4638,2.60115164276222,-0.120551642762219
2015-12-30,2.4806,2.6033974549741,-0.132197454974099
2015-12-29,2.4712,2.60564021382495,-0.119040213824951
2015-12-28,2.4866,2.60787890917977,-0.106878909179767
2015-12-27,2.501,2.6101124816971,-0.0947124816970982
2015-12-26,2.5154,2.61233982785608,-0.0825398278560757
2015-12-25,2.5298,2.61455980498549,-0.0992598049854852
2015-12-24,2.5153,2.61677123629546,-0.0945712362954615
2015-12-23,2.5222,2.61897290396613,-0.0476729039661282
2015-12-22,2.5713,2.62116355108566,0.0475364489143357
2015-12-21,2.6687,2.62334190103619,0.0282914322971417
2015-12-20,2.65163333333333,2.62550669684948,0.00905996981718483
2015-12-19,2.63456666666667,2.62765669325184,-0.0101566932518444
2015-12-18,2.6175,2.62979064871465,0.0372093512853484
2015-12-17,2.667,2.63190731751087,0.0153926824891261
2015-12-16,2.6473,2.63400546929432,0.0211945307056792
2015-12-15,2.6552,2.63608388008152,0.0640161199184818
2015-12-14,2.7001,2.63814133465,0.0618586653500004
2015-12-13,2.7,2.64017664423897,0.0597233557610309
2015-12-12,2.6999,2.64218864565744,0.057611354342557
2015-12-11,2.6998,2.64417620040181,0.0458237995981934
2015-12-10,2.69,2.64613819378258,0.0197618062174183
2015-12-09,2.6659,2.64807353005201,0.00782646994799377
2015-12-08,2.6559,2.64998112163105,0.0229188783689527
2015-12-07,2.6729,2.65185988417589,0.0152067824907795
2015-12-06,2.66706666666667,2.65370874281634,0.00752459051699215
2015-12-05,2.66123333333333,2.65552662896822,-0.000126628968218166
2015-12-04,2.6554,2.65731247715754,0.0923875228424616
2015-12-03,2.7497,2.6590652218582,0.0932347781417984
2015-12-02,2.7523,2.66078383573313,0.0880161642668715
2015-12-01,2.7488,2.66246732998492,0.10673267001508
2015-11-30,2.7692,2.66411475219855,0.105551914468118
2015-11-29,2.76966666666667,2.66572519407784,0.104408139255491
2015-11-28,2.77013333333333,2.66729779095763,0.103302209042366
2015-11-27,2.7706,2.66883172133087,0.122368278669128
2015-11-26,2.7912,2.67032620639153,0.0947737936084703
2015-11-25,2.7651,2.6717805179156,0.108519482084401
2015-11-24,2.7803,2.67319396685473,0.096406033145269
2015-11-23,2.7696,2.67456590901835,0.0950340909816519
