"FU0Date","FU0Close","FU0_hpft","FU0_hpfc"
2010-05-10,4688,4503.5166405649,184.483359435105
2010-05-11,4669,4502.0220104375,166.977989562498
2010-05-12,4670,4500.52973831165,169.470261688349
2010-05-13,4690,4499.04184115932,190.958158840682
2010-05-14,4657,4497.56040600464,159.43959399536
2010-05-17,4512,4496.08759880623,15.9124011937747
2010-05-18,4540,4494.62565142856,45.3743485714364
2010-05-19,4468,4493.17680231371,-25.1768023137073
2010-05-20,4495,4491.74330865968,3.25669134032074
2010-05-21,4360,4490.32741725733,-130.327417257331
2010-05-24,4407,4488.9313762438,-81.9313762438041
2010-05-25,4341,4487.55737988406,-146.557379884055
2010-05-26,4379,4486.20758857589,-107.207588575888
2010-05-27,4416,4484.88410213623,-68.8841021362331
2010-05-28,4467,4483.5889760667,-16.5889760666978
2010-05-31,4437,4482.324237395,-45.3242373949952
2010-06-01,4409,4481.09190629157,-72.0919062915677
2010-06-02,4359,4479.89398419173,-120.893984191726
2010-06-03,4392,4478.73244273081,-86.7324427308087
2010-06-04,4381,4477.60920357148,-96.6092035714807
2010-06-07,4226,4476.52615252458,-250.52615252458
2010-06-08,4295,4475.48513546679,-180.485135466787
2010-06-09,4340,4474.48789471729,-134.487894717287
2010-06-10,4321,4473.53609798983,-152.53609798983
2010-06-11,4361,4472.63135740636,-111.631357406362
2010-06-17,4340,4471.77522203664,-131.775222036643
2010-06-18,4356,4470.96919480646,-114.969194806461
2010-06-21,4418,4470.21472417098,-52.2147241709799
2010-06-22,4386,4469.51321106171,-83.5132110617121
2010-06-23,4386,4468.8660348267,-82.866034826704
2010-06-24,4370,4468.27454029303,-98.2745402930338
2010-06-25,4360,4467.74003803429,-107.740038034287
2010-06-28,4395,4467.2637980013,-72.2637980012984
2010-06-29,4357,4466.84704560947,-109.847045609468
2010-06-30,4336,4466.49097640333,-130.490976403331
2010-07-01,4297,4466.19674052095,-169.196740520949
2010-07-02,4300,4465.96543416088,-165.965434160885
2010-07-05,4300,4465.79808358236,-165.798083582362
2010-07-06,4280,4465.69564644119,-185.695646441192
2010-07-07,4273,4465.65901185901,-192.659011859008
2010-07-08,4311,4465.68899219828,-154.68899219828
2010-07-09,4303,4465.78632018418,-162.786320184179
2010-07-12,4281,4465.95166459929,-184.951664599294
2010-07-13,4260,4466.18562693701,-206.185626937006
2010-07-14,4295,4466.48873223925,-171.488732239251
2010-07-15,4275,4466.86142031906,-191.861420319058
2010-07-16,4262,4467.30406010303,-205.304060103029
2010-07-19,4257,4467.81694120977,-210.816941209766
2010-07-20,4276,4468.40026839361,-192.400268393609
2010-07-21,4262,4469.0541592655,-207.054159265502
2010-07-22,4261,4469.77865190591,-208.778651905909
2010-07-23,4301,4470.57369880747,-169.573698807472
2010-07-26,4320,4471.43916616203,-151.439166162026
2010-07-27,4323,4472.37485006661,-149.37485006661
2010-07-28,4306,4473.38048401922,-167.380484019218
2010-07-29,4339,4474.45573977241,-135.45573977241
2010-07-30,4428,4475.60021989034,-47.6002198903396
2010-08-02,4475,4476.8134709453,-1.81347094530384
2010-08-03,4480,4478.09501983358,1.90498016641492
2010-08-04,4479,4479.44439270166,-0.444392701656504
2010-08-05,4464,4480.86111648361,-16.8611164836081
2010-08-06,4495,4482.34471792968,12.6552820703209
2010-08-09,4499,4483.89471682052,15.1052831794761
2010-08-10,4473,4485.51063816797,-12.5106381679741
2010-08-11,4456,4487.19201322779,-31.1920132277882
2010-08-12,4405,4488.93836808425,-83.938368084247
2010-08-13,4416,4490.74921592835,-74.7492159283505
2010-08-16,4428,4492.62403525394,-64.6240352539371
2010-08-17,4428,4494.56227365687,-66.5622736568664
2010-08-18,4441,4496.5633520199,-55.5633520199003
2010-08-19,4491,4498.6266637117,-7.6266637116948
2010-08-20,4447,4500.75157913306,-53.7515791330583
2010-08-23,4399,4502.9374655324,-103.937465532402
2010-08-24,4353,4505.18366793934,-152.183667939341
2010-08-25,4382,4507.48948841995,-125.489488419945
2010-08-26,4391,4509.8541661338,-118.854166133804
2010-08-27,4378,4512.27688836798,-134.276888367977
2010-08-30,4424,4514.75679328019,-90.7567932801902
2010-08-31,4352,4517.29296352341,-165.292963523412
2010-09-01,4352,4519.88444423536,-167.884444235364
2010-09-02,4383,4522.53021222833,-139.530212228327
2010-09-03,4375,4525.22917491794,-150.229174917942
2010-09-06,4412,4527.98018204372,-115.980182043722
2010-09-07,4406,4530.78202124619,-124.782021246189
2010-09-08,4435,4533.63343222465,-98.6334322246472
2010-09-09,4370,4536.53310309848,-166.533103098477
2010-09-10,4394,4539.47968121588,-145.479681215876
2010-09-13,4425,4542.47174508692,-117.471745086924
2010-09-14,4368,4545.50781308622,-177.507813086219
2010-09-15,4358,4548.58635503056,-190.586355030559
2010-09-16,4365,4551.70576736186,-186.705767361856
2010-09-17,4376,4554.86436774127,-178.864367741267
2010-09-20,4435,4558.06039665349,-123.060396653489
2010-09-21,4439,4561.29202064779,-122.292020647793
2010-09-27,4465,4564.55735540517,-99.5573554051696
2010-09-28,4416,4567.85446605612,-151.854466056116
2010-09-29,4420,4571.18137657806,-151.181376578061
2010-09-30,4461,4574.53604817791,-113.536048177913
2010-10-08,4477,4577.91637957029,-100.916379570294
2010-10-11,4598,4581.32022253858,16.679777461423
2010-10-12,4647,4584.74538715136,62.2546128486384
2010-10-13,4748,4588.18969037199,159.81030962801
2010-10-14,4779,4591.65097489735,187.349025102652
2010-10-15,4750,4595.1271494835,154.872850516498
2010-10-18,4656,4598.61620032907,57.3837996709313
2010-10-19,4685,4602.11617765084,82.8838223491575
2010-10-20,4634,4605.62515538583,28.3748446141676
2010-10-21,4644,4609.14124173181,34.8587582681857
2010-10-22,4649,4612.66255661563,36.3374433843654
2010-10-25,4743,4616.18723437333,126.812765626672
2010-10-26,4707,4619.71342436138,87.2865756386196
2010-10-27,4635,4623.23932835557,11.7606716444346
2010-10-28,4668,4626.76318421242,41.2368157875793
2010-10-29,4635,4630.28323464987,4.71676535012659
2010-11-01,4662,4633.79773943149,28.2022605685109
2010-11-02,4699,4637.30496027056,61.6950397294434
2010-11-03,4687,4640.80317053804,46.1968294619648
2010-11-04,4750,4644.29066910716,105.709330892839
2010-11-05,4839,4647.76577394704,191.234226052962
2010-11-08,4816,4651.22684672283,164.773153277171
2010-11-09,5063,4654.67232814815,408.327671851854
2010-11-10,4999,4658.10072704724,340.899272952763
2010-11-11,5088,4661.51072103063,426.489278969369
2010-11-12,4914,4664.90112862269,249.098871377308
2010-11-15,4907,4668.27094464163,238.729055358372
2010-11-16,4859,4671.61926687298,187.380733127024
2010-11-17,4717,4674.94529178321,42.0547082167945
2010-11-18,4760,4678.24829329453,81.7517067054741
2010-11-19,4764,4681.5275627128,82.4724372871988
2010-11-22,4773,4684.7824251368,88.2175748632046
2010-11-23,4668,4688.01223975607,-20.0122397560706
2010-11-24,4706,4691.21640222579,14.7835977742135
2010-11-25,4714,4694.39429992884,19.6057000711648
2010-11-26,4690,4697.54532635902,-7.54532635902248
2010-11-29,4744,4700.66888311441,43.3311168855861
2010-11-30,4795,4703.76436867413,91.235631325873
2010-12-01,4769,4706.8311994286,62.1688005714016
2010-12-02,4834,4709.86882948141,124.131170518586
2010-12-03,4865,4712.87673863431,152.123261365686
2010-12-06,4910,4715.85445799976,194.145542000238
2010-12-07,4893,4718.80158157196,174.19841842804
2010-12-08,4818,4721.71778359701,96.2822164029868
2010-12-09,4854,4724.6028103276,129.397189672397
2010-12-10,4875,4727.45644781572,147.543552184277
2010-12-13,4895,4730.27853560084,164.721464399162
2010-12-14,4889,4733.06897421107,155.931025788934
2010-12-15,4841,4735.82773226375,105.172267736248
2010-12-16,4879,4738.55484283181,140.445157168188
2010-12-17,4868,4741.25038246217,126.749617537826
2010-12-20,4870,4743.91448575615,126.085514243855
2010-12-21,4878,4746.54733970824,131.452660291765
2010-12-22,4863,4749.14918343157,113.850816568426
2010-12-23,4881,4751.72031037665,129.279689623346
2010-12-24,4890,4754.26106105528,135.738938944722
2010-12-27,4864,4756.77182941821,107.22817058179
2010-12-28,4824,4759.25306552526,64.7469344747353
2010-12-29,4754,4761.70526376008,-7.7052637600771
2010-12-30,4771,4764.12894527011,6.87105472989247
2010-12-31,4735,4766.52462801771,-31.5246280177069
2011-01-04,4783,4768.89283280541,14.1071671945895
2011-01-05,4735,4771.23406740483,-36.2340674048329
2011-01-06,4752,4773.54884541885,-21.5488454188526
2011-01-07,4682,4775.83766547274,-93.837665472737
2011-01-10,4695,4778.10101728418,-83.1010172841825
2011-01-11,4879,4780.33935178228,98.6606482177252
2011-01-12,4892,4782.55308554551,109.446914454494
2011-01-13,4887,4784.74267593457,102.257324065426
2011-01-14,4866,4786.90862555127,79.0913744487338
2011-01-17,4855,4789.05147926641,65.948520733595
2011-01-18,4846,4791.17181464394,54.8281853560592
2011-01-19,4881,4793.27023650837,87.7297634916331
2011-01-20,4848,4795.34737234791,52.6526276520947
2011-01-21,4765,4797.40388591475,-32.403885914746
2011-01-24,4775,4799.44046272551,-24.4404627255137
2011-01-25,4676,4801.45777490251,-125.457774902507
2011-01-26,4694,4803.45648446515,-109.456484465149
2011-01-27,4689,4805.43720157378,-116.437201573781
2011-01-28,4688,4807.40049114375,-119.400491143751
2011-01-31,4751,4809.34686996003,-58.3468699600322
2011-02-01,4792,4811.27680545218,-19.2768054521761
2011-02-09,4752,4813.19074093148,-61.1907409314778
2011-02-10,4801,4815.08911174103,-14.089111741035
2011-02-11,4804,4816.97232793013,-12.9723279301253
2011-02-14,4812,4818.84079372414,-6.84079372413626
2011-02-15,4829,4820.69490798625,8.30509201374967
2011-02-16,4797,4822.5350667519,-25.5350667519024
2011-02-17,4792,4824.36166948952,-32.3616694895168
2011-02-18,4787,4826.1751051124,-39.1751051124008
2011-02-21,4818,4827.97574915679,-9.97574915678801
2011-02-22,4879,4829.76396096554,49.2360390344583
2011-02-23,4821,4831.54009575794,-10.5400957579415
2011-02-24,4870,4833.30452910546,36.6954708945449
2011-02-25,4854,4835.05763222272,18.942367777284
2011-02-28,4868,4836.79979149276,31.2002085072426
2011-03-01,4816,4838.53140112866,-22.531401128664
2011-03-02,4838,4840.2528682404,-2.25286824040374
2011-03-03,4847,4841.96459062438,5.03540937562321
2011-03-04,4837,4843.66696514576,-6.66696514576202
2011-03-07,4867,4845.36039075112,21.6396092488762
2011-03-08,4827,4847.04526363122,-20.0452636312248
2011-03-09,4806,4848.72198892174,-42.72198892174
2011-03-10,4823,4850.39096347246,-27.3909634724621
2011-03-11,4756,4852.05256647359,-96.0525664735889
2011-03-14,4677,4853.70716579304,-176.707165793037
2011-03-15,4659,4855.35508959444,-196.355089594439
2011-03-16,4640,4856.99659299779,-216.996592997789
2011-03-17,4676,4858.63184995779,-182.631849957795
2011-03-18,4717,4860.26094473148,-143.260944731484
2011-03-21,4754,4861.88388608322,-107.88388608322
2011-03-22,4735,4863.50062355906,-128.500623559061
2011-03-23,4736,4865.11106211021,-129.111062110205
2011-03-24,4712,4866.71505357086,-154.715053570855
2011-03-25,4715,4868.31239640591,-153.312396405905
2011-03-28,4690,4869.90282512725,-179.902825127251
2011-03-29,4672,4871.48601087362,-199.486010873621
2011-03-30,4654,4873.06155041913,-219.061550419128
2011-03-31,4625,4874.62895807842,-249.628958078421
2011-04-01,4649,4876.18765761489,-227.187657614893
2011-04-06,4978,4877.73696960536,100.263030394642
2011-04-07,4980,4879.27612071642,100.723879283583
2011-04-08,5063,4880.80437905935,182.195620940645
2011-04-11,5062,4882.32105438066,179.678945619345
2011-04-12,4987,4883.82553173915,103.174468260853
2011-04-13,4969,4885.31727046573,83.6827295342663
2011-04-14,4953,4886.79577253943,66.2042274605724
2011-04-15,4942,4888.26057453042,53.7394254695821
2011-04-18,4936,4889.71124037497,46.2887596250262
2011-04-19,4862,4891.14735622312,-29.1473562231221
2011-04-20,4895,4892.56852735875,2.43147264125048
2011-04-21,4929,4893.97434701749,35.0256529825077
2011-04-22,4928,4895.36440944001,32.6355905599941
2011-04-25,4930,4896.73832334511,33.2616766548866
2011-04-26,4908,4898.0957109419,9.90428905809959
2011-04-27,4920,4899.43620818856,20.5637918114352
2011-04-28,4955,4900.75945513723,54.2405448627733
2011-04-29,4939,4902.06510034032,36.9348996596833
2011-05-03,4951,4903.35281477112,47.6471852288766
2011-05-04,4915,4904.62228467028,10.3777153297171
2011-05-05,4917,4905.87321597394,11.1267840260574
2011-05-06,4832,4907.10531890792,-75.1053189079237
2011-05-09,4865,4908.31830829741,-43.31830829741
2011-05-10,4888,4909.51186792206,-21.5118679220629
2011-05-11,4945,4910.68566365555,34.3143363444529
2011-05-12,4905,4911.8393524794,-6.83935247940011
2011-05-13,4942,4912.97260555921,29.0273944407851
2011-05-16,4945,4914.08509123356,30.9149087664432
2011-05-17,4926,4915.17648983978,10.8235101602198
2011-05-18,4934,4916.24649449416,17.753505505844
2011-05-19,4955,4917.29480278694,37.7051972130607
2011-05-20,4949,4918.32111964705,30.6788803529477
2011-05-23,4968,4919.32516558912,48.6748344108807
2011-05-24,5009,4920.30667380932,88.69332619068
2011-05-25,4995,4921.26539762396,73.7346023760413
2011-05-26,5013,4922.20112701158,90.7988729884165
2011-05-27,5015,4923.11368242972,91.8863175702817
2011-05-30,5035,4924.0029218684,110.997078131599
2011-05-31,5039,4924.86874129989,114.131258700106
2011-06-01,5027,4925.71108257811,101.288917421894
2011-06-02,5010,4926.52993473428,83.4700652657189
2011-06-03,5023,4927.32532866838,95.6746713316164
2011-06-07,5032,4928.09732978358,103.902670216422
2011-06-08,5056,4928.84604303103,127.15395696897
2011-06-09,5066,4929.57161631119,136.428383688808
2011-06-10,5042,4930.27425008474,111.725749915256
2011-06-13,5037,4930.95420120643,106.045798793569
2011-06-14,5026,4931.61177271393,94.3882272860712
2011-06-15,5036,4932.24731147995,103.752688520053
2011-06-16,4990,4932.86120339352,57.1387966064822
2011-06-17,4983,4933.4538772309,49.5461227691045
2011-06-20,4960,4934.02578538716,25.9742146128426
2011-06-21,4983,4934.57740073772,48.4225992622769
2011-06-22,4975,4935.10920689482,39.8907931051771
2011-06-23,4990,4935.62170748657,54.3782925134296
2011-06-24,4963,4936.11542263034,26.8845773696567
2011-06-27,4925,4936.59089492133,-11.5908949213322
2011-06-28,4928,4937.04867806771,-9.0486780677125
2011-06-29,4945,4937.48932098646,7.51067901353704
2011-06-30,4965,4937.91336885419,27.0866311458094
2011-07-01,4951,4938.32136995213,12.6786300478738
2011-07-04,4974,4938.71388375803,35.2861162419662
2011-07-05,4964,4939.09147499047,24.9085250095352
2011-07-06,4975,4939.45472295387,35.5452770461323
2011-07-07,4966,4939.80421724887,26.1957827511285
2011-07-08,4987,4940.14056216911,46.8594378308894
2011-07-11,4970,4940.46437283645,29.5356271635535
2011-07-12,4969,4940.77628374262,28.2237162573814
2011-07-13,4999,4941.07694158816,57.9230584118429
2011-07-14,5000,4941.36700474016,58.632995259837
2011-07-15,4982,4941.64715550879,40.3528444912107
2011-07-18,4999,4941.91810044073,57.0818995592676
2011-07-19,5011,4942.18056276292,68.8194372370841
2011-07-20,5034,4942.43528929762,91.5647107023838
2011-07-21,5034,4942.68305531431,91.3169446856908
2011-07-22,5050,4942.92467393164,107.075326068363
2011-07-25,5039,4943.160996015,95.8390039850009
2011-07-26,5040,4943.39291669043,96.6070833095692
2011-07-27,5063,4943.62137069996,119.378629300044
2011-07-28,5065,4943.84733271907,121.152667280929
2011-07-29,5075,4944.07182676962,130.928173230384
2011-08-01,5086,4944.29592695306,141.704073046942
2011-08-02,5095,4944.52076149131,150.479238508687
2011-08-03,5089,4944.74751718106,144.25248281894
2011-08-04,5071,4944.97744302104,126.022556978961
2011-08-05,5090,4945.21184763817,144.788152361828
2011-08-08,5053,4945.45209175205,107.547908247949
2011-08-09,5040,4945.69959593184,94.3004040681614
2011-08-10,4921,4945.95582520269,-24.955825202685
2011-08-11,4931,4946.22228356977,-15.2222835697737
2011-08-12,4933,4946.50046472251,-13.500464722513
2011-08-15,4942,4946.79185605804,-4.79185605803627
2011-08-16,4923,4947.09793939292,-24.0979393929178
2011-08-17,4934,4947.42019456299,-13.4201945629949
