"RM0Date","RM0Close","RM0_hpft","RM0_hpfc"
2013-11-20,2385,2466.7966356569,-81.7966356568966
2013-11-21,2389,2469.48643568619,-80.4864356861868
2013-11-22,2406,2472.1939330344,-66.1939330344029
2013-11-25,2407,2474.91879827724,-67.9187982772448
2013-11-26,2399,2477.66067462845,-78.6606746284476
2013-11-27,2419,2480.41917722692,-61.4191772269182
2013-11-28,2428,2483.19388869635,-55.1938886963512
2013-11-29,2445,2485.98436627227,-40.9843662722712
2013-12-02,2456,2488.79014437521,-32.7901443752094
2013-12-03,2438,2491.61074048445,-53.6107404844497
2013-12-04,2477,2494.44565852513,-17.4456585251328
2013-12-05,2485,2497.29438026187,-12.2943802618668
2013-12-06,2498,2500.15638024794,-2.15638024793947
2013-12-09,2516,2503.03112795463,12.9688720453711
2013-12-10,2515,2505.91809196186,9.08190803814062
2013-12-11,2511,2508.81674621035,2.18325378964561
2013-12-12,2494,2511.72656839495,-17.7265683949461
2013-12-13,2479,2514.64703711295,-35.6470371129452
2013-12-16,2513,2517.57762363419,-4.5776236341883
2013-12-17,2536,2520.51778449347,15.4822155065347
2013-12-18,2516,2523.46697433338,-7.46697433337653
2013-12-19,2517,2526.42465419623,-9.42465419623427
2013-12-20,2523,2529.3902820378,-6.39028203780201
2013-12-23,2514,2532.36331191808,-18.3633119180766
2013-12-24,2495,2535.34319525556,-40.3431952555604
2013-12-25,2563,2538.32937587812,24.6706241218829
2013-12-26,2562,2541.32128093735,20.6787190626533
2013-12-27,2624,2544.31834778268,79.681652217317
2013-12-30,2594,2547.32002231132,46.6799776886757
2013-12-31,2624,2550.32578335766,73.6742166423405
2014-01-02,2641,2553.3351290517,87.6648709483043
2014-01-03,2627,2556.3475879774,70.652412022596
2014-01-06,2620,2559.36272495588,60.6372750441159
2014-01-07,2582,2562.3801340131,19.6198659868955
2014-01-08,2586,2565.39943424005,20.6005657599498
2014-01-09,2578,2568.42025283776,9.57974716223863
2014-01-10,2592,2571.44222552273,20.5577744772731
2014-01-13,2578,2574.46499197132,3.53500802868412
2014-01-14,2627,2577.48820035766,49.5117996423432
2014-01-15,2653,2580.51150031711,72.4884996828913
2014-01-16,2681,2583.53456195122,97.4654380487837
2014-01-17,2675,2586.55708532536,88.4429146746437
2014-01-20,2688,2589.5788107932,98.4211892068029
2014-01-21,2662,2592.59951526715,69.4004847328478
2014-01-22,2594,2595.619016343,-1.61901634299802
2014-01-23,2593,2598.63716030388,-5.6371603038806
2014-01-24,2595,2601.65379276371,-6.65379276370802
2014-01-27,2478,2604.66875700621,-126.668757006211
2014-01-28,2463,2607.68189356471,-144.681893564715
2014-01-29,2462,2610.69299061277,-148.692990612772
2014-01-30,2482,2613.70177651826,-131.70177651826
2014-02-07,2568,2616.70791818535,-48.7079181853483
2014-02-10,2567,2619.71102807799,-52.7110280779936
2014-02-11,2555,2622.71069852625,-67.7106985262547
2014-02-12,2544,2625.70650007157,-81.70650007157
2014-02-13,2564,2628.6979752665,-64.6979752665039
2014-02-14,2554,2631.68463288943,-77.6846328894258
2014-02-17,2533,2634.66595497518,-101.665954975179
2014-02-18,2526,2637.6413914469,-111.641391446902
2014-02-19,2534,2640.6103502031,-106.610350203104
2014-02-20,2550,2643.57219299423,-93.5721929942309
2014-02-21,2524,2646.52623750232,-122.526237502321
2014-02-24,2547,2649.4717627304,-102.471762730404
2014-02-25,2534,2652.40799703412,-118.407997034115
2014-02-26,2534,2655.33412641134,-121.334126411343
2014-02-27,2536,2658.24928791491,-122.249287914914
2014-02-28,2519,2661.152568443,-142.152568442996
2014-03-03,2532,2664.04300436079,-132.04300436079
2014-03-04,2533,2666.91957327336,-133.919573273365
2014-03-05,2568,2669.78119820456,-101.781198204556
2014-03-06,2565,2672.62674682112,-107.626746821121
2014-03-07,2601,2675.45504471767,-74.4550447176677
2014-03-10,2584,2678.26487300024,-94.2648730002377
2014-03-11,2589,2681.0549819981,-92.0549819981004
2014-03-12,2572,2683.82408307521,-111.824083075214
2014-03-13,2541,2686.57084954376,-145.570849543758
2014-03-14,2500,2689.29390849229,-189.293908492289
2014-03-17,2483,2691.99182683623,-208.991826836228
2014-03-18,2492,2694.66309324452,-202.663093244519
2014-03-19,2532,2697.30610999736,-165.306109997361
2014-03-20,2550,2699.91919560201,-149.919195602007
2014-03-21,2536,2702.50060023498,-166.50060023498
2014-03-24,2545,2705.04851210212,-160.048512102122
2014-03-25,2573,2707.56105058466,-134.561050584657
2014-03-26,2574,2710.03626890624,-136.036268906237
2014-03-27,2578,2712.47216466837,-134.472164668369
2014-03-28,2587,2714.86667924058,-127.86667924058
2014-03-31,2575,2717.21769840705,-142.217698407051
2014-04-01,2638,2719.52305509706,-81.5230550970578
2014-04-02,2640,2721.78052345267,-81.780523452675
2014-04-03,2651,2723.98784391784,-72.9878439178417
2014-04-04,2680,2726.14272313147,-46.1427231314724
2014-04-08,2691,2728.24283756239,-37.2428375623948
2014-04-09,2716,2730.28584460586,-14.2858446058577
2014-04-10,2714,2732.26938626248,-18.269386262479
2014-04-11,2708,2734.19109862746,-26.1910986274591
2014-04-14,2713,2736.04861024448,-23.0486102444797
2014-04-15,2726,2737.83953883072,-11.8395388307157
2014-04-16,2738,2739.56149257577,-1.561492575774
2014-04-17,2761,2741.21207477564,19.7879252243633
2014-04-18,2780,2742.78888808063,37.2111119193693
2014-04-21,2771,2744.28954332064,26.7104566793614
2014-04-22,2791,2745.71166670724,45.2883332927559
2014-04-23,2756,2747.05289549276,8.94710450723633
2014-04-24,2763,2748.31088565028,14.6891143497232
2014-04-25,2776,2749.48329685078,26.5167031492247
2014-04-28,2866,2750.56779483752,115.432205162476
2014-04-29,2871,2751.56205631474,119.437943685265
2014-04-30,2895,2752.46380570121,142.536194298787
2014-05-05,2869,2753.27081678707,115.729183212928
2014-05-06,2873,2753.98092228127,119.019077718727
2014-05-07,2869,2754.59200273009,114.40799726991
2014-05-08,2896,2755.10198787762,140.898012122385
2014-05-09,2873,2755.50885475974,117.491145240258
2014-05-12,2893,2755.8106386538,137.189361346201
2014-05-13,2911,2756.00542340331,154.994576596687
2014-05-14,2960,2756.09134956035,203.908650439649
2014-05-15,2975,2756.06662174562,218.933378254378
2014-05-16,2991,2755.92952886734,235.070471132661
2014-05-19,2982,2755.6784503321,226.321549667899
2014-05-20,3026,2755.31186271515,270.688137284849
2014-05-21,3021,2754.82833614377,266.171663856234
2014-05-22,3092,2754.22655263693,337.773447363071
2014-05-23,3096,2753.50530423857,342.494695761431
2014-05-26,3107,2752.66352261395,354.336477386054
2014-05-27,3035,2751.70028100263,283.299718997367
2014-05-28,3035,2750.61479911202,284.385200887982
2014-05-29,3071,2749.40641375445,321.593586245552
2014-05-30,3074,2748.07457929585,325.925420704147
2014-06-03,3080,2746.61888303555,333.381116964449
2014-06-04,3067,2745.03904699781,321.960953002193
2014-06-05,2994,2743.33493101264,250.665068987357
2014-06-06,2965,2741.50652799637,223.493472003629
2014-06-09,3045,2739.55393448021,305.446065519788
2014-06-10,3032,2737.47733937823,294.522660621771
2014-06-11,3036,2735.27705786378,300.722942136223
2014-06-12,3086,2732.95352685409,353.046473145913
2014-06-13,3074,2730.50730757291,343.492692427094
2014-06-16,3101,2727.93910717945,373.060892820551
2014-06-17,3044,2725.24977481872,318.750225181284
2014-06-18,3037,2722.44031384434,314.559686155656
2014-06-19,3035,2719.51185936842,315.48814063158
2014-06-20,3025,2716.46567652948,308.534323470516
2014-06-23,3072,2713.30316087583,358.696839124175
2014-06-24,3023,2710.02583549185,312.974164508148
2014-06-25,3028,2706.63537173245,321.364628267548
2014-06-26,3034,2703.13357032362,330.866429676378
2014-06-27,3058,2699.52236483077,358.477635169232
2014-06-30,3091,2695.80382558567,395.196174414325
2014-07-01,2996,2691.98017110094,304.019828899057
2014-07-02,3026,2688.053783247,337.946216753002
2014-07-03,3020,2684.02716956406,335.972830435939
2014-07-04,2958,2679.90297728557,278.097022714429
2014-07-07,2917,2675.68399252275,241.316007477251
2014-07-08,2926,2671.37311634065,254.626883659346
2014-07-09,2837,2666.97334955494,170.026650445055
2014-07-10,2852,2662.48779823368,189.512201766318
2014-07-11,2861,2657.91963872735,203.080361272646
2014-07-14,2872,2653.27212572282,218.727874277178
2014-07-15,2843,2648.54859785231,194.451402147694
2014-07-16,2857,2643.75248416148,213.247515838518
2014-07-17,2809,2638.88729407424,170.112705925763
2014-07-18,2812,2633.95662516257,178.043374837429
2014-07-21,2797,2628.96414531613,168.035854683873
2014-07-22,2826,2623.91359602053,202.086403979475
2014-07-23,2768,2618.80878822071,149.191211779289
2014-07-24,2414,2613.65361639587,-199.653616395871
2014-07-25,2403,2608.45203669506,-205.452036695059
2014-07-28,2432,2603.2079227384,-171.207922738401
2014-07-29,2488,2597.92506322048,-109.925063220477
2014-07-30,2480,2592.6071760654,-112.607176065403
2014-07-31,2459,2587.25793375856,-128.257933758558
2014-08-01,2423,2581.88096223827,-158.880962238266
2014-08-04,2427,2576.479834426,-149.479834425999
2014-08-05,2442,2571.05805756829,-129.058057568294
2014-08-06,2426,2565.61907712277,-139.619077122765
2014-08-07,2451,2560.16628519959,-109.16628519959
2014-08-08,2435,2554.70301619601,-119.703016196006
2014-08-11,2436,2549.23255938434,-113.232559384338
2014-08-12,2407,2543.75815455648,-136.758154556476
2014-08-13,2382,2538.28299469852,-156.282994698523
2014-08-14,2353,2532.81021626627,-179.810216266269
2014-08-15,2357,2527.3428911144,-170.342891114395
2014-08-18,2344,2521.88401677127,-177.88401677127
2014-08-19,2327,2516.43652035233,-189.436520352331
2014-08-20,2331,2511.00325544298,-180.003255442981
2014-08-21,2341,2505.58699732313,-164.586997323126
2014-08-22,2360,2500.19044686657,-140.190446866567
2014-08-25,2341,2494.81623691351,-153.816236913506
2014-08-26,2338,2489.46694235503,-151.466942355028
2014-08-27,2357,2484.14507450075,-127.145074500747
2014-08-28,2342,2478.85308204995,-136.853082049952
2014-08-29,2324,2473.59336114533,-149.59336114533
2014-09-01,2312,2468.36825135986,-156.368251359861
2014-09-02,2321,2463.18003043073,-142.180030430733
2014-09-03,2284,2458.03091145885,-174.030911458853
2014-09-04,2231,2452.92304877343,-221.923048773433
2014-09-05,2225,2447.85852476661,-222.858524766611
2014-09-09,2217,2442.83933009621,-225.839330096206
2014-09-10,2175,2437.86736329927,-262.867363299269
2014-09-11,2168,2432.94442956016,-264.94442956016
2014-09-12,2214,2428.07222540426,-214.072225404263
2014-09-15,2206,2423.25233783963,-217.252337839631
2014-09-16,2197,2418.48626538544,-221.486265385442
2014-09-17,2225,2413.77541675755,-188.775416757546
2014-09-18,2224,2409.12110911826,-185.121109118257
2014-09-19,2180,2404.52458159778,-224.52458159778
2014-09-22,2113,2399.98699680455,-286.986996804548
2014-09-23,2134,2395.50942453782,-261.509424537817
2014-09-24,2128,2391.09281596761,-263.092815967609
2014-09-25,2135,2386.7380141667,-251.738014166703
2014-09-26,2123,2382.44575345593,-259.445753455926
2014-09-29,2113,2378.2166640976,-265.216664097601
2014-09-30,2118,2374.05126910978,-256.05126910978
2014-10-08,2141,2369.94998188029,-228.949981880292
2014-10-09,2131,2365.91310995589,-234.913109955895
2014-10-10,2084,2361.94086624465,-277.940866244646
2014-10-13,2131,2358.03336655081,-227.033366550814
2014-10-14,2179,2354.19061178934,-175.190611789345
2014-10-15,2173,2350.41250902857,-177.412509028571
2014-10-16,2161,2346.69889292003,-185.698892920027
2014-10-17,2192,2343.04952478009,-151.049524780089
2014-10-20,2176,2339.46408916469,-163.464089164695
2014-10-21,2205,2335.94220819194,-130.942208191937
2014-10-22,2211,2332.48343641052,-121.483436410524
2014-10-23,2222,2329.08727424282,-107.087274242819
2014-10-24,2273,2325.75317189497,-52.7531718949677
2014-10-27,2265,2322.48053530732,-57.4805353073177
2014-10-28,2283,2319.26874861429,-36.2687486142899
2014-10-29,2323,2316.11717219013,6.88282780987137
2014-10-30,2329,2313.0251514172,15.974848582796
2014-10-31,2359,2309.99203452269,49.0079654773062
2014-11-03,2328,2307.01717633731,20.9828236626852
2014-11-04,2256,2304.09995194962,-48.0999519496181
2014-11-05,2215,2301.23974512185,-86.2397451218484
2014-11-06,2262,2298.43591973338,-36.4359197333783
2014-11-07,2295,2295.68780401558,-0.687804015578219
2014-11-10,2314,2292.99471113873,21.0052888612682
2014-11-11,2255,2290.35595398889,-35.3559539888945
2014-11-12,2345,2287.77085413484,57.2291458651604
2014-11-13,2341,2285.23871853041,55.7612814695936
2014-11-14,2278,2282.75887778584,-4.75887778584001
2014-11-17,2261,2280.33068556094,-19.3306855609388
2014-11-18,2252,2277.95349354812,-25.9534935481185
2014-11-19,2201,2275.62664544954,-74.6266454495447
2014-11-20,2201,2273.34947423905,-72.3494742390468
2014-11-21,2231,2271.12128204298,-40.1212820429756
2014-11-24,2212,2268.94134108104,-56.9413410810427
2014-11-25,2239,2266.80890698869,-27.8089069886865
2014-11-26,2236,2264.72321186397,-28.7232118639719
2014-11-27,2259,2262.68347630995,-3.68347630994963
2014-11-28,2281,2260.68890905665,20.3110909433504
2014-12-01,2213,2258.73871731134,-45.7387173113422
2014-12-02,2240,2256.8321166773,-16.8321166773022
2014-12-03,2226,2254.96830385112,-28.9683038511238
2014-12-04,2212,2253.14646857171,-41.1464685717136
2014-12-05,2246,2251.36578860368,-5.36578860368433
2014-12-08,2274,2249.62542470328,24.3745752967181
2014-12-09,2286,2247.92453540887,38.0754645911308
2014-12-10,2367,2246.26228933415,120.737710665851
2014-12-11,2372,2244.63787083181,127.362129168193
2014-12-12,2351,2243.05051416249,107.949485837514
2014-12-15,2338,2241.49950623336,96.5004937666443
2014-12-16,2306,2239.98417857342,66.015821426576
2014-12-17,2256,2238.5039026013,17.496097398703
2014-12-18,2244,2237.05807702379,6.94192297620697
2014-12-19,2269,2235.64610777983,33.3538922201712
2014-12-22,2250,2234.26740367791,15.7325963220877
2014-12-23,2230,2232.9213873137,-2.92138731369747
2014-12-24,2221,2231.60748778607,-10.6074877860739
2014-12-25,2220,2230.3251329864,-10.3251329863976
2014-12-26,2246,2229.07374642118,16.9262535788165
2014-12-29,2283,2227.85274732903,55.1472526709697
2014-12-30,2286,2226.66156194515,59.3384380548458
2014-12-31,2253,2225.4996393005,27.500360699499
2015-01-05,2207,2224.36645295401,-17.3664529540134
2015-01-06,2243,2223.26148783225,19.7385121677496
2015-01-07,2244,2222.18422168317,21.8157783168296
2015-01-08,2257,2221.13414041383,35.8658595861706
2015-01-09,2230,2220.11073894904,9.88926105095689
2015-01-12,2231,2219.11352703917,11.8864729608328
2015-01-13,2195,2218.14201852241,-23.1420185224049
2015-01-14,2129,2217.19573215028,-88.1957321502823
2015-01-15,2154,2216.27417710831,-62.2741771083075
2015-01-16,2132,2215.37682612551,-83.3768261255091
2015-01-19,2108,2214.50312618923,-106.503126189226
2015-01-20,2108,2213.65248982215,-105.652489822155
2015-01-21,2141,2212.82428552296,-71.8242855229558
2015-01-22,2152,2212.01783811778,-60.0178381177839
2015-01-23,2133,2211.23244274345,-78.2324427434484
2015-01-26,2128,2210.46736972784,-82.4673697278382
2015-01-27,2142,2209.72185706072,-67.7218570607244
2015-01-28,2125,2208.99510864311,-83.995108643106
2015-01-29,2120,2208.28630038261,-88.2863003826092
2015-01-30,2131,2207.59457346658,-76.594573466581
2015-02-02,2099,2206.91903258839,-107.919032588387
2015-02-03,2137,2206.25875078025,-69.2587507802533
2015-02-04,2158,2205.61275646503,-47.6127564650316
2015-02-05,2160,2204.98004943675,-44.9800494367544
2015-02-06,2168,2204.35960980832,-36.3596098083204
2015-02-09,2182,2203.75039909966,-21.7503990996587
2015-02-10,2187,2203.15136380109,-16.1513638010885
2015-02-11,2188,2202.56144141217,-14.5614414121727
2015-02-12,2186,2201.97956275619,-15.9795627561857
2015-02-13,2248,2201.40465263728,46.5953473627159
2015-02-16,2261,2200.83562925429,60.1643707457109
2015-02-17,2279,2200.27143006669,78.7285699333146
2015-02-25,2298,2199.71101740348,98.2889825965152
2015-02-26,2323,2199.15338613692,123.846613863083
2015-02-27,2376,2198.59757176793,177.402428232066
2015-03-02,2405,2198.0426609907,206.957339009304
2015-03-03,2245,2197.48781383039,47.51218616961
2015-03-04,2248,2196.93227586005,51.0677241399526
2015-03-05,2219,2196.37531229232,22.6246877076753
2015-03-06,2201,2195.81620944922,5.18379055077547
2015-03-09,2238,2195.25426300489,42.7457369951135
2015-03-10,2238,2194.68877077621,43.3112292237898
2015-03-11,2296,2194.11904824948,101.880951750517
2015-03-12,2317,2193.5444288141,123.455571185898
2015-03-13,2261,2192.96428797295,68.0357120270538
2015-03-16,2238,2192.37805226048,45.6219477395233
2015-03-17,2242,2191.78517633437,50.2148236656255
2015-03-18,2210,2191.1851337106,18.8148662893964
2015-03-19,2229,2190.5774186619,38.4225813380984
