"FV00YDate","FV00YClose","FV00Y_hpft","FV00Y_hpfc"
2018-08-06,113.3359,113.032608452325,0.303291547675192
2018-08-07,113.1641,113.026672217232,0.137427782768232
2018-08-08,113.1953,113.020850450293,0.174449549707176
2018-08-09,113.2969,113.015144876827,0.281755123172974
2018-08-10,113.6641,113.009557294264,0.654542705736402
2018-08-13,113.6328,113.004089616498,0.628710383501544
2018-08-14,113.5391,112.998744027989,0.540355972011165
2018-08-15,113.7266,112.993522973076,0.733077026924451
2018-08-16,113.5859,112.988429119461,0.597470880539041
2018-08-17,113.5938,112.983465437872,0.610334562128088
2018-08-20,113.8125,112.978635146006,0.83386485399445
2018-08-21,113.6953,112.973941713847,0.72135828615283
2018-08-22,113.8047,112.969388956068,0.835311043931939
2018-08-23,113.75,112.96498098552,0.785019014480206
2018-08-24,113.7031,112.960722260338,0.742377739661584
2018-08-27,113.6094,112.956617563155,0.652782436844884
2018-08-28,113.4844,112.95267198347,0.531728016530067
2018-08-29,113.4219,112.948890880617,0.473009119382881
2018-08-30,113.5156,112.945279833726,0.570320166274501
2018-08-31,113.6406,112.941844617448,0.698755382552226
2018-09-03,113.6094,112.938591242183,0.67080875781711
2018-09-04,113.4375,112.935526007168,0.501973992832006
2018-09-05,113.4766,112.932655488925,0.543944511074587
2018-09-06,113.5859,112.929986471473,0.655913528526669
2018-09-07,113.2266,112.927525963674,0.299074036325652
2018-09-10,113.2344,112.92528124552,0.309118754479691
2018-09-11,113.0391,112.923259720627,0.115840279372999
2018-09-12,113.0781,112.921468920388,0.156631079611953
2018-09-13,113.0469,112.919916424081,0.12698357591895
2018-09-14,112.9141,112.918609875728,-0.00450987572830838
2018-09-17,112.9063,112.917556971842,-0.0112569718421336
2018-09-18,112.7969,112.916765407071,-0.119865407071128
2018-09-19,112.6563,112.916242871409,-0.259942871409428
2018-09-20,112.3672,112.915997005304,-0.54879700530449
2018-09-21,112.4063,112.916035341754,-0.50973534175385
2018-09-24,112.3828,112.916365186905,-0.533565186904647
2018-09-25,112.2813,112.916993636199,-0.635693636198692
2018-09-26,112.3359,112.917927564525,-0.582027564524772
2018-09-27,112.4297,112.919173584001,-0.489473584001396
2018-09-28,112.4922,112.92073806616,-0.428538066159734
2018-10-01,112.4531,112.922627180202,-0.469527180202305
2018-10-02,112.4922,112.924846918191,-0.432646918191267
2018-10-03,112.1406,112.927403078105,-0.786803078105169
2018-10-04,112.0234,112.930301279085,-0.906901279085098
2018-10-05,111.9453,112.933546815037,-0.988246815036786
2018-10-08,112.0313,112.937144604991,-0.905844604990774
2018-10-09,112.0078,112.941099159475,-0.933299159475503
2018-10-10,112.0234,112.945414614581,-0.922014614580597
2018-10-11,112.3359,112.950094720607,-0.614194720606802
2018-10-12,112.3359,112.955142846732,-0.619242846731526
2018-10-15,112.2344,112.960562108248,-0.726162108248366
2018-10-16,112.1953,112.966355364481,-0.771055364481173
2018-10-17,112.1484,112.972525174587,-0.824125174587229
2018-10-18,112.2188,112.979073779,-0.760273779000166
2018-10-19,112.0938,112.986003077495,-0.89220307749505
2018-10-22,112.1016,112.993314655579,-0.891714655578645
2018-10-23,112.2969,113.001009729957,-0.704109729957449
2018-10-24,112.4844,113.009089148738,-0.524689148738417
2018-10-25,112.4141,113.017553468979,-0.603453468978577
2018-10-26,112.7109,113.02640303085,-0.315503030849777
2018-10-29,112.6563,113.03563792508,-0.379337925079978
2018-10-30,112.6328,113.045258111981,-0.412458111980633
2018-10-31,112.3906,113.055263395061,-0.664663395060495
2018-11-01,112.4766,113.065653407335,-0.58905340733511
2018-11-02,112.1875,113.076427507074,-0.888927507073548
2018-11-05,112.1953,113.087584809056,-0.892284809055657
2018-11-06,112.1172,113.099124060614,-0.981924060613516
2018-11-07,112.0703,113.111043640244,-1.04074364024428
2018-11-08,111.9297,113.123341520557,-1.19364152055734
2018-11-09,112.125,113.136015243961,-1.01101524396112
2018-11-12,112.2969,113.14906185946,-0.852161859459996
2018-11-13,112.3906,113.162477998145,-0.771877998145031
2018-11-14,112.5938,113.176259938859,-0.582459938858809
2018-11-15,112.5703,113.19040364138,-0.620103641379843
2018-11-16,112.8047,113.204904824722,-0.400204824721606
2018-11-19,112.9453,113.219758951571,-0.274458951571075
2018-11-20,112.9219,113.234961319187,-0.31306131918728
2018-11-21,112.8125,113.250507111379,-0.438007111378795
2018-11-22,112.8125,113.266391382547,-0.453891382547176
2018-11-23,112.8984,113.282609006039,-0.384209006038731
2018-11-26,112.7813,113.29915466758,-0.51785466758006
2018-11-27,112.8516,113.316022894081,-0.464422894081439
2018-11-28,112.9531,113.333207998393,-0.380107998392552
2018-11-29,112.9531,113.35070410139,-0.397604101389946
2018-11-30,112.9766,113.368505166827,-0.391905166827324
2018-12-03,112.9922,113.386604994106,-0.394404994105747
2018-12-04,113.1406,113.404997220628,-0.264397220628271
2018-12-06,113.3906,113.423675320768,-0.0330753207675581
2018-12-07,113.6094,113.442632659604,0.16676734039645
2018-12-10,113.5391,113.461862588546,0.0772374114543881
2018-12-11,113.4141,113.481358527937,-0.0672585279371474
2018-12-12,113.3672,113.501113930049,-0.133913930048762
2018-12-13,113.4219,113.521122219349,-0.099222219349146
2018-12-14,113.5156,113.541376764952,-0.025776764952164
2018-12-17,113.6563,113.561870894957,0.0944291050426024
2018-12-18,113.8516,113.582597926809,0.269002073190979
2018-12-19,113.7813,113.603551216985,0.177748783015302
2018-12-20,113.8828,113.624724233156,0.258075766843559
2018-12-21,113.9766,113.646110516471,0.33048948352922
2018-12-24,114.3438,113.667703714753,0.676096285247389
2018-12-26,114.0781,113.689497612438,0.388602387562454
2018-12-27,114.3516,113.711486273432,0.6401137265677
2018-12-28,114.4141,113.733663922276,0.68043607772413
2018-12-31,114.6953,113.756025048105,0.939274951895114
2019-01-02,114.6719,113.778564421321,0.893335578679197
2019-01-03,115.25,113.801277200584,1.44872279941634
2019-01-04,114.75,113.824158913822,0.925841086177626
2019-01-07,114.6016,113.84720568781,0.754394312190387
2019-01-08,114.3516,113.870414032023,0.4811859679766
2019-01-09,114.3906,113.893780767778,0.496819232221737
2019-01-10,114.375,113.917302915292,0.4576970847082
2019-01-11,114.5156,113.940977700146,0.574622299853811
2019-01-14,114.5234,113.964802537117,0.558597462882498
2019-01-15,114.5469,113.988775078508,0.55812492149224
2019-01-16,114.4219,114.01289320752,0.409006792479607
2019-01-17,114.2891,114.037155038065,0.25194496193455
2019-01-18,114.0859,114.06155885312,0.0243411468804335
2019-01-21,114.1328,114.086103039803,0.0466969601966728
2019-01-22,114.2969,114.1107859953,0.186114004700484
2019-01-23,114.2109,114.135606136093,0.0752938639067752
2019-01-24,114.3828,114.160561955601,0.222238044398558
2019-01-25,114.1875,114.185651978365,0.00184802163492974
2019-01-28,114.2344,114.210874820789,0.02352517921132
2019-01-29,114.3672,114.236229100041,0.130970899958742
2019-01-30,114.5703,114.261713443016,0.308586556984209
2019-01-31,114.8672,114.287326530744,0.579873469256361
2019-02-01,114.5078,114.313067171813,0.194732828186737
2019-02-04,114.4219,114.33893441451,0.0829655854904365
2019-02-05,114.5,114.364927387612,0.135072612388037
2019-02-06,114.5391,114.391045254195,0.148054745805222
2019-02-07,114.7109,114.417287233166,0.293612766834085
2019-02-08,114.8203,114.443652604633,0.376647395366983
2019-02-11,114.6328,114.470140770072,0.162659229928494
2019-02-12,114.5703,114.496751286648,0.0735487133521449
2019-02-13,114.3984,114.523483778765,-0.125083778765048
2019-02-14,114.6484,114.550337901228,0.0980620987720421
2019-02-15,114.5469,114.577313257137,-0.0304132571374321
2019-02-18,114.5234,114.604409490129,-0.0810094901290699
2019-02-19,114.6484,114.631626231267,0.0167737687333133
2019-02-20,114.6406,114.658963078128,-0.0183630781281995
2019-02-21,114.4609,114.686419635225,-0.225519635224714
2019-02-22,114.6953,114.713995499477,-0.018695499477211
2019-02-25,114.5781,114.741690174586,-0.163590174585608
2019-02-26,114.7422,114.769503156522,-0.0273031565222719
2019-02-27,114.5313,114.797433873638,-0.266133873637632
2019-02-28,114.4766,114.825481742996,-0.348881742996455
2019-03-01,114.25,114.853646071654,-0.603646071654032
2019-03-04,114.375,114.881926022452,-0.506926022452068
2019-03-05,114.3672,114.910320508709,-0.543120508709407
2019-03-06,114.5078,114.938828234202,-0.431028234201835
2019-03-07,114.7734,114.967447678201,-0.194047678201203
2019-03-08,114.8438,114.99617714181,-0.152377141809699
2019-03-11,114.7656,115.025014845918,-0.259414845917536
2019-03-12,114.9063,115.053958948429,-0.147658948428831
2019-03-13,114.9844,115.083007500016,-0.098607500015699
2019-03-14,114.9219,115.112158490314,-0.19025849031421
2019-03-15,115.0313,115.1414098682,-0.11010986819999
2019-03-18,114.9922,115.170759503903,-0.178559503903331
2019-03-19,114.9609,115.20020522214,-0.239305222139778
2019-03-20,115.3828,115.229744773815,0.153055226184632
2019-03-21,115.3125,115.259375810917,0.0531241890827618
2019-03-22,115.75,115.289096048699,0.460903951301044
2019-03-25,116.0703,115.318903224374,0.751396775626071
2019-03-26,116.0391,115.348795265674,0.690304734325588
2019-03-27,116.2266,115.37877041093,0.847829589069965
2019-03-28,116.0391,115.408827183815,0.630272816185259
2019-03-29,115.8672,115.438964458461,0.428235541539201
2019-04-01,115.5234,115.46918136953,0.0542186304697745
2019-04-02,115.6328,115.4994772287,0.133322771299816
2019-04-03,115.4844,115.52985137006,-0.0454513700598329
2019-04-04,115.4922,115.560303182808,-0.0681031828084808
2019-04-05,115.4922,115.590832037358,-0.0986320373576526
2019-04-08,115.4297,115.621437275968,-0.191737275967932
2019-04-09,115.5234,115.652118200129,-0.128718200129137
2019-04-10,115.625,115.682874032075,-0.0578740320749862
2019-04-11,115.4922,115.713703940832,-0.221503940831874
2019-04-12,115.1875,115.744607071503,-0.557107071503286
2019-04-15,115.1875,115.775582477632,-0.588082477632313
2019-04-16,115.0469,115.806628982476,-0.759728982476115
2019-04-17,115.0781,115.837745166202,-0.759645166202295
2019-04-18,115.1875,115.868929294937,-0.681429294937009
2019-04-22,115.125,115.9001793208,-0.77517932079971
2019-04-23,115.25,115.931492914234,-0.681492914234375
2019-04-24,115.4688,115.962867425257,-0.494067425256953
2019-04-25,115.4141,115.994299922182,-0.580199922181715
2019-04-26,115.5938,116.025787269095,-0.431987269095272
2019-04-29,115.4609,116.057326090253,-0.596426090252905
2019-04-30,115.6172,116.088912831344,-0.471712831343739
2019-05-01,115.5391,116.120543691518,-0.581443691518256
2019-05-02,115.2891,116.15221467494,-0.863114674940099
2019-05-03,115.3594,116.183921545427,-0.824521545427087
2019-05-06,115.5547,116.21565971002,-0.660959710020396
2019-05-07,115.7266,116.247424234937,-0.520824234937108
2019-05-08,115.5703,116.27920991318,-0.708909913180114
2019-05-09,115.7188,116.311011322465,-0.592211322464537
2019-05-10,115.75,116.342822747471,-0.592822747470605
2019-05-13,116.0703,116.374638228082,-0.304338228082219
2019-05-14,115.9609,116.406451559134,-0.445551559134205
2019-05-15,116.1641,116.43825640966,-0.27415640966016
2019-05-16,116,116.470046264521,-0.470046264520661
2019-05-17,116.0391,116.501814495251,-0.462714495250965
2019-05-20,115.9141,116.533554279088,-0.619454279088169
