"GBPUSDDate","GBPUSDClose","GBPUSD_hpft","GBPUSD_hpfc"
2013-03-29,1.52,1.5404615775946,-0.020461577594598
2013-04-01,1.523,1.54004975412418,-0.0170497541241754
2013-04-02,1.511,1.53964995152682,-0.0286499515268183
2013-04-03,1.513,1.53926221131354,-0.0262622113135424
2013-04-04,1.523,1.53888656315267,-0.0158865631526703
2013-04-05,1.522,1.53852302585676,-0.0165230258567595
2013-04-08,1.526,1.53817161167148,-0.012171611671478
2013-04-09,1.532,1.53783232601259,-0.00583232601258695
2013-04-10,1.533,1.53750516926454,-0.00450516926454299
2013-04-11,1.538,1.53719013940099,0.000809860599014002
2013-04-12,1.534,1.5368872325333,-0.00288723253329558
2013-04-15,1.528,1.53659644510762,-0.0085964451076233
2013-04-16,1.536,1.53631777237663,-0.000317772376634399
2013-04-17,1.524,1.53605120603958,-0.0120512060395759
2013-04-18,1.528,1.53579673766433,-0.00779673766433289
2013-04-19,1.523,1.53555435383733,-0.0125543538373253
2013-04-22,1.529,1.5353240379221,-0.00632403792209643
2013-04-23,1.524,1.53510576809279,-0.0111057680927913
2013-04-24,1.527,1.53489951990935,-0.00789951990934675
2013-04-25,1.543,1.53470526434107,0.00829473565892647
2013-04-26,1.548,1.53452296909192,0.0134770309080778
2013-04-29,1.55,1.53435260529457,0.0156473947054322
2013-04-30,1.553,1.53419414965255,0.0188058503474477
2013-05-01,1.556,1.53404758533743,0.0219524146625709
2013-05-02,1.553,1.5339129032943,0.0190870967057036
2013-05-03,1.557,1.53379010354253,0.023209896457473
2013-05-06,1.554,1.53367919399133,0.0203208060086685
2013-05-07,1.548,1.53358019214396,0.014419807856038
2013-05-08,1.554,1.53349312390349,0.0205068760965147
2013-05-09,1.545,1.53341802113349,0.0115819788665073
2013-05-10,1.536,1.53335492417433,0.00264507582566518
2013-05-13,1.529,1.53330387815385,-0.00430387815385062
2013-05-14,1.521,1.53326492929329,-0.0122649292932901
2013-05-15,1.523,1.53323812203481,-0.010238122034812
2013-05-16,1.528,1.53322349575077,-0.00522349575077287
2013-05-17,1.516,1.53322108558146,-0.0172210855814644
2013-05-20,1.526,1.53323092450803,-0.00723092450803458
2013-05-21,1.515,1.53325303839314,-0.0182530383931388
2013-05-22,1.504,1.53328745011043,-0.029287450110434
2013-05-23,1.511,1.5333341749885,-0.0223341749884984
2013-05-24,1.512,1.53339321624968,-0.0213932162496771
2013-05-27,1.511,1.53346456788425,-0.0224645678842471
2013-05-28,1.504,1.5335482150394,-0.0295482150394027
2013-05-29,1.513,1.53364413357637,-0.0206441335763685
2013-05-30,1.523,1.53375228714235,-0.0107522871423466
2013-05-31,1.52,1.53387263085107,-0.0138726308510733
2013-06-03,1.532,1.53400511537174,-0.00200511537173619
2013-06-04,1.532,1.53414968563913,-0.00214968563912587
2013-06-05,1.541,1.53430628575919,0.00669371424081168
2013-06-06,1.56,1.53447485894928,0.02552514105072
2013-06-07,1.555,1.53465535119369,0.0203446488063108
2013-06-10,1.557,1.53484771902777,0.022152280972233
2013-06-11,1.564,1.53505192739649,0.0289480726035092
2013-06-12,1.568,1.53526795040172,0.0327320495982848
2013-06-13,1.572,1.5354957741113,0.0365042258887033
2013-06-14,1.57,1.53573539812316,0.03426460187684
2013-06-17,1.572,1.53598683712466,0.0360131628753402
2013-06-18,1.564,1.53625011996672,0.0277498800332772
2013-06-19,1.548,1.53652529038667,0.0114747096133272
2013-06-20,1.55,1.5368124035925,0.0131875964074989
2013-06-21,1.541,1.5371115195354,0.00388848046460222
2013-06-24,1.543,1.5374227036178,0.00557729638219736
2013-06-25,1.542,1.53774602284946,0.00425397715054497
2013-06-26,1.532,1.53808154654557,-0.00608154654557324
2013-06-27,1.526,1.53842934577975,-0.0124293457797499
2013-06-28,1.521,1.53878948911173,-0.0177894891117282
2013-07-01,1.522,1.53916203996346,-0.0171620399634633
2013-07-02,1.515,1.53954705440346,-0.0245470544034644
2013-07-03,1.528,1.53994458140611,-0.0119445814061056
2013-07-04,1.507,1.540354659799,-0.0333546597990014
2013-07-05,1.489,1.5407773234724,-0.0517773234723972
2013-07-08,1.495,1.54121259252905,-0.0462125925290469
2013-07-09,1.486,1.54166046566902,-0.0556604656690229
2013-07-10,1.502,1.54212092248997,-0.0401209224899673
2013-07-11,1.518,1.54259391958176,-0.0245939195817568
2013-07-12,1.51,1.54307939694984,-0.0330793969498422
2013-07-15,1.51,1.54357728443359,-0.0335772844335914
2013-07-16,1.515,1.54408749819865,-0.0290874981986473
2013-07-17,1.521,1.54460994053119,-0.0236099405311927
2013-07-18,1.522,1.54514450169374,-0.0231445016937404
2013-07-19,1.527,1.54569106218943,-0.0186910621894288
2013-07-22,1.536,1.54624949295444,-0.01024949295444
2013-07-23,1.538,1.54681965719876,-0.00881965719875979
2013-07-24,1.531,1.54740141389568,-0.0164014138956824
2013-07-25,1.54,1.54799461837279,-0.00799461837279393
2013-07-26,1.538,1.548599119178,-0.0105991191780027
2013-07-29,1.534,1.54921476155455,-0.0152147615545474
2013-07-30,1.524,1.54984138636442,-0.0258413863644242
2013-07-31,1.521,1.55047882818048,-0.0294788281804773
2013-08-01,1.512,1.55112691089375,-0.0391269108937455
2013-08-02,1.529,1.55178544620992,-0.0227854462099228
2013-08-05,1.535,1.55245422966118,-0.0174542296611793
2013-08-06,1.535,1.55313304736112,-0.018133047361118
2013-08-07,1.549,1.55382167820844,-0.00482167820844454
2013-08-08,1.554,1.55451989360643,-0.000519893606433031
2013-08-09,1.551,1.55522746296524,-0.00422746296524336
2013-08-12,1.546,1.55594415548012,-0.00994415548012436
2013-08-13,1.545,1.55666973859889,-0.0116697385988861
2013-08-14,1.55,1.55740397565881,-0.00740397565880818
2013-08-15,1.564,1.55814662517336,0.00585337482663533
2013-08-16,1.562,1.55889744259553,0.00310255740447153
2013-08-19,1.565,1.55965618579784,0.00534381420215978
2013-08-20,1.567,1.56042261393529,0.00657738606471493
2013-08-21,1.565,1.56119648837178,0.00380351162822324
2013-08-22,1.559,1.56197757319006,-0.00297757319006414
2013-08-23,1.556,1.56276563404511,-0.0067656340451139
2013-08-26,1.558,1.56356043536107,-0.00556043536106845
2013-08-27,1.554,1.56436173876545,-0.0103617387654479
2013-08-28,1.553,1.5651693035873,-0.0121693035873004
2013-08-29,1.55,1.56598288487255,-0.0159828848725547
2013-08-30,1.549,1.56680223263682,-0.0178022326368231
2013-09-02,1.555,1.56762709028906,-0.0126270902890567
2013-09-03,1.557,1.56845719387946,-0.0114571938794617
2013-09-04,1.563,1.56929227423873,-0.00629227423873017
2013-09-05,1.559,1.5701320574616,-0.0111320574615999
2013-09-06,1.563,1.57097626704184,-0.00797626704184026
2013-09-09,1.569,1.57182462187168,-0.00282462187167721
2013-09-10,1.573,1.57267683754626,0.000323162453740825
2013-09-11,1.582,1.57353262849315,0.00846737150684718
2013-09-12,1.581,1.57439170927351,0.00660829072648637
2013-09-13,1.587,1.57525379794856,0.0117462020514364
2013-09-16,1.59,1.57611861531112,0.0138813846888763
2013-09-17,1.591,1.57698588700943,0.0140141129905657
2013-09-18,1.615,1.57785534442973,0.0371446555702703
2013-09-19,1.603,1.57872672475112,0.0242732752488835
2013-09-20,1.601,1.57959978050681,0.0214002194931882
2013-09-23,1.604,1.58047427426363,0.0235257257363728
2013-09-24,1.6,1.58134997743437,0.0186500225656334
2013-09-25,1.608,1.58222667115642,0.0257733288435805
2013-09-26,1.604,1.58310414427635,0.0208958557236525
2013-09-27,1.6136,1.58398219629437,0.0296178037056322
2013-09-30,1.6183,1.5848606353482,0.0334393646517954
2013-10-01,1.6193,1.58573928181839,0.0335607181816075
2013-10-02,1.6223,1.58661796990795,0.0356820300920464
2013-10-03,1.6154,1.58749654769256,0.0279034523074379
2013-10-04,1.6007,1.58837487799741,0.0123251220025924
2013-10-07,1.6096,1.58925283518185,0.0203471648181531
2013-10-08,1.6081,1.59013029869994,0.0179697013000565
2013-10-09,1.5954,1.59100715641646,0.00439284358353717
2013-10-10,1.5965,1.59188330362412,0.00461669637587788
2013-10-11,1.5949,1.59275863743146,0.00214136256853842
2013-10-14,1.5981,1.59363305685538,0.0044669431446177
2013-10-15,1.5996,1.59450646179793,0.00509353820206768
2013-10-16,1.5948,1.59537875400762,-0.000578754007619873
2013-10-17,1.6054,1.59624983733841,0.00915016266158651
2013-10-18,1.6163,1.59711961540505,0.0191803845949499
2013-10-21,1.6145,1.59798799560458,0.0165120043954227
2013-10-22,1.6231,1.59885489326244,0.0242451067375598
2013-10-23,1.6163,1.59972023052948,0.0165797694705238
2013-10-24,1.62,1.60058393957849,0.0194160604215118
2013-10-25,1.6162,1.60144595943568,0.0147540405643157
2013-10-28,1.614,1.60230623715309,0.0116937628469128
2013-10-29,1.6046,1.60316472588145,0.00143527411855041
2013-10-30,1.6036,1.60402138360525,-0.00042138360525419
2013-10-31,1.6036,1.60487616890227,-0.00127616890226691
2013-11-01,1.5923,1.60572904017608,-0.013429040176075
2013-11-04,1.5977,1.60657995530275,-0.008879955302746
2013-11-05,1.6044,1.60742886660732,-0.00302886660732386
2013-11-06,1.6081,1.60827572274423,-0.000175722744232367
2013-11-07,1.6075,1.60912047111588,-0.00162047111588433
2013-11-08,1.6007,1.60996305905207,-0.00926305905206902
2013-11-11,1.5993,1.61080343321271,-0.0115034332127126
2013-11-12,1.5905,1.61164153642879,-0.0211415364287905
2013-11-13,1.6027,1.6124773067762,-0.0097773067762019
2013-11-14,1.6062,1.6133106735918,-0.00711067359180087
2013-11-15,1.6111,1.61414156217088,-0.00304156217088205
2013-11-18,1.6107,1.61496989486948,-0.00426989486948307
2013-11-19,1.6127,1.61579559278638,-0.00309559278638196
2013-11-20,1.6099,1.61661857525534,-0.00671857525534371
2013-11-21,1.617,1.61743876033055,-0.000438760330551775
2013-11-22,1.6213,1.618256063289,0.00304393671100459
2013-11-25,1.6154,1.61907039922629,-0.00367039922629364
2013-11-26,1.6211,1.61988168449632,0.00121831550368157
2013-11-27,1.6276,1.62068983393573,0.00691016606426619
2013-11-28,1.6341,1.62149476288482,0.0126052371151829
2013-11-29,1.6368,1.62229638954022,0.0145036104597819
2013-12-02,1.635,1.6230946373091,0.0119053626909038
2013-12-03,1.6386,1.62388943559382,0.0147105644061795
2013-12-04,1.6381,1.62468071871795,0.0134192812820538
2013-12-05,1.6331,1.62546842708579,0.00763157291421032
2013-12-06,1.6342,1.62625250664867,0.00794749335133394
2013-12-09,1.6428,1.62703290651247,0.0157670934875333
2013-12-10,1.6447,1.62780957906827,0.016890420931734
2013-12-11,1.6378,1.62858248322461,0.00921751677538587
2013-12-12,1.6351,1.62935158487189,0.00574841512811374
2013-12-13,1.6296,1.6301168537106,-0.00051685371060022
2013-12-16,1.6304,1.63087826181744,-0.000478261817442229
2013-12-17,1.6262,1.63163578105546,-0.00543578105545822
2013-12-18,1.6389,1.63238938308999,0.00651061691000968
2013-12-19,1.637,1.63313903733945,0.00386096266054943
2013-12-20,1.6341,1.63388471591348,0.000215284086518656
2013-12-23,1.6354,1.63462639251769,0.000773607482307519
2013-12-24,1.6371,1.63536404094668,0.00173595905332381
2013-12-25,1.6342,1.6360976353148,-0.00189763531480375
2013-12-26,1.6411,1.63682715045403,0.00427284954597205
2013-12-27,1.6468,1.63755256041189,0.00924743958810558
2013-12-30,1.6504,1.63827384100217,0.0121261589978305
2013-12-31,1.656,1.63899097186115,0.0170090281388546
2014-01-01,1.6563,1.63970393763758,0.0165960623624229
2014-01-02,1.6433,1.64041273001107,0.002887269988933
2014-01-03,1.6402,1.64111734752136,-0.000917347521359364
2014-01-06,1.64,1.64181778990168,-0.00181778990168121
2014-01-07,1.6404,1.64251405650607,-0.00211405650606529
2014-01-08,1.6452,1.64320614593715,0.00199385406284649
2014-01-09,1.648,1.6438940559237,0.00410594407629489
2014-01-10,1.6482,1.64457778501867,0.00362221498132557
2014-01-13,1.6395,1.64525733347224,-0.0057573334722366
2014-01-14,1.6444,1.64593270303185,-0.00153270303184775
2014-01-15,1.6373,1.64660389306512,-0.00930389306512076
2014-01-16,1.6353,1.6472709023061,-0.0119709023060965
2014-01-17,1.6409,1.64793372564297,-0.00703372564297012
2014-01-20,1.6433,1.64859235301565,-0.0052923530156462
2014-01-21,1.6471,1.64924677145657,-0.00214677145657112
2014-01-22,1.6575,1.64989696581054,0.00760303418946164
2014-01-23,1.6633,1.65054292003496,0.0127570799650418
2014-01-24,1.6498,1.65118462123003,-0.00138462123003116
2014-01-27,1.6581,1.65182206176922,0.00627793823078183
2014-01-28,1.6581,1.65245523345364,0.00564476654636179
2014-01-29,1.655,1.65308413067945,0.00191586932054626
2014-01-30,1.6476,1.65370875017614,-0.00610875017614398
2014-01-31,1.6438,1.65432908946513,-0.0105290894651339
2014-02-03,1.6305,1.65494514354274,-0.0244451435427358
2014-02-04,1.6324,1.65555690305296,-0.0231569030529594
2014-02-05,1.631,1.65616434853518,-0.0251643485351817
2014-02-06,1.6326,1.65676745095663,-0.0241674509566333
2014-02-07,1.6415,1.65736617088264,-0.0158661708826421
2014-02-10,1.6406,1.65796045888865,-0.0173604588886537
2014-02-11,1.6451,1.65855025899169,-0.0134502589916901
2014-02-12,1.6591,1.65913550803266,-3.55080326616295e-05
2014-02-13,1.6655,1.65971613729267,0.00578386270733331
2014-02-14,1.6746,1.66029207803814,0.0143079219618638
2014-02-17,1.6705,1.66086326392633,0.00963673607367091
2014-02-18,1.6676,1.66142963452881,0.0061703654711933
2014-02-19,1.6682,1.66199113340057,0.00620886659942954
2014-02-20,1.6653,1.66254770664721,0.00275229335278547
2014-02-21,1.6637,1.66309930294081,0.000600697059189713
2014-02-24,1.6655,1.66364587209113,0.00185412790886984
2014-02-25,1.6666,1.66418736415625,0.00241263584374935
2014-02-26,1.6668,1.66472372996067,0.0020762700393348
2014-02-27,1.6684,1.66525492132616,0.0031450786738425
2014-02-28,1.6747,1.66578089093277,0.00891910906722997
2014-03-03,1.6656,1.66630159276057,-0.000701592760570836
2014-03-04,1.6667,1.66681698447644,-0.000116984476434938
2014-03-05,1.6712,1.66732702345724,0.00387297654276231
2014-03-06,1.6735,1.66783166703149,0.0056683329685096
2014-03-07,1.6723,1.66833087412863,0.0039691258713663
2014-03-10,1.6642,1.66882460602118,-0.00462460602118115
2014-03-11,1.6615,1.66931282562231,-0.00781282562230563
2014-03-12,1.6616,1.66979549393356,-0.00819549393356116
2014-03-13,1.6622,1.67027256872701,-0.00807256872701223
2014-03-14,1.6646,1.67074400438701,-0.00614400438700932
2014-03-17,1.6635,1.67120975196103,-0.00770975196103483
2014-03-18,1.659,1.6716697599569,-0.0126697599569015
2014-03-19,1.6537,1.67212397369549,-0.0184239736954912
2014-03-20,1.6503,1.67257233326056,-0.0222723332605558
2014-03-21,1.6488,1.67301477112008,-0.0242147711200825
2014-03-24,1.6496,1.67345121053559,-0.0238512105355899
2014-03-25,1.6529,1.67388156475918,-0.0209815647591794
2014-03-26,1.6581,1.67430573718382,-0.01620573718382
2014-03-27,1.6612,1.67472362252955,-0.0135236225295466
2014-03-28,1.6637,1.67513510881761,-0.0114351088176088
2014-03-31,1.6659,1.67554007847909,-0.00964007847909474
2014-04-01,1.6629,1.67593840921832,-0.0130384092183171
2014-04-02,1.6626,1.67632997475476,-0.0137299747547642
2014-04-03,1.6596,1.67671464341835,-0.0171146434183528
2014-04-04,1.6565,1.67709227786358,-0.0205922778635848
2014-04-07,1.6604,1.67746273367047,-0.0170627336704663
2014-04-08,1.6747,1.67782585790695,-0.00312585790695444
2014-04-09,1.6792,1.67818149058799,0.00101850941201102
2014-04-10,1.6783,1.67852947043641,-0.000229470436414244
2014-04-11,1.673,1.67886963659605,-0.00586963659605251
2014-04-14,1.6726,1.67920182811591,-0.00660182811590498
2014-04-15,1.6726,1.67952588161866,-0.0069258816186586
2014-04-16,1.6796,1.67984163099813,-0.000241630998132976
2014-04-17,1.6792,1.6801489072852,-0.000948907285203441
2014-04-18,1.6789,1.68044754141088,-0.00154754141088252
2014-04-21,1.6791,1.68073736391397,-0.0016373639139697
2014-04-22,1.6823,1.68101820469355,0.00128179530644883
2014-04-23,1.6781,1.6812898929719,-0.00318989297189739
2014-04-24,1.68,1.68155225850112,-0.00155225850111773
2014-04-25,1.6795,1.68180512971474,-0.0023051297147356
2014-04-28,1.6807,1.68204833440468,-0.0013483344046768
2014-04-29,1.6827,1.68228169940996,0.000418300590040218
2014-04-30,1.6871,1.68250505101229,0.00459494898770682
2014-05-01,1.689,1.6827182156663,0.00628178433369972
2014-05-02,1.687,1.68292102172596,0.00407897827404008
2014-05-05,1.6866,1.68311330014189,0.00348669985810954
2014-05-06,1.6974,1.68329488355078,0.0141051164492182
2014-05-07,1.6952,1.68346560603061,0.0117343939693899
2014-05-08,1.6932,1.68362530748981,0.0095746925101919
2014-05-09,1.6845,1.68377383268735,0.000726167312645946
2014-05-12,1.6868,1.68391103034002,0.00288896965997968
2014-05-13,1.6825,1.68403674946476,-0.00153674946475847
2014-05-14,1.6765,1.68415084027267,-0.00765084027266887
2014-05-15,1.6789,1.68425315233966,-0.00535315233965732
2014-05-16,1.6814,1.68434353207905,-0.00294353207905493
2014-05-19,1.6813,1.68442182369142,-0.00312182369142035
2014-05-20,1.6838,1.68448787016059,-0.000687870160594769
2014-05-21,1.6898,1.68454151317996,0.00525848682004033
2014-05-22,1.6869,1.68458259415855,0.00231740584144629
2014-05-23,1.6829,1.68461095667912,-0.0017109566791201
2014-05-26,1.684,1.68462644528222,-0.000626445282219095
2014-05-27,1.6809,1.68462890380126,-0.0037289038012605
2014-05-28,1.671,1.68461817581069,-0.0136181758106874
2014-05-29,1.6715,1.68459410334357,-0.013094103343574
2014-05-30,1.675,1.68455652280372,-0.0095565228037234
2014-06-02,1.6744,1.6845052651824,-0.0101052651824037
2014-06-03,1.6748,1.68444015752062,-0.00964015752061835
2014-06-04,1.6738,1.68436102268225,-0.0105610226822539
2014-06-05,1.6818,1.68426767954636,-0.00246767954636175
2014-06-06,1.6797,1.68415994262642,-0.00445994262641702
2014-06-09,1.6802,1.68403762541592,-0.00383762541591578
2014-06-10,1.6755,1.68390053956479,-0.00840053956479155
2014-06-11,1.6787,1.68374849513664,-0.00504849513664465
2014-06-12,1.6927,1.68358129872261,0.00911870127739407
2014-06-13,1.6961,1.68339875482703,0.0127012451729701
2014-06-16,1.698,1.68320067172353,0.0147993282764669
2014-06-17,1.6963,1.68298686293591,0.0133131370640907
2014-06-18,1.6991,1.6827571481054,0.0163428518945991
2014-06-19,1.7039,1.68251135237636,0.0213886476236358
2014-06-20,1.7013,1.68224930764864,0.0190506923513591
2014-06-23,1.7025,1.6819708546633,0.0205291453367046
2014-06-24,1.6986,1.68167584203615,0.0169241579638484
2014-06-25,1.6982,1.68136412686897,0.0168358731310346
2014-06-26,1.7025,1.68103557325926,0.0214644267407386
2014-06-27,1.7027,1.68069005226387,0.0220099477361291
2014-06-30,1.7105,1.68032744381212,0.0301725561878817
2014-07-01,1.715,1.67994763693136,0.0350523630686356
2014-07-02,1.7165,1.67955053312108,0.0369494668789229
2014-07-03,1.7153,1.67913604837,0.036163951629997
2014-07-04,1.7157,1.67870411394029,0.0369958860597147
2014-07-07,1.7126,1.67825467604278,0.034345323957219
2014-07-08,1.7128,1.67778769618093,0.0350123038190669
2014-07-09,1.7154,1.67730315005528,0.0380968499447214
2014-07-10,1.7132,1.67680102783886,0.0363989721611415
2014-07-11,1.7121,1.67628133545257,0.0358186645474323
2014-07-14,1.7084,1.67574409386307,0.0326559061369288
2014-07-15,1.7144,1.67518933884311,0.0392106611568868
2014-07-16,1.7135,1.67461711966404,0.0388828803359566
2014-07-17,1.71,1.67402750180526,0.0359724981947365
2014-07-18,1.7084,1.67342056681888,0.0349794331811249
2014-07-21,1.7074,1.67279641112653,0.034603588873467
2014-07-22,1.7063,1.67215514560899,0.0341448543910101
2014-07-23,1.7044,1.67149689545072,0.0329031045492846
2014-07-24,1.6986,1.67082179995031,0.0277782000496863
2014-07-25,1.6973,1.67013001200722,0.0271699879927796
2014-07-28,1.6982,1.66942169600322,0.0287783039967821
2014-07-29,1.6942,1.66869702755107,0.0255029724489315
2014-07-30,1.6913,1.66795619415935,0.0233438058406547
2014-07-31,1.6882,1.66719939387857,0.0210006061214302
2014-08-01,1.6823,1.66642683440855,0.015873165591447
2014-08-04,1.6862,1.66563873213001,0.020561267869986
2014-08-05,1.6882,1.66483530998493,0.0233646900150732
2014-08-06,1.6852,1.66401679941452,0.0211832005854788
2014-08-07,1.6833,1.66318344151803,0.0201165584819735
2014-08-08,1.6773,1.66233548615093,0.014964513849073
2014-08-11,1.6786,1.66147319148415,0.0171268085158476
2014-08-12,1.681,1.66059682187429,0.0204031781257126
2014-08-13,1.6688,1.65970664875749,0.00909335124250916
2014-08-14,1.6685,1.65880295200377,0.00969704799622826
2014-08-15,1.6691,1.65788601524196,0.0112139847580374
2014-08-18,1.6728,1.65695612610922,0.0158438738907812
2014-08-19,1.6616,1.65601357687818,0.0055864231218163
2014-08-20,1.6596,1.65505866637069,0.00454133362930657
2014-08-21,1.658,1.65409169571779,0.00390830428221311
2014-08-22,1.6571,1.65311296792769,0.00398703207231134
2014-08-25,1.6577,1.65212278762418,0.00557721237581757
2014-08-26,1.6541,1.65112146107909,0.00297853892090934
2014-08-27,1.6577,1.65010929686968,0.00759070313031862
2014-08-28,1.6585,1.64908660480443,0.00941339519556779
2014-08-29,1.66,1.64805369782947,0.0119463021705293
2014-09-01,1.6607,1.64701089278206,0.0136891072179422
2014-09-02,1.6469,1.64595851143759,0.000941488562414034
2014-09-03,1.6461,1.64489688122996,0.00120311877003802
2014-09-04,1.6332,1.64382632998227,-0.0106263299822696
2014-09-05,1.6328,1.64274718601492,-0.00994718601492481
2014-09-08,1.6103,1.64165977325584,-0.0313597732558355
2014-09-09,1.6106,1.64056441152115,-0.0299644115211449
2014-09-10,1.6209,1.63946140766414,-0.0185614076641412
2014-09-11,1.6269,1.638351056152,-0.0114510561520017
2014-09-12,1.6265,1.63723364377939,-0.0107336437793851
2014-09-15,1.6232,1.63610945260753,-0.012909452607534
2014-09-16,1.6275,1.63497876026084,-0.00747876026084245
2014-09-17,1.628,1.63384183902745,-0.00584183902744962
2014-09-18,1.639,1.63269895810407,0.00630104189592809
2014-09-19,1.6287,1.63155038427265,-0.00285038427265115
2014-09-22,1.636,1.63039638691973,0.00560361308026663
2014-09-23,1.6387,1.62923723425362,0.00946276574638253
2014-09-24,1.634,1.62807319679891,0.00592680320108975
2014-09-25,1.6316,1.62690454899177,0.0046954510082344
2014-09-26,1.624,1.62573156771821,-0.00173156771821323
2014-09-29,1.6241,1.62455453180521,-0.000454531805207475
2014-09-30,1.6211,1.62337371936394,-0.00227371936393757
2014-10-01,1.6186,1.62218940831771,-0.00358940831770973
2014-10-02,1.6144,1.62100187564997,-0.00660187564996916
2014-10-03,1.5967,1.61981139686044,-0.0231113968604403
2014-10-06,1.608,1.61861824471989,-0.0106182447198944
2014-10-07,1.6096,1.61742268244579,-0.00782268244578662
2014-10-08,1.6166,1.61622496886641,0.000375031133587498
2014-10-09,1.6116,1.61502535957649,-0.00342535957648532
2014-10-10,1.6075,1.61382411032575,-0.00632411032574796
2014-10-13,1.6083,1.61262147544803,-0.00432147544802864
2014-10-14,1.5905,1.61141770666303,-0.0209177066630272
2014-10-15,1.6017,1.61021305390412,-0.0085130539041183
2014-10-16,1.609,1.60900775845814,-7.7584581388643e-06
2014-10-17,1.6085,1.60780205809297,0.00069794190703044
2014-10-20,1.6162,1.60659619057329,0.0096038094267147
2014-10-21,1.6111,1.60539039395226,0.00570960604773713
2014-10-22,1.6049,1.60418491025291,0.000715089747094325
2014-10-23,1.6029,1.60297998385834,-7.99838583398607e-05
2014-10-24,1.6085,1.6017758594473,0.00672414055270488
2014-10-27,1.6118,1.60057278166541,0.0112272183345884
2014-10-28,1.6133,1.59937099793783,0.0139290020621675
2014-10-29,1.6012,1.59817076033058,0.00302923966942163
2014-10-30,1.6002,1.59697232666736,0.00322767333263521
2014-10-31,1.5992,1.59577595602407,0.00342404397592994
2014-11-03,1.598,1.59458190881076,0.00341809118924268
2014-11-04,1.5997,1.59339044685286,0.00630955314713815
2014-11-05,1.5975,1.59220183338872,0.0052981666112822
2014-11-06,1.5834,1.59101633426477,-0.00761633426477177
2014-11-07,1.5882,1.58983421751752,-0.00163421751752094
2014-11-10,1.5847,1.58865574803517,-0.00395574803517465
2014-11-11,1.5916,1.58748119003043,0.0041188099695725
2014-11-12,1.5783,1.58631080608082,-0.00801080608082001
2014-11-13,1.571,1.58514486046644,-0.0141448604664414
2014-11-14,1.567,1.58398361415605,-0.0169836141560518
2014-11-17,1.5641,1.58282732227148,-0.0187273222714788
2014-11-18,1.5631,1.5816762329142,-0.0185762329142015
2014-11-19,1.5674,1.5805305864446,-0.0131305864445973
2014-11-20,1.5697,1.57939061554436,-0.00969061554436199
2014-11-21,1.5654,1.57825654746755,-0.0128565474675482
2014-11-24,1.5705,1.57712860546247,-0.00662860546247211
2014-11-25,1.5704,1.5760070074631,-0.00560700746310413
2014-11-26,1.5795,1.57489196866338,0.0046080313366191
2014-11-27,1.5739,1.57378370193956,0.000116298060437166
2014-11-28,1.5637,1.57268242207265,-0.00898242207265352
2014-12-01,1.5738,1.57158834389175,0.00221165610825107
2014-12-02,1.5642,1.57050167851297,-0.00630167851297359
2014-12-03,1.5682,1.56942263796665,-0.00122263796664647
2014-12-04,1.5675,1.56835143167824,-0.000851431678243757
2014-12-05,1.5573,1.56728826856782,-0.00998826856782014
2014-12-08,1.5648,1.56623335720353,-0.00143335720352875
2014-12-09,1.5667,1.56518690202475,0.00151309797524861
2014-12-10,1.5712,1.56414910687838,0.0070508931216246
2014-12-11,1.5719,1.56312017623673,0.00877982376327417
2014-12-12,1.5717,1.5621003174867,0.00959968251329645
2014-12-15,1.5638,1.56108974164445,0.00271025835554917
2014-12-16,1.5737,1.56008866369422,0.0136113363057785
2014-12-17,1.5572,1.55909729974054,-0.0018972997405385
2014-12-18,1.567,1.55811587151438,0.00888412848561524
2014-12-19,1.5633,1.55714459996239,0.0061554000376063
2014-12-22,1.5579,1.5561837097036,0.00171629029640055
2014-12-23,1.5505,1.55523342790142,-0.00473342790141703
2014-12-24,1.5554,1.55429398242868,0.00110601757132005
2014-12-25,1.5554,1.55336559920166,0.00203440079833868
2014-12-26,1.5554,1.55244850459376,0.00295149540624341
2014-12-29,1.5513,1.55154292581935,-0.000242925819354117
2014-12-30,1.5558,1.55064909131284,0.00515090868716268
2014-12-31,1.5584,1.5497672294082,0.00863277059180371
2015-01-01,1.5575,1.54889757056857,0.0086024294314303
2015-01-02,1.5334,1.54804034882558,-0.0146403488255798
2015-01-05,1.5256,1.5471958017667,-0.0215958017666968
2015-01-06,1.5154,1.54636416092773,-0.0309641609277309
2015-01-07,1.5108,1.5455456489176,-0.0347456489175969
2015-01-08,1.5083,1.54474047554586,-0.0364404755458635
2015-01-09,1.5163,1.54394883625968,-0.0276488362596847
2015-01-12,1.5177,1.54317091144317,-0.0254709114431746
2015-01-13,1.5163,1.54240687005153,-0.0261068700515313
2015-01-14,1.5235,1.54165687051127,-0.0181568705112661
2015-01-15,1.5175,1.5409210604574,-0.0234210604574036
2015-01-16,1.5155,1.54019958001965,-0.0246995800196504
2015-01-19,1.5114,1.53949255964636,-0.0280925596463551
2015-01-20,1.5155,1.53880011957606,-0.0233001195760631
2015-01-21,1.5131,1.53812236843501,-0.0250223684350094
2015-01-22,1.5004,1.53745940521805,-0.0370594052180512
2015-01-23,1.4992,1.53681131857687,-0.0376113185768712
2015-01-26,1.5095,1.53617818184423,-0.0266781818442329
2015-01-27,1.52,1.53556005280593,-0.0155600528059277
2015-01-28,1.5159,1.53495697822003,-0.0190569782200251
