"TA0Date","TA0Close","TA0_hpft","TA0_hpfc"
2012-03-29,8684,8351.04606702086,332.953932979142
2012-03-30,8646,8342.86860571573,303.131394284271
2012-04-05,8636,8334.57724412533,301.422755874673
2012-04-06,8638,8326.1748679857,311.8251320143
2012-04-09,8558,8317.664487629,240.335512370997
2012-04-10,8600,8309.0492422834,290.950757716595
2012-04-11,8550,8300.33237052214,249.667629477859
2012-04-12,8594,8291.51723118575,302.482768814249
2012-04-13,8602,8282.60728631725,319.392713682746
2012-04-16,8652,8273.6061229941,378.3938770059
2012-04-17,8670,8264.51746031746,405.48253968254
2012-04-18,8722,8255.34517380184,466.654826198154
2012-04-19,8692,8246.09330657158,445.90669342842
2012-04-20,8684,8236.76609464741,447.233905352589
2012-04-23,8562,8227.36795837006,334.632041629944
2012-04-24,8564,8217.90350294861,346.096497051388
2012-04-25,8530,8208.3774719156,321.6225280844
2012-04-26,8564,8198.79475186598,365.205248134021
2012-04-27,8562,8189.16036234057,372.839637659434
2012-05-02,8604,8179.47947384126,424.520526158736
2012-05-03,8614,8169.75741098701,444.242589012988
2012-05-04,8622,8159.99967387633,462.00032612367
2012-05-07,8474,8150.21194623989,323.788053760112
2012-05-08,8468,8140.4001027806,327.599897219396
2012-05-09,8436,8130.57015204236,305.429847957639
2012-05-10,8452,8120.7282379857,331.271762014299
2012-05-11,8306,8110.8806308236,195.119369176403
2012-05-14,8230,8101.03373770342,128.966262296579
2012-05-15,8168,8091.19404642706,76.8059535729358
2012-05-16,8110,8081.36809810588,28.6319018941171
2012-05-17,8236,8071.56246559972,164.437534400283
2012-05-18,8182,8061.78373360371,120.216266396289
2012-05-21,8210,8052.0385547848,157.9614452152
2012-05-22,8144,8042.33363150261,101.666368497387
2012-05-23,7988,8032.67573141156,-44.6757314115582
2012-05-24,8018,8023.07166419083,-5.07166419082559
2012-05-25,7980,8013.52822105259,-33.5282210525881
2012-05-28,7938,8004.0521911125,-66.0521911125013
2012-05-29,8036,7994.65034962703,41.3496503729686
2012-05-30,7964,7985.32944454942,-21.3294445494199
2012-05-31,7772,7976.09624092493,-204.09624092493
2012-06-01,7636,7966.95749498226,-330.957494982263
2012-06-04,7300,7957.91987858494,-657.919878584943
2012-06-05,7238,7948.98992679216,-710.989926792155
2012-06-06,7238,7940.17390270507,-702.173902705069
2012-06-07,7252,7931.47777553043,-679.477775530426
2012-06-08,7024,7922.90722422444,-898.907224224439
2012-06-11,7190,7914.46764687453,-724.467646874535
2012-06-12,7020,7906.16406999653,-886.164069996531
2012-06-13,7038,7898.00122063953,-860.001220639529
2012-06-14,7068,7889.9834595489,-821.983459548899
2012-06-15,7242,7882.11479197963,-640.114791979628
2012-06-18,7294,7874.39888341175,-580.398883411748
2012-06-19,7292,7866.83913472755,-574.83913472755
2012-06-20,7292,7859.43870689622,-567.438706896215
2012-06-21,7106,7852.20052327088,-746.200523270879
2012-06-25,7074,7845.12727264897,-771.127272648972
2012-06-26,7096,7838.22133537846,-742.221335378465
2012-06-27,7102,7831.48477305433,-729.484773054325
2012-06-28,7224,7824.91934046647,-600.919340466472
2012-06-29,7326,7818.52649086613,-492.526490866133
2012-07-02,7424,7812.30742910783,-388.307429107835
2012-07-03,7590,7806.26315645571,-216.263156455707
2012-07-04,7642,7800.39451366318,-158.394513663183
2012-07-05,7712,7794.70225208967,-82.702252089673
2012-07-06,7640,7789.18705762017,-149.187057620166
2012-07-09,7570,7783.8495819539,-213.849581953896
2012-07-10,7490,7778.69041512226,-288.690415122264
2012-07-11,7462,7773.7100587599,-311.710058759896
2012-07-12,7480,7768.90889516824,-288.908895168235
2012-07-13,7706,7764.28717780061,-58.2871778006112
2012-07-16,7806,7759.84504068699,46.1549593130076
2012-07-17,7688,7755.58259376326,-67.5825937632617
2012-07-18,7666,7751.49996604427,-85.4999660442743
2012-07-19,7826,7747.59725860944,78.402741390563
2012-07-20,7666,7743.87453719513,-77.8745371951278
2012-07-23,7458,7740.33189994664,-282.331899946642
2012-07-24,7458,7736.96941281902,-278.969412819019
2012-07-25,7228,7733.78702506228,-505.787025062278
2012-07-26,7290,7730.78457061257,-440.784570612566
2012-07-27,7462,7727.96167433349,-265.961674333488
2012-07-30,7478,7725.31777888573,-247.317778885734
2012-07-31,7618,7722.8522169929,-104.852216992902
2012-08-01,7602,7720.5642191468,-118.564219146795
2012-08-02,7506,7718.45297249747,-212.452972497467
2012-08-03,7476,7716.51761518571,-240.517615185714
2012-08-06,7684,7714.75719753251,-30.7571975325068
2012-08-07,7724,7713.1706704385,10.8293295614999
2012-08-08,7660,7711.75697209066,-51.7569720906593
2012-08-09,7762,7710.51504515219,51.4849548478072
2012-08-10,7620,7709.4438108924,-89.4438108924025
2012-08-13,7574,7708.54221186217,-134.542211862172
2012-08-14,7562,7707.8091536399,-145.8091536399
2012-08-15,7560,7707.24348618936,-147.243486189359
2012-08-16,7616,7706.84399920357,-90.8439992035735
2012-08-17,7570,7706.60942150986,-136.609421509857
2012-08-20,7430,7706.53844438501,-276.538444385007
2012-08-21,7444,7706.62970263734,-262.629702637339
2012-08-22,7398,7706.88171676446,-308.881716764458
2012-08-23,7542,7707.29289870374,-165.292898703742
2012-08-24,7514,7707.8615327134,-193.861532713402
2012-08-27,7636,7708.58583472579,-72.585834725788
2012-08-28,7464,7709.46394053917,-245.463940539167
2012-08-29,7482,7710.49395594764,-228.49395594764
2012-08-30,7528,7711.67388528005,-183.673885280055
2012-08-31,7468,7713.00163841576,-245.001638415765
2012-09-03,7644,7714.47504930997,-70.4750493099706
2012-09-04,7608,7716.09185064454,-108.091850644538
2012-09-05,7474,7717.84974596928,-243.849745969282
2012-09-06,7492,7719.74639415359,-227.746394153594
2012-09-07,7462,7721.77935326917,-259.779353269174
2012-09-10,7628,7723.94608724646,-95.9460872464607
2012-09-11,7706,7726.24395263336,-20.2439526333613
2012-09-12,7728,7728.67026631795,-0.670266317952084
2012-09-13,7742,7731.22233681996,10.7776631800403
2012-09-14,8094,7733.89747238215,360.102527617849
2012-09-17,8044,7736.69298570213,307.307014297869
2012-09-18,7942,7739.60633832973,202.393661670274
2012-09-19,7948,7742.63511884291,205.364881157092
2012-09-20,7718,7745.77699948125,-27.7769994812479
2012-09-21,7694,7749.02973737373,-55.0297373737273
2012-09-24,7638,7752.39107816756,-114.391078167556
2012-09-25,7688,7755.85874476282,-67.8587447628203
2012-09-26,7626,7759.43041277479,-133.430412774786
2012-09-27,7654,7763.10372976893,-109.103729768927
2012-09-28,7790,7766.87628815548,23.1237118445161
2012-10-08,7602,7770.74563524609,-168.74563524609
2012-10-09,7820,7774.7093279108,45.2906720892036
2012-10-10,7834,7778.76485326665,55.2351467333464
2012-10-11,7902,7782.90971715212,119.090282847876
2012-10-12,7846,7787.14144823783,58.8585517621651
2012-10-15,7850,7791.45762442125,58.5423755787479
2012-10-16,7910,7795.85584792987,114.144152070132
2012-10-17,7882,7800.33374519024,81.6662548097623
2012-10-18,7884,7804.88898981144,79.1110101885563
2012-10-19,7776,7809.51928916016,-33.519289160156
2012-10-22,7798,7814.22238330442,-16.2223833044186
2012-10-23,7750,7818.99599845648,-68.9959984564807
2012-10-24,7850,7823.83785412308,26.1621458769197
2012-10-25,7826,7828.74564129094,-2.74564129094275
2012-10-26,7852,7833.71706176091,18.2829382390919
2012-10-29,7824,7838.74981619903,-14.7498161990311
2012-10-30,7798,7843.84161282868,-45.841612828676
2012-10-31,7796,7848.99015377644,-52.9901537764438
2012-11-01,7838,7854.19312221975,-16.1931222197505
2012-11-02,7832,7859.4481794318,-27.4481794317966
2012-11-05,7790,7864.75297999248,-74.7529799924821
2012-11-06,7488,7870.10516713561,-382.105167135609
2012-11-07,7606,7875.50235319515,-269.50235319515
2012-11-08,7532,7880.9419925581,-348.941992558098
2012-11-09,7512,7886.42142821009,-374.421428210094
2012-11-12,7510,7891.93785889815,-381.937858898151
2012-11-13,7482,7897.48832859856,-415.488328598555
2012-11-14,7540,7903.06972340975,-363.06972340975
2012-11-15,7526,7908.67875768411,-382.678757684109
2012-11-16,7506,7914.31199569551,-408.311995695513
2012-11-19,7558,7919.96584353388,-361.965843533882
2012-11-20,7604,7925.63653850931,-321.636538509311
2012-11-21,7658,7931.32016830983,-273.320168309828
2012-11-22,7648,7937.01268767185,-289.012687671847
2012-11-23,7642,7942.70993835221,-300.709938352207
2012-11-26,7724,7948.40764264152,-224.407642641519
2012-11-27,7722,7954.10139852899,-232.101398528986
2012-11-28,7656,7959.78671124273,-303.786711242731
2012-11-29,7672,7965.4589900695,-293.458990069497
2012-11-30,7734,7971.11351872276,-237.113518722759
2012-12-03,7798,7976.74545961195,-178.745459611951
2012-12-04,7808,7982.3498771332,-174.349877133202
2012-12-05,7882,7987.92176179657,-105.921761796571
2012-12-06,8030,7993.45603204278,36.5439679572152
2012-12-07,8164,7998.94756252895,165.052437471055
2012-12-10,8220,8004.39124301771,215.608756982295
2012-12-11,8166,8009.7820314979,156.217968502098
2012-12-12,8198,8015.11497508236,182.885024917643
2012-12-13,8070,8020.38518545817,49.6148145418337
2012-12-14,8130,8025.58784990967,104.412150090332
2012-12-17,8360,8030.71817622998,329.28182377002
2012-12-18,8354,8035.77141537185,318.228584628148
2012-12-19,8330,8040.74295440017,289.257045599833
2012-12-20,8294,8045.62831192269,248.371688077309
2012-12-21,8274,8050.42312611426,223.576873885743
2012-12-24,8304,8055.12313781638,248.876862183615
2012-12-25,8374,8059.72418028879,314.275819711209
2012-12-26,8460,8064.22218966668,395.777810333318
2012-12-27,8426,8068.61323199406,357.386768005942
2012-12-28,8420,8072.89353691381,347.106463086195
2012-12-31,8562,8077.05948179788,484.940518202121
2013-01-04,8568,8081.10758749853,486.892412501473
2013-01-07,8686,8085.0345753218,600.965424678199
2013-01-08,8670,8088.83736783682,581.162632163181
2013-01-09,8574,8092.51313602697,481.486863973027
2013-01-10,8566,8096.05929110542,469.940708894576
2013-01-11,8442,8099.47344331194,342.526556688062
2013-01-14,8526,8102.75339714134,423.246602858657
2013-01-15,8376,8105.89709867518,270.102901324815
2013-01-16,8392,8108.90266894797,283.097331052027
2013-01-17,8412,8111.76834064362,300.231659356385
2013-01-18,8560,8114.49246346739,445.507536532612
2013-01-21,8504,8117.07351122829,386.926488771714
2013-01-22,8440,8119.51014189042,320.489858109582
2013-01-23,8456,8121.80117335709,334.198826642908
2013-01-24,8488,8123.94555601005,364.054443989949
2013-01-25,8542,8125.94237837473,416.057621625268
2013-01-28,8626,8127.79087946224,498.209120537764
2013-01-29,8644,8129.4904702653,514.509529734696
2013-01-30,8676,8131.0407677162,544.959232283804
2013-01-31,8656,8132.44160142498,523.558398575019
2013-02-01,8706,8133.6930262657,572.306973734297
2013-02-04,8848,8134.79531352995,713.204686470048
2013-02-05,8790,8135.74897107908,654.25102892092
2013-02-06,8802,8136.55480158341,665.445198416588
2013-02-07,8886,8137.21387815501,748.786121844995
2013-02-08,8910,8137.7275489742,772.272451025797
2013-02-18,8846,8138.09747173909,707.902528260909
2013-02-19,8818,8138.32562337415,679.674376625848
2013-02-20,8774,8138.41427342272,635.585726577276
2013-02-21,8658,8138.36597237799,519.634027622008
2013-02-22,8560,8138.18353345864,421.816466541363
2013-02-25,8550,8137.86998467916,412.130015320838
2013-02-26,8354,8137.42852841595,216.571471584051
2013-02-27,8360,8136.86253740376,223.137462596245
2013-02-28,8430,8136.17547389883,293.824526101172
2013-03-01,8240,8135.3708923937,104.629107606297
2013-03-04,8066,8134.45246883613,-68.4524688361323
2013-03-05,8126,8133.42392242348,-7.42392242348107
2013-03-06,8196,8132.28894405709,63.71105594291
2013-03-07,8124,8131.05122157011,-7.05122157011129
2013-03-08,8130,8129.71446913117,0.285530868828765
2013-03-11,8136,8128.28239799396,7.71760200604401
2013-03-12,8030,8126.75871953047,-96.7587195304656
2013-03-13,8076,8125.14714830258,-49.1471483025776
2013-03-14,8054,8123.45135887621,-69.4513588762149
2013-03-15,8244,8121.67500550161,122.32499449839
2013-03-18,8092,8119.82171372108,-27.8217137210818
2013-03-19,8114,8117.89515964055,-3.89515964054592
2013-03-20,8084,8115.89900786588,-31.8990078658847
2013-03-21,8104,8113.83692139295,-9.83692139294883
2013-03-22,7944,8111.71255003165,-167.712550031653
2013-03-25,7958,8109.52953952591,-151.529539525911
2013-03-26,7874,8107.29146629376,-233.291466293762
2013-03-27,7776,8105.00184411722,-329.001844117224
2013-03-28,7806,8102.664090345,-296.664090344999
2013-03-29,7768,8100.28148632946,-332.281486329463
2013-04-01,7656,8097.85719079421,-441.857190794207
2013-04-02,7846,8095.3942251109,-249.394225110897
2013-04-03,7904,8092.89542800529,-188.895428005286
2013-04-08,7940,8090.3635351135,-150.363535113496
2013-04-09,7954,8087.80120398988,-133.801203989875
2013-04-10,8084,8085.21103003463,-1.21103003462673
2013-04-11,8022,8082.59555333986,-60.59555333986
2013-04-12,8050,8079.95731349706,-29.9573134970591
2013-04-15,7770,8077.29882505001,-307.298825050006
2013-04-16,7706,8074.62259015929,-368.622590159286
2013-04-17,7692,8071.93098396055,-379.930983960555
2013-04-18,7528,8069.22622921568,-541.226229215677
2013-04-19,7738,8066.5103916383,-328.510391638298
2013-04-22,7686,8063.78531322097,-377.785313220967
2013-04-23,7614,8061.05270016323,-447.052700163226
2013-04-24,7718,8058.31410250333,-340.31410250333
2013-04-25,7808,8055.57088548596,-247.570885485958
2013-04-26,7764,8052.8242736836,-288.824273683598
2013-05-02,7702,8050.07538933291,-348.075389332912
2013-05-03,7776,8047.32523528221,-271.32523528221
2013-05-06,7858,8044.57467049943,-186.574670499433
2013-05-07,7738,8041.82444179758,-303.824441797584
2013-05-08,7866,8039.0752188672,-173.0752188672
2013-05-09,7838,8036.32754581,-198.327545810004
2013-05-10,7870,8033.58189518539,-163.581895185392
2013-05-13,7834,8030.83865757212,-196.83865757212
2013-05-14,7834,8028.09815593078,-194.098155930775
2013-05-15,7750,8025.36063185675,-275.360631856747
2013-05-16,7742,8022.62624671306,-280.626246713056
2013-05-17,7824,8019.89504803972,-195.89504803972
2013-05-20,7780,8017.16696737714,-237.166967377142
2013-05-21,7918,8014.44185529059,-96.4418552905915
2013-05-22,7884,8011.71946431005,-127.71946431005
2013-05-23,7788,8008.99950710032,-220.999507100317
2013-05-24,7860,8006.2816435321,-146.281643532098
2013-05-27,7850,8003.56544212379,-153.565442123788
2013-05-28,7868,8000.85041092684,-132.850410926835
2013-05-29,7854,7998.13599451491,-144.13599451491
2013-05-30,7846,7995.42158254666,-149.421582546661
2013-05-31,7872,7992.70650510072,-120.706505100718
2013-06-03,7958,7989.99003049083,-31.9900304908345
2013-06-04,7930,7987.27137713554,-57.2713771355443
2013-06-05,7992,7984.54975023,7.45024977000442
2013-06-06,7948,7981.82433129565,-33.8243312956468
2013-06-07,7984,7979.0943049336,4.9056950663975
2013-06-13,7920,7976.35884176333,-56.3588417633348
2013-06-14,7968,7973.61711443212,-5.6171144321236
2013-06-17,7988,7970.8682722908,17.1317277091976
2013-06-18,8000,7968.11146236829,31.8885376317126
2013-06-19,8004,7965.34583877507,38.6541612249296
2013-06-20,7942,7962.57056880308,-20.5705688030835
2013-06-21,7910,7959.78483572234,-49.7848357223419
2013-06-24,7792,7956.9878142998,-164.987814299799
2013-06-25,7822,7954.17865872336,-132.178658723363
2013-06-26,7800,7951.35645498163,-151.356454981628
2013-06-27,7844,7948.52023442586,-104.520234425862
2013-06-28,7826,7945.6689658426,-119.668965842601
2013-07-01,7900,7942.80157481396,-42.8015748139575
2013-07-02,7916,7939.91693745572,-23.9169374557187
2013-07-03,7916,7937.01391219117,-21.0139121911652
2013-07-04,7872,7934.09134755736,-62.0913475573576
2013-07-05,7864,7931.14808340497,-67.1480834049672
2013-07-08,7860,7928.18293391865,-68.1829339186546
2013-07-09,7876,7925.19468552677,-49.1946855267675
2013-07-10,7608,7922.18209647356,-314.182096473563
2013-07-11,7750,7919.14390466814,-169.143904668135
2013-07-12,7730,7916.0787181494,-186.078718149398
2013-07-15,7758,7912.98507503899,-154.985075038987
2013-07-16,7742,7909.86143654102,-167.861436541017
2013-07-17,7734,7906.70619979508,-172.706199795076
2013-07-18,7768,7903.51769255351,-135.517692553515
2013-07-19,7784,7900.29417117887,-116.29417117887
2013-07-22,7916,7897.03383601626,18.9661639837421
2013-07-23,7884,7893.73483933932,-9.73483933932027
2013-07-24,7896,7890.39534126158,5.60465873842215
2013-07-25,7868,7887.01349787262,-19.0134978726202
2013-07-26,7828,7883.58746757874,-55.5874675787398
2013-07-29,7750,7880.11540092679,-130.115400926786
2013-07-30,7768,7876.59542548594,-108.595425485942
2013-07-31,7878,7873.02561504101,4.97438495899489
2013-08-01,7948,7869.4039984879,78.5960015120954
2013-08-02,7958,7865.72860677849,92.2713932215063
2013-08-05,8014,7861.99750335322,152.00249664678
2013-08-06,8002,7858.20878979381,143.791210206191
2013-08-07,7950,7854.36063051375,95.639369486253
2013-08-08,7974,7850.45124936388,123.548750636123
2013-08-09,7948,7846.47890972864,101.521090271355
2013-08-12,7970,7842.4419260625,127.558073937501
2013-08-13,8088,7838.33865478468,249.66134521532
2013-08-14,8020,7834.16750504176,185.832494958242
2013-08-15,8042,7829.92698918033,212.07301081967
2013-08-16,8034,7825.61569636273,208.384303637266
2013-08-19,8018,7821.23230341355,196.767696586453
2013-08-20,7890,7816.77557329521,73.2244267047932
2013-08-21,7866,7812.24435030606,53.7556496939443
2013-08-22,7890,7807.63750901229,82.3624909877145
2013-08-23,7860,7802.95394620055,57.0460537994501
2013-08-26,7992,7798.19259270296,193.807407297038
2013-08-27,8010,7793.35240293211,216.647597067894
2013-08-28,7998,7788.43241141267,209.567588587329
2013-08-29,8014,7783.43174222292,230.568257777081
2013-08-30,8028,7778.3496060678,249.650393932203
2013-09-02,7986,7773.18530895994,212.814691040058
2013-09-03,7978,7767.93826010746,210.061739892537
2013-09-04,7952,7762.60795668752,189.392043312477
2013-09-05,7958,7757.19398270827,200.806017291727
2013-09-06,7940,7751.6960004648,188.303999535195
2013-09-09,8052,7746.11375525771,305.886244742286
2013-09-10,7972,7740.44707022465,231.552929775354
2013-09-11,7884,7734.69589494434,149.304105055658
2013-09-12,7892,7728.86027471014,163.139725289861
2013-09-13,7870,7722.94031653185,147.059683468146
2013-09-16,7818,7716.93619485457,101.063805145428
2013-09-17,7792,7710.84814491222,81.1518550877763
2013-09-18,7786,7704.67644371402,81.3235562859781
2013-09-23,7824,7698.42140181422,125.578598185776
2013-09-24,7806,7692.083363383,113.916636616996
2013-09-25,7808,7685.66272449976,122.33727550024
2013-09-26,7840,7679.15992833252,160.840071667477
2013-09-27,7776,7672.57546861842,103.424531381585
2013-09-30,7774,7665.90990557953,108.090094420469
2013-10-08,7774,7659.16384218951,114.836157810492
2013-10-09,7770,7652.33792610188,117.662073898117
2013-10-10,7770,7645.432852439,124.567147561
2013-10-11,7782,7638.44936496015,143.550635039849
2013-10-14,7804,7631.38825891521,172.611741084793
2013-10-15,7786,7624.25038889232,161.749611107682
2013-10-16,7776,7617.03668083062,158.963319169383
2013-10-17,7612,7609.74812753012,2.2518724698795
2013-10-18,7644,7602.38578749935,41.6142125006523
2013-10-21,7586,7594.95072017795,-8.95072017795275
2013-10-22,7556,7587.4440022072,-31.4440022072038
2013-10-23,7524,7579.86670652852,-55.8667065285228
2013-10-24,7562,7572.21989308562,-10.2198930856169
2013-10-25,7534,7564.50459872919,-30.5045987291894
2013-10-28,7538,7556.72185608525,-18.7218560852546
2013-10-29,7556,7548.87268517086,7.12731482914108
2013-10-30,7558,7540.95809826371,17.041901736293
2013-10-31,7518,7532.97911058793,-14.979110587931
2013-11-01,7528,7524.93674441217,3.06325558783378
2013-11-04,7506,7516.83201581315,-10.832015813149
2013-11-05,7514,7508.66594213371,5.33405786628673
2013-11-06,7534,7500.43953623942,33.5604637605772
2013-11-07,7560,7492.15381320053,67.8461867994671
2013-11-08,7604,7483.80980195996,120.190198040036
2013-11-11,7606,7475.40855950553,130.591440494469
2013-11-12,7580,7466.95119250678,113.048807493215
2013-11-13,7562,7458.43886161466,103.561138385336
2013-11-14,7572,7449.87277420967,122.127225790331
2013-11-15,7566,7441.25418048056,124.745819519435
2013-11-18,7546,7432.58438109845,113.415618901553
2013-11-19,7528,7423.86472829938,104.13527170062
2013-11-20,7524,7415.09662120085,108.903378799146
2013-11-21,7512,7406.28150196574,105.718498034257
2013-11-22,7492,7397.42085777316,94.5791422268364
2013-11-25,7426,7388.51621950204,37.4837804979564
2013-11-26,7436,7379.56915712641,56.4308428735881
2013-11-27,7432,7370.58125611466,61.418743885344
2013-11-28,7432,7361.55412526149,70.4458747385111
2013-11-29,7468,7352.48939874966,115.510601250339
2013-12-02,7490,7343.38873988125,146.611260118751
2013-12-03,7518,7334.25385970585,183.746140294151
2013-12-04,7540,7325.0865298763,214.913470123699
2013-12-05,7456,7315.88859799867,140.111402001335
2013-12-06,7492,7306.66200051563,185.337999484375
2013-12-09,7510,7297.40873178626,212.59126821374
2013-12-10,7490,7288.1308627809,201.869137219104
2013-12-11,7500,7278.83055234655,221.169447653449
2013-12-12,7540,7269.51004277489,270.48995722511
2013-12-13,7476,7260.17166778009,215.828332219908
2013-12-16,7444,7250.81787288602,193.182127113984
2013-12-17,7414,7241.45119283127,172.54880716873
2013-12-18,7346,7232.07424220815,113.92575779185
2013-12-19,7354,7222.68970693375,131.310293066249
2013-12-20,7368,7213.30032001744,154.699679982556
2013-12-23,7368,7203.90886874702,164.091131252975
2013-12-24,7342,7194.51820435691,147.481795643092
2013-12-25,7376,7185.13124591018,190.868754089824
2013-12-26,7370,7175.75097343297,194.249026567033
2013-12-27,7392,7166.38044584888,225.619554151122
2013-12-30,7422,7157.02280237625,264.977197623749
2013-12-31,7362,7147.6812754955,214.318724504496
2014-01-02,7294,7138.35920721786,155.640792782136
2014-01-03,7220,7129.06002814542,90.9399718545767
2014-01-06,7146,7119.78723321593,26.2127667840697
2014-01-07,7096,7110.54435495794,-14.5443549579424
2014-01-08,7104,7101.33493673537,2.66506326462581
2014-01-09,7120,7092.16251590021,27.8374840997896
2014-01-10,7084,7083.03063090581,0.969369094191563
2014-01-13,7046,7073.94283171266,-27.9428317126595
2014-01-14,7004,7064.90266868181,-60.9026686818116
2014-01-15,6982,7055.91368062391,-73.913680623911
2014-01-16,7032,7046.97938117497,-14.9793811749678
2014-01-17,7014,7038.10325341791,-24.1032534179091
2014-01-20,7008,7029.2887742439,-21.2887742438966
2014-01-21,6898,7020.53941058075,-122.539410580749
2014-01-22,6874,7011.85862055631,-137.858620556309
2014-01-23,6916,7003.24981164558,-87.2498116455752
2014-01-24,6940,6994.71633433844,-54.7163343384389
2014-01-27,6916,6986.26150305917,-70.261503059165
2014-01-28,6896,6977.88860961437,-81.8886096143663
2014-01-29,6916,6969.60091676771,-53.6009167677124
2014-01-30,6860,6961.40165343294,-101.401653432935
2014-02-07,6832,6953.29402636775,-121.294026367754
2014-02-10,6932,6945.28120041432,-13.2812004143206
2014-02-11,6874,6937.36629027648,-63.3662902764847
2014-02-12,6874,6929.55240516856,-55.5524051685557
2014-02-13,6830,6921.84262811167,-91.8426281116728
2014-02-14,6790,6914.24001916372,-124.240019163717
2014-02-17,6810,6906.74760041873,-96.7476004187255
2014-02-18,6740,6899.36834261453,-159.36834261453
2014-02-19,6734,6892.10517649754,-158.105176497541
2014-02-20,6692,6884.96096693804,-192.96096693804
2014-02-21,6688,6877.93851345184,-189.938513451841
2014-02-24,6524,6871.04053579217,-347.040535792169
2014-02-25,6472,6864.26967519953,-392.269675199529
2014-02-26,6470,6857.62842946178,-387.628429461784
2014-02-27,6434,6851.11913421821,-417.11913421821
2014-02-28,6428,6844.74396487846,-416.743964878459
2014-03-03,6458,6838.5049244312,-380.504924431202
2014-03-04,6470,6832.40384360064,-362.403843600639
2014-03-05,6554,6826.4423958248,-272.442395824803
2014-03-06,6594,6820.62210473943,-226.622104739429
2014-03-07,6566,6814.94438136288,-248.944381362881
2014-03-10,6476,6809.41054303703,-333.410543037033
2014-03-11,6484,6804.02180420079,-320.021804200793
2014-03-12,6462,6798.77924147359,-336.779241473592
2014-03-13,6400,6793.68379919135,-393.683799191354
2014-03-14,6174,6788.73628247934,-614.736282479341
2014-03-17,6244,6783.9373337291,-539.937333729096
2014-03-18,6250,6779.28734122524,-529.287341225245
2014-03-19,6268,6774.78647006351,-506.786470063515
2014-03-20,6286,6770.43466655438,-484.434666554377
2014-03-21,6336,6766.23166752244,-430.231667522436
2014-03-24,6394,6762.17700954685,-368.17700954685
2014-03-25,6476,6758.27005136619,-282.270051366187
2014-03-26,6498,6754.50999952969,-256.509999529688
2014-03-27,6522,6750.8959439071,-228.895943907097
2014-03-28,6624,6747.42686833763,-123.426868337631
2014-03-31,6586,6744.10166204384,-158.101662043845
2014-04-01,6480,6740.91916322838,-260.919163228384
2014-04-02,6484,6737.87814474144,-253.878144741443
2014-04-03,6418,6734.97727157984,-316.977271579841
2014-04-04,6444,6732.21510379692,-288.215103796922
2014-04-08,6502,6729.59007042073,-227.590070420727
2014-04-09,6384,6727.10048134236,-343.10048134236
2014-04-10,6368,6724.74455237672,-356.744552376723
2014-04-11,6388,6722.52035751467,-334.520357514672
2014-04-14,6426,6720.42582328337,-294.425823283375
2014-04-15,6382,6718.45873793229,-336.458737932287
2014-04-16,6400,6716.61676800737,-316.616768007375
2014-04-17,6388,6714.89744097617,-326.897440976174
2014-04-18,6312,6713.29815342946,-401.298153429459
2014-04-21,6248,6711.8161668318,-463.816166831796
2014-04-22,6274,6710.44857676692,-436.448576766921
2014-04-23,6248,6709.19228709623,-461.192287096235
2014-04-24,6298,6708.04402127024,-410.044021270237
2014-04-25,6294,6707.00031210134,-413.000312101341
2014-04-28,6228,6706.05752290627,-478.057522906275
2014-04-29,6234,6705.21184628418,-471.211846284182
2014-04-30,6202,6704.45927722429,-502.459277224292
2014-05-05,6106,6703.79561593562,-597.795615935616
2014-05-06,6064,6703.21645493096,-639.216454930959
2014-05-07,6060,6702.71713961843,-642.71713961843
2014-05-08,5990,6702.2927511797,-712.292751179697
2014-05-09,6064,6701.93810512297,-637.93810512297
2014-05-12,6100,6701.64772252327,-601.647722523269
2014-05-13,6140,6701.41586075775,-561.415860757748
2014-05-14,6200,6701.23652850658,-501.236528506582
2014-05-15,6178,6701.1035023832,-523.103502383203
2014-05-16,6182,6701.01035180994,-519.010351809936
2014-05-19,6320,6700.95042997926,-380.950429979261
2014-05-20,6294,6700.91687554552,-406.916875545522
2014-05-21,6400,6700.9026696936,-300.902669693598
2014-05-22,6406,6700.90062540523,-294.900625405227
2014-05-23,6498,6700.90343128112,-202.90343128112
2014-05-26,6544,6700.9036540219,-156.903654021897
2014-05-27,6462,6700.89377645607,-238.893776456073
2014-05-28,6518,6700.86621655448,-182.86621655448
2014-05-29,6562,6700.8132935389,-138.813293538901
2014-05-30,6546,6700.72725104156,-154.727251041558
2014-06-03,6554,6700.60027531486,-146.600275314863
2014-06-04,6662,6700.42448865318,-38.4244886531842
2014-06-05,6760,6700.19195275212,59.8080472478777
2014-06-06,6788,6699.89471342437,88.1052865756333
2014-06-09,6770,6699.52484120478,70.475158795217
2014-06-10,6780,6699.07444304747,80.9255569525343
2014-06-11,6744,6698.53565503777,45.4643449622257
2014-06-12,6824,6697.90064671271,126.099353287286
2014-06-13,7000,6697.16160640235,302.838393597654
2014-06-16,7164,6696.3107745614,467.689225438599
2014-06-17,7052,6695.34051682556,356.659483174442
2014-06-18,7008,6694.24339215429,313.756607845708
2014-06-19,7046,6693.01210693616,352.987893063843
2014-06-20,7096,6691.63949725365,404.360502746355
2014-06-23,7090,6690.11854510023,399.881454899766
2014-06-24,7124,6688.44239961613,435.557600383873
2014-06-25,7108,6686.60437523657,421.395624763425
