"Y0Date","Y0Close","Y0_hpft","Y0_hpfc"
2010-03-09,7582,7461.37445265005,120.625547349945
2010-03-10,7586,7462.67975429316,123.320245706835
2010-03-11,7542,7464.02894849978,77.9710515002165
2010-03-12,7488,7465.42308543947,22.5769145605281
2010-03-15,7468,7466.86324751187,1.13675248812966
2010-03-16,7482,7468.35052644904,13.6494735509619
2010-03-17,7500,7469.88601445294,30.1139855470594
2010-03-18,7444,7471.47080936765,-27.4708093676546
2010-03-19,7478,7473.10602148512,4.8939785148792
2010-03-22,7500,7474.79274974198,25.2072502580168
2010-03-23,7508,7476.5320950979,31.4679049021024
2010-03-24,7518,7478.32516893222,39.6748310677795
2010-03-25,7522,7480.17309563178,41.8269043682169
2010-03-26,7484,7482.07701598338,1.92298401662399
2010-03-29,7502,7484.0380880635,17.9619119365013
2010-03-30,7578,7486.0574707435,91.9425292565022
2010-03-31,7574,7488.13633031928,85.8636696807198
2010-04-01,7574,7490.27587109235,83.7241289076479
2010-04-02,7600,7492.47733285649,107.52266714351
2010-04-06,7604,7494.74199001395,109.258009986052
2010-04-07,7714,7497.07116141244,216.928838587562
2010-04-08,7692,7499.46621106248,192.533788937515
2010-04-09,7750,7501.92859264395,248.071407356046
2010-04-12,7752,7504.45983942311,247.540160576887
2010-04-13,7720,7507.06158720872,212.938412791283
2010-04-14,7706,7509.73557413257,196.264425867427
2010-04-15,7706,7512.48362634674,193.516373653256
2010-04-16,7716,7515.30765113112,200.692348868883
2010-04-19,7610,7518.20963575734,91.7903642426626
2010-04-20,7630,7521.19165045532,108.808349544684
2010-04-21,7646,7524.25580339725,121.744196602747
2010-04-22,7640,7527.40424773256,112.595752267441
2010-04-23,7702,7530.63918693451,171.360813065492
2010-04-26,7942,7533.96287101932,408.03712898068
2010-04-27,7950,7537.37762083673,412.622379163274
2010-04-28,7866,7540.88592590248,325.114074097525
2010-04-29,7830,7544.49044629396,285.509553706037
2010-04-30,7868,7548.19397647773,319.806023522272
2010-05-04,7828,7551.99942893825,276.000571061745
2010-05-05,7864,7555.90984835504,308.090151644964
2010-05-06,7770,7559.92839349522,210.071606504783
2010-05-07,7620,7564.05835047802,55.9416495219754
2010-05-10,7732,7568.30309225767,163.696907742327
2010-05-11,7670,7572.66601491258,97.3339850874158
2010-05-12,7720,7577.15058218697,142.849417813034
2010-05-13,7704,7581.7602980586,122.2397019414
2010-05-14,7642,7586.49872555352,55.5012744464786
2010-05-17,7472,7591.36947822719,-119.369478227187
2010-05-18,7542,7596.37619257658,-54.3761925765832
2010-05-19,7512,7601.52245575636,-89.522455756358
2010-05-20,7562,7606.81183244446,-44.8118324444572
2010-05-21,7606,7612.2478503137,-6.24785031369761
2010-05-24,7598,7617.83401851303,-19.834018513026
2010-05-25,7520,7623.57384360957,-103.573843609565
2010-05-26,7574,7629.47082397112,-55.470823971115
2010-05-27,7594,7635.52841515267,-41.5284151526709
2010-05-28,7580,7641.7500497796,-61.7500497796005
2010-05-31,7510,7648.13914331122,-138.139143311218
2010-06-01,7504,7654.69908568195,-150.699085681952
2010-06-02,7560,7661.43320972468,-101.433209724678
2010-06-03,7558,7668.3447859802,-110.344785980203
2010-06-04,7596,7675.43704306006,-79.4370430600647
2010-06-07,7434,7682.7131639633,-248.713163963299
2010-06-08,7448,7690.17629885399,-242.176298853995
2010-06-09,7450,7697.82949508797,-247.829495087968
2010-06-10,7430,7705.6756999145,-275.675699914496
2010-06-11,7410,7713.7177581405,-303.7177581405
2010-06-17,7510,7721.95840061957,-211.958400619568
2010-06-18,7542,7730.4002326606,-188.400232660601
2010-06-21,7642,7739.04577195766,-97.0457719576601
2010-06-22,7618,7747.89745832778,-129.897458327782
2010-06-23,7598,7756.95769147262,-158.95769147262
2010-06-24,7580,7766.22881739961,-186.228817399614
2010-06-25,7560,7775.71311640938,-215.713116409381
2010-06-28,7542,7785.41279182375,-243.412791823746
2010-06-29,7460,7795.32995779674,-335.329957796738
2010-06-30,7420,7805.46662786549,-385.466627865486
2010-07-01,7360,7815.82467695512,-455.824676955119
2010-07-02,7382,7826.40582065444,-444.405820654443
2010-07-05,7338,7837.21158613292,-499.21158613292
2010-07-06,7342,7848.24331686009,-506.24331686009
2010-07-07,7332,7859.50214995202,-527.502149952022
2010-07-08,7394,7870.98901326387,-476.989013263866
2010-07-09,7438,7882.70461660229,-444.704616602293
2010-07-12,7426,7894.64947260642,-468.649472606425
2010-07-13,7440,7906.82391009174,-466.823910091741
2010-07-14,7478,7919.228064153,-441.228064153001
2010-07-15,7474,7931.86187691919,-457.861876919188
2010-07-16,7576,7944.72510813385,-368.72510813385
2010-07-19,7562,7957.81732827743,-395.817328277427
2010-07-20,7554,7971.13795541541,-417.137955415413
2010-07-21,7558,7984.68624399777,-426.686243997768
2010-07-22,7586,7998.46127604632,-412.461276046323
2010-07-23,7624,8012.46195720801,-388.461957208007
2010-07-26,7648,8026.68702263517,-378.687022635167
2010-07-27,7562,8041.13504690569,-479.135046905688
2010-07-28,7600,8055.80444806257,-455.804448062568
2010-07-29,7674,8070.69344609407,-396.693446094071
2010-07-30,7692,8085.80007257803,-393.80007257803
2010-08-02,7842,8101.1221951145,-259.122195114503
2010-08-03,7846,8116.65751852219,-270.657518522187
2010-08-04,7876,8132.40364050946,-256.403640509463
2010-08-05,7836,8148.35804690615,-312.358046906153
2010-08-06,8008,8164.51811755415,-156.518117554155
2010-08-09,8286,8180.88110317955,105.118896820454
2010-08-10,8218,8197.44418981038,20.5558101896202
2010-08-11,8166,8214.20460692655,-48.2046069265483
2010-08-12,8146,8231.15959250441,-85.1595925044091
2010-08-13,8342,8248.30636459517,93.6936354048306
2010-08-16,8318,8265.6421060481,52.3578939519002
2010-08-17,8276,8283.16403844168,-7.16403844167601
2010-08-18,8172,8300.86940499699,-128.869404996984
2010-08-19,8182,8318.75544597421,-136.755445974207
2010-08-20,7958,8336.81934836314,-378.819348363142
2010-08-23,7984,8355.05824262528,-371.058242625283
2010-08-24,7934,8373.46910263291,-439.469102632913
2010-08-25,7908,8392.04874887825,-484.048748878245
2010-08-26,7988,8410.79382019437,-422.793820194374
2010-08-27,8068,8429.70075532779,-361.700755327789
2010-08-30,8144,8448.7658182595,-304.765818259504
2010-08-31,7988,8467.9851234581,-479.985123458096
2010-09-01,7998,8487.35465941356,-489.354659413555
2010-09-02,8052,8506.87021620989,-454.870216209892
2010-09-03,8142,8526.5273816516,-384.5273816516
2010-09-06,8184,8546.32155551772,-362.321555517725
2010-09-07,8254,8566.24797863894,-312.247978638936
2010-09-08,8234,8586.30174207754,-352.301742077536
2010-09-09,8102,8606.47780782476,-504.477807824764
2010-09-10,8150,8626.77099224419,-476.770992244191
2010-09-13,8172,8647.17590316876,-475.17590316876
2010-09-14,8132,8667.68695135345,-535.686951353451
2010-09-15,8144,8688.29835113474,-544.298351134744
2010-09-16,8142,8709.00409541731,-567.004095417305
2010-09-17,8168,8729.79795211508,-561.797952115084
2010-09-20,8440,8750.67345476519,-310.673454765192
2010-09-21,8398,8771.62390468022,-373.623904680219
2010-09-27,8624,8792.64247475268,-168.642474752681
2010-09-28,8728,8813.72218343418,-85.7221834341835
2010-09-29,8572,8834.85597946599,-262.855979465989
2010-09-30,8598,8856.03677615552,-258.036776155522
2010-10-08,8536,8877.25737815614,-341.257378156141
2010-10-11,8918,8898.51048345904,19.4895165409618
2010-10-12,8932,8919.78864899338,12.2113510066162
2010-10-13,8950,8941.08443974451,8.91556025549025
2010-10-14,9032,8962.39042574544,69.6095742545596
2010-10-15,9108,8983.69918071454,124.300819285458
2010-10-18,8900,9005.00330714396,-105.003307143962
2010-10-19,9008,9026.29545890681,-18.2954589068113
2010-10-20,8982,9047.56824647203,-65.5682464720303
2010-10-21,9192,9068.81427274604,123.18572725396
2010-10-22,9244,9090.02611353191,153.973886468095
2010-10-25,9514,9111.19639555276,402.803604447237
2010-10-26,9458,9132.31780917834,325.682190821663
2010-10-27,9440,9153.38321128098,286.616788719017
2010-10-28,9628,9174.38559335734,453.614406642658
2010-10-29,9380,9195.31806537974,184.681934620262
2010-11-01,9564,9216.17392482635,347.826075173649
2010-11-02,9552,9236.94654551565,315.053454484352
2010-11-03,9568,9257.62944504319,310.370554956815
2010-11-04,9874,9278.21627123521,595.783728764792
2010-11-05,10158,9298.70080021247,859.299199787534
2010-11-08,10192,9319.0770543687,872.922945631296
2010-11-09,10358,9339.33941129759,1018.66058870241
2010-11-10,10330,9359.48260942387,970.517390576128
2010-11-11,10366,9379.50180824588,986.498191754117
2010-11-12,9992,9399.39256843414,592.607431565859
2010-11-15,9812,9419.15085843849,392.849141561507
2010-11-16,9670,9438.77289166881,231.227108331192
2010-11-17,9396,9458.25504392298,-62.2550439229762
2010-11-18,9384,9477.59378657879,-93.5937865787945
2010-11-19,9512,9496.7855652805,15.2144347195001
2010-11-22,9254,9515.82678698417,-261.826786984171
2010-11-23,9164,9534.71386493501,-370.713864935015
2010-11-24,9428,9553.4431041497,-125.443104149702
2010-11-25,9460,9572.01065640592,-112.010656405922
2010-11-26,9350,9590.41262162911,-240.412621629113
2010-11-29,9474,9608.64505344388,-134.64505344388
2010-11-30,9528,9626.70390609796,-98.7039060979626
2010-12-01,9628,9644.58507818208,-16.585078182078
2010-12-02,9718,9662.28442748677,55.7155725132265
2010-12-03,9744,9679.79780494671,64.2021950532929
2010-12-06,9858,9697.12108452751,160.878915472485
2010-12-07,9934,9714.25016673317,219.749833266833
2010-12-08,9710,9731.18101856892,-21.1810185689185
2010-12-09,9816,9747.90969787547,68.090302124531
2010-12-10,9810,9764.43225373803,45.5677462619658
2010-12-13,9986,9780.7447633872,205.255236612802
2010-12-14,10082,9796.84332289064,285.156677109363
2010-12-15,9974,9812.7241131594,161.275886840601
2010-12-16,9990,9828.38343297727,161.616567022727
2010-12-17,10040,9843.81764779211,196.182352207892
2010-12-20,10046,9859.02318985898,186.976810141023
2010-12-21,10176,9873.99657252578,302.003427474224
2010-12-22,10164,9888.73438642909,275.265613570906
2010-12-23,10448,9903.23334704223,544.766652957769
2010-12-24,10416,9917.49028362193,498.50971637807
2010-12-27,10488,9931.50225060972,556.497749390285
2010-12-28,10606,9945.26650851049,660.733491489512
2010-12-29,10386,9958.78054786293,427.21945213707
2010-12-30,10498,9972.04213232708,525.957867672919
2010-12-31,10526,9985.04920215814,540.950797841862
2011-01-04,10610,9997.79991502097,612.20008497903
2011-01-05,10512,10010.292652187,501.707347812955
2011-01-06,10800,10022.5260479879,777.473952012104
2011-01-07,10586,10034.4989441403,551.501055859734
2011-01-10,10546,10046.210503737,499.789496262962
2011-01-11,10610,10057.6601178396,552.33988216041
2011-01-12,10472,10068.8473841032,403.15261589685
2011-01-13,10556,10079.7721284961,476.227871503949
2011-01-14,10584,10090.4343436357,493.565656364267
2011-01-17,10520,10100.8342189918,419.165781008184
2011-01-18,10470,10110.9721480547,359.027851945328
2011-01-19,10598,10120.8486975804,477.151302419586
2011-01-20,10572,10130.4645827338,441.53541726623
2011-01-21,10558,10139.8207159138,418.179284086158
2011-01-24,10736,10148.9181920327,587.081807967343
2011-01-25,10558,10157.7582788614,400.241721138573
2011-01-26,10314,10166.342486847,147.657513153025
2011-01-27,10400,10174.6724918798,225.327508120169
2011-01-28,10388,10182.7500308862,205.249969113776
2011-01-31,10592,10190.576933934,401.423066066006
2011-02-01,10628,10198.1551159328,429.84488406723
2011-02-09,10802,10205.4866577245,596.513342275472
2011-02-10,10874,10212.5738178321,661.426182167909
2011-02-11,10862,10219.4191013522,642.580898647848
2011-02-14,10886,10226.0252867891,659.974713210865
2011-02-15,10736,10232.395418264,503.604581735956
2011-02-16,10530,10238.5328127051,291.467187294854
2011-02-17,10382,10244.4409952106,137.559004789375
2011-02-18,10360,10250.1236113593,109.876388640709
2011-02-21,10356,10255.5843635912,100.415636408791
2011-02-22,10464,10260.8269997652,203.173000234762
2011-02-23,10040,10265.8553092481,-225.855309248051
2011-02-24,9880,10270.6731653897,-390.673165389677
2011-02-25,10042,10275.284348181,-233.284348181015
2011-02-28,10198,10279.6924761236,-81.6924761236489
2011-03-01,10200,10283.9010712896,-83.9010712896407
2011-03-02,10380,10287.9136219817,92.0863780182916
2011-03-03,10308,10291.7335818222,16.2664181778126
2011-03-04,10438,10295.3644424979,142.63555750215
2011-03-07,10426,10298.8097024191,127.190297580913
2011-03-08,10252,10302.0729189564,-50.0729189564233
2011-03-09,10180,10305.1577020559,-125.157702055872
2011-03-10,10048,10308.0676409649,-260.06764096495
2011-03-11,10006,10310.8062731961,-304.80627319606
2011-03-14,9880,10313.37702876,-433.377028760008
2011-03-15,9940,10315.7832116734,-375.783211673418
2011-03-16,9806,10318.027946812,-512.027946811997
2011-03-17,9872,10320.1142037177,-448.114203717737
2011-03-18,9982,10322.0447402809,-340.044740280865
2011-03-21,10074,10323.8221291591,-249.822129159103
2011-03-22,10028,10325.4488024496,-297.448802449641
2011-03-23,10152,10326.9270889831,-174.927088983104
2011-03-24,9966,10328.2591946369,-362.25919463694
2011-03-25,10094,10329.44725298,-235.447252979955
2011-03-28,10066,10330.4932478387,-264.493247838714
2011-03-29,10042,10331.3990657148,-289.399065714759
2011-03-30,10100,10332.1664837787,-232.166483778719
2011-03-31,10124,10332.7971595756,-208.797159575569
2011-04-01,10210,10333.2926546817,-123.292654681701
2011-04-06,10330,10333.6544443653,-3.6544443653149
2011-04-07,10290,10333.8839529303,-43.8839529302836
2011-04-08,10352,10333.9826031701,18.0173968298931
2011-04-11,10680,10333.9517997382,346.048200261785
2011-04-12,10476,10333.7929547359,142.207045264114
2011-04-13,10408,10333.5076233063,74.4923766936559
2011-04-14,10252,10333.0974193761,-81.0974193760924
2011-04-15,10204,10332.5639876634,-128.563987663378
2011-04-18,10244,10331.9089393643,-87.9089393642555
2011-04-19,10188,10331.1338325315,-143.133832531502
2011-04-20,10370,10330.2401888797,39.7598111202688
2011-04-21,10340,10329.2294709581,10.7705290419249
2011-04-22,10440,10328.1031577506,111.896842249412
2011-04-25,10438,10326.8627326935,111.137267306507
2011-04-26,10256,10325.5097254766,-69.5097254765646
2011-04-27,10222,10324.0457117296,-102.045711729582
2011-04-28,10356,10322.4722383494,33.5277616506412
2011-04-29,10092,10320.7908100514,-228.790810051448
2011-05-03,10212,10319.0029454103,-107.002945410254
2011-05-04,10126,10317.1100684274,-191.110068427409
2011-05-05,10106,10315.1135588737,-209.113558873748
2011-05-06,9856,10313.0147175226,-457.014717522581
2011-05-09,9924,10310.8147587086,-386.814758708556
2011-05-10,10006,10308.5147078545,-302.514707854474
2011-05-11,9994,10306.1154304897,-312.115430489652
2011-05-12,9912,10303.6176670962,-391.617667096195
2011-05-13,10056,10301.0220291399,-245.022029139903
2011-05-16,9964,10298.3289662075,-334.328966207517
2011-05-17,9928,10295.5388266039,-367.538826603865
2011-05-18,9988,10292.6518204355,-304.651820435501
2011-05-19,10072,10289.668005883,-217.66800588298
2011-05-20,10154,10286.5873151964,-132.587315196399
2011-05-23,10124,10283.4095906504,-159.409590650447
2011-05-24,10220,10280.1346197135,-60.1346197135411
2011-05-25,10178,10276.7621239607,-98.7621239606549
2011-05-26,10296,10273.2918001093,22.7081998907217
2011-05-27,10314,10269.7233040528,44.2766959471774
2011-05-30,10348,10266.0563010716,81.9436989283584
2011-05-31,10332,10262.290474748,69.7095252520313
2011-06-01,10302,10258.4255425363,43.5744574637214
2011-06-02,10360,10254.4612507061,105.53874929395
2011-06-03,10528,10250.397363539,277.602636461001
2011-06-07,10436,10246.2336889421,189.766311057861
2011-06-08,10368,10241.9701495723,126.029850427746
2011-06-09,10362,10237.6067465279,124.393253472113
2011-06-10,10286,10233.1435330034,52.8564669965911
2011-06-13,10282,10228.5806136121,53.4193863879299
2011-06-14,10314,10223.9181148161,90.0818851839308
2011-06-15,10342,10219.156185159,122.843814841
2011-06-16,10218,10214.2950104205,3.70498957951142
2011-06-17,10168,10209.3348271592,-41.3348271591857
2011-06-20,10160,10204.2758734649,-44.2758734648695
2011-06-21,10232,10199.1183703414,32.8816296586476
2011-06-22,10196,10193.8625204907,2.1374795092731
2011-06-23,10158,10188.5085402067,-30.5085402067242
2011-06-24,10112,10183.0566466671,-71.0566466671185
2011-06-27,9884,10177.5070444379,-293.507044437925
2011-06-28,9906,10171.8599087139,-265.859908713912
2011-06-29,9968,10166.1152933656,-198.115293365604
2011-06-30,10046,10160.2731423675,-114.273142367462
2011-07-01,9948,10154.3333178016,-206.333317801552
2011-07-04,10060,10148.2956345137,-88.2956345136993
2011-07-05,10032,10142.1598220596,-110.159822059647
2011-07-06,10038,10135.9255734977,-97.925573497683
2011-07-07,10114,10129.5925363503,-15.5925363502616
2011-07-08,10220,10123.1603176614,96.8396823386225
2011-07-11,10222,10116.6285180295,105.371481970547
2011-07-12,10158,10109.9967780829,48.0032219171182
2011-07-13,10304,10103.2647820063,200.73521799374
2011-07-14,10362,10096.4322338268,265.567766173178
2011-07-15,10344,10089.4989205475,254.501079452466
2011-07-18,10268,10082.4647389466,185.53526105337
2011-07-19,10320,10075.3296910027,244.670308997276
2011-07-20,10360,10068.0938553871,291.906144612862
2011-07-21,10362,10060.7574119081,301.242588091871
2011-07-22,10366,10053.3206610363,312.679338963682
2011-07-25,10194,10045.7840277638,148.215972236153
2011-07-26,10268,10038.1480663319,229.851933668124
2011-07-27,10310,10030.4133922482,279.586607751755
2011-07-28,10242,10022.5807160322,219.419283967824
2011-07-29,10204,10014.6508637728,189.349136227239
2011-08-01,10340,10006.6247522583,333.375247741714
2011-08-02,10330,9998.50337654626,331.496623453739
2011-08-03,10360,9990.28786949806,369.712130501939
2011-08-04,10278,9981.97950100274,296.020498997256
2011-08-05,10022,9973.57969377324,48.420306226755
2011-08-08,10010,9965.0899928855,44.9100071144986
2011-08-09,9830,9956.51196343036,-126.511963430356
2011-08-10,9896,9947.84718906308,-51.8471890630831
2011-08-11,9970,9939.09720114331,30.902798856693
2011-08-12,9968,9930.2635095996,37.7364904003981
2011-08-15,10052,9921.34763713443,130.652362865567
2011-08-16,9994,9912.35112204902,81.6488779509816
2011-08-17,10062,9903.27555665103,158.724443348966
2011-08-18,10066,9894.12256699837,171.877433001633
2011-08-19,10020,9884.89384475921,135.10615524079
2011-08-22,10036,9875.591152649,160.408847350996
2011-08-23,10176,9866.21630923078,309.783690769217
2011-08-24,10162,9856.77119937416,305.22880062584
2011-08-25,10130,9847.25783600067,282.742163999331
2011-08-26,10120,9837.67835820113,282.321641798865
2011-08-29,10334,9828.03502194095,505.964978059048
2011-08-30,10378,9818.33019988563,559.669800114372
2011-08-31,10458,9808.56647384635,649.433526153647
2011-09-01,10436,9798.74665697924,637.253343020761
2011-09-02,10486,9788.87383089013,697.126169109869
2011-09-05,10426,9778.95134059981,647.04865940019
2011-09-06,10380,9768.98281929302,611.017180706976
2011-09-07,10490,9758.97216761838,731.027832381624
2011-09-08,10470,9748.92353879434,721.076461205665
2011-09-09,10496,9738.84138821704,757.158611782963
2011-09-13,10322,9728.7304693465,593.269530653498
2011-09-14,10228,9718.5958486217,509.404151378295
2011-09-15,10228,9708.44283771539,519.557162284611
2011-09-16,10194,9698.2769588675,495.723041132496
2011-09-19,10048,9688.10394908202,359.896050917977
2011-09-20,10120,9677.92975027489,442.070249725107
2011-09-21,10094,9667.76045312862,426.239546871378
2011-09-22,9904,9657.60233105976,246.397668940243
2011-09-23,9566,9647.46183367519,-81.4618336751914
2011-09-26,9224,9637.34551243265,-413.345512432651
2011-09-27,9468,9627.25988511684,-159.259885116842
2011-09-28,9338,9617.21129865209,-279.21129865209
2011-09-29,9160,9607.20603413089,-447.206034130894
2011-09-30,9390,9597.25025723135,-207.25025723135
2011-10-10,9130,9587.34994877433,-457.349948774328
2011-10-11,9094,9577.51100391196,-483.511003911963
2011-10-12,9296,9567.73912874599,-271.739128745986
2011-10-13,9316,9558.03982951452,-242.039829514521
2011-10-14,9376,9548.41850012931,-172.418500129312
2011-10-17,9402,9538.88043445269,-136.880434452688
2011-10-18,9218,9529.43085507643,-311.430855076435
2011-10-19,9250,9520.07492801097,-270.074928010966
2011-10-20,9066,9510.81769053416,-444.817690534157
2011-10-21,9190,9501.66406828533,-311.664068285328
2011-10-24,9292,9492.61880303429,-200.618803034285
2011-10-25,9316,9483.68650772141,-167.686507721412
2011-10-26,9290,9474.87171235923,-184.871712359231
2011-10-27,9406,9466.17887764543,-60.1788776454285
2011-10-28,9336,9457.61238785946,-121.612387859462
2011-10-31,9196,9449.17660240506,-253.176602405056
2011-11-01,9172,9440.87583041607,-268.875830416074
2011-11-02,9268,9432.71427637363,-164.714276373632
2011-11-03,9152,9424.69603361628,-272.696033616283
2011-11-04,9280,9416.82512739644,-136.825127396443
2011-11-07,9188,9409.10547024474,-221.105470244736
2011-11-08,9156,9401.54091813392,-245.54091813392
2011-11-09,9170,9394.13523564056,-224.135235640561
2011-11-10,9028,9386.89208584471,-358.892085844713
2011-11-11,9104,9379.81503917759,-275.815039177593
2011-11-14,9210,9372.90751771898,-162.907517718979
2011-11-15,9218,9366.17282953781,-148.172829537812
2011-11-16,9188,9359.61421536396,-171.61421536396
2011-11-17,9252,9353.23485467789,-101.234854677887
2011-11-18,9140,9347.03785602223,-207.037856022225
2011-11-21,9098,9341.02628609318,-243.026286093177
2011-11-22,8966,9335.20312600508,-369.203126005085
2011-11-23,8876,9329.57125641594,-453.571256415941
2011-11-24,8676,9324.13340536961,-648.133405369614
2011-11-25,8606,9318.89211342214,-712.892113422143
2011-11-28,8672,9313.84965321672,-641.849653216725
2011-11-29,8702,9309.00800271609,-607.008002716092
2011-11-30,8596,9304.3688745676,-708.3688745676
2011-12-01,8834,9299.9337305062,-465.933730506203
2011-12-02,8820,9295.70373945608,-475.703739456083
2011-12-05,8862,9291.67987774294,-429.679877742939
2011-12-06,8818,9287.8629250552,-469.8629250552
2011-12-07,8848,9284.25348346951,-436.253483469508
2011-12-08,8782,9280.85196083975,-498.851960839749
2011-12-09,8782,9277.65858469004,-495.658584690041
2011-12-12,8668,9274.67337633913,-606.673376339129
2011-12-13,8730,9271.89615222033,-541.89615222033
2011-12-14,8746,9269.32647799365,-523.326477993653
2011-12-15,8718,9266.96369531977,-548.963695319768
2011-12-16,8790,9264.80692953734,-474.806929537343
2011-12-19,8852,9262.8550790666,-410.855079066606
2011-12-20,8812,9261.10684606066,-449.106846060664
2011-12-21,8826,9259.56076284173,-433.560762841733
2011-12-22,8876,9258.21517609018,-382.215176090177
2011-12-23,8930,9257.06825326878,-327.068253268778
2011-12-26,8918,9256.11800384796,-338.118003847959
2011-12-27,8874,9255.36230210199,-381.362302101989
2011-12-28,8978,9254.79888254061,-276.798882540608
2011-12-29,8968,9254.4253220333,-286.425322033305
2011-12-30,8994,9254.23908303216,-260.239083032161
2012-01-04,9084,9254.23750959255,-170.237509592545
2012-01-05,9108,9254.41783819748,-146.417838197476
2012-01-06,9080,9254.77723496085,-174.777234960854
2012-01-09,9048,9255.3128054732,-207.312805473195
2012-01-10,9106,9256.02158307926,-150.021583079258
2012-01-11,9122,9256.9005154286,-134.900515428595
2012-01-12,9082,9257.94648815813,-175.946488158126
2012-01-13,9004,9259.15633114238,-255.156331142375
2012-01-16,8886,9260.52680152648,-374.526801526479
2012-01-17,8954,9262.05455098451,-308.054550984507
2012-01-18,8902,9263.73607637616,-361.73607637616
2012-01-19,8960,9265.56774722361,-305.567747223612
2012-01-20,9054,9267.5457835216,-213.545783521604
2012-01-30,9046,9269.66627895603,-223.666278956033
2012-01-31,9000,9271.92523894125,-271.925238941246
2012-02-01,9032,9274.31857643707,-242.318576437067
2012-02-02,9094,9276.84209200032,-182.842092000321
2012-02-03,9104,9279.4914860231,-175.491486023098
2012-02-06,9208,9282.26238331807,-74.2623833180698
2012-02-07,9178,9285.1503361563,-107.150336156305
2012-02-08,9302,9288.15086611216,13.849133887844
2012-02-09,9286,9291.25945046817,-5.25945046817125
2012-02-10,9220,9294.47157223168,-74.4715722316803
2012-02-13,9332,9297.78271223619,34.2172877638079
2012-02-14,9310,9301.18832053123,8.81167946877461
2012-02-15,9308,9304.68386131052,3.31613868947684
2012-02-16,9252,9308.26480241027,-56.2648024102719
2012-02-17,9352,9311.92661303759,40.0733869624061
2012-02-20,9376,9315.66473914171,60.335260858291
2012-02-21,9402,9319.47464323657,82.5253567634299
2012-02-22,9390,9323.35181277644,66.6481872235576
2012-02-23,9404,9327.29176932813,76.7082306718693
2012-02-24,9362,9331.29006200829,30.7099379917092
2012-02-27,9416,9335.3422716416,80.6577283583956
2012-02-28,9470,9339.44399174695,130.556008253053
2012-02-29,9446,9343.5908491839,102.409150816097
2012-03-01,9336,9347.77852477865,-11.7785247786458
2012-03-02,9388,9352.00274168915,35.9972583108507
2012-03-05,9402,9356.25921820462,45.7407817953847
2012-03-06,9354,9360.54368749413,-6.54368749412613
2012-03-07,9310,9364.85190163413,-54.8519016341312
2012-03-08,9360,9369.17960999618,-9.17960999617895
2012-03-09,9576,9373.52253927826,202.477460721738
2012-03-12,9526,9377.87641238388,148.123587616117
2012-03-13,9588,9382.23703591256,205.762964087439
2012-03-14,9612,9386.60027769218,225.399722307819
2012-03-15,9640,9390.96209060475,249.03790939525
2012-03-16,9642,9395.31852070346,246.681479296538
2012-03-19,9678,9399.66571698378,278.33428301622
2012-03-20,9558,9403.99993040936,154.000069590642
2012-03-21,9554,9408.31752699602,145.682473003983
2012-03-22,9532,9412.61493641705,119.385063582946
2012-03-23,9654,9416.8886485651,237.111351434895
2012-03-26,9736,9421.1352026817,314.864797318301
2012-03-27,9728,9425.35123602061,302.648763979386
