"SR0Date","SR0Close","SR0_hpft","SR0_hpfc"
2010-05-17,4620,5040.66247523586,-420.662475235858
2010-05-18,4695,5040.44688687738,-345.446886877384
2010-05-19,4701,5040.46283336482,-339.462833364823
2010-05-20,4731,5040.71272825032,-309.712728250319
2010-05-21,4730,5041.19884476604,-311.198844766039
2010-05-24,4817,5041.92332812124,-224.92332812124
2010-05-25,4731,5042.88819488838,-311.888194888381
2010-05-26,4798,5044.09536866507,-246.095368665071
2010-05-27,4799,5045.54664412777,-246.546644127772
2010-05-28,4718,5047.24371422573,-329.243714225726
2010-05-31,4675,5049.18816999736,-374.188169997358
2010-06-01,4675,5051.38146638403,-376.381466384031
2010-06-02,4747,5053.8249036528,-306.824903652799
2010-06-03,4719,5056.51962648995,-337.51962648995
2010-06-04,4729,5059.46665275218,-330.466652752178
2010-06-07,4676,5062.66686077953,-386.666860779528
2010-06-08,4715,5066.12099231056,-351.120992310565
2010-06-09,4775,5069.82962925142,-294.829629251424
2010-06-10,4737,5073.79320836847,-336.793208368474
2010-06-11,4786,5078.0120445574,-292.012044557404
2010-06-17,4789,5082.48631349734,-293.486313497342
2010-06-18,4756,5087.21607016177,-331.216070161773
2010-06-21,4846,5092.20124820815,-246.201248208153
2010-06-22,4832,5097.44164438292,-265.441644382921
2010-06-23,4831,5102.93695366239,-271.936953662388
2010-06-24,4849,5108.68676129989,-259.686761299891
2010-06-25,4863,5114.69054014132,-251.690540141322
2010-06-28,4876,5120.94765568862,-244.947655688622
2010-06-29,4802,5127.4573694048,-325.457369404797
2010-06-30,4825,5134.21884150112,-309.218841501119
2010-07-01,4834,5141.23109765772,-307.231097657717
2010-07-02,4883,5148.49303573751,-265.493035737513
2010-07-05,4980,5156.00342660473,-176.003426604727
2010-07-06,4965,5163.76093138045,-198.760931380449
2010-07-07,4952,5171.76413843223,-219.764138432228
2010-07-08,4967,5180.01155396874,-213.01155396874
2010-07-09,4972,5188.50159335668,-216.501593356682
2010-07-12,4953,5197.23258391207,-244.232583912066
2010-07-13,4956,5206.20276345766,-250.202763457657
2010-07-14,4934,5215.41026886061,-281.410268860612
2010-07-15,4939,5224.85313356434,-285.853133564341
2010-07-16,4983,5234.52927468925,-251.529274689254
2010-07-19,4984,5244.43649119421,-260.436491194212
2010-07-20,5040,5254.57247806715,-214.572478067148
2010-07-21,5018,5264.93482264153,-246.93482264153
2010-07-22,5023,5275.52102355486,-252.521023554861
2010-07-23,5046,5286.32847737253,-240.32847737253
2010-07-26,5090,5297.35447627715,-207.354476277151
2010-07-27,5067,5308.59621310907,-241.596213109068
2010-07-28,5120,5320.05079499743,-200.050794997427
2010-07-29,5152,5331.71522920449,-179.715229204495
2010-07-30,5194,5343.5864403002,-149.586440300203
2010-08-02,5281,5355.66127856735,-74.6612785673527
2010-08-03,5264,5367.93653245531,-103.936532455305
2010-08-04,5219,5380.40895955156,-161.408959551564
2010-08-05,5234,5393.07527448084,-159.075274480843
2010-08-06,5262,5405.93212514713,-143.932125147126
2010-08-09,5322,5418.97609369996,-96.976093699962
2010-08-10,5272,5432.20370279217,-160.203702792166
2010-08-11,5289,5445.61143499175,-156.611434991747
2010-08-12,5257,5459.19570664384,-202.195706643838
2010-08-13,5293,5472.95286935741,-179.952869357414
2010-08-16,5304,5486.87919116148,-182.879191161476
2010-08-17,5292,5500.9708657,-208.970865700004
2010-08-18,5330,5515.22401102179,-185.22401102179
2010-08-19,5347,5529.6346587959,-182.634658795901
2010-08-20,5273,5544.19876412661,-271.198764126614
2010-08-23,5258,5558.91220662488,-300.912206624876
2010-08-24,5253,5573.77075379897,-320.770753798972
2010-08-25,5274,5588.77004877165,-314.770048771651
2010-08-26,5325,5603.90560207266,-278.905602072665
2010-08-27,5351,5619.17279411791,-268.172794117909
2010-08-30,5515,5634.56689003542,-119.566890035416
2010-08-31,5492,5650.08304410118,-158.083044101177
2010-09-01,5543,5665.71636116688,-122.716361166877
2010-09-02,5550,5681.46188073899,-131.461880738993
2010-09-03,5539,5697.31459159843,-158.314591598427
2010-09-06,5588,5713.26942818469,-125.269428184694
2010-09-07,5609,5729.32125949618,-120.321259496178
2010-09-08,5610,5745.4649027503,-135.464902750305
2010-09-09,5555,5761.69512542853,-206.695125428534
2010-09-10,5649,5778.00663901639,-129.006639016387
2010-09-13,5658,5794.39406955992,-136.394069559918
2010-09-14,5632,5810.85198977918,-178.851989779185
2010-09-15,5610,5827.37491601446,-217.374916014459
2010-09-16,5618,5843.95729067563,-225.95729067563
2010-09-17,5658,5860.59346631848,-202.59346631848
2010-09-20,5707,5877.27770209723,-170.277702097232
2010-09-21,5587,5894.00417342224,-307.004173422238
2010-09-27,5618,5910.76698531771,-292.766985317707
2010-09-28,5745,5927.56011590485,-182.560115904847
2010-09-29,5652,5944.37742228661,-292.377422286609
2010-09-30,5676,5961.212686103,-285.212686103
2010-10-08,5774,5978.05956813699,-204.059568136987
2010-10-11,5973,5994.91161127604,-21.9116112760436
2010-10-12,5901,6011.76227405761,-110.762274057612
2010-10-13,5969,6028.60500596178,-59.6050059617807
2010-10-14,6112,6045.43321068395,66.5667893160458
2010-10-15,6247,6062.24026728121,184.75973271879
2010-10-18,6195,6079.01958232672,115.980417673276
2010-10-19,6383,6095.76463876583,287.235361234174
2010-10-20,6450,6112.46896748549,337.531032514508
2010-10-21,6441,6129.12621810432,311.873781895682
2010-10-22,6533,6145.73017976267,387.26982023733
2010-10-25,6759,6162.27477051693,596.725229483066
2010-10-26,6780,6178.75406850524,601.24593149476
2010-10-27,6634,6195.16239852787,438.837601472125
2010-10-28,6859,6211.49433391626,647.505666083737
2010-10-29,6490,6227.74462939934,262.255370600659
2010-11-01,6629,6243.90830735913,385.091692640871
2010-11-02,6654,6259.9804985834,394.019501416602
2010-11-03,6889,6275.95649304117,613.043506958829
2010-11-04,6920,6291.83174357368,628.168256426319
2010-11-05,7216,6307.60195642907,908.398043570931
2010-11-08,7239,6323.26309751571,915.73690248429
2010-11-09,7386,6338.81150823639,1047.18849176361
2010-11-10,7295,6354.24390852336,940.756091476636
2010-11-11,7221,6369.55745117413,851.442548825875
2010-11-12,6895,6384.74967785703,510.250322142969
2010-11-15,6379,6399.81848219279,-20.8184821927926
2010-11-16,6475,6414.76196871861,60.2380312813924
2010-11-17,6287,6429.5782333666,-142.578233366596
2010-11-18,6444,6444.26539696843,-0.265396968433862
2010-11-19,6498,6458.82152142041,39.1784785795888
2010-11-22,6318,6473.24466850826,-155.244668508262
2010-11-23,6297,6487.53291621321,-190.532916213214
2010-11-24,6484,6501.68427834397,-17.684278343971
2010-11-25,6423,6515.69668995084,-92.6966899508418
2010-11-26,6359,6529.56807877407,-170.568078774074
2010-11-29,6430,6543.29633423742,-113.296334237422
2010-11-30,6485,6556.879275258,-71.8792752580033
2010-12-01,6546,6570.31467392086,-24.3146739208601
2010-12-02,6535,6583.60027259923,-48.6002725992282
2010-12-03,6539,6596.73380361594,-57.7338036159375
2010-12-06,6599,6609.71297920356,-10.7129792035565
2010-12-07,6617,6622.53548773068,-5.53548773067973
2010-12-08,6410,6635.19901313704,-225.199013137039
2010-12-09,6461,6647.70123707447,-186.701237074472
2010-12-10,6517,6660.03974810663,-143.039748106633
2010-12-13,6674,6672.212057622,1.78794237799735
2010-12-14,6690,6684.21561788289,5.78438211710548
2010-12-15,6564,6696.04788188974,-132.047881889738
2010-12-16,6672,6707.70630503488,-35.7063050348803
2010-12-17,6768,6719.18828812694,48.8117118730585
2010-12-20,6886,6730.49121721503,155.508782784973
2010-12-21,6950,6741.61249852531,208.387501474691
2010-12-22,6991,6752.54960256418,238.450397435823
2010-12-23,7167,6763.30008597834,403.699914021664
2010-12-24,7308,6773.86160397925,534.138396020753
2010-12-27,7227,6784.23197865218,442.768021347823
2010-12-28,7361,6794.40925287401,566.590747125987
2010-12-29,7320,6804.39165254302,515.60834745698
2010-12-30,7323,6814.1776377645,508.822362235505
2010-12-31,7067,6823.76588177506,243.234118224944
2011-01-04,7213,6833.15526813777,379.844731862228
2011-01-05,7188,6842.34478095902,345.655219040982
2011-01-06,7180,6851.33356135779,328.666438642211
2011-01-07,6874,6860.12089333325,13.8791066667508
2011-01-10,6960,6868.70619674197,91.2938032580279
2011-01-11,7005,6877.08889717707,127.911102822932
2011-01-12,7128,6885.26845796991,242.731542030094
2011-01-13,7116,6893.24439532413,222.755604675868
2011-01-14,7196,6901.01632577918,294.983674220822
2011-01-17,7137,6908.58395795282,228.416042047179
2011-01-18,7106,6915.94712239731,190.052877602694
2011-01-19,7186,6923.10574408258,262.894255917425
2011-01-20,7160,6930.05982653926,229.940173460739
2011-01-21,7268,6936.80948196707,331.190518032934
2011-01-24,7286,6943.35491761434,342.645082385658
2011-01-25,7198,6949.69647763054,248.303522369462
2011-01-26,7199,6955.83464780006,243.165352199935
2011-01-27,7364,6961.77001654675,402.22998345325
2011-01-28,7322,6967.50327280858,354.496727191419
2011-01-31,7444,6973.03527178975,470.964728210249
2011-02-01,7472,6978.36701522867,493.632984771325
2011-02-09,7406,6983.49969954202,422.500300457982
2011-02-10,7535,6988.43472519436,546.565274805638
2011-02-11,7548,6993.1736672951,554.826332704902
2011-02-14,7475,6997.71832688116,477.281673118843
2011-02-15,7453,7002.07073433312,450.929265666877
2011-02-16,7427,7006.23311731984,420.766882680161
2011-02-17,7336,7010.20788990665,325.792110093347
2011-02-18,7250,7013.99764008705,236.002359912945
2011-02-21,7261,7017.60509052371,243.394909476291
2011-02-22,7233,7021.03306143313,211.966938566874
2011-02-23,7246,7024.28447364188,221.715526358118
2011-02-24,7085,7027.36233559494,57.6376644050573
2011-02-25,7166,7030.26974738532,135.730252614677
2011-02-28,7279,7033.00983293114,245.990167068856
2011-03-01,7282,7035.58577225615,246.414227743847
2011-03-02,7302,7038.0008470666,263.9991529334
2011-03-03,7291,7040.25844092617,250.741559073834
2011-03-04,7237,7042.3620465257,194.637953474295
2011-03-07,7278,7044.31526020211,233.684739797894
2011-03-08,7151,7046.121758748,104.878241252004
2011-03-09,7242,7047.78531555153,194.214684448473
2011-03-10,7080,7049.30974735355,30.6902526464498
2011-03-11,6903,7050.69895117557,-147.698951175571
2011-03-14,6915,7051.95683672475,-136.956836724746
2011-03-15,6901,7053.08725265601,-152.087252656009
2011-03-16,6892,7054.0939910116,-162.093991011596
2011-03-17,6916,7054.9807809669,-138.980780966898
2011-03-18,6986,7055.75128469439,-69.751284694393
2011-03-21,6965,7056.4091069171,-91.4091069170981
2011-03-22,7002,7056.95782352595,-54.957823525945
2011-03-23,7133,7057.40097262716,75.5990273728416
2011-03-24,7077,7057.74206960912,19.2579303908758
2011-03-25,7153,7057.98466111035,95.0153388896517
2011-03-28,7024,7058.13230172956,-34.1323017295579
2011-03-29,7022,7058.18858534106,-36.1885853410625
2011-03-30,6969,7058.15709171009,-89.1570917100893
2011-03-31,7037,7058.04138564317,-21.0413856431733
2011-04-01,7059,7057.84499509263,1.15500490736888
2011-04-06,7128,7057.57143931324,70.4285606867572
2011-04-07,7111,7057.22423803748,53.7757619625244
2011-04-08,7255,7056.8069401099,198.193059890101
2011-04-11,7226,7056.32311660371,169.676883396293
2011-04-12,7184,7055.77642051729,128.223579482709
2011-04-13,7163,7055.17057498665,107.829425013352
2011-04-14,6992,7054.50935615004,-62.5093561500421
2011-04-15,6921,7053.79658471851,-132.796584718508
2011-04-18,6941,7053.03605556371,-112.036055563715
2011-04-19,6874,7052.23150866497,-178.231508664971
2011-04-20,6931,7051.38663769015,-120.386637690148
2011-04-21,6958,7050.50506263356,-92.5050626335644
2011-04-22,6934,7049.59035372635,-115.59035372635
2011-04-25,6882,7048.64604296187,-166.646042961873
2011-04-26,6838,7047.67561455309,-209.675614553095
2011-04-27,6845,7046.68248382821,-201.682483828205
2011-04-28,6925,7045.66997944386,-120.669979443861
2011-04-29,6772,7044.64134668936,-272.641346689359
2011-05-03,6729,7043.59978097389,-314.599780973886
2011-05-04,6620,7042.54836500761,-422.548365007611
2011-05-05,6509,7041.49005145782,-532.490051457822
2011-05-06,6484,7040.4276183273,-556.427618327298
2011-05-09,6556,7039.36362350885,-483.363623508853
2011-05-10,6615,7038.3003948905,-423.300394890498
2011-05-11,6637,7037.24006055715,-400.240060557153
2011-05-12,6465,7036.18457361839,-571.184573618391
2011-05-13,6640,7035.13572174062,-395.135721740622
2011-05-16,6637,7034.09505648553,-397.095056485533
2011-05-17,6625,7033.06396608157,-408.063966081571
2011-05-18,6612,7032.04367461409,-420.043674614091
2011-05-19,6610,7031.03523749118,-421.035237491176
2011-05-20,6472,7030.03953649176,-558.03953649176
2011-05-23,6448,7029.05727935576,-581.057279355761
2011-05-24,6523,7028.08894315194,-505.088943151943
2011-05-25,6573,7027.13476476341,-454.134764763412
2011-05-26,6653,7026.19477228978,-373.194772289785
2011-05-27,6722,7025.26880610966,-303.268806109657
2011-05-30,6683,7024.35655233784,-341.356552337838
2011-05-31,6687,7023.45757173007,-336.457571730067
2011-06-01,6658,7022.571283939,-364.571283939004
2011-06-02,6718,7021.69696953929,-303.696969539287
2011-06-03,6862,7020.83375840643,-158.833758406427
2011-06-07,6822,7019.98065487982,-197.980654879815
2011-06-08,6832,7019.13659764339,-187.136597643392
2011-06-09,6826,7018.30044354382,-192.300443543817
2011-06-10,6859,7017.47097207302,-158.470972073017
2011-06-13,6845,7016.64688323365,-171.646883233649
2011-06-14,6592,7015.82681152284,-423.826811522843
2011-06-15,6730,7015.00932048581,-285.009320485814
2011-06-16,6667,7014.19279847481,-347.192798474815
2011-06-17,6730,7013.3755160307,-283.375516030696
2011-06-20,6745,7012.55560017878,-267.555600178776
2011-06-21,6825,7011.73106080831,-186.731060808313
2011-06-22,6770,7010.89979721188,-240.899797211876
2011-06-23,6721,7010.05963149487,-289.059631494866
2011-06-24,6692,7009.20828618446,-317.208286184463
2011-06-27,6608,7008.34336432216,-400.343364322162
2011-06-28,6637,7007.46233782835,-370.462337828353
2011-06-29,6763,7006.56251313756,-243.56251313756
2011-06-30,6788,7005.64104355002,-217.641043550023
2011-07-01,6788,7004.69498168713,-216.694981687128
2011-07-04,6920,7003.72129020618,-83.7212902061756
2011-07-05,6947,7002.71684219139,-55.7168421913939
2011-07-06,6946,7001.67847612011,-55.6784761201092
2011-07-07,7036,7000.60300743841,35.3969925615946
2011-07-08,7088,6999.48722857733,88.5127714226749
2011-07-11,7076,6998.32794659946,77.672053400542
2011-07-12,7098,6997.12200515498,100.877994845015
2011-07-13,7288,6995.8662800007,292.133719999298
2011-07-14,7190,6994.55768859223,195.442311407767
2011-07-15,7171,6993.19326914165,177.806730858352
2011-07-18,7183,6991.77014064876,191.229859351239
2011-07-19,7348,6990.28549561198,357.714504388023
2011-07-20,7275,6988.73660557594,286.263394424055
2011-07-21,7332,6987.12088995019,344.879110049807
2011-07-22,7367,6985.4358864743,381.564113525703
2011-07-25,7445,6983.67927544694,461.320724553058
2011-07-26,7504,6981.84889488983,522.151105110167
2011-07-27,7493,6979.94277351636,513.05722648364
2011-07-28,7458,6977.95915587597,480.04084412403
2011-07-29,7308,6975.89649859553,332.103501404465
2011-08-01,7416,6973.75345673144,442.246543268561
2011-08-02,7320,6971.52882261821,348.471177381793
2011-08-03,7327,6969.22157139739,357.778428602607
2011-08-04,7310,6966.83082225457,343.16917774543
2011-08-05,7243,6964.35584226638,278.644157733623
2011-08-08,7278,6961.79604036185,316.203959638155
2011-08-09,7245,6959.1509406505,285.849059349505
2011-08-10,7389,6956.4201979475,432.579802052501
2011-08-11,7475,6953.60358522669,521.396414773306
2011-08-12,7471,6950.7010542732,520.298945726799
2011-08-15,7404,6947.71277239611,456.287227603889
2011-08-16,7349,6944.63912197576,404.360878024242
2011-08-17,7394,6941.48067400244,452.519325997556
2011-08-18,7399,6938.23816661368,460.761833386317
2011-08-19,7269,6934.91252499985,334.08747500015
2011-08-22,7290,6931.50486481179,358.495135188205
2011-08-23,7331,6928.01643979899,402.983560201011
2011-08-24,7309,6924.44865189817,384.551348101832
2011-08-25,7164,6920.8030696233,243.196930376701
2011-08-26,7200,6917.08142044614,282.918579553861
2011-08-29,7230,6913.28553236686,316.714467633138
2011-08-30,7187,6909.41735033238,277.582649667616
2011-08-31,7192,6905.47895020675,286.521049793249
2011-09-01,7185,6901.47252259552,283.527477404476
2011-09-02,7112,6897.40037654039,214.599623459605
2011-09-05,6988,6893.26493828212,94.7350617178787
2011-09-06,6963,6889.0687227683,73.9312772316955
2011-09-07,7028,6884.81428410609,143.18571589391
2011-09-08,7000,6880.50420696281,119.49579303719
2011-09-09,7004,6876.14113519326,127.858864806737
2011-09-13,7009,6871.72776204679,137.272237953207
2011-09-14,6855,6867.26683362459,-12.2668336245882
2011-09-15,6749,6862.7611527705,-113.761152770503
2011-09-16,6824,6858.21351725791,-34.2135172579132
2011-09-19,6650,6853.62667783577,-203.626677835774
2011-09-20,6685,6849.00337111055,-164.003371110554
2011-09-21,6773,6844.34624951788,-71.3462495178837
2011-09-22,6687,6839.65789770074,-152.657897700737
2011-09-23,6585,6834.94087081051,-249.94087081051
2011-09-26,6501,6830.19766089593,-329.197660895928
2011-09-27,6677,6825.43065669023,-148.430656690226
2011-09-28,6674,6820.64211084963,-146.642110849632
2011-09-29,6605,6815.83421467505,-210.834214675046
2011-09-30,6749,6811.00909885137,-62.009098851373
2011-10-10,6767,6806.16880691323,-39.1688069132256
2011-10-11,6766,6801.31535676308,-35.315356763075
2011-10-12,6774,6796.45075011262,-22.4507501126192
2011-10-13,6681,6791.57697407559,-110.576974075589
2011-10-14,6799,6786.6960064855,12.3039935144978
2011-10-17,6813,6781.80977946778,31.1902205322226
2011-10-18,6751,6776.92023023382,-25.9202302338206
2011-10-19,6788,6772.02930888782,15.9706911121774
2011-10-20,6523,6767.13895481959,-244.13895481959
2011-10-21,6579,6762.25111402058,-183.251114020578
2011-10-24,6650,6757.367631565,-107.367631565001
2011-10-25,6772,6752.49027677845,19.5097232215504
2011-10-26,6815,6747.62077460504,67.3792253949613
2011-10-27,6794,6742.76085805341,51.2391419465932
2011-10-28,6773,6737.91228798408,35.0877120159201
2011-10-31,6682,6733.07684643778,-51.0768464377763
2011-11-01,6718,6728.25632995904,-10.2563299590417
2011-11-02,6804,6723.45251397935,80.5474860206446
2011-11-03,6776,6718.6671696906,57.3328303094011
2011-11-04,6806,6713.90210157979,92.0978984202065
2011-11-07,6788,6709.15913783299,78.8408621670051
2011-11-08,6743,6704.44014470584,38.5598552941579
2011-11-09,6770,6699.74702104364,70.2529789563578
2011-11-10,6636,6695.08168163075,-59.081681630754
2011-11-11,6682,6690.44607029126,-8.44607029126498
2011-11-14,6698,6685.84210642742,12.1578935725768
2011-11-15,6651,6681.27170595007,-30.2717059500733
2011-11-16,6581,6676.73678979561,-95.7367897956086
2011-11-17,6614,6672.23926638746,-58.2392663874623
2011-11-18,6572,6667.78100457526,-95.7810045752622
2011-11-21,6454,6663.36384913475,-209.363849134755
2011-11-22,6460,6658.98960524982,-198.989605249815
2011-11-23,6337,6654.65999156169,-317.659991561692
2011-11-24,6337,6650.37664445732,-313.376644457325
2011-11-25,6276,6646.1410690158,-370.141069015804
2011-11-28,6321,6641.95464077884,-320.954640778839
2011-11-29,6351,6637.8185822868,-286.818582286805
2011-11-30,6312,6633.73398341031,-321.73398341031
2011-12-01,6414,6629.70181546056,-215.701815460556
2011-12-02,6398,6625.72291675709,-227.722916757093
2011-12-05,6413,6621.79803645683,-208.798036456829
2011-12-06,6415,6617.92782958528,-202.927829585279
2011-12-07,6346,6614.11286485915,-268.112864859152
2011-12-08,6296,6610.35362711309,-314.353627113091
2011-12-09,6276,6606.65049035443,-330.650490354427
2011-12-12,6160,6603.00369864968,-443.003698649683
2011-12-13,6104,6599.41335938742,-495.413359387425
2011-12-14,6144,6595.87939683657,-451.879396836575
2011-12-15,6165,6592.40153048188,-427.401530481883
2011-12-16,6222,6588.97929301936,-366.979293019355
2011-12-19,6203,6585.61204047453,-382.612040474532
2011-12-20,6164,6582.2989771784,-418.298977178399
2011-12-21,6109,6579.03914930544,-470.039149305438
2011-12-22,6167,6575.83143012228,-408.831430122281
2011-12-23,6175,6572.67449860023,-397.674498600232
2011-12-26,6128,6569.56686471604,-441.566864716039
2011-12-27,6103,6566.50687406386,-463.506874063864
2011-12-28,6063,6563.49268971191,-500.492689711911
2011-12-29,6016,6560.52228313328,-544.522283133281
2011-12-30,5930,6557.59341891754,-627.593418917541
2012-01-04,6036,6554.70363657051,-518.70363657051
2012-01-05,6271,6551.85021617621,-280.850216176212
2012-01-06,6225,6549.03022340749,-324.030223407485
2012-01-09,6242,6546.24060784497,-304.240607844973
2012-01-10,6393,6543.47818512819,-150.478185128191
2012-01-11,6384,6540.73964513586,-156.739645135856
2012-01-12,6437,6538.02161554507,-101.021615545069
2012-01-13,6421,6535.320659243,-114.320659243003
2012-01-16,6435,6532.63329735866,-97.6332973586633
2012-01-17,6453,6529.95600376538,-76.9560037653804
2012-01-18,6460,6527.28521197887,-67.2852119788708
2012-01-19,6474,6524.61732370433,-50.6173237043275
2012-01-20,6586,6521.94871283393,64.0512871660699
2012-01-30,6520,6519.27573233671,0.724267663291878
2012-01-31,6534,6516.59476165791,17.4052383420942
2012-02-01,6507,6513.90218054213,-6.9021805421297
2012-02-02,6524,6511.19437592863,12.8056240713741
2012-02-03,6529,6508.4677319036,20.5322680964025
2012-02-06,6567,6505.71863784653,61.2813621534734
2012-02-07,6569,6502.94349162415,66.0565083758513
2012-02-08,6614,6500.13871643432,113.861283565677
2012-02-09,6631,6497.30076278029,133.69923721971
2012-02-10,6636,6494.42612823069,141.573871769313
2012-02-13,6649,6491.51136562013,157.488634379873
2012-02-14,6616,6488.55308630424,127.446913695759
2012-02-15,6619,6485.54796673812,133.452033261879
2012-02-16,6571,6482.49273605816,88.5072639418403
2012-02-17,6600,6479.38417856461,120.615821435394
2012-02-20,6626,6476.2191151429,149.780884857102
2012-02-21,6639,6472.99441653628,166.005583463717
2012-02-22,6643,6469.70701540148,173.292984598521
2012-02-23,6636,6466.35391301524,169.646086984761
2012-02-24,6641,6462.93218228644,178.067817713559
2012-02-27,6684,6459.43896624909,224.561033750914
2012-02-28,6686,6455.87148154299,230.128518457013
2012-02-29,6675,6452.22703763283,222.77296236717
2012-03-01,6644,6448.50303910874,195.49696089126
2012-03-02,6654,6444.6969826467,209.303017353299
2012-03-05,6621,6440.80644573309,180.193554266911
2012-03-06,6614,6436.82909237146,177.170907628538
2012-03-07,6594,6432.76266105061,161.237338949388
2012-03-08,6590,6428.60496349417,161.395036505827
2012-03-09,6630,6424.35387807511,205.64612192489
2012-03-12,6616,6420.00734988058,195.992650119424
2012-03-13,6650,6415.5634090036,234.436590996395
2012-03-14,6624,6411.02016655258,212.979833447415
2012-03-15,6658,6406.37583054264,251.624169457355
2012-03-16,6670,6401.62869702612,268.371302973883
2012-03-19,6657,6396.77716606663,260.222833933369
2012-03-20,6666,6391.819748662,274.180251337999
2012-03-21,6609,6386.75506337529,222.244936624713
2012-03-22,6614,6381.58184210505,232.418157894953
2012-03-23,6637,6376.29890861673,260.701091383266
2012-03-26,6635,6370.90518274818,264.094817251819
2012-03-27,6626,6365.39969210044,260.60030789956
2012-03-28,6644,6359.78157344106,284.21842655894
2012-03-29,6652,6354.05007125871,297.949928741287
2012-03-30,6648,6348.2045475271,299.795452472897
2012-04-05,6686,6342.24448738039,343.755512619607
2012-04-06,6699,6336.16949987548,362.830500124521
2012-04-09,6816,6329.97933616483,486.020663835172
2012-04-10,6818,6323.67389738006,494.32610261994
2012-04-11,6792,6317.25328555423,474.746714445766
2012-04-12,6786,6310.71780705475,475.282192945247
2012-04-13,6782,6304.06796449031,477.932035509686
2012-04-16,6738,6297.30445693245,440.69554306755
2012-04-17,6697,6290.42818101033,406.57181898967
2012-04-18,6699,6283.44021551893,415.559784481069
2012-04-19,6651,6276.34180731378,374.658192686223
2012-04-20,6652,6269.13437502603,382.865624973966
2012-04-23,6616,6261.81949215534,354.180507844655
2012-04-24,6592,6254.39889046296,337.601109537042
2012-04-25,6624,6246.8744481139,377.1255518861
2012-04-26,6608,6239.24818282371,368.751817176286
2012-04-27,6555,6231.52226819664,323.477731803356
2012-05-02,6539,6223.69903026447,315.300969735532
2012-05-03,6531,6215.78092877096,315.219071229039
2012-05-04,6546,6207.77055379331,338.229446206695
2012-05-07,6541,6199.67062570731,341.32937429269
2012-05-08,6512,6191.48400469915,320.515995300852
2012-05-09,6445,6183.21369204672,261.786307953278
2012-05-10,6440,6174.86282151662,265.137178483384
2012-05-11,6332,6166.43463508733,165.565364912665
2012-05-14,6265,6157.9324843344,107.067515665601
2012-05-15,6325,6149.35978927109,175.640210728909
2012-05-16,6201,6140.72001416854,60.2799858314633
2012-05-17,6299,6132.01669590015,166.983304099849
2012-05-18,6280,6123.25339625695,156.746603743048
2012-05-21,6318,6114.43374605392,203.566253946081
2012-05-22,6288,6105.56144089888,182.438559101119
2012-05-23,5960,6096.64026054572,-136.640260545718
2012-05-24,6016,6087.67406016111,-71.6740601611076
2012-05-25,5993,6078.66663843009,-85.6666384300913
2012-05-28,5969,6069.62176441064,-100.621764410636
2012-05-29,6015,6060.54317174949,-45.54317174949
2012-05-30,6008,6051.43455250038,-43.4345525003782
2012-05-31,6017,6042.29957989136,-25.2995798913576
2012-06-01,5915,6033.14190919636,-118.141909196356
2012-06-04,5825,6023.96518523155,-198.965185231553
2012-06-05,5891,6014.7730039779,-123.773003977901
2012-06-06,5810,6005.56887917222,-195.56887917222
2012-06-07,5898,5996.35627338854,-98.3562733885393
2012-06-08,5796,5987.13856836055,-191.138568360546
2012-06-11,5863,5977.91910516542,-114.919105165423
2012-06-12,5809,5968.70114587136,-159.701145871357
2012-06-13,5689,5959.48790504358,-270.487905043577
2012-06-14,5681,5950.28253123331,-269.282531233309
2012-06-15,5702,5941.08806118296,-239.088061182957
2012-06-18,5670,5931.90742032432,-261.907420324317
2012-06-19,5679,5922.74343525981,-243.743435259813
2012-06-20,5738,5913.59882432986,-175.598824329856
2012-06-21,5726,5904.47620512116,-178.476205121161
2012-06-25,5690,5895.37812263496,-205.378122634956
2012-06-26,5759,5886.30704809752,-127.307048097515
2012-06-27,5739,5877.26536784015,-138.265367840148
2012-06-28,5771,5868.25541557044,-97.2554155704425
2012-06-29,5746,5859.27946784279,-113.279467842789
2012-07-02,5734,5850.33976100995,-116.339761009949
2012-07-03,5830,5841.43848459951,-11.4384845995059
2012-07-04,5889,5832.57778004903,56.4222199509754
2012-07-05,5945,5823.75978406775,121.240215932246
2012-07-06,5896,5814.98665668768,81.0133433123229
2012-07-09,5884,5806.2606080564,77.7393919436005
2012-07-10,5867,5797.58388180946,69.4161181905365
2012-07-11,5854,5788.95875371662,65.0412462833757
2012-07-12,5884,5780.38752824141,103.612471758588
2012-07-13,5875,5771.87253673297,103.127463267027
2012-07-16,5826,5763.41615336958,62.5838466304213
2012-07-17,5715,5755.02079495801,-40.0207949580114
2012-07-18,5706,5746.68890417509,-40.6889041750896
2012-07-19,5695,5738.42290715446,-43.4229071544626
2012-07-20,5652,5730.22521321062,-78.2252132106176
2012-07-23,5603,5722.09821370877,-119.098213708767
2012-07-24,5530,5714.04426767908,-184.044267679079
2012-07-25,5532,5706.06568492098,-174.065684920982
2012-07-26,5409,5698.16469915794,-289.164699157938
2012-07-27,5391,5690.34347216114,-299.343472161136
2012-07-30,5330,5682.60404617297,-352.604046172971
2012-07-31,5377,5674.94833969922,-297.948339699222
2012-08-01,5445,5667.37812549355,-222.378125493551
2012-08-02,5352,5659.89505314932,-307.89505314932
2012-08-03,5389,5652.50068033801,-263.500680338013
2012-08-06,5424,5645.19643745963,-221.196437459629
2012-08-07,5394,5637.98364599366,-243.98364599366
