"HC0Date","HC0Close","HC0_hpft","HC0_hpfc"
2014-06-23,3298,3275.60008801984,22.3999119801586
2014-06-24,3282,3272.58252871787,9.41747128212946
2014-06-25,3288,3269.54600043713,18.4539995628679
2014-06-26,3320,3266.48982051944,53.510179480562
2014-06-27,3304,3263.41331393473,40.5866860652699
2014-06-30,3286,3260.3158277719,25.6841722281046
2014-07-01,3294,3257.19672589668,36.8032741033249
2014-07-02,3308,3254.05538279166,53.9446172083445
2014-07-03,3310,3250.89118815244,59.1088118475623
2014-07-04,3306,3247.70355397316,58.2964460268385
2014-07-07,3294,3244.49191668115,49.5080833188456
2014-07-08,3312,3241.2557368011,70.7442631989025
2014-07-09,3298,3237.99449532243,60.0055046775692
2014-07-10,3328,3234.70770247737,93.2922975226274
2014-07-11,3342,3231.39489330195,110.605106698045
2014-07-14,3364,3228.05564139559,135.944358604414
2014-07-15,3360,3224.68956607734,135.310433922663
2014-07-16,3344,3221.29634286012,122.703657139883
2014-07-17,3328,3217.87570318887,110.124296811129
2014-07-18,3276,3214.4274292292,61.5725707707983
2014-07-21,3284,3210.95134866773,73.0486513322699
2014-07-22,3286,3207.44731464269,78.5526853573063
2014-07-23,3278,3203.91521048773,74.0847895122713
2014-07-24,3288,3200.35495200691,87.6450479930949
2014-07-25,3294,3196.76648562802,97.2335143719781
2014-07-28,3300,3193.14979400784,106.850205992163
2014-07-29,3320,3189.50489999557,130.49510000443
2014-07-30,3300,3185.83187060792,114.168129392079
2014-07-31,3290,3182.13082680308,107.869173196922
2014-08-01,3282,3178.40193673168,103.598063268317
2014-08-04,3290,3174.64541313321,115.354586866793
2014-08-05,3310,3170.86151157038,139.138488429622
2014-08-06,3334,3167.05053528891,166.949464711091
2014-08-07,3340,3163.21284504868,176.78715495132
2014-08-08,3320,3159.34887061987,160.65112938013
2014-08-11,3314,3155.45911484931,158.540885150691
2014-08-12,3324,3151.54414699053,172.455853009468
2014-08-13,3310,3147.60460183154,162.395398168461
2014-08-14,3278,3143.64118544656,134.358814553438
2014-08-15,3298,3139.65467103769,158.345328962309
2014-08-18,3278,3135.64588734544,142.354112654564
2014-08-19,3290,3131.61572856391,158.384271436085
2014-08-20,3268,3127.56514773081,140.434852269187
2014-08-21,3274,3123.49516335336,150.504836646644
2014-08-22,3212,3119.40685198898,92.5931480110181
2014-08-25,3190,3115.30135240776,74.6986475922414
2014-08-26,3176,3111.17984165404,64.8201583459647
2014-08-27,3170,3107.04352764956,62.9564723504431
2014-08-28,3132,3102.89364511015,29.1063548898501
2014-08-29,3164,3098.73145477531,65.2685452246855
2014-09-01,3110,3094.55822941592,15.441770584084
2014-09-02,3098,3090.37526878223,7.62473121777472
2014-09-03,3072,3086.18387900754,-14.1838790075415
2014-09-04,3036,3081.98536937691,-45.9853693769062
2014-09-05,3032,3077.78104331231,-45.7810433123091
2014-09-09,2956,3073.57218522724,-117.57218522724
2014-09-10,2976,3069.36006061115,-93.3600606111516
2014-09-11,2938,3065.14588635388,-127.145886353878
2014-09-12,2968,3060.93084075396,-92.9308407539606
2014-09-15,2996,3056.71604955294,-60.7160495529419
2014-09-16,2950,3052.5026000785,-102.502600078496
2014-09-17,2962,3048.29155456072,-86.2915545607167
2014-09-18,2934,3044.08393285926,-110.083932859258
2014-09-19,2882,3039.88071916431,-157.880719164309
2014-09-22,2792,3035.68285216177,-243.682852161773
2014-09-23,2808,3031.49120527602,-223.491205276023
2014-09-24,2832,3027.30655120274,-195.306551202743
2014-09-25,2790,3023.12957025535,-233.129570255351
2014-09-26,2836,3018.96086201535,-182.960862015353
2014-09-29,2800,3014.80092969791,-214.800929697911
2014-09-30,2816,3010.65020088952,-194.650200889522
2014-10-08,2772,3006.50901438657,-234.509014386566
2014-10-09,2810,3002.37762852488,-192.377628524884
2014-10-10,2840,2998.25620470375,-158.256204703753
2014-10-13,2920,2994.14482480123,-74.144824801229
2014-10-14,2894,2990.04350527863,-96.0435052786338
2014-10-15,2902,2985.95223194879,-83.9522319487856
2014-10-16,2854,2981.870950924,-127.870950924001
2014-10-17,2860,2977.7995736141,-117.7995736141
2014-10-20,2896,2973.73795857223,-77.7379585722325
2014-10-21,2874,2969.68591565791,-95.6859156579106
2014-10-22,2866,2965.64322259691,-99.6432225969074
2014-10-23,2834,2961.60961756227,-127.609617562267
2014-10-24,2858,2957.58479753856,-99.5847975385583
2014-10-27,2862,2953.56840676165,-91.5684067616482
2014-10-28,2844,2949.56004830307,-105.560048303067
2014-10-29,2860,2945.55928738364,-85.5592873836397
2014-10-30,2852,2941.5656455899,-89.5656455899025
2014-10-31,2856,2937.57860914166,-81.5786091416592
2014-11-03,2830,2933.59762723584,-103.597627235836
2014-11-04,2836,2929.62211534806,-93.6221153480569
2014-11-05,2828,2925.65144613086,-97.6514461308611
2014-11-06,2832,2921.68495353716,-89.6849535371622
2014-11-07,2836,2917.72193115469,-81.7219311546897
2014-11-10,2874,2913.76163549902,-39.7616354990179
2014-11-11,2868,2909.80328930517,-41.8032893051703
2014-11-12,2888,2905.84609887231,-17.8460988723052
2014-11-13,2870,2901.88925321978,-31.889253219783
2014-11-14,2876,2897.9319339901,-21.9319339901033
2014-11-17,2872,2893.97330964403,-21.9733096440281
2014-11-18,2862,2890.01253957654,-28.0125395765443
2014-11-19,2860,2886.04877409976,-26.0487740997626
2014-11-20,2884,2882.08115194651,1.91884805348621
2014-11-21,2884,2878.10880108214,5.8911989178641
2014-11-24,2884,2874.13085026513,9.8691497348741
2014-11-25,2888,2870.14643068919,17.8535693108115
2014-11-26,2886,2866.15467762752,19.8453223724828
2014-11-27,2980,2862.15473373325,117.845266266748
2014-11-28,2960,2858.14574986278,101.854250137222
2014-12-01,2986,2854.12692558503,131.873074414966
2014-12-02,2984,2850.09750257134,133.902497428655
2014-12-03,2992,2846.05677700408,145.943222995921
2014-12-04,2976,2842.00410041553,133.995899584471
2014-12-05,3006,2837.93888466505,168.061115334945
2014-12-08,2998,2833.86059700052,164.139402999482
2014-12-09,2980,2829.76877413948,150.231225860517
2014-12-10,2996,2825.66302064814,170.336979351855
2014-12-11,3004,2821.54300319226,182.456996807742
2014-12-12,3004,2817.408458848,186.591541152003
2014-12-15,2926,2813.25920011199,112.740799888006
2014-12-16,2896,2809.09511661023,86.9048833897713
2014-12-17,2882,2804.91614457125,77.0838554287502
2014-12-18,2886,2800.72225614657,85.2777438534308
2014-12-19,2888,2796.5134553511,91.4865446488986
2014-12-22,2854,2792.28978145014,61.710218549857
2014-12-23,2804,2788.05131152581,15.9486884741908
2014-12-24,2848,2783.79814816878,64.2018518312243
2014-12-25,2824,2779.53040056223,44.469599437775
2014-12-26,2820,2775.24820442784,44.7517955721564
2014-12-29,2850,2770.95171386926,79.0482861307358
2014-12-30,2956,2766.6411014887,189.358898511299
2014-12-31,2928,2762.31657256373,165.683427436271
2015-01-05,2902,2757.97841064529,144.021589354713
2015-01-06,2936,2753.62696777119,182.373032228807
2015-01-07,2902,2749.262655512,152.737344488003
2015-01-08,2878,2744.88596082392,133.114039176081
2015-01-09,2834,2740.49743379868,93.5025662013219
2015-01-12,2752,2736.09767955196,15.9023204480408
2015-01-13,2736,2731.68734184966,4.3126581503351
2015-01-14,2670,2727.26707103106,-57.2670710310555
2015-01-15,2692,2722.83751921809,-30.8375192180891
2015-01-16,2682,2718.39931486082,-36.3993148608167
2015-01-19,2666,2713.9530736623,-47.9530736623014
2015-01-20,2644,2709.49939627958,-65.499396279577
2015-01-21,2640,2705.03886354783,-65.0388635478342
2015-01-22,2632,2700.57202922743,-68.5720292274346
2015-01-23,2610,2696.09942019427,-86.0994201942721
2015-01-26,2560,2691.62153497932,-131.621534979321
2015-01-27,2550,2687.13883652353,-137.138836523526
2015-01-28,2594,2682.6517333608,-88.6517333607993
2015-01-29,2622,2678.16057733735,-56.1605773373502
2015-01-30,2600,2673.66568365433,-73.6656836543346
2015-02-02,2592,2669.16734429839,-77.1673442983901
2015-02-03,2586,2664.66582080571,-78.6658208057096
2015-02-04,2574,2660.16134281462,-86.1613428146223
2015-02-05,2578,2655.65410744616,-77.6541074461554
2015-02-06,2584,2651.14427620572,-67.1442762057157
2015-02-09,2574,2646.63197849962,-72.6319784996184
2015-02-10,2582,2642.11731597944,-60.1173159794398
2015-02-11,2602,2637.60036027361,-35.6003602736061
2015-02-12,2596,2633.08115816048,-37.0811581604754
2015-02-13,2610,2628.55974170264,-18.5597417026404
2015-02-16,2624,2624.03612763484,-0.0361276348357364
2015-02-17,2612,2619.51032501995,-7.51032501995004
2015-02-25,2594,2614.98234290593,-20.9823429059293
2015-02-26,2610,2610.45218723626,-0.452187236257512
2015-02-27,2584,2605.91985528116,-21.9198552811571
2015-03-02,2594,2601.38534412395,-7.38534412394721
2015-03-03,2584,2596.84864178715,-12.8486417871481
2015-03-04,2590,2592.30973324048,-2.30973324047942
2015-03-05,2562,2587.76859814255,-25.7685981425518
2015-03-06,2548,2583.22521519722,-35.2252151972205
2015-03-09,2526,2578.67955245664,-52.6795524566432
2015-03-10,2498,2574.13156341229,-76.131563412285
2015-03-11,2494,2569.58117978,-75.5811797800007
2015-03-12,2510,2565.02830180593,-55.0283018059297
2015-03-13,2502,2560.47279849398,-58.4727984939845
2015-03-16,2528,2555.91451610159,-27.9145161015863
2015-03-17,2534,2551.35327671585,-17.3532767158514
2015-03-18,2504,2546.78889088517,-42.7888908851658
2015-03-19,2510,2542.22116198477,-32.2211619847726
2015-03-20,2510,2537.64987570269,-27.64987570269
2015-03-23,2558,2533.07480440802,24.9251955919831
2015-03-24,2554,2528.4957090405,25.5042909595044
2015-03-25,2536,2523.91236084296,12.087639157037
2015-03-26,2518,2519.32454160068,-1.32454160068118
2015-03-27,2508,2514.73203809546,-6.73203809546422
2015-03-30,2488,2510.13463656162,-22.1346365616149
2015-03-31,2478,2505.53212045069,-27.5321204506924
2015-04-01,2452,2500.92426406467,-48.9242640646658
2015-04-02,2410,2496.31083032485,-86.3108303248485
2015-04-03,2398,2491.69156192923,-93.6915619292286
2015-04-07,2342,2487.06616589835,-145.066165898352
2015-04-08,2392,2482.43431052447,-90.4343105244704
2015-04-09,2362,2477.79560413529,-115.795604135288
2015-04-10,2346,2473.14961767661,-127.14961767661
2015-04-13,2412,2468.495874229,-56.4958742289952
2015-04-14,2406,2463.83384431449,-57.8338443144865
2015-04-15,2382,2459.16297510197,-77.1629751019687
2015-04-16,2396,2454.48268985416,-58.4826898541572
2015-04-17,2396,2449.79237993769,-53.7923799376872
2015-04-20,2366,2445.09141254482,-79.0914125448185
2015-04-21,2372,2440.3791326322,-68.3791326322006
2015-04-22,2422,2435.65485246326,-13.6548524632643
2015-04-23,2434,2430.91785603626,3.08214396373534
2015-04-24,2490,2426.16742170506,63.8325782949348
2015-04-27,2510,2421.4028290976,88.5971709024015
2015-04-28,2498,2416.62338422761,81.3766157723934
2015-04-29,2460,2411.82842973131,48.1715702686901
2015-04-30,2487,2407.0173418828,79.9826581172031
2015-05-04,2532,2402.18951686832,129.810483131678
2015-05-05,2561,2397.34438393575,163.655616064253
2015-05-06,2535,2392.48142599138,142.518574008615
2015-05-07,2495,2387.6001935902,107.399806409798
2015-05-08,2504,2382.70029619861,121.299703801392
2015-05-11,2515,2377.78138767774,137.218612322264
2015-05-12,2486,2372.84317202919,113.156827970812
2015-05-13,2487,2367.88540997522,119.114590024781
2015-05-14,2471,2362.90790901252,108.092090987476
2015-05-15,2471,2357.91052587504,113.089474124955
2015-05-18,2458,2352.89316197758,105.106838022425
2015-05-19,2443,2347.85576548158,95.1442345184197
2015-05-20,2412,2342.7983279955,69.2016720044982
2015-05-21,2439,2337.72088045658,101.279119543418
2015-05-22,2454,2332.62348240718,121.376517592825
2015-05-25,2455,2327.50623525439,127.493764745606
2015-05-26,2464,2322.36929057752,141.630709422477
2015-05-27,2470,2317.21285265667,152.78714734333
2015-05-28,2460,2312.03718431635,147.962815683651
2015-05-29,2460,2306.84261153716,153.157388462836
2015-06-01,2482,2301.62952146154,180.370478538459
2015-06-02,2478,2296.39836454106,181.601635458943
2015-06-03,2460,2291.14966578521,168.850334214792
2015-06-04,2459,2285.88402527025,173.115974729745
2015-06-05,2448,2280.60211286844,167.397887131556
2015-06-08,2440,2275.30467001116,164.695329988839
2015-06-09,2449,2269.99250732541,179.007492674594
2015-06-10,2460,2264.66650351655,195.333496483451
2015-06-11,2463,2259.32761128447,203.672388715525
2015-06-12,2401,2253.97686407207,147.023135927926
2015-06-15,2383,2248.61537951224,134.384620487764
2015-06-16,2348,2243.24433601129,104.755663988715
2015-06-17,2319,2237.86496752477,81.1350324752345
2015-06-18,2336,2232.47855130996,103.521448690038
2015-06-19,2342,2227.08639816215,114.913601837846
2015-06-23,2329,2221.68986166821,107.31013833179
2015-06-24,2333,2216.29034291566,116.709657084341
2015-06-25,2296,2210.88928734973,85.1107126502669
2015-06-26,2288,2205.48818865874,82.511811341261
2015-06-29,2269,2200.08857571233,68.9114242876688
2015-06-30,2220,2194.69201148723,25.3079885127737
2015-07-01,2204,2189.30008744535,14.6999125546454
2015-07-02,2197,2183.91440550996,13.085594490045
2015-07-03,2207,2178.53657368061,28.4634263193854
2015-07-06,2109,2173.168205366,-64.1682053660033
2015-07-07,2041,2167.81092574037,-126.81092574037
2015-07-08,1973,2162.46633345346,-189.466333453461
2015-07-09,2063,2157.13597473646,-94.1359747364647
2015-07-10,2065,2151.82131750279,-86.8213175027929
2015-07-13,2030,2146.52379075383,-116.523790753829
2015-07-14,2032,2141.24478760253,-109.244787602528
2015-07-15,2015,2135.98565299563,-120.985652995627
2015-07-16,2022,2130.74768672245,-108.747686722453
2015-07-17,2030,2125.5321385617,-95.5321385617021
2015-07-20,2100,2120.34021334015,-20.3402133401461
2015-07-21,2063,2115.17307639545,-52.1730763954476
2015-07-22,2030,2110.03188465737,-80.0318846573745
2015-07-23,2036,2104.91777348948,-68.9177734894819
2015-07-24,2028,2099.83184517339,-71.8318451733882
2015-07-27,2046,2094.77517350281,-48.7751735028147
2015-07-28,2077,2089.74880257922,-12.7488025792219
2015-07-29,2096,2084.75375634219,11.2462436578133
2015-07-30,2069,2079.79105346156,-10.7910534615583
2015-07-31,2063,2074.86171725591,-11.8617172559104
2015-08-03,2075,2069.96676658319,5.03323341680648
2015-08-04,2099,2065.10721539826,33.8927846017378
2015-08-05,2107,2060.28407973648,46.7159202635225
2015-08-06,2100,2055.49838964315,44.5016103568516
2015-08-07,2080,2050.75119447399,29.2488055260089
2015-08-10,2076,2046.04356197993,29.9564380200718
2015-08-11,2072,2041.37657200224,30.6234279977576
2015-08-12,2085,2036.75131676489,48.2486832351112
2015-08-13,2094,2032.1689011503,61.8310988497046
2015-08-14,2102,2027.63044998519,74.3695500148121
2015-08-17,2076,2023.13711365446,52.8628863455443
2015-08-18,2075,2018.69007328454,56.3099267154612
2015-08-19,2052,2014.29053185329,37.7094681467138
2015-08-20,2036,2009.93971561478,26.0602843852182
2015-08-21,2035,2005.63886641074,29.3611335892622
2015-08-24,1941,2001.38923685518,-60.3892368551766
2015-08-25,1942,1997.19209169858,-55.1920916985802
2015-08-26,1948,1993.04867072926,-45.0486707292643
2015-08-27,1970,1988.9601909211,-18.9601909211016
2015-08-28,1978,1984.92785062682,-6.9278506268196
2015-08-31,1959,1980.9528403617,-21.9528403616954
2015-09-01,1965,1977.03634777731,-12.0363477773067
2015-09-02,1962,1973.17955145081,-11.1795514508107
2015-09-07,1936,1969.38362498408,-33.3836249840822
2015-09-08,1952,1965.6497373576,-13.6497373576001
2015-09-09,1956,1961.97904375278,-5.979043752785
2015-09-10,1964,1958.37269370838,5.62730629161976
2015-09-11,1961,1954.8318342918,6.168165708198
2015-09-14,1943,1951.35761489684,-8.35761489683584
2015-09-15,1919,1947.95118746654,-28.9511874665445
2015-09-16,1941,1944.61370048955,-3.61370048955045
2015-09-17,1939,1941.34629048701,-2.34629048701063
2015-09-18,1937,1938.15009248651,-1.15009248651159
2015-09-21,1923,1935.02624054563,-12.0262405456311
2015-09-22,1915,1931.97586824672,-16.975868246719
2015-09-23,1921,1929.0001042007,-8.00010420070372
2015-09-24,1916,1926.10007000177,-10.1000700017698
2015-09-25,1916,1923.27688393673,-7.27688393672992
2015-09-28,1884,1920.5316601176,-36.5316601175973
2015-09-29,1864,1917.8655096487,-53.8655096486984
2015-09-30,1853,1915.27952853329,-62.2795285332947
2015-10-08,1853,1912.77479050884,-59.7747905088431
2015-10-09,1883,1910.35234356905,-27.3523435690469
2015-10-12,1881,1908.01321099915,-27.0132109991549
2015-10-13,1877,1905.75840477794,-28.7584047779365
2015-10-14,1877,1903.58892571815,-26.5889257181501
2015-10-15,1879,1901.50576274471,-22.5057627447105
2015-10-16,1870,1899.50989379201,-29.5098937920095
2015-10-19,1846,1897.60228749126,-51.6022874912563
2015-10-20,1850,1895.7839002757,-45.783900275697
2015-10-21,1854,1894.055667248,-40.0556672479951
2015-10-22,1848,1892.41850458581,-44.4185045858076
2015-10-23,1844,1890.87331190926,-46.8733119092597
2015-10-26,1836,1889.42097047769,-53.4209704776869
2015-10-27,1833,1888.06234217491,-55.0623421749094
2015-10-28,1819,1886.79826680259,-67.7982668025885
2015-10-29,1815,1885.62956140196,-70.6295614019636
2015-10-30,1819,1884.55701498911,-65.557014989113
2015-11-02,1818,1883.58138738469,-65.5813873846883
2015-11-03,1789,1882.70341131077,-93.7034113107666
2015-11-04,1785,1881.92379238058,-96.9237923805794
2015-11-05,1770,1881.2431974743,-111.243197474298
2015-11-06,1769,1880.66225340772,-111.662253407724
2015-11-09,1790,1880.18154101293,-90.1815410129341
2015-11-10,1785,1879.80159496551,-94.8015949655108
2015-11-11,1771,1879.52291266357,-108.522912663571
2015-11-12,1776,1879.34595231824,-103.345952318239
2015-11-13,1770,1879.2711272812,-109.271127281195
2015-11-16,1775,1879.29880818549,-104.298808185486
2015-11-17,1780,1879.42932049573,-99.4293204957343
2015-11-18,1762,1879.66294656348,-117.66294656348
2015-11-19,1731,1879.99992764058,-148.999927640582
2015-11-20,1729,1880.4404563414,-151.440456341399
2015-11-23,1705,1880.9846636898,-175.984663689798
2015-11-24,1729,1881.63261811031,-152.632618110308
2015-11-25,1744,1882.38431528232,-138.384315282324
2015-11-26,1745,1883.23968779322,-138.239687793216
2015-11-27,1720,1884.1986110278,-164.198611027805
2015-11-30,1691,1885.26090322801,-194.260903228009
2015-12-01,1692,1886.42631476303,-194.426314763029
2015-12-02,1730,1887.69451570201,-157.694515702009
2015-12-03,1709,1889.06509574623,-180.06509574623
2015-12-04,1734,1890.5375794126,-156.537579412595
2015-12-07,1742,1892.1114167859,-150.111416785904
2015-12-08,1727,1893.78599324504,-166.785993245042
2015-12-09,1731,1895.56063211868,-164.56063211868
2015-12-10,1735,1897.4345877931,-162.434587793096
2015-12-11,1758,1899.40704663145,-141.407046631447
2015-12-14,1792,1901.47712785304,-109.477127853041
2015-12-15,1782,1903.6438922254,-121.643892225402
2015-12-16,1812,1905.90635526243,-93.9063552624264
2015-12-17,1830,1908.26348219552,-78.2634821955202
2015-12-18,1866,1910.71419943879,-44.7141994387914
2015-12-21,1900,1913.25740105561,-13.2574010556128
2015-12-22,1871,1915.89196262578,-44.8919626257778
2015-12-23,1849,1918.61675424959,-69.6167542495928
2015-12-24,1865,1921.43062747041,-56.4306274704096
2015-12-25,1873,1924.33240505523,-51.3324050552331
2015-12-28,1868,1927.32088644457,-59.3208864445675
2015-12-29,1911,1930.3948498603,-19.3948498603005
2015-12-30,1932,1933.55304900348,-1.55304900348305
2015-12-31,1949,1936.79422955782,12.2057704421833
2016-01-04,1929,1940.11713656552,-11.1171365655242
2016-01-05,1958,1943.52052011382,14.4794798861765
2016-01-06,1935,1947.00312569465,-12.0031256946538
2016-01-07,1924,1950.56370478509,-26.5637047850896
2016-01-08,1881,1954.20100390086,-73.20100390086
2016-01-11,1877,1957.91375857719,-80.9137585771888
2016-01-12,1857,1961.70067409099,-104.700674090986
2016-01-13,1857,1965.56042227266,-108.560422272665
2016-01-14,1881,1969.49163167355,-88.4916316735469
2016-01-15,1898,1973.49288597038,-75.4928859703808
2016-01-18,1937,1977.56273226124,-40.5627322612352
2016-01-19,1949,1981.69968643824,-32.6996864382362
2016-01-20,1929,1985.90224762659,-56.9022476265875
2016-01-21,1923,1990.16890143467,-67.1689014346729
2016-01-22,1934,1994.49810995005,-60.4981099500505
2016-01-25,1938,1998.88830749501,-60.8883074950095
2016-01-26,1945,2003.33790338465,-58.3379033846452
2016-01-27,1945,2007.84528176508,-62.8452817650837
2016-01-28,1898,2012.40880266802,-114.40880266802
2016-01-29,1909,2017.02680014734,-108.026800147335
2016-02-01,1924,2021.69756096497,-97.6975609649706
2016-02-02,1918,2026.4193272289,-108.419327228899
2016-02-03,1923,2031.19030066289,-108.190300662892
2016-02-04,1964,2036.00863817456,-72.0086381745629
2016-02-05,1944,2040.87245195002,-96.8724519500173
2016-02-15,1956,2045.77982440966,-89.7798244096576
2016-02-16,1969,2050.728797931,-81.7287979309971
2016-02-17,1961,2055.71737778002,-94.7173777800175
2016-02-18,1975,2060.74353543929,-85.7435354392931
2016-02-19,1992,2065.80520323914,-73.805203239137
2016-02-22,2083,2070.90027806693,12.0997219330707
2016-02-23,2058,2076.02662630198,-18.0266263019769
2016-02-24,2063,2081.18211932493,-18.1821193249335
2016-02-25,2053,2086.36462106513,-33.3646210651345
2016-02-26,2059,2091.5719879361,-32.5719879360961
2016-02-29,2089,2096.80206255977,-7.80206255976852
2016-03-01,2109,2102.05267409415,6.94732590584706
2016-03-02,2110,2107.32164847218,2.67835152781641
2016-03-03,2127,2112.60681449855,14.3931855014544
2016-03-04,2174,2117.90600208505,56.0939979149476
2016-03-07,2256,2123.21704709305,132.782952906954
2016-03-08,2390,2128.53780857091,261.462191429086
2016-03-09,2218,2133.86620045418,84.1337995458243
2016-03-10,2269,2139.20024475628,129.799755243722
2016-03-11,2235,2144.53799826821,90.4620017317934
2016-03-14,2200,2149.87757143496,50.1224285650411
2016-03-15,2160,2155.21711209488,4.78288790512383
2016-03-16,2181,2160.5547888049,20.445211195102
2016-03-17,2263,2165.88877209902,97.1112279009791
2016-03-18,2322,2171.21724096246,150.782759037539
2016-03-21,2359,2176.53841452233,182.461585477671
2016-03-22,2357,2181.85057423323,175.149425766769
2016-03-23,2401,2187.1520769721,213.847923027901
2016-03-24,2327,2192.44135201555,134.558647984454
2016-03-25,2410,2197.71691703636,212.283082963641
2016-03-28,2346,2202.97734532846,143.022654671539
2016-03-29,2376,2208.22129793502,167.778702064977
2016-03-30,2343,2213.44749501908,129.552504980917
2016-03-31,2389,2218.65472609661,170.345273903392
2016-04-01,2483,2223.84183423535,259.158165764648
2016-04-06,2505,2229.00773291696,275.992267083038
2016-04-07,2546,2234.15144274871,311.848557251287
2016-04-08,2574,2239.27209842192,334.727901578084
2016-04-11,2681,2244.36896353359,436.631036466411
2016-04-12,2719,2249.44144004376,469.558559956242
2016-04-13,2558,2254.48911039814,303.510889601862
2016-04-14,2508,2259.51175113912,248.488248860876
2016-04-15,2478,2264.50926426829,213.490735731708
2016-04-18,2581,2269.48165450228,311.518345497719
2016-04-19,2699,2274.4290148062,424.570985193802
2016-04-20,2833,2279.35156691431,553.648433085688
2016-04-21,2954,2284.24970806145,669.750291938546
2016-04-22,2817,2289.12406433849,527.875935661512
2016-04-25,2831,2293.97553868407,537.024461315933
2016-04-26,2685,2298.80525223959,386.19474776041
2016-04-27,2632,2303.61454813073,328.385451869267
2016-04-28,2692,2308.40492912054,383.595070879461
2016-04-29,2731,2313.17803371342,417.821966286582
2016-05-03,2574,2317.93565897655,256.064341023453
2016-05-04,2524,2322.6797746879,201.320225312104
2016-05-05,2458,2327.41245647215,130.58754352785
2016-05-06,2493,2332.13586317168,160.864136828322
2016-05-09,2308,2336.85220760848,-28.8522076084803
2016-05-10,2303,2341.56376909933,-38.5637690993328
2016-05-11,2304,2346.27281503467,-42.2728150346695
2016-05-12,2236,2350.98159686421,-114.981596864207
2016-05-13,2195,2355.69234856378,-160.69234856378
2016-05-16,2245,2360.40725658045,-115.407256580452
2016-05-17,2312,2365.12844093754,-53.1284409375446
2016-05-18,2244,2369.85797395364,-125.857973953643
2016-05-19,2231,2374.59790598618,-143.597905986178
2016-05-20,2255,2379.35023536795,-124.350235367948
2016-05-23,2123,2384.11690107418,-261.116901074178
2016-05-24,2153,2388.89979067869,-235.89979067869
2016-05-25,2105,2393.70068382003,-288.700683820032
2016-05-26,2153,2398.52126262534,-245.52126262534
2016-05-27,2259,2403.36308988451,-144.363089884507
2016-05-30,2230,2408.22762689873,-178.227626898725
2016-05-31,2201,2413.11627529533,-212.116275295334
2016-06-01,2167,2418.03036302953,-251.030363029532
2016-06-02,2153,2422.97113037621,-269.971130376212
2016-06-03,2176,2427.93971384434,-251.939713844339
2016-06-06,2256,2432.9371383477,-176.937138347698
2016-06-07,2284,2437.96432465839,-153.964324658386
2016-06-08,2300,2443.0221204097,-143.022120409698
2016-06-13,2336,2448.11130959241,-112.111309592406
2016-06-14,2256,2453.2326170776,-197.232617077597
2016-06-15,2251,2458.386721394,-207.386721393996
2016-06-16,2252,2463.57421954239,-211.57421954239
2016-06-17,2261,2468.79562279822,-207.79562279822
2016-06-20,2237,2474.05135498067,-237.051354980665
2016-06-21,2260,2479.34175401454,-219.341754014541
2016-06-22,2314,2484.6670598371,-170.667059837098
2016-06-23,2307,2490.02742171861,-183.027421718614
2016-06-24,2297,2495.42291838242,-198.422918382424
2016-06-27,2448,2500.85355289568,-52.8535528956786
2016-06-28,2443,2506.31924630547,-63.3192463054724
2016-06-29,2409,2511.81989781137,-102.819897811365
2016-06-30,2502,2517.35538043932,-15.3553804393203
2016-07-01,2509,2522.92552471369,-13.9255247136922
2016-07-04,2566,2528.53015481146,37.4698451885372
2016-07-05,2530,2534.16908915344,-4.16908915344356
2016-07-06,2518,2539.84216164897,-21.8421616489694
2016-07-07,2557,2545.54920448403,11.4507955159682
2016-07-08,2594,2551.29004081589,42.7099591841086
2016-07-11,2589,2557.06449853524,31.9355014647627
2016-07-12,2699,2562.87242318716,136.127576812838
2016-07-13,2664,2568.71367351771,95.2863264822915
2016-07-14,2659,2574.58816454258,84.4118354574171
2016-07-15,2661,2580.49585066503,80.5041493349714
2016-07-18,2495,2586.43672118081,-91.4367211808074
2016-07-19,2430,2592.41079866272,-162.410798662715
2016-07-20,2463,2598.41806788741,-135.418067887406
2016-07-21,2572,2604.45844649743,-32.4584464974342
2016-07-22,2495,2610.5317961589,-115.531796158901
2016-07-25,2557,2616.63796512092,-59.6379651209202
2016-07-26,2604,2622.77675387641,-18.7767538764108
2016-07-27,2623,2628.94793826635,-5.94793826635041
2016-07-28,2674,2635.15128637016,38.8487136298387
2016-07-29,2599,2641.38656380864,-42.3865638086409
2016-08-01,2700,2647.65355226107,52.3464477389291
2016-08-02,2689,2653.95201588583,35.0479841141671
2016-08-03,2673,2660.28174047924,12.7182595207595
2016-08-04,2626,2666.64252632497,-40.6425263249717
2016-08-05,2710,2673.03417896401,36.9658210359888
2016-08-08,2787,2679.45648713734,107.543512862658
2016-08-09,2752,2685.90925486606,66.0907451339443
2016-08-10,2754,2692.39233062547,61.6076693745273
2016-08-11,2760,2698.90559021016,61.0944097898394
2016-08-12,2747,2705.44893488084,41.5510651191649
2016-08-15,2733,2712.02229115218,20.9777088478232
2016-08-16,2817,2718.62560271433,98.3743972856701
2016-08-17,2790,2725.25882192888,64.7411780711187
2016-08-18,2793,2731.92194182142,61.0780581785812
2016-08-19,2786,2738.61498217888,47.3850178211237
2016-08-22,2776,2745.33798803552,30.6620119644812
2016-08-23,2839,2752.09102401255,86.9089759874523
2016-08-24,2825,2758.87416740559,66.125832594411
2016-08-25,2823,2765.68753143501,57.3124685649886
