"J0Date","J0Close","J0_hpft","J0_hpfc"
2013-06-21,1465,1565.65104873439,-100.651048734391
2013-06-24,1437,1564.79537076099,-127.795370760989
2013-06-25,1446,1563.97117310322,-117.971173103225
2013-06-26,1424,1563.17842353535,-139.17842353535
2013-06-27,1439,1562.41704106702,-123.417041067017
2013-06-28,1445,1561.68688717715,-116.686887177154
2013-07-01,1447,1560.987772329,-113.987772329001
2013-07-02,1445,1560.31945875216,-115.319458752162
2013-07-03,1426,1559.68166155825,-133.681661558252
2013-07-04,1441,1559.0740481905,-118.074048190503
2013-07-05,1445,1558.49623083353,-113.496230833531
2013-07-08,1426,1557.94777286482,-131.947772864817
2013-07-09,1424,1557.42819074705,-133.428190747052
2013-07-10,1448,1556.93694640116,-108.936946401156
2013-07-11,1465,1556.47344659409,-91.4734465940882
2013-07-12,1442,1556.03705306271,-114.037053062707
2013-07-15,1431,1555.62708973236,-124.627089732357
2013-07-16,1433,1555.24283339011,-122.242833390114
2013-07-17,1460,1554.88350930718,-94.8835093071805
2013-07-18,1464,1554.54829222456,-90.5482922245574
2013-07-19,1480,1554.2363176622,-74.2363176621973
2013-07-22,1479,1553.94668371099,-74.9466837109924
2013-07-23,1486,1553.67845777552,-67.6784577755232
2013-07-24,1482,1553.43067628047,-71.4306762804735
2013-07-25,1477,1553.20234767496,-76.2023476749584
2013-07-26,1469,1552.99245088149,-83.9924508814928
2013-07-29,1451,1552.79993332359,-101.799933323595
2013-07-30,1447,1552.62370770574,-105.623707705736
2013-07-31,1459,1552.46264465235,-93.4626446523545
2013-08-01,1474,1552.31557112733,-78.3155711273271
2013-08-02,1486,1552.18127546078,-66.1812754607771
2013-08-05,1488,1552.05851361036,-64.0585136103644
2013-08-06,1481,1551.94601417708,-70.9460141770814
2013-08-07,1485,1551.84247928267,-66.8424792826679
2013-08-08,1517,1551.74658172264,-34.7465817226424
2013-08-09,1531,1551.65696666254,-20.6569666625444
2013-08-12,1580,1551.57226490506,28.427735094938
2013-08-13,1611,1551.49109871413,59.5089012858696
2013-08-14,1599,1551.41210210456,47.5878978954359
2013-08-15,1601,1551.33393368977,49.6660663102316
2013-08-16,1583,1551.25527175407,31.7447282459295
2013-08-19,1598,1551.17481511175,46.8251848882474
2013-08-20,1602,1551.09127569908,50.9087243009174
2013-08-21,1607,1551.00338480799,55.9966151920134
2013-08-22,1606,1550.909894774,55.0901052259979
2013-08-23,1640,1550.80958107942,89.1904189205764
2013-08-26,1653,1550.70124197859,102.298758021408
2013-08-27,1656,1550.58371259355,105.416287406447
2013-08-28,1585,1550.45587033257,34.5441296674295
2013-08-29,1586,1550.31663617874,35.6833638212633
2013-08-30,1582,1550.16494539433,31.8350546056711
2013-09-02,1628,1549.99974799165,78.0002520083484
2013-09-03,1613,1549.82000714239,63.1799928576064
2013-09-04,1609,1549.62471826037,59.3752817396329
2013-09-05,1614,1549.41290287545,64.5870971245547
2013-09-06,1610,1549.18360706091,60.8163929390856
2013-09-09,1620,1548.93590358772,71.0640964122793
2013-09-10,1609,1548.66889036588,60.3311096341153
2013-09-11,1609,1548.38169468044,60.6183053195615
2013-09-12,1584,1548.07346875487,35.9265312451306
2013-09-13,1574,1547.74338986987,26.256610130129
2013-09-16,1566,1547.39065015673,18.6093498432732
2013-09-17,1572,1547.0144526001,24.985547399902
2013-09-18,1585,1546.61400787701,38.3859921229894
2013-09-23,1592,1546.18853699254,45.8114630074583
2013-09-24,1582,1545.73727681896,36.262723181036
2013-09-25,1590,1545.25948316517,44.7405168348287
2013-09-26,1586,1544.75442682965,41.2455731703536
2013-09-27,1570,1544.22139710479,25.7786028952104
2013-09-30,1544,1543.65970033223,0.340299667768029
2013-10-08,1557,1543.06865350948,13.9313464905156
2013-10-09,1560,1542.44757377466,17.5524262253421
2013-10-10,1551,1541.79578402455,9.20421597544507
2013-10-11,1558,1541.11261441149,16.887385588513
2013-10-14,1592,1540.39739889237,51.6026011076324
2013-10-15,1579,1539.64947840471,39.350521595289
2013-10-16,1566,1538.86821521645,27.1317847835484
2013-10-17,1557,1538.05298786149,18.9470121385076
2013-10-18,1561,1537.20318608885,23.7968139111489
2013-10-21,1589,1536.31820747942,52.6817925205798
2013-10-22,1576,1535.39745945088,40.6025405491189
2013-10-23,1570,1534.44037119751,35.55962880249
2013-10-24,1543,1533.44638869682,9.55361130317671
2013-10-25,1521,1532.41497262528,-11.4149726252847
2013-10-28,1526,1531.34558760864,-5.34558760863639
2013-10-29,1522,1530.23769355395,-8.23769355394708
2013-10-30,1615,1529.09074815869,85.9092518413091
2013-10-31,1601,1527.90420571529,73.0957942847088
2013-11-01,1625,1526.67755602748,98.322443972525
2013-11-04,1605,1525.41031911384,79.5896808861569
2013-11-05,1600,1524.10205563563,75.8979443643655
2013-11-06,1590,1522.7523591532,67.2476408467969
2013-11-07,1593,1521.36085460005,71.639145399955
2013-11-08,1567,1519.92719470718,47.0728052928211
2013-11-11,1571,1518.45106181831,52.5489381816857
2013-11-12,1587,1516.93215773508,70.0678422649184
2013-11-13,1597,1515.37020598092,81.6297940190813
2013-11-14,1598,1513.76495904243,84.2350409575708
2013-11-15,1585,1512.11620314855,72.8837968514463
2013-11-18,1593,1510.42375934781,82.5762406521916
2013-11-19,1618,1508.68747881582,109.312521184181
2013-11-20,1620,1506.90724686194,113.092753138055
2013-11-21,1607,1505.08299398099,101.917006019005
2013-11-22,1612,1503.2146974157,108.785302584295
2013-11-25,1609,1501.30237653721,107.697623462794
2013-11-26,1620,1499.34609568414,120.653904315864
2013-11-27,1612,1497.34596371293,114.654036287073
2013-11-28,1617,1495.30213935358,121.697860646424
2013-11-29,1616,1493.21482872941,122.785171270587
2013-12-02,1629,1491.08428826881,137.915711731189
2013-12-03,1625,1488.91082515452,136.089174845483
2013-12-04,1637,1486.69480357807,150.30519642193
2013-12-05,1622,1484.43664398485,137.56335601515
2013-12-06,1618,1482.13682895043,135.863171049572
2013-12-09,1618,1479.79589791344,138.204102086557
2013-12-10,1618,1477.41444647291,140.58555352709
2013-12-11,1613,1474.99312735598,138.006872644022
2013-12-12,1608,1472.53265140207,135.46734859793
2013-12-13,1558,1470.03378649717,87.9662135028338
2013-12-16,1557,1467.49735652396,89.5026434760425
2013-12-17,1558,1464.9242217268,93.0757782731981
2013-12-18,1562,1462.31527934698,99.6847206530196
2013-12-19,1557,1459.67146509939,97.3285349006123
2013-12-20,1536,1456.99375590481,79.0062440951949
2013-12-23,1516,1454.28316891553,61.7168310844695
2013-12-24,1523,1451.54075394186,71.459246058136
2013-12-25,1515,1448.76758630547,66.2324136945305
2013-12-26,1510,1445.96477086631,64.0352291336903
2013-12-27,1510,1443.13343986221,66.8665601377854
2013-12-30,1487,1440.27475200058,46.7252479994237
2013-12-31,1458,1437.38989362873,20.6101063712661
2014-01-02,1454,1434.48007040835,19.5199295916532
2014-01-03,1426,1431.54649652051,-5.54649652050547
2014-01-06,1416,1428.590394215,-12.5903942150012
2014-01-07,1411,1425.61298344895,-14.6129834489457
2014-01-08,1410,1422.61547897513,-12.6154789751283
2014-01-09,1372,1419.59908950587,-47.599089505872
2014-01-10,1382,1416.56501853879,-34.5650185387903
2014-01-13,1372,1413.51444989594,-41.5144498959399
2014-01-14,1391,1410.4485531116,-19.4485531115976
2014-01-15,1388,1407.36848055963,-19.3684805596325
2014-01-16,1384,1404.27537657467,-20.2753765746748
2014-01-17,1375,1401.17037748515,-26.1703774851517
2014-01-20,1346,1398.05461123852,-52.0546112385193
2014-01-21,1342,1394.92919496445,-52.9291949644504
2014-01-22,1340,1391.7952242753,-51.7952242753003
2014-01-23,1355,1388.65377290466,-33.6537729046579
2014-01-24,1370,1385.50589317604,-15.5058931760406
2014-01-27,1358,1382.35262350183,-24.352623501834
2014-01-28,1333,1379.19499588492,-46.1949958849238
2014-01-29,1348,1376.0340322618,-28.0340322617991
2014-01-30,1350,1372.87073547379,-22.8707354737877
2014-02-07,1327,1369.70609677408,-42.7060967740808
2014-02-10,1338,1366.54109796203,-28.5410979620292
2014-02-11,1321,1363.376703184,-42.3767031839977
2014-02-12,1324,1360.21386478861,-36.2138647886102
2014-02-13,1320,1357.05351760767,-37.053517607666
2014-02-14,1316,1353.8965815036,-37.8965815036045
2014-02-17,1354,1350.74396102244,3.25603897755813
2014-02-18,1336,1347.59654504527,-11.5965450452661
2014-02-19,1346,1344.45522379907,1.54477620092746
2014-02-20,1334,1341.32088271731,-7.32088271731104
2014-02-21,1328,1338.194407872,-10.1944078719956
2014-02-24,1277,1335.07668230897,-58.0766823089723
2014-02-25,1279,1331.96858486013,-52.9685848601298
2014-02-26,1283,1328.87097035079,-45.8709703507909
2014-02-27,1284,1325.78467171119,-41.7846717111866
2014-02-28,1273,1322.71050291037,-49.7105029103703
2014-03-03,1258,1319.64926064525,-61.6492606452492
2014-03-04,1238,1316.60172106441,-78.6017210644103
2014-03-05,1238,1313.56863483313,-75.5686348331255
2014-03-06,1224,1310.55072012588,-86.550720125882
2014-03-07,1182,1307.54866388013,-125.548663880132
2014-03-10,1157,1304.56311725673,-147.563117256727
2014-03-11,1197,1301.59467951978,-104.594679519782
2014-03-12,1220,1298.6438889367,-78.6438889367039
2014-03-13,1226,1295.71124053971,-69.7112405397104
2014-03-14,1209,1292.79719685274,-83.7971968527439
2014-03-17,1203,1289.90219158402,-86.9021915840204
2014-03-18,1214,1287.02662380326,-73.026623803259
2014-03-19,1207,1284.17085665839,-77.1708566583894
2014-03-20,1194,1281.33522311099,-87.3352231109875
2014-03-21,1167,1278.52002422337,-111.520024223369
2014-03-24,1183,1275.72552495696,-92.7255249569566
2014-03-25,1216,1272.95194417525,-56.951944175251
2014-03-26,1204,1270.19946241277,-66.1994624127669
2014-03-27,1202,1267.46823666244,-65.4682366624401
2014-03-28,1223,1264.7583965529,-41.7583965529011
2014-03-31,1220,1262.07004465092,-42.0700446509208
2014-04-01,1225,1259.40326626202,-34.403266262022
2014-04-02,1219,1256.75812930161,-37.7581293016142
2014-04-03,1236,1254.13468746426,-18.1346874642572
2014-04-04,1263,1251.53297883674,11.4670211632567
2014-04-08,1280,1248.95303400974,31.0469659902593
2014-04-09,1264,1246.39488831394,17.6051116860646
2014-04-10,1250,1243.85858991359,6.14141008640749
2014-04-11,1253,1241.34419425021,11.6558057497893
2014-04-14,1254,1238.85175930385,15.1482406961515
2014-04-15,1270,1236.38134787266,33.6186521273401
2014-04-16,1262,1233.9330290165,28.0669709835016
2014-04-17,1250,1231.50688569177,18.4931143082277
2014-04-18,1198,1229.10301245662,-31.1030124566245
2014-04-21,1189,1226.72151151351,-37.7215115135101
2014-04-22,1202,1224.3624722083,-22.3624722082995
2014-04-23,1199,1222.02596829409,-23.0259682940943
2014-04-24,1206,1219.71206428038,-13.7120642803841
2014-04-25,1207,1217.42081515858,-10.4208151585782
2014-04-28,1182,1215.15227025209,-33.1522702520933
2014-04-29,1186,1212.90647457681,-26.9064745768115
2014-04-30,1166,1210.68345944483,-44.6834594448307
2014-05-05,1181,1208.48324504607,-27.4832450460672
2014-05-06,1175,1206.30583310026,-31.3058331002608
2014-05-07,1175,1204.15121396656,-29.1512139665576
2014-05-08,1178,1202.01936506362,-24.0193650636204
2014-05-09,1183,1199.91025176011,-16.9102517601052
2014-05-12,1211,1197.82382949604,13.1761705039553
2014-05-13,1203,1195.76004672147,7.23995327853038
2014-05-14,1199,1193.7188573329,5.28114266709796
2014-05-15,1186,1191.70021821956,-5.70021821956139
2014-05-16,1148,1189.70408845367,-41.7040884536702
2014-05-19,1151,1187.73042475124,-36.7304247512422
2014-05-20,1143,1185.77916658946,-42.7791665894619
2014-05-21,1137,1183.85023826263,-46.8502382626276
2014-05-22,1148,1181.94354638192,-33.9435463819187
2014-05-23,1147,1180.05897819242,-33.0589781924246
2014-05-26,1190,1178.19640690838,11.8035930916168
2014-05-27,1190,1176.3556920788,13.6443079211988
2014-05-28,1164,1174.5366981318,-10.5366981317959
2014-05-29,1160,1172.73929513549,-12.7392951354868
2014-05-30,1159,1170.96334880256,-11.9633488025617
2014-06-03,1152,1169.20871957981,-17.2087195798054
2014-06-04,1157,1167.47526296877,-10.4752629687726
2014-06-05,1177,1165.76282735767,11.2371726423253
2014-06-06,1177,1164.07125680465,12.9287431953524
2014-06-09,1171,1162.40040001286,8.59959998713715
2014-06-10,1166,1160.75011102964,5.24988897036454
2014-06-11,1152,1159.12024745711,-7.12024745710669
2014-06-12,1136,1157.51066906748,-21.5106690674757
2014-06-13,1144,1155.92123268966,-11.9212326896573
2014-06-16,1134,1154.35178626103,-20.3517862610257
2014-06-17,1146,1152.80217279108,-6.80217279107684
2014-06-18,1140,1151.27222687679,-11.2722268767941
2014-06-19,1133,1149.76178030342,-16.7617803034202
2014-06-20,1147,1148.27066019659,-1.27066019658693
2014-06-23,1140,1146.79868675346,-6.79868675345507
2014-06-24,1142,1145.34567964583,-3.34567964582635
2014-06-25,1142,1143.91145573522,-1.91145573521809
2014-06-26,1157,1142.49583050023,14.5041694997709
2014-06-27,1140,1141.09861862923,-1.09861862923224
2014-06-30,1127,1139.71964080618,-12.7196408061807
2014-07-01,1129,1138.35871726082,-9.35871726082209
2014-07-02,1132,1137.01566296509,-5.0156629650949
2014-07-03,1123,1135.6902890225,-12.6902890224967
2014-07-04,1114,1134.3824044632,-20.3824044632018
2014-07-07,1115,1133.09181307173,-18.0918130717326
2014-07-08,1117,1131.81831020732,-14.8183102073158
2014-07-09,1110,1130.56168375079,-20.5616837507944
2014-07-10,1105,1129.32171545771,-24.3217154577137
2014-07-11,1090,1128.09817858423,-38.0981785842296
2014-07-14,1090,1126.89083633286,-36.8908363328648
2014-07-15,1095,1125.69943615794,-30.6994361579398
2014-07-16,1088,1124.52371026455,-36.5237102645504
2014-07-17,1085,1123.36337816788,-38.3633781678767
2014-07-18,1081,1122.2181442857,-41.2181442856956
2014-07-21,1088,1121.08769717787,-33.087697177865
2014-07-22,1149,1119.97170836634,29.0282916336627
2014-07-23,1131,1118.86983569593,12.1301643040661
2014-07-24,1126,1117.7817490106,8.21825098939715
2014-07-25,1123,1116.70712316845,6.29287683154782
2014-07-28,1131,1115.64563642464,15.3543635753603
2014-07-29,1140,1114.59696963558,25.4030303644189
2014-07-30,1130,1113.56081000453,16.4391899954675
2014-07-31,1128,1112.53685523538,15.4631447646247
2014-08-01,1112,1111.52480982726,0.475190172743667
2014-08-04,1131,1110.52438467119,20.4756153288145
2014-08-05,1132,1109.53529085461,22.4647091453929
2014-08-06,1132,1108.55724792873,23.4427520712668
2014-08-07,1139,1107.58998473082,31.4100152691813
2014-08-08,1136,1106.63323978838,29.3667602116174
2014-08-11,1133,1105.68676461258,27.3132353874214
2014-08-12,1119,1104.75032285362,14.2496771463778
2014-08-13,1116,1103.82368945191,12.1763105480857
2014-08-14,1086,1102.90664523808,-16.906645238079
2014-08-15,1105,1101.99897607596,3.00102392404142
2014-08-18,1097,1101.10046084086,-4.10046084086475
2014-08-19,1105,1100.21087964859,4.78912035140824
2014-08-20,1095,1099.33001091999,-4.3300109199945
2014-08-21,1098,1098.45763505555,-0.457635055553141
2014-08-22,1103,1097.59353066589,5.40646933411382
2014-08-25,1111,1096.73747617244,14.2625238275582
2014-08-26,1122,1095.88925223151,26.1107477684931
2014-08-27,1110,1095.04864539489,14.9513546051141
2014-08-28,1103,1094.21545300756,8.78454699243914
2014-08-29,1106,1093.38947859477,12.6105214052325
2014-09-01,1093,1092.57052931293,0.429470687074729
2014-09-02,1115,1091.75841753115,23.2415824688467
2014-09-03,1096,1090.95295579608,5.04704420391622
2014-09-04,1093,1090.15396626149,2.84603373851154
2014-09-05,1084,1089.36127316737,-5.36127316736977
2014-09-09,1064,1088.57470193019,-24.5747019301909
2014-09-10,1073,1087.79407575027,-14.7940757502666
2014-09-11,1067,1087.01920766972,-20.0192076697194
2014-09-12,1074,1086.24990461539,-12.2499046153928
2014-09-15,1091,1085.48596523901,5.51403476099254
2014-09-16,1082,1084.72718312865,-2.72718312865382
2014-09-17,1092,1083.97335415169,8.02664584831255
2014-09-18,1087,1083.2242730482,3.7757269518049
2014-09-19,1077,1082.47973787613,-5.47973787613232
2014-09-22,1049,1081.73954825418,-32.739548254178
2014-09-23,1066,1081.00350153593,-15.0035015359252
2014-09-24,1068,1080.27138154176,-12.2713815417605
2014-09-25,1052,1079.54296589021,-27.5429658902095
2014-09-26,1061,1078.81802712731,-17.8180271273056
2014-09-29,1049,1078.09632641394,-29.0963264139378
2014-09-30,1050,1077.37761754572,-27.3776175457207
2014-10-08,1055,1076.66164229104,-21.6616422910359
2014-10-09,1088,1075.94813110145,12.051868898548
2014-10-10,1078,1075.23680547448,2.76319452551816
2014-10-13,1098,1074.5273918894,23.4726081105984
2014-10-14,1087,1073.81961796768,13.1803820323192
2014-10-15,1083,1073.11322103342,9.88677896658279
2014-10-16,1070,1072.40794385895,-2.40794385895017
2014-10-17,1075,1071.70353330342,3.29646669658327
2014-10-20,1086,1070.99973523061,15.0002647693937
2014-10-21,1081,1070.29629686694,10.7037031330642
2014-10-22,1084,1069.59297163933,14.4070283606728
2014-10-23,1089,1068.88951739918,20.110482600816
2014-10-24,1110,1068.1856979532,41.8143020468043
2014-10-27,1096,1067.48128542092,28.5187145790847
2014-10-28,1087,1066.77606920625,20.223930793753
2014-10-29,1091,1066.06985050159,24.930149498411
2014-10-30,1088,1065.36243885909,22.637561140906
2014-10-31,1085,1064.65365413604,20.3463458639602
2014-11-03,1085,1063.94332554716,21.0566744528408
2014-11-04,1069,1063.23129071755,5.76870928244584
2014-11-05,1060,1062.5173959763,-2.51739597629566
2014-11-06,1063,1061.80149003701,1.19850996299009
2014-11-07,1068,1061.08342057274,6.91657942725977
2014-11-10,1075,1060.36303575194,14.6369642480588
2014-11-11,1069,1059.64018660211,9.35981339789495
2014-11-12,1072,1058.91473020105,13.0852697989483
2014-11-13,1068,1058.18652749558,9.81347250441888
2014-11-14,1064,1057.45544484141,6.54455515859345
2014-11-17,1064,1056.72135265074,7.27864734925877
2014-11-18,1053,1055.98412404106,-2.98412404105634
2014-11-19,1053,1055.24363513852,-2.24363513851958
2014-11-20,1055,1054.49976083578,0.500239164217009
2014-11-21,1056,1053.75237509807,2.24762490192929
2014-11-24,1059,1053.00135209738,5.99864790261523
2014-11-25,1035,1052.24656693481,-17.2465669348083
2014-11-26,1031,1051.48789719102,-20.487897191019
2014-11-27,1053,1050.72521331766,2.27478668233508
2014-11-28,1039,1049.95837729752,-10.9583772975191
2014-12-01,1032,1049.18725205365,-17.1872520536463
2014-12-02,1031,1048.41169597937,-17.4116959793719
2014-12-03,1036,1047.6315603635,-11.6315603635024
2014-12-04,1039,1046.84668929755,-7.84668929754728
2014-12-05,1036,1046.05692206499,-10.0569220649914
2014-12-08,1029,1045.26209470583,-16.2620947058272
2014-12-09,1031,1044.46203910291,-13.4620391029053
2014-12-10,1034,1043.65658041698,-9.65658041698059
2014-12-11,1036,1042.84553824416,-6.84553824416102
2014-12-12,1044,1042.02872818889,1.97127181110645
2014-12-15,1042,1041.20596302596,0.794036974038836
2014-12-16,1037,1040.37705634499,-3.37705634499411
2014-12-17,1025,1039.54182206384,-14.5418220638356
2014-12-18,1074,1038.7000727044,35.2999272955984
2014-12-19,1045,1037.8516147776,7.14838522239765
2014-12-22,1020,1036.99626938591,-16.9962693859052
2014-12-23,999,1036.13386058665,-37.133860586652
2014-12-24,1011,1035.26420541159,-24.2642054115935
2014-12-25,1005,1034.38710554285,-29.3871055428541
2014-12-26,1007,1033.5023526327,-26.502352632698
2014-12-29,1007,1032.60972618593,-25.6097261859323
2014-12-30,1048,1031.70899475236,16.2910052476389
2014-12-31,1032,1030.79991629578,1.20008370422402
2015-01-05,1031,1029.88225551402,1.11774448598259
2015-01-06,1054,1028.95577760097,25.0442223990296
2015-01-07,1055,1028.02024821255,26.9797517874494
2015-01-08,1063,1027.07544335695,35.924556643047
2015-01-09,1056,1026.12115019474,29.8788498052637
2015-01-12,1040,1025.15717073621,14.8428292637935
2015-01-13,1042,1024.18331934239,17.8166806576095
2015-01-14,1038,1023.19941650971,14.8005834902939
2015-01-15,1047,1022.20529009934,24.7947099006636
2015-01-16,1045,1021.2007740904,23.7992259095991
2015-01-19,1042,1020.18571271117,21.8142872888321
2015-01-20,1038,1019.15996002753,18.8400399724655
2015-01-21,1036,1018.12337912252,17.8766208774778
2015-01-22,1033,1017.07584086691,15.9241591330923
2015-01-23,1033,1016.01722352093,16.9827764790742
2015-01-26,1017,1014.94741192723,2.05258807277073
2015-01-27,1024,1013.86629794847,10.1337020515262
2015-01-28,1027,1012.77377429573,14.2262257042713
2015-01-29,1025,1011.66973786899,13.3302621310095
2015-01-30,1025,1010.55409144874,14.4459085512609
2015-02-02,1027,1009.4267433257,17.5732566742994
2015-02-03,1031,1008.28760776197,22.7123922380332
2015-02-04,1028,1007.13660628364,20.8633937163581
2015-02-05,1031,1005.97366980528,25.0263301947171
2015-02-06,1039,1004.79873786548,34.2012621345191
2015-02-09,1034,1003.61176034776,30.3882396522417
2015-02-10,1035,1002.41270127304,32.5872987269582
2015-02-11,1036,1001.20153722354,34.7984627764623
2015-02-12,1033,999.978258251731,33.0217417482687
2015-02-13,1040,998.742868794386,41.2571312056145
2015-02-16,1039,997.495386938123,41.5046130618772
2015-02-17,1029,996.235847823605,32.7641521763945
2015-02-25,1019,994.964303747854,24.0356962521461
2015-02-26,1026,993.680820551248,32.3191794487518
2015-02-27,1021,992.385474009562,28.6145259904378
2015-03-02,1023,991.07835325804,31.9216467419605
2015-03-03,1020,989.759559259962,30.2404407400385
2015-03-04,1021,988.429206173813,32.5707938261873
2015-03-05,1000,987.087420658206,12.9125793417944
2015-03-06,1001,985.734342835233,15.2656571647671
2015-03-09,1007,984.370118164526,22.6298818354742
2015-03-10,1004,982.994898415895,21.0051015841046
2015-03-11,1005,981.608844713493,23.3911552865072
2015-03-12,1006,980.212126864077,25.7878731359228
2015-03-13,1007,978.804924343404,28.1950756565962
2015-03-16,1002,977.387427286876,24.6125727131235
2015-03-17,996,975.959837484638,20.0401625153618
2015-03-18,983,974.522366900642,8.47763309935792
2015-03-19,980,973.075235782683,6.92476421731723
2015-03-20,976,971.61866788281,4.38133211719047
2015-03-23,965,970.152889815557,-5.15288981555702
2015-03-24,965,968.678130006491,-3.67813000649109
2015-03-25,954,967.194614751185,-13.1946147511853
2015-03-26,946,965.702568824821,-19.7025688248206
2015-03-27,940,964.202211548445,-24.2022115484446
2015-03-30,946,962.693754098877,-16.6937540988771
2015-03-31,940,961.177397648691,-21.1773976486905
2015-04-01,942,959.653336469954,-17.6533364699537
2015-04-02,933,958.121756080852,-25.1217560808515
2015-04-03,934,956.582834702369,-22.582834702369
2015-04-07,934,955.036740171178,-21.0367401711781
2015-04-08,915,953.483630989112,-38.4836309891119
2015-04-09,907,951.923656962287,-44.9236569622869
2015-04-10,890,950.356951989191,-60.3569519891909
2015-04-13,920,948.783631398703,-28.783631398703
2015-04-14,924,947.203785570574,-23.203785570574
2015-04-15,902,945.617492986532,-43.6174929865316
2015-04-16,912,944.024822536816,-32.0248225368162
2015-04-17,911,942.425825081931,-31.4258250819306
2015-04-20,893.5,940.820538244613,-47.3205382446126
2015-04-21,899.5,939.208986657439,-39.7089866574392
2015-04-22,910,937.591175392568,-27.5911753925676
2015-04-23,902,935.967093108058,-33.9670931080582
2015-04-24,927.5,934.336717056891,-6.83671705689128
2015-04-27,946.5,932.700010451411,13.7999895485892
2015-04-28,932.5,931.05693367795,1.44306632204971
2015-04-29,906,929.407452827182,-23.4074528271821
2015-04-30,913.5,927.751534586302,-14.2515345863022
2015-05-04,909.5,926.0891359668,-16.5891359668004
2015-05-05,931,924.420208089159,6.57979191084124
2015-05-06,934.5,922.744695216568,11.7553047834317
2015-05-07,924,921.062544332059,2.93745566794094
2015-05-08,934,919.373707277811,14.626292722189
2015-05-11,931,917.678137110236,13.3218628897642
2015-05-12,915,915.975792931671,-0.975792931670616
2015-05-13,913.5,914.266639351182,-0.766639351182019
2015-05-14,909.5,912.550640574461,-3.05064057446117
2015-05-15,915.5,910.827760490332,4.67223950966793
2015-05-18,913.5,909.097961726578,4.40203827342199
2015-05-19,909,907.361208842189,1.6387911578112
2015-05-20,902,905.61746821604,-3.61746821603995
2015-05-21,910.5,903.866706904276,6.63329309572358
2015-05-22,912.5,902.108890467739,10.3911095322615
2015-05-25,911,900.343987209186,10.656012790814
2015-05-26,909.5,898.571969726636,10.9280302733637
2015-05-27,913,896.792815022898,16.2071849771017
2015-05-28,914.5,895.006504617985,19.4934953820152
2015-05-29,915.5,893.213026731314,22.2869732686864
2015-06-01,923,891.41237764011,31.5876223598897
2015-06-02,925,889.604562834157,35.395437165843
2015-06-03,919,887.789600860257,31.2103991397432
2015-06-04,921,885.967524896324,35.0324751036759
2015-06-05,914.5,884.138381021334,30.3616189786656
2015-06-08,912.5,882.30222979533,30.1977702046698
2015-06-09,912,880.459144328589,31.5408556714105
2015-06-10,918.5,878.609210213942,39.8907897860584
2015-06-11,915,876.752526081958,38.2474739180419
2015-06-12,901.5,874.889207052424,26.6107929475757
2015-06-15,898,873.019384055128,24.9806159448723
2015-06-16,898.5,871.143199019672,27.3568009803276
2015-06-17,881.5,869.260804201637,12.2391957983629
2015-06-18,878.5,867.372363164808,11.1276368351921
2015-06-19,882,865.478044532167,16.521955467833
2015-06-23,881,863.578021526411,17.4219784735893
2015-06-24,883.5,861.672474199745,21.8275258002551
2015-06-25,874,859.76158980592,14.2384101940799
2015-06-26,877,857.845564621328,19.154435378672
2015-06-29,869,855.924600807912,13.0753991920881
2015-06-30,868,853.998908445315,14.0010915546853
2015-07-01,874,852.068703018018,21.9312969819815
2015-07-02,878,850.134205797983,27.8657942020165
2015-07-03,882,848.195647122697,33.8043528773028
2015-07-06,852,846.253268848249,5.74673115175087
2015-07-07,845.5,844.307326804074,1.19267319592562
2015-07-08,816,842.358079195085,-26.3580791950854
2015-07-09,828.5,840.4057847192,-11.9057847192005
2015-07-10,810,838.450691178959,-28.4506911789588
2015-07-13,812,836.493041455533,-24.493041455533
2015-07-14,808,834.533066669718,-26.5330666697181
2015-07-15,803.5,832.570987817878,-29.0709878178776
2015-07-16,807.5,830.607014928666,-23.1070149286661
2015-07-17,810,828.641346013965,-18.641346013965
2015-07-20,820.5,826.674169534147,-6.17416953414665
2015-07-21,811,824.705666243995,-13.7056662439947
2015-07-22,804,822.736014346146,-18.7360143461456
2015-07-23,803.5,820.765386377861,-17.2653863778605
2015-07-24,802,818.793947131686,-16.7939471316863
2015-07-27,806.5,816.821854263353,-10.3218542633528
2015-07-28,812,814.849258486649,-2.84925848664947
2015-07-29,823,812.876306248725,10.1236937512753
2015-07-30,812,810.903142818959,1.09685718104095
2015-07-31,823.5,808.92991765146,14.5700823485403
2015-08-03,818.5,806.956780653732,11.5432193462684
2015-08-04,824,804.983887755965,19.0161122440347
2015-08-05,820,803.011399659854,16.9886003401459
2015-08-06,823.5,801.039484927587,22.4605150724134
2015-08-07,822,799.068319143759,22.9316808562413
2015-08-10,820,797.098087177235,22.901912822765
2015-08-11,811,795.128983375919,15.8710166240813
2015-08-12,833.5,793.161211554445,40.3387884455554
2015-08-13,826,791.194982087879,34.8050179121213
2015-08-14,825.5,789.230522025734,36.2694779742661
2015-08-17,812,787.268072804506,24.7319271954943
2015-08-18,806,785.307890853036,20.6921091469637
2015-08-19,807.5,783.350242823356,24.149757176644
2015-08-20,804.5,781.395403920781,23.1045960792193
2015-08-21,806,779.44365933316,26.5563406668401
2015-08-24,778,777.495303798862,0.504696201138244
2015-08-25,782.5,775.550643033565,6.94935696643537
2015-08-26,780,773.609982961581,6.39001703841917
2015-08-27,790.5,771.673632379802,18.8263676201978
2015-08-28,801.5,769.741902726493,31.7580972735069
