"P0Date","P0Close","P0_hpft","P0_hpfc"
2012-03-29,8664,8293.40336872228,370.596631277718
2012-03-30,8574,8293.16295389372,280.837046106276
2012-04-05,8876,8292.78303598371,583.216964016294
2012-04-06,8968,8292.26115961883,675.73884038117
2012-04-09,8956,8291.59511050408,664.404889495923
2012-04-10,9026,8290.78295366858,735.217046331416
2012-04-11,8908,8289.82302877885,618.176971221147
2012-04-12,8932,8288.713979411,643.286020589
2012-04-13,8980,8287.45470467028,692.545295329719
2012-04-16,8856,8286.04436957099,569.955630429013
2012-04-17,8862,8284.48242539729,577.51757460271
2012-04-18,8854,8282.76855903048,571.231440969519
2012-04-19,8842,8280.9026960745,561.097303925501
2012-04-20,8820,8278.88499825697,541.115001743026
2012-04-23,8878,8276.71585924078,601.284140759217
2012-04-24,8786,8274.39589636401,511.604103635989
2012-04-25,8756,8271.92597551134,484.074024488663
2012-04-26,8774,8269.30717404404,504.692825955955
2012-04-27,8774,8266.54076942016,507.459230579841
2012-05-02,8730,8263.62824771751,466.371752282493
2012-05-03,8634,8260.57130477705,373.42869522295
2012-05-04,8650,8257.37182921916,392.628170780836
2012-05-07,8540,8254.03186402475,285.968135975247
2012-05-08,8582,8250.55361447087,331.446385529127
2012-05-09,8564,8246.93940404292,317.060595957076
2012-05-10,8650,8243.19169323259,406.80830676741
2012-05-11,8438,8239.31307359184,198.686926408158
2012-05-14,8286,8235.30630483081,50.6936951691918
2012-05-15,8230,8231.17422878862,-1.17422878861895
2012-05-16,8118,8226.91970825909,-108.919708259087
2012-05-17,8156,8222.54560555091,-66.5456055509141
2012-05-18,7974,8218.05473794982,-244.054737949821
2012-05-21,8076,8213.44989523405,-137.449895234045
2012-05-22,8090,8208.73376629968,-118.733766299682
2012-05-23,7910,8203.90898322612,-293.908983226122
2012-05-24,7926,8198.97812901335,-272.978129013346
2012-05-25,7942,8193.94366517104,-251.943665171042
2012-05-28,8022,8188.80794037076,-166.807940370762
2012-05-29,8052,8183.57319914068,-131.573199140678
2012-05-30,7982,8178.24161705711,-196.241617057112
2012-05-31,7906,8172.81531530959,-266.815315309591
2012-06-01,7800,8167.29633396899,-367.296333968995
2012-06-04,7570,8161.68660281577,-591.686602815765
2012-06-05,7652,8155.98789980455,-503.98789980455
2012-06-06,7742,8150.20175831042,-408.201758310422
2012-06-07,7782,8144.32950338063,-362.329503380628
2012-06-08,7758,8138.37229132793,-380.372291327931
2012-06-11,7928,8132.33112869263,-204.331128692629
2012-06-12,7862,8126.20686478424,-264.206864784241
2012-06-13,7824,8120.00026445038,-296.000264450383
2012-06-14,7628,8113.71198332583,-485.711983325833
2012-06-15,7658,8107.34255469083,-449.342554690834
2012-06-18,7742,8100.89231105219,-358.89231105219
2012-06-19,7814,8094.3613991763,-280.361399176298
2012-06-20,8016,8087.74981747787,-71.7498174778722
2012-06-21,7946,8081.05744848136,-135.057448481364
2012-06-25,8006,8074.28414505293,-68.2841450529342
2012-06-26,7998,8067.42970423117,-69.4297042311666
2012-06-27,8002,8060.4938948293,-58.4938948292978
2012-06-28,7952,8053.47645696066,-101.476456960659
2012-06-29,8066,8046.37710655975,19.622893440248
2012-07-02,8096,8039.19551761476,56.804482385237
2012-07-03,8176,8031.93137222509,144.068627774909
2012-07-04,8190,8024.58437597071,165.415624029292
2012-07-05,8222,8017.15429398396,204.845706016044
2012-07-06,8212,8009.6409597733,202.359040226704
2012-07-09,8308,8002.0442915223,305.955708477697
2012-07-10,8202,7994.36429106152,207.635708938478
2012-07-11,8134,7986.6010866911,147.398913308905
2012-07-12,7998,7978.75489253967,19.245107460328
2012-07-13,8040,7970.82598366465,69.174016335349
2012-07-16,8252,7962.81464307854,289.185356921455
2012-07-17,8154,7954.72118238767,199.27881761233
2012-07-18,8038,7946.54603273593,91.4539672640664
2012-07-19,8052,7938.28970764088,113.710292359122
2012-07-20,8082,7929.9527584237,152.047241576295
2012-07-23,7882,7921.53578340879,-39.5357834087926
2012-07-24,7706,7913.03944377075,-207.039443770749
2012-07-25,7652,7904.4643843417,-252.4643843417
2012-07-26,7694,7895.81116437197,-201.811164371968
2012-07-27,7768,7887.08023875312,-119.080238753116
2012-07-30,7852,7878.2719789563,-26.2719789563047
2012-07-31,7860,7869.38670722953,-9.38670722952768
2012-08-01,7854,7860.42473496106,-6.42473496106213
2012-08-02,7768,7851.38636965907,-83.3863696590733
2012-08-03,7750,7842.27191617629,-92.2719161762906
2012-08-06,7788,7833.08164489632,-45.0816448963211
2012-08-07,7826,7823.81578806166,2.18421193834359
2012-08-08,7758,7814.47455927999,-56.4745592799918
2012-08-09,7854,7805.05817306153,48.9418269384718
2012-08-10,7746,7795.56682057229,-49.5668205722895
2012-08-13,7738,7786.00071320883,-48.0007132088339
2012-08-14,7690,7776.36004187891,-86.3600418789146
2012-08-15,7708,7766.64497764871,-58.6449776487049
2012-08-16,7736,7756.85565588646,-20.8556558864631
2012-08-17,7814,7746.99218771921,67.0078122807928
2012-08-20,7808,7737.05467565272,70.9453243472794
2012-08-21,7838,7727.04324989138,110.956750108621
2012-08-22,8042,7716.95806996534,325.041930034663
2012-08-23,8084,7706.79934127011,377.200658729893
2012-08-24,8240,7696.56740356022,543.432596439782
2012-08-27,8284,7686.26275250988,597.73724749012
2012-08-28,8174,7675.88610842641,498.113891573588
2012-08-29,8140,7665.4384386977,474.561561302303
2012-08-30,8196,7654.92091661197,541.07908338803
2012-08-31,8064,7644.33491162195,419.665088378048
2012-09-03,8230,7633.68201684087,596.317983159131
2012-09-04,8244,7622.96399885437,621.036001145632
2012-09-05,8200,7612.18287074225,587.817129257748
2012-09-06,8074,7601.34090229567,472.659097704334
2012-09-07,7974,7590.44060628539,383.559393714614
2012-09-10,8010,7579.48469086085,430.515309139152
2012-09-11,7914,7568.47602271911,345.52397728089
2012-09-12,7936,7557.41764651525,378.582353484747
2012-09-13,7946,7546.31274972996,399.687250270036
2012-09-14,8046,7535.1646763347,510.835323665295
2012-09-17,7908,7523.97693551551,384.023064484491
2012-09-18,7744,7512.7532476172,231.246752382801
2012-09-19,7802,7501.49749172435,300.502508275647
2012-09-20,7760,7490.21364250956,269.78635749044
2012-09-21,7614,7478.90579886113,135.094201138874
2012-09-24,7350,7467.57817118618,-117.578171186177
2012-09-25,7266,7456.23502573433,-190.235025734328
2012-09-26,7230,7444.88058015318,-214.880580153175
2012-09-27,7158,7433.51897345472,-275.518973454725
2012-09-28,7186,7422.15425582805,-236.154255828045
2012-10-08,6872,7410.79036357371,-538.790363573714
2012-10-09,7014,7399.43113537565,-385.431135375653
2012-10-10,7022,7388.0801872035,-366.080187203495
2012-10-11,7000,7376.74097570514,-376.740975705145
2012-10-12,6896,7365.41680620569,-469.416806205691
2012-10-15,6842,7354.11082830061,-512.110828300614
2012-10-16,6926,7342.82599754738,-416.825997547383
2012-10-17,6884,7331.5650578175,-447.5650578175
2012-10-18,6950,7320.3305806833,-370.330580683298
2012-10-19,6962,7309.1249527117,-347.124952711701
2012-10-22,7254,7297.9504073899,-43.9504073899044
2012-10-23,7236,7286.8090347176,-50.8090347176007
2012-10-24,7330,7275.70290652708,54.297093472921
2012-10-25,7242,7264.63407364834,-22.634073648339
2012-10-26,7134,7253.60460935558,-119.60460935558
2012-10-29,7064,7242.61657756693,-178.616577566928
2012-10-30,7012,7231.67199276077,-219.671992760774
2012-10-31,7046,7220.77279558271,-174.772795582712
2012-11-01,7074,7209.9208358746,-135.9208358746
2012-11-02,6962,7199.1178912344,-237.117891234403
2012-11-05,6784,7188.36568307578,-404.365683075784
2012-11-06,6838,7177.6658347974,-339.665834797399
2012-11-07,6856,7167.01980264954,-311.019802649537
2012-11-08,6788,7156.42890247803,-368.428902478033
2012-11-09,6708,7145.89432156589,-437.894321565886
2012-11-12,6554,7135.41709490223,-581.417094902228
2012-11-13,6650,7124.99807646837,-474.998076468368
2012-11-14,6748,7114.63787991123,-366.637879911234
2012-11-15,6750,7104.33692253253,-354.336922532525
2012-11-16,6670,7094.09547008054,-424.09547008054
2012-11-19,6772,7083.91364183524,-311.913641835244
2012-11-20,6756,7073.79138177219,-317.791381772189
2012-11-21,6782,7063.7285049347,-281.728504934703
2012-11-22,6770,7053.72469500361,-283.724695003614
2012-11-23,6762,7043.77951920482,-281.779519204821
2012-11-26,6816,7033.8924274837,-217.8924274837
2012-11-27,6808,7024.06275330926,-216.062753309264
2012-11-28,6740,7014.28974008274,-274.289740082739
2012-11-29,6744,7004.57254189353,-260.572541893531
2012-11-30,6756,6994.91019945084,-238.910199450836
2012-12-03,6840,6985.30164575341,-145.301645753409
2012-12-04,6796,6975.7457150443,-179.745715044298
2012-12-05,6836,6966.24118150468,-130.241181504685
2012-12-06,6810,6956.78674501604,-146.786745016035
2012-12-07,6838,6947.3810516234,-109.381051623398
2012-12-10,6860,6938.0226866961,-78.0226866961027
2012-12-11,6788,6928.71019038972,-140.710190389717
2012-12-12,6678,6919.44207060833,-241.442070608326
2012-12-13,6698,6910.21677709223,-212.216777092227
2012-12-14,6788,6901.03265977911,-113.032659779107
2012-12-17,6830,6891.88798088486,-61.8879808848619
2012-12-18,6812,6882.78095590224,-70.7809559022382
2012-12-19,6772,6873.70977474192,-101.709774741923
2012-12-20,6738,6864.67259805659,-126.672598056589
2012-12-21,6858,6855.66754445635,2.33245554365009
2012-12-24,6842,6846.69268018976,-4.69268018976328
2012-12-25,6866,6837.74607246963,28.2539275303662
2012-12-26,6870,6828.82578656888,41.1742134311183
2012-12-27,7016,6819.92989943963,196.070100560372
2012-12-28,6964,6811.05650505368,152.943494946325
2012-12-31,6922,6802.20377843029,119.79622156971
2013-01-04,7028,6793.36995780944,234.63004219056
2013-01-07,6964,6784.55333095009,179.446669049906
2013-01-08,6844,6775.7522825978,68.2477174021989
2013-01-09,6804,6766.96527167418,37.0347283258185
2013-01-10,6726,6758.19078531168,-32.1907853116751
2013-01-11,6640,6749.42732595143,-109.427325951431
2013-01-14,6698,6740.67338272819,-42.6733827281898
2013-01-15,6726,6731.92739954384,-5.92739954384407
2013-01-16,6776,6723.18780266082,52.8121973391793
2013-01-17,6712,6714.45301589141,-2.45301589141239
2013-01-18,6746,6705.72148487835,40.2785151216545
2013-01-21,6752,6696.99165425036,55.0083457496394
2013-01-22,6818,6688.26198528572,129.73801471428
2013-01-23,6826,6679.53096200092,146.46903799908
2013-01-24,6720,6670.79712204095,49.2028779590535
2013-01-25,6724,6662.05906359518,61.9409364048178
2013-01-28,6724,6653.31540519151,70.6845948084913
2013-01-29,6702,6644.56479096172,57.4352090382797
2013-01-30,6756,6635.80589425574,120.194105744264
2013-01-31,6836,6627.03741216492,208.962587835084
2013-02-01,6864,6618.25809146403,245.741908535972
2013-02-04,6854,6609.46676530455,244.533234695447
2013-02-05,7156,6600.66236841781,555.337631582189
2013-02-06,7136,6591.84393661533,544.15606338467
2013-02-07,7116,6583.01073526286,532.989264737138
2013-02-08,7088,6574.16225465842,513.837745341584
2013-02-18,7056,6565.29820541628,490.701794583719
2013-02-19,7118,6556.41851055066,561.581489449341
2013-02-20,7124,6547.52329591213,576.476704087865
2013-02-21,7024,6538.61291948654,485.38708051346
2013-02-22,7066,6529.6879775519,536.3120224481
2013-02-25,6780,6520.74926702581,259.250732974194
2013-02-26,6702,6511.79780651564,190.202193484356
2013-02-27,6732,6502.83472179266,229.16527820734
2013-02-28,6624,6493.86121725003,130.138782749967
2013-03-01,6608,6484.87859200862,123.121407991382
2013-03-04,6644,6475.88819898345,168.11180101655
2013-03-05,6602,6466.89144198299,135.108558017013
2013-03-06,6612,6457.88979430633,154.110205693666
2013-03-07,6570,6448.88478510105,121.11521489895
2013-03-08,6622,6439.87800721766,182.121992782338
2013-03-11,6578,6430.87110357085,147.128896429145
2013-03-12,6510,6421.86579235722,88.1342076427831
2013-03-13,6340,6412.8638525905,-72.8638525905032
2013-03-14,6264,6403.86709971562,-139.867099715618
2013-03-15,6362,6394.87731905847,-32.8773190584714
2013-03-18,6276,6385.89623812954,-109.896238129536
2013-03-19,6332,6376.92557084913,-44.9255708491269
2013-03-20,6344,6367.96698571088,-23.9669857108795
2013-03-21,6412,6359.022132638,52.977867361998
2013-03-22,6386,6350.09265164671,35.9073483532904
2013-03-25,6416,6341.18020465213,74.8197953478677
2013-03-26,6360,6332.28646841209,27.7135315879138
2013-03-27,6416,6323.41315061182,92.5868493881792
2013-03-28,6294,6314.56197039232,-20.5619703923241
2013-03-29,6246,6305.73468516617,-59.7346851661734
2013-04-01,6120,6296.93304384652,-176.933043846525
2013-04-02,6228,6288.15877065457,-60.1587706545718
2013-04-03,6216,6279.41351667453,-63.4135166745289
2013-04-08,6282,6270.69890812342,11.3010918765768
2013-04-09,6326,6262.0165450056,63.9834549943981
2013-04-10,6396,6253.36803199691,142.631968003092
2013-04-11,6292,6244.75500022134,47.2449997786632
2013-04-12,6326,6236.17913976127,89.8208602387268
2013-04-15,6168,6227.64216022815,-59.6421602281498
2013-04-16,6148,6219.14580836172,-71.1458083617236
2013-04-17,6112,6210.69180624824,-98.6918062482372
2013-04-18,6086,6202.28184656503,-116.281846565034
2013-04-19,6120,6193.91758119428,-73.9175811942817
2013-04-22,5958,6185.60061395183,-227.60061395183
2013-04-23,6020,6177.33251809904,-157.33251809904
2013-04-24,5936,6169.11477281621,-233.114772816212
2013-04-25,5980,6160.94879224878,-180.948792248783
2013-04-26,5950,6152.83589418209,-202.835894182092
2013-05-02,5834,6144.7773216042,-310.7773216042
2013-05-03,5884,6136.7742336592,-252.774233659198
2013-05-06,5948,6128.82766102828,-180.827661028279
2013-05-07,5904,6120.93852990579,-216.938529905794
2013-05-08,5986,6113.10769173949,-127.107691739486
2013-05-09,5966,6105.3359083032,-139.335908303203
2013-05-10,6120,6097.62388882971,22.3761111702853
2013-05-13,6118,6089.97228495582,28.0277150441768
2013-05-14,6110,6082.38175756782,27.6182424321842
2013-05-15,5954,6074.85297913733,-120.852979137328
2013-05-16,6042,6067.3866335525,-25.3866335524993
2013-05-17,6078,6059.9833547456,18.0166452544016
2013-05-20,6046,6052.64376615505,-6.64376615505056
2013-05-21,6048,6045.36849866666,2.63150133333809
2013-05-22,6104,6038.15818042005,65.8418195799488
2013-05-23,6048,6031.01344064242,16.9865593575748
2013-05-24,6118,6023.93493577754,94.0650642224597
2013-05-27,6132,6016.92332929057,115.076670709428
2013-05-28,6164,6009.97932352956,154.020676470441
2013-05-29,6200,6003.10366841046,196.896331589538
2013-05-30,6144,5996.29717751517,147.702822484832
2013-05-31,6140,5989.56074581476,150.439254185245
2013-06-03,6192,5982.89532933455,209.104670665449
2013-06-04,6102,5976.30194628553,125.698053714466
2013-06-05,6090,5969.78170131421,120.218298685793
2013-06-06,6166,5963.3357510254,202.664248974595
2013-06-07,6358,5956.96530171733,401.034698282673
2013-06-13,6276,5950.67164346178,325.328356538223
2013-06-14,6218,5944.45623210201,273.543767897993
2013-06-17,6256,5938.32065795864,317.67934204136
2013-06-18,6272,5932.26662442472,339.733375575275
2013-06-19,6238,5926.29596620889,311.70403379111
2013-06-20,6198,5920.41065845192,277.589341548078
2013-06-21,5998,5914.61280514054,83.3871948594629
2013-06-24,5918,5908.90462500604,9.09537499395512
2013-06-25,5924,5903.28837124822,20.7116287517836
2013-06-26,5878,5897.76630082647,-19.7663008264685
2013-06-27,5828,5892.34067926199,-64.3406792619885
2013-06-28,5844,5887.01376390504,-43.0137639050368
2013-07-01,5910,5881.78778551017,28.2122144898333
2013-07-02,5898,5876.66495705169,21.33504294831
2013-07-03,5888,5871.6475031658,16.3524968341962
2013-07-04,5928,5866.73765730778,61.2623426922163
2013-07-05,5890,5861.93765969202,28.0623403079842
2013-07-08,5850,5857.24977585703,-7.24977585702895
2013-07-09,5872,5852.67628294034,19.3237170596571
2013-07-10,5882,5848.219455083,33.7805449170002
2013-07-11,5932,5843.88157441398,88.1184255860202
2013-07-12,5818,5839.66493702568,-21.6649370256775
2013-07-15,5640,5835.5718754347,-195.571875434695
2013-07-16,5636,5831.60471320268,-195.604713202679
2013-07-17,5616,5827.76569304956,-211.765693049561
2013-07-18,5642,5824.05697684029,-182.056976840295
2013-07-19,5596,5820.48063890437,-224.480638904372
2013-07-22,5616,5817.0386783158,-201.038678315798
2013-07-23,5634,5813.73300135771,-179.733001357706
2013-07-24,5568,5810.56543121201,-242.565431212005
2013-07-25,5516,5807.53771676585,-291.537716765851
2013-07-26,5368,5804.65150664052,-436.651506640522
2013-07-29,5356,5801.90832894589,-445.908328945889
2013-07-30,5350,5799.30953129882,-449.309531298816
2013-07-31,5424,5796.8562769949,-372.856276994897
2013-08-01,5412,5794.54954360336,-382.549543603358
2013-08-02,5506,5792.39015457025,-286.390154570251
2013-08-05,5446,5790.37877521032,-344.378775210323
2013-08-06,5422,5788.51595245669,-366.515952456695
2013-08-07,5328,5786.80209088943,-458.802090889433
2013-08-08,5330,5785.23744358635,-455.237443586349
2013-08-09,5358,5783.82207397462,-425.822073974621
2013-08-12,5414,5782.55585730465,-368.555857304652
2013-08-13,5570,5781.43849280884,-211.438492808838
2013-08-14,5510,5780.46952737396,-270.469527373961
2013-08-15,5542,5779.64842048596,-237.648420485956
2013-08-16,5610,5778.97451983008,-168.974519830078
2013-08-19,5634,5778.44707485724,-144.447074857244
2013-08-20,5540,5778.0652651705,-238.065265170499
2013-08-21,5536,5777.82821066479,-241.828210664791
2013-08-22,5524,5777.73493282838,-253.734932828375
2013-08-23,5550,5777.7843531876,-227.784353187603
2013-08-26,5754,5777.97528838478,-23.9752883847792
2013-08-27,5826,5778.30646090555,47.6935390944494
2013-08-28,5724,5778.77658332519,-54.7765833251937
2013-08-29,5594,5779.38438793286,-185.384387932863
2013-08-30,5554,5780.12858437597,-226.128584375966
2013-09-02,5650,5781.00780567138,-131.007805671384
2013-09-03,5624,5782.02059136336,-158.020591363362
2013-09-04,5584,5783.16542684285,-199.165426842847
2013-09-05,5570,5784.44073218128,-214.440732181283
2013-09-06,5652,5785.84484512356,-133.844845123561
2013-09-09,5640,5787.37601477285,-147.376014772852
2013-09-10,5494,5789.03243490681,-295.032434906808
2013-09-11,5524,5790.81223838323,-266.812238383226
2013-09-12,5498,5792.71343610564,-294.713436105637
2013-09-13,5470,5794.73392868824,-324.733928688244
2013-09-16,5392,5796.87149492218,-404.871494922179
2013-09-17,5412,5799.12377936706,-387.12377936706
2013-09-18,5392,5801.48825922458,-409.488259224584
2013-09-23,5364,5803.96225167522,-439.962251675217
2013-09-24,5410,5806.54290463362,-396.542904633625
2013-09-25,5400,5809.22718415132,-409.227184151318
2013-09-26,5404,5812.0118923651,-408.0118923651
2013-09-27,5378,5814.89366225383,-436.893662253834
2013-09-30,5384,5817.86895814048,-433.868958140476
2013-10-08,5500,5820.93406375383,-320.934063753832
2013-10-09,5528,5824.08508347885,-296.085083478854
2013-10-10,5610,5827.31798903901,-217.317989039013
2013-10-11,5620,5830.62862976847,-210.628629768473
2013-10-14,5680,5834.01276517031,-154.012765170305
2013-10-15,5674,5837.4660676828,-163.466067682796
2013-10-16,5662,5840.98414608104,-178.984146081043
2013-10-17,5746,5844.56254157012,-98.5625415701222
2013-10-18,5778,5848.19672137009,-70.1967213700927
2013-10-21,5906,5851.88211195944,54.1178880405635
2013-10-22,5862,5855.6141108,6.3858891999991
2013-10-23,5920,5859.38813772377,60.6118622762274
2013-10-24,5894,5863.19961520252,30.800384797477
2013-10-25,5858,5867.04399076236,-9.04399076235824
2013-10-28,5848,5870.91672466117,-22.9167246611729
2013-10-29,5878,5874.81327341836,3.18672658164274
2013-10-30,6332,5878.72908408052,453.270915919479
2013-10-31,6292,5882.65960501149,409.340394988514
2013-11-01,6374,5886.60047193902,487.399528060976
2013-11-04,6318,5890.54748979582,427.452510204183
2013-11-05,6290,5894.4966649859,395.503335014105
2013-11-06,6270,5898.44418060495,371.555819395047
2013-11-07,6260,5902.38638323388,357.613616766119
2013-11-08,6228,5906.31977303978,321.680226960221
2013-11-11,6184,5910.24099801287,273.759001987134
2013-11-12,6226,5914.14683911302,311.853160886977
2013-11-13,6314,5918.0341904611,395.965809538897
2013-11-14,6332,5921.90007508546,410.099924914541
2013-11-15,6280,5925.74167969084,354.258320309157
2013-11-18,6242,5929.5563605008,312.443639499199
2013-11-19,6216,5933.34162017507,282.658379824926
2013-11-20,6268,5937.09509052496,330.904909475044
2013-11-21,6370,5940.81452020145,429.185479798553
2013-11-22,6440,5944.49779463816,495.502205361843
2013-11-25,6450,5948.14297667696,501.857023323037
2013-11-26,6294,5951.74833398018,342.251666019824
2013-11-27,6314,5955.31234165781,358.68765834219
2013-11-28,6318,5958.83361629291,359.166383707092
2013-11-29,6366,5962.31092273557,403.689077264432
2013-12-02,6304,5965.74317430079,338.256825699215
2013-12-03,6226,5969.12945117238,256.870548827618
2013-12-04,6252,5972.46897335601,279.531026643993
2013-12-05,6160,5975.7610670372,184.2389329628
2013-12-06,6182,5979.0051739484,202.994826051604
2013-12-09,6244,5982.20081197913,261.799188020869
2013-12-10,6242,5985.34758292862,256.652417071375
2013-12-11,6260,5988.44519681348,271.554803186522
2013-12-12,6206,5991.49346974007,214.506530259931
2013-12-13,6058,5994.49233006461,63.5076699353887
2013-12-16,6036,5997.44179481177,38.5582051882264
2013-12-17,6076,6000.34190725763,75.6580927423738
2013-12-18,6088,6003.19272661667,84.8072733833324
2013-12-19,6028,6005.99434337734,22.0056566226577
2013-12-20,6046,6008.74688308416,37.2531169158425
2013-12-23,6056,6011.45048037772,44.5495196222761
2013-12-24,6010,6014.10528529781,-4.10528529780949
2013-12-25,5926,6016.71146629898,-90.7114662989818
2013-12-26,5942,6019.26919013892,-77.2691901389212
2013-12-27,6050,6021.77858607875,28.2214139212467
2013-12-30,6066,6024.23975143969,41.7602485603109
2013-12-31,6038,6026.65279520862,11.3472047913779
2014-01-02,6148,6029.01784363434,118.982156365661
2014-01-03,6068,6031.33502765605,36.6649723439537
2014-01-06,5976,6033.60452739551,-57.6045273955097
2014-01-07,5936,6035.82653813035,-99.8265381303508
2014-01-08,5786,6038.00123132661,-252.001231326614
2014-01-09,5812,6040.1287371862,-228.128737186198
2014-01-10,5850,6042.20908174381,-192.209081743809
2014-01-13,5828,6044.24219673496,-216.24219673496
2014-01-14,5848,6046.22793444362,-198.227934443619
2014-01-15,5780,6048.16605776789,-268.166057767886
2014-01-16,5836,6050.05624766638,-214.056247666384
2014-01-17,5824,6051.89807424874,-227.898074248739
2014-01-20,5922,6053.69101914238,-131.691019142381
2014-01-21,5888,6055.43446977073,-167.43446977073
2014-01-22,5866,6057.12775912145,-191.127759121446
2014-01-23,5846,6058.77015097155,-212.770150971553
2014-01-24,5842,6060.36083009349,-218.36083009349
2014-01-27,5774,6061.89889330914,-287.898893309137
2014-01-28,5660,6063.38334717879,-403.38334717879
2014-01-29,5672,6064.81307925687,-392.813079256871
2014-01-30,5672,6066.18681035528,-394.186810355278
2014-02-07,5804,6067.50309891295,-263.503098912947
2014-02-10,5876,6068.76034042774,-192.760340427739
2014-02-11,5838,6069.95682147588,-231.956821475885
2014-02-12,5886,6071.09074895447,-185.090748954466
2014-02-13,5932,6072.16023387831,-140.160233878309
2014-02-14,6018,6073.16331075407,-55.1633107540741
2014-02-17,6010,6074.09795615134,-64.0979561513443
2014-02-18,6000,6074.96212383745,-74.9621238374534
2014-02-19,6078,6075.7537410842,2.24625891580352
2014-02-20,6100,6076.47070417695,23.5292958230527
2014-02-21,6074,6077.11091032983,-3.11091032982951
2014-02-24,6164,6077.67226648289,86.3277335171142
2014-02-25,6112,6078.15267829036,33.8473217096428
2014-02-26,6240,6078.55008709062,161.449912909379
2014-02-27,6266,6078.86244821343,187.137551786573
2014-02-28,6212,6079.08778372532,132.912216274678
2014-03-03,6298,6079.2241930481,218.775806951897
2014-03-04,6244,6079.26983054388,164.730169456122
2014-03-05,6372,6079.22294100823,292.777058991766
2014-03-06,6356,6079.0818373294,276.918162670602
2014-03-07,6444,6078.84495341772,365.155046582285
2014-03-10,6418,6078.51083765061,339.489162349395
2014-03-11,6518,6078.07818934571,439.921810654293
2014-03-12,6438,6077.54584815209,360.454151847911
2014-03-13,6410,6076.91283556462,333.087164435379
2014-03-14,6274,6076.1783220752,197.821677924802
2014-03-17,6222,6075.34161586087,146.658384139134
2014-03-18,6204,6074.40210687028,129.597893129725
2014-03-19,6276,6073.35924567466,202.640754325342
2014-03-20,6146,6072.21253641549,73.787463584511
2014-03-21,6140,6070.96156699834,69.0384330016608
2014-03-24,6160,6069.60595582901,90.3940441709915
2014-03-25,6126,6068.14534985142,57.8546501485839
2014-03-26,6196,6066.5794333746,129.420566625403
2014-03-27,6224,6064.90791462227,159.092085377726
2014-03-28,6182,6063.13055531552,118.869444684481
2014-03-31,6170,6061.24718293767,108.752817062334
2014-04-01,6194,6059.25767410809,134.742325891905
2014-04-02,6294,6057.16195039985,236.838049600148
2014-04-03,6182,6054.95998908351,127.040010916493
2014-04-04,6260,6052.65186532835,207.348134671648
2014-04-08,6230,6050.2377068174,179.7622931826
2014-04-09,6176,6047.71772694278,128.282273057216
2014-04-10,6144,6045.09221340341,98.9077865965871
2014-04-11,6080,6042.36150692465,37.6384930753545
2014-04-14,6112,6039.52598911636,72.4740108836388
2014-04-15,6086,6036.58605714671,49.4139428532902
2014-04-16,6212,6033.54213814223,178.457861857769
2014-04-17,6238,6030.39467965416,207.605320345839
2014-04-18,6190,6027.14420300189,162.85579699811
2014-04-21,6126,6023.79131531996,102.20868468004
2014-04-22,6190,6020.33669106143,169.663308938565
2014-04-23,6148,6016.78104692792,131.218953072082
2014-04-24,6140,6013.12516975327,126.87483024673
2014-04-25,6158,6009.36990061198,148.630099388025
2014-04-28,6192,6005.51613302337,186.483866976626
2014-04-29,6170,6001.56482194444,168.435178055558
2014-04-30,6130,5997.51699941705,132.483000582948
2014-05-05,6006,5993.37376710763,12.626232892373
2014-05-06,5988,5989.13628144575,-1.13628144575255
2014-05-07,6002,5984.8057040799,17.1942959200964
2014-05-08,5968,5980.38319618922,-12.3831961892233
2014-05-09,5988,5975.8699260602,12.1300739397954
2014-05-12,5962,5971.26705686034,-9.2670568603376
2014-05-13,6030,5966.57575677133,63.4242432286706
2014-05-14,6022,5961.79719014448,60.202809855519
2014-05-15,6052,5956.9325475479,95.0674524520979
2014-05-16,6002,5951.98304443512,50.0169555648815
2014-05-19,5952,5946.94993555683,5.05006444317271
2014-05-20,5900,5941.83449633863,-41.8344963386341
2014-05-21,5878,5936.63800429359,-58.6380042935859
2014-05-22,5922,5931.36171964231,-9.36171964230912
2014-05-23,5952,5926.00687836659,25.9931216334094
2014-05-26,5898,5920.57471257855,-22.5747125785546
2014-05-27,5890,5915.06646513473,-25.0664651347279
2014-05-28,5960,5909.48336956019,50.5166304398124
2014-05-29,5912,5903.82664901879,8.17335098120608
2014-05-30,5882,5898.09754755558,-16.0975475555764
2014-06-03,5820,5892.29731259422,-72.2973125942177
2014-06-04,5814,5886.42718490441,-72.4271849044118
2014-06-05,5844,5880.48837537108,-36.4883753710807
2014-06-06,5836,5874.48206494051,-38.4820649405093
2014-06-09,5858,5868.40941947632,-10.4094194763199
2014-06-10,5834,5862.27158893516,-28.2715889351584
2014-06-11,5780,5856.0697189706,-76.0697189705998
2014-06-12,5758,5849.80494355022,-91.8049435502215
2014-06-13,5816,5843.47836519724,-27.4783651972366
2014-06-16,5888,5837.09104848649,50.9089515135082
2014-06-17,5880,5830.64404663427,49.3559533657344
2014-06-18,5900,5824.13843390052,75.8615660994779
2014-06-19,5900,5817.57530494724,82.4246950527582
2014-06-20,5938,5810.95578579428,127.044214205716
2014-06-23,6034,5804.28103653258,229.718963467419
2014-06-24,6028,5797.55226976809,230.447730231909
2014-06-25,6056,5790.77079306345,265.229206936554
2014-06-26,6058,5783.93800923892,274.061990761078
