"EURUSDDate","EURUSDClose","EURUSD_hpft","EURUSD_hpfc"
2012-02-20,1.324,1.30826158498253,0.0157384150174727
2012-02-21,1.324,1.30778091174004,0.0162190882599583
2012-02-22,1.325,1.30730100780105,0.0176989921989454
2012-02-23,1.337,1.30682163947562,0.0301783605243771
2012-02-24,1.346,1.30634258038985,0.0396574196101456
2012-02-27,1.339,1.30586361664438,0.0331363833556219
2012-02-28,1.347,1.3053845507326,0.0416154492673952
2012-02-29,1.333,1.3049051988452,0.0280948011548043
2012-03-01,1.331,1.30442539437496,0.0265746056250359
2012-03-02,1.32,1.30394498232798,0.0160550176720172
2012-03-05,1.321,1.3034638186952,0.0175361813047984
2012-03-06,1.311,1.30298176610406,0.00801823389593521
2012-03-07,1.315,1.30249869443077,0.0125013055692274
2012-03-08,1.327,1.30201447686594,0.0249855231340643
2012-03-09,1.312,1.30152899176771,0.0104710082322916
2012-03-12,1.315,1.30104212782225,0.0139578721777498
2012-03-13,1.308,1.30055377804402,0.00744622195598177
2012-03-14,1.303,1.30006384121709,0.00293615878291256
2012-03-15,1.308,1.29957221920351,0.0084277807964929
2012-03-16,1.317,1.29907881507902,0.0179211849209847
2012-03-19,1.324,1.29858353540305,0.0254164645969457
2012-03-20,1.322,1.29808629414297,0.0239137058570328
2012-03-21,1.321,1.29758701577224,0.0234129842277637
2012-03-22,1.325,1.29708563464931,0.0279143653506898
2012-03-23,1.327,1.29658209481062,0.0304179051893772
2012-03-26,1.336,1.29607635183129,0.0399236481687109
2012-03-27,1.332,1.29556837385995,0.036431626140049
2012-03-28,1.332,1.2950581455481,0.0369418544519044
2012-03-29,1.329,1.29454566660658,0.0344543333934237
2012-03-30,1.334,1.29403095201652,0.0399690479834847
2012-04-02,1.332,1.29351403100107,0.0384859689989262
2012-04-03,1.332,1.29299494930502,0.039005050694985
2012-04-04,1.314,1.29247376858165,0.0215262314183466
2012-04-05,1.306,1.29195056660742,0.0140494333925816
2012-04-06,1.31,1.29142543005682,0.0185745699431793
2012-04-10,1.308,1.29089845141184,0.017101548588158
2012-04-11,1.311,1.29036973083244,0.0206302691675595
2012-04-12,1.318,1.28983937554767,0.0281606244523295
2012-04-13,1.308,1.28930750131431,0.0186924986856862
2012-04-16,1.313,1.28877423552962,0.0242257644703817
2012-04-17,1.313,1.28823971331756,0.0247602866824421
2012-04-18,1.312,1.28770407981606,0.0242959201839392
2012-04-19,1.313,1.28716749039797,0.0258325096020318
2012-04-20,1.322,1.28663011047908,0.035369889520919
2012-04-23,1.315,1.28609211615331,0.0289078838466929
2012-04-24,1.319,1.28555369813505,0.0334463018649471
2012-04-25,1.322,1.28501505908808,0.0369849409119197
2012-04-26,1.32,1.28447641550151,0.0355235844984907
2012-04-27,1.325,1.28393799915255,0.0410620008474546
2012-04-30,1.324,1.28340005650242,0.0405999434975847
2012-05-01,1.324,1.28286285098573,0.0411371490142717
2012-05-02,1.315,1.28232666281948,0.0326733371805242
2012-05-03,1.315,1.28179178922509,0.0332082107749126
2012-05-04,1.308,1.28125854092985,0.0267414590701517
2012-05-07,1.305,1.28072724238797,0.0242727576120275
2012-05-08,1.3,1.28019822910752,0.0198017708924816
2012-05-09,1.293,1.27967184662993,0.0133281533700679
2012-05-10,1.293,1.27914844868191,0.0138515513180877
2012-05-11,1.292,1.27862839449948,0.0133716055005175
2012-05-14,1.282,1.27811204904433,0.00388795095566953
2012-05-15,1.273,1.27759978280545,-0.00459978280544918
2012-05-16,1.272,1.27709196787893,-0.00509196787892595
2012-05-17,1.269,1.27658897445951,-0.00758897445950549
2012-05-18,1.278,1.27609117063712,0.00190882936288451
2012-05-21,1.281,1.27559892136469,0.00540107863530669
2012-05-22,1.267,1.27511259238422,-0.00811259238422022
2012-05-23,1.259,1.27463255167027,-0.015632551670267
2012-05-24,1.254,1.27415916384398,-0.0201591638439809
2012-06-01,1.239,1.27369278706464,-0.0346927870646377
2012-06-04,1.249,1.27323377115854,-0.0242337711585426
2012-06-05,1.245,1.27278245161139,-0.0277824516113877
2012-06-06,1.257,1.27233915389157,-0.0153391538915747
2012-06-07,1.256,1.27190419198339,-0.0159041919833915
2012-06-08,1.252,1.27147787353054,-0.0194778735305359
2012-06-11,1.247,1.27106049960251,-0.0240604996025072
2012-06-12,1.251,1.27065236321749,-0.0196523632174934
2012-06-13,1.256,1.27025374744801,-0.0142537474480121
2012-06-14,1.263,1.26986492724307,-0.00686492724307239
2012-06-15,1.264,1.26948617165977,-0.00548617165976883
2012-06-18,1.258,1.26911774691752,-0.0111177469175229
2012-06-19,1.269,1.26875991696797,0.000240083032027093
2012-06-20,1.27,1.26841294116714,0.00158705883286099
2012-06-21,1.255,1.2680770789703,-0.0130770789702954
2012-06-22,1.257,1.26775259048873,-0.0107525904887294
2012-06-25,1.25,1.26743973042819,-0.0174397304281895
2012-06-26,1.249,1.26713874904971,-0.0181387490497092
2012-06-27,1.247,1.26684988940549,-0.0198498894054852
2012-06-28,1.244,1.26657338704985,-0.0225733870498533
2012-06-29,1.266,1.266309469332,-0.000309469331995649
2012-07-02,1.258,1.26605835427021,-0.00805835427020649
2012-07-03,1.261,1.26582025975483,-0.00482025975482865
2012-07-04,1.252,1.26559540034519,-0.0135954003451899
2012-07-05,1.239,1.26538398860817,-0.0263839886081709
2012-07-06,1.228,1.26518623149083,-0.037186231490835
2012-07-09,1.231,1.26500232503411,-0.0340023250341095
2012-07-10,1.225,1.26483244990769,-0.0398324499076919
2012-07-11,1.224,1.26467677272608,-0.0406767727260755
2012-07-12,1.22,1.26453544363862,-0.0445354436386221
2012-07-13,1.225,1.26440859598052,-0.0394085959805188
2012-07-16,1.227,1.26429634467785,-0.0372963446778453
2012-07-17,1.229,1.2641987883667,-0.0351987883667028
2012-07-18,1.228,1.2641160102664,-0.0361160102663971
2012-07-19,1.228,1.26404807904652,-0.036048079046517
2012-07-20,1.216,1.26399504844765,-0.047995048447654
2012-07-23,1.212,1.26395695730968,-0.0519569573096774
2012-07-24,1.206,1.26393382463315,-0.0579338246331532
2012-07-25,1.215,1.26392564794175,-0.0489256479417515
2012-07-26,1.228,1.26393240081164,-0.0359324008116414
2012-07-27,1.232,1.26395403659511,-0.0319540365951068
2012-07-30,1.226,1.2639904937914,-0.0379904937914031
2012-07-31,1.23,1.26404169769128,-0.03404169769128
2012-08-01,1.223,1.2641075578817,-0.0411075578817008
2012-08-02,1.218,1.26418796987823,-0.0461879698782255
2012-08-03,1.238,1.26428281220418,-0.0262828122041752
2012-08-06,1.24,1.26439194429063,-0.0243919442906294
2012-08-07,1.24,1.2645152147044,-0.0245152147043992
2012-08-08,1.236,1.26465246192965,-0.0286524619296526
2012-08-09,1.23,1.26480351431692,-0.0348035143169195
2012-08-10,1.229,1.26496818837298,-0.0359681883729784
2012-08-13,1.233,1.26514628621827,-0.0321462862182744
2012-08-14,1.232,1.26533759510541,-0.0333375951054133
2012-08-15,1.229,1.26554188899901,-0.0365418889990113
2012-08-16,1.236,1.26575892808329,-0.0297589280832857
2012-08-17,1.233,1.26598845743749,-0.0329884574374877
2012-08-20,1.234,1.26623020983974,-0.0322302098397437
2012-08-21,1.247,1.26648390443206,-0.019483904432056
2012-08-22,1.253,1.26674924703376,-0.0137492470337631
2012-08-23,1.256,1.26702593541036,-0.0110259354103637
2012-08-24,1.251,1.26731366164392,-0.0163136616439181
2012-08-27,1.25,1.26761211325886,-0.0176121132588593
2012-08-28,1.256,1.26792097103619,-0.0119209710361935
2012-08-29,1.253,1.26823990847677,-0.01523990847677
