"IF00C1Date","IF00C1Close","IF00C1_hpft","IF00C1_hpfc"
2010-09-16,2867.6,3042.07064024574,-174.470640245742
2010-09-17,2866.2,3045.90694393412,-179.70694393412
2010-09-20,2873,3049.73491625748,-176.73491625748
2010-09-21,2871.4,3053.55226089891,-182.152260898912
2010-09-27,2904,3057.35660848639,-153.356608486387
2010-09-28,2891.4,3061.14551435353,-169.745514353529
2010-09-29,2894.2,3064.91647044239,-170.716470442394
2010-09-30,2953.4,3068.6668985292,-115.266898529196
2010-10-08,3054.2,3072.39414982275,-18.1941498227491
2010-10-11,3137.6,3076.09552788513,61.5044721148664
2010-10-12,3154.6,3079.76832875783,74.8316712421681
2010-10-13,3206.8,3083.4098739057,123.390126094301
2010-10-14,3230.8,3087.017515726,143.782484274004
2010-10-15,3310.6,3090.58865762052,220.011342379483
2010-10-18,3329.4,3094.12076242503,235.279237574967
2010-10-19,3423.8,3097.61138391895,326.188616081046
2010-10-20,3458.2,3101.05817313687,357.141826863129
2010-10-21,3448.8,3104.45891594649,344.341084053511
2010-10-22,3465.4,3107.8115458437,357.588454156303
2010-10-25,3606,3111.11413866103,494.885861338972
2010-10-26,3558.2,3114.36491804375,443.835081956254
2010-10-27,3488,3117.56231220308,370.437687796917
2010-10-28,3513.8,3120.70493281387,393.095067186131
2010-10-29,3420,3123.79154467492,296.208455325079
2010-11-01,3555.2,3126.82107507473,428.378924925274
2010-11-02,3500.4,3129.79257374243,370.60742625757
2010-11-03,3472.2,3132.70526748186,339.494732518138
2010-11-04,3524.8,3135.5585362909,389.241463709105
2010-11-05,3578,3138.35190050117,439.648099498826
2010-11-08,3579.6,3141.08504134087,438.514958659132
2010-11-09,3545.4,3143.75782177107,401.642178228934
2010-11-10,3525.8,3146.37028601724,379.429713982759
2010-11-11,3502,3148.92264432781,353.07735567219
2010-11-12,3287,3151.41526379191,135.584736208086
2010-11-15,3297.6,3153.84865744695,143.751342553048
2010-11-16,3170,3156.22339437532,13.7766056246799
2010-11-17,3102.2,3158.5401030805,-56.3401030805047
2010-11-18,3151.8,3160.79941776075,-8.999417760747
2010-11-19,3121.8,3163.00194932549,-41.2019493254864
2010-11-22,3189,3165.14830496436,23.8516950356394
2010-11-23,3121.4,3167.23907483561,-45.8390748356123
2010-11-24,3197.4,3169.27485895681,28.1251410431899
2010-11-25,3227.6,3171.25623839753,56.3437616024717
2010-11-26,3213,3173.18380585315,39.8161941468548
2010-11-29,3212,3175.05817730928,36.9418226907237
2010-11-30,3153.2,3176.87998520996,-23.6799852099621
2010-12-01,3145.6,3178.6498772695,-33.0498772695013
2010-12-02,3167.8,3180.36849141376,-12.5684914137633
2010-12-03,3175,3182.03645190729,-7.03645190728972
2010-12-06,3171,3183.65437781913,-12.6543778191262
2010-12-07,3221.8,3185.22288530997,36.5771146900321
2010-12-08,3159.6,3186.7425853095,-27.1425853094996
2010-12-09,3139.8,3188.21410386703,-48.414103867026
2010-12-10,3171.6,3189.63805581215,-18.0380558121492
2010-12-13,3275.6,3191.01503596194,84.5849640380584
2010-12-14,3277.8,3192.34563167748,85.454368322516
2010-12-15,3252.8,3193.63046528364,59.1695347163611
2010-12-16,3228.4,3194.87019442871,33.5298055712923
2010-12-17,3221.2,3196.06550121949,25.1344987805129
2010-12-20,3209.2,3197.21708162255,11.982918377447
2010-12-21,3303.4,3198.32564199393,105.074358006073
2010-12-22,3243.6,3199.391893643,44.2081063569987
2010-12-23,3218.2,3200.41659131286,17.7834086871443
2010-12-24,3196.4,3201.40050802017,-5.00050802016831
2010-12-27,3118.6,3202.34442413264,-83.7444241326413
2010-12-28,3074.2,3203.249117951,-129.049117951005
2010-12-29,3091.6,3204.11533315937,-112.515333159368
2010-12-30,3093.8,3204.94376009814,-111.14376009814
2010-12-31,3157,3205.73504259842,-48.7350425984175
2011-01-04,3192,3206.48977854895,-14.4897785489495
2011-01-05,3186.8,3207.20854569343,-20.4085456934306
2011-01-06,3173,3207.89191578598,-34.8919157859818
2011-01-07,3171,3208.54045214462,-37.5404521446215
2011-01-10,3122,3209.15470366456,-87.1547036645572
2011-01-11,3140,3209.73520372321,-69.7352037232087
2011-01-12,3153.6,3210.28244967177,-56.682449671773
2011-01-13,3147,3210.79691003568,-63.7969100356827
2011-01-14,3097.4,3211.27902991012,-113.879029910121
2011-01-17,2971.8,3211.72922801925,-239.929228019254
2011-01-18,2974,3212.14787601419,-238.14787601419
2011-01-19,3044.6,3212.53524636895,-167.935246368954
2011-01-20,2945.4,3212.89151311683,-267.491513116827
2011-01-21,2985.4,3213.21678087342,-227.816780873419
2011-01-24,2970.2,3213.51104368411,-243.311043684112
2011-01-25,2960,3213.77420142395,-253.774201423953
2011-01-26,2987.2,3214.00605339293,-226.806053392927
2011-01-27,3030.4,3214.20629399114,-183.80629399114
2011-01-28,3045.8,3214.37452386606,-168.574523866057
2011-01-31,3079.8,3214.51026768711,-134.710267687111
2011-02-01,3085.4,3214.61298044173,-129.212980441729
2011-02-09,3038.4,3214.68206143351,-176.28206143351
2011-02-10,3104.6,3214.7168565547,-110.116856554704
2011-02-11,3117.2,3214.71663882952,-97.5166388295238
2011-02-14,3228.6,3214.68063576443,13.919364235571
2011-02-15,3216,3214.60803455636,1.39196544364415
2011-02-16,3245,3214.49802815589,30.5019718441088
2011-02-17,3242.2,3214.34981008907,27.8501899109272
2011-02-18,3214.4,3214.1625864903,0.237413509703632
2011-02-21,3284.2,3213.93557500595,70.2644249940518
2011-02-22,3179.4,3213.66799338065,-34.2679933806508
2011-02-23,3175.2,3213.35908840353,-38.1590884035295
2011-02-24,3193.2,3213.00809269862,-19.8080926986242
2011-02-25,3214.6,3212.61422311656,1.98577688344299
2011-02-28,3255.2,3212.17668832014,43.0233116798628
2011-03-01,3254.4,3211.69469779298,42.7053022070206
2011-03-02,3245.4,3211.16747880277,34.2325211972314
2011-03-03,3223.6,3210.59427626989,13.0057237301055
2011-03-04,3288.6,3209.97434926519,78.6256507348099
2011-03-07,3342.2,3209.30696223529,132.893037764712
2011-03-08,3363.4,3208.5914121277,154.808587872303
2011-03-09,3345.4,3207.82705082257,137.572949177426
2011-03-10,3290,3207.01329419157,82.9867058084342
2011-03-11,3250.2,3206.14961497347,44.0503850265267
2011-03-14,3258.4,3205.2355202106,53.1644797894048
2011-03-15,3199.6,3204.27053515383,-4.67053515383267
2011-03-16,3242.8,3203.25420703019,39.5457929698127
2011-03-17,3207.6,3202.1860811359,5.4139188640959
2011-03-18,3218.8,3201.06571911394,17.7342808860603
2011-03-21,3230,3199.89268484525,30.1073151547521
2011-03-22,3231.6,3198.66654954132,32.9334504586763
2011-03-23,3269.2,3197.38689685883,71.8131031411732
2011-03-24,3267,3196.05332406776,70.9466759322353
2011-03-25,3298.4,3194.66545812282,103.734541877185
2011-03-28,3296.6,3193.22295530514,103.377044694864
2011-03-29,3273.8,3191.72551477564,82.0744852243644
2011-03-30,3263.6,3190.17287842702,73.4271215729815
2011-03-31,3244,3188.56482207847,55.4351779215302
2011-04-01,3276.4,3186.9011519008,89.4988480991961
2011-04-06,3308,3185.18169697957,122.818303020432
2011-04-07,3323.8,3183.40632339565,140.393676604346
2011-04-08,3366,3181.5749479979,184.425052002099
2011-04-11,3344.6,3179.68754566829,164.912454331706
2011-04-12,3326,3177.74416752292,148.255832477084
2011-04-13,3374.8,3175.74493284589,199.055067154107
2011-04-14,3347.2,3173.69002220419,173.509977795806
2011-04-15,3340.6,3171.5796984463,169.020301553701
2011-04-18,3355.4,3169.41429614288,185.985703857122
2011-04-19,3311.4,3167.19421973051,144.205780269485
2011-04-20,3316,3164.91995052503,151.080049474965
2011-04-21,3320,3162.59202945099,157.40797054901
2011-04-22,3307.8,3160.21105988338,147.588940116623
2011-04-25,3261.2,3157.77771026335,103.422289736651
2011-04-26,3252.8,3155.2927100394,97.507289960604
2011-04-27,3230.2,3152.75683141055,77.4431685894481
2011-04-28,3195.2,3150.17088688171,45.0291131182864
2011-04-29,3193.2,3147.53572096916,45.6642790308402
2011-05-03,3210.4,3144.85219680289,65.5478031971086
2011-05-04,3129,3142.12119638839,-13.1211963883936
2011-05-05,3120.4,3139.34362882621,-18.9436288262133
2011-05-06,3133,3136.52039779278,-3.52039779278499
2011-05-09,3137.2,3133.65239913435,3.54760086564969
2011-05-10,3149.4,3130.74052724175,18.6594727582537
2011-05-11,3139.8,3127.78567797229,12.0143220277145
2011-05-12,3090.2,3124.78875489642,-34.5887548964185
2011-05-13,3127,3121.75066655076,5.24933344923584
2011-05-16,3103.8,3118.67230717448,-14.8723071744826
2011-05-17,3115.4,3115.55457317647,-0.1545731764657
2011-05-18,3134,3112.39835481787,21.6016451821313
2011-05-19,3117,3109.20454229618,7.79545770381675
2011-05-20,3122.6,3105.97403473809,16.625965261907
2011-05-23,3022.4,3102.70773449263,-80.3077344926265
2011-05-24,3023.8,3099.40655078119,-75.6065507811908
2011-05-25,3015.2,3096.07135962931,-80.8713596293114
2011-05-26,2992.6,3092.70300580987,-100.103005809869
2011-05-27,2981,3089.30230066663,-108.302300666628
2011-05-30,2971.8,3085.87001416482,-114.070014164817
2011-05-31,2996,3082.40687150194,-86.4068715019355
2011-06-01,3002.4,3078.91355072347,-76.5135507234665
2011-06-02,2963,3075.39069415772,-112.390694157721
2011-06-03,2986.6,3071.83891250555,-85.2389125055452
2011-06-07,2995,3068.25877000984,-73.2587700098446
2011-06-08,3006.8,3064.65079567931,-57.8507956793105
2011-06-09,2958.2,3061.01548824023,-102.815488240233
2011-06-10,2947.6,3057.35332250582,-109.75332250582
2011-06-13,2955.2,3053.66473078952,-98.4647307895209
2011-06-14,2984,3049.95010003706,-65.9501000370638
2011-06-15,2960.8,3046.20977649293,-85.4097764929259
2011-06-16,2921,3042.44407914042,-121.444079140416
2011-06-17,2915.6,3038.65329165788,-123.053291657878
2011-06-20,2883.6,3034.83764752358,-151.237647523576
2011-06-21,2901.8,3030.99732935049,-129.197329350492
2011-06-22,2897.6,3027.13245723597,-129.532457235975
2011-06-23,2961.4,3023.24309787249,-61.8430978724876
2011-06-24,3039.8,3019.32926440891,20.4707355910859
2011-06-27,3038.4,3015.39094443075,23.0090555692525
2011-06-28,3041,3011.42813398524,29.5718660147594
2011-06-29,3017.6,3007.44083863063,10.1591613693713
2011-06-30,3035,3003.42907614899,31.5709238510087
2011-07-01,3049.6,2999.3928685218,50.2071314782019
2011-07-04,3122,2995.33225078066,126.667749219339
2011-07-05,3119,2991.24727871084,127.752721289159
2011-07-06,3114,2987.13806045691,126.861939543091
2011-07-07,3113.6,2983.00475697127,130.595243028732
2011-07-08,3120.6,2978.84758164601,141.752418353994
2011-07-11,3104.2,2974.66680185597,129.533198144028
2011-07-12,3054.6,2970.4627435708,84.1372564291959
2011-07-13,3108,2966.23578630389,141.764213696107
2011-07-14,3114,2961.98634434761,152.013655652388
2011-07-15,3122.4,2957.71489059406,164.685109405936
2011-07-18,3122.8,2953.42196077155,169.378039228452
2011-07-19,3116.8,2949.10815868266,167.691841317338
2011-07-20,3095.2,2944.77415814397,150.425841856025
2011-07-21,3074.8,2940.4207022892,134.379297710796
2011-07-22,3075,2936.04859643197,138.95140356803
2011-07-25,2977.2,2931.65870143301,45.5412985669861
2011-07-26,2983.2,2927.25193558991,55.9480644100901
2011-07-27,2994.2,2922.82923602522,71.370763974782
2011-07-28,2990.2,2918.39156298814,71.8084370118573
2011-07-29,2971.6,2913.93990622972,57.6600937702848
2011-08-01,2987.8,2909.4752851837,78.3247148163007
2011-08-02,2964,2904.99874311818,59.0012568818173
2011-08-03,2960,2900.51135567757,59.4886443224298
2011-08-04,2962.6,2896.01422289503,66.5857771049735
2011-08-05,2896.2,2891.50846939388,4.6915306061175
2011-08-08,2796.2,2886.9952473214,-90.7952473214012
2011-08-09,2820.2,2882.47571076412,-62.27571076412
2011-08-10,2807.8,2877.95097627746,-70.1509762774564
2011-08-11,2879.6,2873.42213467457,6.17786532542921
2011-08-12,2860.4,2868.89024777102,-8.49024777101624
2011-08-15,2896,2864.35637993603,31.6436200639662
2011-08-16,2875.2,2859.82159202934,15.3784079706621
2011-08-17,2883,2855.28695799085,27.7130420091533
2011-08-18,2839.2,2850.75355811729,-11.5535581172909
2011-08-19,2793,2846.22248416085,-53.2224841608546
2011-08-22,2786.2,2841.69482309796,-55.4948230979586
2011-08-23,2832.2,2837.17163990497,-4.971639904974
2011-08-24,2800.4,2832.65397661894,-32.2539766189447
2011-08-25,2912.8,2828.14287322185,84.6571267781508
2011-08-26,2894.6,2823.63935636315,70.9606436368473
2011-08-29,2855.4,2819.14448768618,36.2555123138159
2011-08-30,2831.8,2814.65935816655,17.140641833446
2011-08-31,2846.8,2810.18507376644,36.6149262335629
2011-09-01,2828,2805.72274753326,22.2772524667382
2011-09-02,2808.4,2801.27350764955,7.12649235045493
2011-09-05,2748.4,2796.83849150643,-48.4384915064287
2011-09-06,2737.2,2792.41883944079,-55.2188394407873
2011-09-07,2776,2788.01567176703,-12.0156717670288
2011-09-08,2762.4,2783.63008597421,-21.2300859742073
2011-09-09,2750,2779.26317458468,-29.263174584681
2011-09-13,2722.8,2774.9160213451,-52.116021345095
2011-09-14,2730.6,2770.58969790588,-39.9896979058809
2011-09-15,2725.8,2766.28525437481,-40.4852543748127
2011-09-16,2737,2762.00372432952,-25.0037243295235
2011-09-19,2668.6,2757.74612461267,-89.1461246126699
2011-09-20,2704.6,2753.51346173141,-48.9134617314114
2011-09-21,2765.4,2749.30670534345,16.0932946565519
2011-09-22,2684.4,2745.12680488762,-60.7268048876227
2011-09-23,2668.2,2740.97471645509,-72.7747164550888
2011-09-26,2605.4,2736.85137103502,-131.451371035015
2011-09-27,2648.2,2732.75766953444,-84.5576695344427
2011-09-28,2618.6,2728.69445852363,-110.094458523627
2011-09-29,2606.8,2724.6625496201,-117.862549620096
2011-09-30,2571.8,2720.66270893285,-148.862708932849
2011-10-10,2568,2716.69565385116,-148.695653851159
2011-10-11,2553.6,2712.76204023046,-159.162040230459
2011-10-12,2635.2,2708.86246246134,-73.6624624613434
2011-10-13,2654.6,2704.99744914333,-50.3974491433301
2011-10-14,2656.6,2701.1674984267,-44.5674984267013
2011-10-17,2663.4,2697.37308762949,-33.97308762949
2011-10-18,2594.2,2693.61467564739,-99.4146756473882
2011-10-19,2584.4,2689.89270733298,-105.492707332985
2011-10-20,2523.2,2686.20758644473,-163.007586444729
2011-10-21,2515.4,2682.55967313467,-167.159673134675
2011-10-24,2576.4,2678.94926017425,-102.549260174253
2011-10-25,2622,2675.37657123756,-53.37657123756
2011-10-26,2662.8,2671.84178760907,-9.04178760906804
2011-10-27,2675.8,2668.34506850957,7.45493149043046
2011-10-28,2703,2664.88656942228,38.1134305777182
2011-10-31,2693.8,2661.46644891191,32.3335510880908
2011-11-01,2686.6,2658.08488129788,28.5151187021163
2011-11-02,2777,2654.74205426497,122.257945735027
2011-11-03,2747.4,2651.43816728495,95.9618327150537
2011-11-04,2773.2,2648.17347036602,125.026529633976
2011-11-07,2755.6,2644.94825318319,110.651746816807
2011-11-08,2741,2641.76285709251,99.2371429074881
2011-11-09,2748,2638.61766918884,109.382330811159
2011-11-10,2701,2635.51311758784,65.4868824121567
2011-11-11,2694.6,2632.44967561939,62.1503243806091
2011-11-14,2752.2,2629.42784368287,122.772156317131
2011-11-15,2740.6,2626.44814786838,114.15185213162
2011-11-16,2677,2623.51116501487,53.4888349851269
2011-11-17,2670.6,2620.61751914704,49.9824808529572
2011-11-18,2608.8,2617.7678564,-8.96785639999651
2011-11-21,2613.6,2614.96284356923,-1.3628435692298
2011-11-22,2611.2,2612.20314374361,-1.00314374361199
2011-11-23,2586.4,2609.48941944846,-23.0894194484629
2011-11-24,2598.2,2606.82233279461,-8.6223327946092
2011-11-25,2573,2604.20253634845,-31.2025363484502
2011-11-28,2585,2601.6306791123,-16.6306791123042
2011-11-29,2602,2599.10739719067,2.89260280933021
2011-11-30,2528,2596.63331981364,-68.6333198136356
2011-12-01,2583,2594.20907740689,-11.2090774068892
2011-12-02,2564.8,2591.83527202598,-27.0352720259802
2011-12-05,2536,2589.51250109291,-53.5125010929148
2011-12-06,2519.4,2587.24135085452,-67.8413508545226
2011-12-07,2537.2,2585.02238543761,-47.8223854376066
2011-12-08,2531,2582.85614092625,-51.8561409262483
2011-12-09,2510.8,2580.74313363659,-69.9431336365904
2011-12-12,2490.2,2578.68385844943,-88.4838584494289
2011-12-13,2438.8,2576.67878133397,-137.87878133397
2011-12-14,2419,2574.72833168381,-155.728331683813
2011-12-15,2343.6,2572.83288189892,-229.232881898918
2011-12-16,2352,2570.99274000759,-218.992740007594
2011-12-19,2403,2569.20811928236,-166.208119282358
2011-12-20,2380.2,2567.47914247271,-187.279142472715
2011-12-21,2358.6,2565.80586362483,-207.205863624831
2011-12-22,2357.8,2564.18825937105,-206.388259371047
2011-12-23,2360.2,2562.62622069298,-202.42622069298
2011-12-26,2344,2561.11955325972,-217.119553259721
2011-12-27,2321.6,2559.66797906557,-238.06797906557
2011-12-28,2321.2,2558.27113035626,-237.071130356256
2011-12-29,2322,2556.92854096982,-234.928540969824
2011-12-30,2357,2555.63964674867,-198.63964674867
2012-01-04,2305.6,2554.40378642526,-248.80378642526
2012-01-05,2291,2553.22021662216,-262.220216622158
2012-01-06,2297.6,2552.08809111659,-254.488091116588
2012-01-09,2376.8,2551.00645529452,-174.206455294515
2012-01-10,2462.6,2549.97424934687,-87.3742493468712
2012-01-11,2445.6,2548.99034145449,-103.390341454495
2012-01-12,2445.6,2548.05356368106,-102.453563681062
2012-01-13,2410.2,2547.16270535312,-136.962705353119
2012-01-16,2352,2546.31651344691,-194.31651344691
2012-01-17,2487.4,2545.51367832386,-58.1136783238649
2012-01-18,2427.4,2544.7528100227,-117.352810022697
2012-01-19,2470.2,2544.0324945603,-73.832494560304
2012-01-20,2498.2,2543.35126944468,-45.1512694446766
2012-01-30,2469.2,2542.70764166436,-73.507641664356
2012-01-31,2476,2542.1000995442,-66.1000995442039
2012-02-01,2439.8,2541.52710102399,-101.727101023988
2012-02-02,2487.2,2540.98707672039,-53.7870767203863
2012-02-03,2509,2540.4784152001,-31.4784152000979
2012-02-06,2504.4,2539.99948279646,-35.5994827964578
2012-02-07,2464.2,2539.54863283087,-75.3486328308709
2012-02-08,2536.4,2539.12420390935,-2.72420390935246
2012-02-09,2532.6,2538.7245034918,-6.1245034918036
2012-02-10,2532.2,2538.34783791209,-6.14783791209281
2012-02-13,2531,2537.99251097243,-6.99251097242621
2012-02-14,2519.6,2537.65682393378,-18.0568239337776
2012-02-15,2546.6,2537.33907516665,9.26092483334522
2012-02-16,2533.6,2537.03755557765,-3.43755557764642
2012-02-17,2537.4,2536.75055990143,0.649440098568843
2012-02-20,2552.4,2536.47638145171,15.9236185482946
2012-02-21,2568.8,2536.21331381064,32.5866861893644
2012-02-22,2595.8,2535.95965714258,59.8403428574207
2012-02-23,2606,2535.71372508191,70.2862749180932
2012-02-24,2658.4,2535.47385599858,122.926144001415
2012-02-27,2669,2535.2384173161,133.761582683902
2012-02-28,2668,2535.00582727066,132.994172729339
2012-02-29,2650.8,2534.77455939015,116.025440609854
2012-03-01,2639,2534.54314217687,104.45685782313
2012-03-02,2684.6,2534.3101520934,150.289847906604
2012-03-05,2668.8,2534.07420878055,134.72579121945
2012-03-06,2633,2533.83399400295,99.1660059970512
2012-03-07,2613,2533.58824521544,79.4117547845647
2012-03-08,2637.8,2533.33574086407,104.464259135927
2012-03-09,2665,2533.07529222057,131.924707779433
2012-03-12,2647.6,2532.80575373793,114.794246262071
2012-03-13,2676.8,2532.52603440157,144.27396559843
2012-03-14,2613.8,2532.2350906482,81.5649093518002
2012-03-15,2586.8,2531.9319385516,54.8680614483993
2012-03-16,2598.2,2531.61562790122,66.5843720987787
2012-03-19,2629.4,2531.28523116671,98.1147688332879
2012-03-20,2596.2,2530.93984834105,65.2601516589509
2012-03-21,2601.6,2530.5786199739,71.021380026101
2012-03-22,2596.4,2530.2007135908,66.1992864092008
2012-03-23,2571,2529.80532607482,41.194673925177
2012-03-26,2568.8,2529.39168167307,39.408318326926
2012-03-27,2564.8,2528.95902166091,35.8409783390915
2012-03-28,2493,2528.50660360347,-35.5066036034708
2012-03-29,2464,2528.03369988109,-64.0336998810901
2012-03-30,2453.6,2527.53956819718,-73.9395681971837
2012-04-05,2511.4,2527.0234397861,-15.6234397861028
2012-04-06,2520.6,2526.48451531863,-5.88451531862675
2012-04-09,2501,2525.92198900743,-24.9219890074297
2012-04-10,2517,2525.33505263274,-8.33505263274481
2012-04-11,2521.4,2524.72288767302,-3.32288767301487
2012-04-12,2572.2,2524.08467216138,48.1153278386181
2012-04-13,2586.2,2523.41958275745,62.7804172425537
2012-04-16,2574.2,2522.72681600969,51.4731839903117
2012-04-17,2549.6,2522.0055944175,27.5944055824973
2012-04-18,2593.4,2521.25516175723,72.144838242765
2012-04-19,2596,2520.4747732117,75.5252267882965
2012-04-20,2621,2519.6637137854,101.336286214596
2012-04-23,2619.4,2518.821299702,100.578700298002
2012-04-24,2605.4,2517.94688907345,87.4531109265473
2012-04-25,2628.8,2517.03988158697,111.760118413032
2012-04-26,2638.8,2516.09971307925,122.700286920746
2012-04-27,2638.6,2515.12586558424,123.474134415758
2012-05-02,2686.8,2514.11787185524,172.682128144756
2012-05-03,2694.8,2513.07531568479,181.724684315211
2012-05-04,2717.2,2511.9978522452,205.202147754795
2012-05-07,2714.2,2510.88521182653,203.314788173467
2012-05-08,2702.2,2509.73720954111,192.462790458892
2012-05-09,2663.6,2508.55374454349,155.046255456512
2012-05-10,2663.4,2507.33479554453,156.06520445547
2012-05-11,2631.2,2506.08040534508,125.11959465492
2012-05-14,2603.8,2504.790681257,99.0093187429951
2012-05-15,2604.2,2503.46578231152,100.734217688481
2012-05-16,2563.2,2502.10590846634,61.0940915336548
2012-05-17,2603.2,2500.7113013188,102.488698681202
2012-05-18,2576,2499.28222771985,76.717772280148
2012-05-21,2583,2497.81899688525,85.1810031147489
2012-05-22,2607.6,2496.32194974287,111.278050257126
2012-05-23,2587.8,2494.79146243094,93.0085375690639
2012-05-24,2582.2,2493.22795708547,88.9720429145265
2012-05-25,2565.4,2491.63189428857,73.7681057114321
2012-05-28,2598.8,2490.00377139974,108.796228600264
2012-05-29,2645,2488.3441162713,156.655883728701
2012-05-30,2632.4,2486.65350172756,145.746498272438
2012-05-31,2635.6,2484.93256534804,150.667434651958
2012-06-01,2629.2,2483.18200495798,146.017995042023
2012-06-04,2545.4,2481.40258066256,63.9974193374444
2012-06-05,2552.4,2479.59511292483,72.8048870751715
2012-06-06,2549,2477.7604486619,71.2395513381046
2012-06-07,2533.8,2475.89946488538,57.900535114619
2012-06-08,2513,2474.01306805452,38.9869319454848
2012-06-11,2552.2,2472.10218856229,80.0978114377058
2012-06-12,2540.8,2470.16777291737,70.6322270826254
2012-06-13,2568,2468.21080073757,99.789199262434
2012-06-14,2558.8,2466.23228083725,92.5677191627487
2012-06-15,2556,2464.23326327966,91.7667367203384
2012-06-18,2572.4,2462.21483639168,110.185163608316
2012-06-19,2558,2460.17812643303,97.8218735669733
2012-06-20,2549,2458.12430520944,90.8756947905647
2012-06-21,2510.8,2456.05458496232,54.7454150376832
2012-06-25,2467.6,2453.9702154974,13.6297845025972
2012-06-26,2461,2451.87246925004,9.12753074996402
2012-06-27,2454.8,2449.76262428953,5.03737571046696
2012-06-28,2439.4,2447.64196245812,-8.24196245811624
2012-06-29,2469,2445.51176768033,23.488232319668
2012-07-02,2464,2443.37332047379,20.6266795262141
2012-07-03,2469,2441.2279110652,27.7720889347981
2012-07-04,2469.6,2439.07683820752,30.523161792483
2012-07-05,2444.8,2436.92141213355,7.87858786645202
2012-07-06,2479.6,2434.76295569316,44.8370443068418
2012-07-09,2430.8,2432.6027949929,-1.80279499289945
2012-07-10,2422.6,2430.44227467316,-7.84227467315743
2012-07-11,2428.6,2428.28273862911,0.317261370885963
2012-07-12,2446.4,2426.12552751427,20.2744724857328
2012-07-13,2457,2423.97198211327,33.028017886728
2012-07-16,2417,2421.82345159141,-4.82345159140679
2012-07-17,2422.4,2419.68129876643,2.71870123357343
2012-07-18,2419.2,2417.54688446227,1.65311553773322
2012-07-19,2422.8,2415.42157062666,7.37842937334405
2012-07-20,2402.6,2413.30671989066,-10.7067198906561
2012-07-23,2378.2,2411.20369793527,-33.0036979352704
2012-07-24,2382.4,2409.11386601577,-26.7138660157694
2012-07-25,2374,2407.03857174507,-33.0385717450683
2012-07-26,2365,2404.9791516936,-39.9791516936018
2012-07-27,2372.2,2402.93692877495,-30.7369287749521
2012-07-30,2363.8,2400.91320937699,-37.1132093769859
2012-07-31,2363.2,2398.90928718218,-35.7092871821774
2012-08-01,2369.6,2396.9264405318,-27.3264405317994
2012-08-02,2351.2,2394.96593300643,-43.7659330064323
2012-08-03,2367.8,2393.02901689095,-25.2290168909461
2012-08-06,2384.4,2391.11692637924,-6.71692637924055
2012-08-07,2392.2,2389.23088523644,2.96911476355772
2012-08-08,2391.2,2387.37211445115,3.82788554885134
2012-08-09,2418.2,2385.5418362394,32.6581637605956
2012-08-10,2411.6,2383.74127439938,27.8587256006238
2012-08-13,2367.8,2381.97166622894,-14.1716662289429
2012-08-14,2357.6,2380.23426054161,-22.6342605416063
2012-08-15,2339.6,2378.53030029289,-38.9303002928866
2012-08-16,2329.2,2376.86101908223,-47.6610190822263
2012-08-17,2303.4,2375.22763441669,-71.8276344166921
2012-08-20,2316.4,2373.63134410245,-57.2313441024526
2012-08-21,2323,2372.07331625493,-49.0733162549268
2012-08-22,2309.8,2370.55469533233,-60.7546953323261
2012-08-23,2323.6,2369.07660550806,-45.4766055080603
2012-08-24,2295,2367.64014584173,-72.6401458417254
2012-08-27,2249.4,2366.24639659506,-116.84639659506
2012-08-28,2248,2364.89640800299,-116.896408002994
2012-08-29,2232.2,2363.59118200103,-131.391182001033
2012-08-30,2221.8,2362.33167220429,-140.531672204289
2012-08-31,2216,2361.11877791625,-145.11877791625
2012-09-03,2234.4,2359.95334034994,-125.553340349938
2012-09-04,2210.8,2358.83614073242,-148.036140732423
2012-09-05,2210,2357.76790839188,-147.767908391881
2012-09-06,2241.2,2356.74931146443,-115.549311464431
2012-09-07,2341.2,2355.78095700471,-14.5809570047071
2012-09-10,2337.8,2354.86340430411,-17.0634043041129
2012-09-11,2323.6,2353.99720662672,-30.397206626721
2012-09-12,2330.4,2353.18291018336,-22.7829101833565
2012-09-13,2300.8,2352.42104861976,-51.6210486197583
2012-09-14,2329,2351.71214616421,-22.7121461642136
2012-09-17,2269.4,2351.05670570692,-81.6567057069171
2012-09-18,2232.4,2350.45522074993,-118.05522074993
2012-09-19,2246.8,2349.90815104137,-103.108151041371
2012-09-20,2195,2349.41590753046,-154.41590753046
2012-09-21,2203.6,2348.97885854541,-145.378858545412
2012-09-24,2221.4,2348.59730858509,-127.19730858509
2012-09-25,2218.6,2348.27150205474,-129.671502054741
2012-09-26,2200.2,2348.00163078118,-147.801630781178
2012-09-27,2257.2,2347.78783299038,-90.5878329903806
2012-09-28,2315.6,2347.63018581315,-32.0301858131485
2012-10-08,2276.6,2347.52872893486,-70.9287289348559
2012-10-09,2323.8,2347.48348880063,-23.6834888006308
2012-10-10,2321.4,2347.49446253678,-26.09446253678
2012-10-11,2320,2347.56163747964,-27.5616374796446
2012-10-12,2307.2,2347.68499017933,-40.4849901793304
2012-10-15,2302.4,2347.86448579295,-45.4644857929543
2012-10-16,2298.8,2348.10007274292,-49.3000727429213
2012-10-17,2309.4,2348.39168065834,-38.9916806583441
2012-10-18,2332.6,2348.73921878959,-16.1392187895879
2012-10-19,2333.8,2349.14258026955,-15.3425802695514
2012-10-22,2351,2349.6016515597,1.39834844030178
